timestamp,open,close,high,low,volume
2018-10-29 06:00:00,440.85,440.67,441.15,440.54,90.7
2018-10-29 07:00:00,440.66,441.16,441.33,440.65,47.82
2018-10-29 08:00:00,441.15,441.51,441.71,441.15,93.0
2018-10-29 09:00:00,441.51,441.21,442.34,440.85,148.97
2018-10-29 10:00:00,441.21,440.06,441.22,439.59,393.63
2018-10-29 11:00:00,440.06,440.03,440.2,439.25,191.82
2018-10-29 12:00:00,440.19,433.77,440.19,432.24,4557.93
2018-10-29 13:00:00,433.82,416.11,433.82,414.18,6889.54
2018-10-29 14:00:00,416.47,419.43,421.77,415.88,1825.26
2018-10-29 15:00:00,419.42,420.24,422.14,418.75,957.6
2018-10-29 16:00:00,419.97,420.22,420.75,419.63,270.57
2018-10-29 17:00:00,420.0,418.37,420.0,417.21,456.9
2018-10-29 18:00:00,418.36,418.99,419.76,417.41,894.25
2018-10-29 19:00:00,419.0,418.97,419.67,418.46,158.52
2018-10-29 20:00:00,419.19,417.9,419.21,416.61,293.23
2018-10-29 21:00:00,417.82,417.17,418.19,416.62,142.93
2018-10-29 22:00:00,417.17,415.91,417.17,415.56,225.53
2018-10-29 23:00:00,415.91,418.7,419.11,415.8,220.59
2018-10-30 00:00:00,418.67,418.31,419.16,417.95,248.08
2018-10-30 01:00:00,418.27,418.95,418.99,418.25,92.56
2018-10-30 02:00:00,418.95,419.01,419.16,418.94,223.76
2018-10-30 03:00:00,419.02,419.84,420.99,419.01,261.71
2018-10-30 04:00:00,419.84,421.12,421.96,419.66,484.18
2018-10-30 05:00:00,421.12,422.74,422.78,420.74,510.62
2018-10-30 06:00:00,422.9,420.63,423.5,420.38,484.78
2018-10-30 07:00:00,420.64,420.9,421.0,420.13,256.37
2018-10-30 08:00:00,420.9,420.99,421.0,420.9,386.3
2018-10-30 09:00:00,420.96,420.32,420.99,419.87,338.58
2018-10-30 10:00:00,420.32,420.19,420.99,420.19,397.44
2018-10-30 11:00:00,420.17,421.28,421.31,420.07,266.55
2018-10-30 12:00:00,421.35,421.36,421.73,420.16,430.96
2018-10-30 13:00:00,421.35,421.42,421.82,420.78,210.07
2018-10-30 14:00:00,421.43,420.9,421.81,420.58,77.9
2018-10-30 15:00:00,420.87,420.74,421.31,420.52,165.43
2018-10-30 16:00:00,420.74,420.36,420.84,419.75,309.78
2018-10-30 17:00:00,420.3,418.69,420.39,418.63,364.5
2018-10-30 18:00:00,418.89,417.78,418.89,417.7,113.62
