timestamp,open,close,high,low,volume
2017-12-19 01:00:00,8.89,11.502,12.5,8.65,28925925.77
2017-12-20 01:00:00,11.491,10.45,11.7,9.7,8876016.97
2017-12-21 01:00:00,10.445,10.65,11.88,9.7,9104744.15
2017-12-22 01:00:00,10.643,7.6721,10.661,3.0,30149659.71
2017-12-23 01:00:00,7.7082,8.2556,9.2538,7.469,8277309.75
2017-12-24 01:00:00,8.2425,7.9985,8.4214,6.7,6358292.01
2017-12-25 01:00:00,7.9984,8.1538,8.8362,7.61,3355535.7
2017-12-26 01:00:00,8.1662,8.599,8.7118,8.0275,4404916.04
2017-12-27 01:00:00,8.599,8.7071,9.4,8.05,4819202.35
2017-12-28 01:00:00,8.7128,8.1,8.7567,7.2517,4532808.44
2017-12-29 01:00:00,8.1,8.12,8.74,7.902,3675798.63
2017-12-30 01:00:00,8.12,7.08,8.195,6.5,5021308.91
2017-12-31 01:00:00,7.08,7.6883,7.8325,7.0,2095564.81
2018-01-01 01:00:00,7.6624,7.631,7.95,7.2,1782096.59
2018-01-02 01:00:00,7.6401,8.295,8.6,7.622,4257268.1
2018-01-03 01:00:00,8.3205,9.43,9.4345,7.8343,4022351.2
2018-01-04 01:00:00,9.43,9.4706,10.503,9.15,7604619.92
2018-01-05 01:00:00,9.4704,9.2892,9.85,8.5079,4056650.71
2018-01-06 01:00:00,9.2895,9.8285,9.899,8.7187,2812000.4
2018-01-07 01:00:00,9.8256,10.165,10.9,9.7553,3527866.09
2018-01-08 01:00:00,10.151,9.5985,10.39,8.1348,4938045.54
2018-01-09 01:00:00,9.5834,9.2294,9.7429,8.74,2179061.74
2018-01-10 01:00:00,9.2353,11.2,11.48,8.3625,7949384.8
2018-01-11 01:00:00,11.2,11.272,12.459,8.9,10412784.16
2018-01-12 01:00:00,11.276,13.802,15.24,10.565,12845736.05
2018-01-13 01:00:00,13.807,16.0,18.67,13.431,17594358.02
2018-01-14 01:00:00,16.0,13.23,16.134,12.888,6760123.92
2018-01-15 01:00:00,13.23,12.78,14.7,12.67,4310933.27
2018-01-16 01:00:00,12.78,10.0,12.985,8.3122,14665829.17
2018-01-17 01:00:00,10.0,10.15,10.563,7.5,11049944.58
2018-01-18 01:00:00,10.15,10.182,11.481,9.6455,5510623.51
2018-01-19 01:00:00,10.181,11.065,11.662,9.735,5222338.92
2018-01-20 01:00:00,11.065,15.509,15.75,11.036,10204139.26
2018-01-21 01:00:00,15.494,13.477,15.574,11.992,10873153.0
2018-01-22 01:00:00,13.475,13.384,15.14,12.449,11604134.41
2018-01-23 01:00:00,13.384,12.876,13.926,11.6,8692938.76
2018-01-24 01:00:00,12.876,13.899,13.968,12.5,4187261.14
2018-01-25 01:00:00,13.895,14.251,15.1,13.473,6278675.51
2018-01-26 01:00:00,14.251,14.241,14.8,12.8,5188501.15
2018-01-27 01:00:00,14.226,14.38,14.745,13.855,2498874.53
2018-01-28 01:00:00,14.387,14.752,14.972,14.08,3012842.74
2018-01-29 01:00:00,14.752,13.537,14.85,13.286,3150502.88
2018-01-30 01:00:00,13.55,11.364,13.6,10.87,7821903.15
2018-01-31 01:00:00,11.357,11.973,12.252,10.305,5209747.62
2018-02-01 01:00:00,11.965,10.02,12.17,9.75,7741205.89
2018-02-02 01:00:00,10.046,10.222,11.091,8.408,10674145.92
2018-02-03 01:00:00,10.221,10.642,11.25,9.143,4696053.59
2018-02-04 01:00:00,10.642,8.89,10.853,8.3636,4980169.3
2018-02-05 01:00:00,8.8717,7.0473,9.2949,6.8,8578707.96
2018-02-06 01:00:00,7.057,8.2806,8.46,5.7917,11317219.51
2018-02-07 01:00:00,8.292,7.665,8.97,7.3638,6577582.28
2018-02-08 01:00:00,7.6799,8.304,8.7889,7.6301,4715065.79
2018-02-09 01:00:00,8.3,9.473,9.6,7.91,4166444.39
2018-02-10 01:00:00,9.469,8.8971,9.9,8.393,3935088.08
2018-02-11 01:00:00,8.92,8.3262,8.92,7.9501,2823840.43
2018-02-12 01:00:00,8.3299,9.1299,9.3491,8.3294,3681348.27
2018-02-13 01:00:00,9.1299,8.9264,9.1987,8.529,2495930.92
2018-02-14 01:00:00,8.9419,9.8503,9.92,8.9264,3888263.61
2018-02-15 01:00:00,9.836,9.831,10.119,9.4455,3521348.48
2018-02-16 01:00:00,9.8386,9.84,9.9462,9.33,2790232.31
2018-02-17 01:00:00,9.8297,10.013,10.065,9.7252,2611872.17
2018-02-18 01:00:00,10.007,9.05,10.049,8.8821,3846791.72
2018-02-19 01:00:00,9.05,9.4831,9.6489,9.005,2371353.62
2018-02-20 01:00:00,9.4844,8.86,9.796,8.749,2840792.86
2018-02-21 01:00:00,8.8544,8.293,8.8996,8.0423,3201445.71
2018-02-22 01:00:00,8.2934,7.7559,8.6264,7.54,4065112.98
2018-02-23 01:00:00,7.755,8.237,8.5119,7.5875,3219621.86
2018-02-24 01:00:00,8.2282,7.8827,8.4515,7.6,2807174.29
2018-02-25 01:00:00,7.8827,7.6788,7.949,7.4549,2419697.82
2018-02-26 01:00:00,7.6835,7.985,8.326,7.3664,3653096.81
2018-02-27 01:00:00,7.9889,8.38,8.8239,7.8571,3447136.5
2018-02-28 01:00:00,8.3789,8.1755,9.1276,8.1548,2575818.44
2018-03-01 01:00:00,8.1754,8.5451,8.5666,8.0702,1820275.75
2018-03-02 01:00:00,8.554,8.0061,8.6949,7.901,2149336.83
2018-03-03 01:00:00,8.0121,7.903,8.2819,7.8572,1225596.13
2018-03-04 01:00:00,7.905,8.1373,8.15,7.7218,1800268.19
2018-03-05 01:00:00,8.14,7.9293,8.289,7.9238,1391083.72
2018-03-06 01:00:00,7.9233,7.12,7.9233,7.0,3675977.42
2018-03-07 01:00:00,7.12,6.41,7.2659,5.92,8639005.26
2018-03-08 01:00:00,6.4011,6.089,6.6956,5.8641,4679829.44
2018-03-09 01:00:00,6.089,5.9975,6.1659,5.166,8858061.08
2018-03-10 01:00:00,5.9969,5.6337,6.4358,5.5949,5447992.92
2018-03-11 01:00:00,5.6337,6.0394,6.2,5.4,4369769.95
2018-03-12 01:00:00,6.0504,5.7148,6.1753,5.5722,3786361.41
2018-03-13 01:00:00,5.7169,5.7808,5.9319,5.5303,3554284.92
2018-03-14 01:00:00,5.7829,5.26,5.939,5.1302,4761086.69
2018-03-15 01:00:00,5.2562,5.1104,5.309,4.7484,6974828.44
2018-03-16 01:00:00,5.1079,5.028,5.3189,4.8516,3642660.89
2018-03-17 01:00:00,5.0266,4.6022,5.0792,4.5171,3197628.11
2018-03-18 01:00:00,4.603,4.6108,4.7689,3.8723,10801149.8
2018-03-19 01:00:00,4.6113,6.179,6.2509,4.5154,14319914.52
2018-03-20 01:00:00,6.179,5.9239,6.35,5.3332,13732164.02
2018-03-21 01:00:00,5.92,6.895,7.28,5.83,13062675.59
2018-03-22 01:00:00,6.8929,6.8883,7.25,6.13,13628278.36
2018-03-23 01:00:00,6.8883,6.9345,7.0679,6.212,11927751.71
2018-03-24 01:00:00,6.9211,6.5,7.0844,6.47,5774093.93
2018-03-25 01:00:00,6.498,6.4266,6.6696,6.3643,3572294.74
2018-03-26 02:00:00,6.4299,5.78,6.5027,5.258,14792346.16
2018-03-27 02:00:00,5.7947,5.8018,6.5215,5.1801,18056940.78
2018-03-28 02:00:00,5.794,6.1946,6.5042,5.611,7639183.02
2018-03-29 02:00:00,6.2,5.8775,6.29,5.7445,10966827.65
2018-03-30 02:00:00,5.8749,6.0069,6.1794,5.6938,9671901.81
2018-03-31 02:00:00,6.0068,5.9218,6.16,5.8509,3716734.42
2018-04-01 02:00:00,5.9256,5.5931,5.9811,5.1,8186528.92
2018-04-02 02:00:00,5.5931,5.81,5.896,5.4944,4448754.64
2018-04-03 02:00:00,5.81,6.0099,6.14,5.7298,3994214.88
2018-04-04 02:00:00,6.0099,5.6496,6.063,5.4801,3408029.37
2018-04-05 02:00:00,5.64,6.3249,6.4,5.393,8226867.31
2018-04-06 02:00:00,6.322,5.8348,6.3774,5.6662,8262216.73
2018-04-07 02:00:00,5.822,5.8828,5.9998,5.775,2234575.11
2018-04-08 02:00:00,5.8878,5.9589,6.011,5.8202,1816575.9
2018-04-09 02:00:00,5.9673,5.8441,6.0746,5.7383,3558361.86
2018-04-10 02:00:00,5.85,5.9895,6.07,5.7396,3225215.81
2018-04-11 02:00:00,5.9874,8.5129,8.9,5.961,27643475.79
2018-04-12 02:00:00,8.5092,8.8222,9.279,7.85,25817050.25
2018-04-13 02:00:00,8.8222,8.813,9.568,8.588,14077762.54
2018-04-14 02:00:00,8.8158,8.7043,9.25,8.0975,9094805.11
2018-04-15 02:00:00,8.7093,8.5297,8.81,7.8029,9175374.77
2018-04-16 02:00:00,8.5272,8.12,8.5278,7.8,7233093.24
2018-04-17 02:00:00,8.13,8.491,9.093,8.0811,9218934.74
2018-04-18 02:00:00,8.49,9.03,9.2296109,8.4402,6538237.03
2018-04-19 02:00:00,9.04351285,9.47,9.477,8.8821,6509159.47
2018-04-20 02:00:00,9.4699,11.463,11.7,9.4555,18816961.97
2018-04-21 02:00:00,11.456,11.131,11.62,9.8828,12163335.3
2018-04-22 02:00:00,11.124,11.292,11.881,10.744,10749461.4
2018-04-23 02:00:00,11.292,11.617,12.033,11.22,7765757.25
2018-04-24 02:00:00,11.604,15.107,16.146,11.6,31041256.51
2018-04-25 02:00:00,15.1,14.46,15.518,13.37,27867729.52
2018-04-26 02:00:00,14.44,15.437,15.6,13.85,11744477.37
2018-04-27 02:00:00,15.436,16.615,17.9,14.753,15727529.97
2018-04-28 02:00:00,16.614,18.769,19.49,16.44,17370355.25
2018-04-29 02:00:00,18.766,21.412,23.029,18.735,24824472.14
2018-04-30 02:00:00,21.41148595,17.467,21.65,16.51,24786326.23
2018-05-01 02:00:00,17.464,18.733,19.034,15.913,18581283.16
2018-05-02 02:00:00,18.735,19.232,19.637,18.167,12354006.41
2018-05-03 02:00:00,19.232,17.666,19.352,16.854,12626521.04
2018-05-04 02:00:00,17.66,17.053,18.049,16.225,8027786.33
2018-05-05 02:00:00,17.059,17.772,18.65115335,17.012,6742098.13
2018-05-06 02:00:00,17.755,17.387,18.0,16.535,7107132.87
2018-05-07 02:00:00,17.423,17.797,18.442,16.613,10701203.92
2018-05-08 02:00:00,17.797,17.959,18.98,17.677,7159821.15
2018-05-09 02:00:00,17.949,17.788,18.1,16.982,6362584.79
2018-05-10 02:00:00,17.787,17.31,18.747,17.31,7397793.09
2018-05-11 02:00:00,17.31,14.82,17.655,13.542,29475123.58
2018-05-12 02:00:00,14.823,13.952,15.139,12.053,25588376.16
2018-05-13 02:00:00,13.956,14.579,15.125,13.407,10148793.27
2018-05-14 02:00:00,14.573,13.806,14.721,12.926,12342318.27
2018-05-15 02:00:00,13.788,12.802,14.4,12.39,9143932.43
