timestamp,open,close,high,low,volume
2018-12-17 09:00:00,53.746,53.827,54.33,53.738,1272.5
2018-12-17 09:15:00,53.803,53.046,53.803,53.046,41.38
2018-12-17 09:30:00,53.046,53.056,53.056,53.0,38.76
2018-12-17 09:45:00,53.055,53.445,53.445,53.055,88.47
2018-12-17 10:00:00,53.411,53.647,53.731,53.411,246.52
2018-12-17 10:15:00,53.628,53.978,53.978,53.555,163.21
2018-12-17 10:30:00,53.84,53.84,53.852,53.84,6.28
2018-12-17 10:45:00,53.852,53.602,53.852,53.602,85.14
2018-12-17 11:00:00,53.608,53.469,53.608,53.381,60.63
2018-12-17 11:15:00,53.482,53.495,53.525,53.482,17.37
2018-12-17 11:30:00,53.579,53.472,53.579,53.462,128.91
2018-12-17 11:45:00,53.46,53.334,53.46,53.244,107.12
2018-12-17 12:00:00,53.314,53.752,53.928,53.314,583.45
2018-12-17 12:15:00,53.756,54.152,54.481,53.756,1203.77
2018-12-17 12:30:00,54.102,54.132,54.132,54.092,6.82
2018-12-17 12:45:00,54.13,53.938,54.13,53.832,296.87
2018-12-17 13:00:00,53.99,56.49,56.561,53.982,1574.1
2018-12-17 13:15:00,56.389,55.923,56.64,55.788,848.83
2018-12-17 13:30:00,55.925,56.719,57.426,55.922,748.81
2018-12-17 13:45:00,56.574,56.366,56.938,56.366,218.36
2018-12-17 14:00:00,56.424,56.23,57.419,56.215,738.28
2018-12-17 14:15:00,56.194,56.563,56.601,56.194,357.69
2018-12-17 14:30:00,56.573,55.985,56.613,55.827,367.93
2018-12-17 14:45:00,55.985,56.379,56.379,55.985,244.99
2018-12-17 15:00:00,56.433,56.999,57.0,56.357,761.6
2018-12-17 15:15:00,56.999,56.942,57.0,56.873,129.73
2018-12-17 15:30:00,56.761,56.241,56.761,56.241,94.56
2018-12-17 15:45:00,56.153,56.184,56.252,55.997,69.24
2018-12-17 16:00:00,56.316,56.243,56.399,56.243,189.1
2018-12-17 16:15:00,56.384,55.983,56.41,55.983,144.29
2018-12-17 16:30:00,55.983,56.169,56.169,55.844,124.61
2018-12-17 16:45:00,56.034,56.207,56.299,55.872,137.45
2018-12-17 17:00:00,56.321,56.445,56.61,56.321,303.53
2018-12-17 17:15:00,56.446,57.0,57.0,56.446,447.4
2018-12-17 17:30:00,56.959,56.628,56.959,56.628,164.75
2018-12-17 17:45:00,56.559,56.406,56.56,56.294,193.65
2018-12-17 18:00:00,56.407,56.99,57.0,56.407,251.65
2018-12-17 18:15:00,56.99,56.74,57.01,56.493,730.13
2018-12-17 18:30:00,56.648,56.796,56.796,56.648,7.2
2018-12-17 18:45:00,56.888,57.22,57.263,56.784,256.33
2018-12-17 19:00:00,57.22,58.203,58.338,57.102,856.17
2018-12-17 19:15:00,58.188,57.41,58.371,57.41,136.88
2018-12-17 19:30:00,57.511,57.772,57.886,57.43,90.13
2018-12-17 19:45:00,57.9,58.608,58.98,57.9,411.4
2018-12-17 20:00:00,58.894,58.5,59.491,58.5,525.05
2018-12-17 20:15:00,58.283,58.435,58.621,57.785,1060.58
2018-12-17 20:30:00,58.393,58.491,58.963,58.192,702.23
2018-12-17 20:45:00,58.34,58.49,58.526,57.804,654.75
2018-12-17 21:00:00,58.49,58.512,58.522,58.378,198.56
2018-12-17 21:15:00,58.516,58.741,59.092,58.516,413.39
2018-12-17 21:30:00,58.621,59.24,59.24,58.618,451.22
2018-12-17 21:45:00,58.994,58.717,58.994,58.45,257.41
