timestamp,open,close,high,low,volume
2018-10-24 20:00:00,0.000528,0.000529,0.000532,0.000526,58472.11
2018-10-25 02:00:00,0.000527,0.000521,0.00053,0.000517,88628.35
2018-10-25 08:00:00,0.000521,0.00052,0.000526,0.000517,72429.39
2018-10-25 14:00:00,0.000521,0.00052,0.000523,0.000517,52305.75
2018-10-25 20:00:00,0.00052,0.000511,0.000524,0.000508,138288.14
2018-10-26 02:00:00,0.000511,0.00051,0.000514,0.000507,56038.12
2018-10-26 08:00:00,0.00051,0.000509,0.000512,0.000503,56349.83
2018-10-26 14:00:00,0.00051,0.000511,0.000514,0.000508,37642.2
2018-10-26 20:00:00,0.000512,0.000512,0.000513,0.000509,32925.2
2018-10-27 02:00:00,0.000512,0.000511,0.000514,0.000509,39091.53
2018-10-27 08:00:00,0.00051,0.000507,0.000511,0.000504,105243.17
2018-10-27 14:00:00,0.000506,0.000498,0.000508,0.000494,149649.18
2018-10-27 20:00:00,0.000499,0.000495,0.000499,0.000488,145706.96
2018-10-28 02:00:00,0.000495,0.000498,0.0005,0.000493,47478.1
2018-10-28 07:00:00,0.000498,0.000494,0.000498,0.000491,85162.26
2018-10-28 13:00:00,0.000494,0.0005,0.000502,0.000493,76621.6
2018-10-28 19:00:00,0.0005,0.000501,0.000504,0.000494,57216.34
2018-10-29 01:00:00,0.000501,0.0005,0.000502,0.000495,31741.79
2018-10-29 07:00:00,0.0005,0.000494,0.000503,0.000492,52251.06
2018-10-29 13:00:00,0.000493,0.000485,0.000495,0.000478,112468.76
2018-10-29 19:00:00,0.000485,0.000491,0.000497,0.000483,45036.51
2018-10-30 01:00:00,0.000492,0.000491,0.000493,0.000488,19915.12
2018-10-30 07:00:00,0.000491,0.000492,0.000493,0.000488,16255.29
2018-10-30 13:00:00,0.000492,0.000492,0.000494,0.000488,28229.11
2018-10-30 19:00:00,0.000492,0.000503,0.000508,0.00049,111177.6
2018-10-31 01:00:00,0.000503,0.000503,0.000519,0.0005,199996.43
2018-10-31 07:00:00,0.000504,0.000506,0.000509,0.0005,46604.27
2018-10-31 13:00:00,0.000507,0.000504,0.00051,0.000489,126200.0
2018-10-31 19:00:00,0.000503,0.000516,0.000519,0.000502,141892.46
2018-11-01 01:00:00,0.000516,0.000515,0.00052,0.000509,95423.67
2018-11-01 07:00:00,0.000514,0.000509,0.000515,0.000507,27442.87
2018-11-01 13:00:00,0.000509,0.000512,0.00052,0.000504,128947.53
2018-11-01 19:00:00,0.000512,0.000511,0.000519,0.000509,101964.33
2018-11-02 01:00:00,0.000512,0.00051,0.000513,0.000506,78512.11
2018-11-02 07:00:00,0.00051,0.000505,0.000514,0.000501,91820.19
2018-11-02 13:00:00,0.000505,0.000509,0.000511,0.000504,53084.05
2018-11-02 19:00:00,0.000508,0.000507,0.000514,0.000505,56188.85
2018-11-03 01:00:00,0.000508,0.000507,0.000512,0.000505,42276.47
2018-11-03 07:00:00,0.000507,0.000505,0.000507,0.000502,46277.62
2018-11-03 13:00:00,0.000505,0.000503,0.000505,0.000501,34320.75
2018-11-03 19:00:00,0.000503,0.000502,0.000504,0.0005,32212.14
2018-11-04 01:00:00,0.0005,0.000502,0.000506,0.000499,59879.1
2018-11-04 07:00:00,0.000502,0.000511,0.000512,0.000502,81245.95
2018-11-04 13:00:00,0.000509,0.000514,0.000516,0.000508,79513.59
2018-11-04 19:00:00,0.000515,0.000518,0.000525,0.000513,158508.94
2018-11-05 01:00:00,0.000516,0.000513,0.000517,0.000508,50633.63
2018-11-05 07:00:00,0.000513,0.000517,0.000518,0.000511,60380.19
2018-11-05 13:00:00,0.000517,0.000518,0.00052,0.000512,133824.01
2018-11-05 19:00:00,0.000517,0.000527,0.000533,0.000516,271962.15
2018-11-06 01:00:00,0.000525,0.000525,0.000531,0.000523,105102.39
2018-11-06 07:00:00,0.000525,0.000533,0.000541,0.000522,187811.23
2018-11-06 13:00:00,0.000534,0.000539,0.000543,0.000526,139716.61
2018-11-06 19:00:00,0.000539,0.000536,0.00055,0.000532,276107.32
2018-11-07 01:00:00,0.000536,0.000529,0.000539,0.000526,101012.23
2018-11-07 07:00:00,0.000527,0.000532,0.000535,0.000526,79187.2
2018-11-07 13:00:00,0.000532,0.00053,0.000537,0.000527,88554.78
2018-11-07 19:00:00,0.00053,0.000523,0.000531,0.000517,124495.27
2018-11-08 01:00:00,0.000523,0.00052,0.000527,0.000512,89542.95
2018-11-08 07:00:00,0.00052,0.000522,0.000524,0.000516,49350.45
2018-11-08 13:00:00,0.000522,0.000525,0.00053,0.00052,54005.75
2018-11-08 19:00:00,0.000525,0.000515,0.000525,0.00051,88020.05
2018-11-09 01:00:00,0.000515,0.00052,0.000522,0.000511,33245.97
2018-11-09 07:00:00,0.000519,0.00052,0.000526,0.000515,81286.02
2018-11-09 13:00:00,0.000521,0.000518,0.000521,0.000514,45734.65
2018-11-09 19:00:00,0.000516,0.000521,0.000526,0.000516,50528.09
2018-11-10 01:00:00,0.000521,0.00052,0.000525,0.000516,31871.8
2018-11-10 07:00:00,0.00052,0.00052,0.000523,0.000515,26708.64
2018-11-10 13:00:00,0.00052,0.00052,0.000521,0.000516,28818.18
2018-11-10 19:00:00,0.000519,0.000517,0.000521,0.000515,27413.34
2018-11-11 01:00:00,0.000518,0.000518,0.00052,0.000515,35606.35
2018-11-11 07:00:00,0.000516,0.000512,0.000518,0.00051,69049.87
2018-11-11 13:00:00,0.000512,0.000503,0.000515,0.0005,124489.21
2018-11-11 19:00:00,0.000503,0.0005,0.000503,0.000492,141690.05
2018-11-12 01:00:00,0.0005,0.000498,0.000505,0.000494,74887.53
2018-11-12 07:00:00,0.000498,0.0005,0.0005,0.000492,68655.52
2018-11-12 13:00:00,0.000498,0.000514,0.000518,0.000498,147530.91
2018-11-12 19:00:00,0.000514,0.000512,0.000518,0.000508,77735.53
2018-11-13 01:00:00,0.000512,0.000507,0.000512,0.000502,44501.74
2018-11-13 07:00:00,0.000507,0.000504,0.000509,0.000503,31463.45
2018-11-13 13:00:00,0.000506,0.000507,0.000512,0.000504,42782.66
