timestamp,ema50_dist_eth_usd_1D,ema200_dist_eth_usd_1D,lower_bb_dist_eth_usd_1D,width_bb_eth_usd_1D,rsi_eth_usd_1D,stoch_rsi_fastk_eth_usd_1D,stoch_rsi_fastd_eth_usd_1D,kijun_dist_eth_usd_1D,tenkan_dist_eth_usd_1D,ema50_dist_xrp_usd_1D,ema200_dist_xrp_usd_1D,lower_bb_dist_xrp_usd_1D,width_bb_xrp_usd_1D,rsi_xrp_usd_1D,stoch_rsi_fastk_xrp_usd_1D,stoch_rsi_fastd_xrp_usd_1D,kijun_dist_xrp_usd_1D,tenkan_dist_xrp_usd_1D,ema50_dist_ltc_usd_1D,ema200_dist_ltc_usd_1D,lower_bb_dist_ltc_usd_1D,width_bb_ltc_usd_1D,rsi_ltc_usd_1D,stoch_rsi_fastk_ltc_usd_1D,stoch_rsi_fastd_ltc_usd_1D,kijun_dist_ltc_usd_1D,tenkan_dist_ltc_usd_1D,ema50_dist_eos_usd_1D,ema200_dist_eos_usd_1D,lower_bb_dist_eos_usd_1D,width_bb_eos_usd_1D,rsi_eos_usd_1D,stoch_rsi_fastk_eos_usd_1D,stoch_rsi_fastd_eos_usd_1D,kijun_dist_eos_usd_1D,tenkan_dist_eos_usd_1D,ema50_dist_iot_usd_1D,ema200_dist_iot_usd_1D,lower_bb_dist_iot_usd_1D,width_bb_iot_usd_1D,rsi_iot_usd_1D,stoch_rsi_fastk_iot_usd_1D,stoch_rsi_fastd_iot_usd_1D,kijun_dist_iot_usd_1D,tenkan_dist_iot_usd_1D,ema50_dist_xmr_usd_1D,ema200_dist_xmr_usd_1D,lower_bb_dist_xmr_usd_1D,width_bb_xmr_usd_1D,rsi_xmr_usd_1D,stoch_rsi_fastk_xmr_usd_1D,stoch_rsi_fastd_xmr_usd_1D,kijun_dist_xmr_usd_1D,tenkan_dist_xmr_usd_1D,ema50_dist_zec_usd_1D,ema200_dist_zec_usd_1D,lower_bb_dist_zec_usd_1D,width_bb_zec_usd_1D,rsi_zec_usd_1D,stoch_rsi_fastk_zec_usd_1D,stoch_rsi_fastd_zec_usd_1D,kijun_dist_zec_usd_1D,tenkan_dist_zec_usd_1D,ema50_dist_neo_usd_1D,ema200_dist_neo_usd_1D,lower_bb_dist_neo_usd_1D,width_bb_neo_usd_1D,rsi_neo_usd_1D,stoch_rsi_fastk_neo_usd_1D,stoch_rsi_fastd_neo_usd_1D,kijun_dist_neo_usd_1D,tenkan_dist_neo_usd_1D,ema50_dist_etc_usd_1D,ema200_dist_etc_usd_1D,lower_bb_dist_etc_usd_1D,width_bb_etc_usd_1D,rsi_etc_usd_1D,stoch_rsi_fastk_etc_usd_1D,stoch_rsi_fastd_etc_usd_1D,kijun_dist_etc_usd_1D,tenkan_dist_etc_usd_1D,ema50_dist_dsh_usd_1D,ema200_dist_dsh_usd_1D,lower_bb_dist_dsh_usd_1D,width_bb_dsh_usd_1D,rsi_dsh_usd_1D,stoch_rsi_fastk_dsh_usd_1D,stoch_rsi_fastd_dsh_usd_1D,kijun_dist_dsh_usd_1D,tenkan_dist_dsh_usd_1D,ema50_dist_omg_usd_1D,ema200_dist_omg_usd_1D,lower_bb_dist_omg_usd_1D,width_bb_omg_usd_1D,rsi_omg_usd_1D,stoch_rsi_fastk_omg_usd_1D,stoch_rsi_fastd_omg_usd_1D,kijun_dist_omg_usd_1D,tenkan_dist_omg_usd_1D,ema50_dist_trx_usd_1D,ema200_dist_trx_usd_1D,lower_bb_dist_trx_usd_1D,width_bb_trx_usd_1D,rsi_trx_usd_1D,stoch_rsi_fastk_trx_usd_1D,stoch_rsi_fastd_trx_usd_1D,kijun_dist_trx_usd_1D,tenkan_dist_trx_usd_1D,ema50_dist_eth_btc_1D,ema200_dist_eth_btc_1D,lower_bb_dist_eth_btc_1D,width_bb_eth_btc_1D,rsi_eth_btc_1D,stoch_rsi_fastk_eth_btc_1D,stoch_rsi_fastd_eth_btc_1D,kijun_dist_eth_btc_1D,tenkan_dist_eth_btc_1D,ema50_dist_xrp_btc_1D,ema200_dist_xrp_btc_1D,lower_bb_dist_xrp_btc_1D,width_bb_xrp_btc_1D,rsi_xrp_btc_1D,stoch_rsi_fastk_xrp_btc_1D,stoch_rsi_fastd_xrp_btc_1D,kijun_dist_xrp_btc_1D,tenkan_dist_xrp_btc_1D,ema50_dist_ltc_btc_1D,ema200_dist_ltc_btc_1D,lower_bb_dist_ltc_btc_1D,width_bb_ltc_btc_1D,rsi_ltc_btc_1D,stoch_rsi_fastk_ltc_btc_1D,stoch_rsi_fastd_ltc_btc_1D,kijun_dist_ltc_btc_1D,tenkan_dist_ltc_btc_1D,ema50_dist_eos_btc_1D,ema200_dist_eos_btc_1D,lower_bb_dist_eos_btc_1D,width_bb_eos_btc_1D,rsi_eos_btc_1D,stoch_rsi_fastk_eos_btc_1D,stoch_rsi_fastd_eos_btc_1D,kijun_dist_eos_btc_1D,tenkan_dist_eos_btc_1D,ema50_dist_iota_btc_1D,ema200_dist_iota_btc_1D,lower_bb_dist_iota_btc_1D,width_bb_iota_btc_1D,rsi_iota_btc_1D,stoch_rsi_fastk_iota_btc_1D,stoch_rsi_fastd_iota_btc_1D,kijun_dist_iota_btc_1D,tenkan_dist_iota_btc_1D,ema50_dist_xmr_btc_1D,ema200_dist_xmr_btc_1D,lower_bb_dist_xmr_btc_1D,width_bb_xmr_btc_1D,rsi_xmr_btc_1D,stoch_rsi_fastk_xmr_btc_1D,stoch_rsi_fastd_xmr_btc_1D,kijun_dist_xmr_btc_1D,tenkan_dist_xmr_btc_1D,ema50_dist_zec_btc_1D,ema200_dist_zec_btc_1D,lower_bb_dist_zec_btc_1D,width_bb_zec_btc_1D,rsi_zec_btc_1D,stoch_rsi_fastk_zec_btc_1D,stoch_rsi_fastd_zec_btc_1D,kijun_dist_zec_btc_1D,tenkan_dist_zec_btc_1D,ema50_dist_neo_btc_1D,ema200_dist_neo_btc_1D,lower_bb_dist_neo_btc_1D,width_bb_neo_btc_1D,rsi_neo_btc_1D,stoch_rsi_fastk_neo_btc_1D,stoch_rsi_fastd_neo_btc_1D,kijun_dist_neo_btc_1D,tenkan_dist_neo_btc_1D,ema50_dist_etc_btc_1D,ema200_dist_etc_btc_1D,lower_bb_dist_etc_btc_1D,width_bb_etc_btc_1D,rsi_etc_btc_1D,stoch_rsi_fastk_etc_btc_1D,stoch_rsi_fastd_etc_btc_1D,kijun_dist_etc_btc_1D,tenkan_dist_etc_btc_1D,ema50_dist_dash_btc_1D,ema200_dist_dash_btc_1D,lower_bb_dist_dash_btc_1D,width_bb_dash_btc_1D,rsi_dash_btc_1D,stoch_rsi_fastk_dash_btc_1D,stoch_rsi_fastd_dash_btc_1D,kijun_dist_dash_btc_1D,tenkan_dist_dash_btc_1D,ema50_dist_omg_btc_1D,ema200_dist_omg_btc_1D,lower_bb_dist_omg_btc_1D,width_bb_omg_btc_1D,rsi_omg_btc_1D,stoch_rsi_fastk_omg_btc_1D,stoch_rsi_fastd_omg_btc_1D,kijun_dist_omg_btc_1D,tenkan_dist_omg_btc_1D,ema50_dist_trx_btc_1D,ema200_dist_trx_btc_1D,lower_bb_dist_trx_btc_1D,width_bb_trx_btc_1D,rsi_trx_btc_1D,stoch_rsi_fastk_trx_btc_1D,stoch_rsi_fastd_trx_btc_1D,kijun_dist_trx_btc_1D,tenkan_dist_trx_btc_1D
2013-05-19 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,10.391191133974788,11.490552856371664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-22 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,10.997324414715719,12.155183946488295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-23 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,10.761311475409837,11.896393442622953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-24 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,10.761311475409837,11.896393442622953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-25 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,10.761311475409837,11.896393442622953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-26 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,10.387936507936509,11.486984126984128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-27 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,10.387936507936509,11.486984126984128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-28 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,10.761311475409837,11.896393442622953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,10.688497882046269,11.816552623004236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-30 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,11.455555555555556,12.65763888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,12.188235294117646,13.461029411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-01 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,11.675618374558303,12.898939929328623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-02 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,11.675618374558303,12.898939929328623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-03 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,11.675618374558303,12.898939929328623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-04 02:00:00,,,,,,,,,,,,,,,,,,,,,,,0.32214914725225724,,,11.675618374558303,12.898939929328623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
