timestamp,ema50_dist_eth_usd_6h,ema200_dist_eth_usd_6h,lower_bb_dist_eth_usd_6h,width_bb_eth_usd_6h,rsi_eth_usd_6h,stoch_rsi_fastk_eth_usd_6h,stoch_rsi_fastd_eth_usd_6h,kijun_dist_eth_usd_6h,tenkan_dist_eth_usd_6h,ema50_dist_xrp_usd_6h,ema200_dist_xrp_usd_6h,lower_bb_dist_xrp_usd_6h,width_bb_xrp_usd_6h,rsi_xrp_usd_6h,stoch_rsi_fastk_xrp_usd_6h,stoch_rsi_fastd_xrp_usd_6h,kijun_dist_xrp_usd_6h,tenkan_dist_xrp_usd_6h,ema50_dist_ltc_usd_6h,ema200_dist_ltc_usd_6h,lower_bb_dist_ltc_usd_6h,width_bb_ltc_usd_6h,rsi_ltc_usd_6h,stoch_rsi_fastk_ltc_usd_6h,stoch_rsi_fastd_ltc_usd_6h,kijun_dist_ltc_usd_6h,tenkan_dist_ltc_usd_6h,ema50_dist_eos_usd_6h,ema200_dist_eos_usd_6h,lower_bb_dist_eos_usd_6h,width_bb_eos_usd_6h,rsi_eos_usd_6h,stoch_rsi_fastk_eos_usd_6h,stoch_rsi_fastd_eos_usd_6h,kijun_dist_eos_usd_6h,tenkan_dist_eos_usd_6h,ema50_dist_iot_usd_6h,ema200_dist_iot_usd_6h,lower_bb_dist_iot_usd_6h,width_bb_iot_usd_6h,rsi_iot_usd_6h,stoch_rsi_fastk_iot_usd_6h,stoch_rsi_fastd_iot_usd_6h,kijun_dist_iot_usd_6h,tenkan_dist_iot_usd_6h,ema50_dist_xmr_usd_6h,ema200_dist_xmr_usd_6h,lower_bb_dist_xmr_usd_6h,width_bb_xmr_usd_6h,rsi_xmr_usd_6h,stoch_rsi_fastk_xmr_usd_6h,stoch_rsi_fastd_xmr_usd_6h,kijun_dist_xmr_usd_6h,tenkan_dist_xmr_usd_6h,ema50_dist_zec_usd_6h,ema200_dist_zec_usd_6h,lower_bb_dist_zec_usd_6h,width_bb_zec_usd_6h,rsi_zec_usd_6h,stoch_rsi_fastk_zec_usd_6h,stoch_rsi_fastd_zec_usd_6h,kijun_dist_zec_usd_6h,tenkan_dist_zec_usd_6h,ema50_dist_neo_usd_6h,ema200_dist_neo_usd_6h,lower_bb_dist_neo_usd_6h,width_bb_neo_usd_6h,rsi_neo_usd_6h,stoch_rsi_fastk_neo_usd_6h,stoch_rsi_fastd_neo_usd_6h,kijun_dist_neo_usd_6h,tenkan_dist_neo_usd_6h,ema50_dist_etc_usd_6h,ema200_dist_etc_usd_6h,lower_bb_dist_etc_usd_6h,width_bb_etc_usd_6h,rsi_etc_usd_6h,stoch_rsi_fastk_etc_usd_6h,stoch_rsi_fastd_etc_usd_6h,kijun_dist_etc_usd_6h,tenkan_dist_etc_usd_6h,ema50_dist_dsh_usd_6h,ema200_dist_dsh_usd_6h,lower_bb_dist_dsh_usd_6h,width_bb_dsh_usd_6h,rsi_dsh_usd_6h,stoch_rsi_fastk_dsh_usd_6h,stoch_rsi_fastd_dsh_usd_6h,kijun_dist_dsh_usd_6h,tenkan_dist_dsh_usd_6h,ema50_dist_omg_usd_6h,ema200_dist_omg_usd_6h,lower_bb_dist_omg_usd_6h,width_bb_omg_usd_6h,rsi_omg_usd_6h,stoch_rsi_fastk_omg_usd_6h,stoch_rsi_fastd_omg_usd_6h,kijun_dist_omg_usd_6h,tenkan_dist_omg_usd_6h,ema50_dist_trx_usd_6h,ema200_dist_trx_usd_6h,lower_bb_dist_trx_usd_6h,width_bb_trx_usd_6h,rsi_trx_usd_6h,stoch_rsi_fastk_trx_usd_6h,stoch_rsi_fastd_trx_usd_6h,kijun_dist_trx_usd_6h,tenkan_dist_trx_usd_6h,ema50_dist_eth_btc_6h,ema200_dist_eth_btc_6h,lower_bb_dist_eth_btc_6h,width_bb_eth_btc_6h,rsi_eth_btc_6h,stoch_rsi_fastk_eth_btc_6h,stoch_rsi_fastd_eth_btc_6h,kijun_dist_eth_btc_6h,tenkan_dist_eth_btc_6h,ema50_dist_xrp_btc_6h,ema200_dist_xrp_btc_6h,lower_bb_dist_xrp_btc_6h,width_bb_xrp_btc_6h,rsi_xrp_btc_6h,stoch_rsi_fastk_xrp_btc_6h,stoch_rsi_fastd_xrp_btc_6h,kijun_dist_xrp_btc_6h,tenkan_dist_xrp_btc_6h,ema50_dist_ltc_btc_6h,ema200_dist_ltc_btc_6h,lower_bb_dist_ltc_btc_6h,width_bb_ltc_btc_6h,rsi_ltc_btc_6h,stoch_rsi_fastk_ltc_btc_6h,stoch_rsi_fastd_ltc_btc_6h,kijun_dist_ltc_btc_6h,tenkan_dist_ltc_btc_6h,ema50_dist_eos_btc_6h,ema200_dist_eos_btc_6h,lower_bb_dist_eos_btc_6h,width_bb_eos_btc_6h,rsi_eos_btc_6h,stoch_rsi_fastk_eos_btc_6h,stoch_rsi_fastd_eos_btc_6h,kijun_dist_eos_btc_6h,tenkan_dist_eos_btc_6h,ema50_dist_iota_btc_6h,ema200_dist_iota_btc_6h,lower_bb_dist_iota_btc_6h,width_bb_iota_btc_6h,rsi_iota_btc_6h,stoch_rsi_fastk_iota_btc_6h,stoch_rsi_fastd_iota_btc_6h,kijun_dist_iota_btc_6h,tenkan_dist_iota_btc_6h,ema50_dist_xmr_btc_6h,ema200_dist_xmr_btc_6h,lower_bb_dist_xmr_btc_6h,width_bb_xmr_btc_6h,rsi_xmr_btc_6h,stoch_rsi_fastk_xmr_btc_6h,stoch_rsi_fastd_xmr_btc_6h,kijun_dist_xmr_btc_6h,tenkan_dist_xmr_btc_6h,ema50_dist_zec_btc_6h,ema200_dist_zec_btc_6h,lower_bb_dist_zec_btc_6h,width_bb_zec_btc_6h,rsi_zec_btc_6h,stoch_rsi_fastk_zec_btc_6h,stoch_rsi_fastd_zec_btc_6h,kijun_dist_zec_btc_6h,tenkan_dist_zec_btc_6h,ema50_dist_neo_btc_6h,ema200_dist_neo_btc_6h,lower_bb_dist_neo_btc_6h,width_bb_neo_btc_6h,rsi_neo_btc_6h,stoch_rsi_fastk_neo_btc_6h,stoch_rsi_fastd_neo_btc_6h,kijun_dist_neo_btc_6h,tenkan_dist_neo_btc_6h,ema50_dist_etc_btc_6h,ema200_dist_etc_btc_6h,lower_bb_dist_etc_btc_6h,width_bb_etc_btc_6h,rsi_etc_btc_6h,stoch_rsi_fastk_etc_btc_6h,stoch_rsi_fastd_etc_btc_6h,kijun_dist_etc_btc_6h,tenkan_dist_etc_btc_6h,ema50_dist_dash_btc_6h,ema200_dist_dash_btc_6h,lower_bb_dist_dash_btc_6h,width_bb_dash_btc_6h,rsi_dash_btc_6h,stoch_rsi_fastk_dash_btc_6h,stoch_rsi_fastd_dash_btc_6h,kijun_dist_dash_btc_6h,tenkan_dist_dash_btc_6h,ema50_dist_omg_btc_6h,ema200_dist_omg_btc_6h,lower_bb_dist_omg_btc_6h,width_bb_omg_btc_6h,rsi_omg_btc_6h,stoch_rsi_fastk_omg_btc_6h,stoch_rsi_fastd_omg_btc_6h,kijun_dist_omg_btc_6h,tenkan_dist_omg_btc_6h,ema50_dist_trx_btc_6h,ema200_dist_trx_btc_6h,lower_bb_dist_trx_btc_6h,width_bb_trx_btc_6h,rsi_trx_btc_6h,stoch_rsi_fastk_trx_btc_6h,stoch_rsi_fastd_trx_btc_6h,kijun_dist_trx_btc_6h,tenkan_dist_trx_btc_6h
2018-09-14 02:00:00,,,,,,,,-0.47731034482758616,-0.47731034482758616,,,,,,,,0.11910192444761214,0.09925160370634356,,,,,,,,-0.2785633690034214,-0.25784377957341487,,,,,,,,-0.5331857590850397,-0.520890979524073,,,,,,,,-0.5479271324909931,-0.5479271324909931,,,,,,,,-0.5973480902777778,-0.5953211805555556,,,,,,,,-0.5836802664446294,-0.5836802664446294,,,,,,,,-0.5937462951985772,-0.5937462951985772,,,,,,,,-0.6394269392127108,-0.6394269392127108,,,,,,,,-0.6361132521453163,-0.6361132521453163,,,,,,,,-0.6748926733574048,-0.679356324453416,,,,,,,,0.36583333333333323,0.3088235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14 08:00:00,,,,,,,,-0.45429604865440154,-0.45429604865440154,,,,,,,,0.13623041574700578,0.11607627455946745,,,,,,,,-0.2613843860629774,-0.24017141792435248,,,,,,,,-0.5172269067877446,-0.5045118089205998,,,,,,,,-0.5344786675768198,-0.5344786675768198,,,,,,,,-0.5865819964349377,-0.5845008912655971,,,,,,,,-0.5651795808331159,-0.5651795808331159,,,,,,,,-0.577181716208637,-0.577181716208637,,,,,,,,-0.6344343891402715,-0.6344343891402715,,,,,,,,-0.6235394184253894,-0.6235394184253894,,,,,,,,-0.6691931611074147,-0.6737350652356293,,,,,,,,0.42887179487179483,0.36923076923076925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14 14:00:00,,,,,,,,-0.46551480959097313,-0.46551480959097313,,,,,,,,0.13779484763940708,0.11761295699119523,,,,,,,,-0.28395831075466926,-0.2633936635237166,,,,,,,,-0.5219510352123319,-0.5093603596796131,,,,,,,,-0.5346079506869351,-0.5346079506869351,,,,,,,,-0.5897266937909075,-0.5876614187157262,,,,,,,,-0.5885789516991689,-0.5885789516991689,,,,,,,,-0.5795398773006135,-0.5795398773006135,,,,,,,,-0.6322043157607211,-0.6322043157607211,,,,,,,,-0.6265766715882725,-0.6265766715882725,,,,,,,,-0.6686755715237737,-0.6732245820415494,,,,,,,,0.41724313326551354,0.3580874872838251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14 20:00:00,,,,,,,,-0.4547220490191376,-0.4547220490191376,,,,,,,,0.13775362318840556,0.11757246376811592,,,,,,,,-0.2943841224635101,-0.27411890352438584,,,,,,,,-0.515748784875043,-0.5029947567836504,,,,,,,,-0.5319346421253568,-0.5319346421253568,,,,,,,,-0.6022167910127776,-0.6002143898464969,,,,,,,,-0.5783081723876191,-0.5783081723876191,,,,,,,,-0.5762786645683453,-0.5762786645683453,,,,,,,,-0.6319362186788154,-0.6319362186788154,,,,,,,,-0.628924753720394,-0.628924753720394,,,,,,,,-0.6668608885651858,-0.6714348142753095,,,,,,,,0.40722222222222215,0.3484848484848484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-15 02:00:00,,,,,,,,-0.46506211180124224,-0.46506211180124224,,,,,,,,0.12883744338198277,0.1088144366956647,,,,,,,,-0.3024424149641908,-0.28240862939696276,,,,,,,,-0.5205471665940395,-0.5079195164926773,,,,,,,,-0.5310723559548038,-0.5310723559548038,,,,,,,,-0.6089242053789732,-0.6069555686704324,,,,,,,,-0.5856124647770595,-0.5856124647770595,,,,,,,,-0.5790468479535429,-0.5790468479535429,,,,,,,,-0.6371597952034491,-0.6371597952034491,,,,,,,,-0.6233191489361702,-0.6233191489361702,,,,,,,,-0.6708310544344973,-0.6753504706525806,,,,,,,,0.400150753768844,0.34170854271356776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-15 08:00:00,,,,,,,,-0.47629906025428415,-0.47629906025428415,,,,,,,,0.12149999999999972,0.10160714285714278,,,,,,,,-0.3118273036594681,-0.2920630511770016,,,,,,,,-0.5331340860453104,-0.5208379455390746,,,,,,,,-0.5391896551724138,-0.5391896551724138,,,,,,,,-0.6175653392695193,-0.6156402011707478,,,,,,,,-0.5855437665782494,-0.5855437665782494,,,,,,,,-0.5853673963260366,-0.5853673963260366,,,,,,,,-0.6404539385847796,-0.6404539385847796,,,,,,,,-0.6293714345527817,-0.6293714345527817,,,,,,,,-0.6757775950551476,-0.6802290963735858,,,,,,,,0.388014346916409,0.3300787087775232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-15 14:00:00,,,,,,,,-0.4996919420851119,-0.4996919420851119,,,,,,,,0.10882768361581907,0.089159604519774,,,,,,,,-0.3144811247341207,-0.29479308973316953,,,,,,,,-0.5360272817278429,-0.5238073411316051,,,,,,,,-0.5409861404503065,-0.5409861404503065,,,,,,,,-0.6146423527457008,-0.6127025006230788,,,,,,,,-0.5908346972176759,-0.5908346972176759,,,,,,,,-0.5892530238640079,-0.5892530238640079,,,,,,,,-0.6501385761302615,-0.6501385761302615,,,,,,,,-0.6332677369238736,-0.6332677369238736,,,,,,,,-0.6781955310406934,-0.6826138346372488,,,,,,,,0.384703309810158,0.3269058741675779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-15 20:00:00,,,,,,,,-0.486703088314972,-0.486703088314972,,,,,,,,0.12033964822148491,0.10046737307788378,,,,,,,,-0.296375512522409,-0.2761674861108645,,,,,,,,-0.5258562542156937,-0.5133684328861576,,,,,,,,-0.5303637322087507,-0.5303637322087507,,,,,,,,-0.6099436596030945,-0.6079801547258661,,,,,,,,-0.5843378501953612,-0.5843378501953612,,,,,,,,-0.5811517306517029,-0.5811517306517029,,,,,,,,-0.6415705412599821,-0.6415705412599821,,,,,,,,-0.6300491066764183,-0.6300491066764183,,,,,,,,-0.6760347904921098,-0.680482760574553,,,,,,,,0.4037482996624515,0.3451559272507432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16 02:00:00,,,,,,,,-0.47397279289283734,-0.47397279289283734,,,,,,,,0.1354498119757015,0.11530951692218694,,,,,,,,-0.2861374727629612,-0.26563541085159637,,,,,,,,-0.5226453888668818,-0.5100730009620282,,,,,,,,-0.5254438920454545,-0.5254438920454545,,,,,,,,-0.594213104715248,-0.5921704137870702,,,,,,,,-0.571587695998629,-0.571587695998629,,,,,,,,-0.5767069062324537,-0.5767069062324537,,,,,,,,-0.6357529305680794,-0.6357529305680794,,,,,,,,-0.622012276487857,-0.622012276487857,,,,,,,,-0.6613657900971334,-0.666015162283819,,,,,,,,0.42887179487179483,0.36923076923076925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16 08:00:00,,,,,,,,-0.4814350225790266,-0.4814350225790266,,,,,,,,0.12286347707931045,0.10294643495673306,,,,,,,,-0.2973981319012424,-0.277219475018167,,,,,,,,-0.5292169739363385,-0.5168176659907355,,,,,,,,-0.536021804041386,-0.536021804041386,,,,,,,,-0.6065357536686742,-0.6045550937314446,,,,,,,,-0.5755878108819286,-0.5755878108819286,,,,,,,,-0.5801019271471539,-0.5801019271471539,,,,,,,,-0.6385234899328859,-0.6385234899328859,,,,,,,,-0.6237794187961536,-0.6237794187961536,,,,,,,,-0.6626943158018938,-0.6673254476269136,,,,,,,,0.41494007718870596,0.35588056063375983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
