timestamp,ema50_dist_eth_usd_30m,ema200_dist_eth_usd_30m,lower_bb_dist_eth_usd_30m,width_bb_eth_usd_30m,rsi_eth_usd_30m,stoch_rsi_fastk_eth_usd_30m,stoch_rsi_fastd_eth_usd_30m,kijun_dist_eth_usd_30m,tenkan_dist_eth_usd_30m,ema50_dist_xrp_usd_30m,ema200_dist_xrp_usd_30m,lower_bb_dist_xrp_usd_30m,width_bb_xrp_usd_30m,rsi_xrp_usd_30m,stoch_rsi_fastk_xrp_usd_30m,stoch_rsi_fastd_xrp_usd_30m,kijun_dist_xrp_usd_30m,tenkan_dist_xrp_usd_30m,ema50_dist_ltc_usd_30m,ema200_dist_ltc_usd_30m,lower_bb_dist_ltc_usd_30m,width_bb_ltc_usd_30m,rsi_ltc_usd_30m,stoch_rsi_fastk_ltc_usd_30m,stoch_rsi_fastd_ltc_usd_30m,kijun_dist_ltc_usd_30m,tenkan_dist_ltc_usd_30m,ema50_dist_eos_usd_30m,ema200_dist_eos_usd_30m,lower_bb_dist_eos_usd_30m,width_bb_eos_usd_30m,rsi_eos_usd_30m,stoch_rsi_fastk_eos_usd_30m,stoch_rsi_fastd_eos_usd_30m,kijun_dist_eos_usd_30m,tenkan_dist_eos_usd_30m,ema50_dist_iot_usd_30m,ema200_dist_iot_usd_30m,lower_bb_dist_iot_usd_30m,width_bb_iot_usd_30m,rsi_iot_usd_30m,stoch_rsi_fastk_iot_usd_30m,stoch_rsi_fastd_iot_usd_30m,kijun_dist_iot_usd_30m,tenkan_dist_iot_usd_30m,ema50_dist_xmr_usd_30m,ema200_dist_xmr_usd_30m,lower_bb_dist_xmr_usd_30m,width_bb_xmr_usd_30m,rsi_xmr_usd_30m,stoch_rsi_fastk_xmr_usd_30m,stoch_rsi_fastd_xmr_usd_30m,kijun_dist_xmr_usd_30m,tenkan_dist_xmr_usd_30m,ema50_dist_zec_usd_30m,ema200_dist_zec_usd_30m,lower_bb_dist_zec_usd_30m,width_bb_zec_usd_30m,rsi_zec_usd_30m,stoch_rsi_fastk_zec_usd_30m,stoch_rsi_fastd_zec_usd_30m,kijun_dist_zec_usd_30m,tenkan_dist_zec_usd_30m,ema50_dist_neo_usd_30m,ema200_dist_neo_usd_30m,lower_bb_dist_neo_usd_30m,width_bb_neo_usd_30m,rsi_neo_usd_30m,stoch_rsi_fastk_neo_usd_30m,stoch_rsi_fastd_neo_usd_30m,kijun_dist_neo_usd_30m,tenkan_dist_neo_usd_30m,ema50_dist_etc_usd_30m,ema200_dist_etc_usd_30m,lower_bb_dist_etc_usd_30m,width_bb_etc_usd_30m,rsi_etc_usd_30m,stoch_rsi_fastk_etc_usd_30m,stoch_rsi_fastd_etc_usd_30m,kijun_dist_etc_usd_30m,tenkan_dist_etc_usd_30m,ema50_dist_dsh_usd_30m,ema200_dist_dsh_usd_30m,lower_bb_dist_dsh_usd_30m,width_bb_dsh_usd_30m,rsi_dsh_usd_30m,stoch_rsi_fastk_dsh_usd_30m,stoch_rsi_fastd_dsh_usd_30m,kijun_dist_dsh_usd_30m,tenkan_dist_dsh_usd_30m,ema50_dist_omg_usd_30m,ema200_dist_omg_usd_30m,lower_bb_dist_omg_usd_30m,width_bb_omg_usd_30m,rsi_omg_usd_30m,stoch_rsi_fastk_omg_usd_30m,stoch_rsi_fastd_omg_usd_30m,kijun_dist_omg_usd_30m,tenkan_dist_omg_usd_30m,ema50_dist_trx_usd_30m,ema200_dist_trx_usd_30m,lower_bb_dist_trx_usd_30m,width_bb_trx_usd_30m,rsi_trx_usd_30m,stoch_rsi_fastk_trx_usd_30m,stoch_rsi_fastd_trx_usd_30m,kijun_dist_trx_usd_30m,tenkan_dist_trx_usd_30m,ema50_dist_eth_btc_30m,ema200_dist_eth_btc_30m,lower_bb_dist_eth_btc_30m,width_bb_eth_btc_30m,rsi_eth_btc_30m,stoch_rsi_fastk_eth_btc_30m,stoch_rsi_fastd_eth_btc_30m,kijun_dist_eth_btc_30m,tenkan_dist_eth_btc_30m,ema50_dist_xrp_btc_30m,ema200_dist_xrp_btc_30m,lower_bb_dist_xrp_btc_30m,width_bb_xrp_btc_30m,rsi_xrp_btc_30m,stoch_rsi_fastk_xrp_btc_30m,stoch_rsi_fastd_xrp_btc_30m,kijun_dist_xrp_btc_30m,tenkan_dist_xrp_btc_30m,ema50_dist_ltc_btc_30m,ema200_dist_ltc_btc_30m,lower_bb_dist_ltc_btc_30m,width_bb_ltc_btc_30m,rsi_ltc_btc_30m,stoch_rsi_fastk_ltc_btc_30m,stoch_rsi_fastd_ltc_btc_30m,kijun_dist_ltc_btc_30m,tenkan_dist_ltc_btc_30m,ema50_dist_eos_btc_30m,ema200_dist_eos_btc_30m,lower_bb_dist_eos_btc_30m,width_bb_eos_btc_30m,rsi_eos_btc_30m,stoch_rsi_fastk_eos_btc_30m,stoch_rsi_fastd_eos_btc_30m,kijun_dist_eos_btc_30m,tenkan_dist_eos_btc_30m,ema50_dist_iota_btc_30m,ema200_dist_iota_btc_30m,lower_bb_dist_iota_btc_30m,width_bb_iota_btc_30m,rsi_iota_btc_30m,stoch_rsi_fastk_iota_btc_30m,stoch_rsi_fastd_iota_btc_30m,kijun_dist_iota_btc_30m,tenkan_dist_iota_btc_30m,ema50_dist_xmr_btc_30m,ema200_dist_xmr_btc_30m,lower_bb_dist_xmr_btc_30m,width_bb_xmr_btc_30m,rsi_xmr_btc_30m,stoch_rsi_fastk_xmr_btc_30m,stoch_rsi_fastd_xmr_btc_30m,kijun_dist_xmr_btc_30m,tenkan_dist_xmr_btc_30m,ema50_dist_zec_btc_30m,ema200_dist_zec_btc_30m,lower_bb_dist_zec_btc_30m,width_bb_zec_btc_30m,rsi_zec_btc_30m,stoch_rsi_fastk_zec_btc_30m,stoch_rsi_fastd_zec_btc_30m,kijun_dist_zec_btc_30m,tenkan_dist_zec_btc_30m,ema50_dist_neo_btc_30m,ema200_dist_neo_btc_30m,lower_bb_dist_neo_btc_30m,width_bb_neo_btc_30m,rsi_neo_btc_30m,stoch_rsi_fastk_neo_btc_30m,stoch_rsi_fastd_neo_btc_30m,kijun_dist_neo_btc_30m,tenkan_dist_neo_btc_30m,ema50_dist_etc_btc_30m,ema200_dist_etc_btc_30m,lower_bb_dist_etc_btc_30m,width_bb_etc_btc_30m,rsi_etc_btc_30m,stoch_rsi_fastk_etc_btc_30m,stoch_rsi_fastd_etc_btc_30m,kijun_dist_etc_btc_30m,tenkan_dist_etc_btc_30m,ema50_dist_dash_btc_30m,ema200_dist_dash_btc_30m,lower_bb_dist_dash_btc_30m,width_bb_dash_btc_30m,rsi_dash_btc_30m,stoch_rsi_fastk_dash_btc_30m,stoch_rsi_fastd_dash_btc_30m,kijun_dist_dash_btc_30m,tenkan_dist_dash_btc_30m,ema50_dist_omg_btc_30m,ema200_dist_omg_btc_30m,lower_bb_dist_omg_btc_30m,width_bb_omg_btc_30m,rsi_omg_btc_30m,stoch_rsi_fastk_omg_btc_30m,stoch_rsi_fastd_omg_btc_30m,kijun_dist_omg_btc_30m,tenkan_dist_omg_btc_30m,ema50_dist_trx_btc_30m,ema200_dist_trx_btc_30m,lower_bb_dist_trx_btc_30m,width_bb_trx_btc_30m,rsi_trx_btc_30m,stoch_rsi_fastk_trx_btc_30m,stoch_rsi_fastd_trx_btc_30m,kijun_dist_trx_btc_30m,tenkan_dist_trx_btc_30m
2019-01-29 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013924996750292351,0.014964903158715792,,,,,,,,0.016971125515615748,0.018090748379493204,,,,,,,,0.1628060886829914,0.16892786234281942,,,,,,,,0.05235444561456304,0.05528809989468941,,,,,,,,-0.003615425816818396,0.012252276379218108,,,,,,,,0.013750985027580764,0.019267139479905326,,,,,,,,-0.03602184415038867,-0.036511937268080996,,,,,,,,0.005368472425573589,0.005368472425573589,,,,,,,,-0.019685039370078705,-0.0017497812773401566,,,,,,,,-0.003972873121109277,0.002960676147578445,,,,,,,,-0.044753086419753174,-0.03703703703703709,,,,,,,,-0.046424090338770374,-0.046424090338770374
2019-01-29 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012083171143116633,0.013121188529907846,,,,,,,,0.015893571933129236,0.017012008476571694,,,,,,,,0.15973597359735958,0.16584158415841554,,,,,,,,0.04935493549354941,0.05228022802280208,,,,,,,,-0.010768412656208426,0.004985376229726057,,,,,,,,0.016072980017376226,0.02160176921254231,,,,,,,,-0.03399284361187127,-0.0344839682873781,,,,,,,,0.0009718172983479434,0.0009718172983479434,,,,,,,,-0.023103748910200617,-0.00523103748910192,,,,,,,,-0.003569439522049578,0.0033669181307276475,,,,,,,,-0.0476923076923077,-0.039999999999999925,,,,,,,,-0.060568603213844274,-0.060568603213844274
2019-01-29 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00773553825780815,0.008769096605407034,,,,,,,,0.020458845789971702,0.021582308420056595,,,,,,,,0.16165289256198334,0.16776859504132235,,,,,,,,0.04746930218628331,0.0503893381251872,,,,,,,,-0.011162790697674452,0.00458471760797341,,,,,,,,0.010010206485043582,0.01550600612389097,,,,,,,,-0.0325674536256324,-0.03305930297920179,,,,,,,,-0.0019379844961239234,-0.0019379844961239234,,,,,,,,-0.023103748910200617,-0.00523103748910192,,,,,,,,-0.0031151858980852376,0.0038243339074057747,,,,,,,,-0.04179566563467496,-0.034055727554179516,,,,,,,,-0.053549190535491786,-0.053549190535491786
2019-01-29 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011689364461737961,0.012726977950713536,,,,,,,,0.0209417889256982,0.022065783246568715,,,,,,,,0.1653769621932344,0.17151227061684704,,,,,,,,0.04966986794717876,0.052596038415366086,,,,,,,,-0.007072324526287699,0.008740325593808329,,,,,,,,0.01255411255411265,0.018063754427390943,,,,,,,,-0.03249947298151934,-0.032991356896915236,,,,,,,,0.004878048780487809,0.004878048780487809,,,,,,,,-0.023954703832752555,-0.0060975609756096505,,,,,,,,-0.0033171275194976424,0.0036209865289174026,,,,,,,,-0.04179566563467496,-0.034055727554179516,,,,,,,,-0.04881101376720898,-0.04881101376720898
2019-01-29 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014485449520403204,0.015525930742968708,,,,,,,,0.021667061330807424,0.02279185413213347,,,,,,,,0.16460450729120635,0.17073574900574462,,,,,,,,0.05267118133935278,0.05560571858540242,,,,,,,,-0.00534687875952411,0.010493249565566076,,,,,,,,0.009930915371330062,0.015426283560998622,,,,,,,,-0.03229547371380381,-0.03278746134382904,,,,,,,,0.008321096426823438,0.008321096426823438,,,,,,,,-0.02054195804195813,-0.002622377622377603,,,,,,,,-0.002256020278833981,0.004689480354879816,,,,,,,,-0.04179566563467496,-0.034055727554179516,,,,,,,,-0.046424090338770374,-0.046424090338770374
2019-01-29 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014749406446157298,0.015790158389436426,,,,,,,,0.019976359338061522,0.021099290780141722,,,,,,,,0.165892501658925,0.1720305242203053,,,,,,,,0.05473462002412566,0.057674909529553675,,,,,,,,-0.0022794314829711615,0.013609546795387617,,,,,,,,0.008505801191596163,0.013993414863593623,,,,,,,,-0.031410481885332464,-0.03190291945128387,,,,,,,,0.008814887365328206,0.008814887365328206,,,,,,,,-0.022251308900523625,-0.004363001745200656,,,,,,,,-0.002711057058883193,0.004231275970406401,,,,,,,,-0.03881987577639756,-0.03105590062111807,,,,,,,,-0.046424090338770374,-0.046424090338770374
2019-01-29 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014056812272490893,0.015096853874155158,,,,,,,,0.025187121302126636,0.02631578947368407,,,,,,,,0.1625496250551388,0.16867004852227607,,,,,,,,0.05298810778262841,0.05592352852626803,,,,,,,,0.0017501346257404737,0.017703284868066715,,,,,,,,0.009534646472573183,0.01502785843208021,,,,,,,,-0.02634184286825547,-0.026836857365108657,,,,,,,,0.009803921568627416,0.009803921568627416,,,,,,,,-0.023103748910200617,-0.00523103748910192,,,,,,,,-0.0025088697415104333,0.004434870755195108,,,,,,,,-0.04179566563467496,-0.034055727554179516,,,,,,,,-0.046424090338770374,-0.046424090338770374
2019-01-29 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013529755717255787,0.014569256756756799,,,,,,,,0.022393364928909865,0.023518957345971536,,,,,,,,0.16640849745518915,0.17254923655676047,,,,,,,,0.05457560681441276,0.057515453037841,,,,,,,,-0.003481987411276255,0.01238783982857905,,,,,,,,0.011201069014305842,0.016703348530105355,,,,,,,,-0.026617179215270403,-0.027112053729232977,,,,,,,,0.00782778864970668,0.00782778864970668,,,,,,,,-0.021397379912663772,-0.00349344978165933,,,,,,,,-0.0028121199837859434,0.004129509525739872,,,,,,,,-0.04179566563467496,-0.034055727554179516,,,,,,,,-0.04881101376720898,-0.04881101376720898
2019-01-29 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014188662072552205,0.015228838902613617,,,,,,,,0.024335232668565965,0.0254629629629628,,,,,,,,0.16563467492260053,0.1717713401149934,,,,,,,,0.05298810778262841,0.05592352852626803,,,,,,,,-0.0020118025751073576,0.013881437768240135,,,,,,,,0.01271353223647953,0.018224041564984583,,,,,,,,-0.027304839279406523,-0.027799364182267694,,,,,,,,0.008321096426823438,0.008321096426823438,,,,,,,,-0.022251308900523625,-0.004363001745200656,,,,,,,,-0.0015980113636363535,0.005352069805194981,,,,,,,,-0.044753086419753174,-0.03703703703703709,,,,,,,,-0.04881101376720898,-0.04881101376720898
2019-01-29 20:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013760275530428467,0.014800012996718515,,,,,,,,0.025552650344663697,0.02668172094128818,,,,,,,,0.16139693731409044,0.16751129227718398,,,,,,,,0.05093149038461542,0.0538611778846152,,,,,,,,0.003371089536138072,0.01935005393743272,,,,,,,,0.014390474688535049,0.019910108815644145,,,,,,,,-0.02696113074204942,-0.027455830388692593,,,,,,,,0.011787819253438192,0.011787819253438192,,,,,,,,-0.022251308900523625,-0.004363001745200656,,,,,,,,-0.002306600425833971,0.004638548109094698,,,,,,,,-0.0476923076923077,-0.039999999999999925,,,,,,,,-0.04881101376720898,-0.04881101376720898
