timestamp,ema50_dist_xrp_btc_5m,ema200_dist_xrp_btc_5m,upper_bb_dist_xrp_btc_5m,lower_bb_dist_xrp_btc_5m,width_bb_xrp_btc_5m,rsi_xrp_btc_5m,stoch_rsi_fastk_xrp_btc_5m,stoch_rsi_fastd_xrp_btc_5m,kijun_dist_xrp_btc_5m,tenkan_dist_xrp_btc_5m
2019-02-11 16:00:00,-0.5046366348025355,-0.6641155185306946,0.12855383661549702,-0.6870139126609387,0.8178514361525733,60.70775897610642,100.0,66.66666666666669,-0.38616920152090284,-0.1841730038022682
