timestamp,ema50_dist_eth_btc_30m,ema200_dist_eth_btc_30m,lower_bb_dist_eth_btc_30m,width_bb_eth_btc_30m,rsi_eth_btc_30m,stoch_rsi_fastk_eth_btc_30m,stoch_rsi_fastd_eth_btc_30m,kijun_dist_eth_btc_30m,tenkan_dist_eth_btc_30m
2019-01-31 10:00:00,-0.0012990448342409255,0.011733963831259686,-0.0012074797983990804,0.0128736863030025,0.42970226260057737,0.0,0.07842325638498777,-0.0026372151008534628,-0.001614295304158686
2019-01-31 10:30:00,0.004925923849725233,0.019459969237302532,0.0032694970304314452,0.016008539428404227,0.3179740436309951,0.0,-2.486899575160351e-16,0.003780201396261562,0.00480970305311601
2019-01-31 11:00:00,0.004018840107784305,0.01930572529370944,0.0007354243237269742,0.018386062059675787,0.339251226432047,0.11570328904585357,0.03856776301528428,0.00303799909985214,0.004066739535780961
2019-01-31 11:30:00,0.003427272026843786,0.01819311637719334,-0.000776663935034505,0.018806013294145704,0.3524928928876825,0.26553243119782166,0.12707857341455817,0.00258676092544996,0.0036150385604114543
2019-01-31 12:00:00,0.001592011301346341,0.015539493198134968,-0.003096830808400286,0.018521098121031643,0.40310168463236495,0.7619171037224324,0.3810509413220356,0.0008179631114675345,0.0018444266238974993
2019-01-31 12:30:00,0.0028277898577162563,0.015864927487989844,-0.0022909063528607776,0.018033440688329346,0.37875651392294896,0.714015677833429,0.5804884042512274,0.0021681174316641183,0.00319596569556424
2019-01-31 13:00:00,0.0028716605315772803,0.015320001629872237,-0.0027686009616645357,0.017975791908252388,0.37584637332051135,0.5731383598478569,0.6830237138012392,0.0023290927782060322,0.003357106142380051
2019-01-31 13:30:00,0.002604300085288669,0.014541963617684228,-0.003495806806584678,0.017938693612951556,0.38096851145068394,0.5626614977622624,0.6166051784811825,0.0021681174316641183,0.00319596569556424
2019-01-31 14:00:00,0.003276317581259791,0.014711768646407553,-0.003277410924921842,0.017886916868325903,0.3648463067948595,0.0,0.3785999525367061,0.002973511636877868,0.004002185932879154
2019-01-31 14:30:00,0.0040783308529037665,0.015170396200849812,-0.0030074513524048774,0.018067967705889615,0.3459278046346023,0.0,0.1875538325874205,0.003941695089773933,0.004971362378531463
2019-01-31 15:00:00,0.007595234803972506,0.018884055583997306,-0.0005830219922666746,0.01929055899220413,0.28362980558905015,0.0,-2.842170943040401e-16,0.0077680878552970345,0.008801679586563305
2019-01-31 15:30:00,0.010717722314285139,0.02241191234001172,0.0010492396485779487,0.02111498179289404,0.2405374273854645,0.0,-2.842170943040401e-16,0.011328644128229204,0.012365887653560836
2019-01-31 16:00:00,0.009385458006186287,0.02094547029229976,-0.001207775991782456,0.021936755794176904,0.2722189134008197,0.2548610056327221,0.08495366854424043,0.010378886010362631,0.011415155440414493
2019-01-31 16:30:00,0.005325659352039436,0.01616872922962509,-0.005445456760434508,0.021498916619706862,0.38469458558710057,1.0,0.4182870018775738,0.006532679527711416,0.007565004193819114
2019-01-31 17:00:00,0.008023420692210959,0.01868489897383041,-0.003373460695235475,0.021890770081578286,0.34008475071790767,0.6905472095475409,0.6484694050600875,0.009561559618184834,0.010596990778191318
2019-01-31 17:30:00,0.006425631370613916,0.016227359379744177,-0.0050530557540745535,0.021162178828016166,0.37452077630214986,0.9294255698997592,0.8733242598157664,0.008224003102177857,0.009258062431332093
2019-01-31 18:00:00,0.00517478680718142,0.01383050793365559,-0.006086302368416563,0.019839987829988463,0.40080202521307645,1.0,0.8733242598157664,0.007182516624701485,0.008215507779714804
2019-01-31 18:30:00,0.0049095069177649275,0.01204851243283156,-0.00582191462779702,0.01781496375352631,0.40249184987952025,1.0,0.9764751899665862,0.007117495158166509,0.008150419625565064
2019-01-31 19:00:00,0.006183972375022773,0.011894815638332279,-0.004052058712072926,0.01588458488135562,0.3756791269727762,0.570357807573967,0.8567859358579888,0.008647722497009624,0.009682216403194221
2019-01-31 19:30:00,0.006786011508871592,0.011436626631668556,-0.003140502901649578,0.014516912482252885,0.36080909523061544,0.0,0.5234526025246555,0.009528894065877092,0.010564291723290209
2019-01-31 20:00:00,0.005988115396665883,0.009444240878154542,-0.0034163651869222322,0.012821961470146763,0.3775158825938293,0.40080814005541726,0.3237219825431279,0.00897390292015654,0.010008731365003465
2019-01-31 20:30:00,0.005128566014895197,0.008564199077856216,-0.004285363800087594,0.01282213098474688,0.397468855658962,0.879494667210286,0.42676760242190087,0.008321752900494417,0.009355912484245499
2019-01-31 21:00:00,0.003151782221218369,0.006376946618285695,-0.006125333715060299,0.012500707663672136,0.45143676364616,1.0,0.7601009357552342,0.006467741935483939,0.007500000000000062
2019-01-31 21:30:00,0.0022205014605274354,0.005154549039399603,-0.006882132356617832,0.012047087569770612,0.4745556028506213,1.0,0.9598315557367618,0.005624315090569043,0.006655708115773873
2019-01-31 22:00:00,0.0065294534356750145,0.008878299334974082,-0.0024220908195135005,0.0112640286954964,0.38082260741970037,0.03407599297607897,0.6780253309920262,0.010215314877772386,0.011251416545248638
2019-01-31 22:30:00,0.004211239840000269,0.0059994601792536795,-0.004409850796681214,0.010401044177228567,0.4368897390206408,0.5981578988613527,0.5440779639458103,0.00806112888113475,0.00909502116248273
