timestamp,ema50_dist_neo_btc_6h,ema200_dist_neo_btc_6h,upper_bb_dist_neo_btc_6h,lower_bb_dist_neo_btc_6h,width_bb_neo_btc_6h,rsi_neo_btc_6h,stoch_rsi_fastk_neo_btc_6h,stoch_rsi_fastd_neo_btc_6h,kijun_dist_neo_btc_6h,tenkan_dist_neo_btc_6h
2019-02-05 13:00:00,1.0,1.97,2.08,-1.84,3.91,46.66,0.0,25.02,3.65,4.32
2019-02-05 19:00:00,1.54,2.55,2.63,-1.11,3.71,43.07,0.0,9.47,4.27,4.94
2019-02-06 01:00:00,2.41,3.49,3.6,-0.16,3.69,38.07,0.0,0.0,5.26,5.94
2019-02-06 07:00:00,2.21,3.35,3.53,-0.32,3.78,38.88,6.08,2.03,5.16,5.83
2019-02-06 13:00:00,1.88,3.07,3.26,-0.56,3.77,40.94,33.39,13.16,4.89,5.57
2019-02-06 19:00:00,1.18,2.38,2.59,-1.18,3.74,46.04,100.0,46.49,4.22,4.89
2019-02-07 01:00:00,0.89,2.1,2.31,-1.32,3.61,47.91,100.0,77.8,3.96,4.63
2019-02-07 07:00:00,0.33,1.53,1.69,-1.86,3.55,51.85,100.0,100.0,3.4,4.06
2019-02-07 13:00:00,0.55,1.77,1.81,-1.61,3.42,50.0,83.02,94.34,3.65,4.32
2019-02-07 19:00:00,0.06,1.25,1.03,-1.95,2.99,53.57,100.0,94.34,3.14,3.8
2019-02-08 01:00:00,1.01,2.24,1.92,-1.01,2.92,46.43,0.0,61.01,4.16,4.83
2019-02-08 07:00:00,-1.33,-0.19,-0.25,-3.5,3.31,60.37,100.0,66.67,1.69,2.35
2019-02-08 13:00:00,-2.05,-0.99,-0.55,-4.53,4.08,63.88,100.0,66.67,0.86,1.51
2019-02-08 19:00:00,-0.97,0.06,0.69,-3.53,4.29,56.86,59.77,86.59,1.94,2.6
2019-02-09 01:00:00,-0.93,0.06,0.86,-3.54,4.46,56.86,59.77,73.18,1.94,2.6
2019-02-09 07:00:00,-2.3,-1.4,-0.24,-5.17,5.06,63.43,93.56,71.03,0.43,1.08
2019-02-09 13:00:00,-0.8,0.08,1.37,-3.75,5.18,54.49,0.0,51.11,1.94,2.6
2019-02-09 19:00:00,-2.09,-1.3,0.32,-5.19,5.65,60.15,63.3,52.29,0.53,1.17
2019-02-10 01:00:00,-3.99,-3.34,-0.93,-7.6,6.97,67.0,100.0,54.43,-1.59,-0.96
2019-02-10 07:00:00,-1.85,-1.25,1.45,-5.62,7.23,56.53,16.31,59.87,0.53,1.17
2019-02-10 13:00:00,-2.5,-1.98,1.05,-6.33,7.58,58.99,35.92,50.74,-0.24,0.4
2019-02-10 19:00:00,-4.95,-4.61,-0.77,-9.13,8.8,66.5,95.18,49.14,-2.96,-2.33
2019-02-11 01:00:00,-3.56,-3.32,0.94,-7.68,8.92,60.81,40.82,57.31,-1.68,-1.05
2019-02-11 07:00:00,-3.85,-3.74,0.87,-7.82,9.01,62.05,55.42,63.81,-2.14,-1.51
2019-02-11 13:00:00,-5.1,-5.14,-0.0,-9.06,9.49,65.92,92.25,62.83,-3.62,-3.0
