timestamp,ema50_dist_iot_usd_15m,ema200_dist_iot_usd_15m,upper_bb_dist_iot_usd_15m,lower_bb_dist_iot_usd_15m,width_bb_iot_usd_15m,rsi_iot_usd_15m,stoch_rsi_fastk_iot_usd_15m,stoch_rsi_fastd_iot_usd_15m,kijun_dist_iot_usd_15m,tenkan_dist_iot_usd_15m
2018-12-21 08:15:00,,,0.7215441914261156,-3.5036727620498254,4.284821576110559,59.70162620517638,54.22060317619848,54.78149098923776,-21.967434785058316,-21.967434785058316
2018-12-21 08:30:00,,,1.9331847559389548,-2.2871998750375044,4.227868277435308,53.45793331288636,0.0,32.73082676233545,-20.981315076308647,-20.981315076308647
2018-12-21 08:45:00,,,0.47697833201887363,-3.898747612459086,4.451892692757424,59.29463017709181,93.48148547493189,49.23402955037679,-22.232516353631482,-22.232516353631482
2018-12-21 09:00:00,,,0.42161900847441647,-4.1430373846743525,4.651201731116719,60.35780043738544,100.0,64.49382849164397,-22.476281100444982,-22.476281100444982
2018-12-21 09:15:00,,,1.5159896206114798,-3.039031746707044,4.589974993684056,55.34052172823404,27.284415502194893,73.58863365904226,-21.685043822448403,-21.685043822448403
2018-12-21 09:30:00,,,2.1517053993561186,-2.4327784840478706,4.59093582587499,52.48994624129863,0.0,42.428138500731635,-21.197120992290397,-21.197120992290397
2018-12-21 09:45:00,,,1.1238537877287236,-3.391050002026541,4.566671491340821,56.3690520908259,49.30322490542084,25.529213469205246,-21.97622669145399,-21.97622669145399
2018-12-21 10:00:00,,,1.5076806331142611,-3.073792482098392,4.617631754235411,54.790613539460175,29.241356548089215,26.18152715117002,-21.722666515952184,-21.722666515952184
2018-12-21 10:15:00,-0.9863869376647183,,1.8668088207065558,-2.7396154652625127,4.626614987483456,53.254501820942856,19.70958280855875,32.75138808735627,-21.478583779799855,-21.478583779799855
2018-12-21 10:30:00,0.28424682257905953,,3.1884320911628627,-1.5181282951484354,4.6675790116048965,47.38830832348461,0.0,16.316979785549325,-20.461723999310856,-20.461723999310856
2018-12-21 10:45:00,2.3382651548794486,,5.605647405091019,0.18047683550983518,5.27263010526229,39.74796723949709,0.0,6.569860936186252,-18.756928208254443,-18.756928208254443
2018-12-21 11:00:00,0.8681276187916476,,4.136917738863111,-1.2600481610725245,5.320434913223307,45.97113640998898,41.37017547575495,13.790058491918318,-19.895893580104097,-19.895893580104097
2018-12-21 11:15:00,2.833488605640455,,6.53771984850855,0.26851816099526804,6.062874841546306,39.61728191886346,0.0,13.790058491918318,-18.243263185856375,-18.243263185856375
2018-12-21 11:30:00,1.096150574743815,,4.721469387653832,-1.247184958949732,5.8667407170019485,46.12234185048222,83.70914719515606,41.69310755697034,-19.588945657222478,-19.588945657222478
2018-12-21 11:45:00,0.6823901126912224,,4.294892590935562,-1.5510478830119467,5.766824124667523,47.539272225291555,100.0,61.23638239838535,-19.895893580104097,-19.895893580104097
2018-12-21 12:00:00,1.4026653037151338,,5.162444814801925,-0.979663232403627,6.0162840368857475,44.98167557172684,67.71522616621456,83.8081244537902,-19.277283986594785,-19.277283986594785
2018-12-21 12:15:00,0.5619191217292929,,4.265263272918918,-1.9058324467641774,6.099143187435256,48.14479022709758,100.00000000000001,89.23840872207153,-19.928311267849917,-19.928311267849917
2018-12-21 12:30:00,1.081941003059117,,4.661402539945891,-1.5128850549891437,6.0785947851105995,46.167450657961865,37.48757839750339,68.40093485457265,-19.479084910322364,-19.479084910322364
2018-12-21 12:45:00,0.4167991977822805,,3.8828715353071974,-2.2295731498409577,6.062330479181198,48.773639086964856,100.0,79.16252613250113,-19.995378794442985,-19.995378794442985
2018-12-21 13:00:00,1.3317066420430512,,4.80530505051846,-1.4852260233401804,6.187810966783831,45.25565836632338,7.2253541864403745,48.23764419464792,-19.22314242388895,-19.22314242388895
2018-12-21 13:15:00,0.10980783323875087,,3.320039324130275,-2.6700018698677774,5.970635510460307,50.135364699816776,100.0,69.07511806214679,-20.193609726583883,-20.193609726583883
2018-12-21 13:30:00,-1.456580823799325,,1.716145379547318,-4.260441337826382,6.0535974348058135,55.94622966099426,100.0,69.07511806214679,-21.48971146760388,-21.48971146760388
2018-12-21 13:45:00,-0.6366180093216212,,2.2774762573409824,-3.4077005430553142,5.717487013777433,52.69183210572811,69.55824468531041,89.8527482284368,-20.85714285714284,-20.85714285714284
2018-12-21 14:00:00,-0.766874275891638,,1.7691699284855478,-3.4149995773431585,5.22718478431916,53.28336885324831,75.09150133937787,81.54991534156277,-20.98582308811363,-20.98582308811363
2018-12-21 14:15:00,-0.6169872271569288,,1.7472724112742588,-3.2457972449075445,5.030763274677982,52.735207063262514,44.74105629394833,63.13026743954554,-20.88652786108016,-20.88652786108016
2018-12-21 14:30:00,0.3212890397477963,,2.5980122179808385,-2.3318102630199955,4.9232695610910255,48.66683833310605,0.0,39.9441858777754,-20.129177359361027,-20.129177359361027
2018-12-21 14:45:00,-0.4933422176468305,,1.4754307467179428,-3.0271821478388805,4.537820743037046,52.151252828554064,75.4769080426363,40.07265477886154,-20.793777879446406,-20.793777879446406
2018-12-21 15:00:00,0.6115410761479811,,2.3235468467487808,-1.8555843014508855,4.169375590132353,47.46937098382284,0.0,25.158969347545433,-19.894434166961382,-19.894434166961382
2018-12-21 15:15:00,0.8211816271813444,,2.297519251700053,-1.5714684052251515,3.8549930520821145,46.51447766077423,0.0,25.158969347545433,-19.700834879406305,-19.700834879406305
2018-12-21 15:30:00,-0.013051645814654567,,1.4377924347068527,-2.3857613284511525,3.8417631228459648,50.238419703613204,66.06511581524951,22.021705271749838,-20.365685372585084,-20.365685372585084
2018-12-21 15:45:00,0.07315185431706617,,1.498490019967269,-2.07962833896137,3.5885455656168306,49.83619803424643,58.92944590835135,41.664853907866956,-20.294650821511805,-20.294650821511805
2018-12-21 16:00:00,0.9976639165562906,,2.4761663588276583,-1.1800477103282359,3.6326721982556736,45.623332725506074,0.0,41.664853907866956,-19.525870834664882,-19.525870834664882
2018-12-21 16:15:00,1.2639632346040708,,2.6228794282704637,-0.5672824242194952,3.157706987375354,44.3110862261731,0.0,19.643148636117118,-19.272578905954006,-19.272578905954006
2018-12-21 16:30:00,2.052338389747388,,3.626932421489504,0.04307639685265929,3.51927713405598,40.87608965850027,0.0,2.3684757858670005e-15,-18.577307466196345,-18.577307466196345
2018-12-21 16:45:00,1.7016802077354676,,3.3968101242795035,-0.4246080957867715,3.765459685489171,42.41829895990348,17.2119491944737,5.737316398157902,-18.801665005569557,-18.801665005569557
2018-12-21 17:00:00,1.283902126141312,,3.037784312984404,-0.8175634992448555,3.8130190904897963,44.45979974329959,75.49034322061055,30.90076413836142,-19.09337850863101,-19.09337850863101
2018-12-21 17:15:00,0.9982122683522388,,2.785396591819156,-1.134065006737528,3.8873649558847383,45.85482630287455,100.0,64.23409747169475,-19.289044289044288,-19.289044289044288
2018-12-21 17:30:00,3.907365837708787,,6.355749714952541,1.0942232645119176,5.072573763084046,34.48227215023278,0.0,58.49678107353685,-16.836795964933337,-16.836795964933337
2018-12-21 17:45:00,2.783562013657459,,5.427480529973194,-0.2880810948608814,5.572368487548351,39.68741692310485,45.76935579298118,48.589785264327055,-17.645309944997756,-17.645309944997756
2018-12-21 18:00:00,3.3186292453817545,,6.305759074870476,-0.08994975626012147,6.202927750557679,37.54586072901869,26.938439137476077,24.235931643485753,-17.108058772481073,-17.108058772481073
2018-12-21 18:15:00,1.7424116769058084,,4.694331747258751,-1.7179022700979152,6.318205551130919,44.81307515435673,90.83977851821592,54.51585781622439,-18.31559081124119,-18.31559081124119
2018-12-21 18:30:00,3.8608334361355245,,6.875032872435494,0.004996673224666459,6.641565369357746,37.7144235619222,31.28654578350957,49.688254479733864,-16.488287256172917,-16.488287256172917
2018-12-21 18:45:00,2.233372894919361,,5.056461825279568,-1.6325244385209658,6.576400348679839,44.11311461584717,90.36824156352033,70.83152195508194,-17.723586895179256,-17.723586895179256
2018-12-21 19:00:00,3.8102549371473726,,6.658433680777032,-0.37668112836958256,6.8208794254443665,39.22456535900122,23.099698615325227,48.25149532078504,-16.329366278016067,-16.329366278016067
2018-12-21 19:15:00,2.652823624103773,,5.246275692044322,-1.518441102880319,6.640935254199627,43.30140030166713,78.704760573111,64.05756691731885,-17.174979069489293,-17.174979069489293
2018-12-21 19:30:00,2.3251735170935817,,4.796189836294995,-1.876628380447698,6.576811194414707,44.20765700221631,100.0,67.26815306281208,-17.362768496420045,-17.362768496420045
2018-12-21 19:45:00,2.0437175783749595,,4.154346610707216,-2.0404951889414713,6.1300517070663,45.017108664337066,100.0,92.90158685770366,-17.52270358791126,-17.52270358791126
2018-12-21 20:00:00,1.582639817609377,,3.5065969229623795,-2.434109083360947,5.909019249875997,46.695610854995856,99.99999999999999,100.0,-17.843160517261836,-17.843160517261836
2018-12-21 20:15:00,2.100048684943223,,3.8957807094604613,-1.9215586728819845,5.760477078395572,44.47449200062599,34.561547686203625,78.18718256206787,-17.355371900826444,-17.355371900826444
2018-12-21 20:30:00,3.4894730469495094,,5.0772570985866405,-0.6064502503462355,5.559431624047299,39.444141053753555,0.0,44.85384922873454,-16.115418279867598,-16.115418279867598
2018-12-21 20:45:00,4.527313485634532,,6.011267578868318,0.22649532099694447,5.609808966634364,36.02883875518947,0.0,11.520515895401212,-15.124402500306399,-15.124402500306399
2018-12-21 21:00:00,4.306709151092236,,5.778545123425061,-0.17163455680940798,5.787917987617088,36.2447027898787,2.023705322185995,0.6745684407286697,-15.160796324655434,-15.160796324655434
2018-12-21 21:15:00,3.5762120299587252,,4.918371811696076,-0.9141192076880245,5.718009252194887,39.150897471168165,36.96645629709758,12.996720539761197,-15.636230736431745,-15.636230736431745
2018-12-21 21:30:00,4.694323463974626,,6.226139995176738,-0.13449090808070885,6.172623618116018,35.29062070436708,0.0,12.996720539761197,-14.569454724895126,-14.569454724895126
2018-12-21 21:45:00,3.060933709421376,,4.420002315294269,-1.6673842230090385,6.004742721036098,42.36578126140426,99.99999999999999,45.65548543236586,-15.800352605021573,-15.800352605021573
2018-12-21 22:00:00,1.5256995000100915,,2.5415196973815224,-2.944946513860913,5.4975555178473625,48.47155646578301,99.99999999999999,66.66666666666667,-17.00374531835205,-17.00374531835205
2018-12-21 22:15:00,2.0894363254045922,,2.643957047034462,-2.1203123224920573,4.751828021150481,46.13235211054586,82.25312377225433,94.08437459075144,-16.473177939269657,-16.473177939269657
2018-12-21 22:30:00,1.8333037439814959,,2.4475896858739743,-2.305947701646649,4.750173267685333,46.90037381965122,88.07988541503211,90.1110030624288,-16.62151586298236,-16.62151586298236
2018-12-21 22:45:00,1.3333161935969784,,1.9054827195223778,-2.7195671716920944,4.643952739824994,48.84406402466247,100.0,90.1110030624288,-16.986334212419074,-16.986334212419074
2018-12-21 23:00:00,0.8742510671430059,,1.5092860700919752,-3.128432841012385,4.675571090269449,50.707342133936415,100.0,96.02662847167737,-17.33317416736301,-17.33317416736301
2018-12-21 23:15:00,1.8777621243477594,,2.289064478281966,-2.012599904940182,4.295726302525042,46.12004982308058,0.0,66.66666666666667,-16.44798359122853,-16.44798359122853
2018-12-21 23:30:00,2.49691405053043,,3.0064186496922884,-1.388082379947475,4.359227549383562,43.34820485417981,0.0,33.333333333333336,-15.856622114216268,-15.856622114216268
2018-12-21 23:45:00,1.8664281170923447,,2.26112206181861,-1.9047478511173943,4.15846007330423,46.03169344133691,36.46471706050107,12.154905686833692,-16.311671047463662,-16.311671047463662
2018-12-22 00:00:00,2.1493584498122775,,2.626471154870824,-1.5795737353007988,4.184143047374582,44.509561530101536,15.78115248802825,17.415289849509772,-16.007156069013618,-16.007156069013618
2018-12-22 00:15:00,1.6177511783654452,,2.0718138297874944,-2.0360266278557138,4.107105548565104,46.88944956604261,100.0,50.74862318284311,-16.389978871113787,-16.389978871113787
2018-12-22 00:30:00,1.4954063410067775,,1.8849074585082448,-2.081419374043736,3.9702278179200414,47.21237941355627,100.0,71.92705082934275,-16.440422322775262,-16.440422322775262
2018-12-22 00:45:00,1.7436557775165173,,2.0161036674830157,-1.7469143556147149,3.75796000975246,45.657739484524186,42.48077391566803,80.82692463855601,-16.177449615687213,-16.177449615687213
2018-12-22 01:00:00,1.4274258816230345,,1.4598211970259456,-1.8752866362049758,3.342050365344898,47.170875515074016,98.46442119773144,80.31506503779983,-16.389978871113787,-16.389978871113787
2018-12-22 01:15:00,1.5777851045931879,,1.481449197169682,-1.6125553677686089,3.0960341108198475,46.02087358746674,23.358084155772275,54.76775975639058,-16.212946158499697,-16.212946158499697
2018-12-22 01:30:00,0.9582292214858734,,0.9603602224020236,-2.1648715005975205,3.1441676499742046,49.6117013194462,99.99999999999999,73.94083511783457,-16.69172932330827,-16.69172932330827
2018-12-22 01:45:00,0.4850269808065466,,0.5758792979965399,-2.4444421722480847,3.0488058978017785,52.308990884711726,100.00000000000001,74.45269471859075,-17.06586826347305,-17.06586826347305
2018-12-22 02:00:00,0.4371094463839098,,0.5884333944692344,-2.288822499527643,2.901927927151841,52.49157455733566,100.00000000000001,100.0,-17.090691409757554,-17.090691409757554
2018-12-22 02:15:00,0.4922296931407333,,0.7253708897575262,-2.112221271665571,2.8574061353736298,51.9560416347815,91.72372630032062,97.24124210010687,-17.028605661225093,-17.028605661225093
2018-12-22 02:30:00,0.707753014988266,,0.6971821203215489,-1.336744935598988,2.0404520421832246,50.17008422374537,19.389148694210846,70.3709583315105,-16.826807590679792,-16.826807590679792
2018-12-22 02:45:00,0.4596971969520913,,0.4780578859985951,-1.427129186178333,1.9142709703706677,51.8427530021002,72.05150735079627,61.054794115109246,-17.016177351707597,-17.016177351707597
2018-12-22 03:00:00,0.6997062323732317,,0.7158733602475431,-1.158034905409877,1.87806029586906,49.73721837444255,0.0,30.48021868166904,-16.79432879757291,-16.79432879757291
2018-12-22 03:15:00,0.5300716850247023,,0.6044428087464082,-1.2868063360409243,1.8977238324279655,50.91910963625364,53.266579764921936,41.77269570523941,-16.916616676664653,-16.916616676664653
2018-12-22 03:30:00,-0.015116260227432399,,0.17844132386761746,-1.8534607141188153,2.049063140446934,55.1386338947914,100.0,51.08885992164065,-17.367698824652468,-17.367698824652468
2018-12-22 03:45:00,0.04856327978235431,,0.3068631802326083,-1.8122363145609666,2.1351706373670556,54.52838129634278,88.701987541051,80.65618910199099,-17.313432835820898,-17.313432835820898
2018-12-22 04:00:00,0.38933538202883256,,0.6016881646044858,-1.4374929637417044,2.0477386774159934,51.22581548861319,27.55938898910159,72.08712551005087,-17.0186633114646,-17.0186633114646
2018-12-22 04:15:00,0.6086815138595769,,0.8636111263830237,-1.17081833359024,2.037559224367449,49.04823124163985,0.0,38.75379217671753,-16.816816816816814,-16.816816816816814
2018-12-22 04:30:00,0.3531442017438602,,0.5966245856080965,-1.2446173956739859,1.8472269301285056,51.25232295600427,36.189589422694254,21.24965947059862,-17.016177351707597,-17.016177351707597
2018-12-22 04:45:00,0.7512130099474268,,1.0177582998154522,-0.7722561637062086,1.7878198955050322,47.33794432081608,0.0,12.063196474231423,-16.661652325651353,-16.661652325651353
2018-12-22 05:00:00,0.5183186770221893,,0.7538224628865331,-0.8303806471065545,1.5848097607811944,49.389958469663206,52.422474678371856,29.537354700355376,-16.836795964933337,-16.836795964933337
2018-12-22 05:15:00,0.893940652888503,,1.1591577124038466,-0.40339984432234965,1.5566752090398002,45.666822562131976,0.0,17.474158226123958,-16.495839864946337,-16.495839864946337
2018-12-22 05:30:00,0.9069470602315999,,1.2082772162928856,-0.3513045352998234,1.5529276686547286,45.223059307591626,0.0,17.474158226123958,-16.45443731143622,-16.45443731143622
2018-12-22 05:45:00,0.5524239339968595,,0.8290217140532574,-0.5670163029605657,1.394211562146382,48.79069752250785,85.61853973789387,28.539513245964628,-16.729295054862458,-16.729295054862458
2018-12-22 06:00:00,0.3712912965514903,,0.6462737212076908,-0.6578100357335304,1.3041589828823075,50.534358066778815,100.0,61.87284657929796,-16.86674669867947,-16.86674669867947
2018-12-22 06:15:00,1.0064888732014055,,1.3047593517261147,0.04236002465236588,1.253953203784317,43.99358225686696,0.0,61.87284657929796,-16.3066138924978,-16.3066138924978
2018-12-22 06:30:00,0.9494289952874269,,1.3210469373605704,-0.05482907191034503,1.3672200172119375,44.20284198660432,3.1993105377538003,34.39977017925127,-16.32178352415188,-16.32178352415188
2018-12-22 06:45:00,-0.21718412713749302,,0.18649324630186648,-1.2360973426802757,1.4300957608260239,55.770763792330946,100.0,34.39977017925127,-17.296151434628126,-17.296151434628126
2018-12-22 07:00:00,-0.3430105408470774,,0.11409693708910318,-1.4037328941553406,1.5276805903455515,56.92964689820469,100.0,67.7331035125846,-17.412045319022052,-17.412045319022052
2018-12-22 07:15:00,0.19572920669821414,,0.6559657951836995,-0.8638498974711362,1.5213970639691656,51.294106393018055,56.43543332971582,85.47847777657195,-16.958959139011288,-16.958959139011288
2018-12-22 07:30:00,-1.0764746963375704,,-0.3724351858782948,-2.3128223508810053,1.9667939057966752,61.30308924330944,100.0,85.47847777657195,-18.04976184136563,-18.04976184136563
2018-12-22 07:45:00,-1.0342600023635518,,-0.14703576145812525,-2.41366924726949,2.296030773318521,61.30308924330944,100.0,85.47847777657195,-18.04976184136563,-18.04976184136563
2018-12-22 08:00:00,-1.0302566953093173,,0.02261525324440683,-2.504557348234704,2.5589281590592328,61.57124951800203,100.0,100.00000000000001,-18.08126811379901,-18.08126811379901
2018-12-22 08:15:00,-0.840578841036721,,0.3242961210742079,-2.371462674197733,2.7236374931661493,59.753237347167484,82.31014058357411,94.10338019452472,-17.95266727881283,-17.95266727881283
2018-12-22 08:30:00,-0.8640199360005707,,0.37849902390321155,-2.4661929938863847,2.874699481656431,60.23044604273275,26.2489274395896,69.51968934105459,-18.00124330244811,-18.00124330244811
2018-12-22 08:45:00,-1.0916379937668141,,0.268390566600063,-2.7890373753620024,3.096453267194245,62.45947337125685,100.0,69.51968934105459,-18.226368306075447,-18.226368306075447
2018-12-22 09:00:00,-1.5788786992892434,,-0.0022381797504800183,-3.4193913998644243,3.4766319537661463,66.58062279180947,99.99999999999999,75.41630914652988,-18.682480037576322,-18.682480037576322
2018-12-22 09:15:00,-1.338963827345363,,0.39280568695794216,-3.2385230398992215,3.6837431864038006,64.03075490883005,62.65235200715791,87.55078400238598,-18.529411764705884,-18.529411764705884
2018-12-22 09:30:00,-1.0544852204703692,,0.7776198924909883,-2.98254338218652,3.802079749423495,60.77979326248402,8.65089652553593,57.10108284423129,-18.33004098239821,-18.33004098239821
2018-12-22 09:45:00,-0.886835668486663,,1.002786277999812,-2.757757640777414,3.7938342712833673,59.029888976097446,0.0,23.767749510897968,-18.221539914974016,-18.221539914974016
2018-12-22 10:00:00,-1.5164927715902055,,0.49808466992371514,-3.4011743796863114,3.9566922118344015,64.80185743351814,76.4424835823245,28.3644600359535,-18.792143066549393,-18.792143066549393
2018-12-22 10:15:00,-1.9509777351040425,,0.22042526782579674,-3.8266660447513923,4.1214052102137195,68.40689560918271,100.0,58.81416119410819,-19.216075126133735,-19.216075126133735
2018-12-22 10:30:00,-4.174152984574119,,-1.3333745961413013,-6.5005799376738675,5.377854687072517,79.33334818235927,100.0,92.14749452744154,-21.188152616154998,-21.188152616154998
2018-12-22 10:45:00,-4.211722172767951,,-0.7942012991498881,-6.903675148726629,6.354036800764469,80.00179374768076,100.0,100.00000000000004,-21.36043606631841,-21.36043606631841
2018-12-22 11:00:00,-3.7214297463076473,,0.07826734456879425,-6.589663355964836,6.892323954051949,75.75257612887606,72.04450379936478,90.68150126645496,-21.082621082621067,-21.082621082621067
2018-12-22 11:15:00,-3.111983393363671,,0.8486302572705107,-5.867098403297755,6.888579237953526,70.09419317183925,14.552068871172539,62.1988575568458,-20.687186828919103,-20.687186828919103
2018-12-22 11:30:00,-3.2345157733739804,,0.8227682690540528,-5.806918824498597,6.799126442733083,71.30757275100835,12.246956968852574,32.94784321312999,-20.895565011280226,-20.895565011280226
2018-12-22 11:45:00,-2.7906475358302596,,1.3789663713328348,-5.295523194073426,6.807805347820733,67.49301824195526,0.0,8.933008613341732,-20.62582382944581,-20.62582382944581
2018-12-22 12:00:00,-3.163119696530803,,1.1174775572533546,-5.607058218047589,6.878953866529269,70.1119381758654,31.707749612812428,14.65156886055503,-21.035377291256875,-21.035377291256875
2018-12-22 12:15:00,-1.840925104241864,,2.392088047114793,-3.995472102784281,6.439182563165691,57.76284385316966,0.0,10.569249870937504,-20.018479484884356,-20.018479484884356
2018-12-22 12:30:00,-2.2213101181119965,,2.0025502476644697,-4.27094105226219,6.3454612294456965,60.56378905124789,20.67922672505588,17.46232544595613,-20.402298850574695,-20.402298850574695
2018-12-22 12:45:00,-2.5373940438186637,,1.6936953643231334,-4.481964319974063,6.26297396366183,62.94097627756147,41.93127276447465,20.870166496510205,-20.743919885550778,-20.743919885550778
2018-12-22 13:00:00,-1.831146215921542,,2.376924854325302,-3.625017006953135,6.03963194747042,57.355980398808285,0.0,20.870166496510205,-20.23038156947443,-20.23038156947443
2018-12-22 13:15:00,-0.7018860215868394,,3.4521372135958517,-2.3033311565195613,5.722597596211726,49.29552190880168,0.0,13.977090921491575,-19.336051252184028,-19.336051252184028
2018-12-22 13:30:00,-1.4240983706678367,,2.577766602529663,-2.7696075825366373,5.352508337290912,54.1933386882134,35.89339458438917,11.964464861463084,-19.96995261758926,-19.96995261758926
2018-12-22 13:45:00,-0.506747697634613,,3.4345184795510297,-1.6846642521458177,5.074782087254132,48.41614654285235,0.0,11.964464861463084,-19.241982507288625,-19.241982507288625
2018-12-22 14:00:00,-0.4311042026531764,,3.46337037839326,-1.5327986164329621,4.9484027616341315,48.062445084354536,0.0,11.964464861463084,-19.194865810968487,-19.194865810968487
2018-12-22 14:15:00,-1.0269860613762227,,2.7433565754349187,-1.9610604101063744,4.686087444350742,52.21649397243788,67.75601007769458,22.58533669256489,-19.712472102257895,-19.712472102257895
2018-12-22 14:30:00,-1.6952493620532638,,1.9002218253304282,-2.371453125675682,4.281763455811366,56.59771232265464,100.0,55.91867002589822,-20.310701956271572,-20.310701956271572
2018-12-22 14:45:00,-0.6595980380842525,,2.7784616328619283,-1.0468046899113181,3.7924303807756155,49.88336771005225,21.334102083256738,63.0300373869838,-19.492990687751323,-19.492990687751323
