timestamp,ema50_dist_etc_btc_15m,ema200_dist_etc_btc_15m,upper_bb_dist_etc_btc_15m,lower_bb_dist_etc_btc_15m,width_bb_etc_btc_15m,rsi_etc_btc_15m,stoch_rsi_fastk_etc_btc_15m,stoch_rsi_fastd_etc_btc_15m,kijun_dist_etc_btc_15m,tenkan_dist_etc_btc_15m
2019-02-08 05:45:00,-0.387666218012539,,0.1811023958038005,-0.29574084377574916,0.4771167191804884,55.032234896618746,87.43778842272854,38.86035398252903,-1.0582010582010692,-0.8377425044091669
2019-02-08 06:00:00,-0.4567860597751383,,0.1044649917786522,-0.3864033177699788,0.491561259341542,57.57509888775557,100.0,72.19368731586236,-1.1453744493392093,-0.9251101321585797
2019-02-08 06:15:00,-0.4388728809604281,,0.11557864366784631,-0.38870639697194953,0.5049746536028625,57.57509888775557,100.0,95.81259614090948,-1.1453744493392093,-0.9251101321585797
2019-02-08 06:30:00,-0.42166217974629605,,0.12621811988624554,-0.39053530050309204,0.5174372581754569,57.57509888775558,100.0,99.99999999999996,-1.1453744493392093,-0.9251101321585797
2019-02-08 06:45:00,-0.40512640799154065,,0.12621811988624554,-0.39053530050309204,0.5174372581754569,57.57509888775558,100.0,99.99999999999996,-1.1453744493392093,-0.9251101321585797
2019-02-08 07:00:00,-0.3892390978742388,,0.13641699307032074,-0.39192360099996604,0.5290164300381827,57.57509888775557,0.0,66.66666666666663,-1.1453744493392093,-0.9251101321585797
2019-02-08 07:15:00,-0.3739748195262349,,0.14988804064559602,-0.3877735032007501,0.5383018147273022,57.57509888775557,0.0,33.33333333333329,-1.1453744493392093,-0.9251101321585797
2019-02-08 07:30:00,-0.35930914032912264,,0.1495864470676178,-0.35222961887387827,0.5023250296278922,57.57509888775558,100.0,33.33333333333329,-1.1453744493392093,-0.9251101321585797
2019-02-08 07:45:00,-0.3452185858064061,,0.1596315070779175,-0.34465353350972006,0.5047519917694493,57.57509888775558,100.0,66.66666666666663,-1.1453744493392093,-0.9251101321585797
2019-02-08 08:00:00,-0.2472478412287482,,0.24942038145354672,-0.24942038145362444,0.49884076290716745,52.231522964553854,0.0,66.66666666666663,-1.0582010582010692,-0.8377425044091669
2019-02-08 08:15:00,-0.7419775291660824,,-0.1915241411396984,-0.7733881395621034,0.5846848463653997,70.13908171393622,100.0,66.66666666666663,-1.5789473684210575,-1.3596491228070051
2019-02-08 08:30:00,-0.5452783483100299,,0.02818226843996907,-0.5993597728336741,0.6293393637095459,61.81979691409138,53.54316623346676,51.18105541115555,-1.405975395430581,-1.1862917398945405
2019-02-08 08:45:00,-0.5238948836704171,,0.04393673117839558,-0.5536028120220471,0.5990661617144789,61.81979691409138,53.54316623346676,69.02877748897781,-1.405975395430581,-1.1862917398945405
2019-02-08 09:00:00,-0.5033499862715729,,0.07292992344123395,-0.5386592731776441,0.6130166959548059,61.819796914091384,53.543166233466806,53.54316623346674,-1.405975395430581,-1.1862917398945405
2019-02-08 09:15:00,-0.651320982705117,,-0.033896119551590775,-0.7292617751852859,0.6980291880618305,66.74611407969908,59.215633123890434,55.43398853027463,-1.5789473684210575,-1.3596491228070051
2019-02-08 09:30:00,-0.6257789833833405,,0.021431097307833546,-0.7495012727465222,0.7737490882264183,66.74611407969907,99.99999999999972,70.91959978578562,-1.5789473684210575,-1.3596491228070051
2019-02-08 09:45:00,-0.6012386310937923,,0.07099992137953315,-0.7464385178708621,0.8202084414429853,66.74611407969908,100.0,86.40521104129668,-1.5789473684210575,-1.3596491228070051
2019-02-08 10:00:00,-0.911579424326403,,-0.147153092029495,-1.1378119429356404,0.9970648180500934,74.85159272340877,100.0,99.99999999999987,-1.9230769230769273,-1.7045454545454586
