timestamp,ema50_dist_eos_usd_30m,ema200_dist_eos_usd_30m,lower_bb_dist_eos_usd_30m,width_bb_eos_usd_30m,rsi_eos_usd_30m,stoch_rsi_fastk_eos_usd_30m,stoch_rsi_fastd_eos_usd_30m,kijun_dist_eos_usd_30m,tenkan_dist_eos_usd_30m
2019-01-31 18:30:00,,0.007166328013937573,-0.005193821297233447,0.01234797108322142,0.4399366083983153,0.08510842915932029,0.28225319472817245,0.0367739903620623,0.042230468250245234
2019-01-31 19:00:00,,0.009081482300834054,-0.0026309003287143806,0.011674728233811204,0.4021713093728457,0.0,0.1405640810751196,0.039566975968528206,0.04503815316856241
2019-01-31 19:30:00,,0.007687222071055544,-0.003086260023017595,0.010748754787652378,0.4125161578034628,0.261672637323712,0.11559368882767743,0.039033819129840275,0.044502190358150395
2019-01-31 20:00:00,,0.0030885041622654708,-0.007654311231297561,0.010767396320680966,0.5002181982257927,1.0,0.42055754577457066,0.034039951512057964,0.03948204032155167
2019-01-31 20:30:00,,0.0055007227364076705,-0.005255910116497398,0.010755316334320269,0.46330552349720433,0.623520183450687,0.6283976069247996,0.03650877424856103,0.04196385632061417
2019-01-31 21:00:00,,0.002423273334556608,-0.00867175092113004,0.011129796397352596,0.5180233310210478,1.0,0.8745067278168956,0.032985481198215316,0.03842202039515619
2019-01-31 21:30:00,,0.0013864032453732023,-0.009729972188946223,0.011162944834238308,0.540114272926603,1.0000000000000002,0.8745067278168956,0.031451561306745646,0.03688002757742903
2019-01-31 22:00:00,,0.003217732730678158,-0.007102311362527147,0.010340127612592566,0.5084968596833543,0.5883618275505083,0.8627872758501693,0.03338457796662464,0.038823217585366665
2019-01-31 22:30:00,0.004359681812385885,0.0030687712421300084,-0.006361449866689295,0.009445772054687713,0.5092612057876095,0.5983131170837099,0.728891648211406,0.03333673226505707,0.038775120074807656
2019-01-31 23:00:00,0.0030416434344318066,0.002157941791264273,-0.007577888723975357,0.009762286051409962,0.5295149266408138,0.6647623825439772,0.6171457757260651,0.03210839736786242,0.03754032052642753
2019-01-31 23:30:00,6.693610856256527e-05,4.635880385595037e-05,-0.010847072031369476,0.010952578665861351,0.5765655429438454,1.0000000000000002,0.7543584998758956,0.02905029841269835,0.0344661269841271
2019-02-01 00:00:00,0.003137456971797681,0.003375741466853155,-0.007692483866680866,0.011092166345919693,0.5166900127992781,0.12036597042092667,0.5950427843216345,0.03234157815183858,0.037774728526560386
2019-02-01 00:30:00,0.002714912348948051,0.0024981838691942038,-0.007719515108316921,0.010244443794717527,0.5218869032463878,0.18759114185271372,0.4359857040912133,0.03202077089612421,0.03745223288194599
2019-02-01 01:00:00,0.0059324703076018,0.005945915187656636,-0.004327193940425578,0.010264801202179851,0.462612872314191,0.0,0.10265237075787993,0.035581585448969166,0.041031787783268214
2019-02-01 01:30:00,0.005864528594872853,0.00611800117404715,-0.0041070476975644254,0.010214778149795684,0.45983539756346153,0.0,0.06253038061757105,0.03575806492842526,0.041209196063394904
2019-02-01 02:00:00,0.010475951779032044,0.011505543202215085,0.00023074881234275146,0.011209018234275482,0.38670148612498045,0.0,-1.8947806286936004e-16,0.04094683365446361,0.046425272960822106
2019-02-01 02:30:00,0.011730752176008385,0.013700517774275722,0.0006480805529816003,0.012959462162738987,0.3653101945772866,0.0,-1.8947806286936004e-16,0.042732717134891685,0.04822055543641435
2019-02-01 03:00:00,0.009188607055568676,0.01162822379687345,-0.0021086577911156867,0.013671806754580039,0.4093359719631566,0.4524621357791485,0.15082071192638266,0.0404992118291152,0.04597529532927602
2019-02-01 03:30:00,0.006718413909417631,0.0094273104924405,-0.0044408162150231245,0.013833636034003935,0.45108280893967,0.9074047095664879,0.4532889484485452,0.03823510847283895,0.04369927613597535
2019-02-01 04:00:00,0.006413641694062777,0.009386999520212713,-0.004605697474689863,0.013959325120027403,0.451901573600283,1.0,0.7866222817818787,0.03819077166161344,0.043654705982833164
2019-02-01 04:30:00,0.0068232580390343855,0.010090767277498358,-0.004143852615731802,0.014192419339901077,0.44057809600968795,0.8692308897449498,0.925545199770479,0.038900615358318014,0.044368285543352926
2019-02-01 05:00:00,0.008585469445620664,0.01231145811465395,-0.002301020036544643,0.014539703749171028,0.406947459026908,0.0,0.6230769632483164,0.04108056269270288,0.04655970580678326
2019-02-01 05:30:00,0.007210229689225134,0.011266130185367373,-0.0034995070494204805,0.014708519470978476,0.43086923385307324,0.5321376041590059,0.46712283130131843,0.03996479162887856,0.04543806250832083
2019-02-01 06:00:00,0.008007213346645559,0.012308137514597473,-0.0029865165990049514,0.015223699336528278,0.41224667831689116,0.11788062873163042,0.21667274429687866,0.041125146674660495,0.04660452443150187
2019-02-01 06:30:00,0.0064091915047930215,0.01094683513170236,-0.004601391200473426,0.01549905214897638,0.4430890781783713,1.0000000000000002,0.550006077630212,0.0397448165255323,0.04521692968950486
2019-02-01 07:00:00,0.006406039102018868,0.010841561954212153,-0.004661327097949308,0.015455130882866262,0.43829512321816005,0.8673563865492406,0.6617456717602903,0.040011691478439415,0.045485209188911746
2019-02-01 07:30:00,0.005268744264016467,0.009215433284052388,-0.005611122422840453,0.014799884015541883,0.4607478557942926,1.0,0.9557854621830802,0.03905865208984727,0.04452715401250229
2019-02-01 08:00:00,0.00935112523158832,0.013468199773258638,-0.0019621389850728033,0.015342075332634339,0.3815145640528638,0.0,0.6224521288497469,0.04367276122606678,0.049165546921954295
2019-02-01 08:30:00,0.014974519752321891,0.020241875266013176,0.0020648147257800176,0.01797656174524852,0.30374889210282036,0.0,0.33333333333333337,0.05011935985486571,0.05564607360373208
2019-02-01 09:00:00,0.009358681917925438,0.014243451404867047,-0.0035854573349944907,0.017734402163316974,0.4120529892014465,0.6898395667850444,0.22994652226168147,0.04470428000515647,0.05020249452107772
2019-02-01 09:30:00,0.001178901474926164,0.00462480363760176,-0.010868529980312402,0.015541853156899271,0.5347939642890178,1.0,0.5632798555950148,0.03628786445012788,0.041741783887468076
2019-02-01 10:00:00,-0.0007089068229230167,0.0023041010534636808,-0.012554931515067036,0.014935583636381568,0.558430604309069,1.0,0.8966131889283482,0.03430390555201024,0.03974738353541807
2019-02-01 10:30:00,5.469868707708159e-05,0.0024317721245146195,-0.011455733039062665,0.013950449318271458,0.5464700464296799,0.9530372331182414,0.984345744372747,0.03509657682973555,0.04054422659343482
2019-02-01 11:00:00,0.000625625516430306,0.0030085845680249967,-0.010857848403069248,0.013921068039046278,0.5368391520230973,0.8524948485456818,0.9351773605546412,0.035713939419758756,0.041164838324883934
2019-02-01 11:30:00,-0.000462614529603389,0.002101528283018128,-0.012040069071987625,0.014212221727677067,0.5526086489552048,0.7536893844080451,0.8530738220239895,0.03456799438273972,0.04001286224945755
2019-02-01 12:00:00,-0.011233446002714587,-0.005395053486060952,-0.025171544595231632,0.020083432209389344,0.6749879684025473,0.9999999999999999,0.8687280776512423,0.02294510224690738,0.02832879954556944
2019-02-01 12:30:00,-0.00633512776167644,0.0008549651030400618,-0.02074275922690416,0.0218146469334934,0.6013435997278194,0.4669200170890302,0.7402031338323583,0.027745225110970217,0.033154185161699656
2019-02-01 13:00:00,-0.009063347062748583,-0.00016296589862518918,-0.02436490317619444,0.024502433518244195,0.630297033008756,0.6765014962485106,0.71447383777918,0.02454081400288488,0.029932909434595478
2019-02-01 13:30:00,-0.006354106799004056,0.003565634535106721,-0.022134522514207,0.025941004855931194,0.5935749788723076,0.33474879662760204,0.4927234366550474,0.027073782409920977,0.03247920869891874
2019-02-01 14:00:00,-0.00809863236870223,0.003003171641645652,-0.024432581422421107,0.02773290293476645,0.6140716838561975,0.25176209720534465,0.4210041300271522,0.024928891231028594,0.03032302908937612
2019-02-01 14:30:00,-0.0073388846541233566,0.004753732212918749,-0.023966081953523344,0.028998377653133105,0.6067539719883217,0.3588849650688079,0.3151319529672513,0.025404416044540135,0.0308010565607999
2019-02-01 15:00:00,-0.00612497429354808,0.0066759760034376114,-0.02255479049300957,0.029464698739081665,0.5908981522462997,0.0,0.20354902075805067,0.02640012243519374,0.0318020032930848
2019-02-01 15:30:00,-0.006949746833010639,0.006571098617238258,-0.023248326053124324,0.030070168187310207,0.6037211303797022,0.553345875340193,0.3040769468030001,0.025255412603854666,0.03065126892414982
2019-02-01 16:00:00,-0.006176172686290227,0.007853107094358158,-0.022016248444569397,0.030082386082043444,0.5942805665281905,0.14596024200498256,0.23310203911505833,0.025793810126582217,0.031192499999999956
2019-02-01 16:30:00,-0.007221480833844773,0.007364958908673946,-0.022730981578487297,0.03032895821691773,0.6111187001121163,0.9999999999999999,0.5664353724483916,0.024410639642676424,0.02980204997471758
2019-02-01 17:00:00,-0.004439829497329462,0.010386129110998565,-0.01931162340757675,0.029830880194092486,0.5624160864213602,0.0,0.38198674733499394,0.02709392902408103,0.03249946134347281
2019-02-01 17:30:00,-0.003709632673488117,0.011244100666423451,-0.0179180257117878,0.029259765117831914,0.551909020264979,0.0,0.3333333333333331,0.02769104487414653,0.03309971977761439
2019-02-01 18:00:00,-0.005452222455119893,0.009192403370891888,-0.018072537531125032,0.027386538972145408,0.5805941716939533,0.4844672611476915,0.16148908704923026,0.025663979243133905,0.031061985824579308
2019-02-01 18:30:00,-0.011127938022634565,0.002165922815069443,-0.020387550488025874,0.02276084310740809,0.6553100675196737,1.0,0.4948224203825637,0.019342276729559904,0.024707012578616627
2019-02-01 19:00:00,-0.008415446601243048,0.0036237417470956768,-0.014903774529847702,0.01863260447157713,0.6099362620560501,0.561186209730932,0.6818844902928742,0.021784276888160203,0.027161864834194915
2019-02-01 19:30:00,-0.013658397116939502,-0.0008061795681116868,-0.020130845460092806,0.0195291065886942,0.6703163378372916,1.0,0.8537287365769771,0.0158071825512891,0.021153313416621522
2019-02-01 20:00:00,-0.00830725856775627,0.004556466608989229,-0.014147673563466578,0.018794270039207993,0.5859004954301011,0.05914172566532315,0.5401093117987515,0.020968977826306023,0.026342274903410123
2019-02-01 20:30:00,-0.007699957204304275,0.004774284980252785,-0.012441667815405566,0.017282207446020926,0.5813175912886657,0.0,0.35304724188844083,0.021270645529122056,0.02664553026483385
2019-02-01 21:00:00,-0.013566904944707914,-0.0008990124761210083,-0.017627247540573543,0.01688463967692403,0.6468814359041324,0.7366827866462675,0.2652748374371967,0.014662491652754683,0.020002598080133716
2019-02-01 21:30:00,-0.01117210761665044,0.0011624667330178973,-0.014062947224800615,0.015324259110672606,0.6154179879352983,0.3831559203814331,0.3732795690092333,0.016656768285033152,0.022007370467946208
2019-02-01 22:00:00,-0.010555551122324758,0.0021243924029465955,-0.014055601615586277,0.01627709674183341,0.6123535156647248,0.47336950049353504,0.5310694025070783,0.01684771266545204,0.02219931977692169
2019-02-01 22:30:00,-0.009048855171860937,0.0037152628708330138,-0.01241460796602889,0.016200336997963815,0.5929161842829347,0.17690532125281827,0.34447691404259523,0.018016567322522326,0.023374326044323768
2019-02-01 23:00:00,-0.007294226507741586,0.005473825174999947,-0.010754829955675782,0.01627162038319213,0.5681139415620325,0.0,0.21675827391545086,0.019513264279124476,0.024878900025161688
2019-02-01 23:30:00,-0.007607761076920627,0.00505678747345506,-0.010793230623365235,0.015895610229026313,0.5762808394308796,0.17264691913253738,0.11651741346178497,0.01887235656510633,0.024234619253174827
2019-02-02 00:00:00,-0.009104212549613466,0.0036827947618014445,-0.012395137688263613,0.016148277114009547,0.6006768263445655,0.7360578270248597,0.3029015820524654,0.016954459131598654,0.022306628043169185
2019-02-02 00:30:00,-0.005069204599816857,0.0075810362664217035,-0.008159572841546003,0.015745163684504,0.5330984566086734,0.0,0.3029015820524654,0.020883232552280084,0.026256078357268953
2019-02-02 01:00:00,-0.003986497256172616,0.008391566753533919,-0.0066757492518529915,0.015054400703284806,0.5180881343655499,0.0,0.2453526090082863,0.02182722343644916,0.027205037407532107
2019-02-02 01:30:00,-0.003105625682055191,0.009077328279971209,-0.005587038046944048,0.014638819462618613,0.5055458216838228,0.0,-2.842170943040401e-16,0.022600879111634553,0.027982764785059233
2019-02-02 02:00:00,-0.0008842822359765856,0.011223023788230924,-0.003248225710497432,0.014413776022071436,0.4701368137393656,0.0,-2.842170943040401e-16,0.024842479554843644,0.0302361626338421
2019-02-02 02:30:00,-0.0012136604779302562,0.010841585220437766,-0.0036325270265145093,0.014422127269569004,0.4769650384172018,0.10845054809020482,0.03615018269673465,0.024453807256331395,0.02984544477687434
2019-02-02 03:00:00,-0.0029823016976144867,0.008633347984075002,-0.004777436140198987,0.013384978475756688,0.5109035838012348,0.8501699125176552,0.31954015353595305,0.02251485952220711,0.027896292479811624
2019-02-02 03:30:00,-0.0018570553916505972,0.00926112449102745,-0.002897036663146668,0.012119596067268874,0.4918106523186731,0.5316545447778778,0.496758335128579,0.0235911456359732,0.02897824302134655
2019-02-02 04:00:00,-0.001945711497474245,0.008893032180161464,-0.0026478858951685114,0.011504992893515944,0.4950620965056272,0.6114117632678304,0.6644120735211207,0.02341878762365801,0.028804977899389517
2019-02-02 04:30:00,-0.0007931076001483905,0.010039185012343577,-0.0020548032469045463,0.012045898732155419,0.47334628177300964,0.0,0.3810221026819024,0.02456748930327768,0.029959725125457304
2019-02-02 05:00:00,-0.0014748904321119083,0.009333124104782042,-0.003037742145715061,0.01233204877181893,0.48931824948769476,0.4252693045597852,0.3455603559425382,0.023806674808388717,0.02919490651057033
2019-02-02 05:30:00,0.00048557135955462627,0.010826274497625965,-0.0015393788480200232,0.012308499470552833,0.45013255373489325,0.0,0.14175643485326136,0.025837094392168414,0.031236012068019958
2019-02-02 06:00:00,0.001553753303244143,0.012166080078968466,-0.0011970357869561798,0.013290225330772598,0.42905328340732196,0.0,0.14175643485326136,0.026997368709587466,0.03240239283796953
2019-02-02 06:30:00,0.000887736296362851,0.011606757685091118,-0.0023997342445332137,0.013942308349728642,0.44463397103405017,0.2585364041514417,0.08617880138381354,0.026351586742704214,0.031753212160223976
2019-02-02 07:00:00,0.0008172027180013419,0.010497907348229862,-0.002513777409019591,0.012959947803614825,0.4455964830810915,0.2745077405620144,0.17768138157115165,0.026313462512664643,0.03171488728470129
2019-02-02 07:30:00,0.0030229721992400815,0.012296506504129834,-0.0008240709267588464,0.013045744200936677,0.39904219028220195,0.0,0.17768138157115165,0.02870195489358096,0.03411595015444502
2019-02-02 08:00:00,0.0016013167433062137,0.010082566134805848,-0.002359045746045507,0.012393750189709665,0.43596510080796125,0.7931150556891277,0.3558742654170469,0.027310935981407214,0.03271761039509835
2019-02-02 08:30:00,0.002271036226281442,0.01017238221440242,-0.0019103933786092098,0.01203306706015606,0.420321359877807,0.457082866397072,0.41673264069539956,0.028092920877912597,0.0335037108301266
2019-02-02 09:00:00,0.0021412551478059427,0.009625266101529473,-0.002285480495980985,0.01186719526302561,0.421563175164644,0.48375742661865095,0.5779851162349499,0.0280494460419487,0.03346000718876874
2019-02-02 09:30:00,0.002709174403791259,0.009579291502146425,-0.0018494654188691007,0.011384755829733393,0.4065561401973162,0.20350372730968969,0.38144800677513724,0.02874548493568052,0.0341597092924848
2019-02-02 10:00:00,-0.00016121678993197275,0.005024926065302582,-0.0039248733226860955,0.008944879468392886,0.4897002020506987,1.0,0.5624203846427799,0.025793810126582217,0.031192499999999956
2019-02-02 10:30:00,-0.006396670289985584,-0.0010447926371629501,-0.010685609794192863,0.00969769609596126,0.6202904140193429,1.0,0.7345012424365629,0.019128622930203232,0.0244922343324252
2019-02-02 11:00:00,-0.005571207035064418,1.3461949457393985e-06,-0.010330911917061258,0.010385899025289538,0.6048575597180003,0.9277941996603063,0.9759313998867686,0.01974205409559726,0.025108893948398547
2019-02-02 11:30:00,-0.003439299188940814,0.0021282215343914057,-0.008393247382329938,0.010554531121867031,0.5554401261836671,0.6965845174196272,0.874792905693311,0.021784276888160203,0.027161864834194915
2019-02-02 12:00:00,-0.005352381192227251,0.0007212384200936395,-0.010739010605968158,0.011517941080961514,0.5937018702980673,0.7963971164419292,0.8069252778406206,0.019598779567186808,0.02496486537493725
2019-02-02 12:30:00,-0.004581049328352016,0.0018332387291939423,-0.010266464075395776,0.012150938606307251,0.5789708197050398,0.3628464006358327,0.6186093448324628,0.020197788501888247,0.025567026856903263
2019-02-02 13:00:00,-0.004882760747829007,0.0017592664810970327,-0.010918051817897068,0.012735639794496423,0.588397975831031,0.6669275858784981,0.6087237009854198,0.019684309202248063,0.025050845147219336
2019-02-02 13:30:00,-0.003406316596039849,0.003379261461454508,-0.009614614674389621,0.01303451353376502,0.5528488958724485,0.0,0.3432579955047767,0.021054737505249888,0.026428485930281687
2019-02-02 14:00:00,-0.005439414451034574,0.0017437394337729284,-0.012033873526967609,0.013848866306406344,0.597087039811207,1.0,0.5556425286261658,0.018744271706335747,0.024105860291652847
2019-02-02 14:30:00,-0.00235566167501855,0.004945342183482637,-0.008988829599947734,0.013962400178142311,0.523294572280701,0.0,0.3333333333333331,0.021804521441239455,0.02718221593311454
2019-02-02 15:00:00,0.0003285659954486153,0.007631662478508883,-0.006352379326494018,0.013975102748256168,0.46744347079206316,0.0,0.3333333333333331,0.02456748930327768,0.029959725125457304
2019-02-02 15:30:00,0.002726324819717796,0.01018490857425669,-0.004012738224854262,0.014153966453076918,0.4225094640024165,0.0,-2.3684757858670006e-16,0.027137323080823172,0.03254308378047255
2019-02-02 16:00:00,0.0023345720542162773,0.009881289717793118,-0.00428631801649193,0.014128084617470747,0.42947348755538234,0.039890710595004035,0.013296903531667775,0.026833641662443064,0.03223780410542343
2019-02-02 16:30:00,0.006409847563721316,0.014608642425192997,-0.0008157120782005256,0.015318709556434695,0.3611341540981064,0.0,0.013296903531667775,0.03127654619496045,0.03670409137185038
2019-02-02 17:00:00,0.0035812759298865515,0.01196741211366259,-0.0037576333769361314,0.01566075980417798,0.4222812586594448,0.5751810515099888,0.20502392070166406,0.028527871557304074,0.03394095062825242
2019-02-02 17:30:00,0.0046252851630403935,0.01328519187037469,-0.0027144302641394225,0.01591550264237619,0.4031528815107426,0.6148542177237536,0.3966784230779139,0.029791312267028136,0.0352110407488988
2019-02-02 18:00:00,0.0038718416981873283,0.012761891794991653,-0.0035647645407375084,0.016251920843666518,0.41688523821044454,0.8157978910811639,0.6686110534383017,0.029180988061976,0.034597504445008864
2019-02-02 18:30:00,0.0025780969076270033,0.011558370707187349,-0.004727311933403033,0.016230247752435256,0.44441770057195884,1.0,0.8102173696016389,0.027962507399577063,0.0333726109936574
2019-02-02 19:00:00,0.003345845522997548,0.012507599114575108,-0.003948136699752358,0.016385609808676718,0.42785780335172874,0.5986921160210708,0.8048300023674112,0.028889717580247165,0.03430470102460892
2019-02-02 19:30:00,0.0027533191722561856,0.01200719533507244,-0.004375077737779787,0.016319995012291713,0.4397902966476776,0.8878607969317278,0.8288509709842659,0.028397347715735988,0.03380973984771596
2019-02-02 20:00:00,0.002930709880065052,0.012344879645215023,-0.004401611333955446,0.016680243155728993,0.4337620448857729,0.6129784707857917,0.6998437945795298,0.02870195489358096,0.03411595015444502
2019-02-02 20:30:00,0.0025169826301238984,0.011333202564582923,-0.004920631048292101,0.016201885737380056,0.44238195622082366,0.8770678148504305,0.7926356941893163,0.028382970364986937,0.03379528682985211
2019-02-02 21:00:00,0.0035331213038227727,0.01185554126003563,-0.004084765839716065,0.01587861253375867,0.41689991075767835,0.0,0.4966820952120738,0.029573256257146463,0.03499183712361842
2019-02-02 21:30:00,0.002008257130002189,0.009966954733973576,-0.00570039576243353,0.01563399880747067,0.4586744287658413,1.0000000000000002,0.62568927161681,0.028092920877912597,0.0335037108301266
2019-02-02 22:00:00,0.0005472854148025341,0.007640924926162418,-0.006940307553585101,0.014576126336079544,0.49744785291467464,1.0,0.6666666666666664,0.02661683628225142,0.032019857691820475
2019-02-02 22:30:00,3.894012667693403e-05,0.006315920090956828,-0.0072068448366618965,0.013528791495179958,0.5107670583444195,1.0,0.9999999999999999,0.026096876714641448,0.03149716160891414
2019-02-02 23:00:00,0.0020456529470715967,0.00727687924860887,-0.004828616111287931,0.012090694758755667,0.4570457766154011,0.4276881410572804,0.8092293803524266,0.028241549982745973,0.03365312216081784
2019-02-02 23:30:00,0.0002083695208698888,0.004574411706399495,-0.00630077957033226,0.010884586677057531,0.5059937567907888,0.9111469160823777,0.7796116857132191,0.026364962740405007,0.03176665855497984
2019-02-03 00:00:00,-0.0043298874251799235,-0.0010584103184527738,-0.010360949738692504,0.009355958952217358,0.6054124659486056,1.0,0.7796116857132191,0.021526673389638207,0.026902905584268222
2019-02-03 00:30:00,-0.043995027342781046,-0.024022531066084873,-0.06601345202857622,0.043970379117956426,0.8683688367543438,1.0,0.9703823053607924,-0.021010879033960705,-0.01585851936735927
2019-02-03 01:00:00,-0.039930686750046185,-0.012411575147560638,-0.06855536429531406,0.05851258146793363,0.8319482775719099,0.911455100110042,0.9704850333700138,-0.018517832054905092,-0.013352351635042226
2019-02-03 01:30:00,-0.03481341552268391,-0.0024241682918231255,-0.06707739563928128,0.06698086477512258,0.7789591523779766,0.7532675691017183,0.8882408897372533,-0.014739075987841854,-0.009553708206686773
2019-02-03 02:00:00,-0.03220631631081727,0.0038535283447374002,-0.06684967679048093,0.07300264795910012,0.7608309960328536,0.5910430297163823,0.751921899642714,-0.01341963720477235,-0.008227325298271082
2019-02-03 02:30:00,-0.029973262167989123,0.008941749805686738,-0.06568284930452395,0.07680355828136462,0.7462756481636957,0.0,0.4481035329393668,-0.012390382219170881,-0.007192653406842164
2019-02-03 03:00:00,-0.029673230553533436,0.011719537469662145,-0.06621736638127673,0.08012008931075949,0.7509005407093262,0.053983315063131455,0.2150087815931711,-0.013318018009816912,-0.008125171287728605
2019-02-03 03:30:00,-0.026748282941032042,0.016522839712549198,-0.06333994173344981,0.08177706402061036,0.7224300212975703,0.0,0.017994438354376995,-0.011453938112470974,-0.0062512808522748875
2019-02-03 04:00:00,-0.02394702247554814,0.020648630194304962,-0.06003727198352571,0.08230688029009817,0.6943600866262674,0.0,0.017994438354376995,-0.00960144620523895,-0.004389039393815852
2019-02-03 04:30:00,-0.02502833610286692,0.020673426900028824,-0.06042436145287455,0.08274233084192711,0.7084176351688706,0.2486281507741775,0.08287605025805901,-0.011735231707317051,-0.006534054878048701
2019-02-03 05:00:00,-0.026591179879441817,0.02009698831011275,-0.0609629918776321,0.08275082800395729,0.7255994158816983,0.5525128823610066,0.2670470110450612,-0.014419536222483487,-0.009232486723152245
