timestamp,ema50_dist_dsh_usd_6h,ema200_dist_dsh_usd_6h,upper_bb_dist_dsh_usd_6h,lower_bb_dist_dsh_usd_6h,width_bb_dsh_usd_6h,rsi_dsh_usd_6h,stoch_rsi_fastk_dsh_usd_6h,stoch_rsi_fastd_dsh_usd_6h,kijun_dist_dsh_usd_6h,tenkan_dist_dsh_usd_6h
2019-01-07 13:00:00,-2.29,9.43,3.25,-6.93,10.37,53.51,24.8,49.13,-14.26,-13.59
2019-01-07 19:00:00,-1.18,10.52,3.97,-5.8,9.86,51.28,0.0,15.8,-13.33,-12.64
2019-01-08 01:00:00,-0.03,11.68,4.86,-4.69,9.54,48.98,0.0,8.27,-12.32,-11.63
2019-01-08 07:00:00,-0.86,10.61,3.98,-5.51,9.56,50.76,39.35,13.12,-13.08,-12.39
2019-01-08 13:00:00,1.06,12.67,6.02,-3.52,9.42,46.78,0.0,13.12,-11.35,-10.66
2019-01-08 19:00:00,1.14,12.69,6.14,-3.34,9.34,46.53,0.0,13.12,-11.24,-10.55
2019-01-09 01:00:00,-0.73,10.46,4.15,-5.15,9.35,50.84,100.0,33.33,-12.92,-12.23
2019-01-09 07:00:00,-1.02,9.99,3.88,-5.3,9.24,51.58,100.0,66.67,-13.21,-12.52
2019-01-09 13:00:00,-5.42,4.81,-0.23,-9.61,9.86,60.96,100.0,100.0,-17.26,-16.61
2019-01-09 19:00:00,-3.22,7.03,2.25,-7.45,9.97,55.65,63.17,87.72,-15.45,-14.79
2019-01-10 01:00:00,-4.51,5.34,1.24,-8.94,10.59,58.41,74.76,79.31,-16.74,-16.08
2019-01-10 07:00:00,9.22,20.7,17.27,2.77,13.18,37.27,0.0,45.98,-4.44,-3.68
2019-01-10 13:00:00,14.71,27.16,25.82,5.02,18.02,32.71,0.0,24.92,0.89,1.68
2019-01-10 19:00:00,11.84,24.27,24.13,0.9,20.64,35.93,12.5,4.17,-1.21,-0.43
2019-01-11 01:00:00,12.17,24.94,25.85,-0.2,23.09,35.29,10.01,7.5,-0.48,0.31
2019-01-11 07:00:00,10.59,23.42,24.99,-2.74,24.95,36.98,93.7,38.74,-1.5,-0.72
2019-01-11 13:00:00,9.5,22.41,23.75,-4.58,25.85,38.07,100.0,67.9,-2.12,-1.35
2019-01-11 19:00:00,10.62,23.91,25.0,-4.53,26.79,36.57,46.01,79.9,-0.73,0.05
2019-01-12 01:00:00,9.88,23.3,23.71,-5.79,27.07,37.15,66.85,70.95,-1.04,-0.26
2019-01-12 07:00:00,9.95,23.6,23.87,-6.45,27.89,36.64,4.59,39.15,-0.6,0.18
2019-01-12 13:00:00,8.82,22.5,22.25,-7.87,28.09,38.12,100.0,57.15,-1.3,-0.52
2019-01-12 19:00:00,9.04,22.94,22.22,-8.12,28.34,37.39,53.12,52.57,-0.76,0.02
2019-01-13 01:00:00,8.36,22.33,21.19,-9.05,28.51,38.13,100.0,84.37,-1.08,-0.3
2019-01-13 07:00:00,7.9,21.95,20.13,-9.62,28.27,38.45,100.0,84.37,-1.2,-0.43
2019-01-13 13:00:00,13.84,29.02,26.94,-5.55,29.34,30.87,0.0,66.67,4.76,5.58
2019-01-13 19:00:00,13.16,28.57,26.13,-6.82,30.05,31.18,4.11,34.7,4.62,5.45
2019-01-14 01:00:00,10.01,25.2,21.77,-9.49,29.45,37.08,81.98,28.7,2.09,2.89
2019-01-14 07:00:00,10.36,25.82,21.04,-9.11,28.45,36.12,69.26,51.78,2.81,3.62
2019-01-14 13:00:00,4.81,19.51,11.82,-12.0,23.84,46.88,100.0,83.75,-2.18,-1.42
2019-01-14 19:00:00,6.76,21.84,10.8,-8.54,19.13,43.49,78.43,82.56,-0.1,0.68
2019-01-15 01:00:00,7.58,22.89,5.54,-3.27,8.71,41.89,53.69,77.37,0.95,1.75
2019-01-15 07:00:00,7.0,22.34,4.48,-3.29,7.73,42.47,59.07,63.73,0.68,1.47
2019-01-15 13:00:00,7.97,23.59,5.76,-2.24,7.86,40.53,0.0,37.59,1.9,2.7
2019-01-15 19:00:00,9.44,25.44,7.54,-1.03,8.3,37.93,0.0,19.69,3.64,4.46
2019-01-16 01:00:00,7.19,22.97,5.53,-2.93,8.36,42.17,93.27,31.09,1.8,2.6
2019-01-16 07:00:00,6.06,21.74,4.44,-3.76,8.16,44.09,100.0,64.42,0.95,1.75
2019-01-16 13:00:00,7.12,23.06,5.39,-2.59,7.87,41.81,63.01,85.42,2.24,3.05
2019-01-16 19:00:00,6.56,22.5,4.92,-2.95,7.8,42.5,74.2,79.07,1.96,2.76
2019-01-17 01:00:00,7.98,24.27,6.45,-1.63,7.89,39.52,0.0,45.74,3.64,4.45
2019-01-17 07:00:00,7.44,23.75,6.02,-2.07,7.93,40.14,13.61,29.27,3.4,4.22
2019-01-17 13:00:00,5.4,21.44,3.87,-3.67,7.53,44.8,100.0,37.87,1.66,2.46
2019-01-17 19:00:00,4.15,20.0,2.61,-4.6,7.29,47.49,100.0,71.2,0.61,1.41
2019-01-18 01:00:00,4.38,20.26,2.7,-4.13,6.88,46.56,88.4,96.13,1.01,1.8
2019-01-18 07:00:00,4.83,20.79,2.91,-3.4,6.33,45.07,67.08,85.16,1.63,2.43
2019-01-18 13:00:00,6.41,22.69,4.61,-1.46,5.98,41.1,0.0,51.83,3.42,4.23
2019-01-18 19:00:00,5.52,21.7,3.82,-1.76,5.52,43.04,30.38,32.49,2.77,3.58
2019-01-19 01:00:00,4.23,20.22,2.74,-2.77,5.51,46.27,94.68,41.69,1.69,2.49
2019-01-19 07:00:00,-0.14,15.02,-0.78,-7.12,6.59,57.15,100.0,75.02,-2.58,-1.81
2019-01-19 13:00:00,1.0,16.21,0.19,-5.9,6.27,53.89,79.71,91.46,-1.43,-0.66
2019-01-19 19:00:00,1.33,16.5,0.74,-5.61,6.51,52.83,69.41,83.04,-1.05,-0.27
2019-01-20 01:00:00,1.8,16.95,1.46,-5.14,6.72,51.34,46.55,65.22,-0.52,0.26
2019-01-20 07:00:00,5.33,21.04,5.14,-1.84,6.86,42.68,0.0,38.65,3.14,3.95
2019-01-20 13:00:00,8.09,24.35,8.54,0.3,7.89,37.42,0.0,15.52,6.17,7.0
2019-01-20 19:00:00,7.66,23.97,8.64,-0.26,8.54,37.74,2.06,0.69,6.05,6.88
2019-01-21 01:00:00,7.94,24.42,9.47,-0.4,9.44,36.74,0.0,0.69,6.64,7.48
2019-01-21 07:00:00,5.97,22.21,7.65,-2.31,9.71,41.55,80.89,27.65,4.94,5.76
2019-01-21 13:00:00,6.0,22.31,7.95,-2.36,10.04,41.0,88.57,56.49,5.21,6.04
2019-01-21 19:00:00,5.86,22.2,8.04,-2.58,10.34,40.79,84.21,84.56,5.31,6.14
2019-01-22 01:00:00,5.12,21.37,7.51,-3.19,10.48,42.47,100.0,90.92,4.78,5.61
2019-01-22 07:00:00,4.98,21.22,7.57,-3.29,10.63,42.33,91.67,91.96,4.84,5.67
2019-01-22 13:00:00,0.99,16.49,3.6,-6.93,10.71,54.09,100.0,97.22,0.89,1.69
2019-01-22 19:00:00,1.82,17.37,4.41,-6.09,10.59,51.42,79.92,90.53,1.8,2.6
2019-01-23 01:00:00,0.95,16.25,3.56,-6.85,10.59,53.67,96.43,92.12,0.97,1.77
2019-01-23 07:00:00,-0.55,14.34,2.27,-8.32,10.92,57.66,100.0,92.12,-0.56,0.22
2019-01-23 13:00:00,0.94,15.94,3.99,-6.82,10.96,52.76,21.51,72.64,0.97,1.77
2019-01-23 19:00:00,2.09,17.19,5.29,-5.65,10.95,49.22,0.0,40.5,2.21,3.02
2019-01-24 01:00:00,2.03,17.05,5.28,-5.64,10.94,49.15,0.0,7.17,2.24,3.04
2019-01-24 07:00:00,-0.92,13.48,1.8,-8.21,10.34,57.32,96.05,32.02,-0.76,0.02
2019-01-24 13:00:00,-0.54,13.76,1.97,-7.78,10.05,56.11,85.19,60.41,-0.4,0.39
2019-01-24 19:00:00,-1.06,12.98,1.38,-8.29,10.02,57.61,100.0,93.75,-0.96,-0.18
2019-01-25 01:00:00,-1.55,12.23,1.0,-8.9,10.31,59.11,100.0,95.06,-1.52,-0.74
2019-01-25 07:00:00,-0.33,13.46,2.54,-7.75,10.57,54.64,0.0,66.67,-0.31,0.47
2019-01-25 13:00:00,-1.51,11.93,1.63,-8.54,10.53,58.15,78.71,59.57,-1.56,-0.78
2019-01-25 19:00:00,-1.03,12.31,2.28,-7.65,10.2,56.46,40.81,39.84,-1.11,-0.34
2019-01-26 01:00:00,-1.04,12.12,2.25,-7.0,9.47,56.63,44.65,54.72,-1.17,-0.39
2019-01-26 07:00:00,-1.14,11.83,2.23,-6.68,9.12,57.12,70.64,52.03,-1.32,-0.54
2019-01-26 13:00:00,-1.37,11.4,1.99,-6.36,8.54,58.09,96.26,70.52,-1.6,-0.83
2019-01-26 19:00:00,-1.0,11.66,2.2,-5.28,7.59,56.48,1.15,56.02,-1.27,-0.49
2019-01-27 01:00:00,-0.14,12.5,2.79,-3.67,6.48,52.53,0.0,32.47,-0.42,0.36
2019-01-27 07:00:00,2.3,15.2,4.93,-0.49,5.3,43.18,0.0,0.38,2.11,2.91
2019-01-27 13:00:00,2.61,15.51,5.48,-0.37,5.7,41.9,0.0,0.0,2.52,3.33
2019-01-27 19:00:00,2.76,15.65,5.85,-0.31,6.0,41.07,0.0,0.0,2.79,3.6
2019-01-28 01:00:00,7.29,20.87,11.88,2.65,8.6,29.96,0.0,0.0,7.61,8.46
2019-01-28 07:00:00,8.46,22.35,14.3,2.27,11.11,27.59,0.0,0.0,9.13,9.99
2019-01-28 13:00:00,8.44,22.49,15.3,1.08,13.14,27.1,0.0,0.0,9.46,10.32
2019-01-28 19:00:00,6.36,20.24,13.63,-1.4,14.16,34.25,51.15,17.05,7.63,8.47
2019-01-29 01:00:00,8.73,23.08,17.05,-0.18,15.89,29.58,34.72,28.62,10.38,11.25
2019-01-29 07:00:00,6.58,20.74,14.92,-2.73,16.64,36.04,100.0,61.96,8.47,9.32
2019-01-29 13:00:00,4.8,18.77,12.97,-4.65,16.92,41.09,100.0,78.24,6.86,7.71
2019-01-29 19:00:00,5.26,19.34,13.32,-4.53,17.1,39.64,87.37,95.79,7.55,8.4
2019-01-30 01:00:00,4.61,18.62,12.26,-5.26,16.93,41.18,100.0,95.79,7.08,7.92
2019-01-30 07:00:00,4.92,19.01,12.39,-5.16,16.94,39.96,76.29,87.89,7.6,8.45
2019-01-30 13:00:00,2.12,15.77,8.77,-7.56,16.23,48.8,100.0,92.1,4.82,5.64
2019-01-30 19:00:00,2.61,16.29,8.7,-6.98,15.54,47.13,81.76,86.02,5.43,6.26
2019-01-31 01:00:00,2.18,15.74,7.55,-7.14,14.66,48.24,93.57,91.77,5.07,5.9
2019-01-31 07:00:00,3.81,17.59,8.46,-5.36,13.61,43.23,36.99,70.77,6.92,7.76
2019-01-31 13:00:00,3.65,17.41,7.22,-5.01,12.09,43.27,0.66,43.74,6.91,7.75
2019-01-31 19:00:00,3.64,17.38,5.99,-4.36,10.26,42.89,0.0,12.55,7.05,7.89
2019-02-01 01:00:00,4.84,18.78,6.02,-2.57,8.44,39.1,0.0,0.22,8.49,9.34
2019-02-01 07:00:00,3.58,17.35,4.12,-3.33,7.42,43.38,100.0,33.33,7.34,8.19
2019-02-01 13:00:00,3.37,17.09,3.25,-3.06,6.31,43.66,100.0,66.67,7.27,8.11
2019-02-01 19:00:00,4.02,17.83,3.13,-1.9,5.0,41.21,46.22,82.07,8.11,8.96
2019-02-02 01:00:00,4.34,18.22,3.63,-1.51,5.09,39.73,13.86,53.36,8.63,9.48
2019-02-02 07:00:00,3.33,17.05,2.73,-2.19,4.9,43.56,97.55,52.54,7.71,8.56
2019-02-02 13:00:00,4.26,18.11,3.78,-1.04,4.76,40.12,9.95,40.46,8.86,9.72
2019-02-02 19:00:00,1.95,15.44,1.64,-3.13,4.8,48.99,100.0,69.17,6.54,7.38
2019-02-03 01:00:00,3.04,16.64,2.61,-1.52,4.11,45.05,57.45,55.8,7.8,8.65
2019-02-03 07:00:00,3.33,16.96,3.03,-1.08,4.07,43.72,40.56,66.0,8.25,9.1
2019-02-03 13:00:00,3.87,17.56,3.74,-0.63,4.3,41.61,16.77,38.26,8.98,9.83
2019-02-03 19:00:00,3.36,16.98,3.38,-1.09,4.42,43.17,21.12,26.15,8.59,9.45
2019-02-04 01:00:00,3.88,17.57,4.09,-0.67,4.68,40.99,0.0,12.63,9.3,10.16
2019-02-04 07:00:00,3.94,17.64,4.36,-0.69,4.96,40.29,0.0,7.04,9.54,10.4
2019-02-04 13:00:00,3.13,16.69,3.21,-1.27,4.44,43.57,100.0,33.33,8.81,9.67
2019-02-04 19:00:00,2.95,16.47,2.78,-1.26,4.01,43.84,100.0,66.67,8.75,9.61
2019-02-05 01:00:00,3.68,17.29,3.12,-0.32,3.39,40.53,6.92,68.97,9.69,10.55
2019-02-05 07:00:00,1.32,14.54,0.77,-2.51,3.31,51.09,100.0,68.97,7.25,8.09
2019-02-05 13:00:00,0.61,13.62,0.17,-3.21,3.43,53.8,100.0,68.97,6.52,7.36
2019-02-05 19:00:00,0.41,13.28,0.12,-3.46,3.65,54.54,100.0,100.0,6.32,7.16
2019-02-06 01:00:00,3.3,16.53,3.18,-0.68,3.81,42.82,16.3,72.1,9.53,10.39
2019-02-06 07:00:00,4.45,17.85,4.59,0.18,4.31,39.02,0.0,38.77,10.94,11.81
2019-02-06 13:00:00,3.4,16.66,3.59,-0.86,4.39,42.74,23.98,13.43,9.98,10.84
2019-02-06 19:00:00,3.84,17.16,4.22,-0.55,4.69,40.97,12.57,12.19,10.61,11.48
2019-02-07 01:00:00,2.47,15.56,2.93,-1.81,4.72,46.17,100.0,45.52,9.25,10.11
2019-02-07 07:00:00,1.64,14.56,2.1,-2.54,4.65,49.11,100.0,70.86,8.44,9.3
2019-02-07 13:00:00,1.61,14.46,2.16,-2.49,4.65,48.96,98.23,99.41,8.48,9.34
2019-02-07 19:00:00,1.03,13.71,1.39,-2.91,4.34,51.18,100.0,99.41,7.91,8.76
2019-02-08 01:00:00,0.28,12.75,0.75,-3.66,4.48,54.18,100.0,99.41,7.11,7.96
2019-02-08 07:00:00,-1.08,11.06,-0.22,-5.22,5.14,59.37,100.0,100.0,5.61,6.44
2019-02-08 13:00:00,-6.76,4.34,-3.72,-12.53,9.58,73.9,100.0,100.0,-0.74,0.04
2019-02-08 19:00:00,-7.86,2.71,-3.03,-15.02,13.17,76.26,100.0,100.0,-2.26,-1.49
2019-02-09 01:00:00,-7.6,2.63,-1.42,-15.67,15.58,76.34,100.0,100.0,-2.31,-1.54
2019-02-09 07:00:00,-8.92,0.75,-1.39,-17.79,18.14,79.01,100.0,100.0,-4.09,-3.34
2019-02-09 13:00:00,-6.43,3.18,2.02,-15.81,19.15,68.18,0.0,66.67,-1.75,-0.98
2019-02-09 19:00:00,-6.54,2.75,2.56,-16.08,19.99,68.93,6.86,35.62,-2.13,-1.37
2019-02-10 01:00:00,-6.45,2.52,3.18,-15.97,20.47,69.31,10.36,5.74,-2.32,-1.56
2019-02-10 07:00:00,-5.41,3.39,4.71,-15.05,20.84,65.44,0.0,5.74,-1.47,-0.69
2019-02-10 13:00:00,-4.95,3.64,5.52,-14.61,21.09,64.23,0.0,3.45,-1.2,-0.42
2019-02-10 19:00:00,-7.63,0.37,3.16,-17.26,21.97,71.04,100.0,33.33,-4.31,-3.56
2019-02-11 01:00:00,-10.18,-2.83,1.21,-19.73,23.08,76.18,100.0,66.67,-7.38,-6.65
2019-02-11 07:00:00,-10.56,-3.66,1.49,-19.93,23.59,77.4,100.0,100.0,-8.21,-7.49
2019-02-11 13:00:00,-10.85,-4.41,1.81,-20.02,24.02,78.5,100.0,100.0,-8.97,-8.25
