timestamp,ema50_dist_eos_btc_5m,ema200_dist_eos_btc_5m,upper_bb_dist_eos_btc_5m,lower_bb_dist_eos_btc_5m,width_bb_eos_btc_5m,rsi_eos_btc_5m,stoch_rsi_fastk_eos_btc_5m,stoch_rsi_fastd_eos_btc_5m,kijun_dist_eos_btc_5m,tenkan_dist_eos_btc_5m
2019-02-11 16:00:00,-0.528684228481846,-1.1843992461461617,0.03744180297795552,-0.5819704005230908,0.6211032458981542,60.93687250253331,87.67934920594185,58.45289947062787,-0.7704361452076203,-0.22851919561241996
