timestamp,ema50_dist_xmr_btc_3h,ema200_dist_xmr_btc_3h,lower_bb_dist_xmr_btc_3h,width_bb_xmr_btc_3h,rsi_xmr_btc_3h,stoch_rsi_fastk_xmr_btc_3h,stoch_rsi_fastd_xmr_btc_3h,kijun_dist_xmr_btc_3h,tenkan_dist_xmr_btc_3h
2018-11-20 21:00:00,,,,,,,,-0.14749312034364725,-0.1368883817705887
2018-11-21 01:00:00,,,,,,,,-0.1475503355704697,-0.13694630872483227
2018-11-21 05:00:00,,,,,,,,-0.15057179161372292,-0.14000535009697046
2018-11-21 09:00:00,,,,,,,,-0.14651928504233291,-0.13590243246875422
2018-11-21 13:00:00,,,,,,,,-0.16983660130718947,-0.15950980392156866
2018-11-21 17:00:00,,,,,,,,-0.16442997171238727,-0.1540359186895599
2018-11-21 21:00:00,,,,,,,,-0.1514797247645132,-0.14092457746008424
2018-11-22 01:00:00,,,,,,,,-0.16776962390250283,-0.1574171144017822
2018-11-22 05:00:00,,,,,,,,-0.16722397062680294,-0.15686467348544453
2018-11-22 09:00:00,,,,,,,,-0.16404501777017233,-0.15364617612215348
2018-11-22 13:00:00,,,,,,,,-0.16288802478086073,-0.1524747907467212
2018-11-22 17:00:00,,,,,,,,-0.16338427084705565,-0.15297720985377417
2018-11-22 21:00:00,,,,,,,,-0.16000925864691484,-0.14956021427154298
2018-11-23 01:00:00,,,,,,,,-0.14640456989247308,-0.13578629032258072
2018-11-23 05:00:00,,,,,0.5591995553085048,,,-0.15950899947061936,-0.149053732133404
2018-11-23 09:00:00,,,,,0.5391877963306531,,,-0.15604651162790684,-0.1455481727574751
2018-11-23 13:00:00,,,,,0.54259964050405,,,-0.15671889523303673,-0.14622892046209013
2018-11-23 17:00:00,,,,,0.4846358598760137,,,-0.14651928504233291,-0.13590243246875422
2018-11-23 21:00:00,,,,,0.6005440507357377,,,-0.17178534167970783,-0.16148278560250395
2018-11-24 01:00:00,,0.0041977446875591795,-0.03727486818938297,0.04217004476634918,0.6039249036779469,,,-0.17264851485148502,-0.1623566961959354
2018-11-24 05:00:00,,0.00944357840799559,-0.031742113206529976,0.04165005926243781,0.582681066315417,0.821912921040737,0.9406376403469123,-0.16918498168498164,-0.15885007849293564
2018-11-24 09:00:00,,0.017710283215437883,-0.021720572774174385,0.03951007941909192,0.5419419827299895,0.4803972018513834,0.7674367076307068,-0.1622254468702592,-0.15180397071433294
2018-11-24 13:00:00,,0.01899163552366523,-0.018998240543480538,0.03799000152950228,0.5352776038554065,0.0,0.43410337429737345,-0.16106340819022458,-0.15062747688243072
2018-11-24 17:00:00,,0.028265111942564092,-0.007922285290126507,0.035823026424332646,0.4898659939320058,0.0,0.16013240061712777,-0.15283799106249574,-0.14229973987861
2018-11-24 21:00:00,,0.02125897963856982,-0.013651365391703751,0.034778056013071934,0.5151774579183216,0.27270855192307897,0.09090285064102628,-0.157557869602706,-0.14707833123300396
2018-11-25 01:00:00,,0.039792092937559254,5.945901925552555e-05,0.03895639746940252,0.44278914197635755,0.0,0.09090285064102628,-0.14294871794871788,-0.13228744939271253
2018-11-25 05:00:00,,0.03867738871806892,-0.003226762286707152,0.04117432322909673,0.45119066495194654,0.09083860629638296,0.12118238607315396,-0.1444496834164084,-0.13380708608379366
2018-11-25 09:00:00,,0.04627823421005517,4.495406007443137e-06,0.04522712148651113,0.42367286119660774,0.0,0.03027953543212764,-0.1384140550807217,-0.12769637769637776
2018-11-25 13:00:00,,0.04347324615589088,-0.004858111459803305,0.04741587246471549,0.43508940651240574,0.12476471920332323,0.07186777516656871,-0.14028022201164203,-0.1295857587653988
2018-11-25 17:00:00,,0.09891848528884117,0.023791748815409575,0.07078378882469938,0.30568518262968125,0.0,0.041588239734441056,-0.10166914208925659,-0.09049437725440279
2018-11-25 21:00:00,,0.07404810478225099,-0.0051612119473167795,0.07657191604228268,0.4057924356042695,0.6879964340647375,0.2709203844226869,-0.12240033165204167,-0.11148345194500109
2018-11-26 01:00:00,,0.06509571473265208,-0.015654661306960693,0.07880234067199593,0.43420000160959715,0.9931269252569792,0.5603744531072389,-0.12890062409985592,-0.11806460462245394
2018-11-26 05:00:00,,0.05363138046923721,-0.026529084585525387,0.0790887220813066,0.4698357841361531,0.9999999999999999,0.8937077864405722,-0.1372435810351854,-0.1265113435674502
2018-11-26 09:00:00,,0.0944600292361184,0.0006849186952078146,0.08951658512553104,0.37727669300269623,0.43613309799655153,0.8097533410845102,-0.10628342245989297,-0.09516605685336343
2018-11-26 13:00:00,,0.08114506890060946,-0.015294463809497394,0.09336544711649514,0.41750119055179363,0.43458181207829094,0.6235716366916142,-0.11660175267770201,-0.10561274168869106
2018-11-26 17:00:00,,0.1022894962028329,-0.004853780399191487,0.10216596942135306,0.37633956747206093,0.0,0.2902383033582808,-0.10026917900403753,-0.08907699936247082
2018-11-26 21:00:00,,0.1031795306899923,-0.010885471424431303,0.10903343304856751,0.37466303303331505,0.0,0.14486060402609702,-0.09956755990358712,-0.08836665248830289
2018-11-27 01:00:00,,0.08279235249258554,-0.0314137144198936,0.11134567241060664,0.4374703159134103,1.0,0.33333333333333337,-0.1156176020052917,-0.104616348697953
2018-11-27 05:00:00,,0.08254388205960361,-0.028285957491693936,0.10790255520090973,0.4247290968206034,0.7971378714610055,0.5990459571536685,-0.11122384717654465,-0.10016793786299072
2018-11-27 09:00:00,,0.07949778384072026,-0.02582879992105158,0.10257406094797594,0.41555037078971785,0.6509967615453199,0.8160448776687751,-0.10810336352784211,-0.09700863703391616
2018-11-27 13:00:00,,0.056824659499483454,-0.038393042666703736,0.0943482071645289,0.46691367556160945,1.0,0.8160448776687751,-0.12088178294573637,-0.10994601328903664
2018-11-27 17:00:00,,0.021915317848616445,-0.06559355594705196,0.08946265946621068,0.5570388051829307,1.0,0.8836655871817731,-0.14714966762908743,-0.13654065668434834
2018-11-27 21:00:00,,0.010834002678929311,-0.07356514542204484,0.08713209607930295,0.5811989697046442,1.0,0.9999999999999999,-0.15514833045097776,-0.14463881867766404
2018-11-28 01:00:00,,0.00678477349945239,-0.07969482640950487,0.08975149295916153,0.5956839918697778,1.0,0.9999999999999999,-0.15995370370370365,-0.14950396825396828
2018-11-28 05:00:00,,0.018450226084619104,-0.06633197967089033,0.08686175226450987,0.5477613847296365,0.6278443005028059,0.8759481001676018,-0.14857889797559987,-0.1379876659069581
2018-11-28 09:00:00,,0.02731147882231788,-0.057869476793234065,0.08650262919932795,0.5182011527841606,0.0,0.5426147668342685,-0.14091985120054096,-0.13023334460601965
2018-11-28 13:00:00,,0.02015402387082199,-0.065051983054495,0.08716272107182732,0.5404890115563377,0.2876489689226458,0.3051644231418171,-0.1473214285714285,-0.1367145542427497
2018-11-28 17:00:00,,0.018943440673661716,-0.06827409663082307,0.08942318960498245,0.5493875796846143,0.4024946332437972,0.23004786738881416,-0.1498326639892904,-0.1392570281124499
2018-11-28 21:00:00,,0.02154949874278178,-0.0674110361732484,0.09104834342092041,0.5444842045345109,0.8427721404008597,0.5109719141891006,-0.1487500837745459,-0.1381609811674821
2018-11-29 01:00:00,0.004097818009862975,0.030220421422492816,-0.0560192459850809,0.08736664579126911,0.5138127580349299,0.0,0.4150889245482188,-0.141964466662163,-0.13129095453624273
