timestamp,ema50_dist_eth_btc_15m,ema200_dist_eth_btc_15m,upper_bb_dist_eth_btc_15m,lower_bb_dist_eth_btc_15m,width_bb_eth_btc_15m,rsi_eth_btc_15m,stoch_rsi_fastk_eth_btc_15m,stoch_rsi_fastd_eth_btc_15m,kijun_dist_eth_btc_15m,tenkan_dist_eth_btc_15m
2019-02-07 05:45:00,-0.1753544621848624,,0.6209040019919954,-0.2066758839012417,0.8258693942683611,48.08379245891874,0.0,-9.473903143468002e-15,8.469892053583061,8.648718949148137
2019-02-07 06:00:00,-0.26193908493479245,,0.512120171963093,-0.2737001108964354,0.7848846216623975,51.506964565800814,48.836327880610845,16.278775960203607,8.364191515623997,8.54284414993829
2019-02-07 06:15:00,-0.2890044914880652,,0.4620473929429103,-0.28021740398262995,0.7415905798907622,52.84629060401426,71.56270659748695,40.13301149269926,8.32196895902333,8.500551983895054
2019-02-07 06:30:00,-0.15308451945141854,,0.5825632449343088,-0.130323177309688,0.7112780800089835,48.07945766916185,0.0,40.13301149269926,8.462838936211714,8.641654203784377
2019-02-07 06:45:00,-0.24055725098846015,,0.4695191881494587,-0.1940872016612305,0.6626937545244722,51.60527187928356,73.96555025755025,48.50941895167906,8.357152137196323,8.535793166168638
2019-02-07 07:00:00,-0.25291064918750994,,0.4246680403034553,-0.22431083945916308,0.6483293924511203,52.41722588812474,90.99895629334026,54.98816885029682,8.33252151323267,8.51112193537913
2019-02-07 07:15:00,-0.3083010026906918,,0.32997424308987,-0.29005991287179844,0.6199104394117455,54.86383169591542,99.99999999999999,88.32150218363016,8.258696780893061,8.43717549325027
2019-02-07 07:30:00,-0.16860488443759536,,0.38880967096446284,-0.1360070714518713,0.5241542046888749,49.511204665619246,21.103597632020755,70.70085130845365,8.402924451665328,8.581640942323322
2019-02-07 07:45:00,-0.26162372736129313,,0.22972989462668458,-0.21707043411445248,0.4467720492755436,53.3376723604584,71.48765780206851,64.1970851446964,8.290323627746933,8.46885448112442
2019-02-07 08:00:00,-0.229585094392748,,0.20587507478857514,-0.17600494491841756,0.3818229941948655,52.402084981070516,54.008626027719124,48.866627153936115,8.314935064935058,8.493506493506487
2019-02-07 08:15:00,-0.30453938993989516,,0.09043279374376656,-0.24905997121801304,0.33976224258954424,55.6346315879281,100.0,75.16542794326253,8.220066824536932,8.39848185032601
2019-02-07 08:30:00,-0.4569959316965022,,-0.03679624955510441,-0.4402115224656056,0.4043797342910287,61.204388671671715,100.0,84.66954200923969,8.034326424870475,8.212435233160619
2019-02-07 08:45:00,-0.4700357906097019,,-0.024835477978657483,-0.49216031353962464,0.46853599123920137,62.16942555445737,100.0,99.99999999999999,7.999352541275506,8.17740369051474
2019-02-07 09:00:00,-0.2996716702077573,,0.1441110429050818,-0.3305511713055709,0.4751051074968798,54.955770416867885,26.1451458215291,75.38171527384301,8.170941279465648,8.34927531532701
2019-02-07 09:15:00,-0.2692805317760283,,0.16620613051032684,-0.3111712675299749,0.4777236644226596,54.12756725584602,0.0,42.04838194050968,8.191989622182593,8.370358359007612
2019-02-07 09:30:00,-0.3394473986574664,,0.09451070769774805,-0.398778229813046,0.49404053996538994,57.14171899683982,37.48078651813946,21.208644113222835,8.100839246946002,8.279057710378801
2019-02-07 09:45:00,-0.3695537809500271,,0.0542531071634933,-0.4464798278112636,0.5017168687854491,58.71478610248324,57.04177661809,31.5075210454098,8.051821862348184,8.229959514170048
2019-02-07 10:00:00,-0.41702837654089553,,0.026603075754727534,-0.52312354832309,0.5510947732640602,60.921456715097335,100.0,64.84085437874313,7.981874089658536,8.159896423369496
2019-02-07 10:15:00,-0.4378223176603413,,0.029646534288518822,-0.5738598193048894,0.6051530151449582,62.22603887450872,99.99999999999999,85.68059220602997,7.939948878894754,8.117902093376905
2019-02-07 10:30:00,-0.4299369733917424,,0.05502839830313633,-0.572660232660982,0.6293174045767447,62.56252281084471,100.0,99.99999999999996,7.9294726625687595,8.10740860562924
2019-02-07 10:45:00,-0.43783000988661946,,0.0585082841495943,-0.5753593094423359,0.6355099133434198,63.49633951642446,100.0,99.99999999999996,7.901546024969286,8.079435927291545
2019-02-07 11:00:00,-0.3370513932530961,,0.1614113789211613,-0.4699154739650213,0.6323021919638196,58.21829546829591,0.0,66.66666666666663,7.995856398303736,8.173901783691061
2019-02-07 11:15:00,-0.311433057286048,,0.18696748214588332,-0.4407959536711359,0.6285611694214864,57.456316453023945,0.0,33.33333333333329,8.009842328487714,8.187910771521988
2019-02-07 11:30:00,-0.32402121618720914,,0.15969885915008142,-0.4209061742496023,0.5813643164606808,58.62274954560907,19.31173242786302,6.437244142620969,7.981874089658536,8.159896423369496
2019-02-07 11:45:00,-0.5308929200217638,,-0.019108557270575144,-0.6425849129871208,0.6255459540823561,67.2141542804201,100.0,39.770577475954305,7.734289220435331,7.911903377898333
2019-02-07 12:00:00,-0.5748406054583932,,-0.028051929925887453,-0.706772351224294,0.6812233184749116,69.24801555104804,100.0,73.10391080928764,7.661277309839609,7.83877109755704
2019-02-07 12:15:00,-0.5553805180915306,,0.021470495640651954,-0.7072198179589595,0.7311974042217384,69.34553563268801,100.0,99.99999999999996,7.657803020524079,7.835291080418227
2019-02-07 12:30:00,-0.3327661073624255,,0.22331071722423435,-0.44224161008711294,0.6662816755219391,56.74838182499165,0.0,66.66666666666663,7.884099214177165,8.061960353135223
2019-02-07 12:45:00,-0.055772919939911514,,0.4911423999852005,-0.14935629193667532,0.6394059914953948,45.18810345909798,0.0,33.33333333333329,8.181464427005647,8.359815811660942
2019-02-07 13:00:00,-0.10027075890559622,,0.4272048368442194,-0.1656419418258781,0.5920724577395644,47.231019552104755,8.45667734189141,2.818892447297099,8.12886915372899,8.307133828152867
2019-02-07 13:15:00,-0.055879194642305396,,0.4660456527942891,-0.11585110026512968,0.5808796486163239,45.643244460186445,1.884062005505883,3.4469131157990596,8.174448767833997,8.352788586251636
2019-02-07 13:30:00,0.17101903443375033,,0.7331477572608991,0.0494835479913025,0.6809993522101198,38.01988657582047,0.0,3.4469131157990596,8.427587103484147,8.60634425377016
2019-02-07 13:45:00,0.12054012271076608,,0.7014799026636709,-0.04525223714486604,0.7442900212928343,40.1143500487553,22.73839144790765,8.20748448447114,8.378273016698067,8.556948866220516
2019-02-07 14:00:00,0.06896064921451117,,0.6606124605417207,-0.11640360903023561,0.7749075119364656,42.36174377476739,47.13705914490444,23.291816864270658,8.325486248660585,8.504075072247286
2019-02-07 14:15:00,0.07250048523228525,,0.6744788785526978,-0.13023468306639918,0.8025297009618317,42.13469473552893,53.97632148619354,41.28392402633517,8.33252151323267,8.51112193537913
2019-02-07 14:30:00,0.09151768431148177,,0.7051187104744727,-0.13898904956762825,0.8417251322236943,41.30033725265635,75.5540895640585,58.88915673171879,8.357152137196323,8.535793166168638
2019-02-07 14:45:00,0.09730017277607139,,0.7191963448714755,-0.16275652028159282,0.8795059045966801,40.92629331185054,36.12821615089246,55.219542400381464,8.367711547831735,8.546369985382496
2019-02-07 15:00:00,0.059132905678271896,,0.6777582940384663,-0.22510210492296956,0.900821586629046,42.96596032879813,100.0,70.56076857165029,8.329003766722964,8.507598389401227
