timestamp,ema50_dist_xrp_usd_15m,ema200_dist_xrp_usd_15m,upper_bb_dist_xrp_usd_15m,lower_bb_dist_xrp_usd_15m,width_bb_xrp_usd_15m,rsi_xrp_usd_15m,stoch_rsi_fastk_xrp_usd_15m,stoch_rsi_fastd_xrp_usd_15m,kijun_dist_xrp_usd_15m,tenkan_dist_xrp_usd_15m
2018-12-21 15:00:00,,,0.6800818842506162,-2.9526202058926088,3.674453775219662,55.493561591534245,35.92072360680052,27.866073992829815,-19.62977396726423,-19.62977396726423
2018-12-21 15:15:00,,,1.850707451900746,-1.8157543626258321,3.6658211556559683,48.497045697221786,0.0,27.866073992829815,-18.702530813907657,-18.702530813907657
2018-12-21 15:30:00,,,1.170629999154138,-2.4396099104507463,3.6332927874002356,52.58823621946852,51.38842405166449,29.103049219488316,-19.294286459692145,-19.294286459692145
2018-12-21 15:45:00,,,1.4027914602599667,-2.0747747260463134,3.489289908446045,51.25246606553971,34.61014820936647,28.66619075367697,-19.11491698261212,-19.11491698261212
2018-12-21 16:00:00,,,2.329865063307923,-1.1040126406329231,3.4129587849656597,46.02406853130787,0.0,28.66619075367697,-18.361395545233826,-18.361395545233826
2018-12-21 16:15:00,,,2.9323910619474702,-0.3835224759493716,3.2741861863217223,42.82535035119494,0.0,11.536716069788804,-17.84101774142145,-17.84101774142145
2018-12-21 16:30:00,,,3.375225949750593,-0.1231999314097787,3.442451177185001,41.03377957571488,0.0,-1.8947806286936004e-14,-17.534388995521443,-17.534388995521443
2018-12-21 16:45:00,,,3.284682795751892,-0.4306963722193302,3.663106881433419,42.02261537847913,9.676740780225275,3.225580260075073,-17.650738719552773,-17.650738719552773
2018-12-21 17:00:00,0.24023261961403364,,2.5641221447695095,-1.1472572227499311,3.685271706474359,46.824250944454874,100.0,36.558913593408406,-18.22759714512293,-18.22759714512293
2018-12-21 17:15:00,0.5629125708638716,,2.9316066120757434,-0.9003068773277279,3.793385969831901,44.86140763107005,66.10218428880795,58.59297502301106,-17.945623342175075,-17.945623342175075
2018-12-21 17:30:00,2.1034133461005355,,4.783701626854131,0.25538193109739815,4.417030760359276,37.12596563389966,0.0,55.36739476293596,-16.618598382749326,-16.618598382749326
2018-12-21 17:45:00,1.3721316943724693,,4.127875750713428,-0.6440617897526701,4.690237958073274,41.59097697070619,46.03918315278879,37.38045581386555,-17.17005381958391,-17.17005381958391
2018-12-21 18:00:00,1.6217800352419376,,4.529657828999034,-0.5211702783019967,4.951586248141638,40.14895716136069,31.170371160053737,25.736518104280815,-16.911981950525103,-16.911981950525103
2018-12-21 18:15:00,0.6308563914393384,,3.540086024068989,-1.534658760048535,5.0243647934120474,46.31771864582108,100.0,59.06985143761415,-17.701128019580725,-17.701128019580725
2018-12-21 18:30:00,1.8514743513083465,,4.822670606279211,-0.5653275720565953,5.275695941499713,40.32474641332725,34.80055192169401,55.32364102724923,-16.6410670978173,-16.6410670978173
2018-12-21 18:45:00,1.7498696344258269,,4.765521239443471,-0.8607234161089661,5.518501492473066,40.5154893524293,5.94174684808177,46.914099589925236,-16.66576870235177,-16.66576870235177
2018-12-21 19:00:00,1.744493172523609,,4.586614300581826,-0.9609841957215925,5.448821441040193,40.21347399320858,1.0458636147695546,13.92938746151509,-16.611855406097543,-16.611855406097543
2018-12-21 19:15:00,1.7235366024710874,,4.262740815572985,-0.9816383047177357,5.159731087163564,39.9728058969544,0.0,2.329203487617086,-16.571374632541335,-16.571374632541335
2018-12-21 19:30:00,1.6559469317859454,,4.0957929948583605,-1.1331996131597855,5.1526663321495,39.97280589695439,0.0,0.3486212049231625,-16.571374632541335,-16.571374632541335
2018-12-21 19:45:00,1.3335474431012129,,3.4254702118076574,-1.366132449212465,4.742767856291697,42.15859715419555,100.0,33.33333333333331,-16.791295693573982,-16.791295693573982
2018-12-21 20:00:00,0.4503823685327646,,2.1200125103864043,-2.049873565937488,4.168424231945671,48.72429466458954,100.0,66.66666666666664,-17.50140011200897,-17.50140011200897
2018-12-21 20:15:00,0.8696680386960587,,2.3852879317340037,-1.6030333239328454,3.972782618122741,45.769421232350034,66.23576272911127,88.74525424303708,-17.127893270467208,-17.127893270467208
2018-12-21 20:30:00,1.171645168025237,,2.308328473472776,-1.1338345354636514,3.4220670240603304,43.59607746069659,41.4017735718501,69.21251210032044,-16.840506465227566,-16.840506465227566
2018-12-21 20:45:00,2.07293723875539,,2.9119716801672357,-0.15844290709444708,3.02871629987576,38.16476245843429,0.0,35.87917876698711,-16.030130293159615,-16.030130293159615
2018-12-21 21:00:00,2.7941127564533597,,3.691117893761109,0.3517380762452227,3.27321415066524,34.32877399392018,0.0,13.800591190616686,-15.343039325688956,-15.343039325688956
2018-12-21 21:15:00,2.822575101126046,,3.854823106037686,0.15476856291276597,3.6273339041127497,33.706457219306266,0.0,-1.4210854715202004e-14,-15.224719101123597,-15.224719101123597
2018-12-21 21:30:00,3.4565570748458896,,4.775874231392296,0.4139537499424861,4.251595241696486,30.51729637100208,0.0,-1.4210854715202004e-14,-14.585691802192347,-14.585691802192347
2018-12-21 21:45:00,3.0746084460594014,,4.503126049911055,-0.16842475264051693,4.572449782531363,32.77546147394369,29.528278741277013,9.842759580425657,-14.797421984741243,-14.797421984741243
2018-12-21 22:00:00,2.271407986608187,,3.4977614950124414,-0.9191898710620983,4.360729104432435,38.77541073523709,100.00000000000001,43.17609291375899,-15.384720588637556,-15.384720588637556
2018-12-21 22:15:00,2.422124993703134,,3.5091673874835916,-0.7734942314649218,4.224872270656308,37.50234076730358,84.58401141249587,71.37076338459094,-15.178228681107775,-15.178228681107775
2018-12-21 22:30:00,2.2543405541778583,,3.4147053195643373,-0.9942324039822314,4.356217194873638,38.16560174378017,92.61563881825212,92.39988341024933,-15.240978710578956,-15.240978710578956
2018-12-21 22:45:00,1.306740442027543,,2.381706026092356,-1.874902473578699,4.245849441768426,45.58270665319947,100.0,92.39988341024933,-15.982237431760781,-15.982237431760781
2018-12-21 23:00:00,1.837903643209926,,2.8997499616291833,-1.3655969561646608,4.2328775090326145,41.90137079892823,54.44097573976273,82.35220485267162,-15.479508196721314,-15.479508196721314
2018-12-21 23:15:00,1.9694256334984006,,2.8118200101129753,-1.149625288833811,3.9287932023371885,40.673724017941225,39.24801544164266,64.56299706046846,-15.303635965392626,-15.303635965392626
2018-12-21 23:30:00,1.8734203129423088,,2.7096155378385056,-1.2445584630253248,3.925419185119989,40.8456340151899,36.13313151343243,43.274040898279274,-15.319865319865333,-15.319865319865333
2018-12-21 23:45:00,1.314733283638203,,2.104898063615712,-1.7497105278654113,3.8477751825550603,45.28497665074764,93.93499581128232,56.438714255452474,-15.739656252553601,-15.739656252553601
2018-12-22 00:00:00,1.7374273656838746,,2.502767699187247,-1.3252666727741724,3.805628713380648,41.9677096519276,28.061477802808067,52.70986837584095,-15.329136444505275,-15.329136444505275
2018-12-22 00:15:00,1.2165722634666754,,1.9324776584849213,-1.7886280467153792,3.7184312307556153,46.0336667633011,100.0,73.99882453803014,-15.721291377196566,-15.721291377196566
2018-12-22 00:30:00,1.08944558488413,,1.7511897940573729,-1.8644332948059783,3.6176714777768635,46.742800946749135,100.0,76.02049260093604,-15.790118415679878,-15.790118415679878
2018-12-22 00:45:00,1.2374597858048952,,1.7861166410781726,-1.6470118215053176,3.4307422986412277,45.20743705964148,67.84639722443171,89.28213240814391,-15.624744292611092,-15.624744292611092
2018-12-22 01:00:00,0.5537315781812824,,0.7466212838776576,-2.0752035513825096,2.840695322423946,51.00824892569184,100.0,89.28213240814391,-16.175753305874707,-16.175753305874707
2018-12-22 01:15:00,1.042570330197412,,0.9266182143874868,-1.3736353759238429,2.305406371372922,46.72036732674194,26.081353817988667,64.6425836808068,-15.732770362299098,-15.732770362299098
2018-12-22 01:30:00,0.8406374611364287,,0.4762288696408268,-1.3706837389671933,1.8552096149767046,48.19500985206726,51.50266654760431,59.19467345519766,-15.872562617279918,-15.872562617279918
2018-12-22 01:45:00,1.0321525249728625,,0.6475189415329874,-1.1226320637049758,1.7743661283936465,46.27312171922152,18.371301883052507,31.98510741621516,-15.677642697486792,-15.677642697486792
2018-12-22 02:00:00,1.1294617713035082,,0.8009349098898388,-0.9674468932932334,1.7698553137762443,45.088549887973,0.0,23.29132281021894,-15.557951629633681,-15.557951629633681
2018-12-22 02:15:00,1.2844981836862557,,1.0077049311187913,-0.7453892222646363,1.7507978444952383,43.36427197752337,0.0,6.123767294350834,-15.384720588637556,-15.384720588637556
2018-12-22 02:30:00,1.7882547583604858,,1.5223802913094442,-0.08256955187281312,1.5934783072828318,38.938271733682384,0.0,-1.1842378929335002e-15,-14.902893926056349,-14.902893926056349
2018-12-22 02:45:00,1.8798099574800053,,1.6970004335442601,0.07170892388990158,1.6110441652031724,37.736004859190125,0.0,-1.1842378929335002e-15,-14.762206546897394,-14.762206546897394
2018-12-22 03:00:00,2.4659143605008094,,2.558696820511619,0.42862599010731195,2.098723014728962,33.257313992116515,0.0,-1.1842378929335002e-15,-14.187633498848784,-14.187633498848784
2018-12-22 03:15:00,2.363750260281039,,2.6718068230072722,0.18803062949057647,2.448760902806403,33.327451548215755,0.693953177608039,0.23131772586934515,-14.192394108346518,-14.192394108346518
2018-12-22 03:30:00,1.1731266765389936,,1.5244775373001396,-0.9399693360822914,2.4572654144458688,45.80794287005821,100.0,33.56465105920268,-15.150309945690942,-15.150309945690942
2018-12-22 03:45:00,0.9647531133617049,,1.2721727859805076,-1.1048626186703214,2.375048555794623,47.397269016694935,99.99999999999999,66.897984392536,-15.292039760124876,-15.292039760124876
2018-12-22 04:00:00,1.781745817569047,,2.178414788008065,-0.35769655596382677,2.513231908188919,40.67852467212159,52.48397655512583,84.16132551837526,-14.545580110497236,-14.545580110497236
2018-12-22 04:15:00,1.6308988495093546,,2.1035694250141512,-0.531115657418213,2.6141320732941304,41.51812260041044,58.2144798292115,70.2328187947791,-14.616340049682597,-14.616340049682597
2018-12-22 04:30:00,1.6478636120509593,,2.195457116993116,-0.5473908186505283,2.720430684999018,40.89480097120786,3.218998788976863,37.972485057771394,-14.545580110497236,-14.545580110497236
2018-12-22 04:45:00,2.746205468017626,,3.507345881450896,0.2794825414260682,3.1678822080951137,33.25896989856382,0.0,20.477826206062783,-13.527981215407847,-13.527981215407847
2018-12-22 05:00:00,2.31670672052815,,3.2128785706789786,-0.26980091889999835,3.4321737207068033,36.75195143144777,42.292250294669735,15.17041636121553,-13.80986876932937,-13.80986876932937
2018-12-22 05:15:00,2.28340747055944,,3.237564789026526,-0.40845968727019066,3.5951689225937793,36.383881341622335,37.835738796303296,26.709329696991006,-13.759408976860898,-13.759408976860898
2018-12-22 05:30:00,2.50718128342613,,3.5176642982808204,-0.3156842110227265,3.772944050700152,34.37146249965609,14.569371565563602,31.565786885512207,-13.484450162210537,-13.484450162210537
2018-12-22 05:45:00,2.3400478863736085,,3.3818686685153088,-0.5683642946856304,3.8954338621552376,35.21768708451783,56.075795635163544,36.16030199901014,-13.544898130292626,-13.544898130292626
2018-12-22 06:00:00,2.086415341438186,,2.9647984706078656,-0.7820417741792873,3.7063895121510586,37.27330321293783,100.0,56.881722400242374,-13.687220982142867,-13.687220982142867
2018-12-22 06:15:00,2.635327576145552,,3.511897439399303,-0.33759736358001113,3.78935209969251,32.908525378428024,0.0,52.02526521172117,-13.132178259526551,-13.132178259526551
2018-12-22 06:30:00,2.3330085042923443,,3.0798839825589397,-0.6204495179679248,3.655382630414318,35.46726463639704,58.62243978922648,52.87414659640881,-13.307457332623374,-13.307457332623374
2018-12-22 06:45:00,1.476020496269581,,2.0370259972928517,-1.354936071535806,3.3804332714329597,44.35506961824886,100.0,52.87414659640881,-13.982426382671086,-13.982426382671086
2018-12-22 07:00:00,1.315227153417764,,1.6920242892528359,-1.3975880235935434,3.0850705296162078,45.45305144445732,100.0,86.20747992974214,-14.073220188328106,-14.073220188328106
2018-12-22 07:15:00,1.3881868374463036,,1.600228008388993,-1.2175274104192946,2.8123739328791473,44.313165901546434,90.9132833164761,96.97109443882533,-13.963287442636629,-13.963287442636629
2018-12-22 07:30:00,0.9666744516060977,,1.1216391050143715,-1.5663483122959954,2.6939776005261975,48.430857981562234,99.99999999999999,96.97109443882533,-14.287495497492452,-14.287495497492452
2018-12-22 07:45:00,0.8508805799909203,,0.9768720851069057,-1.6294191504446887,2.6148227099804804,49.29189630492074,100.0,96.97109443882533,-14.356312292358819,-14.356312292358819
2018-12-22 08:00:00,0.9679722546161562,,1.1367016504567173,-1.4755437090192558,2.6166785632307863,47.63780664962167,66.77687841506707,88.92562613835565,-14.223325199645087,-14.223325199645087
2018-12-22 08:15:00,1.2647105841617323,,1.4708069223441589,-1.151663906206113,2.6182927792767234,44.10823847473409,0.0,55.59229280502232,-13.927378964941573,-13.927378964941573
2018-12-22 08:30:00,0.5697174375095315,,0.6473132740216991,-1.733825159041058,2.3941447667805855,51.58515606077248,100.0,55.59229280502232,-14.498341625207301,-14.498341625207301
2018-12-22 08:45:00,0.5100002858049679,,0.392246311513178,-1.6454927059431967,2.050588480554948,51.98863449950407,100.0,66.66666666666663,-14.531414046527047,-14.531414046527047
2018-12-22 09:00:00,-0.24081648259015598,,-0.19464925939345346,-2.4886520841766235,2.3251988710570366,59.20635467409861,100.0,99.99999999999996,-15.178228681107775,-15.178228681107775
2018-12-22 09:15:00,-0.3390040814361339,,-0.13512737810035258,-2.6927874968688426,2.594343024923252,60.164401609776476,100.0,99.99999999999996,-15.273479225438912,-15.273479225438912
2018-12-22 09:30:00,0.1566384688694633,,0.4250981579775326,-2.224536607658245,2.6736904728325657,54.06152639032158,28.864663161862673,76.28822105395419,-14.846674741246424,-14.846674741246424
2018-12-22 09:45:00,0.11342559009528408,,0.4919748884386621,-2.211472989809038,2.7268923089874337,54.44225780345181,30.010924612381555,52.95852925808137,-14.879478289582316,-14.879478289582316
2018-12-22 10:00:00,-0.19706612337865304,,0.3304003377921694,-2.5252546907463036,2.8873414988242754,57.579395893207405,57.64282205330813,38.83946994251741,-15.150309945690942,-15.150309945690942
2018-12-22 10:15:00,-0.6682470240295557,,0.07203008998741822,-3.0443834646224244,3.1634276792997436,62.022400259025986,99.99999999999999,62.55124888856318,-15.574083676755556,-15.574083676755556
2018-12-22 10:30:00,-1.3298804154618038,,-0.28232508431377257,-3.798201645033017,3.589103729226791,67.37183370190398,100.00000000000001,85.880940684436,-16.182566992711422,-16.182566992711422
2018-12-22 10:45:00,-1.9510323133936858,,-0.4990248304353573,-4.59903548540227,4.2072548499116635,71.64129980922044,100.0,99.99999999999996,-16.777864464232874,-16.777864464232874
2018-12-22 11:00:00,-1.1569474079997755,,0.48558763919632764,-3.814403036322933,4.3727714196688074,62.297217994164164,33.550379302366906,77.85012643412226,-16.143941447546773,-16.143941447546773
2018-12-22 11:15:00,-1.1527482667542555,,0.5728762383496067,-3.636063795928335,4.274406579530193,62.596365459008155,5.9670568029849695,46.50581203511724,-16.180295886847674,-16.180295886847674
2018-12-22 11:30:00,-1.5276996086411976,,0.31604952828754307,-3.876340868994299,4.268373666296932,65.60848233740438,35.43702215775467,24.984819421035464,-16.551119503641754,-16.551119503641754
2018-12-22 11:45:00,-1.1605292791658783,,0.7902814640566858,-3.445491206952467,4.292763609812769,61.693587322633,0.0,13.801359653579828,-16.28010825439784,-16.28010825439784
2018-12-22 12:00:00,-0.6241845817031244,,1.3621525991895478,-2.7908794762297906,4.182913278546274,55.9962002640897,0.0,11.812340719251504,-15.847388465723611,-15.847388465723611
2018-12-22 12:15:00,0.07778125017958715,,2.042134977764376,-1.9122755218590415,3.9518445776900197,49.31105509767036,0.0,-5.210646728907401e-14,-15.250267115969429,-15.250267115969429
2018-12-22 12:30:00,0.05629471339476666,,2.0036340895855487,-1.7979257516869795,3.7976537960210597,49.48658131977998,1.0770179828241533,0.3590059942746657,-15.266516927796658,-15.266516927796658
2018-12-22 12:45:00,-0.7786246118261397,,1.1657384924772085,-2.5022578940032125,3.692673032235791,56.82407486956277,60.674340558116974,20.583786180313655,-16.000488771825015,-16.000488771825015
2018-12-22 13:00:00,0.39671207862193025,,2.32674324991069,-1.1879688613423478,3.494813093037112,46.79585600652001,0.0,20.583786180313655,-14.991755976916743,-14.991755976916743
2018-12-22 13:15:00,0.6229746914172773,,2.475143726890905,-0.7332224618422312,3.1806638586711724,45.014350943003905,0.0,20.224780186038938,-14.778644039780708,-14.778644039780708
2018-12-22 13:30:00,0.09514259084473231,,1.8976883238846387,-1.1215640124482618,3.0075810524657216,49.35001733652481,36.712682027819724,12.237560675939855,-15.222395790512211,-15.222395790512211
2018-12-22 13:45:00,0.3583444024152227,,2.1389641450608066,-0.7522432480617236,2.8712989419011996,47.218583231438686,18.66455390610518,18.459078644641583,-14.98708365395185,-14.98708365395185
2018-12-22 14:00:00,0.2569258791330631,,2.0495602678429536,-0.8587637493508216,2.891110396221785,48.00870223724857,69.0632309422916,41.48015562540545,-15.064111364322786,-15.064111364322786
2018-12-22 14:15:00,-0.06159723331209399,,1.7232921050620797,-1.1693482657714083,2.884650698419022,50.819692310242445,100.0,62.57592828279888,-15.33608845585418,-15.33608845585418
2018-12-22 14:30:00,-0.208740262827678,,1.549487701351837,-1.2349638592968448,2.78007955413575,52.17627336108331,100.0,89.68774364743048,-15.467960103839328,-15.467960103839328
2018-12-22 14:45:00,0.5786184594659183,,2.3838986894894276,-0.45304469499898303,2.8098166559190685,45.22360481262581,0.0,66.66666666666661,-14.780991735537196,-14.780991735537196
2018-12-22 15:00:00,0.7934370792170631,,2.681266836637275,-0.32231513687746016,2.968568425844734,43.346928084881576,0.0,33.333333333333286,-14.571539035099834,-14.571539035099834
2018-12-22 15:15:00,0.44246033809021146,,2.3440837595183117,-0.7388430559868486,3.05837963809556,46.56660981728285,36.46569062237807,12.15523020745931,-14.853706201315687,-14.853706201315687
2018-12-22 15:30:00,0.7074933628950841,,2.5757912266356486,-0.5688899153864613,3.113439314805223,44.17821068661703,9.414997100363244,15.293562574247057,-14.604554865424435,-14.604554865424435
2018-12-22 15:45:00,0.39478966657864323,,2.0011916914441708,-0.8201391757554521,2.8047679758307265,47.12626106891919,100.0,48.6268959075804,-14.856049763294067,-14.856049763294067
2018-12-22 16:00:00,0.7310320713577179,,2.266099623365836,-0.5420664741944914,2.7841661241065245,44.03654066956098,18.246939012573083,42.553978704312065,-14.545580110497236,-14.545580110497236
2018-12-22 16:15:00,0.19175981802417308,,1.5700417997160931,-1.0515212457481327,2.6147839493546017,49.248674579313665,100.0,72.74897967085765,-14.996427786326672,-14.996427786326672
2018-12-22 16:30:00,-0.026908828486604808,,1.0398955531341958,-1.1251664458737598,2.1659854765842135,51.28454988314779,100.0,72.74897967085765,-15.182880017547706,-15.182880017547706
2018-12-22 16:45:00,0.2382302693325844,,1.0446867734846377,-0.7392320280760312,1.7811984240050316,48.65704109577263,63.748545152926326,87.91618171764206,-14.949686572088417,-14.949686572088417
2018-12-22 17:00:00,0.8417671995603726,,1.5602299216815885,-0.1510660679933329,1.6993228678691958,43.17768526318431,0.0,54.582848384308726,-14.408444469038805,-14.408444469038805
2018-12-22 17:15:00,0.9402911521049218,,1.7046606750514615,-0.13510425136812332,1.825439276705602,42.09021380180865,0.0,21.24951505097539,-14.292245033663031,-14.292245033663031
2018-12-22 17:30:00,0.29462699377889034,,1.0270700415492495,-0.7743236964595668,1.799120132819073,48.57978300026916,70.58224912652219,23.527416375507343,-14.830263483934914,-14.830263483934914
2018-12-22 17:45:00,-0.2157581296496236,,0.2776904005760139,-1.1484107511648523,1.432336976512631,53.25606620403469,100.0,56.86074970884067,-15.271158586688582,-15.271158586688582
2018-12-22 18:00:00,0.5016446434902733,,1.0085679013937865,-0.4476165190197334,1.452111600365601,46.761987672947306,41.83983186278984,70.80736032977062,-14.64461122454611,-14.64461122454611
2018-12-22 18:15:00,0.29848333827398044,,0.8173024215770264,-0.634162326289045,1.4501368568553397,48.50310670228819,57.43307962051387,66.42430382776784,-14.806807854369197,-14.806807854369197
2018-12-22 18:30:00,0.024757902271654864,,0.5144503202871631,-0.897312171426945,1.4144702251580465,50.980235766917495,64.95529848888162,54.74273665739506,-15.038450975006867,-15.038450975006867
2018-12-22 18:45:00,-0.005238129766860222,,0.4930773413662548,-0.9271675640399435,1.4233341826676582,51.2607716557272,69.27517062265345,63.887849577349584,-15.064111364322786,-15.064111364322786
2018-12-22 19:00:00,0.06624227097995483,,0.5601123098178284,-0.8535672749219292,1.4157568891823136,50.49687003337152,83.01981990511923,72.41676300555137,-15.001099082266311,-15.001099082266311
2018-12-22 19:15:00,-0.007628523248981445,,0.43314471096063123,-0.9067725630239609,1.3430979168920225,51.278777132862565,100.0,84.09833017592416,-15.064111364322786,-15.064111364322786
2018-12-22 19:30:00,-0.0863980620867455,,0.26542575127224133,-0.9427734234896845,1.2123049343885437,52.18253322102525,99.99999999999999,94.33993996837302,-15.134015527694721,-15.134015527694721
2018-12-22 19:45:00,-0.2591338208152383,,0.15120398542221025,-1.1345546618009572,1.2921116415063394,54.22475077364989,100.0,99.99999999999994,-15.28972013801414,-15.28972013801414
2018-12-22 20:00:00,-0.7112094635738697,,-0.15964178553249386,-1.651776663847515,1.5057728014809117,59.184133322320335,100.0,99.99999999999994,-15.698324022346377,-15.698324022346377
2018-12-22 20:15:00,-0.08162203995037975,,0.4970088849979959,-1.0216215272576878,1.5226243521785219,51.39238497559147,1.4370996069779363,67.1456998689926,-15.166598107774576,-15.166598107774576
2018-12-22 20:30:00,-0.3566744659744492,,0.26657309516642247,-1.2747489722274685,1.5491310501698237,54.37369820099133,38.262442429258826,46.56651401207887,-15.412485302562139,-15.412485302562139
2018-12-22 20:45:00,-0.5959425822282705,,0.11260537248505287,-1.5555529016658243,1.6802810611786592,56.97434479406729,71.63937501676685,37.112972351001154,-15.636249590923967,-15.636249590923967
2018-12-22 21:00:00,-0.5360938097610957,,0.22259770741661633,-1.4658453747926292,1.6990044991111515,56.474015737130415,65.2181068408391,58.37330809562153,-15.604026845637586,-15.604026845637586
2018-12-22 21:15:00,-0.4002169891683782,,0.3991247451982538,-1.3439485638270465,1.7513468802610759,54.84391603699036,61.83367802065876,66.23038662608818,-15.50259491942092,-15.50259491942092
