timestamp,ema50_dist_omg_usd_30m,ema200_dist_omg_usd_30m,lower_bb_dist_omg_usd_30m,width_bb_omg_usd_30m,rsi_omg_usd_30m,stoch_rsi_fastk_omg_usd_30m,stoch_rsi_fastd_omg_usd_30m,kijun_dist_omg_usd_30m,tenkan_dist_omg_usd_30m
2019-02-01 07:30:00,0.027294789470457603,0.040106078951059,-0.016946327721131804,0.05639930968131133,0.3914834307649759,1.0,0.8514114708252092,0.005430242272347563,0.014016522788452779
2019-02-01 08:00:00,0.0346327367300987,0.047975373434701485,-0.010875579388642587,0.05777915543985717,0.34382217273993526,0.7044612535069876,0.8327488678103048,0.013995506459464346,0.02265493353304615
2019-02-01 08:30:00,0.030028153536153512,0.04295261539787121,-0.015500903164969881,0.05766205745878338,0.37532279339780106,0.8647037652294494,0.8563883395788126,0.010683960063450293,0.01931510683960047
2019-02-01 09:00:00,0.03293040042566808,0.04515834338921865,-0.012974327648564432,0.05721201484462608,0.35241807039149997,0.6729463047527103,0.7473704411630494,0.014850557481495219,0.023517286611074883
2019-02-01 09:30:00,0.02105978687905674,0.031599014477924126,-0.023460341878739688,0.054836209379304654,0.4473477273800157,1.0,0.8458833566607201,0.004032258064516014,0.012606599925843565
2019-02-01 10:00:00,0.021964746415750414,0.030442965388195242,-0.021435629516712296,0.05164599847755497,0.43597641398380577,0.8901593578924181,0.8543685542150429,0.005803695793481056,0.014393165567833766
2019-02-01 10:30:00,0.018285002457170574,0.023858177734805253,-0.02313595551258285,0.046977169269596414,0.46009094292537767,1.0,0.963386452630806,0.0029166666666664565,0.011481481481481426
2019-02-01 11:00:00,0.011088789515673936,0.014505449836244022,-0.028504714001070908,0.043313341290609236,0.5122504936317126,1.0,0.963386452630806,-0.0037251655629140235,0.004782928623988214
2019-02-01 11:30:00,0.008069611640424856,0.008550090100477581,-0.029300479972966254,0.03824739424453439,0.5318674771808795,1.0,1.0,-0.0063755618750575005,0.0021098981744793743
2019-02-01 12:00:00,-0.004874222231474934,-0.0023467341677260167,-0.04325761169012832,0.04186550193733374,0.6147286822829066,0.9999999999999999,1.0,-0.019330013580805994,-0.010955183340878194
2019-02-01 12:30:00,0.0010645038160455034,0.004600350859186753,-0.03794582858939943,0.043267568316454647,0.5653367751971309,0.6805960350236397,0.8935320116745465,-0.013434739047272326,-0.005009563712542131
2019-02-01 13:00:00,-0.0037714583045952432,0.0018426040180019587,-0.04380381482097462,0.046624631841635636,0.5945709361669773,0.8032972051785541,0.8279644134007313,-0.01835236541598706,-0.009969186151894016
2019-02-01 13:30:00,-0.004057093967577252,0.003671522693531326,-0.04519702319176522,0.04990470480746991,0.5972230632412724,0.7887356451058188,0.7575429617693378,-0.018796992481203256,-0.01041761029078725
2019-02-01 14:30:00,-0.009585024860901847,0.0013181348548145788,-0.05237621679988458,0.05510102805761072,0.6314908705832571,1.0000000000000002,0.8640109500947911,-0.024628545700135285,-0.01629896443043677
2019-02-01 15:00:00,-0.008179762459165074,0.005528884249016652,-0.052297116467532656,0.05921058798078964,0.6211433674163668,0.8435848437425628,0.8774401629494606,-0.023573424682232114,-0.015234832777427099
2019-02-01 15:30:00,-0.0032842553690971554,0.012447713947929762,-0.047882496556625465,0.06141838404801454,0.5762330655696464,0.0,0.614528281247521,-0.01888586956521765,-0.010507246376811663
2019-02-01 16:00:00,-0.003068711439240923,0.013749342590625657,-0.045110878961673984,0.05979789853724361,0.5753877409061978,0.0,0.28119494791418764,-0.018796992481203256,-0.01041761029078725
2019-02-01 16:30:00,-0.0018190511790512343,0.015704409471507086,-0.04118962623189193,0.0576283714726635,0.5638083712004912,0.0,4.736951571734001e-17,-0.017640123344821457,-0.009250861599854887
2019-02-01 17:00:00,0.0007813431172660756,0.01877844872757395,-0.036155915309369346,0.05541585764409917,0.5378073515730739,0.0,4.736951571734001e-17,-0.01504955897062843,-0.00663817404746736
2019-02-01 17:30:00,0.0018887170693344668,0.019655900187307562,-0.03170979676414709,0.051677152477127,0.5260947633273136,0.0,4.736951571734001e-17,-0.013883831026948457,-0.005462490895848493
2019-02-01 18:00:00,0.0029552737898825843,0.021108745627833825,-0.02900228313580966,0.05030958907784186,0.5140386695971357,0.0,4.736951571734001e-17,-0.012715340442986167,-0.004284021511256841
2019-02-01 18:30:00,0.0016112758551167783,0.01905307477832352,-0.026727175825206118,0.04595658835493252,0.5266198685321161,0.2527883135656998,0.08426277118856666,-0.013973600364133087,-0.005553026854801968
2019-02-01 19:00:00,0.00462403688450963,0.02133432787059264,-0.020512410062373698,0.041829547707880936,0.49230522776201385,0.0,0.08426277118856666,-0.010821917808219284,-0.002374429223744201
2019-02-01 19:30:00,-0.0006429780295550414,0.013920151304427364,-0.02059711351373028,0.03463288605384793,0.5451928598714728,1.0,0.41759610452189994,-0.016033793604651292,-0.007630813953488302
2019-02-01 20:00:00,-0.01045942718251014,0.004232781841880584,-0.028338158572685068,0.03296829702454055,0.6273606623313879,1.0,0.6666666666666667,-0.02611940298507487,-0.017802553497572426
2019-02-01 20:30:00,-0.00610073309375847,0.0073727651053037135,-0.020500247951096284,0.028057173085591313,0.5816932809848683,0.6618619495607075,0.8872873165202357,-0.02207475622968591,-0.013723365836041834
2019-02-01 21:00:00,-0.01032374485061005,0.0021879089213538983,-0.02165232301193587,0.024074530246163506,0.6157449645058741,0.9139931105878816,0.858618353382863,-0.02664450035945376,-0.018332135154565
2019-02-01 21:30:00,-0.012815274868482107,3.78622926457961e-05,-0.022936984313788877,0.023240945226751696,0.6365763062104479,1.0,0.858618353382863,-0.02960938899838761,-0.021322343666009713
2019-02-01 22:00:00,-0.008644734249302788,0.003940070399070628,-0.017232632679851534,0.02131436433663208,0.5928055398175319,0.20247168932452542,0.7054882666374689,-0.025856641784333334,-0.017537548340678222
2019-02-01 22:30:00,-0.00916157786983296,0.003914029922347018,-0.018236969988839946,0.022310777878381365,0.5996989892708854,0.3280742672622402,0.5101819855289218,-0.026731961541917704,-0.01842034324737174
2019-02-01 23:00:00,-0.006487085537591142,0.006693929038390722,-0.015079805457054563,0.021865414828743577,0.5715639200321045,0.0,0.17684865219558843,-0.02436497928301229,-0.016033147180688156
2019-02-01 23:30:00,-0.007692117816841648,0.005773824066669819,-0.016440250903616338,0.022333182599402507,0.5847729271375952,0.20317677725680558,0.1770836815063485,-0.025856641784333334,-0.017537548340678222
2019-02-02 00:00:00,-0.010893077943403662,0.003248791509793847,-0.020139472513378553,0.023587468223898463,0.6155576323178114,1.0,0.40105892575226837,-0.02943548387096795,-0.021146953405017932
2019-02-02 00:30:00,-0.000658158116984664,0.013243491362223692,-0.010201666267167231,0.023409553745367608,0.5037292200508053,0.0,0.40105892575226837,-0.01941879413362324,-0.011044722071337998
2019-02-02 01:00:00,-0.0008930463291867419,0.01271192197832205,-0.010612184445514039,0.023299644854435194,0.5062712050404324,0.022731119382771312,0.34091037312759037,-0.019685039370078927,-0.01131324101728659
2019-02-02 01:30:00,-0.005698715780152019,0.007990682341403765,-0.015401758433254531,0.023479444750478466,0.5523637782167915,0.4349034130062075,0.1525448441296595,-0.024628545700135285,-0.01629896443043677
2019-02-02 02:00:00,-0.0036652862953679977,0.010081695840858718,-0.013311576750278165,0.02343111244251922,0.5322954496918086,0.25544697507461195,0.23769383582119682,-0.022780584626488798,-0.014435221941537346
2019-02-02 03:00:00,-0.0017044549338549597,0.012049478386385815,-0.011154603578467537,0.023193704234042628,0.5122528044929213,0.17525777479103635,0.28853605429061857,-0.020925607882129826,-0.012564403868751683
2019-02-02 03:30:00,-0.0013774471895340312,0.012238775285514647,-0.010231542012458572,0.022447788324157794,0.509302514213574,0.06576567469000247,0.16549014151855018,-0.02066003616636547,-0.012296564195298454
2019-02-02 04:00:00,0.0004147241228047438,0.013820887855737096,-0.007679583507911092,0.021434652999817214,0.4890791690815414,0.0,0.08034114982701288,-0.01888586956521765,-0.010507246376811663
2019-02-02 04:30:00,0.0021428937786420743,0.015269033061602766,-0.005042172807519507,0.02020787431579239,0.4690226450420696,0.0,0.021921891563334094,-0.017105263157894957,-0.008711433756805831
2019-02-02 05:00:00,0.0013603870763745363,0.014220617841020022,-0.005062112218967463,0.019194832071267952,0.4782397006577984,0.2132089201800804,0.07106964006002674,-0.017818280739934855,-0.009430540442509905
2019-02-02 05:30:00,0.0017434403381781927,0.013762039373879098,-0.0030299337764920775,0.016702347471974393,0.47271661503343915,0.09170759655750806,0.10163883891252942,-0.017372766034654985,-0.008981221083189661
2019-02-02 06:00:00,0.005180339668505951,0.017753375516733172,7.417615403060296e-05,0.017523003239859773,0.4299389019210592,0.0,0.10163883891252942,-0.013794045342802708,-0.0053719384503323475
2019-02-02 06:30:00,0.009039091729245996,0.022690914033188125,0.0019319258680643436,0.02050652373963757,0.3866104826153764,0.0,0.030569198852502616,-0.00964615525281165,-0.001188625765749185
2019-02-02 07:00:00,0.005151889362062567,0.01917050058665648,-0.0028272373999934652,0.02181943758116293,0.4395065613762561,0.5772839700147845,0.19242799000492808,-0.013254987701557863,-0.004828277307096562
2019-02-02 07:30:00,0.01070248653549366,0.02553188890512903,0.0008427445259560074,0.02436779850265796,0.38187661197244166,0.0,0.19242799000492808,-0.007377199413489799,0.0010997067448681452
2019-02-02 08:00:00,0.004444702454266869,0.018053794486487362,-0.0055378535136332285,0.023444930318133446,0.45939085738637625,1.0,0.5257613233382614,-0.013344871561304705,-0.004918928766624253
2019-02-02 08:30:00,0.0016403457620912665,0.014466211137524443,-0.008443318695664503,0.022840746154498902,0.490657297584948,1.0,0.6666666666666665,-0.016033793604651292,-0.007630813953488302
2019-02-02 09:00:00,0.0005280761917829668,0.012286277540991541,-0.009436912749703263,0.021692285673175028,0.5030384902025024,1.0,1.0,-0.017105263157894957,-0.008711433756805831
2019-02-02 09:30:00,0.004185109223864725,0.015453780063505507,-0.006071378897537616,0.021424651622859805,0.4608169951678842,0.6515282228090876,0.8838427409363625,-0.013344871561304705,-0.004918928766624253
2019-02-02 10:00:00,0.005517355336334795,0.01594941511965242,-0.004892029844586365,0.020726852567052173,0.44455252983437277,0.0,0.5505094076030292,-0.011814615454794453,-0.003375604415655542
2019-02-02 10:30:00,0.002664052870774425,0.010702811945338953,-0.006672241478593133,0.017340108160012066,0.479467838676155,0.596986159105775,0.4161714606382876,-0.014511873350923632,-0.006095896642707599
2019-02-02 11:00:00,0.007670157895831364,0.015987612915984384,-0.0023591486335369227,0.018222588600582987,0.42397865792823536,0.0,0.19899538636859165,-0.009283819628647327,-0.0008231958291410324
2019-02-02 11:30:00,0.0008604755574102008,0.008800864224445926,-0.009091588309119714,0.01789505379513311,0.5030077288141516,1.0,0.532328719701925,-0.0159443990188064,-0.007540655946216002
2019-02-02 12:00:00,-0.004732216002308998,0.0022788483924116587,-0.01443673837525028,0.0168178213786985,0.5593201766173258,1.0,0.6666666666666667,-0.021633095474663633,-0.013277933339355008
2019-02-02 12:30:00,-0.002208861176890786,0.00405360552266365,-0.011713873541497999,0.015828102819073445,0.5319370230025333,0.7976736637801616,0.9325578879267205,-0.019241216950380502,-0.010865628395508864
2019-02-02 13:00:00,0.004256607921701905,0.009968608070811014,-0.005210609711501002,0.015143192140632127,0.46557007935523687,0.3073071872537963,0.701660283677986,-0.012715340442986167,-0.004284021511256841
2019-02-02 13:30:00,0.0071777024074841655,0.012524285253815215,-0.0024840511645694008,0.014933369157344075,0.4373931633386408,0.0,0.3683269503446527,-0.009555596196049843,-0.001097293343086947
2019-02-02 14:00:00,0.005570755151529161,0.010594616486427233,-0.004120321901458834,0.01466745766701176,0.4526813693217208,0.12538817750038883,0.14423178825139507,-0.010912245457035952,-0.002465528262259098
2019-02-02 14:30:00,0.0020990129045508343,0.006912143439640417,-0.007485496188094243,0.01440176827444612,0.48952964695965234,0.5514528791860092,0.2256136855621327,-0.014242810338551348,-0.005824535857298807
2019-02-02 15:00:00,0.010413476069296213,0.01570389699720587,-7.918387869021437e-05,0.01566073364071526,0.41270161712626285,0.0,0.2256136855621327,-0.005645827595703756,0.002845864316533664
2019-02-02 15:30:00,0.0045990286408390535,0.009552995404328968,-0.00578268318961328,0.015306822843374836,0.47019855896315155,0.7483849574377675,0.4332792788745923,-0.011183129450429208,-0.002738725579696788
2019-02-02 16:30:00,0.006892194956545028,0.012108514555226657,-0.0037248425801221785,0.0157672633533989,0.4484937858381437,0.46587383262984017,0.4047529300225359,-0.008649093904448235,-0.00018304960644333068
2019-02-02 17:00:00,0.007242101791741451,0.01283848404417709,-0.0033321189924331307,0.016094104818815846,0.44298835941255893,0.39421474625831776,0.5361578454419752,-0.008013554354794672,0.00045791739170253365
2019-02-02 18:00:00,0.00828936487372367,0.014319416008032437,-0.0027181687593169634,0.016939326112122857,0.43078517471783206,0.3145133813006946,0.3915339867296176,-0.0066489361702130045,0.0018341892883344535
2019-02-02 18:30:00,0.009833603577753092,0.016530666546651362,-0.0013142740078300186,0.017710197892941724,0.4136068308564271,0.0,0.23624270918633752,-0.0047321510612884365,0.0037673435633556185
2019-02-02 19:00:00,0.005718017281998833,0.012508873334063475,-0.005524891640700358,0.017971010371042612,0.45998769914121274,1.0,0.4381711271002316,-0.008558352402746161,-9.153318077803618e-05
2019-02-02 20:00:00,0.0030236099725315935,0.009476476813294665,-0.008125248839224164,0.01758984170943025,0.48900519185224456,1.0,0.6666666666666667,-0.011092851273623805,-0.0026476764356796467
2019-02-02 20:30:00,0.00018522914154583958,0.006169644598313262,-0.010794553556799147,0.017003518016512613,0.5197726399571757,1.0,1.0,-0.013883831026948457,-0.005462490895848493
2019-02-02 21:00:00,-0.001219798061236621,0.00493332639065347,-0.01226059911792643,0.01725714942875978,0.5353239940183271,1.0,1.0,-0.015318181818182008,-0.006909090909090976
2019-02-02 22:00:00,-0.001084717425303583,0.005337676576945727,-0.012138294814967865,0.017535597845173726,0.5341597148105505,0.9845455738210152,0.9948485246070049,-0.015228657150650249,-0.006818801709246314
2019-02-02 22:30:00,0.0014072580991872918,0.0077365125840265225,-0.009632419976242201,0.017385413126900666,0.5012845835545141,0.2651059856479046,0.7498838531563066,-0.012715340442986167,-0.004284021511256841
2019-02-02 23:00:00,0.001615237914401657,0.008097876335036336,-0.009128146211039079,0.017234900845653912,0.4977498602953243,0.0,0.41655051982297314,-0.012445295404814205,-0.0040116703136396925
