timestamp,ema50_dist_neo_usd_15m,ema200_dist_neo_usd_15m,upper_bb_dist_neo_usd_15m,lower_bb_dist_neo_usd_15m,width_bb_neo_usd_15m,rsi_neo_usd_15m,stoch_rsi_fastk_neo_usd_15m,stoch_rsi_fastd_neo_usd_15m,kijun_dist_neo_usd_15m,tenkan_dist_neo_usd_15m
2018-12-20 22:15:00,,,6.0597379881665026,-2.46522554066424,8.374453148415704,40.835793541395496,99.99999999999999,66.66666666666664,11.323940489896822,11.384685490038704
2018-12-20 22:30:00,,,4.717463638992858,-3.222263420174576,7.880810114131853,46.0263815782665,100.0,99.99999999999999,10.406337423482803,10.466581724510426
2018-12-20 22:45:00,,,2.5635457721202792,-4.437268091332625,7.067022048162943,54.12456502481787,100.0,99.99999999999999,8.731825745383116,8.791156332687745
2018-12-20 23:00:00,,,2.8837895150872095,-3.298639033993833,6.195279091834744,49.316193260111575,68.74196995311856,89.58065665103949,9.73612124382286,9.795999834817671
2018-12-20 23:15:00,,,1.984889816980262,-3.7098110839363208,5.744242733181702,52.11546410912771,84.88121405205516,84.54106133505788,9.1202759489166,9.179818497885206
2018-12-20 23:30:00,,,2.450345095068207,-3.0194016595835538,5.485354138557946,48.68971544573235,32.88804069510221,62.170408233425285,9.849528743868152,9.909469216777822
2018-12-20 23:45:00,,,0.6948284866675758,-4.744850877353979,5.5521102175037935,56.86236467246181,100.0,72.58975158238576,7.919317720319485,7.97820495465007
2018-12-21 00:00:00,-1.4142404389051677,,0.22726111313327024,-5.64407534397493,6.0347829478684885,59.97266568394111,100.0,77.62934689836737,7.067071369093969,7.125493566843044
2018-12-21 00:15:00,-0.5142606449333176,,1.2791408963389372,-4.8391023326534,6.229120370498,55.17813243207473,57.506386621913016,85.83546220730432,8.021680216802164,8.08062330623307
2018-12-21 00:30:00,-0.9888685219919147,,1.0329334499061815,-5.3698751084849565,6.5447290997757825,57.32241884171935,76.51104732123231,78.00581131438175,7.462525611991788,7.521163593227653
2018-12-21 00:45:00,-0.9693204203473416,,1.250140057835214,-5.429464307488252,6.822164554103911,57.40813529982426,46.51136514448929,60.176266362544844,7.440801088963456,7.49942721600021
2018-12-21 01:00:00,-0.0812947990232793,,2.2505314590026915,-4.571404973457116,6.902030127048979,52.44007855374869,0.0,41.00747082190717,8.4006418101221,8.459791683663752
2018-12-21 01:15:00,0.27038504879783876,,2.6141306671385367,-4.225049385409296,6.894714173141027,50.53333613495483,0.0,15.5037883814964,8.794148152191706,8.853512746328951
2018-12-21 01:30:00,0.8630531385338758,,3.2046110087929014,-3.637894172758971,6.857361077071531,47.35457065904985,0.0,-2.842170943040401e-14,9.475418840977756,9.535155177149136
2018-12-21 01:45:00,0.06476258234371368,,2.408840181440297,-4.3986721955005414,6.875922025806496,51.5242570769403,41.47470640392947,13.824902134643127,8.611833948691384,8.671099061295106
2018-12-21 02:00:00,-0.08425524943689311,,2.3375603502786113,-4.346670279404952,6.752058771280694,52.311093097668746,97.46366619124905,46.312790865059476,8.44635496728381,8.505529784658084
2018-12-21 02:15:00,-1.6228522650879817,,0.9186997326953383,-5.5943389290654455,6.668946602424768,59.83371642706522,100.0,79.64612419839281,6.704501345183433,6.762725703042394
2018-12-21 02:30:00,-3.1023616266711795,,-0.31772495370634424,-6.817423760596386,6.740158990672499,65.8316432626724,100.0,99.154555397083,4.9624099748522,5.0196837434661745
2018-12-21 02:45:00,-2.7730849033574145,,0.06597616676968787,-6.049345304559706,6.3039147150972505,64.41972968477775,90.13157568010104,96.71052522670033,5.196484653347766,5.253886147106179
2018-12-21 03:00:00,-0.7150897392141697,,2.0765156159058495,-3.6274657324308457,5.7485599973251995,53.164709878894314,6.313476676674403,65.48168411892513,7.391591340778358,7.450190616033292
2018-12-21 03:15:00,0.19092307583092882,,2.8526230121263207,-2.3126262749464943,5.151340751084378,49.12498550218262,0.0,32.148350785591795,8.380009788460496,8.439148403937136
2018-12-21 03:30:00,-0.0176810152864193,,2.553850799013424,-2.2287931406224315,4.774883377586824,50.05467907853741,5.564808890461991,3.9594285223787815,8.153574820241483,8.212589879256548
2018-12-21 03:45:00,-0.06908876416119591,,2.507050986150672,-2.2320679353031836,4.732611981048728,50.308682606539335,7.739240945943523,4.434683278801821,8.09491525423729,8.15389830508475
2018-12-21 04:00:00,0.5072412719294928,,3.0707332610232063,-1.5085060676578332,4.543747499166111,47.46230465868484,0.0,4.434683278801821,8.740724574421655,8.800060017459632
2018-12-21 04:15:00,1.9393257260182484,,4.724922508777563,-0.2470336598865419,4.863074630370794,41.23305754821994,0.0,2.5797469819811583,10.37576495998671,10.435992578849728
2018-12-21 04:30:00,1.607650146820494,,4.473042038473363,-0.550512175875828,4.926924178249501,42.64391424645448,15.545559552851323,5.181853184283757,10.087689014706891,10.147759442104531
2018-12-21 04:45:00,1.559436452898355,,4.53088926934313,-0.7798534149704328,5.212972451447378,42.57984207844673,14.839578779119224,10.128379443990164,10.10441412076679,10.164493674382635
2018-12-21 05:00:00,2.1330949977995006,,5.212822477669965,-0.4868160274920097,5.568064950799532,39.83737795219379,0.0,10.128379443990164,10.820729537366546,10.881199955516019
2018-12-21 05:15:00,1.732635126407689,,4.89171336084393,-1.0526688957688601,5.832427513788969,41.845611213808304,71.55557780319148,28.79838552743688,10.462941152018178,10.523216339425524
2018-12-21 05:30:00,1.6890732908592776,,4.863991728753403,-1.2558643292716942,6.011406456303068,41.72972435701853,67.42640060257028,46.327326135253905,10.490499092181672,10.550789316849386
2018-12-21 05:45:00,1.7883178380577514,,4.967631277014983,-1.3159076656917068,6.1708674312023515,40.9029053829053,38.85292137503196,59.278299926931226,10.677643726832242,10.738036068805634
2018-12-21 06:00:00,2.7874307622471672,,6.19833952751121,-0.6417079485637744,6.655146490321763,35.99824881096814,0.0,35.42644065920073,11.887719298245614,11.948771929824552
2018-12-21 06:15:00,2.2448075132242673,,5.7601225518784105,-1.3446343175705922,6.951290169661995,39.16479824289989,54.153466362777564,31.00212924593649,11.396791682969099,11.457576435079098
2018-12-21 06:30:00,3.575752047835601,,7.466832858406192,-0.4211173576619487,7.619525182630285,33.39109684560644,0.0,18.05115545425917,13.00588276986321,13.067545538308888
2018-12-21 06:45:00,2.7880487846168034,,6.780795442571841,-1.4190705422098993,7.985778254209912,37.86366084108508,59.54044186923469,37.89796941067073,12.270621206359934,12.331882772121073
2018-12-21 07:00:00,2.591170269139509,,6.644266996202131,-1.808049182778737,8.252755561694384,38.47038561946243,87.97283448425327,49.17109211782931,12.171098916561117,12.232306177008589
2018-12-21 07:15:00,2.0010215384183017,,5.773438492233995,-2.4126634026282567,8.050816969255997,41.90316534060598,100.0,82.50442545116265,11.615143369175618,11.67604726702509
2018-12-21 07:30:00,1.0441175533698166,,3.9668165142058287,-2.9673715301625325,6.899708648368498,47.64360811344874,100.0,95.99094482808441,10.614680172054936,10.675038157347029
2018-12-21 07:45:00,1.447022869939918,,3.440266540393244,-2.0849934785884594,5.488070846086822,45.20146324003578,75.02905889570575,91.67635296523524,11.120403668701728,11.18103760698057
2018-12-21 08:00:00,1.3115417068180424,,2.8797839627397126,-2.0260235170572627,4.884954574822274,45.73119483077098,79.15221958334183,84.72709282634918,11.030640668523684,11.091225626740941
2018-12-21 08:15:00,1.3455921734066179,,2.6685411144972138,-1.8919544158619628,4.542855922941313,45.2198507012722,57.77751807503418,70.65293218469391,11.128148654111536,11.188786818517649
2018-12-21 08:30:00,2.017566719024333,,3.028315798608916,-1.1088415896126524,4.0978290028027855,41.060331088402386,0.0,45.64324588612533,11.95528529498504,12.016374794612883
2018-12-21 08:45:00,0.6171604742818193,,1.1698502369647867,-2.189800361653116,3.3768718026990108,50.129710940711036,100.0,52.59250602501138,10.446106954835122,10.506372956497657
2018-12-21 09:00:00,-0.9620069951436383,,-0.4378460228745773,-3.776167063275959,3.41017362174171,58.47487211640047,100.0,66.66666666666666,8.66957470010905,8.72887131952018
2018-12-21 09:15:00,-0.6158757551466665,,0.10637557774728634,-3.5631538827949782,3.734068698881528,56.43232624553794,88.27103242296974,96.0903441409899,9.021785211219457,9.081274017750918
2018-12-21 09:30:00,-0.13248273218544604,,0.6649182087573147,-3.127232528628743,3.8394200320101457,53.46233711644995,71.21638180477076,86.49580474258016,9.54612287524219,9.605897791763418
2018-12-21 09:45:00,-0.23528257917546647,,0.647944214891405,-3.2706880210818023,3.9707029184004914,54.07220116111314,47.24282895682238,68.91008106152096,9.422826161553765,9.482533800013737
2018-12-21 10:00:00,0.7078645237544201,,1.649379381156213,-2.3190766868442347,3.9817890349430556,48.236052143961054,0.0,39.486403587197714,10.488967734782118,10.549257123849642
2018-12-21 10:15:00,0.8009492410888441,,1.7645931012875593,-2.200190225985754,3.973437416843031,47.528789139990664,0.0,15.747609652274127,10.626960117676433,10.687324803641317
2018-12-21 10:30:00,1.4557517681738963,,2.448323059020252,-1.5532074137124985,3.983701106798131,43.64632871336159,0.0,0.0,11.410802878904324,11.471595276360835
2018-12-21 10:45:00,2.1592486741590866,,3.2418731288456293,-0.9240184507425697,4.118165039083004,39.8187478445393,0.0,0.0,12.280108730862938,12.34137547358487
2018-12-21 11:00:00,1.4782482746784842,,2.610490148283362,-1.495910460455363,4.083642881697315,43.964510848014434,49.252858825122146,16.41761960837405,11.597956183943436,11.658850703436684
2018-12-21 11:15:00,2.438058527480358,,3.7312188892223874,-0.6398571624164795,4.304541576237721,39.03958435445189,0.0,16.41761960837405,12.762917804150087,12.824447996378918
2018-12-21 11:30:00,1.4922911676986228,,2.7626890322189013,-1.3179314143932808,4.0513543215195575,44.61641674016519,100.0,49.750952941707375,11.788874398777205,11.849873094667164
2018-12-21 11:45:00,0.5691150491749397,,1.848698414209804,-2.0589804116803223,3.9117917227758916,49.74442341968756,100.0,66.66666666666667,10.797626162249308,10.858083973815514
2018-12-21 12:00:00,0.6032328572839862,,1.8977855003961874,-1.8747007683042383,3.772050884779853,49.42002124694398,96.96957450021755,98.98985816673918,10.86233990182035,10.922833025073352
2018-12-21 12:15:00,-0.006933886762117147,,1.3330658453846178,-2.3959839633699187,3.748974071074555,52.87904355709374,99.99999999999999,98.98985816673918,10.189638967214009,10.249765024603308
2018-12-21 12:30:00,0.10900545730501143,,1.4759968156022873,-2.2729689028969324,3.7639645920865084,52.11835853425818,90.79366598916145,95.92108016312635,10.322303870690973,10.382502317986187
2018-12-21 12:45:00,-0.3298816343735078,,1.1050895323805765,-2.6854942769011014,3.8207756692589148,54.76062805830829,100.0,96.93122199638715,9.823802504511692,9.883728939646508
2018-12-21 13:00:00,0.8653112801253915,,2.3516942846299793,-1.4958640058577055,3.8311641590364216,47.19150673873011,0.0,63.59788866305382,11.179670048138025,11.240336325698163
2018-12-21 13:15:00,0.12532534720348654,,1.6362171741329368,-2.175500491314175,3.8220234328231073,51.48455447513371,56.717914208869466,52.239304736289824,10.369652498961646,10.429876782500358
2018-12-21 13:30:00,-2.905797312283376,,-0.8836657047392893,-5.478467340744508,4.745767662359653,65.10409454981638,100.0,52.239304736289824,6.897661446041603,6.9559912036043725
2018-12-21 13:45:00,-2.534704592497816,,-0.1365468002009096,-5.397228918829344,5.410381302027716,63.42846821223228,90.64553734359343,82.45448385082096,7.192319586935758,7.250810127603491
2018-12-21 14:00:00,-4.62297510001779,,-1.5139473601989417,-8.19652452423968,7.023588980663675,70.51951392496056,100.0,96.88184578119781,4.68811556139197,4.745239658568612
2018-12-21 14:15:00,-4.02584361097481,,-0.38677607259338664,-8.10625131310163,8.061821598585102,67.78265211626733,85.62191941670709,92.08915225343351,5.163179695538611,5.2205630161201055
2018-12-21 14:30:00,-3.174305474222172,,0.8198029111571081,-7.544316919663185,8.655127460073658,63.42129793354121,0.0,61.873973138902365,5.954279638490156,6.012094630515685
2018-12-21 14:45:00,-2.4174494507808175,,1.793034920551051,-6.95257078202941,8.977196539998781,59.70793969040283,0.0,28.540639805569032,6.674516940534159,6.732724937108592
2018-12-21 15:00:00,-1.7724493613864079,,2.598913332429631,-6.326468436338328,9.094890292412837,56.642574853089954,0.0,4.736951571734001e-15,7.300527619252706,7.359077204694731
2018-12-21 15:15:00,-0.8014159994236159,,3.667667796967855,-5.312286632998475,9.054409693622677,52.00639421768361,0.0,4.736951571734001e-15,8.325520090225957,8.384628972864272
2018-12-21 15:30:00,-1.499956447335582,,3.0077077931787155,-5.820135268536397,8.953751951697573,55.197198913734056,27.95297074313275,9.317656914377588,7.495853615781867,7.554509782769925
2018-12-21 15:45:00,-1.713435553653475,,2.793156783341777,-5.719307156451025,8.638856911669388,56.37402453333063,56.71108910696238,28.221353283365048,7.18655462184874,7.245042016806713
2018-12-21 16:00:00,-0.27569938969271846,,4.254768723427227,-4.06478951157635,8.311663019055915,49.423003258702515,0.0,28.221353283365048,8.742207854210138,8.80154410661429
2018-12-21 16:15:00,0.7614878918364321,,5.185781632572861,-2.5980632384404623,7.684419305093231,45.05414087930842,0.0,18.903696368987465,9.907078059944286,9.967049935202809
2018-12-21 16:30:00,2.391940295374706,,6.990030928992619,-0.9281671772572886,7.685263019643274,39.182946664689716,0.0,2.3684757858670005e-15,11.792009647880409,11.853010054549795
2018-12-21 16:45:00,2.0930154442001747,,6.817093097543969,-1.2535951126573575,7.85225809963081,40.20529514405447,5.946971371874635,1.9823237906248805,11.55891407780576,11.619787293590832
2018-12-21 17:00:00,1.3415658691698695,,6.084928432532166,-1.918376668137023,7.839976755746818,43.571583767840316,42.857547347116885,16.26817290633051,10.797626162249308,10.858083973815514
2018-12-21 17:15:00,0.970633538866883,,5.745169726789068,-2.268400142237892,7.876643496344736,45.169399951878894,100.0,49.60150623966384,10.435396955130427,10.495657112776534
2018-12-21 17:30:00,3.1441750832312376,,8.351127789366885,-0.4740617631264654,8.490777478434634,37.394935715826286,0.0,47.61918244903896,12.953044858171081,13.01467879509195
2018-12-21 17:45:00,2.7631895767115555,,8.20376014853652,-1.125419146303741,9.010289776988008,38.69442464443021,16.714835764216225,38.90494525473874,12.659336932251763,12.72081060456176
2018-12-21 18:00:00,2.7553921486900723,,8.41663557839858,-1.2707875093648013,9.353238964784772,38.358896787491034,12.399067542102271,9.704634435439496,12.774084028858379,12.835620314047258
2018-12-21 18:15:00,1.6409755761452205,,7.344868710576891,-2.4242604605559825,9.534550238318332,43.67691913972038,80.80278245750475,36.638895254607746,11.624520429023487,11.685429443557638
2018-12-21 18:30:00,3.6973728551038754,,9.646804381015217,-0.9449445813014212,10.150124174725885,36.588499358639666,0.0,31.06728333320234,14.048640915593701,14.110872675250352
2018-12-21 18:45:00,3.157704796044203,,9.092105393082782,-1.8144685268285055,10.52363784613075,38.55520884367127,27.7453867825496,36.182723080018114,13.596853714839408,13.658838952378227
2018-12-21 19:00:00,3.8885598139998923,,9.412139738215132,-1.2916131349785642,10.286109734480403,35.96272582015119,0.0,9.248462260849868,14.576446577941304,14.638966339935045
2018-12-21 19:15:00,3.693048726139714,,8.695617305325175,-1.555202410485601,9.897459866549829,36.19374646626681,2.994747947650846,10.246711576733484,14.527065854499476,14.589558671417091
2018-12-21 19:30:00,2.6658684632084206,,7.059621675731265,-2.4671398303661385,9.312914551081027,40.950270369321984,100.0,34.33158264921695,13.512743841663099,13.574683183824575
2018-12-21 19:45:00,2.055494030980909,,5.881937411332405,-2.9250867766996813,8.678715855604887,43.58608896077858,100.0,67.66491598255028,12.930643699002719,12.992265412511328
2018-12-21 20:00:00,1.3661339667630834,,4.653387170486534,-3.4159341556906697,8.019701308368179,46.70700736461095,100.0,100.0,12.229527121197181,12.290766263567644
2018-12-21 20:15:00,2.6299127275403844,,5.6568518194234585,-2.1979091070028822,7.721224559324151,41.40431708002323,49.56188821088896,83.18729607029631,13.747592209459935,13.809659698937015
2018-12-21 20:30:00,3.7719704654149977,,6.357501973666269,-1.0444736978142632,7.210429590016535,37.209996443061925,0.0,49.853962736962984,15.18400254294836,15.246853823814144
2018-12-21 20:45:00,4.9864569089259625,,7.052026548115031,0.17358052883500452,6.638606218898239,33.328600292339665,0.0,16.520629403629652,16.75796010427957,16.82167023052814
2018-12-21 21:00:00,4.142128311692428,,5.802545073612553,-0.5778652133099804,6.217975626777155,36.69740006287445,25.180873569896956,8.393624523298984,16.006984866123396,16.07028521536671
2018-12-21 21:15:00,3.9971672737814323,,5.43856599300101,-0.7348924760889441,6.031604966366093,36.64326564673858,41.044843963004894,22.075239177633946,16.027245735576635,16.090557140362115
2018-12-21 21:30:00,5.032413407684122,,6.732430743143714,-0.0893779286279317,6.602504733507727,33.09446221064721,0.0,22.075239177633946,17.411411234498807,17.475477922766515
2018-12-21 21:45:00,4.594864240949992,,6.359081531617106,-0.7074506177176976,6.872332709380134,34.461556829125136,37.943885644123064,26.32957653570931,17.131942403761368,17.195856597120198
2018-12-21 22:00:00,3.5292394451932108,,5.0168067050126774,-1.6557057074157333,6.562230809821644,39.438452270918475,100.0,45.98129521470768,16.09990533750818,16.163256389718185
2018-12-21 22:15:00,3.445915815648326,,4.493408681232913,-1.5384492629282986,5.94403601808925,39.23690817535025,96.82307043905416,78.25565202772573,16.16419193611842,16.22757806694157
2018-12-21 22:30:00,3.1531726872422228,,4.1775903776253065,-1.8124542044410608,5.920036124147469,40.181219838691284,100.0,98.94102347968472,15.979981378026075,16.04326699255121
2018-12-21 22:45:00,3.226001090059949,,4.1689801914664315,-1.7178140107085405,5.815520170349586,39.35931763658547,85.63023379644609,94.15110141183341,16.209912536443127,16.27332361516034
2018-12-21 23:00:00,3.3793067456769244,,4.241009863619949,-1.552396125259925,5.71655790823876,38.16621127588845,0.0,61.87674459881536,16.53778122122005,16.601371204701266
2018-12-21 23:15:00,3.3092590845957615,,3.7782660711252802,-1.4088903763152416,5.126424321497334,37.89062398364118,0.0,28.543411265482025,16.611081855947575,16.674711836639155
2018-12-21 23:30:00,2.5820144308873028,,3.036229467888929,-2.0481228058749856,5.059356355163719,42.21674541795008,100.0,33.33333333333333,15.909156997877227,15.972403966384597
2018-12-21 23:45:00,1.580532393068368,,1.9504411895903795,-2.9084887894290867,4.882317441552107,48.17051512967764,100.0,66.66666666666667,14.850458134040224,14.913127413127402
2018-12-22 00:00:00,2.2209725647578393,,2.615107422512186,-2.2366757085416022,4.842620125882056,44.3228700073845,62.57114917236605,87.52371639078869,15.67705612629866,15.740176446688725
2018-12-22 00:15:00,1.5248816868778325,,1.9400819811921766,-2.8419364500873012,4.803679530538248,48.18676975558016,100.0,87.52371639078869,14.959766965650513,15.022495890173925
2018-12-22 00:30:00,-0.7307225581395183,,-0.12518471852386304,-5.158070852850372,5.169443592634972,59.443872561533176,100.0,87.52371639078869,12.371904204784112,12.433221036606867
2018-12-22 00:45:00,-0.10683535693307711,,0.47078047500281883,-4.5514578929851,5.126843337145035,55.84393926830905,76.19249596491584,92.06416532163861,13.073202558756346,13.134902060905219
2018-12-22 01:00:00,-0.5308973096902814,,-0.05719846100415982,-4.927904406870331,4.99521422977876,57.819620747711376,89.2583060679653,88.48360067762705,12.56866095256921,12.630085146641434
2018-12-22 01:15:00,0.03004807440383228,,0.5965301051240601,-4.431749712911537,5.126587767673732,54.511399034051486,56.183454903927114,73.87808564560275,13.204867866119475,13.266639212734855
2018-12-22 01:30:00,0.10672368026094503,,0.88424757869634,-4.396697126760751,5.375347896913095,54.034564727869224,0.0,48.4805869906308,13.296572110738424,13.358393496674426
2018-12-22 01:45:00,0.291542137864198,,1.243504452284827,-4.092449287531064,5.413061305055431,52.82967576937576,0.0,18.727818301309032,13.51920940962037,13.581152279782426
2018-12-22 02:00:00,0.6547770805433784,,1.7404828704409736,-3.6464496486095177,5.438763027272043,50.442174199643816,0.0,-4.736951571734001e-15,13.96060268176229,14.02278640249306
2018-12-22 02:15:00,1.3659851634855613,,2.5410535533715306,-2.8343196678836113,5.383266870046943,46.08048961121992,0.0,-4.736951571734001e-15,14.828952106589831,14.891609650702197
2018-12-22 02:30:00,1.7223563215892357,,2.8963722217470345,-2.1702461477459023,5.048289894883979,43.83503728081061,0.0,-4.736951571734001e-15,15.312292070471823,15.375213353776719
2018-12-22 02:45:00,1.6901676819428335,,2.8618890565946575,-1.911361628908037,4.750672463121931,43.63830017274366,0.0,-4.736951571734001e-15,15.35400599053669,15.416950035451249
2018-12-22 03:00:00,1.6069246337945042,,2.8321292427210265,-1.8505172868755526,4.6597760700867745,43.76875750806797,1.917397864929974,0.63913262164332,15.333979543120035,15.396912660407125
2018-12-22 03:15:00,1.956636453841365,,3.2546190340613013,-1.3938025296301282,4.605570951497044,41.273842531012136,0.0,0.63913262164332,15.821589423216608,15.884788609617907
2018-12-22 03:30:00,0.6682875432792779,,1.9974960749629567,-2.4962620739299,4.504992835151683,50.309572176169524,100.0,33.972465954976656,14.389026000114779,14.451443494231775
2018-12-22 03:45:00,0.6434680365919876,,1.9957835614139663,-2.335138714877183,4.338283370385756,50.29990329527555,99.89299280441443,66.63099760147148,14.390667374553367,14.45308576430242
2018-12-22 04:00:00,0.8268087907425725,,2.157282052003273,-1.9028997451627894,4.055024165158935,48.78532837451446,83.13092731285988,94.3413067057581,14.637408147711417,14.699961173983688
2018-12-22 04:30:00,0.501344369557577,,1.7689777515000005,-1.9213748153835253,3.6931667056954165,51.01953037126735,100.0,94.3413067057581,14.290629659364606,14.352993462553055
2018-12-22 04:45:00,1.216782118781068,,2.5035081604680487,-1.0699220282904154,3.547998382368694,45.661655800887125,0.0,61.04364243761996,15.160707836764153,15.223546406644983
2018-12-22 05:00:00,0.40251378491324985,,1.7099949416813365,-1.8121805382417921,3.5239759778609434,51.39813919446355,100.0,66.66666666666667,14.25295592977427,14.315299175922602
2018-12-22 05:15:00,0.4849876586748181,,1.785462842101082,-1.57098447644064,3.3528517477259574,50.654710161351936,87.04033495600997,62.34677831867,14.369333180305288,14.431739928841969
2018-12-22 05:30:00,1.452414743223951,,2.8509395568965035,-0.641052457083513,3.4538291515452326,43.86940590904804,0.0,62.34677831867,15.537906346468787,15.600950738416497
2018-12-22 05:45:00,1.762721444978177,,3.0047631946528597,-0.35346846087346284,3.314295780777506,41.661504043337125,0.0,29.013444985336662,15.973232470177479,16.03651440209486
2018-12-22 06:00:00,1.1532618752130075,,2.266405560724749,-0.934846867399941,3.1800801115347674,45.97989280689815,44.35196242370684,14.783987474568951,15.332310986371912,15.39524319319463
