timestamp,ema50_dist_etc_usd_3h,ema200_dist_etc_usd_3h,lower_bb_dist_etc_usd_3h,width_bb_etc_usd_3h,rsi_etc_usd_3h,stoch_rsi_fastk_etc_usd_3h,stoch_rsi_fastd_etc_usd_3h,kijun_dist_etc_usd_3h,tenkan_dist_etc_usd_3h
2017-05-24 20:00:00,,,,,,,,-0.7321996817820207,-0.7321996817820207
2017-05-24 23:00:00,,,,,,,,-0.7798397645519948,-0.7798397645519948
2017-05-25 02:00:00,,,,,,,,-0.7990898239331543,-0.7990898239331543
2017-05-25 05:00:00,,,,,,,,-0.7699601366742597,-0.7699601366742597
2017-05-25 08:00:00,,,,,,,,-0.7961289996971838,-0.7961289996971838
2017-05-25 11:00:00,,,,,,,,-0.7921854100216071,-0.7921854100216071
2017-05-25 14:00:00,,,,,,,,-0.7862132839375496,-0.7862132839375496
2017-05-25 17:00:00,,,,,,,,-0.7475154697168573,-0.7475154697168573
2017-05-25 20:00:00,,,,,,,,-0.7744682038970465,-0.7744682038970465
2017-05-25 23:00:00,,,,,,,,-0.7394039094251983,-0.7394039094251983
2017-05-26 02:00:00,,,,,,,,-0.7444324939896241,-0.7444324939896241
2017-05-26 05:00:00,,,,,,,,-0.758099287382478,-0.758099287382478
2017-05-26 08:00:00,,,,,,,,-0.7585042147426316,-0.7585042147426316
2017-05-26 11:00:00,,,,,,,,-0.7579978432782171,-0.7579978432782171
2017-05-26 14:00:00,,,,,0.5303794244970715,,,-0.7518277323831173,-0.7518277323831173
2017-05-26 17:00:00,,,,,0.4946744178398781,,,-0.7299979947864448,-0.7299979947864448
2017-05-26 20:00:00,,,,,0.482137686390223,,,-0.7212022913934709,-0.7212022913934709
2017-05-26 23:00:00,,,,,0.466309896018833,,,-0.7094302977988778,-0.7094302977988778
2017-05-27 02:00:00,,,,,0.4525457380102866,,,-0.6984772710308278,-0.6984772710308278
2017-05-27 05:00:00,,0.8942700351361934,0.07999240830272059,0.547549278060335,0.39429485391009583,,,-0.6344343891402715,-0.6344343891402715
2017-05-27 08:00:00,,0.9161991622126784,0.008264898316955538,0.6209235231506258,0.3961494291644378,0.02111242547605141,0.007037475158683804,-0.6361466402450009,-0.6361466402450009
2017-05-27 11:00:00,,0.8343766640464227,-0.08678807286232626,0.6705259585546359,0.41355303089185846,0.26741881165165804,0.09617707904256982,-0.6508643042350908,-0.6508643042350908
2017-05-27 14:00:00,,0.7257760841508636,-0.14398593497176537,0.6737666261521503,0.42977676016935773,0.6091221928620604,0.29921780999659,-0.6633469455787981,-0.6633469455787981
2017-05-27 17:00:00,,0.4350845527745282,-0.2872289115692027,0.6725903272888356,0.5074570098199804,1.0,0.6255136681712394,-0.7169236159775754,-0.7169236159775754
2017-05-27 20:00:00,,0.42519863984606476,-0.25974474935615177,0.6326095348511481,0.49498630390304094,0.8879617556729413,0.832361316178334,-0.7089697406340058,-0.7089697406340058
2017-05-27 23:00:00,,0.2910587169714205,-0.29052464449981474,0.5814280991002615,0.5244190731386758,1.0,0.9626539185576471,-0.7269131963223363,-0.7269131963223363
2017-05-28 02:00:00,,0.1847251905554017,-0.3134719936244559,0.5324743706484553,0.5506434252049743,1.0,0.9626539185576471,-0.7417199488491049,-0.7417199488491049
2017-05-28 05:00:00,,0.19720916003445832,-0.30371116962865075,0.5290951796106779,0.5425133719672229,0.8539260916200323,0.9513086972066774,-0.7381369117075067,-0.7381369117075067
2017-05-28 08:00:00,,0.1401081748768207,-0.31429461662164426,0.4977537705796327,0.5576645537723499,0.9999999999999999,0.9513086972066774,-0.7457355070183169,-0.7457355070183169
2017-05-28 11:00:00,,0.16311790649110636,-0.3008200887760877,0.4982425376371128,0.5447265061076138,0.6108328886173101,0.8215863267457807,-0.7407252888318356,-0.7407252888318356
2017-05-28 14:00:00,,0.2775425902010129,-0.2292434637185189,0.4948359810999149,0.4854979619368987,0.0,0.53694429620577,-0.7131240678929053,-0.7131240678929053
