timestamp,ema50_dist_etc_btc_30m,ema200_dist_etc_btc_30m,lower_bb_dist_etc_btc_30m,width_bb_etc_btc_30m,rsi_etc_btc_30m,stoch_rsi_fastk_etc_btc_30m,stoch_rsi_fastd_etc_btc_30m,kijun_dist_etc_btc_30m,tenkan_dist_etc_btc_30m
2019-02-02 18:00:00,0.0014921553499216422,0.00434014341441924,-0.0012427982816750616,0.005574308916798389,0.4729426846267556,0.0,0.5130001309983302,-0.008407079646017612,0.009734513274336498
2019-02-02 18:30:00,0.0039950004649715876,0.007314151592046514,0.0009378448587080701,0.006350106206399947,0.42167389782861603,0.0,0.2063544209760953,-0.005767524401064761,0.012422360248447228
2019-02-02 19:00:00,0.002983171858523148,0.006536355539691563,-0.0004193342630957053,0.006934480620039787,0.44333602367175756,0.16247996581584945,0.05415998860528332,-0.0066489361702128935,0.01152482269503552
2019-02-02 19:30:00,0.0045778197151862265,0.008691774401520913,0.0005444600567385827,0.008109862051118036,0.41023963723468854,0.0,0.05415998860528332,-0.004884547069271883,0.013321492007104752
2019-02-02 20:00:00,0.003541879794799474,0.007932241006101792,-0.0008337494355603603,0.00873498782294724,0.4330305593027811,0.36347391420366615,0.17531796000650535,-0.005767524401064761,0.012422360248447228
2019-02-02 20:30:00,0.000843193265802622,0.004733551252058987,-0.0034061176237403235,0.008134270024013452,0.495960435989873,1.0,0.45449130473455546,-0.008407079646017612,0.009734513274336498
2019-02-02 21:00:00,0.0042260929043898,0.008391651776126219,-0.0004875665185776201,0.008844265380898353,0.4277825251471189,0.20465147510503495,0.5227084631029004,-0.004884547069271883,0.013321492007104752
2019-02-02 21:30:00,0.002349646257592708,0.006627155156285092,-0.0023718360073495814,0.008979885025282972,0.46721916783493805,0.6647106819779061,0.6231207190276471,-0.0066489361702128935,0.01152482269503552
2019-02-02 22:00:00,0.0031120212945991987,0.0073062990782502,-0.0018049681110812177,0.009086273889369575,0.45050097827604607,0.33322307545218244,0.4008617441783746,-0.005767524401064761,0.012422360248447228
2019-02-02 22:30:00,0.0021355714078648003,0.006334388371569855,-0.0028769415630597317,0.009195433573398882,0.4708901291979476,0.6322810939492167,0.5434049504597684,-0.0066489361702128935,0.01152482269503552
2019-02-02 23:00:00,-0.0013504243252354664,0.002934295177578816,-0.006379524859557395,0.009329891847297185,0.5438066360577989,1.0,0.655168056467133,-0.010159010600706675,0.007950530035335746
2019-02-02 23:30:00,0.0012520999588017112,0.0054132202728964796,-0.0038188890062886838,0.009224755621028431,0.48933931130461794,0.41624842428544795,0.6828431727448883,-0.0075287865367582585,0.010628875110717528
2019-02-03 00:00:00,-0.0004981289883867479,0.0036353012273209195,-0.005580482482847038,0.009224755621028431,0.5235971026724853,0.7834050596097312,0.7332178279650599,-0.009283819628647327,0.008841732979663952
2019-02-03 00:30:00,-0.005546170872909539,-0.0007395253518456268,-0.011309727066800113,0.010634269211965862,0.6084585792275875,1.0,0.7332178279650599,-0.014511873350923521,0.0035180299032542273
2019-02-03 01:00:00,-0.0011084635530105302,0.0034124705402691635,-0.006857700222247853,0.010287892839404839,0.5245966015217504,0.2959831002313756,0.6931293866137024,-0.010159010600706675,0.007950530035335746
2019-02-03 01:30:00,-0.0019120546935670335,0.0025268461179037693,-0.007734260063181453,0.010287892839404839,0.538302462376944,0.4110430825010519,0.5690087275774759,-0.01103265666372455,0.007060900264783898
2019-02-03 02:00:00,-0.004369503252257156,0.0005022898214022131,-0.010625529258022182,0.011184430412940548,0.5776421199951355,0.6368616186822732,0.44796260047156694,-0.013644366197183233,0.004401408450704247
2019-02-03 02:30:00,-0.0033553429909930488,0.0018480669089770974,-0.009865688054351174,0.011760902192381384,0.5604981794287885,0.42810316294912854,0.49200262137748463,-0.012775330396475715,0.005286343612334932
2019-02-03 03:00:00,-0.001533451022689758,0.00349019227114189,-0.00807977744325128,0.011596581463559293,0.5268214485458446,0.041942224114757794,0.36896900191538656,-0.01103265666372455,0.007060900264783898
2019-02-03 03:30:00,-0.0014733156884666476,0.00349019227114189,-0.00807977744325128,0.011596581463559293,0.5268214485458446,0.0,0.15668179568796214,-0.01103265666372455,0.007060900264783898
2019-02-03 04:00:00,-0.003106056268059154,0.0022018392337908033,-0.009867037471676166,0.012115309831251938,0.5576458858712025,0.6065334527528747,0.21615855895587757,-0.012775330396475715,0.005286343612334932
2019-02-03 04:30:00,-0.0038273839986903146,0.001858643712177921,-0.010485404275558219,0.012397523219934866,0.5726365932797758,1.0,0.535511150917625,-0.013644366197183233,0.004401408450704247
2019-02-03 05:00:00,-0.005359376665341475,0.0009378399655532998,-0.012185643128997392,0.013197705692469624,0.6017081417464474,1.0,0.8688444842509584,-0.01537785588752194,0.002636203866432485
2019-02-03 05:30:00,-0.004308716809160229,0.002204001734799954,-0.010735224250191022,0.012994656136496661,0.5804469287973596,0.7160882389060194,0.9053627463020065,-0.014511873350923521,0.0035180299032542273
