timestamp,ema50_dist_neo_usd_30m,ema200_dist_neo_usd_30m,lower_bb_dist_neo_usd_30m,width_bb_neo_usd_30m,rsi_neo_usd_30m,stoch_rsi_fastk_neo_usd_30m,stoch_rsi_fastd_neo_usd_30m,kijun_dist_neo_usd_30m,tenkan_dist_neo_usd_30m
2019-02-05 05:00:00,0.00015750805353587083,0.003214575006176057,-0.004759970566472593,0.007980712251289091,0.501394208832484,3.937835721820179e-15,0.18837467547533568,0.0023924452052872525,0.004560379423568239
2019-02-05 05:30:00,0.002002168244501501,0.004977763418182901,-0.0029425057876819594,0.007912217505338775,0.45851860296410135,0.0,1.3974007136615305e-15,0.004323131212304432,0.006495241040925803
2019-02-05 06:00:00,0.0018965832519712844,0.004828347241940811,-0.0030630713425453537,0.007884459461352675,0.4592455874456991,0.010156653250226508,0.0033855510834102337,0.004294892522247684,0.006466941277361471
2019-02-05 06:30:00,0.0014975281252891381,0.0043292007203732386,-0.0034456951339789654,0.007771462788958038,0.4684678413378164,0.2320489278742018,0.08073519370814287,0.0039561520623989654,0.006127468203218411
2019-02-05 07:00:00,-0.001956947134585718,0.0010339712377946952,-0.007061869903192908,0.00812031536004833,0.5544000738713469,1.0,0.4140685270414762,0.0004131247636787183,0.0025767781870125184
2019-02-05 07:30:00,0.005562917392603062,0.009036658390615848,0.00023082174543143097,0.008765220889941664,0.40174178587590587,0.0,0.41068297595806735,0.008178443908153143,0.010358891852604524
2019-02-05 08:00:00,0.002869567157586017,0.0064480984660193474,-0.0023207881153682886,0.0087508278901237,0.4552014732246128,0.3501918438277219,0.45006394794257404,0.005595517954926077,0.007770379650614556
2019-02-05 08:30:00,3.8452698990498746e-05,0.0036816588141370676,-0.005060097893307414,0.008747785852381939,0.5075396256859763,0.6930369860641299,0.347742943297284,0.0027582818641214146,0.004927007299270203
2019-02-05 09:00:00,0.0013875509609684311,0.005059712176773923,-0.003472700650208216,0.008525647676415086,0.4826943780364499,0.53028625712717,0.5245050290063407,0.0041678380657856895,0.006339612032611797
2019-02-05 09:30:00,0.0013196131054846738,0.005006869236462874,-0.003294776350505235,0.008294545071163896,0.4829669469769332,0.767739315347494,0.6636875195129314,0.004153722888348588,0.006325466327434359
2019-02-05 10:00:00,0.0016466615549255437,0.005274575091933631,-0.003020416218030064,0.00828565272115996,0.4754135306887504,0.3861820968758564,0.5614025564501737,0.004549097914586575,0.00672169645493792
2019-02-05 10:30:00,-0.0038944671682086263,0.0002070239715938893,-0.008660603389940347,0.00890526805691463,0.5785845126631327,1.0,0.7179738040744503,-0.0011675055928411782,0.0009927293064877496
2019-02-05 11:00:00,-0.0033936982787102776,0.0010271588508710128,-0.008107473282853328,0.009167085056035022,0.5708606558559326,0.9251353756706707,0.7704391575155093,-0.0008042632948219719,0.0013567572103954095
2019-02-05 11:30:00,-0.004491190404785961,0.0004615335626827477,-0.009512185924878236,0.010019058997552567,0.5916344429888133,1.0,0.9750451252235571,-0.00208839717263154,6.984605928539445e-05
2019-02-05 12:00:00,-0.002896686159170603,0.00229512364351514,-0.007989024035234937,0.010313509727288228,0.5581115802316733,0.7115591153630804,0.8788981636779174,-0.0006085618354784161,0.0015528819250141268
2019-02-05 12:30:00,-0.0011586543506524327,0.003820607030396994,-0.006272995656921854,0.010105994600427813,0.5217678771062901,0.0,0.570519705121027,0.0010860578203168991,0.0032511666363037595
2019-02-05 13:00:00,-0.0012207928183982641,0.003683919746859665,-0.006382646048934459,0.010080167602513365,0.5239750034838342,0.031590594867009665,0.24771657007669692,0.0009738394496054958,0.0031387055641962647
2019-02-05 13:30:00,-0.0020998068015525284,0.0028331093074775993,-0.007363038194875604,0.010219293839539435,0.5435423844728338,0.31165847485843656,0.114416356575149,6.999272075702834e-06,0.0021697743434683225
2019-02-05 14:00:00,-0.0007272789610398567,0.004159537210514763,-0.006029455909704051,0.010198528329632625,0.5120078524871999,0.0,0.114416356575149,0.0013526773198766495,0.0035183627698345266
2019-02-05 14:30:00,0.005859351312646144,0.011336793144414603,-0.00013661249634189243,0.011409511346661946,0.38935931888560465,0.0,0.10388615828614575,0.008192672462459027,0.01037315117985771
2019-02-05 15:00:00,0.011212767081355102,0.018443971515783364,0.0032156687913871274,0.015065149860816814,0.3199521273649978,0.0,2.3684757858670006e-16,0.014017232324092577,0.01621030816619129
2019-02-05 15:30:00,0.0089148357728146,0.01703749346539185,-1.663888078540232e-05,0.016910219155556964,0.36066276804352415,0.1820769885285829,0.060692329509527874,0.012077808001813573,0.014266689334693439
2019-02-05 16:00:00,0.010753755181420521,0.020042744719162675,0.000529495252436174,0.019314577406052694,0.33521008517872386,0.07944547242222383,0.08717415365026915,0.014362797302094332,0.016556620518281884
2019-02-05 16:30:00,0.006828436150761119,0.016447875519223887,-0.0038375189827228873,0.020158292871806337,0.4074363270419001,1.0,0.42050748698360246,0.010703169213356123,0.012889077532541204
2019-02-05 17:00:00,0.009581033179624665,0.019562794410296513,-0.00201241121415896,0.021387525986118653,0.3700792791825289,0.5729852019297351,0.5508102247839866,0.013858927050808934,0.016051660516605226
2019-02-05 17:30:00,0.005857865404619966,0.0161021817074114,-0.005730774149142137,0.021720320707377182,0.43225462824186694,1.0,0.8576617339765785,0.010360092781172225,0.012545259108395657
2019-02-05 18:00:00,0.0036094436186906442,0.013929803642848348,-0.008021713539536401,0.02188686240480151,0.46664265011971684,1.0,0.8576617339765785,0.008249590696098874,0.010430192513972703
2019-02-05 18:30:00,0.004353319185477433,0.014600737286740051,-0.007490674704629385,0.02201315453817134,0.453646710570409,0.8654154321335635,0.9551384773778547,0.00917541356463758,0.01135801771511713
2019-02-05 19:00:00,0.0021964283484130487,0.0123642339222918,-0.009677191220025416,0.022011851749513745,0.4881298828203079,1.0,0.9551384773778547,0.0070982476421410645,0.009276359381388044
2019-02-05 19:30:00,0.00215101974325993,0.012248815459647622,-0.009774545052205985,0.021996148302442436,0.48744908838978435,0.9878158151464382,0.9510770824266676,0.007140843084731507,0.00931904694769492
2019-02-05 20:00:00,0.0014697510574381845,0.0115086875415511,-0.010471688076960861,0.021968984705823057,0.49849675229658247,1.0,0.995938605048813,0.006516470820300269,0.008693324315946604
2019-02-05 20:30:00,0.0017782927896690115,0.0109874951120561,-0.009996614595616404,0.020973718483171276,0.4914959286292928,0.8439059720382798,0.9439072623949062,0.006899516540516126,0.00907719847209898
2019-02-05 21:00:00,0.003693329464130146,0.012090956771965367,-0.00795259714427854,0.02000216583845768,0.4543389374927319,0.0,0.6146353240127601,0.008975861922854156,0.011158034491038249
2019-02-05 21:30:00,0.0033306170115086076,0.010444897036483658,-0.007845238762342444,0.018266392609483102,0.4591643862313711,0.10927734445361287,0.31772777216396436,0.008747899515653135,0.010929579055876548
2019-02-05 22:00:00,0.002587838759869676,0.008586731644753431,-0.00813091611598138,0.016713838547157103,0.4732727846312103,0.4287768138569077,0.179351386103507,0.008107307160396315,0.0102876012531401
2019-02-05 22:30:00,0.0017121416561927116,0.006875522559629754,-0.008647967179550187,0.015537259204922911,0.49137199898760847,0.9966647019068668,0.5115729534057959,0.007297057206108404,0.009475598922714656
2019-02-05 23:00:00,0.002174552220726822,0.0063536587158916635,-0.00771370386262038,0.014076935212220183,0.47923811737473526,0.6723500266227819,0.6992638474621856,0.007851297968397342,0.010031038374717971
2019-02-05 23:30:00,0.0015597691840238959,0.004294268766607212,-0.007482412987480647,0.011795484607129194,0.49272820431177794,1.0000000000000002,0.8896715761765496,0.007297057206108404,0.009475598922714656
2019-02-06 00:00:00,0.001797207124095701,0.0032287723693797954,-0.006422137391879024,0.009666343843421325,0.4850943384707131,0.6076226590634957,0.7599908952287593,0.007609630872956519,0.009788848611365975
2019-02-06 00:30:00,0.005037088523740074,0.006575756826123991,-0.003187413632534719,0.009746657947600153,0.4096072005441329,0.0,0.535874219687832,0.011075098366688296,0.013261811079344321
2019-02-06 01:00:00,0.011735590857087752,0.014583737730513358,0.0026899355265084246,0.011791956997883697,0.304424828764833,0.0,0.2025408863544986,0.018295725058087298,0.020498054252847453
2019-02-06 01:30:00,0.003331888578812281,0.006291036571909547,-0.005294302466639644,0.01157956816329294,0.47266707589094564,0.8934637875579086,0.2978212625193029,0.00997441008892852,0.012158742277077916
2019-02-06 02:00:00,0.03025727392337285,0.04112123986922844,0.013675271758676555,0.02671404974189689,0.2527331252225086,0.0,0.2978212625193029,0.0383212209302326,0.04056686046511637
2019-02-06 02:30:00,0.026745426111474346,0.04123421947859374,0.006244101915795053,0.03417874289283763,0.28288025882677736,0.1370735782840425,0.34351245528065044,0.035882079986079285,0.038122444244656606
2019-02-06 03:00:00,0.02862340316605594,0.04661837480632958,0.004459317971235777,0.04110917590644942,0.2682065623799136,0.07035492751517954,0.06914283526640745,0.03895546700020369,0.04120247825707568
2019-02-06 03:30:00,0.027716564592727755,0.048161021074574206,0.0005115710438936549,0.046517389078171545,0.2671093976630086,0.06536631746397825,0.0909316077544002,0.03918217127562085,0.041429672839416565
2019-02-06 04:00:00,0.023750924362055725,0.04526081674255389,-0.005328407830975546,0.04959892234912006,0.30796218924850555,1.0,0.3785737483263861,0.03615252958923176,0.0383934787653748
2019-02-06 04:30:00,0.024820918622965538,0.04747230957791926,-0.0062712166182095075,0.05265872763001663,0.2956025055133917,0.6974580376166593,0.5876081183602125,0.03826085692692294,0.04050636590895884
2019-02-06 05:00:00,0.029185594085238575,0.05314383031776315,-0.004529857526860193,0.056305081006600984,0.26522482008769677,0.0,0.5658193458722198,0.043889643885260066,0.04614732658220455
2019-02-06 05:30:00,0.02604815344369671,0.050284512803860926,-0.009239303975930313,0.05832679895804252,0.2943170021969445,0.6807200040737652,0.4593926805634749,0.04178575820877706,0.044038890706075584
2019-02-06 06:00:00,0.023522309344031544,0.047321893710288165,-0.012737467709940109,0.059038455866188756,0.316419753270024,1.0,0.5602400013579218,0.04019599277768071,0.042445686994000864
2019-02-06 06:30:00,0.02139852391068242,0.04431419590328778,-0.015395928887582344,0.05885907358771677,0.33441446516878187,1.0,0.8935733346912552,0.0389252472367656,0.04117219313554399
2019-02-06 07:00:00,0.015208156666722594,0.036808789872050385,-0.021360910444248593,0.057723844818863425,0.40954077438384395,1.0,1.0,0.03326004888843892,0.03549474232321326
2019-02-06 07:30:00,0.016378472981082304,0.03661826610046415,-0.020135335016016387,0.056289691563081085,0.39367436483547735,0.8622991658124992,0.9540997219374998,0.0351315713209297,0.037370312409436
2019-02-06 08:00:00,0.016146702723050188,0.034589376800439275,-0.019982589041137255,0.05417629502010443,0.3899003138227972,0.7890867139757782,0.8837952932627593,0.03556673383297326,0.03780641607352542
2019-02-06 08:30:00,0.011300094839240105,0.027246563555337167,-0.023697011868031415,0.05085332217560183,0.44859505122495263,1.0,0.8837952932627593,0.031097543373459047,0.03332755982794966
2019-02-06 09:00:00,0.015337290317414709,0.028748841025668215,-0.01873898022873166,0.047251331628364986,0.4040708165954184,0.24142714321268544,0.6768379523961546,0.03585203874485243,0.038092338031436856
2019-02-06 09:30:00,0.020269584205945712,0.030704153625300545,-0.012710423548743521,0.04302746487958323,0.3573469068456695,0.0,0.41380904773756194,0.04172803499817723,0.04398104265402858
2019-02-06 10:00:00,0.016751994433299666,0.023184208502429193,-0.013894442629760917,0.03690722140923882,0.39437681486839166,0.40581546369648036,0.21574753563638877,0.03883459849344151,0.041081348340749946
2019-02-06 10:30:00,0.0160524377892608,0.01860394480833749,-0.012142893462528948,0.030647829670297708,0.3949665106431793,0.41227801456586016,0.272697826087447,0.038789280053512565,0.04103593188791477
2019-02-06 11:00:00,0.020115685879761314,0.020501677117215733,-0.006898228256901562,0.027214797818930485,0.354231147212476,0.0,0.272697826087447,0.0437828755113967,0.04604032729398022
2019-02-06 11:30:00,0.01885447893414205,0.01118395896554758,-0.001848599918917615,0.012972009700410356,0.36134622303173347,0.17466582399249259,0.19564794618611775,0.04327983292684712,0.04553619674908371
2019-02-06 12:00:00,0.01610347458582395,0.009068102440282111,-0.004132957426146722,0.013168565476302093,0.39216247404942045,0.9311645617565455,0.36861012858301284,0.04113591978313469,0.04338764683592289
2019-02-06 12:30:00,0.015471965778536712,0.008784450852451942,-0.0043564909608858615,0.013111912302449331,0.3921624740494204,0.9311645617565438,0.6789983158351941,0.04113591978313469,0.04338764683592289
2019-02-06 13:00:00,0.011309162580523946,0.005214823701639615,-0.007937251059515038,0.01317000194795777,0.4472285232967653,1.0,0.9541097078376966,0.03734117476221588,0.039584694692514466
2019-02-06 13:30:00,0.008978666236504562,0.003599351207311585,-0.00982958584839444,0.013470900491149213,0.4745942503893058,1.0,0.977054853918848,0.03532659893621659,0.03756576182263527
2019-02-06 14:00:00,0.012222508571436697,0.007094589426620113,-0.006220039793198517,0.013308809612534613,0.4308786536620532,0.4696754253238094,0.8232251417746034,0.0391670545793088,0.041414523449319285
2019-02-06 14:30:00,0.011856384396710551,0.007163358107786122,-0.006154861250245114,0.013311507051515936,0.4295418920843841,0.45345884432769745,0.6410447565505025,0.039288000465549366,0.041535730912476865
