timestamp,ema50_dist_etc_usd_30m,ema200_dist_etc_usd_30m,lower_bb_dist_etc_usd_30m,width_bb_etc_usd_30m,rsi_etc_usd_30m,stoch_rsi_fastk_etc_usd_30m,stoch_rsi_fastd_etc_usd_30m,kijun_dist_etc_usd_30m,tenkan_dist_etc_usd_30m
2019-02-05 14:30:00,-0.00025391821691522765,0.0013599255103222685,-0.004277122962552782,0.005645282674993425,0.540705126378365,0.7748229643867494,0.25827432146224993,-0.00498089171974514,0.01256050955414012
2019-02-05 15:00:00,0.0005397940468101492,0.0022293062918830042,-0.003437934982791657,0.005670668140780579,0.5109921584191619,0.27481737718124744,0.3498801138559991,-0.004169004028762302,0.013386710184098982
2019-02-05 15:30:00,0.0003960823823667692,0.0021644148411044117,-0.0035335095049506826,0.005701827516868766,0.5154724750805467,0.45198906470360056,0.500543135423866,-0.0042959488055477335,0.013257527471126629
2019-02-05 16:00:00,0.0033795040721062986,0.0053671568290558636,-0.0007304467704909445,0.006083499886988147,0.4154521229547165,0.0,0.2422688139616162,-0.0011892278969847236,0.016419017416434256
2019-02-05 16:30:00,0.003197667220482092,0.005366297229334682,-0.0009011666766925996,0.006253502553371314,0.41744771909150585,0.015932521234956504,0.1559738619795192,-0.0012403140424007697,0.016367030662608917
2019-02-05 17:00:00,0.003072268505953435,0.005363907978985338,-0.0008962200778021012,0.006246175076378758,0.41744771909150585,0.019951900731951102,0.0119614739889694,-0.0012403140424007697,0.016367030662608917
2019-02-05 17:30:00,0.0017702254138334261,0.004040803742813237,-0.0018901562497745106,0.005924589141195904,0.4680004307343625,0.5253761525808046,0.18708685818257095,-0.0024648157135194193,0.015120941993818748
2019-02-05 18:00:00,0.00044865591274967365,0.002756948801244885,-0.0030732591935729303,0.00583113021836123,0.5160534388147286,1.0,0.515109351104252,-0.003762563134533936,0.013800316310392136
2019-02-05 18:30:00,0.0007008523092733032,0.003016007816632804,-0.002617957243798208,0.00563284398204415,0.5054488531053,0.8924546594336035,0.8059436040048028,-0.0034829425123114044,0.014084866423413445
2019-02-05 19:00:00,0.00015845891502985765,0.0025148826318397433,-0.0031014377680237404,0.00561796802386311,0.5254958949578743,1.0,0.9641515531445346,-0.0040166275629908155,0.013541772926654927
2019-02-05 19:30:00,0.0013299834470990035,0.003744847782160221,-0.0018911045485793254,0.005630733363802779,0.47781888407785966,0.17076918111884812,0.6877412801841507,-0.0027959350423858442,0.014783985292615487
2019-02-05 20:00:00,0.0021137616263471326,0.004655673110931957,-0.0011698566018605305,0.005815394014561122,0.4468901038759666,0.0,0.3902563937062829,-0.0019294658829541733,0.015665729619217972
2019-02-05 20:30:00,-0.001645869209741524,0.0005490590719696709,-0.004826044815351649,0.0053866231425141456,0.576983171093367,1.0,0.3902563937062829,-0.005740835030549896,0.011787169042769774
2019-02-05 21:00:00,-0.0002363625565796612,0.001943737954076985,-0.0034300349585394407,0.005377769393886926,0.5279498293993214,0.623090278807054,0.5410300929356848,-0.004346717654556964,0.013205863607393065
2019-02-05 21:30:00,-0.00034951979667929844,0.001818937309681079,-0.0035574027697892197,0.005381017435946615,0.5318448534715587,0.6530305681364478,0.7587069489811675,-0.004473617129747587,0.013076726994646792
2019-02-05 22:30:00,0.0005708945527174158,0.0026438137045805554,-0.0026234018963502415,0.0052671618447819885,0.4990303845692029,0.40079215448202105,0.5589710004751745,-0.0035337943000024463,0.014033118158854885
2019-02-05 23:00:00,0.003377547790305746,0.005631707998237978,-0.00013245010377138655,0.005748352266219328,0.41361151179597483,0.0,0.35127424087282316,-0.0006013613798044881,0.017017247556169623
2019-02-05 23:30:00,0.002949153444253394,0.005137832910297124,-0.0006967993978905795,0.005821705114431594,0.4246779022911703,0.09359788312132883,0.16479667920111685,-0.0009081606548988486,0.01670503965208492
2019-02-06 00:00:00,0.003228082059810511,0.005598292870442334,-0.0006487100276322266,0.006231581034787756,0.41347342560416406,0.0,0.031199294373776474,-0.0004990530787736258,0.017121359471771402
2019-02-06 00:30:00,0.0032001735657201102,0.005717541340169108,-0.0008851891517903665,0.006586815585604766,0.41055713892515106,0.0,0.031199294373776474,-0.000396723829024781,0.017225492705400525
2019-02-06 01:00:00,0.005300107787513886,0.008123405195036293,0.0006451940866456507,0.0074455675094332275,0.3506329058797395,0.0,1.9539925233402755e-16,0.001911236531554561,0.019574140584915245
2019-02-06 01:30:00,0.004671204912347182,0.007684338956376768,-0.00035813437653864355,0.008013120453034565,0.3693571145339273,0.2528760829448455,0.08429202764828203,0.0014744723953123984,0.01912967664179277
2019-02-06 02:00:00,0.0367174806440933,0.051854169476437395,0.018556832987986605,0.03216495318931043,0.11187401539551123,0.0,0.08429202764828203,0.03491268516310253,0.05315737869994952
2019-02-06 02:30:00,0.04253587799123304,0.06561336050114241,0.01551518957359499,0.0481451959570189,0.09622252207459897,0.0,0.08429202764828203,0.04245408925902194,0.060831731795857324
2019-02-06 03:00:00,0.03838747718898072,0.06582924743835195,0.006029527224159725,0.057725672179498116,0.1403445978036363,0.16153968390366896,0.053846561301223186,0.039872726788614754,0.05820486194317964
2019-02-06 03:30:00,0.03619189817180635,0.06664083715949354,-0.0002597606089266291,0.0647514618940453,0.15279710877791672,0.20713080021799912,0.12289016137388956,0.039153340606125075,0.057472793550275236
2019-02-06 04:00:00,0.04122462526894877,0.0750583188608096,-0.00013263395681795132,0.07247580322001428,0.13342423849090793,0.6575693890862715,0.3420799577359801,0.045887898020942064,0.06432607589512851
2019-02-06 04:30:00,0.044075091512703946,0.08084019383100549,-0.0021017943690024854,0.07980031371092607,0.12199786369464065,0.4555992915195279,0.4400998269412664,0.05055817081371905,0.06907868190988564
2019-02-06 05:00:00,0.04094544747052842,0.07921933162034867,-0.008660328746091794,0.08488496125389325,0.14665145122437045,0.8004607730829306,0.6378764845629101,0.04909071372928242,0.06758535471566329
2019-02-06 05:30:00,0.03912486537612603,0.07803577198644085,-0.013231152676652647,0.08840248012773408,0.15060299325805523,0.9287607370268668,0.7282736005431086,0.04886531489190271,0.06735598227474138
2019-02-06 06:00:00,0.03759055693000346,0.07661216203664045,-0.016988152368318077,0.09089068098408087,0.15060299325805526,1.0,0.9097405033699327,0.04886531489190271,0.06735598227474138
2019-02-06 06:30:00,0.029071652275631577,0.06677735960781983,-0.026054692941153812,0.0909795868545003,0.27888605069099454,1.0,0.9762535790089559,0.04145333333333334,0.059813333333333274
2019-02-06 07:00:00,0.028063433846851726,0.06360783028018413,-0.027373665724910623,0.08936250809343009,0.2780328259041574,0.9935476434285831,0.9978492144761947,0.041592212294972786,0.05995466062141608
2019-02-06 07:30:00,0.024073605226827555,0.056899265400261356,-0.030929314595847912,0.08670274695953596,0.3268272883796674,1.0,0.9978492144761947,0.03854540619598468,0.056854141736471187
2019-02-06 08:00:00,0.022110186193871728,0.05169599160607419,-0.032038144405990066,0.08291913021618742,0.34376174383567765,1.0,0.9978492144761947,0.03746945064286478,0.05575921793645722
2019-02-06 08:30:00,0.022653853812300673,0.04875044024178665,-0.030455680997307555,0.07848816024151398,0.33133310963678264,0.8109107134268692,0.9369702378089566,0.03895982974195267,0.05727587124235156
2019-02-06 09:00:00,0.025860080997674784,0.04872074028761886,-0.026406801087961562,0.0742985942185738,0.29783244724752655,0.30123151219372596,0.7040474085401986,0.04328952289362609,0.06168189346583319
2019-02-06 09:30:00,0.02537283796003842,0.04410941581063499,-0.025194036540843956,0.06865414277694483,0.2937320123684514,0.0,0.3707140752068653,0.04384722296466559,0.062249425348799736
2019-02-06 10:00:00,0.026594637447884928,0.040489721437664494,-0.02170322264313007,0.061614186659096015,0.27651302990182836,0.0,0.10041050406457552,0.04619608893651228,0.06463969997321173
2019-02-06 10:30:00,0.02571026841823265,0.03341871167153654,-0.018985639117684583,0.05202888247141834,0.2752717364246073,0.0,2.1316282072803005e-16,0.04636426963883822,0.06481084556853478
2019-02-06 11:00:00,0.023041401548123064,0.023315236262301697,-0.016537479287953016,0.039718115682467185,0.3102826931301071,1.0,0.3333333333333335,0.04460106454115076,0.06301655655709193
2019-02-06 11:30:00,0.03330527179477194,0.021928386256697907,0.0021579610260129556,0.01953515990780368,0.23037924040690022,0.0,0.3333333333333335,0.05646928341493762,0.07509400275921752
2019-02-06 12:00:00,0.031140535933631197,0.020324425810652302,1.6664489084661227e-05,0.020103299803257174,0.24630459936522264,0.19930751945712996,0.39976917315237687,0.05555555555555558,0.07416416659909708
2019-02-06 12:30:00,0.029892562671654854,0.020513976795832445,-0.0014815443634009773,0.02178818012619476,0.24682909357381017,0.2058716188885329,0.1350597127818878,0.05552702702702694,0.07413513513513492
2019-02-06 13:00:00,0.022105721024072933,0.013037860961235603,-0.00832900971690742,0.021316682135543573,0.3652737154290241,1.0000000000000002,0.46839304611522115,0.0484710998952993,0.06695481757899535
