timestamp,ema50_dist_dsh_usd_12h,ema200_dist_dsh_usd_12h,lower_bb_dist_dsh_usd_12h,width_bb_dsh_usd_12h,rsi_dsh_usd_12h,stoch_rsi_fastk_dsh_usd_12h,stoch_rsi_fastd_dsh_usd_12h,kijun_dist_dsh_usd_12h,tenkan_dist_dsh_usd_12h
2018-07-15 14:00:00,,,,,,,,-0.6662928702330047,-0.6951544637402916
2018-07-16 02:00:00,,,,,,,,-0.6703775536591674,-0.6988858719075942
2018-07-16 14:00:00,,,,,,,,-0.6771539533116636,-0.7050761957026468
2018-07-17 02:00:00,,,,,,,,-0.688540012217471,-0.7154774994909388
2018-07-17 14:00:00,,,,,,,,-0.6923612228479485,-0.7189682220434432
2018-07-18 02:00:00,,,,,,,,-0.7067185642520228,-0.7320838286612724
2018-07-18 14:00:00,,,,,,,,-0.7049421296296297,-0.7304610339506172
2018-07-19 02:00:00,,,,,,,,-0.7112365489899943,-0.7362110628657732
2018-07-19 14:00:00,,,,,,,,-0.7137226277372263,-0.7384821261463597
2018-07-20 02:00:00,,,,,,,,-0.7077161201559276,-0.7329951081556219
2018-07-20 14:00:00,,,,,,,,-0.7220966569767442,-0.7461319040697675
2018-07-21 02:00:00,,,,,,,,-0.6874581119738454,-0.7144891704127503
2018-07-21 14:00:00,,,,,,,,-0.6854269496544916,-0.7126336788417242
2018-07-22 02:00:00,,,,,,,,-0.6997526695979899,-0.7257203988693468
2018-07-22 14:00:00,,,,,0.6174701670644392,,,-0.6986524291737264,-0.7247153158122858
2018-07-23 02:00:00,,,,,0.602601497832085,,,-0.6957754882851346,-0.7220871951947174
2018-07-23 14:00:00,,,,,0.5631699316267235,,,-0.6877261034665796,-0.7147339839124577
2018-07-24 02:00:00,,,,,0.5370072841898205,,,-0.6819074158798819,-0.7094185417793122
2018-07-24 14:00:00,,,,,0.5957013910405063,,,-0.6982243617566981,-0.7243242710018546
2018-07-25 02:00:00,,0.08804538572413789,-0.09525516816021862,0.18396372309417666,0.5861600464232765,,,-0.6963673177703669,-0.722627838653327
2018-07-25 14:00:00,,0.10817992247951258,-0.0621854473413912,0.16653551306330147,0.5510811791733713,0.2397837830525981,0.5728618237768515,-0.6893118297042574,-0.7161825641858954
2018-07-26 02:00:00,,0.08258005224370812,-0.06817138153921398,0.1496731383013757,0.5741142754505322,0.6322098290908413,0.5404465405190229,-0.6952542237806822,-0.7216110137073637
2018-07-26 14:00:00,,0.09397010444948029,-0.04852840548307247,0.13933275145858168,0.5532259167695883,0.04806650409019407,0.3066867054112112,-0.6912185077519379,-0.7179243378552972
2018-07-27 02:00:00,,0.10607520639503698,-0.038403056511369105,0.139749682186835,0.536001862356461,0.0,0.2267587777270118,-0.6878280746152905,-0.7148271358014613
