timestamp,ema50_dist_omg_usd_15m,ema200_dist_omg_usd_15m,upper_bb_dist_omg_usd_15m,lower_bb_dist_omg_usd_15m,width_bb_omg_usd_15m,rsi_omg_usd_15m,stoch_rsi_fastk_omg_usd_15m,stoch_rsi_fastd_omg_usd_15m,kijun_dist_omg_usd_15m,tenkan_dist_omg_usd_15m
2018-12-15 06:30:00,,,0.6928289101594043,-2.7898993080606838,3.519632807076086,55.54242986485634,17.67855767501736,32.54214424263877,4.140795802361197,2.754700480979433
2018-12-15 06:45:00,,,0.7527070603902564,-2.8574181870400728,3.6485206575490987,55.91493472456664,51.216040401123756,30.10225352402559,4.086181277860357,2.7008128660082065
2018-12-15 07:00:00,,,0.1598986667579183,-3.775389916108174,4.007738296570778,61.72819737841731,100.0,56.29819935871367,3.175359556402735,1.8021140183676954
2018-12-15 07:15:00,,,0.02225995507019185,-4.26264622856567,4.377722352499424,64.52166131680097,100.0,83.73868013370787,2.6771857216761674,1.3105707880668893
2018-12-15 07:30:00,,,1.0159988719488533,-3.3812162632532616,4.449839321966245,56.7194312790841,13.108041824368573,71.03601394145615,3.5521739130434993,2.1739130434782483
2018-12-15 07:45:00,,,1.6794382772767236,-2.648901922390101,4.349423238200059,51.8294544268532,0.0,37.70268060812281,4.195467669962394,2.8086446758246453
2018-12-15 08:00:00,,,1.778769934919766,-2.2169436269713128,4.004486865865015,50.637536518857374,0.0,4.369347274789476,4.359828235912722,2.970817632109357
2018-12-15 08:15:00,0.2983728333922908,,2.625536617511326,-1.1416314176528664,3.739423286864939,44.35212720560078,0.0,-4.855375361027351e-14,5.3103997170145245,3.9087371772196455
2018-12-15 08:45:00,0.30371865710727697,,2.4463813963716996,-0.773818155614614,3.193492957336034,44.2373046766986,0.0,-4.855375361027351e-14,5.329028834247307,3.9271183442419755
2018-12-15 09:00:00,1.2473326042359512,,3.521534010288452,0.10955129565168864,3.351141314706975,38.30946549923478,0.0,-4.855375361027351e-14,6.373380973648968,4.957570343903517
2018-12-15 09:15:00,1.1723566475747793,,3.5426956387421216,-0.002777796270214683,3.4838114042635344,38.54913826709195,1.9441222189236087,0.6480407396411544,6.344883014824099,4.929451687801389
2018-12-15 09:30:00,0.6942836674015629,,3.121992747064728,-0.5704280244473559,3.645906933939162,42.55491265443301,70.2578989441956,24.067340387706356,5.872155049786643,4.463015647226154
2018-12-15 09:45:00,0.8134973608686646,,3.3234484685133348,-0.5650119980298185,3.8355597273598154,41.5628760427686,54.883583142782996,42.36186810196735,6.032410292939194,4.621137921823504
2018-12-15 10:00:00,1.1017510328289903,,3.7324019367240613,-0.4368864820161633,4.101702302104246,39.40951631022511,25.911306177569454,50.350929421515964,6.382883687689844,4.9669465785241895
2018-12-15 10:15:00,2.5117685318258864,,5.532875462854059,0.4812690652083118,4.904135499257089,31.55751017854806,0.0,26.931629773450766,7.974431045425723,6.537310726267109
2018-12-15 10:30:00,2.226089010270371,,5.474153327028919,-0.13207187906512097,5.460376330620495,33.376894435019835,16.543763497437798,14.151689891669031,7.769230769230795,6.3348416289592535
2018-12-15 10:45:00,1.2579194488892886,,4.406944007554614,-1.212325173473905,5.530923223529801,41.36948765426121,98.06715325424581,38.20363891722781,6.8026905829596584,5.3811659192825045
2018-12-15 11:00:00,2.5441961584754758,,5.898589380810759,-0.2998985907389451,6.029695955485158,34.616348193607465,31.17453156237583,48.59514943801975,8.268933539412672,6.82789344485859
2018-12-15 11:15:00,1.874464189599534,,5.185685089509651,-1.1316310354555603,6.191806533078482,39.150249751454695,77.38235836456381,68.8746810603951,7.6425924252011335,6.209888818584441
2018-12-15 11:30:00,2.281061785718008,,5.648188943270105,-0.9647481221237597,6.461623899680577,36.82965637046095,43.19952036504165,50.58547009732704,8.170587700971943,6.730856571895716
2018-12-15 12:00:00,1.2631978933997923,,4.480610656320527,-2.01975047996632,6.421350902712446,43.80466857429817,100.0,73.52729290986844,7.148641353248175,5.722512146841807
2018-12-15 12:15:00,1.4066309722870818,,4.487597909026664,-1.9398157236677704,6.346565302613352,42.73983284032856,88.4109860142952,77.20350212644557,7.361161197259314,5.932203389830493
2018-12-15 12:30:00,1.2637101007869855,,3.965389270044817,-1.996374678079349,5.90364216032703,43.41318073043915,94.38728087610161,94.26608896346556,7.264456854620804,5.836786164654995
2018-12-15 12:45:00,1.0916181011083381,,3.170716923789807,-1.8896805797811167,5.02819102632422,44.3989663457361,100.00000000000001,94.26608896346556,7.129363080244722,5.703490464195737
2018-12-15 13:00:00,1.1537741456604245,,2.764991258070837,-1.6230604223359313,4.363139661804611,43.696299047288676,57.64853785682398,84.01193957764183,7.2451368876080835,5.817723342939463
2018-12-15 13:15:00,1.0560418939963512,,2.2889768357676976,-1.5428022183059054,3.8175363105925966,44.172053893851846,86.32343623073807,81.32399136252064,7.187218721872202,5.760576057605737
2018-12-15 13:30:00,1.612557128881642,,2.466006541615373,-0.8177544133777248,3.2569198297883677,40.04244250666472,0.0,47.99065802918731,7.84731026987866,6.411881905451877
2018-12-15 13:45:00,1.9131717705492823,,2.615950195975425,-0.49523389745709245,3.0785405379600004,37.750797467727274,0.0,28.77447874357932,8.249250068175629,6.808471957094775
2018-12-15 14:00:00,1.5541491918945827,,2.014466366880052,-0.7274184198121425,2.724352922512158,40.60777728347263,44.49253582401522,14.830845274671702,7.935285053929153,6.498685760899114
2018-12-15 14:15:00,1.6083048177546466,,2.0387724364956616,-0.6730737069130854,2.693453910490018,39.80844626797319,32.04433312886353,25.512289650959545,8.06261343012704,6.624319419237734
2018-12-15 14:45:00,1.1130757963702997,,1.4624727039410201,-1.1047168090995485,2.562605576784318,44.261995651833985,100.0,58.84562298429288,7.584244285843367,6.152317282500652
2018-12-15 15:15:00,1.3864132442443111,,1.5286557933014366,-0.7120148071688814,2.2315586890282186,41.814144327181744,62.405516535693216,64.81661655485222,7.935285053929153,6.498685760899114
2018-12-15 15:30:00,1.0064625624167434,,0.9191747176500398,-0.9191747176500398,1.8383494353000838,45.170385380548495,100.0,87.4685055118977,7.574525745257477,6.1427280939476026
2018-12-15 15:45:00,0.6437125637633878,,0.4062016245872879,-1.1507771175196302,1.5627968432565105,48.37711730814802,100.0,87.4685055118977,7.216169982893694,5.78914198253353
2018-12-15 16:00:00,1.4084045812270185,,1.231591277559052,-0.3593029958125826,1.583985812060062,41.95014539995632,2.072247945694761,67.35741598189821,8.092039575201992,6.653353907597337
2018-12-15 16:15:00,1.815228973288474,,1.7655898993769625,-0.018211878401108716,1.7683518817207207,38.747181456667725,0.0,34.02408264856488,8.604651162790722,7.159142726858159
2018-12-15 16:30:00,1.3796312508922215,,1.263553654878402,-0.39857091818926715,1.6549669837141658,42.47649675651876,38.72627354291019,13.599507162868278,8.20007268762495,6.759949118662534
2018-12-15 16:45:00,2.0297389912353525,,2.0821453965285786,0.16915871255904769,1.8916928050439101,37.712063574477106,0.0,12.908757847636691,8.98233732955067,7.531801958451534
2018-12-15 17:00:00,0.5877733479568326,,0.6782392264475856,-1.221511494293448,1.9049251858700595,49.58372754208866,100.0,46.24209118097002,7.467737568811494,6.0373612489847295
2018-12-15 17:15:00,0.39929819284010293,,0.5489598975761956,-1.35166260027888,1.9082814110860495,50.82891575343158,100.0,66.66666666666663,7.2837837837837816,5.8558558558558405
2018-12-15 17:45:00,1.2605673566590703,,1.4025380229780282,-0.49799256843254813,1.8919737103116685,44.58718029300498,52.41437979730192,84.1381265991006,8.259090909090915,6.81818181818179
2018-12-15 18:00:00,0.7183497297878372,,0.8568401370177448,-1.0024624235589363,1.8606573264484032,48.40794300428521,81.5430355079343,77.98580510174537,7.710745296671506,6.277134587554256
2018-12-15 18:45:00,0.8831200105452686,,1.0006602859996994,-0.8094331698133228,1.8083644142532662,47.035835877334655,39.23036469351299,57.729259999583036,7.925502990755873,6.4890338952328985
2018-12-15 19:00:00,0.8133630410835035,,0.8786569510482067,-0.8306410061305836,1.7088876878933363,47.328164833307376,43.91382104673596,54.89574041606105,7.886392462402636,6.450443921000182
2018-12-15 19:45:00,0.4578713072659779,,0.500562285177808,-1.1470634138458946,1.6529689304195523,50.07321166952207,100.0,61.04806191341629,7.525959367945845,6.094808126410833
2018-12-15 20:00:00,0.4050682560905017,,0.4151424470281162,-1.1615997085137275,1.5826490549390555,50.37431859361219,99.99999999999999,81.30460701557861,7.487137828323864,6.056503294521143
2018-12-15 20:15:00,-0.19929778125106212,,-0.040991309045257385,-1.826775803182168,1.8026188552050806,55.30881244771757,100.0,99.99999999999996,6.83143446667267,5.4095272270565875
2018-12-15 20:30:00,0.09322803245390698,,0.33038886201035567,-1.5081826356291517,1.8494629272407235,52.57657684288041,65.76423697866669,88.58807899288887,7.148641353248175,5.722512146841807
2018-12-15 20:45:00,-0.4011249694465535,,-0.005951870660314551,-2.0627975698552237,2.0783435595752566,56.567591521934176,100.0,88.58807899288887,6.60191567451438,5.183063288872969
2018-12-15 21:00:00,-0.1965662701669979,,0.2999844040646682,-1.8624563746449607,2.179467563604234,54.65572063883436,69.12987841441989,78.29803846436216,6.812270158758649,5.390617992645064
2018-12-15 21:15:00,-0.6595759741942597,,0.0019005481268985491,-2.4180019404867137,2.4494936132615037,58.43766792293121,100.0,89.70995947147327,6.287932881113889,4.873259550160625
2018-12-15 21:30:00,-0.8631651041650201,,-0.006980254494959315,-2.7078269754934214,2.738012603051283,60.19291826116556,100.0,89.70995947147327,6.032410292939194,4.621137921823504
2018-12-15 21:45:00,-1.2178460704487581,,-0.1209625819288851,-3.2150310333942667,3.146552852598102,63.05555998180067,100.0,99.99999999999996,5.599893588720417,4.194377937394678
2018-12-15 22:00:00,-1.5055414753201046,,-0.1481253862206322,-3.6974167185773843,3.6188739939349355,65.38653981036711,100.0,99.99999999999996,5.226650172307168,3.8261023239374303
2018-12-15 22:15:00,-0.2954459349521543,,1.1331756981694197,-2.4461172955220545,3.6029452773294315,53.11566212347834,0.0,66.66666666666663,6.506573651730618,5.08899025131917
2018-12-15 22:30:00,-0.3780110249202884,,1.06324522298753,-2.36864193492462,3.45443419309852,53.8697322007533,6.145200828467807,35.38173360948923,6.401894210150116,4.985704074338804
2018-12-15 22:45:00,-1.6456903366978026,,-0.00017602722711673735,-3.669605355001382,3.7380178696975324,62.77842945894787,78.74552727221815,28.29690936689528,4.976198871650217,3.578984485190384
2018-12-15 23:00:00,-0.9944220917736835,,0.639456284880735,-2.782440141542053,3.4589588917521854,57.291175119690465,34.02782671914,39.639518273275286,5.627993613624294,4.222103956004952
2018-12-15 23:15:00,-1.132280669861152,,0.603981789523389,-2.9253629316216223,3.570790550375131,58.46411052875382,55.35110408425862,56.04148602520556,5.431606905710518,4.028331119964568
2018-12-15 23:30:00,-1.2976622984445352,,0.5564426479694351,-3.1200468882520593,3.7242267537094134,59.87683370543478,67.42962894104309,52.26951991481386,5.19876325088342,3.7985865724381673
2018-12-16 00:00:00,-0.5803114364279605,,1.2413279992290915,-2.202986214690328,3.4609554953466524,53.66529953426065,0.0,40.92691100843387,5.938083800373639,4.52806689796279
2018-12-16 00:15:00,-0.37877173462558256,,1.4218390427860106,-1.8647980445685164,3.293932472554445,52.11754913982784,0.0,22.47654298034766,6.136363636363651,4.7237076648841025
2018-12-16 00:30:00,-0.3639179411108584,,1.3681424472012704,-1.6453260479142862,3.0176507115651936,52.11754913982784,0.0,-3.789561257387201e-14,6.136363636363651,4.7237076648841025
2018-12-16 00:45:00,-0.8841599381056109,,0.7760215051638708,-1.9512408617179733,2.743382749429687,56.48416792950517,56.27604907071443,18.75868302357144,5.543738367455475,4.138970132057063
2018-12-16 01:00:00,-0.9843363762897961,,0.6382121578040856,-1.8967306107644855,2.550995140859495,57.54313141116706,100.0,52.09201635690477,5.3942826798832,3.9915036728914055
2018-12-16 01:15:00,-1.3732034535185789,,0.2362199284283939,-2.1489952588248373,2.40824736802851,60.81633920507058,100.0,85.4253496902381,4.920704845814994,3.524229074889851
2018-12-16 01:30:00,-0.6551728288882175,,0.934548687410075,-1.3488863681837104,2.2881754421232565,53.88616018563389,20.331690183819845,73.4438967279399,5.656108597285092,4.249844734273789
2018-12-16 01:45:00,-0.9417906371431584,,0.573436496191726,-1.4692624601110538,2.0518896363595114,56.39252582079747,36.16595802408729,52.165882735969,5.3103997170145245,3.9087371772196455
2018-12-16 02:00:00,-0.5330858987089404,,0.9453980010721841,-0.9809093647085154,1.9266494555277747,52.722692357458335,0.0,18.832549402635664,5.721768465909105,4.314630681818166
2018-12-16 02:45:00,-0.5715332226724712,,0.819871459270427,-0.8713309570966499,1.6916376704922063,53.24399776154547,6.440921057000783,14.202293027029311,5.656108597285092,4.249844734273789
2018-12-16 03:00:00,-1.7046153736288816,,-0.1925363185913409,-2.097760815250338,1.927294886431309,62.11334211618803,100.0,35.480307019000215,4.378122534840934,2.9888684371986773
2018-12-16 03:15:00,-3.5199285202047292,,-1.3096039995189823,-4.5687569660337495,3.3578461244461595,71.79871964610264,100.0,68.81364035233355,2.2979125504682063,0.9363456747702115
2018-12-16 03:30:00,-1.7037231704573164,,0.6203804951066649,-2.847072816254115,3.506492713355732,57.6400708958855,25.777791486775723,75.2592638289252,4.149903795697063,2.763687248556912
2018-12-16 03:45:00,-2.08083825888129,,0.3542062126042911,-3.3616922850276287,3.772629145692357,59.86364270820965,35.676336125380665,53.818042537385416,3.660341225626751,2.280640668523648
2018-12-16 04:00:00,-4.292292287554044,,-1.2397089727546162,-6.064749625971455,5.007942184992282,69.13650581542214,81.19726057446215,47.550462728872795,1.1337579617834548,-0.2123142250530896
2018-12-16 04:15:00,-3.296613308149754,,0.05872686637189428,-5.219823695849124,5.418374335233488,63.36830866347339,40.45751730015933,52.44370466666734,2.0437017994858753,0.6855184233076184
2018-12-16 04:30:00,-3.3262926047053387,,0.2912302901042718,-5.4896905125165425,5.935190049545931,63.9846840368026,55.18765761145034,58.947478495357224,1.8691189050470625,0.5132591958939114
2018-12-16 04:45:00,-3.100406104492215,,0.726198673500722,-5.37853640256386,6.250123502985811,63.2965010298827,37.0204788098613,44.221884573823615,1.973796883027945,0.6165439287549201
2018-12-16 05:00:00,-3.8084455037828535,,0.3037132460780523,-6.282665974585166,6.789345087336769,66.67406084048115,57.834880871359815,50.014339097557105,1.0650937791734094,-0.28006449970297
2018-12-16 05:15:00,-3.4625916025177617,,0.8850431451853602,-6.078953674186849,7.149670565517879,65.13711178874644,54.495282454749876,49.783547378656955,1.2799795883653875,-0.06803878210581704
2018-12-16 05:30:00,-2.970462601563506,,1.4987357611830232,-5.541252622789772,7.185220254131212,62.35097151793497,0.0,37.44338777536986,1.6690856313497981,0.3158883292068593
2018-12-16 05:45:00,-2.2209386183052904,,2.2614638976870216,-4.617489340355041,6.960954163615685,57.68604800168213,0.0,18.16509415158325,2.3594636410521064,0.9970775313735469
2018-12-16 06:00:00,-2.004465002553213,,2.4196368045362737,-4.160900361086428,6.638332598775221,56.75981584353411,0.0,-4.026408835973901e-14,2.5004303666724237,1.1361680151488862
2018-12-16 06:15:00,-1.6495129278780385,,2.7242205977692002,-3.623737172354835,6.376637224491789,54.74812188559975,0.0,-4.026408835973901e-14,2.801277624309395,1.4330110497237314
2018-12-16 06:30:00,-1.8126784497281667,,2.4852951791091815,-3.5953537392193757,6.11458666467182,56.1271729615971,18.13860779426949,6.046202598089789,2.553393041681029,1.1884257664484865
2018-12-16 06:45:00,-2.1702130317002077,,2.0804470293769306,-3.82412469761525,5.956502831835537,58.693236648979244,100.0,39.37953593142313,2.087441063008999,0.7286755250749843
2018-12-16 07:00:00,-1.7860222716707619,,2.3312128842353896,-3.1370264377269197,5.490360355904004,56.221049757486476,37.33548857841019,51.824698790893194,2.412280701754388,1.0491916064671258
2018-12-16 07:15:00,-2.0636460772963106,,1.904925684016523,-3.133612171892408,5.069683111594079,58.41334309578434,92.90531277333139,76.74693378391383,2.0349584440065183,0.6768914403221471
2018-12-16 07:30:00,-1.6347556186860346,,2.064916232835756,-2.245514788047287,4.314326826841234,55.42439113614546,0.0,43.413600450580496,2.412280701754388,1.0491916064671258
2018-12-16 07:45:00,-1.6437394220429002,,1.654404927032549,-1.6750287991644797,3.3297770906817523,55.93264720394405,15.548488474084547,36.151267082471946,2.3330755349316945,0.9710406462146493
2018-12-16 08:00:00,-1.967465557588255,,1.1023126866175126,-1.7082176930359516,2.819070825285917,58.64119604048598,99.99999999999999,38.51616282469481,1.9127086007702188,0.5562687205819206
2018-12-16 08:30:00,-1.453016730105161,,1.5688054199608725,-1.2575682090589124,2.821982099829941,54.57707032832448,0.0,38.51616282469481,2.38586535981431,1.023127847992411
2018-12-16 08:45:00,-1.061093643615707,,1.7418067745234245,-0.5873632887597791,2.315802746309247,51.65015140309214,0.0,33.33333333333329,2.7480586712683497,1.3805004314063618
2018-12-16 09:00:00,-1.1832357013828565,,1.4311348947361635,-0.5181288654510174,1.9404057494446771,52.97498175298932,18.950391802834503,6.316797267611467,2.5710594315245583,1.2058570198104857
2018-12-16 09:15:00,-1.2348638285059277,,1.164319399486602,-0.5904078524206047,1.7497063684630367,53.79308489150594,30.652550506567174,16.53431410313386,2.465152297367079,1.1013594906212232
2018-12-16 09:45:00,-0.8669361341416715,,1.505843065508139,-0.3317085580402668,1.8268269209133148,50.70561195887999,0.0,16.53431410313386,2.8101528101528217,1.441768108434749
2018-12-16 10:00:00,-0.14551464764940292,,2.3032330069981954,0.15763655821925404,2.1195171722680017,44.81094851928939,0.0,10.217516835522359,3.5521739130434993,2.1739130434782483
2018-12-16 10:15:00,-0.36452779059299445,,2.0704652370810095,-0.21482196476382276,2.2642787338492445,46.970630496020604,24.04419046020632,8.014730153402073,3.309620890084153,1.9345883577686962
2018-12-16 10:30:00,-0.2005143123558928,,2.0405695584557293,-0.10729994337183024,2.127306219447382,45.68704912156748,9.753810964037891,11.266000474748038,3.471196454948311,2.0940133808323713
2018-12-16 10:45:00,-0.7887805445773943,,1.18753741159503,-0.6625395703031889,1.8452332644955227,51.407272257862225,100.0,44.599333808081376,2.827907779984473,1.4592867628011374
2018-12-16 11:00:00,-0.6177191331631082,,1.1944862953192636,-0.5035489034132645,1.6921892147193756,50.06649129146571,79.67381499855549,63.1425419875311,2.979072985126252,1.6084399861639342
2018-12-16 11:15:00,-2.5031935838135677,,-0.49037363156065883,-2.6918297582697703,2.237049865027668,64.07467309619143,100.0,93.22460499951846,0.9194915254237435,-0.423728813559332
2018-12-16 11:30:00,-4.241762506860136,,-1.4702003994515822,-5.223884013974711,3.883671747067678,72.41005059197624,100.00000000000001,93.22460499951846,-1.0593220338982912,-2.376204719175823
2018-12-16 11:45:00,-2.171693043964451,,0.7328024584610793,-3.25061114231443,4.0342003238140265,57.544231440041784,33.46709469160186,77.82236489720059,0.9879579375848158,-0.3561736770692159
2018-12-16 12:00:00,-3.0958376338120264,,0.018405824577327756,-4.398439381624197,4.515740684874895,61.95662151379069,53.21502300689083,62.227372566164185,-0.09647651006708946,-1.4261744966443057
2018-12-16 12:15:00,-3.856421259302778,,-0.3877594660036343,-5.538781999843023,5.308322500918277,65.40510949853258,52.87887588399646,46.520331194163,-1.042878510885814,-2.359980056506583
2018-12-16 12:30:00,-3.674474758020041,,0.10146269039050804,-5.629309739434484,5.893668931890961,65.18184682354998,51.37702339473384,52.490307428540326,-1.0099750623441262,-2.3275145469659364
2018-12-16 12:45:00,-5.207301305925361,,-0.8567895301444417,-7.72058559228449,7.171352985604451,71.08185421904211,100.0,68.08529975957673,-2.8036238981390738,-4.097290238328455
2018-12-16 13:00:00,-4.449671256121901,,0.3048889386195519,-7.267444366440124,7.8454553952907045,67.0059530768498,55.33372929934498,68.90358423135957,-2.213007061914918,-3.5145344063064687
2018-12-16 13:15:00,-4.169514561282684,,0.8796465293625211,-7.1867823399510256,8.329092455802012,66.23217766037357,17.80219525870576,57.71197485268354,-2.100460374876667,-3.403485695494912
2018-12-16 13:30:00,-3.7250872401862756,,1.5364380670601196,-6.888132632904831,8.656197320777357,64.12459533401221,0.0,24.378641519350207,-1.8017646573760815,-3.1087655644429835
2018-12-16 13:45:00,-3.3879224550879883,,2.019628482054192,-6.5800317211881065,8.800325364736176,62.67341350850205,0.0,5.934065086235212,-1.598909271194826,-2.908610147083135
2018-12-16 14:00:00,-3.247392032131957,,2.2500187139901096,-6.371992104618862,8.80344872557183,62.61237526219281,0.0,-4.026408835973901e-14,-1.5907776216841363,-2.9005867283695697
2018-12-16 14:15:00,-2.4702551419159557,,3.0709573762059517,-5.485037429463757,8.66053087990876,57.54277765016814,0.0,-4.026408835973901e-14,-0.9028875759340749,-2.221852375800959
2018-12-16 14:30:00,-1.0528133465372735,,4.512363262846297,-3.949494064533965,8.438109567542476,49.04125436862607,0.0,-4.026408835973901e-14,0.49367088607596976,-0.8438818565401074
2018-12-16 14:45:00,-1.115705066943784,,4.35522888210329,-3.776117358879727,8.107869437881664,49.6646880414598,4.5732570052684896,1.524419001756123,0.3835454775352076,-0.9525415156368622
2018-12-16 15:00:00,-1.215889022427552,,4.058749711850851,-3.462840276618029,7.49924563232173,50.56648110248857,11.238767569932376,5.270674858400248,0.23146199814831903,-1.102600791179198
2018-12-16 15:15:00,-0.04467438205340013,,5.1389141026202845,-1.9852775841395331,7.013599961930035,44.00945262004351,0.0,5.270674858400248,1.4179867143587321,0.06813149378299688
2018-12-16 15:30:00,-1.1265160962453225,,3.7262277592426507,-2.555800005790232,6.245478359008045,50.65272682800942,100.00000000000001,37.07958918997742,0.2736611653755716,-1.0609632873021413
2018-12-16 15:45:00,-0.3894073621571348,,4.308463283908792,-1.4933657436203451,5.721298954459359,46.81371942499366,42.21211886132243,47.40403962044078,1.005089058524189,-0.339270568278216
2018-12-16 16:00:00,-0.36601838402332554,,4.074909367946988,-1.051752187524535,5.050321969838716,46.76933163575223,41.54395753225669,61.252025464526334,1.0136567987106826,-0.3308168631775632
2018-12-16 16:15:00,0.11342441030515182,,4.627002498528876,-0.6754170910961865,5.1996846006687845,44.19691190431151,2.8217905568796238,28.859288983486206,1.5044323218547762,0.15342652574155125
2018-12-16 16:30:00,-0.3154758464396612,,4.122910309906014,-1.285164213504053,5.332414333612034,47.05776846155415,44.31441407561183,29.560054054916005,1.0565173116089843,-0.288526816021728
