timestamp,ema50_dist_iota_btc_1h,ema200_dist_iota_btc_1h,upper_bb_dist_iota_btc_1h,lower_bb_dist_iota_btc_1h,width_bb_iota_btc_1h,rsi_iota_btc_1h,stoch_rsi_fastk_iota_btc_1h,stoch_rsi_fastd_iota_btc_1h,kijun_dist_iota_btc_1h,tenkan_dist_iota_btc_1h
2018-02-20 01:00:00,5.906250473293695,,7.674995344044566,0.9976871826168354,6.399791367587946,23.41547344433967,0.0,0.0,-58.255400601586004,-58.81870385561936
2018-02-20 02:00:00,6.290469784831121,,8.558719980677388,0.7276624127203535,7.483580611792428,21.77800102215145,0.0,0.0,-58.00275103163687,-58.56946354883081
2018-02-20 03:00:00,5.685441484070419,,8.202983800706122,-0.25572792044928905,8.13543961938716,25.061580644452064,31.040258258463208,10.34675275282107,-58.15011787926969,-58.71484182246833
2018-02-20 04:00:00,6.656618116583357,,9.640727476596055,0.08468440558091483,9.11290909885894,21.797467197187466,0.19498339345418872,10.411747217305798,-57.657957508182164,-58.2293226826427
2018-02-20 05:00:00,7.076521704172922,,10.22176350163797,-0.002866919104760335,9.727603547503612,20.20655963320254,0.0,10.411747217305798,-57.37659146750056,-57.951753406298856
2018-02-20 06:00:00,7.562952453228511,,10.920782054283883,-0.07413488956716785,10.429302141344142,18.586097873251152,0.0,0.06499446448472905,-57.060081008100816,-57.63951395139514
2018-02-20 07:00:00,7.557872337323168,,11.022361544530156,-0.5225307874499263,10.969027661882585,17.99734162780578,0.0,-5.273559366969494e-16,-56.93895972018503,-57.520027078867194
2018-02-20 08:00:00,6.560855954829714,,9.92379061786528,-1.6719835914740688,11.136301168200536,24.25086842107359,100.0,33.333333333333336,-57.23090715526419,-57.80803496385947
2018-02-20 09:00:00,6.154631550785283,,9.287193047931396,-2.145135195304293,11.038152620236398,25.564429481844687,100.0,66.66666666666667,-57.29312370614894,-57.86941196217759
2018-02-20 10:00:00,6.910141526146085,,9.862260302377468,-1.5950286639591305,11.002488366703878,22.738901998647933,62.66030555349454,87.55343518449818,-56.875706214689274,-57.45762711864406
2018-02-20 11:00:00,6.234528060761679,,8.967239393819582,-2.2857537438475184,10.889212550682679,26.288937705109888,100.0,87.55343518449818,-57.04558244231852,-57.62521102982555
2018-02-20 12:00:00,5.9326304267264485,,8.346680979869436,-2.5345324984294093,10.573927300778456,26.806344261637367,100.0,87.55343518449818,-57.06974128233971,-57.64904386951631
2018-02-20 13:00:00,5.443034161507732,,7.597859347249125,-2.937550791849175,10.295508898098296,29.214265072608868,100.0,100.0,-57.17812061711081,-57.75596072931276
2018-02-20 14:00:00,5.94503391216894,,7.9454938615723725,-2.4889966864308777,10.157372184836143,26.59680309370018,59.57814335640638,86.52604778546879,-56.875706214689274,-57.45762711864406
2018-02-20 15:00:00,6.278617973474598,,7.9172942065465435,-2.095796649450543,9.729878535374484,24.7263525899388,0.0,53.192714452135455,-56.635609589819346,-57.22077036700375
2018-02-20 16:00:00,6.3407841180670665,,7.510182091770035,-1.8711143386214601,9.124041003388442,23.753431500031773,0.0,19.859381118802123,-56.50464413926719,-57.09157216935438
2018-02-20 17:00:00,7.863082243716946,,8.84474352389737,-0.5537290311435017,9.024366776386149,19.17060529766398,0.0,-2.3684757858670005e-15,-55.75072463768116,-56.34782608695652
2018-02-20 18:00:00,10.172502714216968,,11.217458327640939,1.1320216129239613,9.498904087299683,14.799770163197925,0.0,-2.3684757858670005e-15,-54.63298662704309,-55.24517087667162
2018-02-20 19:00:00,9.491225345105402,,10.427477107659367,0.2577629634730405,9.653940770366999,16.958663554561113,21.748606907725065,7.2495356359083525,-54.75400118553646,-55.36455245998815
2018-02-20 20:00:00,7.522328224791375,,7.887403437887164,-1.3158914705781122,8.91051706096023,28.268264618513484,99.99999999999999,40.58286896924168,-55.44074722708699,-56.042031523642734
2018-02-20 21:00:00,8.152206941443406,,8.524058255504286,-0.872980390031064,9.050796886903923,26.03582735890785,83.42474530459067,68.39111740410523,-55.041818824360945,-55.64848627635763
2018-02-20 22:00:00,9.714325040494366,,10.39739818345291,0.11531469733405686,9.768610499016823,22.27231376691629,55.481654824227256,79.63546670960596,-54.227632525785566,-54.84528663948189
2018-02-20 23:00:00,10.464220807665004,,11.388262069407041,0.32820559530013504,10.447988856136215,20.410144354084288,30.518148076188503,56.4748494016688,-53.73659009636948,-54.36087035577914
2018-02-21 00:00:00,8.220613375678521,,9.13836162625119,-1.8163055180849152,10.567777833170547,30.642111371950016,100.0,61.99993430013857,-54.53570790398475,-55.14920483650009
2018-02-21 01:00:00,9.495458854656569,,10.660540141797048,-0.9840962349326077,11.107243293292452,27.32825475082209,67.61271204899604,66.04362004172816,-53.837314786815845,-54.46023586332023
2018-02-21 02:00:00,8.308697857451985,,9.589883037768043,-2.203901280686693,11.373752669810843,31.386738119780993,100.0,89.20423734966532,-54.19467114738359,-54.8127700432069
2018-02-21 03:00:00,8.358901131468933,,9.76561694273894,-2.305968665215208,11.637526341320795,30.532638095896914,92.21889739098067,86.6105364799922,-54.02914960250542,-54.64948205251747
2018-02-21 04:00:00,7.681153078829883,,8.954669052534548,-2.904849124563147,11.511311372408283,32.38210123952271,100.0,97.40629913032684,-54.18367346938776,-54.80192076830732
2018-02-21 05:00:00,8.345191771467508,,9.45612732854071,-2.3120585050823483,11.362319858313368,30.015486127431384,53.172002406828135,81.79696659926957,-53.756209863080095,-54.38022537259178
2018-02-21 06:00:00,6.397535113455,,7.286289696238324,-3.923135882198625,11.024047737464898,38.25210940723492,100.0,84.39066746894268,-54.47605415399297,-55.090356056539626
2018-02-21 07:00:00,5.444281567742126,,5.940574787901531,-4.500072507500896,10.365986161878503,41.544955364926764,100.0,84.39066746894268,-54.78884084582124,-55.39892199253686
2018-02-21 08:00:00,5.254788674291078,,5.259454228370641,-4.305013799435054,9.519041238790651,41.462845549116985,99.28782657624214,99.76260885874734,-54.778126666271696,-55.38835239054446
2018-02-21 09:00:00,5.857977299205008,,5.178641181021981,-3.2610538415174473,8.359544241531493,38.703200941576874,75.35225286773719,91.54669314799308,-54.41624365482234,-55.031352642579876
2018-02-21 10:00:00,4.5406413429208925,,3.230483706176779,-3.9294084373593274,7.185001018061578,44.11393335622077,100.0,91.54669314799308,-54.90369845208555,-55.5122297057781
2018-02-21 11:00:00,2.151447134213713,,0.5202135189219526,-5.777046014443766,6.467245669320768,53.43219878563465,100.0,91.7840842892457,-55.89645808054544,-56.49159299705322
2018-02-21 12:00:00,1.3186046074383784,,-0.42928166046189986,-6.375190816602128,6.155327954405506,56.17898770812708,100.0,99.99999999999996,-56.23279816513762,-56.82339449541285
2018-02-21 13:00:00,2.344809705743156,,0.6720844681645355,-5.337862194409304,6.153501002145002,51.48257528914289,73.12617462251583,91.04205820750524,-55.748159313583386,-56.345295379442284
2018-02-21 14:00:00,5.655996561222554,,4.143557486075844,-2.140798368993102,6.222049523023077,40.47470826046836,0.0,57.7087248741719,-54.216650671785025,-54.83445297504799
2018-02-21 15:00:00,5.2579239223275565,,3.931084124623707,-2.380278783625922,6.262800982185731,41.15571912329941,4.336466789837852,25.820880470784516,-54.29614993114185,-54.91287946829531
2018-02-21 16:00:00,6.277476687583805,,4.999135062635407,-1.3866267298068502,6.272465129700167,37.932562771856794,0.0,1.445488929945905,-53.74219744257924,-54.366402036240224
2018-02-21 17:00:00,5.026440877345606,,3.8502712525868565,-2.4293291583772136,6.23530040687322,41.94742980427753,29.629987627678346,11.322151472505354,-54.19741974197421,-54.81548154815482
2018-02-21 18:00:00,5.309954561048724,,4.348774258812438,-2.0227161375050984,6.29824003440765,40.585525923023965,66.07848104916151,31.902822892279904,-53.97925961654407,-54.60026528397444
2018-02-21 19:00:00,3.14547970539909,,2.375551458153158,-3.716531769156328,6.133205768201936,48.09720751827895,100.0,65.23615622561324,-54.869035653047945,-55.478034647903975
2018-02-21 20:00:00,4.478789243464454,,3.8631804638840084,-2.3567009822423324,6.17338108643102,43.64493462244199,56.19844070394969,74.09230725103703,-54.20566354691625,-54.823614110871134
2018-02-21 21:00:00,3.829624148537225,,3.3584435500507492,-2.6759332496982147,6.013854212524629,45.40002720273006,64.0935217854194,73.430654163123,-54.421687466411896,-55.03672299516331
2018-02-21 22:00:00,2.362739974145156,,2.0887258705328815,-3.874124491709996,6.016560153252106,50.14148632161286,100.0,73.430654163123,-55.02327499852691,-55.630192681633375
2018-02-21 23:00:00,1.5567043969509031,,1.5118813395566422,-4.447827522650916,6.048499202949302,52.59561027400929,99.99999999999999,88.0311739284731,-55.34951740274935,-55.95203275811641
2018-02-22 00:00:00,4.477937301271306,,4.62978501102822,-1.5860184327786686,6.122624248512874,43.2268573286529,0.0,66.66666666666663,-53.98480829515313,-54.60573908849771
2018-02-22 01:00:00,4.563218760150178,,4.884475598825522,-1.2894317789401422,6.064889657360751,42.53483168759683,0.0,33.33333333333329,-53.865216077364764,-54.487760652765196
2018-02-22 02:00:00,4.293270182044573,,4.810866993216911,-1.5252389738929728,6.233697904612898,42.87837111998905,3.414640620917602,1.1382135403058342,-53.90700483091787,-54.528985507246375
2018-02-22 03:00:00,3.547365792363877,,4.16803858822794,-2.190372882175806,6.29615304066088,45.13885510589315,25.882921445196835,9.765854022038113,-54.172670509125844,-54.79106628242075
2018-02-22 04:00:00,4.105983482991915,,4.874678614718353,-1.6854404043190496,6.457152038972165,42.92822915196995,15.107293644482775,14.801618570199038,-53.85126964933495,-54.47400241837968
2018-02-22 05:00:00,3.9933668436563208,,4.936108383206261,-1.7773859055868035,6.609112527307446,42.77265136909564,9.132778139699147,16.707664409792887,-53.82893781756594,-54.45197193322042
2018-02-22 06:00:00,2.9561638414714153,,3.9288880026747464,-2.708790874549305,6.597431342056819,46.602137560294594,100.00000000000001,41.41335726139395,-54.23586545955993,-54.85340847772648
2018-02-22 07:00:00,2.473892297861169,,3.0439515122381966,-2.9071615952676044,5.947045628117353,48.17726694649255,100.0,69.71092604656634,-54.40535212950242,-55.02060808792783
2018-02-22 08:00:00,2.772493181783764,,2.555493519012453,-2.0739054177767224,4.618278397167819,46.57828467298367,70.41450496134976,90.13816832044988,-54.22214225740674,-54.839870456998916
2018-02-22 09:00:00,2.978630877239019,,2.171828374453777,-1.4287924560370313,3.587293391292662,45.297542009934034,46.7173031028876,72.37726935474574,-54.076168702244146,-54.695866674688645
2018-02-22 10:00:00,3.142393314734493,,2.4545045538566512,-1.2013369419340614,3.6330772222579735,44.13849102793005,0.0,39.04393602141241,-53.945939423192954,-54.56739471461325
2018-02-22 11:00:00,1.755945321730823,,1.1963321731713439,-2.4567562856323444,3.6762566715658744,50.36591611586842,100.0,48.905767700962485,-54.53299976173458,-55.14653323802716
2018-02-22 12:00:00,2.0612172866511402,,1.583586066710141,-1.9501251721870339,3.5401993464053825,48.62023937433509,71.96792065930339,57.32264021976775,-54.35900502272184,-54.974886390815605
2018-02-22 13:00:00,2.8201121665067053,,2.4512856338133826,-1.1583173549565062,3.586417369303643,44.90161664679484,12.254272160460923,61.407397606588056,-53.968158243878904,-54.58931371366542
2018-02-22 14:00:00,3.726711008975081,,3.579706157383944,-0.319485600507996,3.8366501297787057,40.892978841161884,0.0,28.07406427325472,-53.494181441540235,-54.12173277280205
2018-02-22 15:00:00,6.210550887968935,,6.663522942928712,1.3841288612113978,5.075177764262803,32.976238726202894,0.0,4.084757386820257,-52.266900131323865,-52.91101244450003
2018-02-22 16:00:00,4.118577779093369,,4.773634062697707,-0.7290558974020311,5.393615463422929,41.501995531731616,54.498571032382614,18.16619034412749,-53.13152400835073,-53.763969053174506
2018-02-22 17:00:00,4.012377296251568,,4.802818817899368,-0.9341698039529889,5.628122469639657,41.32926583453265,70.04412911649788,41.51423338296012,-53.10560914173374,-53.73840388277937
2018-02-22 18:00:00,6.237390567444967,,7.31960354909047,0.7342397016332436,6.330441913078495,34.767091335725574,21.005203999735965,48.51596804953877,-51.987671405208204,-52.635551641715935
2018-02-22 19:00:00,5.101779996553257,,5.912413832330898,-0.33378806851961373,6.0767036238745415,38.64261535464538,66.46186089624318,52.5037313374923,-52.40678388826537,-53.049008604564165
2018-02-22 20:00:00,5.12888711417363,,6.214741690488013,-0.5398260549421718,6.568197900612459,38.017151225015034,48.25695800122625,45.241340965735084,-52.29971253593302,-52.943382077240344
2018-02-22 21:00:00,4.31916990149106,,5.55997836407891,-1.4013349700789601,6.819513706038327,40.79768700179623,91.89934932646096,68.87272274131008,-52.587117212249204,-53.226908503633766
2018-02-22 22:00:00,4.249501661065969,,5.621330725169571,-1.556168752900411,7.034517218617996,40.4751508777251,94.65167054913363,78.26932595894023,-52.539949014487355,-53.180376795373995
2018-02-22 23:00:00,3.636453262853445,,4.986792742464918,-2.1412340918920525,7.028033427772404,42.67154491714791,100.0,95.51700662519814,-52.75147013308573,-53.38904363974002
2018-02-23 00:00:00,2.390603959747817,,3.7357599695686083,-3.262571918637902,6.981813334986786,47.8782360987953,100.0,98.21722351637781,-53.27497551420177,-53.90548481880509
2018-02-23 01:00:00,2.339026810276912,,3.6914691739060146,-3.256659938802553,6.933056328113785,47.69781214791962,97.56285460064453,99.18761820021477,-53.25494518954008,-53.885724784126396
2018-02-23 02:00:00,2.6220586975261417,,3.85229605384525,-2.9068236250013313,6.72731721411641,46.04281868663934,75.20739857306918,90.92341772457117,-53.07678121349972,-53.709964959734435
2018-02-23 03:00:00,2.3316928250552094,,3.3289130626244168,-3.037466259335375,6.3571155169819775,47.03242532222915,83.75531125127084,85.50852147499478,-53.16603264204196,-53.79801202601546
2018-02-23 04:00:00,0.6788859646331025,,1.5743152538233218,-4.5318661263549,6.1978334183494574,54.63428490629756,100.0,86.32090327477994,-53.909788056276795,-54.53173117565364
2018-02-23 05:00:00,0.43081793558807924,,1.3196787534117904,-4.741571638525077,6.166760358918784,55.62524966455903,100.0,94.58510375042356,-54.01530212663413,-54.63582143502621
2018-02-23 06:00:00,-0.3301893751834428,,0.7035777933730669,-5.549345368695635,6.40818606327906,58.90688493099533,99.99999999999999,99.99999999999994,-54.36991869918699,-54.98565279770445
2018-02-23 07:00:00,-1.3535069823857104,,-0.20741232735188575,-6.677455510150065,6.700710721471504,63.07828907409231,100.0,99.99999999999994,-54.86369818461356,-55.472769203477036
2018-02-23 08:00:00,-1.5742562342502597,,-0.17767981211066486,-7.12597584826643,7.211653194530313,64.1283023919089,100.0,99.99999999999994,-54.99410377358491,-55.60141509433962
2018-02-23 09:00:00,-1.6127790530667374,,0.1579101471797184,-7.4326185934039835,7.877044760848877,64.5273890907706,100.0,99.99999999999994,-55.041818824360945,-55.64848627635763
2018-02-23 10:00:00,-3.6296042009864693,,-1.0026587254428954,-9.967387357506164,9.484982084899752,71.71846458967211,100.0,99.99999999999994,-56.0311059907834,-56.62442396313363
2018-02-23 11:00:00,-3.1983540985752956,,0.07521990658549971,-9.695582786511292,10.264545978658685,69.57139325288614,75.15014211326596,91.71671403775527,-55.89390962671905,-56.489078932162265
2018-02-23 12:00:00,-4.019792982118398,,-0.017825010093419635,-10.855544928135597,11.460807940692916,72.49450782090562,100.0,91.71671403775527,-56.342942118508354,-56.932052161976664
2018-02-23 13:00:00,-2.924433634303236,,1.5825723999685959,-9.937090541868033,12.021846620277838,65.7670711208883,15.559979361531314,63.57004049159904,-55.89900623988907,-56.49410677143517
