timestamp,ema50_dist_neo_usd_3h,ema200_dist_neo_usd_3h,lower_bb_dist_neo_usd_3h,width_bb_neo_usd_3h,rsi_neo_usd_3h,stoch_rsi_fastk_neo_usd_3h,stoch_rsi_fastd_neo_usd_3h,kijun_dist_neo_usd_3h,tenkan_dist_neo_usd_3h
2017-09-07 08:00:00,,,,,,,,-0.6686614349775786,-0.6683497757847534
2017-09-07 11:00:00,,,,,,,,-0.7787570739886817,-0.7785489714645029
2017-09-07 14:00:00,,,,,,,,-0.7601022727272727,-0.7598766233766234
2017-09-07 17:00:00,,,,,,,,-0.7379840425531915,-0.7377375886524823
2017-09-07 20:00:00,,,,,,,,-0.7526330766655507,-0.7524004017408772
2017-09-07 23:00:00,,,,,,,,-0.7627977528089888,-0.7625746388443018
2017-09-08 02:00:00,,,,,,,,-0.7490029893335145,-0.7487668999252667
2017-09-08 05:00:00,,,,,,,,-0.758139116202946,-0.757911620294599
2017-09-08 08:00:00,,,,,,,,-0.7515601358394136,-0.7513264516996738
2017-09-08 11:00:00,,,,,,,,-0.7505452397029034,-0.7503106009453072
2017-09-08 14:00:00,,,,,,,,-0.7289688944318098,-0.7287139608245911
2017-09-08 17:00:00,,,,,,,,-0.7026739366625085,-0.7023942698482959
2017-09-08 20:00:00,,,,,,,,-0.6961821546052631,-0.6958963815789474
2017-09-08 23:00:00,,,,,,,,-0.7146060254924682,-0.7143375820780224
2017-09-09 02:00:00,,,,,0.5301201001362613,,,-0.6946882360233049,-0.6944010578075286
2017-09-09 05:00:00,,,,,0.5504916832426608,,,-0.7105703317795449,-0.7102980923655451
2017-09-09 08:00:00,,,,,0.527708370554157,,,-0.6959446113328669,-0.695658614871816
2017-09-09 11:00:00,,,,,0.5316521168768009,,,-0.6988199567928912,-0.6985366649003384
2017-09-09 14:00:00,,,,,0.5208907053715758,,,-0.6921312500000001,-0.6918416666666667
2017-09-09 17:00:00,,0.47106350962088084,-0.08555581731318862,0.4666673922108439,0.495556773669711,,,-0.6752153846153846,-0.6749098901098901
2017-09-09 20:00:00,,0.41969803808756345,-0.1052171870237335,0.45359219530377576,0.5109264971885613,0.4258090421988654,0.1419363473996218,-0.6855808510638298,-0.6852851063829788
2017-09-09 23:00:00,,0.4351808034811526,-0.07630469728646261,0.4336688132321942,0.4915709308669911,0.0,0.1419363473996218,-0.6730597345132744,-0.6727522123893805
2017-09-10 02:00:00,,0.4739051567777146,-0.06264578163392409,0.44503792826488653,0.4729820441052569,0.0,0.1419363473996218,-0.6600170248009939,-0.6596972346201629
2017-09-10 05:00:00,,0.533133298987283,-0.05944858454427471,0.47910865929814955,0.4549462483119445,0.0,0.0,-0.6462803389343674,-0.6459476279381493
2017-09-10 08:00:00,,0.4551444950026069,-0.11155924154638586,0.48362118315366764,0.4756374362181587,0.3696158613338529,0.1232052871112843,-0.6595,-0.6591797235023041
2017-09-10 11:00:00,,0.4616488080163397,-0.09313847301990386,0.4684693774300785,0.4604347844920867,0.14985894203705316,0.173158267790302,-0.6489023521026372,-0.6485721073889286
2017-09-10 14:00:00,,0.3632850241395347,-0.14104520513500984,0.4538936121669032,0.488777973785679,0.9999999999999999,0.5064916011236352,-0.6656628959276019,-0.6653484162895928
2017-09-10 17:00:00,,0.17876027720070065,-0.21404915529293123,0.3998648229895568,0.5513083781133647,1.0,0.7166196473456843,-0.7008441637313252,-0.7005627758208834
2017-09-10 20:00:00,,0.16960508024559884,-0.17545979353929086,0.34607796742315283,0.5337254440571837,0.8065121741585446,0.9355040580528481,-0.6927585346584058,-0.6924695413530708
2017-09-10 23:00:00,,0.13132287852243474,-0.1411653485917479,0.2738358376320822,0.5269316528526223,0.7317512790092343,0.8460878177225929,-0.6896093257718967,-0.6893173703003571
2017-09-11 02:00:00,,0.09883422124302643,-0.13533255179394488,0.2385195558327931,0.5310155918640992,0.6754732922735832,0.7379122484804539,-0.6916172787979966,-0.6913272120200334
2017-09-11 05:00:00,,0.18987170533018283,-0.06541120830596758,0.24032728685116195,0.47543635615229435,0.0,0.46907485709427243,-0.6643110263050294,-0.6639952750897279
2017-09-11 08:00:00,,0.18087877400603491,-0.07501904549924754,0.24303405971558528,0.4781225458750662,0.046083921010309094,0.2405190710946307,-0.6656628959276019,-0.6653484162895928
2017-09-11 11:00:00,,0.15681708648662185,-0.0767080578328102,0.22453163858488992,0.48120855503845805,0.10385531237050985,0.04997974446027291,-0.6671089385474861,-0.6667958190664985
2017-09-11 14:00:00,,0.1306355982495886,-0.09479489028498678,0.22146181442649004,0.49474893129081576,0.34747824239007147,0.16580582525696339,-0.6730597345132744,-0.6727522123893805
2017-09-11 17:00:00,,0.11681059626778545,-0.08538392960111829,0.19906652717194195,0.4913305929088863,0.8229993484860985,0.4247776344155599,-0.6716066666666667,-0.6712977777777778
2017-09-11 20:00:00,,0.11834099543137633,-0.07766834969146552,0.19210268293842153,0.4841261009118512,0.3610860019579513,0.5105211976113736,-0.6686614349775786,-0.6683497757847534
2017-09-11 23:00:00,,0.11910261778378883,-0.06637674695650231,0.18071518206718912,0.474681425794669,0.0,0.3946951168146831,-0.6648743650217707,-0.6645591436865022
2017-09-12 02:00:00,,0.12351525065122582,-0.05752901211911521,0.1752618283643298,0.4650657739912817,0.0,0.12036200065265029,-0.6610619266055047,-0.6607431192660551
2017-09-12 05:00:00,,0.07016084142948364,-0.10259598860390862,0.17560471237865433,0.5121819166928906,1.0,0.3333333333333332,-0.6773146126299241,-0.6770110926718491
2017-09-12 08:00:00,,0.06534369632622128,-0.10357886221539547,0.17221489100469206,0.5138199150364869,1.0,0.6666666666666664,-0.6778632776736278,-0.6775602737934343
2017-09-12 11:00:00,,0.06800665604695899,-0.10184360639847156,0.17277332363233713,0.5121105223588456,0.964938513098685,0.9883128376995615,-0.6773568839788655,-0.6770534037814943
2017-09-12 14:00:00,,0.10456780736177906,-0.06889772289545193,0.17042597578153917,0.47601226760149584,0.22452438655548254,0.7298209665513891,-0.6662518632277881,-0.665937937576223
2017-09-12 17:00:00,,0.12917617408671056,-0.03941691482745047,0.1613516850490432,0.45175489016048376,0.0,0.3964876332180557,-0.6579236111111111,-0.6576018518518518
2017-09-12 20:00:00,,0.17652884384054524,-0.010522497076432269,0.17271541350413977,0.41765059405020044,0.0,0.07484146218516069,-0.6447326666025579,-0.6443984998557554
2017-09-12 23:00:00,,0.16543466754381808,-0.02047752468667441,0.17334816488021026,0.42933612087631334,0.1237088259047871,0.04123627530159554,-0.64815,-0.6478190476190476
2017-09-13 02:00:00,,0.2689478414725033,0.02767267134800999,0.21011322399814292,0.3699679891681653,0.0,0.04123627530159554,-0.6210846153846155,-0.6207282051282051
2017-09-13 05:00:00,,0.27726076646251796,0.019966359926515853,0.2240043255456749,0.361288017604232,0.0,0.04123627530159554,-0.6163230865095025,-0.6159621975283
2017-09-13 08:00:00,,0.3065743814735933,0.018696895122152002,0.24760765700671375,0.3448004433577946,0.0,-1.5395092608135502e-16,-0.6069760638297872,-0.6066063829787234
2017-09-13 11:00:00,0.3339590974769362,0.36723981201852385,0.029892565440629904,0.28145900472586,0.31735310680047185,0.0,-1.5395092608135502e-16,-0.5893714571523841,-0.5889852172946538
2017-09-13 14:00:00,0.3415624044964718,0.38459823046247954,0.01594389738934021,0.30714256483641716,0.3079844599104529,0.0,-1.5395092608135502e-16,-0.5827394398012198,-0.5823469618251638
2017-09-13 17:00:00,0.24687515912683122,0.2961692323663765,-0.063486692683836,0.3221738143760922,0.3889509141253942,1.0,0.3333333333333332,-0.6090555555555555,-0.6086878306878307
2017-09-13 20:00:00,0.20033291590483482,0.25144567144539387,-0.10079438939411112,0.3275659459803634,0.42539431278047474,1.0,0.6666666666666664,-0.6210846153846155,-0.6207282051282051
2017-09-13 23:00:00,0.1586636537477537,0.20812170333533642,-0.13101482892645533,0.3265470221490705,0.4594749219588167,0.9999999999999999,0.9999999999999999,-0.6321942356513515,-0.6318482751754692
2017-09-14 02:00:00,0.15678074398962183,0.20246818499735975,-0.13020293088711998,0.3210700128515327,0.45562098031516274,0.9745598396655258,0.9915199465551752,-0.630760581680076,-0.630413272700015
2017-09-14 05:00:00,0.19896754785996684,0.24413543751094702,-0.09907625202833703,0.3200020697443516,0.41549166339349347,0.37633637230017475,0.7836320706552334,-0.6147025082129635,-0.6143400949053555
2017-09-14 08:00:00,0.17499615162076565,0.2159427820258697,-0.1156445815117304,0.315752652129521,0.4330932163545629,0.4001875607949296,0.5836945909202099,-0.6201105398457584,-0.6197532133676092
2017-09-14 11:00:00,0.34124679361323196,0.40242247441432255,-0.010795339689464445,0.34555370952615083,0.33131552047446744,0.0,0.2588413110317013,-0.5618566176470589,-0.5614444971537003
2017-09-14 14:00:00,0.31545333688824373,0.3848428814899325,-0.04427440603773525,0.3666778323541783,0.34187828181292834,0.08497423485660004,0.16172059855050974,-0.5660764622973925,-0.5656683110171482
2017-09-14 17:00:00,0.4870847733253625,0.5832979854153777,0.04397596506901391,0.4105563641331951,0.2792055809613088,0.0,0.028324744952199884,-0.502902987082885,-0.502435414424112
2017-09-14 20:00:00,0.2750864637701067,0.34117595468551265,-0.10208726753467467,0.3959318134774056,0.40511430809419946,0.8181861187946367,0.3010534512170787,-0.5700157122905029,-0.5696112662942272
2017-09-14 23:00:00,0.37873130901672614,0.4375184487486663,-0.034998723627770234,0.3933513364621048,0.36202178902944904,0.6577479572224698,0.49197802533903534,-0.5298517434461696,-0.5294095189615678
2017-09-15 02:00:00,0.2683832025404833,0.305062319788199,-0.10645571885532978,0.37434440383188294,0.4175200731010712,1.0,0.8253113586723687,-0.5637450552045817,-0.5633347109877783
2017-09-15 05:00:00,0.274708991216001,0.2971155599626274,-0.09740288188289525,0.35869997548036386,0.41024893866066064,0.9474304223084355,0.8683927931769684,-0.5577127977971986,-0.5572967796001437
2017-09-15 08:00:00,0.3662476656460507,0.3907989065122357,-0.04221932420584007,0.3687490379123839,0.3714100307346671,0.16916273831281559,0.705531053540417,-0.5207646906213517,-0.5203139187962122
2017-09-15 11:00:00,0.5643653219522284,0.6125938233467427,0.057896003329972245,0.4154277724450747,0.31743664081172224,0.0,0.3721977202070837,-0.44319140919366995,-0.44266767143933683
2017-09-15 14:00:00,0.12348012651881901,0.15616392039755156,-0.23570183831002767,0.408095283278517,0.5030107355894842,1.0,0.38972091277093845,-0.5983229138352814,-0.5979450937754824
2017-09-15 17:00:00,0.1262609728547095,0.15819874998382977,-0.22960464070976827,0.4021617496691104,0.4993307744155269,0.9801698551817576,0.6600566183939192,-0.5954861491295302,-0.5951056607905398
2017-09-15 20:00:00,0.10779582017862133,0.14194901221843947,-0.2390782764234456,0.40047627142964815,0.5062960695023664,1.0,0.9933899517272523,-0.6005379250689301,-0.600162188462994
2017-09-15 23:00:00,0.10190242966043894,0.14265045270521126,-0.23988676923333374,0.40208589775115794,0.5072229202901917,1.0,0.9933899517272523,-0.6011632300550578,-0.6007880816150275
2017-09-16 02:00:00,0.05798264522817642,0.10722850161381037,-0.26819879041497374,0.4082884466113912,0.5309625564697928,1.0,0.9999999999999999,-0.6162035113234989,-0.6158425098691045
2017-09-16 05:00:00,-0.05983473803637229,0.0052000439261572495,-0.36222320123935636,0.44726527558922524,0.6013072098595779,1.0,0.9999999999999999,-0.6598291975507573,-0.6595092306984025
2017-09-16 08:00:00,-0.0805468440956677,0.003617380238346346,-0.3900642173850486,0.4879685487737326,0.6156147875099883,1.0,0.9999999999999999,-0.6685127860026918,-0.6682009869896814
2017-09-16 11:00:00,0.017742775470338534,0.11194250685576668,-0.3244605210683592,0.48828802907558816,0.5366314978704063,0.2713171968943024,0.7571057322981006,-0.6328156835461909,-0.6324703076082095
