timestamp,ema50_dist_eth_btc_1h,ema200_dist_eth_btc_1h,upper_bb_dist_eth_btc_1h,lower_bb_dist_eth_btc_1h,width_bb_eth_btc_1h,rsi_eth_btc_1h,stoch_rsi_fastk_eth_btc_1h,stoch_rsi_fastd_eth_btc_1h,kijun_dist_eth_btc_1h,tenkan_dist_eth_btc_1h
2018-02-16 16:00:00,,,,,,,,,-64.36643061624227,-64.14311543511484
2018-02-16 17:00:00,,,,,,,,,-64.29033649698015,-64.06654443485765
2018-02-16 18:00:00,,,,,,,,,-64.4242443778272,-64.20129151489755
2018-02-16 19:00:00,,,,,,,,,-64.6788990825688,-64.45754213782804
2018-02-16 20:00:00,,,,,,,,,-64.47501126585267,-64.25237655844295
2018-02-16 21:00:00,,,,,,,,,-64.62077661188638,-64.39905541427137
2018-02-16 22:00:00,,,,,,,,,-64.41927441540578,-64.19629040577716
2018-02-16 23:00:00,,,,,,,,,-64.24135733802771,-64.01725832406338
2018-02-17 00:00:00,,,,,,,,,-64.15114768297965,-63.9264833261152
2018-02-17 01:00:00,,,,,,,,,-64.2336318364966,-64.00948440690051
2018-02-17 02:00:00,,,,,,,,,-63.99638985244065,-63.77075562998162
2018-02-17 03:00:00,,,,,,,,,-63.94110343926292,-63.71512273747033
2018-02-17 04:00:00,,,,,,,,,-63.79600673562664,-63.56911671441381
2018-02-17 05:00:00,,,,,,,,,-63.771049665722,-63.54400323883096
2018-02-17 06:00:00,,,,,,32.88590604026858,,,-63.709102866224576,-63.48166821943333
2018-02-17 07:00:00,,,,,,25.467343502017336,,,-63.17223736165953,-62.941438184750574
2018-02-17 08:00:00,,,,,,25.37926384504595,,,-63.1644527512627,-62.933604788287376
2018-02-17 09:00:00,,,,,,22.876879395850256,,,-62.93435428980835,-62.702064302346415
2018-02-17 10:00:00,,,,,,29.17124526312626,,,-63.12712289102957,-62.89604098223731
2018-02-17 11:00:00,,,5.586787562544937,-0.6215590086575906,6.057951014428094,28.062133839672853,,,-63.040687615114145,-62.80906401741363
2018-02-17 12:00:00,,,5.792320550583718,-0.7484618829026513,6.379886211649135,26.973472492146772,65.08349185093348,70.11656107310033,-62.95508961936942,-62.72292957998613
2018-02-17 13:00:00,,,5.029219721192524,-1.5692421813591095,6.486250497358653,34.3772396557902,100.0,82.48759676954292,-63.18534084970591,-62.95462379221011
2018-02-17 14:00:00,,,4.32865350612861,-2.1209288492007983,6.379165154320357,39.385233452052326,100.0,88.36116395031115,-63.3576803895529,-63.12804338202744
2018-02-17 15:00:00,,,3.7279990191477097,-2.275712736841562,5.9604304987394805,41.433449452585094,100.0,100.0,-63.43052794345041,-63.201347470731164
2018-02-17 16:00:00,,,4.3399918011871375,-1.5055461559162375,5.763851340443826,35.74606632669074,60.66810381887388,86.88936793962462,-63.109868193820816,-62.878678150033984
2018-02-17 17:00:00,,,4.093950252120471,-1.2977639438991662,5.317372376840464,34.5707396555393,2.742265399152289,54.47012307267539,-63.035323538605816,-62.803666324297765
2018-02-17 18:00:00,,,3.7528019602780294,-1.2639150569787594,4.955054170111136,34.315638676085584,0.0,21.13678973934206,-63.01963499899479,-62.787879464784325
2018-02-17 19:00:00,,,3.444424285227665,-1.2671454648523484,4.660830116588934,34.21546467523432,0.0,0.9140884663840984,-63.013851653261845,-62.7820598748883
2018-02-17 20:00:00,,,3.0430723915933156,-1.330808609209333,4.336752678083441,35.21919037247921,65.57719941630879,21.859066472102928,-63.042337787005096,-62.81072453091339
2018-02-17 21:00:00,,,2.929648516487937,-0.9311042835652206,3.822555073071568,32.951421345130136,0.0,21.859066472102928,-62.922732362821954,-62.69036954087346
2018-02-17 22:00:00,,,2.7715190849358917,-0.7615590149462115,3.4979246554556047,31.850919540303575,0.0,21.859066472102928,-62.86284714433128,-62.63010902238773
2018-02-17 23:00:00,,,2.963518031591361,-0.31262365483728516,3.2332861855895714,28.729474211375905,0.0,0.0,-62.68076329166714,-62.446884052253694
2018-02-18 00:00:00,,,3.9108527719182717,0.41200043418074817,3.4248272112843576,23.561693106563688,0.0,0.0,-62.29659405354317,-62.06030722980744
2018-02-18 01:00:00,,,4.034908032462314,0.38351872858346514,3.5724659090025526,22.46875024306767,0.0,0.0,-62.19888115081631,-61.96198196141112
2018-02-18 02:00:00,,,4.7900994467534375,0.7098487809067855,3.9710478771765074,19.577825632947416,0.0,0.0,-61.90706289764033,-61.668334886503516
2018-02-18 03:00:00,,,4.481795857442616,-0.02563298143384296,4.409188527723639,24.46029613540512,53.35072102709734,17.783573675699113,-62.043745414526775,-61.805873991195895
2018-02-18 04:00:00,,,3.296024855721491,-1.2052436198989325,4.454699465353465,36.814087762401016,100.0,51.116907009032445,-62.44669267761547,-62.21134652027946
2018-02-18 05:00:00,,,4.207990997550004,-0.6151560780770948,4.738032237268858,32.29325368215159,73.771377771494,75.70736626619711,-62.127104685212295,-61.889755673499266
2018-02-18 06:00:00,,,3.0561311142180303,-1.6870700154363982,4.710953215725286,41.559338113738505,100.0,91.25712592383134,-62.509624530096474,-62.274672765976725
2018-02-18 07:00:00,,,2.7527563000527833,-1.9443639331748752,4.6782110825786605,43.36536234676145,100.0,91.25712592383134,-62.59137488842943,-62.356935452891804
2018-02-18 08:00:00,,,2.9688559899605282,-1.744444801688061,4.684621278119836,41.65578746760977,84.55962697858945,94.85320899286314,-62.490512172740765,-62.25544063169104
2018-02-18 09:00:00,,,2.045519299220966,-2.489426673321693,4.545033842734291,48.041753212755744,100.0,94.85320899286314,-62.78102517985611,-62.54777428057554
2018-02-18 10:00:00,,,1.6563085460016724,-2.582772698257818,4.258809415533411,49.3670671895378,100.0,94.85320899286314,-62.84492722722834,-62.61207680136456
2018-02-18 11:00:00,,,2.541356711679743,-1.3364046985047007,3.854538739116646,41.42411369137071,0.0,66.66666666666667,-62.394230223181324,-62.15855528422966
2018-02-18 12:00:00,,,2.36743029297819,-1.3412824931645084,3.6897814804031546,41.377122500796126,0.0,33.333333333333336,-62.39124014630046,-62.1555464685704
2018-02-18 13:00:00,,,1.7342801940410713,-1.7821011199356307,3.5172222981110757,45.354017806502114,49.773752643240186,16.59125088108006,-62.568537674523775,-62.33395511842179
2018-02-18 14:00:00,,,2.282379485923469,-1.1100544181820493,3.372664607781586,40.903803291813674,0.0,16.59125088108006,-62.30389143156408,-62.06765034041487
2018-02-18 15:00:00,,,2.132923907509765,-1.0698914231141554,3.1858818511279376,40.64101476350184,0.0,16.59125088108006,-62.287575743769644,-62.05123240238735
2018-02-18 16:00:00,,,1.86186229073666,-1.0486939975816068,2.8987703476390645,40.867110407299535,4.797273452506841,1.5990911508356136,-62.29659405354317,-62.06030722980744
2018-02-18 17:00:00,2.2044852631938117,,1.4791902973045223,-1.1816125212949058,2.656849721442942,42.65918050644879,42.82122724160593,15.872833564704258,-62.36516362231037,-62.12930652329587
2018-02-18 18:00:00,2.79232992394689,,2.0016083158057363,-0.5322285018959039,2.51535674556805,38.007487890867274,0.0,15.872833564704258,-62.106732893095426,-61.86925621158886
2018-02-18 19:00:00,2.747295315959941,,1.9773230453514756,-0.5368741218516937,2.4962187888669534,37.58815607896657,0.0,14.273742413868645,-62.08199725148877,-61.84436555199267
2018-02-18 20:00:00,2.861640862221959,,2.2321045458977284,-0.4180234660574822,2.6263063486702674,36.11273845622219,0.0,0.0,-61.99669436664983,-61.75852807492769
2018-02-18 21:00:00,3.0874697026634257,,2.6385845934084884,-0.22205517283658827,2.826488305509244,33.93880826214179,0.0,0.0,-61.86670045032076,-61.62771948817765
2018-02-18 22:00:00,3.446669530822488,,3.216774078620155,0.12215287258805496,3.043805976978201,31.094893936996627,0.0,0.0,-61.681788723266365,-61.441648921396165
2018-02-18 23:00:00,2.870628000890596,,2.794987070428423,-0.4086195062239284,3.1658323781477473,36.37092024804996,81.25386278417956,27.084620928059852,-61.85176223889023,-61.61268765914302
2018-02-19 00:00:00,1.7369953215607747,,1.6972965214087754,-1.4552185045556998,3.148703866026742,46.71142633546598,100.00000000000001,60.41795426139319,-62.24586369285853,-62.009258942519295
2018-02-19 01:00:00,0.9003372340000926,,0.9651541103694816,-2.187748404099832,3.172294661223523,53.01883825456821,100.0,93.75128759472652,-62.542706518541976,-62.30796207887413
2018-02-19 02:00:00,1.9137504380525971,,2.0006050574201906,-1.172112696245553,3.1596291107537198,45.17995944200599,64.24512533413285,88.08170844471096,-62.13749885646327,-61.90021498490532
2018-02-19 03:00:00,1.6141541310459306,,1.6760288208720109,-1.4062025821243052,3.0780786710444237,46.97387996402726,63.6894037550273,75.97817636305338,-62.22432657531747,-61.987586852103284
2018-02-19 04:00:00,1.4473741812940366,,1.5154092050681633,-1.5181444971745783,3.0335951910876293,47.8246280368821,33.7378425934828,53.89079056088099,-62.26436598208384,-62.027877185384426
2018-02-19 05:00:00,1.1457312299846256,,1.0708533032061318,-1.6894088322353618,2.7688254970420467,49.882391588122246,59.98858074678181,52.471942365097306,-62.35917374350579,-62.12327910598774
2018-02-19 06:00:00,0.6258706969216155,,0.38309219451468923,-2.0572819111276286,2.4609747991502213,53.72439853011738,100.0,64.57547444675487,-62.543130267549074,-62.308388483511514
2018-02-19 07:00:00,0.8249626140022226,,0.6375910185726141,-1.8364661872406263,2.4889770698352844,51.70853492680241,70.13764818837387,76.70874297838522,-62.45648648955109,-62.22120170992505
2018-02-19 08:00:00,1.7118448359972671,,1.5461144382259429,-0.9358948919701349,2.4744595123916886,44.41514096827558,0.0,56.71254939612462,-62.10022664316293,-61.86270918706074
2018-02-19 09:00:00,1.8464774028181807,,1.62151722629158,-0.7431248975998783,2.3543021192864466,42.99703524797776,0.0,23.37921606279129,-62.021977013603724,-61.783969167947504
2018-02-19 10:00:00,2.3623490435669137,,2.238173769867413,-0.2874693007290374,2.5012471011037523,39.105138629964195,0.0,0.0,-61.793655739029084,-61.55421700649658
2018-02-19 11:00:00,2.1608818574764044,,2.1090007438382408,-0.5015223847432693,2.5897086257204784,40.17959874667433,8.525163308398726,2.8417211027995752,-61.83593254722961,-61.596758762981665
2018-02-19 12:00:00,2.2597667841042446,,2.2826545367777618,-0.4391300838647805,2.696925381202897,38.931248504984424,0.0,2.8417211027995752,-61.7645360586639,-61.524914833419956
2018-02-19 13:00:00,2.128053076003944,,2.1745218051531623,-0.5746695548559222,2.7273743798143304,39.406811361541116,11.696699473385818,6.7406209272615145,-61.78130735401059,-61.54179123428717
2018-02-19 14:00:00,2.2409368685823328,,2.3928139530556836,-0.49563606732816456,2.861307969365166,37.957590066822526,0.0,3.8988998244619393,-61.704834605597966,-61.4648392320148
2018-02-19 15:00:00,2.336318322645181,,2.6067083153245463,-0.4511792825432015,3.025282180010899,36.608293687140595,0.0,3.8988998244619393,-61.63339088517827,-61.39294777459763
2018-02-19 16:00:00,3.4288833544357855,,4.0297984616435745,0.34326655383627447,3.6076494791797318,29.423260590267486,0.0,0.0,-61.17131062951496,-60.92797166713575
2018-02-19 17:00:00,3.132695478350911,,3.974272199012119,-0.09959563510348879,3.9964432098937643,31.38612487955172,19.66098369462016,6.553661231540054,-61.2345014108253,-60.99155846436641
2018-02-19 18:00:00,2.620415778649643,,3.611343807141809,-0.6148890793347905,4.163848961937249,36.03123918296382,77.42821050967567,32.363064734765274,-61.38685450389514,-61.144866352567995
2018-02-19 19:00:00,3.2089188726543316,,4.448317639234123,-0.22147356224152537,4.5731414227947,31.90989448494475,34.60852387387659,43.899239359390805,-61.11613486629635,-60.872450118025625
2018-02-19 20:00:00,3.692359031130543,,5.154492663812182,-0.0353282914191011,5.060298457348603,28.81791892958413,0.0,37.34557812785075,-60.877219931230876,-60.63203790573194
2018-02-19 21:00:00,4.093213273095042,,5.660430635585079,0.08033210648452638,5.424397630037108,26.377694437096295,0.0,11.53617462462553,-60.66294404182012,-60.41641915171676
2018-02-19 22:00:00,3.6282562470429935,,5.329330518145681,-0.572676841004538,5.764899213928812,29.939399106906933,36.89530388653687,12.298434628845625,-60.78268800265319,-60.53691354661424
2018-02-19 23:00:00,3.5544178637971546,,5.312813474058942,-0.8041669332679247,5.982123994064753,29.591466972680745,58.09212443129796,31.662476105944943,-60.755727814718675,-60.50978439948322
2018-02-20 00:00:00,3.6656630235655463,,5.440722006040355,-0.8428870071692351,6.142400297876327,28.29701871821488,53.887799777083345,49.62507603163939,-60.6568675214183,-60.41030454982948
2018-02-20 01:00:00,4.90179990741062,,6.814047678190782,0.021279462893675216,6.5682862876356705,22.537664697365532,0.0,37.32664140279376,-60.11179780018552,-59.86181888274482
2018-02-20 02:00:00,4.901783646744806,,6.722353118770341,-0.1619842549337891,6.665690433814284,21.87879369238817,0.0,17.962599925694438,-60.03572764909655,-59.78527200086905
2018-02-20 03:00:00,4.61111445138207,,6.24465679542916,-0.5204315452182029,6.576851445102654,23.119644255288343,16.088462687390024,5.362820895796665,-60.07476184734113,-59.824550825997825
2018-02-20 04:00:00,4.672048709531951,,6.276254878971144,-0.61694941910726,6.703518017494875,22.187235227326926,4.805713942680369,6.9647255433567885,-59.97872623321368,-59.72791335774982
2018-02-20 05:00:00,4.7716418731697186,,6.336560469384378,-0.6665523480738345,6.810047688944083,21.117942723815062,0.0,6.9647255433567885,-59.866180196123594,-59.614661995902985
2018-02-20 06:00:00,4.326505273580006,,5.842734600590349,-1.177454287210078,6.860165903128491,24.689686913175585,100.0,34.93523798089345,-59.96904885686305,-59.71817533338976
2018-02-20 07:00:00,4.33286865610798,,5.730503550104826,-1.2133899682430727,6.790525640357694,23.892819006729344,77.68967025074349,59.229890083581154,-59.89874766853185,-59.64743356829687
2018-02-20 08:00:00,4.485718263626337,,5.764435908857735,-1.1105434895675836,6.7186402537021035,22.46572140155388,37.734468267732225,71.80804617282523,-59.7696261284796,-59.51750282499605
2018-02-20 09:00:00,3.964584520030079,,4.979923597462799,-1.519973243282302,6.389362456277178,27.465901544350658,99.99999999999999,71.80804617282523,-59.907973602954534,-59.65671732154749
2018-02-20 10:00:00,3.7837173240389044,,4.498367564303063,-1.556692625436673,5.967291037253679,27.836492802653513,100.0,79.24482275591073,-59.91816575067186,-59.66697334334068
2018-02-20 11:00:00,4.097372682610101,,4.5115496972506275,-1.1249884324285642,5.5426849194230385,25.309907975790246,52.95676099068444,84.31892033022812,-59.7324414715719,-59.48008513225904
2018-02-20 12:00:00,4.054817580914616,,4.389772082029353,-1.1458114352341675,5.447230510217672,24.695345670675167,41.514041514870385,64.82360083518493,-59.68488213520359,-59.43222774206119
2018-02-20 13:00:00,4.137412582233635,,4.316106883427406,-1.0058420231808918,5.2352977949899,23.443978365168096,0.0,31.490267501851594,-59.58745270352741,-59.33418772122544
2018-02-20 14:00:00,4.256829728624023,,4.104556057559394,-0.7174079547442092,4.741660480795009,22.046464949073915,0.0,13.838013838290117,-59.473684210526315,-59.21970624235006
2018-02-20 15:00:00,4.138961272372899,,3.757143572591959,-0.6978734280903676,4.387898171319184,21.803043616190866,0.0,-1.1842378929335004e-14,-59.45383296595641,-59.199730590252265
2018-02-20 16:00:00,4.040403405662962,,3.5183530799271168,-0.7001244748883972,4.159860367413454,21.471146901988583,0.0,-1.1842378929335004e-14,-59.427997255171064,-59.17373296735614
2018-02-20 17:00:00,5.232638052496474,,4.853667168926523,0.2517724733983595,4.487345341550409,15.987432874981222,0.0,-1.1842378929335004e-14,-58.87978142076502,-58.622081470442126
2018-02-20 18:00:00,6.109983980712785,,5.928186450624784,0.7758440764441321,4.9852364862386445,13.1514800361413,0.0,-1.1842378929335004e-14,-58.439504437219924,-58.17904527596119
2018-02-20 19:00:00,6.357696388984735,,6.342539097535305,0.7087170824667366,5.441958787413246,12.122542855827136,0.0,-1.1842378929335004e-14,-58.2408435072142,-57.979139340127126
2018-02-20 20:00:00,6.34477197301706,,6.449936245362009,0.4416635270923175,5.80813597543619,11.648643469102389,0.0,-1.1842378929335004e-14,-58.144238670121986,-57.881929081600404
2018-02-20 21:00:00,7.255946355212939,,7.873927625483357,0.7541199856497594,6.825359985254111,9.672653980386265,0.0,-1.1842378929335004e-14,-57.6690489279824,-57.40376133065701
2018-02-20 22:00:00,7.258089353247565,,8.30299286924825,0.28380200254660704,7.6890685928900995,9.259302952101041,0.0,-1.1842378929335004e-14,-57.55128205128205,-57.285256410256416
2018-02-20 23:00:00,6.514421147838556,,7.744754346343785,-0.6717859612974109,8.129057475035436,15.512688924591075,100.0,33.33333333333332,-57.740366820252966,-57.475526171361466
2018-02-21 00:00:00,5.647422208727804,,6.926367050614934,-1.58698618281492,8.291982957629417,23.204507264478117,99.99999999999999,66.66666666666664,-57.99289520426287,-57.729637147932
2018-02-21 01:00:00,3.923764867174362,,5.114938005185632,-3.1262874377140704,8.160087628435187,38.389307962477744,100.0,99.99999999999999,-58.61456927153643,-58.35520723963803
2018-02-21 02:00:00,3.1460490068790925,,4.175098827459056,-3.722218953659262,7.879475501764069,43.500464782135296,100.00000000000001,99.99999999999999,-58.87314146595948,-58.61539990311402
2018-02-21 03:00:00,2.3538820651746395,,3.2403880119204587,-4.3268242149456455,7.608543210848835,48.503618613744834,100.0,99.99999999999999,-59.150689663681,-58.8946874922891
2018-02-21 04:00:00,2.4914160465027146,,3.2746392316635564,-4.07374885881997,7.377866712070991,46.95639567392356,93.8842794971685,97.96142649905615,-59.05521548259445,-58.79861497557658
2018-02-21 05:00:00,2.1737956540346826,,2.777311865302612,-4.211188922776177,7.0389658462552225,48.64588502455741,100.0,97.96142649905615,-59.14665745379168,-58.890630012585454
2018-02-21 06:00:00,2.2365440646483714,,2.625446440175483,-3.9678170595220497,6.637815542502016,47.54660612106069,78.63577994206258,90.840019813077,-59.08506747071326,-58.82865404577133
2018-02-21 07:00:00,2.6551688661510253,,2.879148387230246,-3.4106417606419193,6.306549594464918,43.91153159641551,0.0,59.54525998068751,-58.87416313704057,-58.616427976996356
2018-02-21 08:00:00,3.1264920529473716,,3.170697572581571,-2.79901770451233,5.958641741212676,40.18808934231944,0.0,26.211926647354176,-58.63421703605607,-58.37497813647835
2018-02-21 09:00:00,2.9136016897765016,,2.792150802358595,-2.829596973487669,5.6228005376020525,41.029850591080766,9.95248975485532,3.3174965849517544,-58.67190913062472,-58.41290644698247
2018-02-21 10:00:00,2.9278662344334183,,2.6664569535611804,-2.655083517408674,5.321237867174179,40.16265154272154,0.0,3.3174965849517544,-58.61818999887516,-58.35885065803452
2018-02-21 11:00:00,2.090379447983093,,1.7055037586574118,-3.2872655452579447,5.0325709459688035,46.99545051482327,100.0,36.65082991828509,-58.920595533498755,-58.663151364764275
