timestamp,ema50_dist_zec_usd_4h,ema200_dist_zec_usd_4h,lower_bb_dist_zec_usd_4h,width_bb_zec_usd_4h,rsi_zec_usd_4h,stoch_rsi_fastk_zec_usd_4h,stoch_rsi_fastd_zec_usd_4h,kijun_dist_zec_usd_4h,tenkan_dist_zec_usd_4h
2019-01-21 12:00:00,,0.061275577270592185,-0.014490127842003986,0.07403385160251946,0.3332143938896995,0.8874220655528215,0.7048218830847649,-0.04923082773964138,-0.04923082773964138
2019-01-21 16:00:00,,0.06590428007746896,-0.01303954743977398,0.07691089068085766,0.3152451179551287,0.0,0.5182166758195808,-0.04445208882773388,-0.04445208882773388
2019-01-21 20:00:00,,0.06573944494294337,-0.016307876454110914,0.08006836886732699,0.3169043608141505,0.09233776948294281,0.32658661167858793,-0.04465292240671037,-0.04465292240671037
2019-01-22 00:00:00,,0.06295975898585549,-0.021031469399304892,0.08226657989264342,0.33642432256806193,1.0,0.36411258982764744,-0.04691103867635005,-0.04691103867635005
2019-01-22 04:00:00,,0.06292446745068059,-0.02303884030618908,0.08428247801049935,0.33634085071284736,0.9960587823414478,0.6961321839414633,-0.04689287075867332,-0.04689287075867332
2019-01-22 08:00:00,,0.06890360127021622,-0.020321272799843637,0.08710889753372208,0.31161178617758145,0.0,0.6653529274471491,-0.04146617334125713,-0.04146617334125713
2019-01-22 12:00:00,,0.06731423395214131,-0.02321496220051167,0.0885761248523676,0.3147175956192471,0.12517097779883563,0.3737432533800942,-0.041778459179762306,-0.041778459179762306
2019-01-22 16:00:00,,0.04277890583949451,-0.04465367149378696,0.08751461202772058,0.48534575042036004,1.0,0.3750569925996116,-0.06261717285339341,-0.06261717285339341
2019-01-22 20:00:00,,0.03806644077900612,-0.04142467775152403,0.07962481803445691,0.47783480679929435,0.9567675574905447,0.6939795117631264,-0.06142063372878803,-0.06142063372878803
2019-01-23 00:00:00,0.01678492864797776,0.03390488643331557,-0.03783253792710106,0.07187858136915942,0.4680835334557238,0.9006399408436121,0.9524691661113854,-0.0599206573034764,-0.0599206573034764
2019-01-23 04:00:00,0.01033870291537653,0.022314315238748383,-0.040980209377503796,0.06389081420343219,0.5083775255638546,1.0,0.9524691661113854,-0.06549043062200954,-0.06549043062200954
2019-01-23 08:00:00,0.01766886644142107,0.02505723067381105,-0.031102708340018936,0.056330210528671855,0.4584692190485819,0.0,0.6335466469478707,-0.05804336768335194,-0.05804336768335194
2019-01-23 12:00:00,0.012739350843012698,0.013167499231931279,-0.03096461807946993,0.0445283555291198,0.48802815940775157,0.5922649439151807,0.5307549813050602,-0.06212484993997591,-0.06212484993997591
2019-01-23 16:00:00,0.018854979772650715,0.011852576916919544,-0.01941791911362567,0.0313892311680843,0.4470720721751388,0.0,0.19742164797172676,-0.05574860250793168,-0.05574860250793168
2019-01-23 20:00:00,0.028163421222270557,0.021566620233005374,-0.009951402924652242,0.031336035725391134,0.3938740588000209,0.0,0.19742164797172676,-0.04605639714580079,-0.04605639714580079
2019-01-24 00:00:00,0.017170091831124834,0.011746718693117275,-0.01949830527516616,0.031366594404438425,0.46181446949388305,0.7215873791511082,0.24052912638370258,-0.055605923239649524,-0.055605923239649524
2019-01-24 04:00:00,0.021394291003560717,0.016845446287295784,-0.014180298223514187,0.030984455430111562,0.43562135174555466,0.44339325293396753,0.38832687736169175,-0.05087319665907364,-0.05087319665907364
2019-01-24 08:00:00,0.014372641208837633,0.010795375785660033,-0.02033436548649359,0.031278925948391025,0.4761059945362678,1.0000000000000002,0.7216602106950252,-0.056852906779341406,-0.056852906779341406
2019-01-24 12:00:00,-0.0025312188474942987,-0.002407257923196404,-0.037848315354743756,0.03616906056554258,0.5667026933802902,1.0,0.8144644176446557,-0.07266590007047735,-0.07266590007047735
2019-01-24 16:00:00,-0.011289771946145666,-0.005995116197054728,-0.04888259645063575,0.044097464239083096,0.6073862308690161,1.0,0.9999999999999999,-0.0812370224729424,-0.0812370224729424
2019-01-24 20:00:00,-0.006885677274684698,0.001687428142347125,-0.045490361992332806,0.04823418964381769,0.5809908955695023,0.8463286823580429,0.9487762274526809,-0.07740566472921862,-0.07740566472921862
2019-01-25 00:00:00,-0.009861719171255112,0.0018434985720683361,-0.04852426355919537,0.05157145972704435,0.5964507965435841,0.9167015947646943,0.9210100923742455,-0.08054431776388382,-0.08054431776388382
2019-01-25 04:00:00,-0.003135270937455914,0.010194288493961867,-0.040742233699440744,0.051726592753959647,0.5536424836670505,0.0,0.5876767590409122,-0.07441688263606072,-0.07441688263606072
