timestamp,ema50_dist_zec_btc_1h,ema200_dist_zec_btc_1h,upper_bb_dist_zec_btc_1h,lower_bb_dist_zec_btc_1h,width_bb_zec_btc_1h,rsi_zec_btc_1h,stoch_rsi_fastk_zec_btc_1h,stoch_rsi_fastd_zec_btc_1h,kijun_dist_zec_btc_1h,tenkan_dist_zec_btc_1h
2018-02-16 16:00:00,,,,,,,,,-70.80225268303049,-70.70768249920305
2018-02-16 17:00:00,,,,,,,,,-70.7363309122665,-70.6415472108032
2018-02-16 18:00:00,,,,,,,,,-71.07335354556173,-70.97966144517433
2018-02-16 19:00:00,,,,,,,,,-71.1062039957939,-71.01261829652996
2018-02-16 20:00:00,,,,,,,,,-71.13897991765398,-71.04550037811948
2018-02-16 21:00:00,,,,,,,,,-70.79604633861196,-70.70145605271549
2018-02-16 22:00:00,,,,,,,,,-70.65382232949568,-70.55877138646218
2018-02-16 23:00:00,,,,,,,,,-70.86726039016116,-70.77290076335878
2018-02-17 00:00:00,,,,,,,,,-70.83014861995753,-70.73566878980893
2018-02-17 01:00:00,,,,,,,,,-70.90119665360584,-70.80694694482685
2018-02-17 02:00:00,,,,,,,,,-70.78362573099415,-70.688995215311
2018-02-17 03:00:00,,,,,,,,,-70.76186422643116,-70.66716322621835
2018-02-17 04:00:00,,,,,,,,,-70.4537634408602,-70.35806451612902
2018-02-17 05:00:00,,,,,,,,,-70.4391419411752,-70.34339565806742
2018-02-17 06:00:00,,,,,,38.56548856548858,,,-70.38689513956244,-70.2909796314258
2018-02-17 07:00:00,,,,,,29.76792988519937,,,-69.8725961011337,-69.77501480165778
2018-02-17 08:00:00,,,,,,29.740254812116433,,,-69.87061403508773,-69.77302631578948
2018-02-17 09:00:00,,,,,,27.248545060717117,,,-69.68847901866478,-69.5903013722808
2018-02-17 10:00:00,,,,,,39.97735698583738,,,-70.11311725038067,-70.01631498803566
2018-02-17 11:00:00,,,5.12326381579109,-0.8522093992320401,5.850533480713005,37.08065596622671,,,-69.93851607115506,-69.8411482834825
2018-02-17 12:00:00,,,5.557048106313922,-0.7848800774889253,6.194131013849608,35.15914474650725,62.14719592312143,79.79671812178206,-69.81501010633625,-69.71724228842604
2018-02-17 13:00:00,,,5.524505657151613,-1.0970733701758162,6.478170716376288,35.29431436145909,63.20911447252727,67.53308961262448,-69.81965160468336,-69.72189882037651
2018-02-17 14:00:00,,,5.207867478904227,-1.3586236744395297,6.442497436627661,35.992270807290936,17.291186427676177,47.54916560777497,-69.8421757358913,-69.74449590622736
2018-02-17 15:00:00,,,4.163267553928396,-2.041949716019864,6.140091838234039,42.05071552903731,100.0,60.166766966734485,-70.04339009659202,-69.94636199114754
2018-02-17 16:00:00,,,4.931975428800062,-1.0725776950140875,5.890876938285991,36.036579170613756,12.731994661228404,43.3410603629682,-69.71253472069132,-69.61443498963891
2018-02-17 17:00:00,,,5.539858734522873,-0.6898198844840553,6.082184464282559,32.83648497844128,0.0,37.57733155374281,-69.4993894993895,-69.40059940059939
2018-02-17 18:00:00,,,5.296223718822146,-1.0724050088729453,6.236910824530397,33.91308372991079,11.684087407600952,8.138694022943126,-69.53590988713718,-69.43723807623229
2018-02-17 19:00:00,,,4.825833082416686,-1.3335938600444242,6.053721720296384,35.238069274258706,26.063861574009337,12.582649660536772,-69.57908022053451,-69.4805482363882
2018-02-17 20:00:00,,,4.874227174970125,-1.1029484514713528,5.866553582904111,33.37996459091842,16.983237987385152,18.243728989665154,-69.46753189030623,-69.36863860616027
2018-02-17 21:00:00,,,5.268029827416654,-0.4917600074758055,5.625446581244038,29.82807003123615,0.0,14.349033187131505,-69.23094150318015,-69.13128191346412
2018-02-17 22:00:00,,,4.184954621421921,-1.077529485053219,5.181971169140516,35.45058758139336,100.0,38.99441266246173,-69.41110987420683,-69.312033841701
2018-02-17 23:00:00,,,4.567263619128603,-0.3216692763292395,4.787308055470143,31.612956907796143,31.745332240182794,43.915110746727606,-69.15703221461443,-69.05713323605343
2018-02-18 00:00:00,,,5.372168366285401,0.22165101837179346,5.010381502059853,28.019756324661742,0.0,43.915110746727606,-68.87262676152068,-68.77180660655218
2018-02-18 01:00:00,,,5.694892751673208,0.30597231992282037,5.2319396133384855,26.347769224280015,0.0,10.581777413394272,-68.72310879413573,-68.62180435722904
2018-02-18 02:00:00,,,7.239539527564265,1.0432514279291816,5.949880036857323,22.106209165372253,0.0,8.289665250534503e-15,-68.26800933090053,-68.16523084740282
2018-02-18 03:00:00,,,6.852193335883339,0.011367778804394213,6.613852647819686,26.073210627213218,41.72827100626862,13.909423668756213,-68.41028235077715,-68.30796468316012
2018-02-18 04:00:00,,,6.223503339761005,-0.8910848148896422,6.9298245311311,30.61995060537098,100.0,47.24275700208955,-68.57861635220127,-68.47684391080617
2018-02-18 05:00:00,,,7.286603112583356,-0.4885053241351467,7.519516397749788,27.44468738625153,62.70425591971084,68.14417564199316,-68.28339258506857,-68.18066392723578
2018-02-18 06:00:00,,,6.082885182170972,-1.5139946652059089,7.42720931631281,33.967375059498615,100.0,87.5680853065703,-68.54480516507166,-68.44292321076972
2018-02-18 07:00:00,,,4.310998093156648,-2.9008429896414167,7.161348025467252,43.33870374013852,100.00000000000001,87.5680853065703,-68.98155464746122,-68.88108730499177
2018-02-18 08:00:00,,,5.214550990173139,-1.9776926669209827,7.077696158493775,38.7027314571216,70.83196481119035,90.27732160373012,-68.64029581611923,-68.53872315171989
2018-02-18 09:00:00,,,5.300578698520142,-1.7875232702104449,6.9657466974913245,37.35462590530552,62.35012157031313,77.72736212716782,-68.53183692166742,-68.42991296381126
2018-02-18 10:00:00,,,5.3566606985966825,-1.567925066412712,6.795847418679224,35.926631522477834,20.906922910801534,51.36300309743499,-68.41609195402299,-68.31379310344828
2018-02-18 11:00:00,,,2.7897013923648073,-3.213678659966579,6.016133571697661,47.336240453289285,100.0,61.085681493704875,-69.0158314915881,-68.91547517026746
2018-02-18 12:00:00,,,3.3888845599082007,-2.232288776473912,5.5888531166374396,43.20353574056035,63.778734768300076,61.56188589303386,-68.71954829015073,-68.61823232093256
2018-02-18 13:00:00,,,2.8670848866360066,-2.4430750755894737,5.298925979209506,44.56851239958178,75.74213042277631,79.84028839702545,-68.7976925872093,-68.6966297238372
2018-02-18 14:00:00,,,4.9590234171844605,-0.4662697939960103,5.30609825048124,36.245199289271085,2.7921006646683937,47.43765528524825,-68.0903939056113,-67.98704013377926
2018-02-18 15:00:00,,,5.255297270130876,-0.15532996971507895,5.2760878619945,34.52359121354582,0.0,26.178077029148227,-67.91002942962582,-67.8060914654085
2018-02-18 16:00:00,,,4.853212939912566,-0.4268418780688954,5.165727680392207,35.01807063119021,4.922680909948775,2.571593858205714,-67.93698949824972,-67.83313885647608
2018-02-18 17:00:00,5.147581395348855,,4.248096043040506,-0.9190262755985779,5.0825219675169775,37.147955928836815,26.12628478299342,10.349655230980723,-68.04883720930232,-67.9453488372093
2018-02-18 18:00:00,4.7347112063669705,,3.5513072731730766,-1.070453246716807,4.565133372349366,38.45147443492966,100.0,43.68298856431406,-68.11557205848224,-68.01229983754932
2018-02-18 19:00:00,5.254533810004758,,3.9995310596800504,-0.5092295873734054,4.43142559073466,35.78714298051074,32.168771212086924,52.765018665026766,-67.89203084832904,-67.78803458752046
2018-02-18 20:00:00,4.051619219086944,,2.7942456533797566,-1.5231886374596826,4.290169043528142,41.93934019815292,100.0,77.38959040402897,-68.20853387634209,-68.10556275453536
2018-02-18 21:00:00,4.869131704171159,,3.7221160350895843,-0.7490799119062475,4.405704356003514,38.08368180043245,37.328758144100235,56.499176452062365,-67.89803261834665,-67.79405579699986
2018-02-18 22:00:00,4.885785041424273,,3.9835978432521957,-0.7297931136806213,4.637936262205736,37.30609685652965,24.68961612061338,54.00612475490451,-67.83188948723952,-67.72769843128073
2018-02-18 23:00:00,4.201122963307169,,3.4565605135106425,-1.3305120512552615,4.7367200825279365,40.431779269694005,75.49556889795733,45.837981054223626,-67.9892823858341,-67.88560111835974
2018-02-19 00:00:00,4.1344378266436,,3.4796457047464813,-1.3531472673193545,4.781948937350177,40.0022246793435,58.1909393489627,52.79204145584445,-67.95792714212416,-67.85414431643267
2018-02-19 01:00:00,3.265648215510719,,2.7379658156588382,-2.0703419822058367,4.792310494348007,44.604819309145306,100.0,77.89550274897333,-68.18423916819118,-68.08118935692286
2018-02-19 02:00:00,0.370291640350251,,0.1733215518729736,-4.935151275883598,5.233067714715019,58.524166122583146,100.0,86.0636464496542,-69.07163117374273,-68.97145558507046
2018-02-19 03:00:00,1.2563283720666396,,0.985385163325514,-3.988043589628043,5.049234383797996,53.70352435729118,73.97334518055362,91.32444839351786,-68.78280429892527,-68.68169321306037
2018-02-19 04:00:00,1.6779508938418175,,1.4705347556351667,-3.5224080860764784,5.044698250715475,51.35377923418447,61.287066421345344,78.42013720063296,-68.63170392018083,-68.53010342701889
2018-02-19 05:00:00,2.3356663174937564,,2.18374114024531,-2.8116593498734077,5.011133399681403,47.92392957057173,23.845301837167604,53.03523781302217,-68.39938358212387,-68.29703061388781
2018-02-19 06:00:00,2.902013658386471,,2.8298963016721412,-2.1959239019314736,5.0099393871245645,45.01780865493383,0.0,28.377456086170962,-68.18792257108456,-68.08488469019171
2018-02-19 07:00:00,1.3467283029672261,,1.0985314499677434,-3.5073205525757434,4.662000887210798,51.95518818183488,79.87113284191659,34.572144893028046,-68.65174435850047,-68.55020877541241
2018-02-19 08:00:00,2.803301869088881,,2.484129124518897,-2.0070449222852504,4.480486200880314,45.484548190690376,6.727893925172632,28.86634225569639,-68.1658093516845,-68.06269984707353
2018-02-19 09:00:00,2.645331041569654,,2.18103712633293,-1.9990041936573166,4.176240253685564,45.713103434883784,10.022441142996609,32.207155970028595,-68.18129183167743,-68.07823247411937
2018-02-19 10:00:00,1.9806579699488402,,1.6449874136287734,-2.516354797223863,4.179551836594905,48.45062363429883,49.48287701506868,22.07773736107929,-68.36227145028325,-68.2597982775296
2018-02-19 11:00:00,0.011110238998135458,,0.0399416220385973,-4.424892278076198,4.564918614481442,56.607609954527774,100.0,53.16843938602175,-68.97314875454484,-68.87265418576816
2018-02-19 12:00:00,1.1680306437689358,,1.3352982315519402,-3.1575316273557474,4.534141176271137,51.22696732340179,51.6262451349574,67.03637405000869,-68.59944233670065,-68.49773734972801
2018-02-19 13:00:00,-0.25962903622456235,,0.23509305899189759,-4.5626812081414165,4.903884223382878,56.552112171193116,99.4905892870449,83.70561147400076,-69.0458488228005,-68.94558972625887
2018-02-19 14:00:00,0.9639927420700634,,1.5940966764897313,-3.275137059788835,4.910507543695815,51.25171543145448,34.33978784798342,61.818874089995234,-68.65389002966005,-68.5523613963039
2018-02-19 15:00:00,2.0432947712395233,,2.7274660581255494,-1.999811492110437,4.710140773035616,46.987545051717305,0.0,44.6101257116761,-68.29290807966582,-68.19021024208996
2018-02-19 16:00:00,3.142430849057898,,3.9993465082071467,-0.9507198265928052,4.875744707755931,43.010236027399756,0.0,11.4465959493278,-67.91152840059792,-67.80759529147981
2018-02-19 17:00:00,3.716100476731987,,4.796035615371008,-0.38556450969563505,5.069799112578606,40.848364432995325,0.0,-7.105427357601002e-15,-67.6858668297387,-67.58120281299244
2018-02-19 18:00:00,3.2316837753814553,,4.449857684847358,-0.7453900086953014,5.100769514591141,42.361413080483956,14.543858490526079,4.847952830175353,-67.79569640429422,-67.6913881205757
2018-02-19 19:00:00,3.8427309794109243,,5.3487194095079404,-0.2642978448162414,5.473860190354454,39.96951719705159,0.0,4.847952830175353,-67.55614329232296,-67.4510591069025
2018-02-19 20:00:00,4.49717248557262,,6.411782493647711,0.12054468212836511,6.0922548034477675,37.51455154818883,0.0,4.847952830175353,-67.29432489049705,-67.18839268710721
2018-02-19 21:00:00,3.6631187840321378,,5.8029127737557085,-0.8359031958912189,6.4779361159825255,40.7186045363473,66.10572567030322,22.035241890101066,-67.50857277994561,-67.40333451578574
2018-02-19 22:00:00,0.9494947999381997,,2.7473931939329344,-3.3035503186880755,6.0678168103750005,51.538856893508466,100.0,55.3685752234344,-68.34696463541066,-68.24444188457551
2018-02-19 23:00:00,2.6755199862816603,,4.418239657849421,-1.67252068060334,6.008275162777985,45.36810638799894,55.99959959821538,74.03510842283953,-67.77152240206428,-67.66713581984519
2018-02-20 00:00:00,3.1946932803003314,,4.96044031440559,-1.2712849393052172,6.118858161333981,43.43156638245952,42.191143793410006,66.06358113054178,-67.56763136773523,-67.46258439167178
2018-02-20 01:00:00,4.883105770112062,,7.015446669813752,-0.05119100288262235,6.828848440446407,38.41699561480805,0.0,32.73024779720845,-66.97435157808707,-66.86738299560106
2018-02-20 02:00:00,5.217558731840977,,7.758951617623078,-0.15015616033174917,7.619241526385004,37.10738437854232,0.0,14.06371459780332,-66.80198139422495,-66.69445451250454
2018-02-20 03:00:00,4.973880396819386,,7.623256078250185,-0.6806701503740298,8.025343059662273,37.27794947234676,2.064772227042427,0.6882574090141281,-66.81481123644356,-66.70732591000217
2018-02-20 04:00:00,5.939436289182032,,9.033754525484628,-0.25413077762239666,8.897310126704475,34.32668598004762,0.0,0.6882574090141281,-66.43293427803567,-66.32421206938676
2018-02-20 05:00:00,5.3496726799620475,,8.681691205484277,-1.1465107993878898,9.471359974381926,35.9950686672969,40.78866482554186,14.28447901752808,-66.55061596143545,-66.44227491843988
2018-02-20 06:00:00,4.864631483942916,,8.252115470999932,-1.8251742773904067,9.763541222014014,37.3286394718735,100.0,46.92955494184727,-66.64157723498276,-66.53353081144078
2018-02-20 07:00:00,5.15315456744736,,8.201644639957383,-1.5953164215679494,9.483698922493447,35.92517069444893,53.248150537770705,64.6789384544375,-66.4828864872777,-66.37432607157669
2018-02-20 08:00:00,4.997920619551532,,7.852747377398361,-1.8296096247867877,9.399290883348776,35.78399721510124,48.545430134803155,67.26452689085794,-66.46734355169383,-66.358732793127
2018-02-20 09:00:00,4.979512621692783,,7.143541480504645,-1.6098006492087036,8.517669258886471,35.21919385980543,0.0,33.9311935575246,-66.40831295843522,-66.29951100244497
2018-02-20 10:00:00,5.242535388332814,,6.966384639616896,-1.2638180179786462,8.00204177591413,33.74536693286396,0.0,16.181810044934362,-66.2556797249171,-66.14638339678251
2018-02-20 11:00:00,5.890969235910215,,7.459214854599239,-0.7516803026598184,7.9444565724776774,31.157196987063223,0.0,-2.1316282072803006e-14,-65.97067419626492,-65.86045474810521
2018-02-20 12:00:00,5.048789151048316,,6.514351662402462,-1.5896877203077642,7.909286492718297,34.998863949135774,83.03075068580608,27.676916895268675,-66.17509478556305,-66.06553744645231
2018-02-20 13:00:00,5.335169831708764,,6.826187467692435,-1.4358253065999471,8.04518058915763,33.40283388204951,55.28406262583557,46.104937770547195,-66.01276469424104,-65.9026815753018
2018-02-20 14:00:00,5.715194179887106,,7.159516224839391,-1.188379126058503,8.105888493390562,31.534835475366396,9.83006835395851,49.3816272218667,-65.81487932321473,-65.70415526250311
2018-02-20 15:00:00,6.344808288080284,,7.913272355044287,-0.836117669308456,8.4503672436788,29.031726886804655,0.0,21.704710326598008,-65.52753732279513,-65.41588257433195
2018-02-20 16:00:00,6.126765388340671,,7.848664586323695,-1.2525247374167159,8.810609269269525,28.9431020763197,0.0,3.2766894513194864,-65.51715483271843,-65.40546645583916
2018-02-20 17:00:00,6.8422679364426475,,8.66384309853936,-0.8435608803142314,9.149640138463655,26.279303057825704,0.0,-1.6579330501069005e-14,-65.19393002812049,-65.08119474070884
2018-02-20 18:00:00,7.952305505049129,,9.2066121187395,0.260396867139856,8.541884753033099,23.049979440191695,0.0,-1.6579330501069005e-14,-64.72657252888318,-64.61232349165597
2018-02-20 19:00:00,8.208068822153392,,9.31619240543582,0.29246059678424974,8.61007566186306,21.876451436082792,0.0,-1.6579330501069005e-14,-64.53353296504724,-64.41865868139811
2018-02-20 20:00:00,7.134824942260054,,7.922529048104043,-0.6852148502567768,8.307137092254635,27.186890436568202,75.14789213221071,25.04929737740356,-64.7898513582778,-64.67580727831881
2018-02-20 21:00:00,6.992385201483753,,7.793931651872477,-0.95575673912357,8.46041925740927,26.824794389863754,93.18142913097486,56.10977375439518,-64.74286594128516,-64.62866967768426
2018-02-20 22:00:00,6.699711509408757,,7.508781738352632,-1.3261005324514241,8.56995574907792,26.965810859526474,95.83688698765734,88.05540275028096,-64.7491982039769,-64.63502245028864
2018-02-20 23:00:00,6.371262718894499,,7.073968124344354,-1.6390963294725558,8.482556420622647,27.503153929037428,100.0,96.33943870621073,-64.77179487179487,-64.6576923076923
2018-02-21 00:00:00,7.242038996012257,,8.117306473865305,-1.0397732286674066,8.844107382416928,24.25186461154289,0.0,65.27896232921911,-64.38551468491588,-64.2701609767478
2018-02-21 01:00:00,7.247307752822141,,8.162470553632929,-1.1807450083887283,9.0280584311578,23.488390274572485,0.0,33.33333333333333,-64.28552860745016,-64.16985104889652
2018-02-21 02:00:00,6.369223315770012,,7.078841487602827,-1.9346256290274422,8.78744455836286,28.494006443092484,100.0,33.33333333333333,-64.49136772459423,-64.37635686963714
2018-02-21 03:00:00,6.357722721953296,,6.89743849368829,-1.8938117385979059,8.576677760719573,27.70618241101242,84.26119771158966,61.420399237196555,-64.40857986632817,-64.29330086524014
2018-02-21 04:00:00,6.3791290110156496,,6.681922171958488,-1.7772468472832093,8.256687170107742,26.801739752433157,66.19263975328583,83.48461248829183,-64.31428571428572,-64.1987012987013
2018-02-21 05:00:00,6.678784921654146,,6.729257829828339,-1.4028359360591436,7.92113717356341,25.024975752787565,30.697229401618294,60.38368895549794,-64.12231681203322,-64.00611061785135
2018-02-21 06:00:00,5.625422773642685,,5.342292506751933,-2.1514757571665877,7.376089514078705,32.04329032888159,100.0,65.62995638496805,-64.39935737976784,-64.28404850746269
2018-02-21 07:00:00,6.769298622271225,,6.393038970350595,-1.0726608190901765,7.27224433995613,27.312663877388133,32.595975854273526,54.43106841863061,-63.920693277310924,-63.80383403361345
2018-02-21 08:00:00,5.709950703351385,,4.877725820367873,-1.7302677074357287,6.505612808731419,33.450270080912205,100.0,77.5319919514245,-64.19991140526878,-64.08395653646716
2018-02-21 09:00:00,2.259932112114016,,1.092157775059932,-4.596295427699015,5.7898961686053445,51.96606609217787,99.99999999999999,77.5319919514245,-65.33706731254414,-65.22479564032697
2018-02-21 10:00:00,3.0718548824866465,,1.543817927098079,-3.4796056855256663,5.072520225407336,47.86518404988614,83.36585755360133,94.45528585120043,-65.0193502393319,-64.90604949587534
2018-02-21 11:00:00,2.9312230324088917,,1.2388260241912974,-3.360300415801176,4.648434109615648,47.96345791449016,83.76447947096518,89.04344567485549,-65.02647388249669,-64.91319621219836
2018-02-21 12:00:00,1.8169842977429518,,0.11512109978926155,-4.275887132295308,4.48429882320047,52.76934163411556,100.0,89.04344567485549,-65.3798664482802,-65.26773340052915
2018-02-21 13:00:00,2.313494938487204,,0.6880313978311126,-3.716468137490514,4.472218692299377,49.93318698492076,42.168362241964125,75.31094723764309,-65.17893349553934,-65.0661496350365
2018-02-21 14:00:00,-2.9353227195695553,,-2.773234782386269,-9.944519354161885,7.658264176310895,67.74599860878865,100.0,80.72278741398803,-67.00607574265747,-66.8992099133066
2018-02-21 15:00:00,-1.3598891675092095,,-0.4134283355730517,-8.820211509301256,8.8136956294517,60.89104918223478,65.34848818215988,69.17228347470798,-66.4894265713798,-66.38088733871558
2018-02-21 16:00:00,-1.1862061301418092,,0.3791538860730137,-8.899924638509138,9.69199485609503,60.35831481916559,58.52600956199361,74.62483258138448,-66.44687034459179,-66.33819327423254
2018-02-21 17:00:00,0.9140016348993418,,2.7742748286303076,-6.87557223381996,9.851874396952635,52.163740198814814,12.522184936291994,45.465560893481815,-65.72105788423153,-65.61002994011974
2018-02-21 18:00:00,0.9217213763820675,,3.0211247654645446,-6.76307474299942,9.970749742335668,52.005877389538114,0.0,23.682731499428524,-65.7056562328391,-65.59457840347461
2018-02-21 19:00:00,0.48065490451973947,,2.8278573591813405,-7.083636628383482,10.126985052800972,53.42267275508782,15.94561589359774,9.489266943296565,-65.84886900323141,-65.73825503355705
2018-02-21 20:00:00,-1.372056256597587,,1.379728116905432,-8.76079081046055,10.529098612181675,59.40661265576529,88.60569538630173,34.85043709329981,-66.49759808822454,-66.38908532273403
2018-02-21 21:00:00,-1.5740473107469843,,1.5706963142711583,-8.827019271469627,10.789163873253111,60.19141378259519,100.0,68.18377042663315,-66.58803501945525,-66.47981517509727
2018-02-21 22:00:00,-2.5585059019126333,,1.0700265928272445,-9.764110286910954,11.326504782437963,63.35338375759162,100.0,96.20189846210057,-66.95767195767195,-66.85064935064935
2018-02-21 23:00:00,-0.03277702533335258,,3.817625370590827,-7.079900228720626,11.078226701516542,53.00417360034332,0.0,66.66666666666666,-66.10165309647174,-65.99185788304959
2018-02-22 00:00:00,0.07764181395248926,,3.987927660490098,-6.536588859976355,10.660364811301116,52.59878982925874,0.0,33.33333333333332,-66.06313605374963,-65.95321608536706
2018-02-22 01:00:00,-1.6903417983500146,,2.249068770348006,-7.707471815861055,10.235898894711347,58.25681189441559,52.610280805217954,17.536760268405974,-66.68606483838899,-66.5781625081836
2018-02-22 02:00:00,-0.6405398109842864,,3.33185012202617,-6.219688224731035,9.691475406508923,54.33545602064015,16.14813355998666,22.919471455068194,-66.33918071344571,-66.23015484123873
2018-02-22 03:00:00,0.6572931385295355,,4.3197107184843375,-4.033705604156845,8.341487781807686,49.776321744062166,0.0,22.919471455068194,-65.89041435984011,-65.77993495369796
2018-02-22 04:00:00,0.29415665221776965,,3.5642895743540848,-3.4715137208163105,7.032541045180371,50.940322510395454,13.725630779546135,9.957921446510923,-66.00940128649184,-65.89930727362692
2018-02-22 05:00:00,0.12078174808969333,,3.3757082426871143,-3.4085574819679887,6.785380197543714,51.52383145837038,20.6062348204648,11.443955200003636,-66.06648883619837,-65.95657972732661
2018-02-22 06:00:00,-0.6780157489926442,,2.4417656979034197,-3.7458685760418886,6.228245639264911,54.41736129563769,100.00000000000001,44.77728853333698,-66.3466013472137,-66.2375995101041
2018-02-22 07:00:00,0.9504709649120535,,3.9589991182316986,-1.7117325495285995,5.60772144313156,48.21829593524467,0.0,40.20207827348826,-65.78167417997061,-65.67084256930089
2018-02-22 08:00:00,0.46356115621870586,,3.379753889497694,-1.9081886160583261,5.249318928335299,49.922789093287065,27.49597010111749,42.4986567003725,-65.9403044275869,-65.82998661311915
2018-02-22 09:00:00,0.7719142672923063,,3.5179134704613313,-1.1792238530294652,4.642846439671854,48.66807415045585,7.255581108805513,11.583850403307665,-65.82508332918759,-65.7143923187901
2018-02-22 10:00:00,2.104411799975958,,4.7013022377404345,-0.018374178008895292,4.611695230754178,43.80359891016732,0.0,11.583850403307665,-65.34406215316315,-65.23181313691857
2018-02-22 11:00:00,1.9155962902427381,,4.557540917119796,-0.4269691933816211,4.883648802245294,44.26590723328858,7.555057275333195,4.936879461379566,-65.38161110691159,-65.26948371003098
2018-02-22 12:00:00,1.7591223014890245,,4.4036753543828855,-0.751610903224853,5.062837218469875,44.64229151700169,13.705941174176422,7.086999483169869,-65.41037260825779,-65.29833836858006
2018-02-22 13:00:00,0.2663112342876417,,2.882894512915901,-2.140343591239857,5.004657040664653,50.98336625299177,99.99999999999999,40.4203328165032,-65.91410921179943,-65.80370655221176
2018-02-22 14:00:00,-0.23160596371291087,,2.3778046732560565,-2.5399788438722704,4.921774440567622,53.00783315914703,100.0,71.23531372472547,-66.08659162717218,-65.97674763033174
2018-02-22 15:00:00,1.386984000783964,,4.131311587409825,-1.03515918924717,5.087709162040954,46.288890824908876,23.141166017391527,74.38038867246384,-65.51715483271843,-65.40546645583916
2018-02-22 16:00:00,1.193433865850202,,3.831439872102238,-1.3033696966637143,5.070713965049851,46.90639022070335,27.064579922657995,50.06858198001651,-65.56641604010025,-65.45488721804512
2018-02-22 17:00:00,0.5244037501452414,,2.9231174150431416,-1.9310114310304716,4.830168649966492,49.71354517439899,50.97014052403568,33.7252954880284,-65.78678686156833,-65.67597181064322
2018-02-22 18:00:00,0.7860598168177635,,2.605772053141786,-1.410966858336693,3.992885310919747,48.457451230528,32.27532396830746,36.77001480500038,-65.68681318681317,-65.57567432567433
2018-02-22 19:00:00,1.1437341033904591,,2.959291502058825,-1.1202744509054452,4.04239577913754,46.71901073704216,12.55951311399719,31.934992535446778,-65.54914744232698,-65.43756268806419
2018-02-22 20:00:00,2.145652995652725,,4.0933368573282225,-0.3409607326292474,4.352633990627543,42.370718524421605,0.0,14.94494569410155,-65.17805094411354,-65.06526422506653
2018-02-22 21:00:00,1.527159024263991,,3.0381017011407607,-0.7908682056402938,3.7864250013251506,45.16415701082669,38.04309456786225,16.867535893953146,-65.3676489123037,-65.25547629250585
2018-02-22 22:00:00,1.4918653020264738,,2.7992509614386707,-0.7922415567338525,3.5558097996265614,45.05527091026367,44.10498235200706,27.382692306623102,-65.35891682004993,-65.24671591739997
