timestamp,ema50_dist_xmr_btc_15m,ema200_dist_xmr_btc_15m,upper_bb_dist_xmr_btc_15m,lower_bb_dist_xmr_btc_15m,width_bb_xmr_btc_15m,rsi_xmr_btc_15m,stoch_rsi_fastk_xmr_btc_15m,stoch_rsi_fastd_xmr_btc_15m,kijun_dist_xmr_btc_15m,tenkan_dist_xmr_btc_15m
2019-02-08 03:30:00,-0.01700971494459358,,0.43489094328899025,-0.6690701412840228,1.1052552234820838,50.25234132728289,91.7441998433907,89.70870910596994,2.529761904761907,3.1680764411027518
2019-02-08 03:45:00,0.2023401627852417,,0.5546010965053805,-0.405452811710727,0.9593384897646832,44.356275565476146,0.0,56.37537577263661,2.7631682235654376,3.402935866237544
2019-02-08 04:00:00,-0.10694175746001067,,0.08716002627973118,-0.6161529052218229,0.7051781024745187,52.614685909294,100.0,63.914733281130204,2.4415055951169773,3.0792706784568358
2019-02-08 04:15:00,-0.08772476771296,,0.1251915653065261,-0.607307868038065,0.7342694497060962,52.19754285723942,94.94886988309013,64.98295662769668,2.4575408937935306,3.0954058073100033
2019-02-08 04:30:00,-0.13684708289828373,,0.1036901814106983,-0.644209580659838,0.7499265112071395,53.5845953615588,100.0,98.31628996103001,2.4014392991239086,3.038954943679606
2019-02-08 04:45:00,-0.13148053062777,,0.11493799740951438,-0.5928791738801786,0.7095126979576172,53.5845953615588,100.0,98.31628996103001,2.4014392991239086,3.038954943679606
2019-02-08 05:00:00,-0.1413333641172021,,0.1193447497120248,-0.5760943195541213,0.6970309121125106,54.02662399153048,100.0,99.99999999999996,2.3854215548255953,3.022837478492102
2019-02-08 05:15:00,-0.06820977535695327,,0.20308064154446193,-0.48561957869721617,0.6896745197706651,51.64321419642053,0.0,66.66666666666663,2.4575408937935306,3.0954058073100033
2019-02-08 05:30:00,-0.14062121714769615,,0.13579760689688136,-0.5236915616947724,0.6607707134178542,54.06786762734564,100.0,66.66666666666663,2.377414561664204,3.0147806365840246
2019-02-08 05:45:00,-0.022426588308543938,,0.198355895254676,-0.2962262366264956,0.4948242749847179,50.016674040841544,0.0,33.33333333333329,2.4976511118070865,3.1357657375508996
2019-02-08 06:00:00,-0.11921934697977088,,0.10610316640522477,-0.3736041441135485,0.4803497806986779,53.28367458072169,80.64291350488982,60.2143045016299,2.3934298005475307,3.030895580758708
2019-02-08 06:15:00,0.050872008692892656,,0.2668133875301626,-0.17200809096987735,0.43861356405496493,47.61207950278172,0.0,26.880971168296565,2.5699287001488713,3.2084933009480565
2019-02-08 06:30:00,-0.16154941525917677,,0.06350856230301627,-0.3738830443607899,0.4380714376416057,54.28196849737865,100.0,60.2143045016299,2.345399108748336,2.9825658666249755
2019-02-08 06:45:00,-0.1552141440725463,,0.0802997905080094,-0.3773836776162165,0.4583643314106629,54.281968497378664,100.0,66.66666666666663,2.345399108748336,2.9825658666249755
2019-02-08 07:00:00,-0.07407113458054448,,0.16332624637835913,-0.2853824235163893,0.448982675439578,51.56280502974235,59.23225304290646,86.41075101430211,2.4254753149205888,3.06314059932713
2019-02-08 07:15:00,-0.0711663842048349,,0.16910255116526773,-0.280987380208475,0.4503418634857868,51.56280502974235,59.23225304290646,72.82150202860426,2.4254753149205888,3.06314059932713
2019-02-08 07:30:00,-0.18841624993231054,,0.05604321012333546,-0.3795565335586004,0.43630549688859044,55.68232008181967,100.0,72.82150202860426,2.2974134562788295,2.934281472220057
2019-02-08 07:45:00,-0.2035033314473189,,0.043537786604863626,-0.3740065366050205,0.4182353918456296,56.43055012297793,100.0,86.41075101430211,2.2734374999999973,2.9101562499999956
2019-02-08 08:00:00,-0.05298503674074917,,0.19421576954916642,-0.21925293409041924,0.41352047053989155,50.60341630377907,0.0,66.66666666666663,2.4254753149205888,3.06314059932713
2019-02-08 08:15:00,-0.07344181141651918,,0.17199669632468328,-0.22909932461019356,0.4012105718256148,51.45579085531903,14.627681086224795,38.20922702874156,2.4014392991239086,3.038954943679606
2019-02-08 08:30:00,-0.16059725425882077,,0.09061213412031588,-0.3133379859491914,0.404400472267844,54.814535499686876,72.26741870992026,28.96503326538165,2.305407939981241,2.9423257267896297
2019-02-08 08:45:00,0.003384182020194082,,0.20218987843003688,-0.06833469252024438,0.2703436364616902,48.49147054146194,0.0,28.96503326538165,2.473581213307252,3.111545988258313
2019-02-08 09:00:00,0.025819982038055578,,0.22789244800383024,-0.05250879626588212,0.28015557073447234,47.64591102073788,0.0,24.089139569973383,2.4976511118070865,3.1357657375508996
2019-02-08 09:15:00,-0.04286560823447694,,0.1573685305300776,-0.11981278371863135,0.2771292752642337,50.438026391616155,38.9491091223631,12.983036374120994,2.4254753149205888,3.06314059932713
2019-02-08 09:30:00,-0.16875400507340155,,0.038478295095689674,-0.25569973594602446,0.2944978873187757,55.28859009767282,100.0,46.31636970745433,2.289420221909677,2.9262384747616776
2019-02-08 09:45:00,-1.1780258367092622,,-0.5793254510403467,-1.6371414990951405,1.069670494548302,75.82351475351736,100.0,79.64970304078766,1.2060301507537785,1.8361035948975646
