timestamp,ema50_dist_dsh_usd_15m,ema200_dist_dsh_usd_15m,upper_bb_dist_dsh_usd_15m,lower_bb_dist_dsh_usd_15m,width_bb_dsh_usd_15m,rsi_dsh_usd_15m,stoch_rsi_fastk_dsh_usd_15m,stoch_rsi_fastd_dsh_usd_15m,kijun_dist_dsh_usd_15m,tenkan_dist_dsh_usd_15m
2019-02-01 09:00:00,0.9156240503923163,1.8675578403335669,0.4916771129544806,-0.14740216786062188,0.6379810763150084,37.93321555640885,100.0,49.71716324044985,16.523713420787068,19.266041431708913
2019-02-01 09:15:00,0.7374845473170355,1.7010275545336517,0.34185699232240907,-0.27651107384937257,0.6181660930161971,42.350075068812224,100.0,69.10700300451839,16.35277905374368,19.091084208810607
2019-02-01 09:30:00,0.7315155480290381,1.7079792061014842,0.36560884747456335,-0.2531160728011739,0.6183771054937701,41.83195316364519,95.50453383685979,98.50151127895329,16.380370825984492,19.119325339775607
2019-02-01 09:45:00,0.08427234458530108,1.0474081208682984,-0.15557887325480246,-0.9536177985662864,0.8024895188287676,57.14687272939073,100.0,98.50151127895329,15.636551063986449,18.358000147264562
2019-02-01 10:00:00,0.248356707991082,1.2111338685527384,0.06344885122053778,-0.7988405930001163,0.8654717481021404,53.0566494103748,78.71189601130402,91.40547661605463,15.837845014530782,18.56403145145824
2019-02-01 10:15:00,0.4108508898856389,1.3782671763672871,0.25250718266951466,-0.6228556590093359,0.876986795295886,49.17027005077214,47.91613077446624,75.54267559525678,16.04498566488339,18.776047054650814
2019-02-01 10:30:00,0.4603670973998275,1.4328316657217899,0.31928480476259846,-0.5551617642422291,0.8754790957407863,47.73863439298269,38.568150514801346,55.0653924335239,16.12392783200236,18.856847086660757
2019-02-01 10:45:00,0.4694416961527281,1.4467997706167246,0.3551819569509007,-0.522191320717913,0.8781065377397583,47.12826629039271,0.0,28.828093763089225,16.156565731276153,18.890253102764774
2019-02-01 11:00:00,0.6126584238009603,1.6005732618467716,0.5128178850020371,-0.36375434778078697,0.875919394566448,43.56104801916496,0.0,12.856050171600478,16.351055002370796,19.08931958274065
2019-02-01 11:30:00,0.49418925094304456,1.486371482935822,0.4143433260280993,-0.46126874865314305,0.8758175652281966,46.125990858893566,45.72724747345558,15.24241582448522,16.237380465997564,18.972969772330295
2019-02-01 11:45:00,0.019597608559607238,0.9978731070236835,0.015005417700808543,-0.9576344067100284,0.9772457251604357,56.458251278535776,100.00000000000001,48.575749157818564,15.68936558917995,18.412057636208303
2019-02-01 12:00:00,-0.16064405163439544,0.8011952863407945,-0.06169765254733228,-1.1893133619967577,1.1347134042849851,59.7569690266931,100.0,81.90908249115189,15.473301863207878,18.190908957221218
2019-02-01 12:15:00,-0.5071097109570433,0.4262105382238479,-0.2315533560317995,-1.647072911330516,1.4289417932352366,65.34501188217293,100.0,100.00000000000004,15.048643263201079,17.75625622692378
2019-02-01 12:30:00,-0.6494126789105881,0.2532719192270161,-0.19368066860203648,-1.8919441851308894,1.7161598446537931,67.58518481789241,100.0,100.00000000000004,14.853440205944302,17.55645916218116
2019-02-01 12:45:00,-0.5191165217335647,0.35975535178780493,0.05869427864861887,-1.8143646987504258,1.889646963792878,64.6742328767848,73.83868672522038,91.27956224174017,14.979573309123895,17.68556074561083
2019-02-01 13:00:00,-0.5085548779372284,0.3459922696684492,0.17265053227781824,-1.8503957738592258,2.0401606552944553,64.82650503848721,64.75978878218227,79.53282516913426,14.967789165446565,17.6734992679356
2019-02-01 13:15:00,-0.7871814977538638,0.03224261182721566,0.038802612436050765,-2.1971935982201485,2.2603902402507505,69.19780839425782,100.0,79.53282516913426,14.608693113816162,17.305952068190457
2019-02-01 13:30:00,-0.9963967562198972,-0.21751963528556795,-0.01884510173226772,-2.4360590285982586,2.4472527816744685,72.20511255835969,100.0,88.25326292739413,14.320031446998694,17.010496891697137
2019-02-01 13:45:00,-0.6837224543240317,0.06879651482818439,0.3739353490697095,-2.0981286619622286,2.4935609163179575,64.4844345596987,0.0,66.6666666666667,14.648853847276989,17.3470579646664
2019-02-01 14:00:00,-0.5983587351657826,0.12890366328246472,0.48839149944015503,-1.9151680305296015,2.4208294431460007,62.93926235597207,0.0,33.33333333333337,14.719202898550732,17.41906264609634
2019-02-01 14:15:00,-0.5190501960918414,0.18558653863525176,0.5896634730504058,-1.751223524506551,2.354561822314383,61.42954830457038,0.0,3.789561257387201e-14,14.786282306163013,17.487720734417046
2019-02-01 14:30:00,-0.4903113442097262,0.19244041648553978,0.6352192687484326,-1.6455698432932153,2.2923695967373163,61.19244000192341,0.0,3.789561257387201e-14,14.796350983889361,17.498026373497865
