timestamp,ema50_dist_omg_btc_15m,ema200_dist_omg_btc_15m,upper_bb_dist_omg_btc_15m,lower_bb_dist_omg_btc_15m,width_bb_omg_btc_15m,rsi_omg_btc_15m,stoch_rsi_fastk_omg_btc_15m,stoch_rsi_fastd_omg_btc_15m,kijun_dist_omg_btc_15m,tenkan_dist_omg_btc_15m
2019-02-07 22:15:00,0.16795159993185926,,1.141720035658933,-0.877693633018517,2.0167512907358693,45.27829534585596,4.86477614748492,41.63833284949348,4.950495049504955,4.950495049504955
2019-02-07 22:30:00,0.4800400859750864,,0.9202522008027403,-0.22488796239203968,1.1411725104267412,40.3092157869426,0.0,18.373951505738074,5.298013245033117,5.298013245033117
2019-02-07 22:45:00,-0.17391426778512464,,0.2563031731658949,-0.8813031731657706,1.1411725104267412,51.72111213765208,100.0,34.954925382494984,4.6052631578947345,4.6052631578947345
2019-02-07 23:00:00,-0.1670941004209947,,0.2563031731658949,-0.8813031731657706,1.1411725104267412,51.72111213765208,100.0,66.66666666666667,4.6052631578947345,4.6052631578947345
2019-02-07 23:15:00,0.1560193024091605,,0.5522508425334527,-0.5522508425333084,1.104501685066748,46.55936256218135,54.76869560640705,84.92289853546903,4.950495049504955,4.950495049504955
2019-02-07 23:30:00,-0.1666396682876159,,0.2563031731658949,-0.8813031731657706,1.1411725104267412,51.74558149006785,100.0,84.92289853546903,4.6052631578947345,4.6052631578947345
2019-02-07 23:45:00,-0.16010477933516842,,0.28869700109772634,-0.8808022642555424,1.1729718794701245,51.74558149006785,100.0,84.92289853546903,4.6052631578947345,4.6052631578947345
2019-02-08 00:00:00,-0.1538261605377178,,0.3188620196535874,-0.8780725459693106,1.2002906414295293,51.74558149006785,100.0,100.0,4.6052631578947345,4.6052631578947345
2019-02-08 00:15:00,-0.14779376208524653,,0.34694858520050165,-0.873264374674132,1.2234325191355124,51.74558149006785,100.0,100.0,4.6052631578947345,4.6052631578947345
2019-02-08 00:30:00,-0.14199792827798152,,0.3730738052970528,-0.8664948579286236,1.242634373027562,51.74558149006785,0.0,66.66666666666667,4.6052631578947345,4.6052631578947345
2019-02-08 00:45:00,-0.45099332302337425,,0.1111711288354078,-1.160351456704245,1.278228044131822,57.69283627195421,100.0,66.66666666666667,4.262295081967227,4.262295081967227
2019-02-08 01:00:00,-0.4333073103557905,,0.16288269947626333,-1.113702371607428,1.2826830725762766,57.69283627195421,100.0,66.66666666666667,4.262295081967227,4.262295081967227
2019-02-08 01:15:00,-0.41631486681241725,,0.19930439437820802,-1.0517634107716667,1.2564230509407581,57.69283627195419,99.99999999999976,99.99999999999993,4.262295081967227,4.262295081967227
2019-02-08 01:30:00,-0.08525707459440257,,0.5077498609837194,-0.6393288083521464,1.1478338231668954,49.996667768896344,0.0,66.66666666666659,4.6052631578947345,4.6052631578947345
2019-02-08 01:45:00,-0.396656340929491,,0.18339268654126162,-0.8719172767051919,1.0589555479196258,56.277818099601085,81.6139917961658,60.537997265388526,4.262295081967227,4.262295081967227
2019-02-08 02:00:00,-0.6938375634493954,,-0.0399872929784828,-1.2018427723810232,1.1691146882511607,61.487663034444964,100.0,60.537997265388604,3.9215686274509887,3.9215686274509887
2019-02-08 02:15:00,-0.35380266321827225,,0.3093637958955897,-0.8339539598300694,1.1463245085349387,54.49469019032781,39.14388891027634,73.58596023548071,4.262295081967227,4.262295081967227
2019-02-08 02:30:00,-0.6527989748684626,,0.04383802881937626,-1.1876288784926192,1.2385501187755714,59.45995855485129,82.35396993267437,73.8326196143169,3.9215686274509887,3.9215686274509887
2019-02-08 02:45:00,-0.6271990150697015,,0.12330506318452006,-1.2017364357336247,1.3322250654475232,59.45995855485129,71.00368434435603,64.16718106243557,3.9215686274509887,3.9215686274509887
2019-02-08 03:00:00,-0.28956747232111724,,0.4720025591769206,-0.8654451821277775,1.3400839720694175,52.780742212167596,0.0,51.119218092343466,4.262295081967227,4.262295081967227
2019-02-08 03:15:00,-0.2782118851712756,,0.47519962920061776,-0.8030684816597189,1.2803670732755483,52.780742212167596,0.0,23.66789478145201,4.262295081967227,4.262295081967227
2019-02-08 03:30:00,-0.2673016151645613,,0.4046878530903353,-0.6341960498117416,1.0400774343841581,52.780742212167596,0.0,0.0,4.262295081967227,4.262295081967227
2019-02-08 03:45:00,-0.2568191988836066,,0.41378686403379383,-0.6105081755092945,1.0253035348232473,52.780742212167596,0.0,0.0,4.262295081967227,4.262295081967227
2019-02-08 04:00:00,-0.24674785775091745,,0.42064622028952225,-0.5845806465191616,1.0060514991850664,52.780742212167596,0.0,0.0,4.262295081967227,4.262295081967227
2019-02-08 04:15:00,-0.23707147117245642,,0.37956383059289944,-0.4779244863307386,0.8579102399925015,52.780742212167596,0.0,0.0,4.262295081967227,4.262295081967227
2019-02-08 04:30:00,-0.22777455073430541,,0.376721180312356,-0.4422949508043006,0.8192847490671787,52.78074221216761,100.0,33.333333333333336,4.262295081967227,4.262295081967227
2019-02-08 04:45:00,-0.532108846643875,,0.08657224325241408,-0.7401670144944084,0.8294498782640374,60.2768725013325,100.0,66.66666666666667,3.9215686274509887,3.9215686274509887
