timestamp,ema50_dist_xrp_usd_3h,ema200_dist_xrp_usd_3h,lower_bb_dist_xrp_usd_3h,width_bb_xrp_usd_3h,rsi_xrp_usd_3h,stoch_rsi_fastk_xrp_usd_3h,stoch_rsi_fastd_xrp_usd_3h,kijun_dist_xrp_usd_3h,tenkan_dist_xrp_usd_3h
2017-05-24 23:00:00,,,,,,,,0.06878031878031865,0.06878031878031865
2017-05-25 02:00:00,,,,,,,,0.18270705521472408,0.18270705521472408
2017-05-25 05:00:00,,,,,,,,0.16837121212121198,0.16837121212121198
2017-05-25 08:00:00,,,,,,,,0.1390324963072378,0.1390324963072378
2017-05-25 11:00:00,,,,,,,,0.19037511577647415,0.19037511577647415
2017-05-25 14:00:00,,,,,,,,0.15524344569288373,0.15524344569288373
2017-05-25 17:00:00,,,,,,,,0.17263534063260333,0.17263534063260333
2017-05-25 20:00:00,,,,,,,,0.19554263565891472,0.19554263565891472
2017-05-25 23:00:00,,,,,,,,0.2949202350965576,0.2949202350965576
2017-05-26 02:00:00,,,,,,,,0.09379432624113493,0.09379432624113493
2017-05-26 05:00:00,,,,,,,,-0.002812621233673762,-0.002812621233673762
2017-05-26 08:00:00,,,,,,,,0.06362068965517254,0.06362068965517254
2017-05-26 11:00:00,,,,,,,,0.025295838319372432,0.025295838319372432
2017-05-26 14:00:00,,,,,,,,0.0857092573037661,0.0857092573037661
2017-05-26 17:00:00,,,,,0.47706422018348627,,,0.1055555555555554,0.1055555555555554
2017-05-26 20:00:00,,,,,0.43918681140196525,,,0.17621262965222706,0.17621262965222706
2017-05-26 23:00:00,,,,,0.4320453283787853,,,0.1909266409266408,0.1909266409266408
2017-05-27 02:00:00,,,,,0.426444559606767,,,0.20220602564602252,0.20220602564602252
2017-05-27 05:00:00,,,,,0.34007004288107173,,,0.4524863439442457,0.4524863439442457
2017-05-27 08:00:00,,0.6783285842274962,0.10850825787776786,0.40893698385246563,0.3062807767295225,,,0.6234210526315789,0.6234210526315789
2017-05-27 11:00:00,,0.5766455029309339,-0.007767901589578297,0.454995134229328,0.3462621538891465,0.3179065693417783,0.10596885644725944,0.5211066180096657,0.5211066180096657
2017-05-27 14:00:00,,0.6560538729404106,-0.018428231914768833,0.5114312617865716,0.3336553348220848,0.22781038876353726,0.18190565270177184,0.5817948717948718,0.5817948717948718
2017-05-27 17:00:00,,0.5298774539642961,-0.11989781092116747,0.5392371398332475,0.3840376657343534,0.9999999999999999,0.5152389860351051,0.4602565923401032,0.4602565923401032
2017-05-27 20:00:00,,0.6026002140826059,-0.11099598642419228,0.5728006017853238,0.3662157554340354,0.7707995969436123,0.6662033285690498,0.5305413586066592,0.5305413586066592
2017-05-27 23:00:00,,0.6042536825624087,-0.13993534277489994,0.6039715026439952,0.36600832282607487,0.6421494880879312,0.8043163616771811,0.5313772217257473,0.5313772217257473
2017-05-28 02:00:00,,0.4572621271588091,-0.22649813115118755,0.6130278770266296,0.42643997616096535,1.0,0.8043163616771811,0.3993739225115689,0.3993739225115689
2017-05-28 05:00:00,,0.44296141966005287,-0.24049936689532592,0.620633427665587,0.4293381119132132,1.0,0.8807164960293103,0.3934315142753886,0.3934315142753886
2017-05-28 08:00:00,,0.3945477038817551,-0.2691189193925685,0.6245013976639311,0.4503695478902141,1.0,1.0,0.3530289073123656,0.3530289073123656
2017-05-28 11:00:00,,0.45125972451074303,-0.24619712741671052,0.6325959660706278,0.4270117710338679,0.7231218864047146,0.9077072954682381,0.40934844192634556,0.40934844192634556
2017-05-28 14:00:00,,0.54068752052992,-0.2040267605377959,0.6374175437175793,0.3895182476709159,0.0,0.5743739621349048,0.5182614687930696,0.5182614687930696
2017-05-28 17:00:00,,0.5060754384962696,-0.18926141182161083,0.600252624778781,0.38267305354088393,0.0,0.24104062880157148,0.5407862530595933,0.5407862530595933
2017-05-28 20:00:00,,0.49094021575552693,-0.17876519667641233,0.5792860894229946,0.37399829878088975,0.0,-4.736951571734001e-17,0.5693207835156449,0.5693207835156449
2017-05-28 23:00:00,,0.29246893160303067,-0.23059014652605803,0.5073616178747019,0.4472515786812228,0.9999999999999999,0.3333333333333332,0.4259627386621052,0.4259627386621052
2017-05-29 02:00:00,,0.285149674830949,-0.18718307036226278,0.45027670525082636,0.4273557638442821,0.7283969418978837,0.5761323139659612,0.47576670972680724,0.47576670972680724
