timestamp,ema50_dist_zec_btc_30m,ema200_dist_zec_btc_30m,lower_bb_dist_zec_btc_30m,width_bb_zec_btc_30m,rsi_zec_btc_30m,stoch_rsi_fastk_zec_btc_30m,stoch_rsi_fastd_zec_btc_30m,kijun_dist_zec_btc_30m,tenkan_dist_zec_btc_30m
2019-02-06 13:00:00,0.011226880006361295,0.005163257110404107,-0.004793243049869389,0.009954658478470975,0.4315082415428341,0.30398120638295323,0.5323302540466216,0.01890771849330264,0.018389698808554567
2019-02-06 13:30:00,0.011578143320484235,0.004952239402504777,-0.0036116972605995112,0.008558200348990873,0.42169509585736753,0.009900538309552445,0.43796058156416906,0.01973781661975993,0.019219374907420983
2019-02-06 14:00:00,0.011484144573224997,0.005319028955777849,-0.0032815391432265972,0.008591815231002104,0.4170523836672854,0.0,0.1046272482308357,0.02011558124027557,0.019596947469808113
2019-02-06 14:30:00,0.010530029542352048,0.004781199376714618,-0.003825926864865936,0.008603017128689498,0.4265708223761694,0.2526042265804325,0.08750158829666214,0.019586789099526047,0.01906842417061605
2019-02-06 15:00:00,0.009685894875337553,0.004357085491055512,-0.004164635454045107,0.008520901021242084,0.435085279683651,1.0,0.417534742193478,0.01913397483345669,0.01861584011843087
2019-02-06 15:30:00,0.01016848617881605,0.005151326080724994,-0.0033732848894365564,0.008517039146945977,0.42160203058835166,0.25229707513076255,0.5016337672370655,0.020040005926803994,0.01952141057934509
2019-02-06 16:00:00,0.007259606648731376,0.0011812031316624783,-0.005067998372923821,0.006261369835827253,0.4729090955787054,1.0,0.7507656917102546,0.017401906450897675,0.01688465233133818
2019-02-06 16:30:00,0.006403165668372068,0.0008491751775294709,-0.0054500170651290425,0.0063137164482092644,0.4841722931912862,1.0,0.7507656917102546,0.016800827117642747,0.016283878590946044
2019-02-06 17:00:00,0.0032331691157787557,-0.0011922127201487998,-0.008688511768143892,0.007533517352689996,0.5385901682527603,1.0,1.0000000000000004,0.01373140921808269,0.013216021204535355
2019-02-06 17:30:00,0.006024886283769959,0.0019959951339698634,-0.005452165283884036,0.007461053753488693,0.4836428650791844,0.5303173101943266,0.8434391033981092,0.016800827117642747,0.016283878590946044
2019-02-06 18:00:00,0.00486155056355253,0.001364735724761923,-0.006411216468453218,0.007795622422434969,0.5010253020629492,0.42807167026293264,0.6527963268190866,0.01582558654271793,0.015309133835030186
2019-02-06 18:30:00,0.00552642231515188,0.0022967942054790136,-0.005117647846004214,0.0074249143498203276,0.4848017033578532,0.021089993716490438,0.3264929913912502,0.016725742135578203,0.01620883178260213
2019-02-06 19:00:00,0.006595539286145646,0.003287226773932339,-0.0030136390779839095,0.0063000040501198775,0.460703482811318,0.0,0.14972055465980802,0.01807897071872233,0.017561372375036965
2019-02-06 19:30:00,0.006766149987360137,0.003694605439226839,-0.0026219615569954557,0.006313181098680785,0.4526269552363823,0.0,0.007029997905497135,0.01853084775854419,0.018013019677467046
2019-02-06 20:00:00,0.006143166342495121,0.0033078402538375684,-0.0028271776789645653,0.006133543850312029,0.46110528965359493,0.17517818217209644,0.05839272739069913,0.018154255712489853,0.01763661909339631
2019-02-06 20:30:00,0.00540212437724219,0.0027656282105570362,-0.003349515867614894,0.006116929878099332,0.4734028333110976,0.6457199912266317,0.27363272446624304,0.017627494456762705,0.017110125646710994
2019-02-06 21:00:00,0.0019881506494496826,-6.968096627302245e-05,-0.006884278518072828,0.006838374441201249,0.5452466672020572,1.0,0.6069660577995765,0.014254143646408757,0.01373848987108639
2019-02-06 21:30:00,-0.0012000706794461635,-0.0018717803719479065,-0.010801690514313345,0.008986857480685654,0.6023701648435298,1.0,0.8819066637422109,0.010977311109479526,0.010463323298333327
2019-02-06 22:00:00,0.00018765229731054767,0.00026804459226670296,-0.00949598576873667,0.00980929013718787,0.5691247337675599,0.7646589003015052,0.9215529667671687,0.012389705882352997,0.01187500000000008
2019-02-06 22:30:00,0.002020950506486985,0.0024536022874024344,-0.007610519924060588,0.010090139219912917,0.5263171725888787,0.4102925806794289,0.7249838269936449,0.014328864004715003,0.013813172241049054
2019-02-06 23:00:00,-4.009397900317513e-05,0.0010198723116905395,-0.009628900395795337,0.010694808661546498,0.5643227451929445,0.4997248823137725,0.5582254544315691,0.012240846934274296,0.011726216732833361
2019-02-06 23:30:00,-0.0008853667891151051,0.0008094362413311185,-0.01035108454454814,0.011214020907662239,0.5798802739164143,0.7042865736063123,0.5381013455331715,0.01134861172322621,0.010834435140296694
2019-02-07 00:00:00,0.00013752048748028045,0.0021556991129232372,-0.008890993230569855,0.011084019408855374,0.5549810752169506,0.5351426993144709,0.5797180517448521,0.012389705882352997,0.01187500000000008
2019-02-07 00:30:00,-0.0012084563911477497,0.0012783891540322223,-0.009950097796369795,0.011277384044743873,0.5812596664165011,1.0,0.746476424306928,0.010977311109479526,0.010463323298333327
2019-02-07 01:00:00,-0.00010296915549778962,0.002631279380874707,-0.00841634259757551,0.0110796702749305,0.5534726385709664,0.0,0.5117142331048239,0.012092031755366106,0.011577477212584508
2019-02-07 01:30:00,-0.0008045910455186656,0.002052386385916094,-0.008450212153507941,0.010536303255656056,0.5682895568870623,0.5332314919919345,0.5110771639973117,0.01134861172322621,0.010834435140296694
2019-02-07 02:00:00,-0.0021812990910712315,0.0011666161756496152,-0.00974810363347589,0.010961753885869186,0.5970858762384487,1.0,0.5110771639973117,0.009865043274167373,0.009351620947630757
2019-02-07 02:30:00,-0.002587717475970863,0.0012698182557244753,-0.010140135681133478,0.011460784334352894,0.606967440163907,1.0,0.844410497330645,0.009346822080492645,0.008833663221171406
2019-02-07 03:00:00,-0.0026267203757385227,0.0016866407082227752,-0.010401732696788457,0.012141279589250807,0.6099111390347168,1.0,1.0000000000000002,0.009198856556475787,0.008685772923843649
2019-02-07 03:30:00,-0.0032255798958554793,0.0015714353198250652,-0.010924691014544297,0.012554840651780752,0.6250332458843024,1.0,1.0000000000000002,0.00845967919138646,0.007946971361605382
2019-02-07 04:00:00,-0.0038000199100585164,0.001540844415646614,-0.011553286778231864,0.013160013130357646,0.6400599458231792,1.0,1.0000000000000002,0.007721583839566781,0.007209251262533911
2019-02-07 04:30:00,-0.007071327146574546,-0.0006797758587949732,-0.015204121457424669,0.014640620656204181,0.702890173094078,1.0,1.0000000000000002,0.00412047841306884,0.00360997666277707
2019-02-07 05:00:00,-0.006446026366745072,0.0005591740396573286,-0.01438422693233965,0.015047416637452416,0.6896609991252751,0.8577187416212898,0.9525729138737635,0.004486758590501072,0.00397607062085048
2019-02-07 05:30:00,-0.007514618724218547,6.530604808863139e-05,-0.01512431814192472,0.015304862242818,0.711854479260625,1.0,0.9525729138737635,0.0030963135654960006,0.0025863325076496135
2019-02-07 06:00:00,-0.009852552515260848,-0.001337597052066486,-0.017450545929624472,0.01626575050061293,0.7503135437425013,1.0,0.9525729138737635,0.000326939843068752,-0.00018163324614939302
2019-02-07 06:30:00,-0.008220453591037513,0.0006960687249675246,-0.015318504342601402,0.016132521445663538,0.7024839346415819,0.21141628265114595,0.7371387608837154,0.001636839807944046,0.001127600756583691
2019-02-07 07:00:00,-0.0094898021814529,0.0002652544251089406,-0.016795140400851283,0.017202573111975355,0.7264771104205238,0.6070002755464341,0.6061388527325269,-3.63134577674451e-05,-0.0005447018665117875
2019-02-07 07:30:00,-0.008495196684884743,0.0019529382090874847,-0.016160787046296532,0.018243324453445373,0.702599837914464,0.0024232536092365945,0.2736132706022724,0.0006177325581395721,0.00010901162790699637
2019-02-07 08:00:00,-0.01455733579732399,-0.0022982285082742138,-0.023414613475411628,0.021391401834730407,0.7822445486468194,1.0,0.5364745097185571,-0.006099761784451152,-0.006605067494405592
2019-02-07 08:30:00,-0.008763505910271197,0.0038517193246729864,-0.017200053504828117,0.021193219920426727,0.6330455173699221,0.0,0.3341410845364124,-0.0006169703128402482,-0.0011250635116498708
2019-02-07 09:00:00,-0.010833157619922096,0.0024126698596249607,-0.019274818715692033,0.021871892125710723,0.6647573845416995,0.21254740664450888,0.4041824688815032,-0.003149435273675061,-0.0036562409498986925
2019-02-07 09:30:00,-0.00958191400862718,0.0040799511695686075,-0.017869806242032382,0.022102150135177922,0.6442018181598514,0.07477461947607741,0.09577400870686235,-0.002282608695652222,-0.002789855072463765
2019-02-07 10:00:00,-0.009826342656087728,0.004070299878593087,-0.01764115946292233,0.021859787394150083,0.6528714870606013,0.13288269716633938,0.14006824109564214,-0.002932869867477761,-0.0034397856470418375
2019-02-07 10:30:00,-0.013215078580097184,0.0014340036776339105,-0.021118077537991775,0.02277624586859528,0.7008448472261088,1.0000000000000002,0.40255243888080594,-0.006888343912290873,-0.0073932487016734605
2019-02-07 11:00:00,-0.011189982494721806,0.0036519713802767306,-0.018469194324937765,0.02228627606575069,0.6614660810562399,0.304790601438244,0.47922443286819477,-0.005309926311226731,-0.005815633578962642
2019-02-07 11:30:00,-0.010957017323313445,0.003920510355392981,-0.017499419708950303,0.02156635384632628,0.6642365728381592,0.3537020355121248,0.5528308789834565,-0.005525460455037878,-0.006031058143734169
2019-02-07 12:00:00,-0.012240122336574233,0.002848696280560725,-0.018306518919349535,0.021319995554884005,0.6872092700470371,0.7157677275048254,0.45808678815173176,-0.0073179524152848785,-0.007822638788752778
2019-02-07 12:30:00,-0.007222621382273364,0.007493870221226384,-0.012282337332208848,0.019823670049460593,0.575300966283648,0.0,0.3564899210056504,-0.002571718342509466,-0.0030788177339902134
2019-02-07 13:00:00,-0.006386267421196412,0.007689434631955816,-0.010211904913197123,0.017923945855524624,0.5633262825289778,0.0,0.2385892425016088,-0.0019933314004059177,-0.0025007248477819655
2019-02-07 13:30:00,-0.006205018030061127,0.007112545379747814,-0.00873608672931725,0.01586150801613046,0.564546410884385,0.009849038837792704,0.003283012945931186,-0.0020656664492281207,-0.0025730231209684096
2019-02-07 14:00:00,-0.005754023565626709,0.006673044238421522,-0.0069122786881826714,0.013586948159637591,0.5594957155730218,0.0,0.003283012945931186,-0.0018486298390605338,-0.0023560968537046367
2019-02-07 14:30:00,-0.004210781185222556,0.0077787425242688,-0.004802335990694018,0.012562383135342194,0.5273189820427142,0.0,0.003283012945931186,-0.00047186932849374585,-0.0009800362976407628
2019-02-07 15:00:00,-0.0050863399600387105,0.006260091280942071,-0.0048605263788397135,0.011112841088606664,0.5493534989656106,0.5918893033577408,0.19729643445258055,-0.0015591007976795135,-0.002066715010877518
2019-02-07 15:30:00,-0.00634034362265623,0.004475088150691864,-0.005503254105366118,0.009983474590399603,0.5789462684475218,1.0,0.5306297677859139,-0.003077257258706889,-0.003584099630729143
2019-02-07 16:00:00,-0.006229933726615511,0.004332798621069722,-0.005295659693972388,0.009633095981608239,0.5817631416331774,1.0,0.8639631011192472,-0.003221602837906401,-0.003728371823644494
2019-02-07 16:30:00,-0.005155423028057382,0.004975986638356966,-0.003802158654877763,0.008772996298957381,0.5576567252929469,0.5572267710336145,0.8524089236778718,-0.002354901818708899,-0.002862111441199966
2019-02-07 17:00:00,-0.005299414672365832,0.004541959897770731,-0.003824880367132133,0.008363841495136021,0.5657312774342809,0.5053365949344445,0.6875211219893533,-0.0027162103433290286,-0.0032232362740838294
2019-02-07 17:30:00,-0.008677683491898791,0.0010169801344941387,-0.007100109013120304,0.008141853118529737,0.6394450304430636,1.0,0.6875211219893533,-0.006458363400202116,-0.006963486794631324
