timestamp,ema50_dist_xmr_usd_30m,ema200_dist_xmr_usd_30m,lower_bb_dist_xmr_usd_30m,width_bb_xmr_usd_30m,rsi_xmr_usd_30m,stoch_rsi_fastk_xmr_usd_30m,stoch_rsi_fastd_xmr_usd_30m,kijun_dist_xmr_usd_30m,tenkan_dist_xmr_usd_30m
2019-02-05 00:00:00,-0.0005574345505043876,0.011084158495374252,-0.01709551818008659,0.028264631107432124,0.5264420005300358,0.238660506245084,0.07955350208169396,0.036038020169236074,0.04415208067694465
2019-02-05 00:30:00,-0.0005133123805999285,0.01111243766638026,-0.015858113931045303,0.02703470056582445,0.5259743462273585,0.2330703247110986,0.15724361031872683,0.03606203922659601,0.04417628784717409
2019-02-05 01:00:00,-0.0018715057108659172,0.009604723079871258,-0.01581594634128558,0.025499862089443145,0.5525160177916558,1.0,0.4905769436520601,0.03457496064450405,0.04267756273729062
2019-02-05 01:30:00,-0.0036372467349975457,0.007781715626532293,-0.016363244774619368,0.02424900718212442,0.5859401849740944,1.0,0.7443567749036988,0.03259086392938815,0.04067792693916217
2019-02-05 02:00:00,-0.0034724900623119836,0.007388874936527845,-0.014288454399535855,0.021752370440244313,0.5853728725638522,0.9905394067339208,0.9968464689113061,0.032614723416054314,0.04070197328896907
2019-02-05 02:30:00,-0.005389360117707853,0.004649204288878828,-0.013978018473473797,0.01871451487827977,0.6220250400042099,1.0,0.9968464689113061,0.030400498028636536,0.038470406492817855
2019-02-05 03:00:00,-0.005794547062207722,0.003616506835364852,-0.012607497411186275,0.016297268540480643,0.6325565872706761,1.0,0.9968464689113061,0.02973570819604121,0.037800410147699415
2019-02-05 03:30:00,-0.0028966398947818384,0.00438819392073575,-0.006301406176386637,0.010699835625448422,0.5599478690568803,0.0,0.6666666666666659,0.032614723416054314,0.04070197328896907
2019-02-05 04:00:00,-0.003269790466400302,0.0036622763445328665,-0.005916317914973379,0.00958940171455651,0.5696208995039197,0.13322133601859257,0.37774044533953005,0.03209006928406466,0.040173210161662976
2019-02-05 04:30:00,-0.003141563389286617,0.0034506271584888726,-0.005118063648098081,0.008575840641394132,0.5696208995039198,0.1332213360185945,0.08881422401239486,0.03209006928406466,0.040173210161662976
2019-02-05 05:00:00,-0.005004973154133174,0.001711059055635511,-0.007196193879330015,0.008931748858315172,0.6102666538442035,0.6930129883185647,0.31981855345191645,0.029949297073058156,0.03801567181378207
2019-02-05 05:30:00,-0.0031976412252826547,0.0035001654309492203,-0.005407038021389088,0.008915704008137074,0.5637591874376356,0.07574345042043833,0.30065925825253165,0.03168501973820881,0.03976498834175968
2019-02-05 06:00:00,-0.003933733767686687,0.0026758305908305413,-0.006313158757637605,0.009005367086145593,0.5820831482794031,0.39400041020466636,0.3875856163145556,0.030756988652089534,0.03882968908570916
2019-02-05 06:30:00,-0.010268827203910091,-0.0025474077090958946,-0.014029152356882513,0.011577703899847651,0.6888936077665668,1.0,0.4899146202083674,0.023767524970218945,0.03178548520113633
2019-02-05 07:00:00,-0.00844805201863541,-0.00021562971797695063,-0.012985554121243137,0.012854773517474067,0.6496294800611089,0.6862244009102584,0.6934082703716409,0.025294239107990668,0.03332415628513097
2019-02-05 07:30:00,-0.007285476906327526,0.0014282377443817218,-0.012284973834764568,0.013788058233868314,0.6271258077404954,0.5063884112484225,0.7308709373862263,0.026188890674871956,0.034225814599646576
2019-02-05 08:00:00,-0.004914589173807049,0.003955563293223774,-0.010037857213233137,0.014036106368670248,0.5736272429437144,0.0,0.3975376040528929,0.02843236525981485,0.036486859667694604
2019-02-05 08:30:00,-0.006062083320366063,0.0030631942236742926,-0.011391356926192753,0.014514992760534858,0.5973779181775875,0.206050353634162,0.23747958829419416,0.026990692864529375,0.03503389635757803
2019-02-05 09:00:00,-0.0030732599580641784,0.0058666049172690915,-0.007788706784060961,0.013668447775823144,0.5319823123307339,0.0,0.06868345121138669,0.029949297073058156,0.03801567181378207
2019-02-05 09:30:00,-0.0011170085393249485,0.0074841884715053375,-0.005066565454443173,0.012535600747498488,0.49336182849750965,0.0,0.06868345121138669,0.03192324566467297,0.04000508001016012
2019-02-05 10:00:00,-0.0008293752408476962,0.007507450646691449,-0.004209224482613294,0.011697384818974067,0.4883023170987453,0.0,-6.394884621840901e-16,0.03218542128603086,0.040269308943089444
2019-02-05 10:30:00,-0.006220508704671723,0.001983502520356506,-0.009066319111236454,0.01108909263624387,0.589652012317956,0.9291692570729269,0.309723085690975,0.02635386523356753,0.03439208120894777
2019-02-05 11:00:00,-0.0021678157710562918,0.005803567826827338,-0.004537686667475671,0.010334713234917326,0.512738814103955,0.2411107103218783,0.39009332246493444,0.030448015863865807,0.03851829647905203
2019-02-05 11:30:00,-0.004530270445087137,0.0033755816131593175,-0.006756446378570535,0.010149184501869829,0.553024466069986,0.6386023049329576,0.6029607574425869,0.02781738730450778,0.03586706531738737
2019-02-05 12:00:00,-0.012487723820923669,-0.003004883708016215,-0.01604740461889631,0.013167960803836113,0.6559604984912363,1.0,0.6265710050849447,0.0190750917839142,0.027056301735343125
2019-02-05 12:30:00,-0.00976429511853405,0.0004428194091368187,-0.013965105123424415,0.014506001682220545,0.613916314871703,0.7064398188067458,0.7816807079132339,0.021474285714285557,0.029474285714285786
2019-02-05 13:00:00,-0.007092521282611175,0.0033487131561065198,-0.011528344270783975,0.014938151712160827,0.5735571915326113,0.424645036740381,0.7103616185157083,0.023931721846717657,0.03195096803757602
2019-02-05 13:30:00,-0.0043380760592606205,0.005996928971875537,-0.008422730680964885,0.014437170509288316,0.5329508784005415,0.0,0.377028285182375,0.026589635210879425,0.034629697693650874
2019-02-05 14:00:00,-0.009999517055665152,0.0008421700371719076,-0.01430594774899352,0.015250784371519884,0.6042459763626564,0.579589611849457,0.33474488286327875,0.020331514418137298,0.028322564442110565
2019-02-05 14:30:00,-0.005112564631276517,0.005639732770260419,-0.009043949043517463,0.014708717641755293,0.5362330682030916,0.04053815980747814,0.20670925721897784,0.025153120913907978,0.03318193287913207
2019-02-05 15:00:00,-0.004955924280123147,0.005735785444878072,-0.008761361772440246,0.014519111557430983,0.5367782156868554,0.05368303566042809,0.22460360243912053,0.02510609014795273,0.033134533776809416
2019-02-05 15:30:00,-0.005878679191052449,0.004666317029733413,-0.00927155004077862,0.0139700347030019,0.5512636120987581,0.2568582444188201,0.11702647996224158,0.023908261925491336,0.03192732438253221
2019-02-05 16:00:00,-0.0037624285487051212,0.006592755467902167,-0.0067901843016966446,0.013384260989118005,0.5216408234537167,0.0,0.10351376002641553,0.025929752066115475,0.033964646464646586
2019-02-05 16:30:00,-0.0046465277842592245,0.005402979456274437,-0.007859007158250941,0.013278292541684143,0.5363058325516286,0.4950583577271226,0.2506388673819804,0.02482399614740749,0.032850230467585506
2019-02-05 17:00:00,-0.00038989710525405563,0.009613304097414899,-0.003938761238958199,0.013513723235534552,0.4746266133454036,0.0,0.165019452575707,0.029190272212242574,0.03725070240891726
2019-02-05 17:30:00,-0.0003967245573358591,0.009554634707335419,-0.004216449874414829,0.013734426129124512,0.4749781063743842,0.004586466520065429,0.16654827474906217,0.029166570711373963,0.03722681528222371
2019-02-05 18:00:00,0.002658505013074741,0.012970928681312666,-0.0016739735457048655,0.014562645450860423,0.4323059034505017,0.0,0.0015288221733546217,0.03242387839024152,0.04050963359977833
2019-02-05 18:30:00,0.0012429804427323,0.011630439132966242,-0.0034634071800321298,0.015032461018264703,0.4550136091584273,0.21834347296376758,0.07430997982794381,0.03101857192294366,0.03909332102895391
2019-02-05 19:00:00,-0.0025639243726093275,0.007693282128257595,-0.0070842967209284735,0.014773080553946716,0.5151882626130817,1.0,0.406114490987922,0.026990692864529375,0.03503389635757803
2019-02-05 19:30:00,-0.0033874428614976138,0.006633087978743513,-0.007379236703405123,0.014017554272270218,0.5290242927655829,1.0,0.7394478243212553,0.026000413251601184,0.03403586105562839
2019-02-05 20:00:00,-0.005469785914938741,0.004311404452206569,-0.00885352731628819,0.01319489819288034,0.561437821698489,1.0,0.9999999999999996,0.023626826698428527,0.03164368500618453
2019-02-05 20:30:00,-0.004663978238285016,0.005070885732200159,-0.008174183845928606,0.013265653216430737,0.5505300531305785,0.8975067016464464,0.9658355672154818,0.024260273658637033,0.03228209300726559
