timestamp,ema50_dist_omg_btc_1h,ema200_dist_omg_btc_1h,upper_bb_dist_omg_btc_1h,lower_bb_dist_omg_btc_1h,width_bb_omg_btc_1h,rsi_omg_btc_1h,stoch_rsi_fastk_omg_btc_1h,stoch_rsi_fastd_omg_btc_1h,kijun_dist_omg_btc_1h,tenkan_dist_omg_btc_1h
2018-02-18 10:00:00,,,7.720744849034977,-0.8010737547908375,8.236837569632955,34.80380057788757,34.78440187762016,65.54299018076183,-79.79127134724857,-79.7280202403542
2018-02-18 11:00:00,,,6.980807108105114,-1.6914989320044982,8.44886284352457,37.88294863317159,41.19015806767201,45.939709536652494,-79.90566037735849,-79.84276729559748
2018-02-18 12:00:00,,,6.268090623360889,-2.3944986333734097,8.49800032675122,40.569823690695,77.13282998224695,51.03579664251303,-80.00625782227785,-79.94367959949938
2018-02-18 13:00:00,,,5.544000744807698,-2.6725900082283816,8.100294391608486,41.92251630563489,100.00000000000001,72.77432934997297,-80.0561797752809,-79.99375780274657
2018-02-18 14:00:00,,,4.7245871801361305,-3.190425689452936,7.854760514092773,44.636637512583626,100.0,92.3776099940823,-80.15527950310559,-80.09316770186335
2018-02-18 15:00:00,,,6.165562898460664,-1.7246279647904261,7.718797476455495,38.155680881305,4.038270832475171,68.01275694415837,-79.81680353758685,-79.75363234365129
2018-02-18 16:00:00,,,6.025351387279998,-1.7152248050015362,7.577280991174278,37.50409965668921,0.0,34.67942361082503,-79.77848101265823,-79.71518987341773
2018-02-18 17:00:00,6.469088591459493,,6.206934610834747,-1.1336395184192272,7.158976136747576,35.13488707879067,0.0,1.346090277491702,-79.63671128107075,-79.57297641810071
2018-02-18 18:00:00,6.280637254901955,,5.649081281827262,-1.0955098532558938,6.594449647571491,34.91892467885982,0.0,-2.161234154603638e-14,-79.6237244897959,-79.55994897959184
2018-02-18 19:00:00,5.322975841853572,,3.9013547989928288,-1.3934383962063257,5.229220950224834,39.336125042677615,100.0,33.33333333333331,-79.76567447751741,-79.70234325522483
2018-02-18 20:00:00,5.694317020857409,,3.9203995209309284,-0.7547944253895933,4.6023478670239895,37.116431098733,49.74885083034528,49.91628361011507,-79.64968152866241,-79.5859872611465
2018-02-18 21:00:00,5.341812707860094,,3.290551946231446,-0.8032745925419693,4.0435395174212685,37.95431771909165,68.71757652415687,72.8221424515007,-79.67557251908397,-79.6119592875318
2018-02-18 22:00:00,5.715117349253562,,3.6715668729220052,-0.3830192081748285,3.988996062664032,35.6521796967392,16.599994509772074,45.02214062142472,-79.55854126679462,-79.49456174024311
2018-02-18 23:00:00,4.398159498973464,,2.2736845177744547,-1.4065959101796421,3.6643936579812006,42.719692516041675,99.99999999999999,61.77252367797629,-79.77848101265823,-79.71518987341773
2018-02-19 00:00:00,5.1223988732442605,,3.1503180558962507,-0.6854393841211559,3.789059579301886,38.927796784964265,46.34752241663919,54.31583897547039,-79.59770114942528,-79.5338441890166
2018-02-19 01:00:00,6.0299770267918,,4.3528221247216115,0.030651083799870804,4.229472151607926,34.87923485563617,0.0,48.782507472213034,-79.37378954163977,-79.30923176242737
2018-02-19 02:00:00,6.455443263521299,,5.2101708882405395,0.20243469980349982,4.875782743810834,32.72330845594372,0.0,15.449174138879703,-79.23976608187134,-79.17478882391164
2018-02-19 03:00:00,5.345555790698975,,4.229036190514335,-0.8463042317515712,4.9909256045345805,38.08146830992767,53.60098033219669,17.86699344406554,-79.41365979381443,-79.3492268041237
2018-02-19 04:00:00,4.039276006586867,,2.6853589649685095,-1.8121913422790237,4.478000083809606,44.32592040808352,100.0,51.20032677739888,-79.63671128107075,-79.57297641810071
2018-02-19 05:00:00,2.622732001411743,,1.317654750145958,-3.023129891744558,4.378118503261946,50.63361648754021,100.0,84.53366011073221,-79.89301447451227,-79.83008181246068
2018-02-19 06:00:00,2.8311118087977816,,1.6545877168060885,-2.715193777412239,4.3930781206155425,49.13485647436098,91.63185797511025,97.21061932503672,-79.82954545454545,-79.76641414141415
2018-02-19 07:00:00,2.1002727649229946,,1.052912462147071,-3.336475824756957,4.440084356723582,52.18336120677819,100.0,97.21061932503672,-79.9560853199498,-79.89335006273525
2018-02-19 08:00:00,2.4505961992299596,,1.395659422356843,-2.87644077081316,4.303966358711829,49.92761545926841,71.29159728591888,87.64115175367635,-79.86767485822305,-79.80466288594833
2018-02-19 09:00:00,-1.1737818092497632,,-1.4559757830963638,-6.873307327474787,5.652748246883825,64.0380406105479,100.00000000000001,90.43053242863961,-80.58930741190765,-80.52855407047387
2018-02-19 10:00:00,-1.8149695835193658,,-1.3823026407697836,-8.044717865864781,6.991983063713331,66.1287196122684,100.00000000000001,90.43053242863961,-80.72979493365501,-80.66948130277443
2018-02-19 11:00:00,-1.286414247228529,,-0.2212517096962352,-7.875717987273556,7.977431378222959,63.479189800258126,83.64599235343071,94.54866411781022,-80.63636363636364,-80.57575757575758
2018-02-19 12:00:00,-0.9476916608668784,,0.6115758023661266,-7.730116835800905,8.649553651098232,61.81225734919021,73.35698713918273,85.66765983087112,-80.5775075987842,-80.51671732522796
2018-02-19 13:00:00,0.26076999910498166,,2.113117462874725,-6.51311746287484,8.820281110173386,55.530737424757305,0.0,52.33432649753778,-80.33846153846153,-80.27692307692308
2018-02-19 14:00:00,-1.093853379274523,,1.1567317503140329,-7.801149226042325,9.265707107506845,60.50180748088773,46.90581629763868,40.0876011456071,-80.6128640776699,-80.55218446601941
2018-02-19 15:00:00,-1.10858450258835,,1.5210868828876567,-7.858260927763494,9.686265564279802,60.7074707752303,65.12882138451279,37.34487922738379,-80.62462098241359,-80.56397816858703
2018-02-19 16:00:00,-0.19289529356133484,,2.6857113708996128,-6.853398029406488,9.74211991630999,55.99744063488984,7.4297815775004485,39.821473086550604,-80.44675642594859,-80.38555691554467
2018-02-19 17:00:00,2.1593908098311854,,5.2052086809781795,-4.440318398846655,9.608778772294443,46.003619339393495,0.0,24.186200987337713,-79.96865203761756,-79.90595611285268
2018-02-19 18:00:00,2.5694946531543916,,5.705012851091307,-3.7768464994846096,9.391319221970907,44.258712516433114,0.0,2.4765938591667833,-79.86767485822305,-79.80466288594833
2018-02-19 19:00:00,1.0006160187101543,,4.187568485453141,-5.075215909413533,9.304078099654108,50.34371054295907,36.993661957865775,12.331220652621893,-80.16759776536313,-80.10552451893234
2018-02-19 20:00:00,2.1195145814976835,,5.399676022234123,-3.7476659719830163,9.072403485527023,46.057162757603685,15.32065674425902,17.438106234041566,-79.93090452261306,-79.86809045226131
2018-02-19 21:00:00,3.0324859842922214,,6.346797898323597,-2.4762395226891942,8.655528774053014,42.75569201544355,0.0,17.438106234041566,-79.72715736040608,-79.66370558375635
2018-02-19 22:00:00,2.7254864415425795,,5.902524598894954,-2.1659824836323005,7.920530110855181,43.572438938345634,10.76363901775427,8.694765254004396,-79.76567447751741,-79.70234325522483
2018-02-19 23:00:00,1.8126614871981195,,4.855719921164914,-2.531599318150035,7.302460247742575,47.09500126912664,57.186329183936145,22.649989400563438,-79.93090452261306,-79.86809045226131
2018-02-20 00:00:00,3.1755220296848297,,6.392801857549113,-1.1028082310355902,7.302460247742575,42.08885344616746,0.0,22.649989400563438,-79.63671128107075,-79.57297641810071
2018-02-20 01:00:00,0.8879432443914759,,4.072010581600827,-3.168020556663309,7.20745380653261,50.68043278868524,100.0,52.395443061312015,-80.08104738154613,-80.01870324189527
2018-02-20 02:00:00,2.5752561366103377,,5.949519636551082,-1.5269308040639196,7.314700868739643,44.936788407551845,33.1479795256106,44.38265984187016,-79.72715736040608,-79.66370558375635
2018-02-20 03:00:00,1.852874167267471,,5.291462719588402,-2.208234472425874,7.385836099558901,47.23667304166355,59.91703492768434,64.35500481776494,-79.85498108448927,-79.79192938209331
2018-02-20 04:00:00,1.3501995622394958,,4.82143643361439,-2.5929367474877396,7.3326689290676335,48.84730300184569,78.66364595194032,57.242886801745044,-79.94350282485875,-79.88072818581293
2018-02-20 05:00:00,3.484765879203211,,7.017092867408969,-0.8104176427621734,7.591907974505338,41.95175995218981,0.0,46.19356029320818,-79.49293966623875,-79.42875481386393
2018-02-20 06:00:00,2.3999850011858337,,5.521130381003259,-1.8211939537943311,7.208960850531562,45.50244998307386,51.49253663293779,43.38539419495933,-79.68849332485696,-79.62492053401145
2018-02-20 07:00:00,2.5566883357252657,,5.359457910909282,-1.6564623723498983,6.888382043386413,44.71694446589701,40.101040538717164,30.53119239055161,-79.63671128107075,-79.57297641810071
2018-02-20 08:00:00,1.832392752162515,,4.237618595036352,-2.242685092819985,6.416303196817793,47.172226888821854,75.70784344378171,55.767140205145516,-79.76567447751741,-79.70234325522483
2018-02-20 09:00:00,2.698887463361488,,5.022829576391152,-1.4806300879003143,6.39028140664187,44.014455455676455,39.5117051506006,51.77352971103311,-79.57161125319693,-79.5076726342711
2018-02-20 10:00:00,3.4842750112861642,,5.403182864117895,-0.6547957673439297,5.917486059217192,41.2396607523232,0.0,38.406516198127385,-79.38709677419354,-79.3225806451613
2018-02-20 11:00:00,2.520676515840381,,3.7004459842781223,-1.2052444487696934,4.845241167048173,44.7243902052962,58.73899039294414,32.7502318478482,-79.55854126679462,-79.49456174024311
2018-02-20 12:00:00,2.295947532652587,,2.8703217964820116,-1.0747946399327413,3.9100137569988993,45.2622180628915,67.80467706580637,42.18122248625013,-79.58466453674122,-79.52076677316295
2018-02-20 13:00:00,2.710903781045304,,3.3097800771538566,-0.7214692229472686,3.9797452114621037,43.44143345602019,54.73564535456994,60.4264376044401,-79.47976878612717,-79.4155427103404
2018-02-20 14:00:00,1.2296561756297564,,1.825414847153639,-2.110405347470523,3.9414365545023347,49.46225775607261,100.00000000000001,74.18010747345873,-79.76567447751741,-79.70234325522483
2018-02-20 15:00:00,-0.8686805980252399,,-0.28684649194529177,-4.1954845681913095,3.9982453733613412,57.06856530726775,100.0,84.9118817848566,-80.19218846869187,-80.1301921884687
2018-02-20 16:00:00,-4.085451548974051,,-2.2779110210878195,-8.410711733403398,6.479061957657464,66.241724337637,100.0,99.99999999999996,-80.86826347305389,-80.80838323353294
2018-02-20 17:00:00,-1.894934843551821,,0.35413280270684133,-6.516923500381477,7.08951220234669,57.83635563407056,63.1348181160994,87.71160603869976,-80.44675642594859,-80.38555691554467
2018-02-20 18:00:00,-4.237490537301902,,-1.1456648191159324,-9.40293386901786,8.717031378732512,63.7526765243944,85.16610882030474,82.76697564546801,-80.94812164579606,-80.88849135360763
2018-02-20 19:00:00,-0.8340269900957153,,2.5017878315743314,-6.211664374784387,8.8781361516407,53.113467970289655,0.0,49.43364231213467,-80.27777777777779,-80.21604938271605
2018-02-20 20:00:00,-1.7331255390215183,,1.8285038909544138,-7.04855279071015,9.114959349277132,55.365188142985964,17.15170781016128,34.10593887682196,-80.47066014669927,-80.40953545232274
2018-02-20 21:00:00,-3.0861904086850633,,0.8109909236763357,-8.619539990503766,9.813684082607006,58.702485688683026,52.53226957598321,23.227992462048118,-80.76459963877183,-80.70439494280554
2018-02-20 22:00:00,-4.617084115124703,,-0.07313406741223938,-10.465009043173435,10.969886125233906,62.341243306478546,86.73366340420776,52.13921359678403,-81.10585452395033,-81.0467179183915
2018-02-20 23:00:00,-0.06398635341640091,,4.770596926776971,-6.09649531587263,10.939616341069334,50.13178180299012,0.0,46.42197766006361,-80.20446096654274,-80.14250309789344
2018-02-21 00:00:00,0.4168140948613175,,5.3253457986094155,-5.580638451162578,10.919923130480269,49.05679249488421,0.0,28.91122113473587,-80.10585305105853,-80.04358655043586
2018-02-21 01:00:00,-2.962377823564577,,2.03628588736533,-8.616814733519373,11.015541049030402,56.36266247217988,54.99564928133337,18.331883093777744,-80.79927884615384,-80.7391826923077
2018-02-21 02:00:00,-1.3084724354948896,,3.862853242931652,-6.862242369382687,10.8883881778403,52.58220058064783,26.537853433028094,27.17783423812044,-80.48259010384851,-80.42150274893098
2018-02-21 03:00:00,-0.4981225184530036,,4.7282295274274855,-5.811973369792223,10.597628470211003,50.814906720864215,24.064406175358517,35.199302963239944,-80.32635467980296,-80.26477832512316
2018-02-21 04:00:00,-0.36070933401533,,4.8912680605182945,-5.464634275068425,10.385676315158543,50.533508859231176,20.21273809876347,23.604999235716644,-80.30209617755857,-80.24044389642417
2018-02-21 05:00:00,0.5470129891422371,,5.789943851575741,-4.23425001212353,9.946822808869856,48.37003330013777,0.0,14.759048091373947,-80.11823273179837,-80.05600497822029
2018-02-21 06:00:00,0.8270720888598371,,5.907342638224544,-3.3979793423445592,9.19001652972795,47.63790263207121,0.0,6.73757936625444,-80.0561797752809,-79.99375780274657
2018-02-21 07:00:00,-0.9861170603695735,,3.8628023689157187,-4.653243545386465,8.549836628920161,52.30278961379686,100.0,33.333333333333286,-80.42279411764706,-80.36151960784314
2018-02-21 08:00:00,-4.429217411899367,,0.45806299615647195,-7.7780157706548785,8.54896901407993,60.19527578880018,100.0,66.66666666666661,-81.13931523022431,-81.08028335301063
2018-02-21 09:00:00,-2.487572502915447,,2.225301578094663,-5.203640928275355,7.541244431569395,55.125204820003425,59.62474869929372,86.54158289976453,-80.77617328519855,-80.71600481347774
2018-02-21 10:00:00,-4.322309606253583,,0.41471322827271173,-6.761207040883388,7.411092533705324,59.17540309699545,91.87829588978789,83.8343481963605,-81.17265763111374,-81.11373011196228
2018-02-21 11:00:00,-5.382045265490243,,-0.2171062167546589,-8.096847271617612,8.221507197066604,61.626442767577295,100.0,83.8343481963605,-81.42441860465117,-81.36627906976744
2018-02-21 12:00:00,-5.2238071228027145,,0.254519260278796,-8.38351403076123,9.00400066253591,61.73401450549323,100.0,97.29276529659592,-81.43521208599651,-81.37710633352701
2018-02-21 13:00:00,-3.1286306010144593,,2.552967782556226,-6.390452954561143,9.118378957324637,55.83443598129634,10.731602134800294,70.24386737826671,-81.04982206405694,-80.99051008303677
2018-02-21 14:00:00,-1.4911970177192702,,4.124954594713359,-4.878420538052907,9.037422081536391,51.72767148611883,0.0,36.91053404493338,-80.74141048824593,-80.68113321277879
2018-02-21 15:00:00,-2.9483973759381388,,2.638501752744693,-6.191289415852797,8.989479732046366,55.270698509312524,35.40781098882623,15.379804374542124,-81.04982206405694,-80.99051008303677
2018-02-21 16:00:00,-2.052008875313749,,3.5884713755258035,-5.281055107583354,8.945229230484378,53.09461456951276,13.660765783735737,16.356192257520604,-80.89114832535886,-80.83133971291866
2018-02-21 17:00:00,-1.9152202290128484,,3.693119082935792,-5.20718251800475,8.9681936715239,52.93429944082032,29.38147429974151,26.150017024101107,-80.87971274685816,-80.81986834231
2018-02-21 18:00:00,-1.5005160116745353,,3.9026224489531636,-4.857577403908264,8.802228511520052,51.921308416168,5.465296447968622,16.16917884381524,-80.8108108108108,-80.75075075075075
2018-02-21 19:00:00,-2.4538300981262084,,2.8792474093014997,-5.553044200745505,8.546550303950097,54.720763239475104,83.58103252998154,39.47593442589717,-81.01604278074866,-80.95662507427214
2018-02-21 20:00:00,-1.741017059552663,,3.487557046229983,-4.468418290249277,7.995186177781777,52.701250456314796,27.860497467339652,38.96894214842989,-80.89114832535886,-80.83133971291866
2018-02-21 21:00:00,0.34570597033034556,,5.679852100098226,-2.5705057347960025,8.124055325406387,46.784823607458684,0.0,37.14717666577368,-80.48259010384851,-80.42150274893098
2018-02-21 22:00:00,-0.3113683490611474,,4.96765972304547,-3.147271373531091,8.04173568680588,48.73281647602209,24.546467827256436,17.46898843153198,-80.6128640776699,-80.55218446601941
2018-02-21 23:00:00,-0.7618596301433356,,4.417203876524645,-3.378556533529675,7.755484344016557,50.16170074596666,42.55169891772422,22.366055581660166,-80.70652173913044,-80.64613526570048
2018-02-22 00:00:00,-2.1499846943153766,,2.8778761225021654,-4.478114076101392,7.415321593866807,54.435543105760985,100.0,55.699388914993506,-80.99345627602618,-80.93396787626412
2018-02-22 01:00:00,-0.9909167939178287,,3.830602264433769,-2.8318056338683895,6.629301279397836,50.8654737351747,53.336815297195486,65.29617140497318,-80.77617328519855,-80.71600481347774
2018-02-22 02:00:00,-1.8029193338136462,,2.5469105978959794,-2.8987293218079135,5.455236190880462,53.46047957750133,82.90180133876947,78.7462055453216,-80.94812164579606,-80.88849135360763
2018-02-22 03:00:00,-1.279987904198454,,2.9003082159283933,-2.073465795317464,4.953296034828661,51.88653425513071,40.357911311615545,58.865509315860116,-80.85680047932894,-80.79688436189335
2018-02-22 04:00:00,-1.343315506662135,,2.6602749238913814,-2.2114418897802968,4.8608083568564835,52.264906490351834,39.19903536628796,54.15291600555761,-80.87971274685816,-80.81986834231
2018-02-22 05:00:00,-0.9490588278865841,,3.0291837841545988,-1.8399945949656216,4.840397636417205,50.969898855107665,4.024080340387088,27.860342339430144,-80.8108108108108,-80.75075075075075
2018-02-22 06:00:00,-1.9296653323678248,,1.8214068529413652,-2.8671584869285005,4.713209572930953,54.60391219121015,100.0,47.74103856889163,-81.01604278074866,-80.95662507427214
2018-02-22 07:00:00,-2.0216513265459146,,1.2136265233105625,-2.815050010855258,4.06119499946402,55.1998983313035,100.0,68.00802678012899,-81.04982206405694,-80.99051008303677
2018-02-22 08:00:00,-1.9423708823676389,,0.6727338147604067,-2.4817492358756743,3.18327602775546,55.1998983313035,100.0,99.99999999999996,-81.04982206405694,-80.99051008303677
2018-02-22 09:00:00,-1.4734147085207039,,1.03376339089718,-2.058182688098087,3.1078648626874097,53.30607024911003,55.22864499508997,85.07621499836328,-80.97081596188207,-80.91125670041691
2018-02-22 10:00:00,-1.0761377528299199,,1.40701372472265,-1.6341506045793985,3.0446220590762447,51.66971996648462,0.0,51.742881665029955,-80.90257023311416,-80.84279736999403
2018-02-22 11:00:00,-0.4048812506044941,,1.965712594388691,-1.0150507411999965,2.9666618742130684,48.71710254860383,0.0,18.409548331696623,-80.77617328519855,-80.71600481347774
2018-02-22 12:00:00,-0.961308744801681,,1.355869815714117,-1.6070659879631632,2.9666618742130684,51.434131270724436,41.911373012418636,13.970457670806177,-80.89114832535886,-80.83133971291866
2018-02-22 13:00:00,-0.004240111349240738,,2.3332976791123894,-0.745133427904876,3.054178422083446,47.13146846699834,0.0,13.970457670806177,-80.70652173913044,-80.64613526570048
2018-02-22 14:00:00,2.00981528982227,,4.7933118983024325,0.7553934037934917,3.928916495557011,39.558453343408054,0.0,13.970457670806177,-80.30209617755857,-80.24044389642417
2018-02-22 15:00:00,3.0308554545559474,,6.291393161010506,1.0714497317573457,5.034598635351959,36.23867957275511,0.0,-3.552713678800501e-14,-80.08104738154613,-80.01870324189527
2018-02-22 16:00:00,0.8572519728300643,,4.051743257420437,-1.2007054063827738,5.178626364889795,45.53621973936482,61.18633622357012,20.395445407856673,-80.4945054945055,-80.43345543345544
2018-02-22 17:00:00,0.8236342484053472,,4.048010364949706,-1.1908675078070474,5.165090860464403,45.53621973936481,85.35500189050198,48.847112704690666,-80.4945054945055,-80.43345543345544
2018-02-22 18:00:00,1.9887361793246239,,5.470511357136942,-0.2912777353818896,5.616347220733468,41.416181373199606,55.68679142724738,67.40937651377313,-80.25339925834362,-80.19159456118665
2018-02-22 19:00:00,0.6552415003076462,,4.120092180470336,-1.673478391574823,5.723553942064437,46.85359261493379,100.0,80.34726443924976,-80.50640634533252,-80.44539353264186
2018-02-22 20:00:00,0.27681149211760125,,3.5858377073994196,-2.096476005271941,5.640311393781505,48.32921819749589,100.0,85.2289304757491,-80.5775075987842,-80.51671732522796
2018-02-22 21:00:00,-2.0211509824618723,,1.2851724133667641,-4.4424424430405285,5.819483256781414,56.917340037604994,100.0,99.99999999999996,-81.03857566765579,-80.97922848664689
2018-02-22 22:00:00,-0.6391582415111063,,2.598460114346768,-3.1219258183180276,5.735397351726175,51.605980214573,65.73572377380906,88.57857459126966,-80.77617328519855,-80.71600481347774
2018-02-22 23:00:00,0.13850617876334237,,3.337203227014296,-2.409368175468074,5.720035156909087,48.83222675624129,19.66100755718605,61.798910443665,-80.62462098241359,-80.56397816858703
2018-02-23 00:00:00,-0.4468621807342421,,2.6516142983366686,-3.0072502235930165,5.668944924296585,51.01338217197486,31.254376969165946,38.88370276672032,-80.74141048824593,-80.68113321277879
2018-02-23 01:00:00,1.3919897681015314,,4.574990482999142,-1.3563172643261012,5.837364897016985,44.65807597194614,0.0,16.9717948421173,-80.37469287469288,-80.31326781326781
2018-02-23 02:00:00,1.8184677775477498,,4.915034103378013,-1.0817007700448023,5.883958992728864,43.163619754282855,0.0,10.418125656388616,-80.27777777777779,-80.21604938271605
2018-02-23 03:00:00,1.0873874103670245,,3.9136811422980644,-1.792283226908864,5.646076494677257,45.847064005536716,34.18503781981785,11.395012606605917,-80.41079092581238,-80.34947884733292
2018-02-23 04:00:00,0.8071345499685023,,3.3167067544231044,-2.0017220449431106,5.283688948481715,46.830132401582716,46.708581128980114,26.96453964959929,-80.45871559633028,-80.39755351681957
2018-02-23 05:00:00,0.3038867742022333,,2.5359688000007097,-2.4203266819241565,4.9534313554564005,48.830844752582145,100.0,60.297872982932624,-80.55386488131467,-80.49300060864273
2018-02-23 06:00:00,0.46825696473813405,,2.4870049318216347,-2.206517126943708,4.686948898724451,48.09990887579641,87.10240237497034,77.93699450131679,-80.51829268292683,-80.45731707317073
2018-02-23 07:00:00,0.3910710791645178,,2.294976234411439,-2.264507008329908,4.558788728919156,48.3772978559185,84.79959034815971,90.63399757437666,-80.53016453382085,-80.46922608165752
2018-02-23 08:00:00,-0.32447677538711694,,1.3572049808157738,-2.8938051018080224,4.283923469229492,51.7124969304184,100.0,90.63399757437666,-80.6715063520871,-80.61101028433151
2018-02-23 09:00:00,-1.8508595398696426,,0.00952719681635017,-4.592860530149823,4.710332854890748,58.24860494729024,100.0,94.93319678271989,-80.98214285714286,-80.92261904761905
2018-02-23 10:00:00,-1.946369779945567,,0.18375690484706553,-4.752978532892382,5.052157576063667,58.91406172893438,100.0,99.99999999999999,-81.01604278074866,-80.95662507427214
2018-02-23 11:00:00,-0.9658218549557285,,1.1328308316432834,-3.4483677242649002,4.634859496691726,53.97311930042497,53.10759083096743,84.3691969436558,-80.83383323335333,-80.77384523095381
2018-02-23 12:00:00,-2.2228939155162886,,0.14034575835275565,-4.838570610423931,5.098690337049399,59.26220800990788,100.0,84.3691969436558,-81.09467455621302,-81.03550295857988
