timestamp,ema50_dist_xmr_usd_3h,ema200_dist_xmr_usd_3h,lower_bb_dist_xmr_usd_3h,width_bb_xmr_usd_3h,rsi_xmr_usd_3h,stoch_rsi_fastk_xmr_usd_3h,stoch_rsi_fastd_xmr_usd_3h,kijun_dist_xmr_usd_3h,tenkan_dist_xmr_usd_3h
2017-05-24 20:00:00,,,,,,,,-0.08251082936091936,-0.07672528037660475
2017-05-24 23:00:00,,,,,,,,0.030788888888888977,0.03728888888888893
2017-05-25 02:00:00,,,,,,,,0.008380434782608637,0.014739130434782588
2017-05-25 05:00:00,,,,,,,,0.07125866050808316,0.07801385681293294
2017-05-25 08:00:00,,,,,,,,0.008599695585996825,0.014959773863883363
2017-05-25 11:00:00,,,,,,,,0.022856071798716737,0.029306048644953675
2017-05-25 14:00:00,,,,,,,,-0.051401869158878566,-0.045420151741344506
2017-05-25 17:00:00,,,,,,,,0.03453620893458531,0.04105983897227716
2017-05-25 20:00:00,,,,,,,,0.06770785378878541,0.07444065923948062
2017-05-25 23:00:00,,,,,,,,0.16039175464051647,0.16770901085705714
2017-05-26 02:00:00,,,,,,,,0.1453209876543209,0.15254320987654313
2017-05-26 05:00:00,,,,,,,,0.07878273408065506,0.08558537606400307
2017-05-26 08:00:00,,,,,,,,0.08081878975697276,0.0876342708017801
2017-05-26 11:00:00,,,,,,,,0.08952647155540938,0.09639686193451391
2017-05-26 14:00:00,,,,,0.3271185900500367,,,0.16816510526845985,0.1755313790671904
2017-05-26 17:00:00,,,,,0.31980825693570625,,,0.18809231084473121,0.19558424261052187
2017-05-26 20:00:00,,,,,0.29150383231743754,,,0.27590427726585065,0.2839499381103012
2017-05-26 23:00:00,,,,,0.3144828678605851,,,0.24357908847185006,0.25142091152815005
2017-05-27 02:00:00,,,,,0.29952611856752226,,,0.29031405602381155,0.2984505827700352
2017-05-27 05:00:00,,0.6369162628272407,0.05572501127810359,0.43168858558200873,0.2543907735951762,,,0.483434072084173,0.4927883846621255
2017-05-27 08:00:00,,0.6752396651146451,0.040542850172084366,0.46741358070460215,0.24575000474135814,0.0,0.07508391427992908,0.5331515451991407,0.5428193686993885
2017-05-27 11:00:00,,0.6372365768896597,-0.03172009195514802,0.5134925629623269,0.26543859760263866,0.2864509343533074,0.09548364478443579,0.49640299374153174,0.5058390863926703
2017-05-27 14:00:00,,0.5950211487244876,-0.08303178904369735,0.5398533518106527,0.28121195239944585,0.6594367858696794,0.31529590674099556,0.46891823421369305,0.47818101209702957
