timestamp,ema50_dist_etc_btc_12h,ema200_dist_etc_btc_12h,lower_bb_dist_etc_btc_12h,width_bb_etc_btc_12h,rsi_etc_btc_12h,stoch_rsi_fastk_etc_btc_12h,stoch_rsi_fastd_etc_btc_12h,kijun_dist_etc_btc_12h,tenkan_dist_etc_btc_12h
2018-07-24 02:00:00,,0.36899422635866963,-0.022440779805222744,0.33362547675086746,0.1742733001188405,0.0,4.736951571734001e-17,-0.40484515484515493,-0.4415584415584415
2018-07-24 14:00:00,,0.37611308852869985,-0.03142685371088627,0.3476285536100762,0.16597542028750042,0.0,4.736951571734001e-17,-0.3970141700404859,-0.4342105263157894
2018-07-25 02:00:00,,0.3493924616333697,-0.05311105459819421,0.3505698517598093,0.1883845988165998,0.4391365677734845,0.14637885592449487,-0.4012562814070353,-0.43819095477386927
2018-07-25 14:00:00,,0.3040670533993237,-0.07585559094873151,0.341011300543455,0.2416737429265592,1.0,0.47971218925782827,-0.41131422924901195,-0.4476284584980237
2018-07-26 02:00:00,,0.24631303726363551,-0.09816845895038284,0.3207246846341312,0.3143915190920531,1.0,0.8130455225911617,-0.42578313253012057,-0.46120481927710844
2018-07-26 14:00:00,,0.2048725128197708,-0.1009106989772891,0.2906737278074507,0.3410763286500796,1.0,1.0,-0.43126491646778053,-0.4663484486873508
2018-07-27 02:00:00,,0.18413956703505807,-0.08827219557902755,0.25995133692532935,0.33135416159177644,0.9363281359841441,0.9787760453280481,-0.4274387313791447,-0.462758289283998
2018-07-27 14:00:00,,0.16083649136392864,-0.08644800215529558,0.23841676215004629,0.3371675839743981,0.9606776358257592,0.9656685906033011,-0.428537170263789,-0.46378896882494003
2018-07-28 02:00:00,,0.15084244023532856,-0.07512884565380917,0.2177287719066997,0.32353572235672806,0.34267448095482095,0.7465600842549083,-0.4235607160135463,-0.4591194968553458
2018-07-28 14:00:00,0.170570048309179,0.1337688187917081,-0.07459007483035485,0.2023708667672352,0.3284092952306643,0.27784517777948553,0.5270657648533554,-0.4243961352657005,-0.459903381642512
2018-07-29 02:00:00,0.17485337159253955,0.12297937481228405,-0.05951596017813754,0.17688254969403278,0.3122579208200058,0.0,0.20683988624476896,-0.4187804878048782,-0.4546341463414634
2018-07-29 14:00:00,0.1652499515907695,0.1015267768942767,-0.05617397884074837,0.1542039650911098,0.3212452697891291,0.36079769178005,0.21288095651984532,-0.42019464720194655,-0.45596107055961066
2018-07-30 02:00:00,0.1311393755216741,0.06108956117117459,-0.0739989109576007,0.1359660890299653,0.4079046678182493,1.0,0.45359923059335017,-0.4345040341718083,-0.4693877551020408
2018-07-30 14:00:00,0.13117920602713684,0.06009567495851775,-0.06820249422413527,0.1288203307522257,0.39739694371439765,0.890140287739795,0.7503126598399485,-0.43180734382451125,-0.46685741535526937
2018-07-31 02:00:00,0.12190449403294101,0.0460798656246717,-0.0674575378336979,0.1147640980935741,0.4104804123066701,1.0,0.9633800959132652,-0.4339667458432305,-0.46888361045130644
2018-07-31 14:00:00,0.12278628983864004,0.04276943364871433,-0.05891078990468357,0.10250752882423345,0.397694590957885,0.8567176452228806,0.9156193109875589,-0.4309933142311366,-0.4660936007640878
2018-08-01 02:00:00,0.1062510772290004,0.024223817302936324,-0.06541418102518437,0.09152292970996018,0.4371705629400958,0.9999999999999999,0.9522392150742938,-0.43717524799244223,-0.4718941898913557
2018-08-01 14:00:00,0.14328487169462467,0.05329374587510216,-0.025815826346151982,0.07803741925794587,0.35186520176612596,0.0,0.6189058817409605,-0.41535819430814525,-0.451422963689892
2018-08-02 02:00:00,0.15407696524850212,0.06660641644690357,-0.01416617740307835,0.07870883869204556,0.32586138145668286,0.0,0.3333333333333336,-0.40662350597609564,-0.4432270916334661
2018-08-02 14:00:00,0.16201379139084793,0.08086760891606026,-0.007292218094073322,0.08503170649144905,0.3055934986035759,0.0,2.842170943040401e-16,-0.3991427130610187,-0.43620776601109423
2018-08-03 02:00:00,0.16245753691342601,0.08906794337611812,-0.004440850529846774,0.08971273013466541,0.2960742631510166,0.0,2.842170943040401e-16,-0.39548452562151204,-0.4327752409944191
2018-08-03 14:00:00,0.025926881092289467,-0.02263185760840647,-0.12425294741176363,0.10967595547071561,0.592360312711261,1.0000000000000002,0.33333333333333365,-0.46593455849394894,-0.49887942626624826
2018-08-04 02:00:00,0.004997121376837388,-0.02430614216459337,-0.1474110295525779,0.13466722487746371,0.622624384651492,1.0,0.666666666666667,-0.47672375933245503,-0.5090030742204654
2018-08-04 14:00:00,-0.024396701211060856,-0.030252338328363382,-0.1829503873956565,0.17091815760595142,0.6640790311002788,1.0,1.0000000000000004,-0.49254684838160134,-0.5238500851788755
2018-08-05 02:00:00,-0.03174905658658811,-0.017889452498127456,-0.19874203758207454,0.20282132837713995,0.6754355684933385,1.0,1.0000000000000004,-0.49704516673701993,-0.5280709159983115
2018-08-05 14:00:00,-0.08694050969218126,-0.04351811776815284,-0.2643724452770485,0.26104024087987554,0.7434792918935584,1.0,1.0000000000000004,-0.5275574940523395,-0.5567010309278351
2018-08-06 02:00:00,-0.07225714077281975,-0.00740760269736862,-0.2623112728046386,0.29463844516159227,0.7099548831173231,0.7226061436703809,0.9075353812234607,-0.5214859437751005,-0.5510040160642571
2018-08-06 14:00:00,-0.1384470191987719,-0.04444532952598634,-0.33651058007015966,0.3607872722864769,0.7797944457627696,1.0,0.9075353812234607,-0.5585402000741015,-0.5857725083364209
2018-08-07 02:00:00,-0.1268380558743516,-0.007063166397031639,-0.338961469661198,0.401334034955857,0.7609128258798892,0.8190703045402415,0.8472254827368745,-0.5552444942142591,-0.5826801045166106
2018-08-07 14:00:00,-0.08730297609932725,0.05164715189497371,-0.3099837239898039,0.4152706775496094,0.6685207813040228,0.0,0.6063567681800809,-0.5369218810726779,-0.5654877574815391
2018-08-08 02:00:00,-0.07318536676134935,0.07769708743982284,-0.29543902292369306,0.41872287497806293,0.6438968994322269,0.0,0.2730234348467475,-0.5312745869394178,-0.5601888276947286
2018-08-08 14:00:00,-0.020372141002632405,0.14278017386642206,-0.24593763128229162,0.4098577466732169,0.5490523980438803,0.0,3.7895612573872007e-16,-0.5049854590776901,-0.5355213959285416
2018-08-09 02:00:00,0.0024363793327875083,0.17204523268783878,-0.22042958642933463,0.40220503444886563,0.5157231111141956,0.0,3.7895612573872007e-16,-0.4934098639455783,-0.5246598639455782
2018-08-09 14:00:00,0.024544242128675675,0.19953056196372243,-0.19413691255093324,0.3926086777326015,0.48516016418690733,0.0,3.7895612573872007e-16,-0.4817311874728143,-0.5137016093953892
2018-08-10 02:00:00,0.015513148759388917,0.1902288887861685,-0.19208393624087028,0.38266775845269585,0.4966758243247935,0.07254565315387962,0.024181884384626918,-0.485979292493529,-0.5176876617773943
2018-08-10 14:00:00,0.016591374433448047,0.19193616468231545,-0.1808298552613985,0.37070742426445796,0.4941698075296012,0.14101312160821572,0.07118625825403217,-0.48509075194468465,-0.5168539325842696
2018-08-11 02:00:00,0.08075566622852559,0.27015083566733544,-0.12314622737240377,0.3663681591741719,0.4133191326317565,0.0,0.07118625825403217,-0.4509216589861752,-0.48479262672811063
2018-08-11 14:00:00,0.10308235655241837,0.2986846709451736,-0.09519080881108366,0.357500863991323,0.3885945118352698,0.0,0.04700437386940563,-0.43744098205854587,-0.47214353163361666
2018-08-12 02:00:00,0.09804007702296613,0.29307795295795946,-0.08637983975041119,0.34391454856215875,0.3901056704841551,0.013981682994752583,0.004660560998251246,-0.4379716981132076,-0.4726415094339622
2018-08-12 14:00:00,0.11036363910624392,0.3075940367541956,-0.06204805974270022,0.3292224699748408,0.3741705624869386,0.0,0.004660560998251246,-0.4293582375478928,-0.46455938697318
2018-08-13 02:00:00,0.11427364528198614,0.3117188340861399,-0.04395821632552155,0.3136813009504393,0.366117738498156,0.0,0.004660560998251246,-0.42495173745173753,-0.46042471042471045
2018-08-13 14:00:00,0.20425497052839714,0.44289617819530447,0.007786594913940181,0.35509253833724835,0.2944579055924364,0.0,3.848773152033876e-16,-0.3742121848739497,-0.41281512605042014
2018-08-14 02:00:00,0.2617371953865786,0.5448097051750052,0.018231360307793043,0.41090121571502863,0.2610496561949412,0.0,3.848773152033876e-16,-0.33879023307436196,-0.3795782463928967
2018-08-14 14:00:00,0.18834123297587557,0.46925665219535984,-0.06320720453623219,0.44260425092230093,0.33939159278428027,0.6925504679666917,0.23085015598889766,-0.373224618621778,-0.4118884797475012
2018-08-15 02:00:00,0.20424360361708227,0.5021351699190486,-0.07416952311282166,0.4747222793616935,0.32514254214813293,0.6100129035212309,0.43418779049597467,-0.3604401502952229,-0.39989264626945786
2018-08-15 14:00:00,0.060307686566097196,0.3111612449581169,-0.18790212605712164,0.4700918192910483,0.4789061512053602,1.0,0.767521123829308,-0.43557555660824265,-0.4703931785883467
2018-08-16 02:00:00,0.029788087090168114,0.26208314451574277,-0.21219829882251318,0.46273959665072156,0.5081070591578422,1.0,0.8700043011737439,-0.451174573929065,-0.4850299401197605
2018-08-16 14:00:00,0.015577780005035624,0.2122142943611529,-0.21203247617933418,0.4242082061581089,0.5220481259648618,1.0,1.0000000000000004,-0.458409090909091,-0.4918181818181818
2018-08-17 02:00:00,0.057551853671753195,0.22600169144007776,-0.1656126971326769,0.3801363622643457,0.4759618055916163,0.7659471129262608,0.9219823709754206,-0.4347722960151803,-0.46963946869070206
2018-08-17 14:00:00,0.014133765914863705,0.14829774533558227,-0.18848891511255073,0.3436933799403341,0.5200985613975652,0.9576975434031726,0.9078815521098115,-0.45766954938552584,-0.49112426035502954
2018-08-18 02:00:00,0.0399998377657953,0.14854267233283003,-0.15443327541838336,0.30387093929753145,0.49107138671621575,0.3278539272007277,0.6838328611767207,-0.4429640018700327,-0.4773258532024309
2018-08-18 14:00:00,0.0752418712143057,0.1706553628759917,-0.11975861057351922,0.28320681977137374,0.45521963483822797,0.0,0.42851715686796715,-0.4224430441105188,-0.4580707707222491
2018-08-19 02:00:00,0.05797037299366892,0.13850796436863355,-0.12846972345085061,0.26564438664369117,0.47108750606268274,0.24457666095850542,0.19081019605307806,-0.4304493307839389,-0.4655831739961759
2018-08-19 14:00:00,0.07551147608105935,0.14767681440064395,-0.11049357853319686,0.2534581950100429,0.4515508357342631,0.0,0.08152555365283548,-0.4193469785575049,-0.4551656920077972
2018-08-20 02:00:00,0.08426374333921216,0.14343044034373964,-0.09739791200465564,0.23541009149438447,0.4402451712958035,0.0,0.08152555365283548,-0.41276490882207995,-0.448989650073928
2018-08-20 14:00:00,0.10727923219815727,0.15234806074229756,-0.07154967772056842,0.21520368363389658,0.4158686104366177,0.0,3.552713678800501e-16,-0.39792824658918646,-0.4350682162708438
2018-08-21 02:00:00,0.11174347412910923,0.15525013626347417,-0.06803668746062064,0.21395686564990624,0.4080817979246713,0.0,3.552713678800501e-16,-0.39302088639836985,-0.4304635761589404
2018-08-21 14:00:00,0.10302593036337315,0.1468609965743517,-0.0755773841948485,0.21478312234958666,0.4139901070844432,0.1359199434239194,0.045306647807973485,-0.39548452562151204,-0.4327752409944191
2018-08-22 02:00:00,0.11647545559732864,0.1617343495575294,-0.06560232273958111,0.2169106424486258,0.3969232809450977,0.0,0.045306647807973485,-0.385507993811243,-0.4234141309953584
2018-08-22 14:00:00,0.12308748951923265,0.17137824575154537,-0.06220680229140896,0.22149460516092853,0.3862069147154581,0.0,0.045306647807973485,-0.37910369984366865,-0.4174048983845753
2018-08-23 02:00:00,0.13250346529787538,0.18514700545393992,-0.0575334890864625,0.2281246031513621,0.3726627671938408,0.0,3.552713678800501e-16,-0.37090813093981,-0.40971488912354803
2018-08-23 14:00:00,0.11593743315953264,0.17254087167388898,-0.06663700542519413,0.22714985326005158,0.391061163674259,0.4451870487943485,0.14839568293144986,-0.3774817136886103,-0.4158829676071055
2018-08-24 02:00:00,0.11476248721893301,0.17081369902105226,-0.05273193801476184,0.21108310467638286,0.38739059025594863,0.6070697106051517,0.35075225313316705,-0.37552410901467514,-0.41404612159329135
2018-08-24 14:00:00,0.12853144419783957,0.19175064026788546,-0.03887217544912103,0.21424601479900168,0.3675744981932559,0.0,0.35075225313316705,-0.3648720682302773,-0.40405117270788915
2018-08-25 02:00:00,0.1287178179993298,0.19729623992691936,-0.0338254311427727,0.21365822929645215,0.36196641516316624,0.0,0.20235657020171757,-0.36181039100160695,-0.401178361006963
2018-08-25 14:00:00,0.12950987935456415,0.20055606050223296,-0.03911287256469853,0.2217675064553747,0.35547674784319255,0.0,3.552713678800501e-16,-0.35837372105546583,-0.397953688745288
2018-08-26 02:00:00,0.11115448948800433,0.1744730027162984,-0.05495172612055288,0.21648730906380925,0.38288206576718425,0.8587282461806504,0.2862427487268839,-0.3662234042553192,-0.40531914893617016
2018-08-26 14:00:00,0.11943637024456977,0.17118526680482593,-0.04497428725692432,0.20332841485722408,0.36681548562438543,0.41374224567073925,0.4241568306171303,-0.358719052744887,-0.3982777179763186
2018-08-27 02:00:00,0.11014150032370917,0.1573554205368597,-0.05322894679623735,0.20016322208876505,0.3770522343313197,0.7872737162899003,0.6865814027137637,-0.36146838156484473,-0.40085744908896037
2018-08-27 14:00:00,0.12030629070515841,0.14978930242083988,-0.03642699932469551,0.17622752281776047,0.35759598613217014,0.07732945462830539,0.426115138862982,-0.35279739272134714,-0.39272134709397066
2018-08-28 02:00:00,0.11442033106956506,0.12997292369050806,-0.03496478478654641,0.15745782120287563,0.3604392297072438,0.11244303648939587,0.32568206913586756,-0.35349972870320134,-0.3933803581117743
2018-08-28 14:00:00,0.09560352729037236,0.10396274331136501,-0.04743169406082903,0.14723282434988455,0.3964016225353601,1.0,0.3965908303725675,-0.3621520342612421,-0.40149892933618847
2018-08-29 02:00:00,0.09411325065158604,0.08841606086396925,-0.03970361451203752,0.12507336068968092,0.3925978082898762,0.9019777898766478,0.6714736087886816,-0.36078326180257514,-0.40021459227467804
2018-08-29 14:00:00,0.09895044339296555,0.08261881795373816,-0.02826511324849168,0.10795018496402423,0.37795124902933586,0.5245439782426152,0.8088405893730881,-0.3555976203353165,-0.39534883720930225
2018-08-30 02:00:00,0.10719965162661516,0.08164734609141244,-0.014688921583753567,0.09321548661348905,0.3578246358702098,0.0,0.47550725603975474,-0.3481947483588622,-0.38840262582056884
2018-08-30 14:00:00,0.09663273086928292,0.06715657095811767,-0.020174515493190825,0.08532667515883338,0.3765526936736633,0.48547228341118887,0.33667208721793507,-0.35209352909189784,-0.39206090266449156
2018-08-31 02:00:00,0.10267398475454637,0.0704936925911488,-0.01215121180080836,0.08030238423707206,0.35912171825679645,0.03730123817673504,0.1742578405293083,-0.3460482985729968,-0.3863885839736553
2018-08-31 14:00:00,0.10214787953395077,0.06437354976286125,-0.007765620247442762,0.07015354650246988,0.3529123165109143,0.0,0.1742578405293083,-0.3438876651982379,-0.38436123348017615
2018-09-01 02:00:00,0.08660693443172574,0.045851859579780996,-0.017257088337951143,0.06221937354112286,0.39072888408617734,1.0000000000000002,0.3457670793922454,-0.3510348583877996,-0.39106753812636164
2018-09-01 14:00:00,0.08720619055967349,0.04491929824572072,-0.013481354013900382,0.057496860709378095,0.3823074801872071,0.7773091414970474,0.5924363804990161,-0.3485511208310552,-0.38873701476216505
2018-09-02 02:00:00,0.09591907431186564,0.05548608607198813,-0.005209537399422204,0.059207255246329776,0.3574193120173979,0.11918044908527739,0.6321631968607754,-0.3409845132743363,-0.3816371681415929
2018-09-02 14:00:00,0.07666466454492493,0.03394046281280416,-0.018136648098908026,0.05166882861475646,0.410551214535892,1.0,0.6321631968607754,-0.35068119891008187,-0.3907356948228883
2018-09-03 02:00:00,0.023249914235323743,-0.012953840015756612,-0.06838364054411905,0.057779625094815615,0.5500427180767675,1.0,0.7063934830284262,-0.38232244686366,-0.42042509072058054
2018-09-03 14:00:00,0.018783474552716672,-0.009300776675741917,-0.0758748431589692,0.06953542807667885,0.5584230826331,1.0,1.0000000000000004,-0.38455578512396704,-0.4225206611570248
2018-09-04 02:00:00,0.026718118402853985,0.0038986084804844,-0.0694014745565662,0.07578205390087021,0.5324851879199926,0.8709581684281038,0.9569860561427016,-0.37910369984366865,-0.4174048983845753
2018-09-04 14:00:00,0.03501079299376775,0.015966398346533683,-0.06083751880944843,0.07856660290769889,0.5057012953424809,0.6434630334421629,0.8381404006234228,-0.373224618621778,-0.4118884797475012
2018-09-05 02:00:00,0.09060416101306967,0.07399349213927553,-0.011423970448508403,0.08282626276544988,0.3860412255963508,0.0,0.5048070672900894,-0.33731924360400445,-0.3781979977753058
2018-09-05 14:00:00,0.11394928350920508,0.10525378576919309,0.004272740186311186,0.09573811406532831,0.3473684351194105,0.0,0.21448767781405476,-0.3203080433542499,-0.3622361665715915
2018-09-06 02:00:00,0.10160217624397871,0.09804785343311417,-0.00971263259506272,0.10320228759531488,0.36709387271565574,0.10655673945131561,0.03551891315043896,-0.32531143827859577,-0.3669309173272933
2018-09-06 14:00:00,0.05449982127250186,0.05331477955615416,-0.05005568124002213,0.10320228759531488,0.46715435401416266,0.7565449062562842,0.2877005485692004,-0.35279739272134714,-0.39272134709397066
2018-09-07 02:00:00,0.06236621790381203,0.06340805637114744,-0.041466202284477616,0.10373617663006222,0.4488148968852444,0.8468980553128961,0.5699999003401658,-0.3464070213933078,-0.38672517827756436
2018-09-07 14:00:00,0.06725151280136288,0.06961426784535774,-0.03635459933707097,0.1042354489430988,0.43551688838759944,0.7358832664266579,0.7797754093319464,-0.3417127071823205,-0.3823204419889502
2018-09-08 02:00:00,0.056743815255771324,0.06008344223365358,-0.044622915917864825,0.10390315938652396,0.4542697161132802,0.871231501850924,0.8180042745301597,-0.34676535087719307,-0.38706140350877194
2018-09-08 14:00:00,0.08313477056723295,0.08999441978853207,-0.021956088334192603,0.10826734342394517,0.4028020857102975,0.0,0.5357049227591943,-0.3283540022547915,-0.36978579481397966
2018-09-09 02:00:00,0.06484284385977435,0.0740845230063294,-0.03747341189521902,0.10955251524743563,0.43843169062130777,0.6922721064101178,0.5211678694203477,-0.33805555555555566,-0.37888888888888883
2018-09-09 14:00:00,0.06572167386311789,0.07718316371136202,-0.03626900540590061,0.1111777961415685,0.4320260111230463,0.5678117524341113,0.42002795294807677,-0.3358416945373468,-0.37681159420289856
2018-09-10 02:00:00,0.07235855954709236,0.08706117804131686,-0.03025577871623364,0.1140768657997949,0.4146289340296489,0.22979197267776189,0.4966252771739974,-0.32986501687289105,-0.3712035995500562
2018-09-10 14:00:00,0.06090157174263511,0.07789898745274515,-0.03958331539474258,0.11527390429066445,0.43749789860192434,0.9737916818972403,0.5904651356697049,-0.3354712771890688,-0.3764640267707753
2018-09-11 02:00:00,0.05851327481155133,0.07723369075694198,-0.041316233980590034,0.11645847855270378,0.43749789860192445,0.9607695849937583,0.7214510798562539,-0.3354712771890688,-0.3764640267707753
2018-09-11 14:00:00,0.0579231108020426,0.07855041976827026,-0.041399581779443584,0.11776251351729478,0.4335689819417585,0.8281987517297142,0.9209200062069048,-0.33435754189944145,-0.37541899441340776
2018-09-12 02:00:00,0.140559702421867,0.1780988040000251,0.019782551932178594,0.1440626006863766,0.3000734071035859,0.0,0.5963227789078247,-0.27875302663438273,-0.3232445520581113
2018-09-12 14:00:00,0.10977408415539358,0.15279019092672197,-0.014114850891240316,0.15608263553943005,0.3600428184850504,0.4363808134024605,0.4215265217107254,-0.2953873447664105,-0.3388527498521584
2018-09-13 02:00:00,0.09547504323640554,0.13261238733173042,-0.02698848575000845,0.1515948531566805,0.3833844818347799,0.6062316390830617,0.3475374841618412,-0.3019917984768601,-0.34504979496192145
2018-09-13 14:00:00,0.0904991916086999,0.11834624721631326,-0.02846912609284935,0.14050144080264257,0.3863972304229616,0.646641833813743,0.5630847620997556,-0.3028086600351083,-0.3458162668227033
2018-09-14 02:00:00,0.0863374934583665,0.10464281639609219,-0.028210067858080223,0.1279626169908102,0.38800731747839584,1.0,0.7509578242989353,-0.30321637426900594,-0.3461988304093566
2018-09-14 14:00:00,0.0953036150003077,0.10562971760166229,-0.017109007542490895,0.11753651716546858,0.3672514791184815,0.25777900169591783,0.6348069451698874,-0.29497041420118353,-0.3384615384615385
2018-09-15 02:00:00,0.07201034317341293,0.08312332722979887,-0.03782715998241215,0.11827185631994744,0.4206518928911369,1.0,0.7525930005653065,-0.30807200929152156,-0.3507549361207898
2018-09-15 14:00:00,0.06323969497222115,0.07668060768397367,-0.04440578089413527,0.11916339953821689,0.4366520736358179,0.9999999999999999,0.7525930005653065,-0.3120669745958431,-0.3545034642032332
2018-09-16 02:00:00,0.06908427986147236,0.08494366842916157,-0.03890175923242101,0.12105854440704339,0.419197212369885,0.7484911853086129,0.9161637284362049,-0.30646100116414443,-0.349243306169965
2018-09-16 14:00:00,0.062206909318538894,0.07348391276789146,-0.042469420014268455,0.11418267392563212,0.4314353523019198,0.9248317486301226,0.8911076446462458,-0.3092753623188407,-0.3518840579710144
2018-09-17 02:00:00,0.06452246862573219,0.07275867580609274,-0.038454657168934925,0.10933796714370438,0.42052949491042635,0.07632730620102769,0.583216746713255,-0.306057076295865,-0.34886429819452525
2018-09-17 14:00:00,0.10675807679705263,0.11773258057937253,-0.004419510670557791,0.1156024566253224,0.3377738997431845,0.0,0.33371968494371734,-0.27568389057750764,-0.3203647416413373
2018-09-18 02:00:00,0.08728056932325834,0.09472170128945856,-0.021084792961117982,0.11169409049912583,0.3814683482219467,0.4665147430994763,0.1809473497668352,-0.2860994607549431,-0.33013780707010176
2018-09-18 14:00:00,0.08511112177359093,0.09378421220382815,-0.024078153415585613,0.11389285460991402,0.37922282333349683,0.4425398331754425,0.3030181920916401,-0.2852429514097182,-0.32933413317336535
2018-09-19 02:00:00,0.09123975406912876,0.09839125067154209,-0.018851299097691898,0.11275816045803949,0.36201099249811447,0.29287557785004054,0.40064338470832034,-0.27875302663438273,-0.3232445520581113
2018-09-19 14:00:00,0.06469399009029408,0.06772160309122932,-0.03995369308530827,0.1062008089241566,0.43065508901387484,1.0000000000000002,0.5784718036751616,-0.2945529899348728,-0.33806986382474835
2018-09-20 02:00:00,0.0627629787410886,0.06294465602614374,-0.039307215267849416,0.10105750094807249,0.4293106391610662,0.9804141955237199,0.757763257791254,-0.29413507109004755,-0.3376777251184834
2018-09-20 14:00:00,0.04364060854738461,0.038034435566020264,-0.05190389943548357,0.0905663886289422,0.47841115283488944,1.0,0.9934713985079072,-0.3056526806526808,-0.3484848484848485
