timestamp,ema50_dist_xrp_btc_30m,ema200_dist_xrp_btc_30m,lower_bb_dist_xrp_btc_30m,width_bb_xrp_btc_30m,rsi_xrp_btc_30m,stoch_rsi_fastk_xrp_btc_30m,stoch_rsi_fastd_xrp_btc_30m,kijun_dist_xrp_btc_30m,tenkan_dist_xrp_btc_30m
2019-01-30 12:30:00,,-0.001977987972424544,-0.013616829459848656,0.011730307489284032,0.6602828594035011,1.0,0.8944174812290275,0.016372202591283802,0.017491166077738374
2019-01-30 13:00:00,,-0.028519646508809893,-0.07913992795927516,0.05350018502747618,0.9029391917522522,1.0,1.0000000000000002,-0.03370660694288918,-0.03264277715565522
2019-01-30 13:30:00,,-0.027950584736462836,-0.10752974060976683,0.08536156196697836,0.9249747049623346,1.0,1.0000000000000002,-0.05154979116289293,-0.05050560562761053
2019-01-30 14:00:00,,-0.022337883993786334,-0.12645611861377537,0.11248692448776351,0.9350015346058084,1.0,1.0000000000000002,-0.06247283789656677,-0.061440677966101864
2019-01-30 14:30:00,,-0.007054690450339018,-0.12837082987220627,0.13012742665324178,0.9019360969769697,0.8796389156853327,0.9598796385617777,-0.059714503650430406,-0.058679306963059896
2019-01-30 15:00:00,,0.01018238464464738,-0.12174663659583962,0.13972307119985436,0.8104795275510713,0.0,0.6265463052284443,-0.05144553149389908,-0.05040123117511275
2019-01-30 15:30:00,,0.012507315411721676,-0.12770285834377249,0.1487795439253244,0.8241607385643732,0.10986982411300154,0.3298362465994449,-0.0573519772776927,-0.056314179593620284
2019-01-30 16:00:00,,0.021218956410345324,-0.12555156034907577,0.15484838433617004,0.808718730457366,0.0,0.036623274704333963,-0.05590809628008753,-0.054868708971553715
2019-01-30 16:30:00,-0.07092135320352444,0.022590339330345488,-0.12947601321264668,0.16065205407308075,0.8222933611861564,0.14562340940982982,0.08516441117427723,-0.061351027956053406,-0.06031763298161652
2019-01-30 17:00:00,-0.07123655879696067,0.025835517233907757,-0.1304534034127689,0.16491547483435323,0.8301317462245469,1.0,0.3818744698032767,-0.06460704607046075,-0.06357723577235785
2019-01-30 17:30:00,-0.062405080727897855,0.0373760088559385,-0.12079846874898625,0.16505930419710346,0.7601700854815318,0.0,0.3818744698032767,-0.05827785659718432,-0.05724107824948166
2019-01-30 18:00:00,-0.06397063080156251,0.03714190618958968,-0.12035572626781599,0.16433510853446706,0.773749453989725,0.1940972864848556,0.3980324288282853,-0.06247283789656677,-0.061440677966101864
2019-01-30 18:30:00,-0.06282784026346888,0.039151926784495306,-0.11633786733559004,0.16173149281491112,0.7783641707757973,0.2600579388916543,0.15138507512550348,-0.06389672380125844,-0.06286613148188336
2019-01-30 19:00:00,-0.07126824677993893,0.031094711358006233,-0.12169593309201021,0.16004058051065895,0.8117410769483574,0.7371321795269771,0.3970958016344958,-0.07523309398778266,-0.07421498231700785
2019-01-30 19:30:00,-0.06866462988064048,0.03420637160365647,-0.11539141392659591,0.1559272663908741,0.8122799086033007,1.0,0.6657300394728773,-0.0754312654023358,-0.07441337190613961
2019-01-30 20:00:00,-0.060084975517951666,0.04200855285715965,-0.10129457529029107,0.14768083272849317,0.7424782429522672,0.0,0.5790440598423259,-0.0693485763589301,-0.0683239861949958
2019-01-30 20:30:00,-0.053914213843183845,0.04537630364958778,-0.0875402806884692,0.1357790772865932,0.701002056124687,0.0,0.3333333333333335,-0.0654175240983429,-0.06438860608686248
2019-01-30 21:00:00,-0.05071569453330205,0.04386248168843032,-0.07499455716012748,0.12073642662143852,0.6893059876379556,0.0,1.8947806286936004e-16,-0.06430275428323562,-0.0632726089785296
2019-01-30 21:30:00,-0.04714169065852081,0.04016669867437428,-0.059295527698922657,0.10042271080589082,0.6717494090537537,0.0,1.8947806286936004e-16,-0.06267651531609808,-0.06164457962198566
2019-01-30 22:00:00,-0.040193045278835826,0.03768663214194712,-0.03828739675144943,0.0759968570044574,0.6177401133474328,0.0,1.8947806286936004e-16,-0.0574549426542873,-0.056417258328782194
2019-01-30 22:30:00,-0.043625904819118655,0.016549048288948986,-0.020242693047231808,0.03685981486716859,0.6476503327194506,0.3592303803435719,0.11974346011452416,-0.06257468766974472,-0.06154263986963615
2019-01-30 23:00:00,-0.04111580766775902,0.01364000323931469,-0.012694042599975086,0.026321596242284858,0.6390346451522921,0.29755147989129355,0.21892728674495532,-0.061759269326954414,-0.06072632380123966
2019-01-30 23:30:00,-0.03769679313372731,0.015086918674899863,-0.009334658080063285,0.024351538557130202,0.6190791402309478,0.024792526286511008,0.22719146217379232,-0.059919381196208765,-0.05888441006645606
2019-01-31 00:00:00,-0.04192444811978202,0.00908056134374835,-0.015360336138031006,0.02451788086691801,0.6557407071797512,1.0,0.4407813353926017,-0.06572109138155047,-0.06469250757903866
2019-01-31 00:30:00,-0.04494088062910917,0.004947515242574196,-0.020179660023355805,0.025320014327977515,0.6828460024559169,1.0,0.6749308420955039,-0.07045136270602181,-0.06942798664224936
2019-01-31 01:00:00,-0.06319370968226812,-0.01059003213404519,-0.043793529509789875,0.03413159626035859,0.7690812535943371,0.9999999999999999,1.0000000000000002,-0.09072708113804007,-0.08972602739726032
2019-01-31 01:30:00,-0.06355187621385627,-0.007627694847227806,-0.04904247321999844,0.04262249021472678,0.7784819360376936,1.0,1.0000000000000002,-0.0935924369747898,-0.09259453781512605
2019-01-31 02:00:00,-0.06341617973939684,-0.004829836363806739,-0.05268718825641272,0.049274410637497774,0.7862897417458258,1.0000000000000002,1.0000000000000002,-0.0959664745940283,-0.09497118910424318
2019-01-31 02:30:00,-0.061212006918633266,-0.00048086760353482916,-0.05392843277350723,0.05494224985792764,0.787258772234076,1.0,1.0000000000000002,-0.09625052366987852,-0.09525555090071225
2019-01-31 03:00:00,-0.05653861011787853,0.005480590386632178,-0.05184766304517874,0.05868886895740885,0.7576608260827045,0.0,0.6666666666666669,-0.09397312053758922,-0.09297564048719031
2019-01-31 03:30:00,-0.0520313981741406,0.010306393526378965,-0.04819060405269471,0.05962644803420579,0.7281781830990771,0.0,0.3333333333333335,-0.09168421052631581,-0.09068421052631592
2019-01-31 04:00:00,-0.04526881863328591,0.016875179813213848,-0.041973053054140785,0.059596100556059406,0.6707869316368793,0.0,1.4210854715202004e-16,-0.08697492328854084,-0.08596973865199453
2019-01-31 04:30:00,-0.034971113066010195,0.026592909822861444,-0.03178299952811581,0.05852779159529226,0.5829376887855543,0.0,1.4210854715202004e-16,-0.07849209739427598,-0.07747757368645891
2019-01-31 05:00:00,-0.03379768632214941,0.026582201842296982,-0.031824567846994944,0.05856026686541268,0.5842855462889107,0.007714247375629994,0.0025714157918768064,-0.07868887465300012,-0.07767456758488145
2019-01-31 05:30:00,-0.036518294416901353,0.022654388586219376,-0.03580417066339603,0.0588454617487286,0.6119706500576118,0.19989577568763675,0.06920334102108906,-0.0827043690868502,-0.0816944828319337
2019-01-31 06:00:00,-0.03567625953970566,0.0226841380766285,-0.03560244254916656,0.05866551008646192,0.6160009122534179,0.37636321492058167,0.19465774599461627,-0.08328906830978422,-0.0822798257728673
2019-01-31 06:30:00,-0.025734292222065136,0.032064787660059046,-0.025653294146604,0.0575336435155604,0.5308866374724549,0.0,0.1920863302027396,-0.07483649619384591,-0.07381794789321339
2019-01-31 07:00:00,-0.017748642264252323,0.03960883251513536,-0.017854673949570743,0.05684519675278077,0.4742655798593008,0.0,0.12545440497352733,-0.0679412400086411,-0.06691510045366178
2019-01-31 07:30:00,-0.024134651679194707,0.031513758478621146,-0.02362353549405871,0.05492062597996296,0.5291322679213868,0.38710663837525444,0.12903554612508494,-0.07493567753001718,-0.07391723842195552
2019-01-31 08:00:00,-0.02036532471497554,0.033633789449839524,-0.018139165793925383,0.05137493758217394,0.506368021420231,0.2264956875513883,0.20453410864221436,-0.0721505376344086,-0.07112903225806455
2019-01-31 08:30:00,-0.026298998094299253,0.025776293329233146,-0.022968564066929376,0.0486765221483509,0.5556323861666197,1.0,0.5378674419755477,-0.07878723177111135,-0.07777303298814997
2019-01-31 09:00:00,-0.008286003926504248,0.04436069961737399,-0.005165047443461135,0.048573806057341865,0.4382340225211649,0.0,0.40883189585046287,-0.06206521739130433,-0.06103260869565219
2019-01-31 09:30:00,-0.009305543467070465,0.04246426908810963,-0.0057769793887718635,0.047372268409455166,0.44801126246270345,0.08328259132355537,0.36109419710785196,-0.06338868989471402,-0.062357538261152756
2019-01-31 10:00:00,0.008096025298593545,0.06408065117584028,0.00701646516489518,0.0551052730079288,0.36318266338601224,0.0,0.027760863774518613,-0.046624682355540736,-0.04557507457739485
2019-01-31 10:30:00,0.009064379245276921,0.06816051161911485,0.0029867391829652146,0.06293494816547703,0.35777862201733884,0.0,0.027760863774518613,-0.0453589998893682,-0.044307998672419524
2019-01-31 11:00:00,0.009352880996053248,0.06922307260849392,-0.0017593285588980434,0.0686661629464485,0.354934836289946,0.0,1.5395092608135502e-16,-0.044724897597697266,-0.04367319827299909
2019-01-31 11:30:00,0.023478176091275893,0.08630257487266912,0.005090683554297204,0.07766295601378685,0.29832880078052487,0.0,1.5395092608135502e-16,-0.030449438202247103,-0.02938202247191013
