timestamp,ema50_dist_neo_btc_30m,ema200_dist_neo_btc_30m,lower_bb_dist_neo_btc_30m,width_bb_neo_btc_30m,rsi_neo_btc_30m,stoch_rsi_fastk_neo_btc_30m,stoch_rsi_fastd_neo_btc_30m,kijun_dist_neo_btc_30m,tenkan_dist_neo_btc_30m
2019-02-05 04:00:00,-0.00147130176821475,0.004004941656872374,-0.008648147912982296,0.012682533379019065,0.5136589754139168,0.0,0.1600495773334556,0.006842619745845546,0.006842619745845546
2019-02-05 04:30:00,-0.00047488476526791334,0.005114365915732,-0.0075605498687655315,0.012690437356606816,0.4988046251813171,0.0,0.05555697728200603,0.00782778864970668,0.00782778864970668
2019-02-05 05:00:00,0.0014267343468841176,0.007073281035657075,-0.005406614368990925,0.01246950415118859,0.4695575599065051,0.0,3.552713678800501e-17,0.009803921568627416,0.009803921568627416
2019-02-05 05:30:00,0.0004284185565337495,0.006086921308883664,-0.006380750887728381,0.01246950415118859,0.48579229078404107,0.2447586349878897,0.08158621166262993,0.008814887365328206,0.008814887365328206
2019-02-05 06:00:00,0.0018258345010497834,0.007558168816274691,-0.0048117244808166815,0.012352929979806734,0.4629059914467347,0.0,0.08158621166262993,0.010299166257969672,0.010299166257969672
2019-02-05 06:30:00,0.00175423314806733,0.007501883726892977,-0.0045592647960449595,0.012043428911983468,0.4629059914467347,0.0,0.08158621166262993,0.010299166257969672,0.010299166257969672
2019-02-05 07:00:00,-0.0001989846913270643,0.005549638070066809,-0.006185957208589388,0.011739330258914783,0.49937669346560243,1.0,0.33333333333333337,0.008321096426823438,0.008321096426823438
2019-02-05 07:30:00,0.002165524057662571,0.007783143813831828,-0.00321984646348894,0.010977942469429264,0.4575523350364905,0.0,0.33333333333333337,0.010794896957802003,0.010794896957802003
2019-02-05 08:00:00,0.0006653174957134134,0.0062342220980973195,-0.004372389663017007,0.01059674707740688,0.4854010918347551,0.6658501850175519,0.5552833950058507,0.00930916217540445,0.00930916217540445
2019-02-05 08:30:00,0.00016840215694702287,0.005298546423245787,-0.0038783701254989644,0.009170404753009344,0.4947132281739413,0.8884988206199216,0.5181163352124912,0.008814887365328206,0.008814887365328206
2019-02-05 09:00:00,0.0006326193717018924,0.005766292070232382,-0.0032675169599927223,0.009022536385549436,0.4852565938814291,0.6623953094676768,0.7389147717017168,0.00930916217540445,0.00930916217540445
2019-02-05 09:30:00,0.0010790814181520503,0.006137707002141779,-0.002951432492338535,0.00907468228006362,0.4754686903926075,0.4821292989339064,0.6776744763405016,0.009803921568627416,0.009803921568627416
2019-02-05 10:00:00,0.0005655145839551512,0.005502393242194703,-0.00354256962632038,0.009036108279314519,0.4866204018044782,0.579474110450564,0.5746662396173824,0.00930916217540445,0.00930916217540445
2019-02-05 10:30:00,0.001958442033007879,0.0069479316687790504,-0.0019920926108791814,0.008917926375733985,0.45534407560718443,0.0,0.35386780312815685,0.010794896957802003,0.010794896957802003
2019-02-05 11:00:00,-0.0028188769693987537,0.00229036668509619,-0.00673372606009659,0.009044186029584785,0.5574500483786514,1.0,0.526491370150188,0.005859375000000222,0.005859375000000222
2019-02-05 11:30:00,0.000577572108701796,0.0055961359658345255,-0.0034403299883725147,0.009026736008484913,0.48842460950475414,0.32398235871676556,0.4413274529055886,0.00930916217540445,0.00930916217540445
2019-02-05 12:00:00,-0.0027309052445315674,0.002159039797982487,-0.006846539797982554,0.009026736008484913,0.5486159617375983,0.9134811960430023,0.7458211849199227,0.005859375000000222,0.005859375000000222
2019-02-05 12:30:00,0.0006623838458730269,0.003985783094417439,-0.0026139065633054015,0.006595165781145845,0.4869187373981481,0.30923422924174976,0.5155659280005059,0.00930916217540445,0.00930916217540445
2019-02-05 13:00:00,0.002051649502991193,0.005199978381312809,-0.0013236290191930289,0.0065109879684766446,0.4628925281087598,0.0,0.4075718084282508,0.010794896957802003,0.010794896957802003
2019-02-05 13:30:00,0.0010273147123001092,0.003601998336547174,-0.002131410101253617,0.005729195793834672,0.4812690924005395,0.2143703712493099,0.17453486683035335,0.009803921568627416,0.009803921568627416
2019-02-05 14:00:00,0.0014587156203207385,0.003781106547249946,-0.0016722296468090203,0.005447592043547069,0.47256311308779536,0.11281145154435658,0.10906060759788899,0.010299166257969672,0.010299166257969672
2019-02-05 14:30:00,0.008532334886672155,0.01251044981139593,0.0034480482123189216,0.008990662861324945,0.36569947821892823,0.0,0.10906060759788899,0.01778656126482203,0.01778656126482203
2019-02-05 15:00:00,0.011078750507400148,0.017031111857298997,0.003831127984128102,0.013063714698540532,0.3332379302077107,0.0,0.037603817181452344,0.020812685827552135,0.020812685827552135
2019-02-05 15:30:00,0.008243329239943975,0.014855127510263744,7.31967606204531e-05,0.01467241347653618,0.38243413556465106,0.3323368176550304,0.11077893921834361,0.018289668808699977,0.018289668808699977
2019-02-05 16:00:00,0.009839237999474726,0.01743364930622504,0.000496018846324997,0.01678713656597027,0.35957672829583176,0.18904549445874758,0.17379410403792617,0.020307082714215108,0.020307082714215108
2019-02-05 16:30:00,0.0070565532679029985,0.014991078379999356,-0.0027875210677471562,0.01767077628219062,0.40726642305500815,1.0,0.5071274373712594,0.01778656126482203,0.01778656126482203
2019-02-05 17:00:00,0.009175972641256802,0.017517305594946908,-0.001519286773749129,0.01888552686160581,0.377030798173102,0.5915677367054488,0.593537743721399,0.020307082714215108,0.020307082714215108
2019-02-05 17:30:00,0.00785660514957831,0.016536682915814227,-0.003374881827244769,0.019781385413027708,0.39633625620007673,0.7708065251806147,0.7874580872953547,0.019297377535873572,0.019297377535873572
2019-02-05 18:00:00,0.006113227072750194,0.014724139530210234,-0.00538619486617975,0.020016876155446856,0.42511491289814546,0.9999999999999999,0.7874580872953545,0.01778656126482203,0.01778656126482203
2019-02-05 18:30:00,0.004442820048628615,0.012748153156611597,-0.007124078168946002,0.019816506566097028,0.45318849019764385,1.0000000000000002,0.923602175060205,0.016280217069560843,0.016280217069560843
2019-02-05 19:00:00,0.006176753760091636,0.014327801804947082,-0.005627851236485459,0.019869222415010424,0.42349326382636904,0.6100823753731204,0.8700274584577069,0.018289668808699977,0.018289668808699977
2019-02-05 19:30:00,0.004503058958796435,0.012373630768919064,-0.007339079929828518,0.019663212976053775,0.45247077112352274,0.9873757102640532,0.865819361879058,0.016781836130306038,0.016781836130306038
2019-02-05 20:00:00,0.004803066328497252,0.012294784462508312,-0.007060216561274757,0.01930447572928164,0.44445132685785327,0.7057721254402572,0.767743403692477,0.01728395061728416,0.01728395061728416
2019-02-05 20:30:00,0.0046147107862031245,0.011873360805355837,-0.007280768212764466,0.019110246230479962,0.44445132685785327,0.7057721254402572,0.7996399870481894,0.01728395061728416,0.01728395061728416
2019-02-05 21:00:00,0.005865816002026847,0.011900029887770058,-0.005619119897662173,0.017464303924936166,0.41863581472417677,0.0,0.4705147502935049,0.018793273986152492,0.018793273986152492
2019-02-05 21:30:00,0.00611397306564232,0.0115465522619429,-0.005262534448979839,0.016756437834007255,0.41008526317792726,0.0,0.23525737514675252,0.019297377535873572,0.019297377535873572
2019-02-05 22:00:00,0.004441415162340867,0.008044406549491567,-0.005919900620639296,0.01394948928378692,0.44660273446471505,1.0,0.3333333333333334,0.01778656126482203,0.01778656126482203
2019-02-05 22:30:00,0.00474428183866249,0.007253468880305425,-0.00502904970087048,0.012268873022944722,0.43689425506181984,0.7341415201876856,0.5780471733958953,0.018289668808699977,0.018289668808699977
2019-02-05 23:00:00,0.0031288003582941037,0.00475207535960287,-0.006084750581716869,0.010844051740850968,0.4738470890785252,1.0,0.9113805067292288,0.016781836130306038,0.016781836130306038
2019-02-05 23:30:00,0.004912710447521285,0.005048824583583356,-0.003317865137491549,0.008359454782464857,0.4330422659508672,0.36004305787492535,0.6980615260208706,0.018793273986152492,0.018793273986152492
2019-02-06 00:00:00,0.0037659994353977932,0.0018650862423379433,-0.0028532285348296105,0.004720647112697593,0.4581665548775687,0.6157186087561288,0.6585872222103517,0.01778656126482203,0.01778656126482203
2019-02-06 00:30:00,0.007925818712645638,0.006665670660529921,0.0008281258655236101,0.005815753757354638,0.3771683284805182,0.0,0.3252538888770183,0.022332506203474045,0.022332506203474045
2019-02-06 01:00:00,0.009541206799787982,0.00931176284851265,0.0018269740982790328,0.007443334080071155,0.3477435392277183,0.0,0.20523953625204316,0.02436598707110882,0.02436598707110882
2019-02-06 01:30:00,0.003413499431482059,0.0033247429996832167,-0.00411564759681704,0.007443334080071155,0.47904855809554275,1.0,0.3333333333333335,0.018289668808699977,0.018289668808699977
2019-02-06 02:00:00,0.018282639953387525,0.022091459264729885,0.006874404189084471,0.014999813796514288,0.307072245507433,0.0,0.3333333333333335,0.03413654618473916,0.03413654618473916
2019-02-06 02:30:00,0.017074780561083802,0.02288982452637045,0.0035025487802016197,0.019134769752941323,0.315607516535258,0.04963050375587067,0.3498768345852904,0.03361766181635728,0.03361766181635728
2019-02-06 03:00:00,0.015915116381042482,0.023218841888956954,0.0009035252123463788,0.022049375116157514,0.3245672717226842,0.10172927859636366,0.050453260784078316,0.033099297893681046,0.033099297893681046
2019-02-06 03:30:00,0.015290994170021222,0.02368523116506127,-0.0009169262503178066,0.02432523522897095,0.3245672717226842,0.10172927859636366,0.08436302031619954,0.033099297893681046,0.033099297893681046
2019-02-06 04:00:00,0.015180798248537464,0.024329340213012474,-0.0021015429224962023,0.026140361803870065,0.31971303862479133,0.7225363918768413,0.30866498302318973,0.03361766181635728,0.03361766181635728
2019-02-06 04:30:00,0.014585472827026047,0.02402211865334647,-0.003500292260973481,0.027242874147478,0.31971303862479133,0.4582181101661009,0.42749459354643554,0.03361766181635728,0.03361766181635728
2019-02-06 05:00:00,0.014992697726720072,0.024894164821880338,-0.003949915700835915,0.028545152133970308,0.3089937739762317,0.0,0.3935848340143144,0.03465595178302361,0.03465595178302361
2019-02-06 05:30:00,0.011474786665498948,0.021050794046659993,-0.0076306638513673475,0.028490286222821674,0.37652850657450054,0.9999999999999999,0.4860727033887005,0.03154732098147228,0.03154732098147228
2019-02-06 06:00:00,0.012486894994582443,0.02182321187131242,-0.006928527819156205,0.028539198517955278,0.3577039955854878,0.721261782422527,0.5737539274741759,0.033099297893681046,0.033099297893681046
2019-02-06 06:30:00,0.01102248184939203,0.019830082443680785,-0.008407236752298153,0.028076959806303783,0.3799595930859009,0.9999999999999999,0.9070872608075092,0.03206412825651306,0.03206412825651306
2019-02-06 07:00:00,0.0071955088425981195,0.015411277672517931,-0.011966444921644781,0.027330647838774005,0.45158485242901475,1.0,0.9070872608075092,0.02845731402895657,0.02845731402895657
2019-02-06 07:30:00,0.006913332025241248,0.0145628326816587,-0.012016651952752921,0.026545689572798743,0.45158485242901486,1.0,1.0000000000000002,0.02845731402895657,0.02845731402895657
2019-02-06 08:00:00,0.005677206965736259,0.01238806308566165,-0.012787065579427437,0.025180152136837056,0.47180309440059676,1.0,1.0000000000000002,0.02743142144638422,0.02743142144638422
2019-02-06 08:30:00,0.004010987406733557,0.009815845586014227,-0.013949311721472402,0.023814375264332693,0.5014912150697302,1.0,1.0000000000000002,0.02589641434262968,0.02589641434262968
2019-02-06 09:00:00,0.005779118947627282,0.010152264641466902,-0.011399769631487144,0.021565485798526865,0.4640400175931735,0.24957068608316718,0.7498568953610559,0.027944111776447178,0.027944111776447178
2019-02-06 09:30:00,0.00942558022104234,0.01268250980305452,-0.007221587959367781,0.019849898390564297,0.3997420949145265,0.0,0.4165235620277226,0.03206412825651306,0.03206412825651306
2019-02-06 10:00:00,0.010028708163105193,0.01159742874794989,-0.005629525036817018,0.01717570231597042,0.38536604265771457,0.0,0.08319022869438925,0.033099297893681046,0.033099297893681046
2019-02-06 10:30:00,0.008663061021890517,0.009411858621366287,-0.006405846597318687,0.01579396679164339,0.40828307784555984,0.19734769569628624,0.06578256523209561,0.03206412825651306,0.03206412825651306
2019-02-06 11:00:00,0.009295356856697357,0.009562070755656293,-0.005399583293269394,0.014930579873161548,0.39252183764113613,0.09095504567160687,0.0961009137892979,0.033099297893681046,0.033099297893681046
2019-02-06 11:30:00,0.00893083305839526,0.00621736325837996,-0.0035092388852611123,0.009713449528933,0.3925218376411362,0.3122478507698451,0.20018353071257958,0.033099297893681046,0.033099297893681046
2019-02-06 12:00:00,0.008580604311007267,0.006189312112686585,-0.0033808868368593314,0.009556779199416386,0.39252183764113613,0.312247850769842,0.23848358240376485,0.033099297893681046,0.033099297893681046
2019-02-06 12:30:00,0.006304113179957271,0.004224701247452334,-0.0051756521984037684,0.009404825209594448,0.44594907721876853,1.0,0.5414985671798959,0.03103103103103111,0.03103103103103111
2019-02-06 13:00:00,0.00412514239235473,0.002481457499588391,-0.007026912045043243,0.009530028700769855,0.49388549060256837,1.0,0.7707492835899474,0.02897102897102921,0.02897102897102921
2019-02-06 13:30:00,0.004445504878983986,0.003148162753047412,-0.006346563552648177,0.009509934596905151,0.4826428981781861,0.8890865502976704,0.9630288500992235,0.029485257371314244,0.029485257371314244
2019-02-06 14:00:00,0.005720203614197672,0.004649985470825957,-0.004599935420776635,0.009249689417893501,0.44957913480158657,0.5628970098597389,0.8173278533858032,0.03103103103103111,0.03103103103103111
2019-02-06 14:30:00,0.004047185958365729,0.0032342032224701445,-0.005782928859651926,0.00902863784249104,0.4873966092418224,0.8646356516330677,0.7722064039301589,0.029485257371314244,0.029485257371314244
2019-02-06 15:00:00,4.70679592012857e-05,-9.935449655273931e-05,-0.009507415040530764,0.009453469193913919,0.5718711018971291,1.0,0.8091775538309355,0.025385764061722327,0.025385764061722327
2019-02-06 15:30:00,4.5222156879631825e-05,0.0006052579287656457,-0.009614715370279248,0.010266219834386428,0.5718711018971291,1.0,0.9548785505443557,0.025385764061722327,0.025385764061722327
2019-02-06 16:00:00,-0.0028175768564647763,-0.0010926526239606327,-0.01280312901375702,0.011792408758340771,0.6255462154559179,1.0,0.9999999999999999,0.022332506203474045,0.022332506203474045
2019-02-06 16:30:00,-0.00270708364640726,-9.752263565365737e-06,-0.012943101334449647,0.013017656973366844,0.625546215455918,0.9999999999999999,0.9999999999999999,0.022332506203474045,0.022332506203474045
2019-02-06 17:00:00,-0.006861620396690915,-0.002372151489808405,-0.01837883665248463,0.01617450362918455,0.6925923476353775,1.0,0.9999999999999999,0.01778656126482203,0.01778656126482203
2019-02-06 17:30:00,-0.0051761219398492875,0.0004447742969013735,-0.017367089982205597,0.01796385932834738,0.6507647470942537,0.6535191441627788,0.8845063813875929,0.019297377535873572,0.019297377535873572
2019-02-06 18:00:00,0.0012148838022290054,0.007038279291212701,-0.010972542239419902,0.018046321016696287,0.5076828893181892,0.0,0.5511730480542595,0.02589641434262968,0.02589641434262968
2019-02-06 18:30:00,0.003568518272286658,0.009383701950234524,-0.008584900152930897,0.017961428292564363,0.4653076575069508,0.0,0.21783971472092617,0.02845731402895657,0.02845731402895657
2019-02-06 19:00:00,0.004392307403848106,0.010338007086673429,-0.007689331424504564,0.018003495800597517,0.44915799791271865,0.0,-9.473903143468002e-17,0.029485257371314244,0.029485257371314244
2019-02-06 19:30:00,0.0008560009827349724,0.0069845529973122655,-0.010719612758268382,0.01773729067591666,0.5128829128842787,0.31608522646322473,0.10536174215440815,0.02589641434262968,0.02589641434262968
2019-02-06 20:00:00,0.004186373957072886,0.010405256128293017,-0.006807055228742809,0.017181400292042626,0.4560640265466304,0.10837250449049453,0.14148591031790633,0.029485257371314244,0.029485257371314244
2019-02-06 20:30:00,0.0016174005446116801,0.007910182619316863,-0.008807490695089348,0.01672517713266118,0.49877721027956945,0.778646976445484,0.401034902466401,0.026919242273180544,0.026919242273180544
2019-02-06 21:00:00,-0.0017924591222537867,0.004640235939524784,-0.011545352680707,0.016241663912926693,0.5518367110590559,1.0,0.629006493645326,0.023348236462990668,0.023348236462990668
2019-02-06 21:30:00,-0.0002907305671812077,0.006090488047818754,-0.009224816406027792,0.015339343723861632,0.526130745032321,0.7315939700593883,0.8367469821682907,0.02487562189054726,0.02487562189054726
2019-02-06 22:00:00,-0.002662716426426126,0.0037152828471027632,-0.01076242924908788,0.014528905759163463,0.5626937947878773,1.0,0.9105313233531293,0.022332506203474045,0.022332506203474045
2019-02-06 22:30:00,-0.0020825136433513247,0.004355843369093337,-0.009619001263830307,0.014011717573907519,0.5534953889386477,0.8560873375824081,0.8625604358805987,0.022840119165839168,0.022840119165839168
2019-02-06 23:00:00,-0.005794252840400138,0.0012597536901544082,-0.013425925796978655,0.014775560493099874,0.6086164623556863,1.0,0.9520291125274691,0.018793273986152492,0.018793273986152492
2019-02-06 23:30:00,-0.0027241186480817525,0.004452130370784291,-0.009958082751736597,0.014449993610884193,0.5534337197485752,0.3310024523302561,0.7290299299708879,0.02182539682539697,0.02182539682539697
2019-02-07 00:00:00,-0.0002349756392011626,0.006690775146309891,-0.006591322137856626,0.013281436844741246,0.5117895296746968,0.0,0.4436674841100853,0.02436598707110882,0.02436598707110882
2019-02-07 00:30:00,-0.0026080985888502495,0.004225820496583044,-0.008342883988646688,0.01259463093283457,0.5483861312041568,0.37795890581428215,0.236320452714846,0.02182539682539697,0.02182539682539697
2019-02-07 01:00:00,0.002271241070895158,0.009257288351965265,-0.0035743372054050093,0.012795268115566345,0.4721549129583944,0.0,0.12598630193809396,0.026919242273180544,0.026919242273180544
2019-02-07 01:30:00,-0.0002120750595006049,0.0067705696042430485,-0.0059749455366150395,0.012740446837789857,0.5089135213688464,0.452253297779621,0.27673740119796764,0.02436598707110882,0.02436598707110882
2019-02-07 02:00:00,-0.00020375839050057465,0.006630634462158502,-0.006033916411438134,0.012660773417579497,0.5089135213688464,0.48219888460847604,0.31148406079603225,0.02436598707110882,0.02436598707110882
2019-02-07 02:30:00,-0.0025781799334883004,0.00418894884283727,-0.008504425033314167,0.012720822078553169,0.5456120576808983,0.9636097443134759,0.6326873089005242,0.02182539682539697,0.02182539682539697
2019-02-07 03:00:00,-0.0024770748380574803,0.0034359624371511632,-0.008148264024453233,0.011611585107070011,0.5456120576808983,1.0,0.8152695429739839,0.02182539682539697,0.02182539682539697
2019-02-07 03:30:00,-0.001904299720747793,0.003421767646548668,-0.007441618763174285,0.010885264982019291,0.5363157459841356,0.7466844013146715,0.9034313818760491,0.022332506203474045,0.022332506203474045
2019-02-07 04:00:00,-0.0018296213003263784,0.0036192182960228525,-0.007291674871705456,0.010930964914718157,0.5363157459841356,0.7466844013146715,0.831122934209781,0.022332506203474045,0.022332506203474045
2019-02-07 04:30:00,-0.005077943204046975,0.0007371669571587525,-0.01038108387110559,0.011172122338054619,0.5926601766462406,1.0,0.831122934209781,0.018793273986152492,0.018793273986152492
2019-02-07 05:00:00,-0.005351326963164538,0.000629219821607796,-0.01016950652452464,0.010850484713649314,0.6001354688404859,1.0,0.9155614671048905,0.018289668808699977,0.018289668808699977
2019-02-07 05:30:00,-0.0027736740694299655,0.0033015325938186013,-0.007414515745454375,0.010738131215657925,0.5461657164639955,0.1543405398677599,0.7181135132892532,0.020812685827552135,0.020812685827552135
2019-02-07 06:00:00,-0.002664902537295566,0.0029182973270882595,-0.006188862242847093,0.009122076742010914,0.5461657164639955,0.1543405398677599,0.43622702657850654,0.020812685827552135,0.020812685827552135
2019-02-07 06:30:00,-0.003982797224174051,0.001538682171229544,-0.007031012700670747,0.008593293475953456,0.5728932094325276,0.4952309727508554,0.267970684162125,0.019297377535873572,0.019297377535873572
