timestamp,ema50_dist_iota_btc_12h,ema200_dist_iota_btc_12h,lower_bb_dist_iota_btc_12h,width_bb_iota_btc_12h,rsi_iota_btc_12h,stoch_rsi_fastk_iota_btc_12h,stoch_rsi_fastd_iota_btc_12h,kijun_dist_iota_btc_12h,tenkan_dist_iota_btc_12h
2018-07-31 02:00:00,0.19366533410444653,0.11631338559851168,-0.04437490862785198,0.15510913669724682,0.30680759274736,0.23649906948456162,0.0788330231615205,-0.3233302683273428,-0.37841678508735266
2018-07-31 14:00:00,0.16684168395496535,0.08136045035501716,-0.05484610828219716,0.1344244704410979,0.3541818305708022,1.0,0.41216635649485384,-0.3346757623078821,-0.38883866195446704
2018-08-01 02:00:00,0.14458190432091267,0.05043568987308955,-0.06050051969480741,0.11149731029474479,0.3921225112834147,1.0,0.7454996898281872,-0.34400324149108596,-0.3974068071312803
2018-08-01 14:00:00,0.1542734371996115,0.04831472654037361,-0.03918572078852445,0.08710286604632826,0.3691710671137838,0.7704135397612178,0.9234711799204058,-0.3348397699260478,-0.38898931799506986
2018-08-02 02:00:00,0.16750736614515316,0.0639876908590784,-0.024412369006545198,0.08668477100941815,0.3427378847900782,0.4211489931568508,0.7305208443060228,-0.3232737000501589,-0.3783648219361311
2018-08-02 14:00:00,0.1804002157522917,0.0838295272059697,-0.011266166090133645,0.09176625919403039,0.3186402744298319,0.0,0.39718751097268945,-0.3115325735669332,-0.36757952032658614
2018-08-03 02:00:00,0.13116340260617476,0.04319878928933241,-0.04464818332798293,0.08791068122596658,0.4168980113318962,1.0,0.4737163310522834,-0.3371274156567312,-0.39109073042908615
2018-08-03 14:00:00,0.06368894765243738,-0.008798885289978853,-0.09742265079647427,0.09359464921081835,0.5350658709832572,1.0,0.6666666666666664,-0.3751447317637979,-0.4260131223465844
2018-08-04 02:00:00,0.14298347436436587,0.07058264475656939,-0.025363803572742927,0.09382511680146266,0.41737381526922485,0.45620084875228833,0.8187336162507626,-0.32513547311379754,-0.3800750312630262
2018-08-04 14:00:00,0.11918914804673575,0.052889927612820964,-0.04055902657158161,0.09287632976867709,0.4450349718033607,0.5840099294462515,0.680070259399513,-0.3363122079199804,-0.39034188734934816
2018-08-05 02:00:00,0.05418446106135422,-0.0009049655298394299,-0.09716808817701683,0.10122694021954343,0.5310841234682097,0.966304310437752,0.6688383628787637,-0.37354898622504273,-0.4245472837022134
2018-08-05 14:00:00,0.05418030804751228,0.004172856894179233,-0.09684443502523743,0.10592543031517615,0.5278019434085938,0.9382802217992241,0.8295314872277424,-0.3722373012795658,-0.42334238076773945
2018-08-06 02:00:00,0.07085633079540465,0.025367441904672328,-0.08041483526960058,0.1087762003180992,0.49890161515752274,0.7169780926600795,0.8738542082990183,-0.3605845181674566,-0.4126382306477092
2018-08-06 14:00:00,0.1276582763475722,0.08441992449606639,-0.030154026610213047,0.1115473427507053,0.4249975579872867,0.0,0.5517527714864343,-0.3235564468956297,-0.3786245508481658
2018-08-07 02:00:00,0.10862208657519101,0.06972854428027109,-0.04390373398663794,0.11218371666643633,0.44505405817617577,0.1890578707866242,0.3020119878155677,-0.33231606730452,-0.3866710656548994
2018-08-07 14:00:00,0.1840595444031483,0.15482074575876603,0.011801594666766224,0.13202037883899073,0.37028111102334427,0.0,0.06301929026220786,-0.2823581560283689,-0.34078014184397165
2018-08-08 02:00:00,0.24822448963542088,0.24197981777069377,0.04289864463744664,0.1742597485237147,0.32401963106763565,0.0,0.06301929026220786,-0.23732805728283413,-0.29941586583757296
2018-08-08 14:00:00,0.34129216391588746,0.3772789354974764,0.07742646548452092,0.24430831487395618,0.2771069868132438,0.0,-2.1316282072803005e-16,-0.17195171849427182,-0.23936170212765961
2018-08-09 02:00:00,0.29602510353121914,0.35591090682525284,0.017213594371874752,0.28544420006832466,0.30899252001158106,0.18985465444308308,0.06328488481436081,-0.1924381484437352,-0.2581803671189147
2018-08-09 14:00:00,0.31587424317586144,0.4032925954687412,0.008060580352063473,0.32780931394020624,0.29503454299219806,0.1924091729430048,0.1274212757953624,-0.17203641198731723,-0.23943950086938726
2018-08-10 02:00:00,0.35531245052315974,0.47489892048813953,0.007926888711179858,0.3761617347836031,0.2742398045115911,0.0,0.1274212757953624,-0.13809625212947196,-0.20826235093696754
2018-08-10 14:00:00,0.35143825681722274,0.4934800654574605,-0.02202083798964871,0.41716318660476304,0.27040144146951256,0.0,0.06413639098100138,-0.13143776824034348,-0.20214592274678111
2018-08-11 02:00:00,0.4968725304162225,0.6936770192398563,0.03219626430627809,0.4853349265546539,0.22289830466635066,0.0,-2.2500519965736503e-16,-0.02493375090339689,-0.10431221392435563
2018-08-11 14:00:00,0.47669473904585513,0.7013049050297941,-0.02326493392456863,0.5411195103673776,0.22347555649039283,0.008002244606027933,0.0026674148686757528,-0.025403322899109182,-0.10474355887310371
2018-08-12 02:00:00,0.41461594126624557,0.6492448073138923,-0.09270885960147413,0.5804367175664122,0.2621379396935508,0.7642868857645544,0.2574297101235272,-0.055205415499533395,-0.13211951447245573
2018-08-12 14:00:00,0.40121784165506336,0.6505379297967173,-0.1261402689780038,0.6153374413465654,0.261175834899182,0.80578952904608,0.5260262198055539,-0.05321637426900605,-0.1302923976608188
2018-08-13 02:00:00,0.41492889845351577,0.6747490776167471,-0.14109304797649314,0.6440038553371266,0.2510861294692927,0.7183508405061053,0.7628090851055797,-0.03250866499342675,-0.11127046731205936
2018-08-13 14:00:00,0.5973591044175872,0.8955818520821317,-0.06906130413692524,0.6825658188972467,0.2020694245349298,0.0,0.5080467898507282,0.10890410958904106,0.018630136986301338
2018-08-14 02:00:00,0.6470569990831221,0.9781159655032059,-0.08906602290848586,0.7387771133185963,0.1896625785915981,0.0,0.2394502801687015,0.16173938002296206,0.0671641791044777
2018-08-14 14:00:00,0.5637043867864568,0.8796168652492944,-0.16504476515251454,0.7696694667749402,0.23028654610642385,0.5680620574750364,0.18935401915834518,0.11917599889395825,0.028065809484308035
