timestamp,ema50_dist_trx_btc_30m,ema200_dist_trx_btc_30m,lower_bb_dist_trx_btc_30m,width_bb_trx_btc_30m,rsi_trx_btc_30m,stoch_rsi_fastk_trx_btc_30m,stoch_rsi_fastd_trx_btc_30m,kijun_dist_trx_btc_30m,tenkan_dist_trx_btc_30m
2019-02-04 07:00:00,0.008472771191610162,0.01206582632808706,-0.006320272292517193,0.01833343076205389,0.4300090349187179,0.6762434555605,0.7121022354962401,0.03967168262653886,0.03967168262653886
2019-02-04 07:30:00,0.012133327712569697,0.015488087509047288,-0.002850724871682253,0.018223662862641453,0.3805969830426063,0.0054485987358242624,0.3805851017415149,0.04395604395604402,0.04395604395604402
2019-02-04 08:00:00,0.010323571536694942,0.01305177867713514,-0.00440980336849095,0.017386455386548434,0.40513487474109877,0.33856351551642583,0.34008518993758313,0.04252400548696844,0.04252400548696844
2019-02-04 08:30:00,0.00991872559407958,0.01213316870001413,-0.004588587081356232,0.016658913515024187,0.40513487474109877,0.5006532968748801,0.2815551370423765,0.04252400548696844,0.04252400548696844
2019-02-04 09:00:00,-0.023885033191894167,-0.013974778127390453,-0.04509806955472706,0.03207054050448901,0.7289360451079578,1.0,0.6130722707971017,0.0066225165562914245,0.0066225165562914245
2019-02-04 09:30:00,-0.09411829032409647,-0.05108019205970282,-0.145615034378484,0.10484621757204127,0.8869557744160317,1.0,0.8335510989582932,-0.06976744186046502,-0.06976744186046502
2019-02-04 10:00:00,-0.05494785853739359,-0.0025419806118578414,-0.11465547161743961,0.1190921386189197,0.6698920165727863,0.5494928551466106,0.8498309517155367,-0.031847133757961665,-0.031847133757961665
2019-02-04 10:30:00,-0.058539820765471484,0.001203527589455522,-0.12348200860211256,0.13280514168981894,0.6829483166941483,0.5765906836761964,0.7086945129409353,-0.03797468354430389,-0.03797468354430389
2019-02-04 11:00:00,-0.0516408836459461,0.014036017135552914,-0.11988843443835029,0.14140867670215976,0.6604435522307308,0.0,0.37536117960760207,-0.03307888040712459,-0.03307888040712459
2019-02-04 11:30:00,-0.05537534996008964,0.015645987507154624,-0.12601261203307013,0.14993236400122786,0.6748661507752147,0.06367249592688815,0.21342105986769458,-0.03919089759797734,-0.03919089759797734
2019-02-04 12:00:00,-0.06453436119319267,0.012423011162218556,-0.13764148806608756,0.16008745272940406,0.70211768357779,1.0,0.3545574986422958,-0.05118601747815221,-0.05118601747815221
2019-02-04 12:30:00,-0.047176001355420105,0.034461929594723495,-0.1215177671581743,0.16307814918572838,0.6283815729730804,0.0,0.3545574986422958,-0.035532994923857975,-0.035532994923857975
2019-02-04 13:00:00,-0.037120829613503936,0.047010731267497885,-0.11013493101141458,0.1622671544124155,0.5923104956058891,0.0,0.33333333333333315,-0.02688860435339302,-0.02688860435339302
2019-02-04 13:30:00,-0.03209781310749493,0.05347075360522213,-0.10308514949211045,0.1605384112425525,0.5770229879921497,0.0,-1.8947806286936004e-16,-0.023136246786632397,-0.023136246786632397
2019-02-04 14:00:00,-0.03322355030879631,0.052992266621591844,-0.1013255999549243,0.15813957292213432,0.584718252036939,0.06151551038006321,0.020505170126687546,-0.02564102564102566,-0.02564102564102566
2019-02-04 14:30:00,-0.03429627633524379,0.05201112493603466,-0.09843056227618718,0.15401636368391355,0.5926983390307304,0.3052138419390055,0.1222431174396894,-0.028132992327365658,-0.028132992327365658
2019-02-04 15:00:00,-0.03176331793361631,0.05455157677294209,-0.09206758189458031,0.1494220172497356,0.5866284245528405,0.612773298476671,0.32650088359857965,-0.02688860435339302,-0.02688860435339302
2019-02-04 15:30:00,-0.03407739130656173,0.05166504518062154,-0.09018545334388584,0.1446362216714966,0.5998675286357231,0.9999999999999999,0.6393290468052252,-0.030612244897959107,-0.030612244897959107
2019-02-04 16:00:00,-0.02798182665743787,0.05706557572760551,-0.07950147316350209,0.138116431941736,0.573493881267079,0.0,0.5375910994922234,-0.02564102564102566,-0.02564102564102566
2019-02-04 16:30:00,-0.030462660327229885,0.05201969634424586,-0.07513591601218839,0.1286424762259679,0.5881200779731682,0.5545761836293621,0.5181920612097871,-0.02937420178799488,-0.02937420178799488
2019-02-04 17:00:00,-0.02568529132163977,0.05403142034229447,-0.06326218957306262,0.11783747518544363,0.5671737941642613,0.0,0.1848587278764538,-0.02564102564102566,-0.02564102564102566
2019-02-04 17:30:00,-0.027072158726068718,0.047460994082787034,-0.05487787387818244,0.1027197981587448,0.5779653124135626,0.33007909386188977,0.2948850924970838,-0.028132992327365658,-0.028132992327365658
2019-02-04 18:00:00,-0.02241060630938363,0.04540998746870595,-0.0387347628217215,0.08386484196039283,0.5555885014401455,0.0,0.11002636462062972,-0.024390243902439046,-0.024390243902439046
2019-02-04 18:30:00,-0.029896603638065122,0.026253632989847953,-0.0301976533460806,0.05656282881004491,0.5949909007693526,1.0000000000000002,0.4433596979539632,-0.03307888040712459,-0.03307888040712459
