timestamp,ema50_dist_zec_usd_30m,ema200_dist_zec_usd_30m,lower_bb_dist_zec_usd_30m,width_bb_zec_usd_30m,rsi_zec_usd_30m,stoch_rsi_fastk_zec_usd_30m,stoch_rsi_fastd_zec_usd_30m,kijun_dist_zec_usd_30m,tenkan_dist_zec_usd_30m
2019-02-06 04:00:00,0.03267352616719621,0.06511421052926081,-0.008892933569682238,0.0719836380726235,0.2922144314583174,0.9359409193851022,0.8319987406867391,0.022828805335271207,0.022828805335271207
2019-02-06 04:30:00,0.031837780617627764,0.06534421370691712,-0.012070187788437048,0.0754058158026177,0.29014309254856246,0.9215655991408375,0.8870650129208757,0.023288139942688524,0.023288139942688524
2019-02-06 05:00:00,0.031183207323900675,0.06526195198125806,-0.014750547008433923,0.07804150593422562,0.2872196999230693,0.0,0.6191688395086462,0.023901228227842575,0.023901228227842575
2019-02-06 05:30:00,0.02968481758195396,0.06335028003471299,-0.017693874276055732,0.07923535358393925,0.29079257792856833,0.2511689270045139,0.3909115087151168,0.023616488758636978,0.023616488758636978
2019-02-06 06:00:00,0.025041099985152027,0.057748848421776966,-0.022970966429963213,0.07934017326031152,0.33626837167352597,1.0,0.4170563090015043,0.020016200545702523,0.020016200545702523
2019-02-06 06:30:00,0.029760132054114763,0.061512011237474296,-0.019474791564219385,0.07931961476652462,0.30212840609157,0.3039573883743731,0.5183754384596287,0.02592084387461946,0.02592084387461946
2019-02-06 07:00:00,0.029378540922409435,0.05979877585806537,-0.02058624501373596,0.07883927707968538,0.2976684305303265,0.21302779941558592,0.5056617292633194,0.026735328827379057,0.026735328827379057
2019-02-06 07:30:00,0.02674319001218506,0.05518375233971806,-0.023275878745718015,0.07722754767090717,0.3181750837170251,0.6021336525103078,0.37303961343342196,0.025195500803427917,0.025195500803427917
2019-02-06 08:00:00,0.02643471954441101,0.05300478704251499,-0.02362013867201862,0.0755154285571836,0.31325017029835545,0.4036726302307879,0.4062780273855602,0.02596483704974273,0.02596483704974273
2019-02-06 08:30:00,0.022320591402831047,0.046378653946347104,-0.026990375401484412,0.07266460851273236,0.3578985380235167,1.0,0.6686020942470315,0.022763219766596787,0.022763219766596787
2019-02-06 09:00:00,0.029189695229097312,0.0508861422728899,-0.020080455069099612,0.06989009119794538,0.30446045911606895,0.11276799707704982,0.5054802091026123,0.03082722964239548,0.03082722964239548
2019-02-06 09:30:00,0.02361288122648597,0.041537623738797214,-0.023941278116974885,0.06490783153712698,0.3629544536898434,1.0,0.7042559990256829,0.026206866971198117,0.026206866971198117
