timestamp,ema50_dist_trx_usd_3h,ema200_dist_trx_usd_3h,lower_bb_dist_trx_usd_3h,width_bb_trx_usd_3h,rsi_trx_usd_3h,stoch_rsi_fastk_trx_usd_3h,stoch_rsi_fastd_trx_usd_3h,kijun_dist_trx_usd_3h,tenkan_dist_trx_usd_3h
2018-01-24 16:00:00,,,,,,,,-0.6147461893441477,-0.6252272409453223
2018-01-24 19:00:00,,,,,,,,-0.6141526610644259,-0.6246498599439776
2018-01-24 22:00:00,,,,,,,,-0.6118695407156947,-0.6224288531980839
2018-01-25 01:00:00,,,,,,,,-0.6189557399723375,-0.6293222683264177
2018-01-25 04:00:00,,,,,,,,-0.6141526610644259,-0.6246498599439776
2018-01-25 07:00:00,,,,,,,,-0.6148485229766948,-0.6253267905325113
2018-01-25 10:00:00,,,,,,,,-0.6043728010339628,-0.6151360666331587
2018-01-25 13:00:00,,,,,,,,-0.6007318840579711,-0.6115942028985508
2018-01-25 16:00:00,,,,,,,,-0.5918048332370243,-0.6029100176319806
2018-01-25 19:00:00,,,,,,,,-0.601159625908446,-0.6120103077858529
2018-01-25 22:00:00,,,,,,,,-0.6018858381502891,-0.6127167630057804
2018-01-26 01:00:00,,,,,,,,-0.6119788732394367,-0.6225352112676057
2018-01-26 04:00:00,,,,,,,,-0.6007318840579711,-0.6115942028985508
2018-01-26 07:00:00,,,,,,,,-0.5695323364427569,-0.5812434569290146
2018-01-26 10:00:00,,,,,0.26377952755905487,,,-0.5601229442759061,-0.572090052690404
2018-01-26 13:00:00,,,,,0.38051750380517496,,,-0.5820704197575813,-0.5934404344726104
2018-01-26 16:00:00,,,,,0.4398722156143552,,,-0.5946218363743379,-0.6056503825779871
2018-01-26 19:00:00,,,,,0.41002263946258244,,,-0.5858463619963921,-0.5971136500300662
2018-01-26 22:00:00,,,,,0.4240526453893828,,,-0.588813432835821,-0.6000000000000001
2018-01-27 01:00:00,,0.12763568379092138,-0.034423793547018966,0.15484287863380825,0.3945793723613833,,,-0.5800381097560976,-0.5914634146341464
2018-01-27 04:00:00,,0.11455593485055848,-0.04464704206043768,0.15382607173246102,0.4096044007910514,0.33173074045604883,0.492935517462717,-0.5830634420969792,-0.5944064410678613
2018-01-27 07:00:00,,0.09289257643285698,-0.0592803093127362,0.1496577181461353,0.4399496166581342,1.0,0.5228810542889524,-0.5890649005832252,-0.6002446264226369
2018-01-27 10:00:00,,0.07286370906299955,-0.07228575938726922,0.14510753602357346,0.46912154252463817,0.9999999999999999,0.7772435801520161,-0.594854336093178,-0.6058765570081914
2018-01-27 13:00:00,,0.07277621022316239,-0.0616603182959824,0.13369346745136515,0.45319953295142507,0.7864026558612085,0.9288008852870694,-0.5912476446238075,-0.6023679876556032
2018-01-27 16:00:00,,0.04492297632434461,-0.0785392553941121,0.12557287817664678,0.49619717781267086,1.0,0.9288008852870694,-0.5995712209302326,-0.6104651162790697
2018-01-27 19:00:00,,0.03523999715267334,-0.07822115657296347,0.11595305203298625,0.5022149286659046,1.0,0.9288008852870694,-0.6007318840579711,-0.6115942028985508
2018-01-27 22:00:00,,0.024250148887829504,-0.08837285530984751,0.11635345336327761,0.525413297681924,1.0,0.9999999999999999,-0.6050817087155964,-0.6158256880733946
2018-01-28 01:00:00,,0.04086780555547809,-0.07289311094015993,0.11561217408628816,0.4880887915708285,0.48313861975773986,0.8277128732525797,-0.5984154980904347,-0.6093408355441532
2018-01-28 04:00:00,,0.007986639569620868,-0.1111541935062973,0.12562082995067114,0.5674699852127107,1.0,0.8277128732525797,-0.6140445502942,-0.6245446903894649
2018-01-28 07:00:00,,0.018302042460883516,-0.10704871213482803,0.13117126087552922,0.5528147221597892,0.815381170519597,0.7661732634257788,-0.6116452163126067,-0.6222106316694626
2018-01-28 10:00:00,,0.04865973293559045,-0.07992480192614893,0.13062655905212128,0.4884621155845105,0.004702927690483453,0.60669469940336,-0.5998620188816267,-0.6107480029048656
2018-01-28 13:00:00,,0.049116791269318893,-0.0732328662185685,0.12384296054713333,0.47765551908445614,0.0,0.2733613660700267,-0.5976589312575761,-0.6086048515473252
2018-01-28 16:00:00,,0.0686029501735943,-0.055034534298069926,0.12280435419712835,0.43944164820601567,0.0,0.0015676425634943314,-0.5894078721850455,-0.6005782672846774
2018-01-28 19:00:00,,0.05925700637744469,-0.053709347143189534,0.11265387087711125,0.4546372520028948,0.13403185842058918,0.04467728614019625,-0.5921130555802316,-0.6032098546089841
2018-01-28 22:00:00,,0.06943590052797877,-0.023717527034001984,0.0910716047418392,0.4229505184581097,0.0,0.04467728614019625,-0.5850978915662651,-0.5963855421686748
2018-01-29 01:00:00,,0.08507388058434429,-0.011283410211710199,0.09292866581525018,0.3988341873024373,0.0,0.04467728614019625,-0.5792684789248626,-0.5907147220525352
2018-01-29 04:00:00,,0.05081474137691089,-0.04259284788578599,0.09302516775207112,0.47335421486608154,1.0,0.3333333333333332,-0.5924630177514794,-0.6035502958579881
2018-01-29 07:00:00,,0.08749666452986582,-0.01313055350371417,0.09701972809785385,0.4155285428000512,0.2240250848452248,0.40800836161507475,-0.578689402049243,-0.5901513992965286
2018-01-29 10:00:00,,0.11112539655642162,-0.0022950855948701276,0.10756719643277121,0.3877813986433624,0.0,0.40800836161507475,-0.5707998379759457,-0.5824764753536487
2018-01-29 13:00:00,,0.10728671914159116,-0.010362688133838449,0.11221141589844714,0.3989996955816755,0.13109650276222515,0.11837386253581648,-0.5728759689922481,-0.5844961240310078
2018-01-29 16:00:00,,0.0847134976611632,-0.031122001837320723,0.1128126014682527,0.4462794196838378,0.6836051870517319,0.27156722993798554,-0.5816324981017464,-0.5930144267274109
2018-01-29 19:00:00,,0.09943641743452103,-0.02276887925454718,0.11769365528405278,0.4242102088870955,0.6227357711558758,0.4791458203232775,-0.5762984266621554,-0.5878254717706588
2018-01-29 22:00:00,,0.10834926666306988,-0.020979263098337975,0.12391529009283973,0.41100847784900457,0.3970575207932442,0.5677994930002839,-0.5730149873684537,-0.5846313603322949
2018-01-30 01:00:00,,0.15838699425920133,0.004484660045862787,0.14231296055593978,0.3519992567811977,0.0,0.33993109731637317,-0.5557965172524992,-0.5678813286036762
2018-01-30 04:00:00,,0.16452532526704555,-0.004581007618652544,0.15658397441449784,0.34683180946354836,0.0,0.13235250693108125,-0.5540636785962868,-0.566195632820214
2018-01-30 07:00:00,,0.17972543085289416,-0.005992228624115525,0.17087438263958896,0.33038202764392693,0.0,-1.4210854715202004e-16,-0.54851687971157,-0.5607997377908882
2018-01-30 10:00:00,,0.19828459808365517,-0.003864598083653581,0.18423929436234515,0.30916088148472815,0.0,-1.4210854715202004e-16,-0.5408416666666667,-0.5533333333333333
2018-01-30 13:00:00,,0.2785076766286354,0.02652765906041199,0.21863440760911254,0.2512324700329985,0.0,-1.4210854715202004e-16,-0.5132597173144877,-0.5265017667844523
2018-01-30 16:00:00,,0.3304396271583623,0.036600814018109995,0.24827527914496286,0.22221799281068183,0.0,-1.4210854715202004e-16,-0.4935753676470589,-0.5073529411764706
2018-01-30 19:00:00,0.2120673724035067,0.3092081452476565,0.003915285943002722,0.26396590444592655,0.24682861724747862,0.22753056942391833,0.07584352314130598,-0.49889955982392964,-0.5125322856415293
2018-01-30 22:00:00,0.18826399556035556,0.2853811040259351,-0.026586078989590534,0.27622442900546584,0.2783542527809436,0.6456682176816063,0.29106626236850813,-0.5055636317952583,-0.5190150577002459
2018-01-31 01:00:00,0.2313531458031075,0.3383714085478171,-0.008039699402388467,0.29730626467528976,0.2434221625933797,0.37772679893407207,0.41697519534653216,-0.4837050224887557,-0.49775112443778113
2018-01-31 04:00:00,0.23553051206261433,0.35051437940419494,-0.021235825707894507,0.3191977228504201,0.23545011572352798,0.23571436572111998,0.4197031274455994,-0.47792264397657724,-0.4921260588603158
2018-01-31 07:00:00,0.19923303193920594,0.30895608801464314,-0.05785423616278973,0.3258940272966138,0.28777207291074125,1.0,0.5378137215517306,-0.48982407407407413,-0.5037037037037038
2018-01-31 10:00:00,0.18697770774303035,0.2934375994162446,-0.07350364011059252,0.3305875276051981,0.29657383427580647,1.0,0.74523812190704,-0.49179103100961097,-0.5056171484439853
2018-01-31 13:00:00,0.22809157367762256,0.34103855940349304,-0.05272317478810662,0.34414988147080255,0.26000091846648793,0.40165754513056817,0.8005525150435225,-0.4702019230769231,-0.48461538461538467
2018-01-31 16:00:00,0.20362876258467288,0.30351819881173103,-0.07358822708873014,0.3382226623099577,0.2895982775886801,0.8858780707008159,0.7625118719437946,-0.47716964302658793,-0.49139354373446187
2018-01-31 19:00:00,0.1459090146211579,0.23141151556455797,-0.11614299519623761,0.32861502680546467,0.38074196200697874,1.0,0.7625118719437946,-0.49965492817057444,-0.5132671037576506
2018-01-31 22:00:00,0.1414081698569425,0.21878353855243193,-0.11787444764333954,0.3204879141630017,0.3793916220103854,0.9888162305294262,0.958231433743414,-0.4991000000000001,-0.5127272727272727
2018-02-01 01:00:00,0.097383907039718,0.1601874113605486,-0.14615232364124897,0.3042049633293109,0.448459291859116,1.0,0.996272076843142,-0.5166754385964913,-0.5298245614035089
2018-02-01 04:00:00,0.09972331670838908,0.14285627259863798,-0.1332584325096986,0.2747959811661784,0.4397369557625719,0.9450945460936327,0.9779702588743528,-0.5138523707847324,-0.5270782967760151
2018-02-01 07:00:00,0.1756253811555104,0.20352981272563841,-0.0655370628157883,0.25170045647046463,0.35126844928247286,0.0,0.6483648486978774,-0.47712995122321555,-0.49135493176943956
2018-02-01 10:00:00,0.20813928245816937,0.2184020602258634,-0.03255758042698931,0.2296225948114519,0.3203014445722255,0.0,0.31503151536454405,-0.45889065661029604,-0.4736118476616975
2018-02-01 13:00:00,0.2653119229931844,0.27432620362038707,0.005879190570486026,0.23545862467811496,0.27973243557700245,0.0,-1.8947806286936004e-16,-0.4284336099585063,-0.44398340248962664
2018-02-01 16:00:00,0.29997578381603196,0.3095384525286209,0.022275132685573462,0.24638617912217034,0.25743177063949996,0.0,-1.8947806286936004e-16,-0.407244443488177,-0.4233706994857672
2018-02-01 19:00:00,0.25473598602585223,0.25605300928304,-0.014509361231443307,0.24140718450846366,0.30195318102463115,0.4744563749376187,0.15815212497920605,-0.4231316875013088,-0.43882572188370295
2018-02-01 22:00:00,0.28932484957862536,0.28874917657160326,0.005401168675282841,0.2470178194584084,0.27806575179869114,0.3282024522867866,0.2675529424081349,-0.4018000607981934,-0.41807443435966474
2018-02-02 01:00:00,0.3466522711810345,0.3656824775367129,0.025936635560573684,0.28411367020407224,0.24804841462327434,0.0,0.2675529424081349,-0.36863756159046646,-0.3858141400252092
2018-02-02 04:00:00,0.3910537288594591,0.44034406850005126,0.028219013654011027,0.3338987428155336,0.22757441218444519,0.0,0.10940081742892865,-0.3403371405310922,-0.3582836482053493
2018-02-02 07:00:00,0.4781895751926448,0.5679574226087967,0.04813734652678581,0.39740156374669194,0.19941384455034913,0.0,-2.1316282072803005e-16,-0.28975998350047694,-0.30908247183479853
2018-02-02 10:00:00,0.6885365509047383,0.8545269833171116,0.11675830754244676,0.4965990159505936,0.1606325116679274,0.0,-2.1316282072803005e-16,-0.1751893655878567,-0.19762881350857764
2018-02-02 13:00:00,0.36804719648988393,0.5146141263301751,-0.1117081476161601,0.5213040206271655,0.3476843908042917,1.0,0.33333333333333315,-0.324402864289568,-0.3427828731178577
2018-02-02 16:00:00,0.35206860696459286,0.5067793550552591,-0.13595194115235132,0.5421999867544404,0.34870142650082764,1.0,0.6666666666666664,-0.3251971782687504,-0.3435555773281733
2018-02-02 19:00:00,0.3751737848446395,0.5380476819227575,-0.1358813259350472,0.5611010296418061,0.3354647820136734,0.9296181163223332,0.9765393721074441,-0.3060229734495441,-0.3249030177842712
2018-02-02 22:00:00,0.28804425612855367,0.43602866276800434,-0.19459294848228725,0.5626943545434254,0.3866357402810078,1.0,0.9765393721074441,-0.34405952380952387,-0.36190476190476195
2018-02-03 01:00:00,0.3719090556816107,0.5359961972821774,-0.1555341578472882,0.5810051525069743,0.348938444386389,0.26330682146550055,0.7309749792626111,-0.2936206763929131,-0.31283813235558067
2018-02-03 04:00:00,0.3669244966884506,0.531085304297904,-0.1693765824817386,0.5931822839194023,0.3455269282772223,0.1966378313843734,0.48664821761662447,-0.2884759420439579,-0.3078333634649657
2018-02-03 07:00:00,0.2865584427315666,0.4231790868110048,-0.21517751691378106,0.5782211502272614,0.3920165378817122,1.0,0.48664821761662447,-0.32422057055952125,-0.3426055387936321
2018-02-03 10:00:00,0.18762725155372517,0.2905860405848719,-0.26456963219836094,0.5480268279024951,0.45534768084228555,1.0,0.7322126104614576,-0.37216271649954435,-0.38924339106654526
2018-02-03 13:00:00,0.09940230522449411,0.1603395873062725,-0.2986015984439667,0.49302446262128946,0.5139684240045688,1.0,0.9999999999999999,-0.41665784402989814,-0.4325280030491033
2018-02-03 16:00:00,0.1355967079392466,0.15581183785605823,-0.24795689280111055,0.42326984208491797,0.48496409281800223,0.8278076844347467,0.9426025614782486,-0.3945164835164836,-0.4109890109890111
2018-02-03 19:00:00,0.09979057558057369,0.09858736586613936,-0.2566094988348604,0.3856689823026718,0.5076272552372503,0.9480027003360135,0.9252701282569198,-0.41143607930268333,-0.42744829943599394
2018-02-03 22:00:00,0.12436922311014365,0.1068633106639969,-0.22692079327660108,0.35510032977440864,0.48598823556826476,0.5226913388176464,0.7661672411961352,-0.39556594045503424,-0.4120099168476712
2018-02-04 01:00:00,0.1276109656325186,0.10496764842573403,-0.21744139895072123,0.34162072974204044,0.47989357805720995,0.0,0.490231346384553,-0.3910232321669357,-0.4075907955525101
2018-02-04 04:00:00,0.09787134078335913,0.07914747090151408,-0.23510694904217133,0.3408324450775336,0.500850844897946,0.7556613104236607,0.4261175497471021,-0.4049269915327458,-0.42111629514428894
2018-02-04 07:00:00,0.12154982230103184,0.09811626510283,-0.21181780990656862,0.32861615738019706,0.47776514484683774,0.0,0.2518871034745533,-0.38940357720694174,-0.40601520423768267
2018-02-04 10:00:00,0.1913191688447229,0.16508728886618806,-0.1574451087713986,0.32130466358537907,0.4253965504548264,0.0,0.2518871034745533,-0.3471682464454977,-0.36492890995260674
2018-02-04 13:00:00,0.21731696668441813,0.19593219648703042,-0.13595658673093014,0.3222259347597383,0.40570851375004957,0.0,-2.842170943040401e-16,-0.3280609756097562,-0.34634146341463423
2018-02-04 16:00:00,0.2552718043307989,0.24321342438032456,-0.10728666253110908,0.3281948549658905,0.38091656102634003,0.0,-2.842170943040401e-16,-0.3013592676184922,-0.32036619075393713
2018-02-04 19:00:00,0.29074175435946503,0.2912666910897701,-0.07686932266871405,0.3324931821256436,0.3592939378117773,0.0,-2.842170943040401e-16,-0.2750131578947369,-0.2947368421052632
2018-02-04 22:00:00,0.2768648186688152,0.2705764874272498,-0.04832099840529047,0.28700344079059137,0.3613644780842777,0.03132312309168773,0.010441041030562292,-0.2764602374198971,-0.2961445529992647
2018-02-05 01:00:00,0.2802507916778312,0.28925309759952933,-0.04953631447563822,0.30252879705855845,0.35427494207668564,0.0,0.010441041030562292,-0.2680597252849438,-0.28797258163075534
2018-02-05 04:00:00,0.2308879514293838,0.2500606343061178,-0.08529782253807738,0.30983390422371093,0.39001827476044776,1.0,0.34377437436389563,-0.29089341329695506,-0.31018506602146667
2018-02-05 07:00:00,0.32262031013701753,0.36470322093886764,-0.026340092447244223,0.3344590141894317,0.3391279462397405,0.0,0.3333333333333331,-0.23046089385474866,-0.25139664804469275
2018-02-05 10:00:00,0.4094853224913513,0.4869528461428656,0.0080290815679811,0.3839096061223164,0.3028611130037887,0.0,0.3333333333333331,-0.17019578313253025,-0.19277108433734946
2018-02-05 13:00:00,0.4162392112596045,0.5275469838403362,-0.009988025187959049,0.4270287352603111,0.29565817021667556,0.0,-2.842170943040401e-16,-0.15621745788667696,-0.17917304747320062
2018-02-05 16:00:00,0.4672272792573071,0.6225178762254986,-0.004874598928076068,0.47935674092409114,0.2758858986037595,0.0,-2.842170943040401e-16,-0.11447719456140926,-0.13856835202982876
2018-02-05 19:00:00,0.3986959425037564,0.572400885729353,-0.07435996818440249,0.5178144596201295,0.31283418661907075,0.5842361118347129,0.19474537061157068,-0.14601673899566026,-0.1692498450092994
2018-02-05 22:00:00,0.47892223551902147,0.6866904038908606,-0.05617765149978393,0.5648085565944466,0.2836913183905691,0.21125254256909123,0.26516288480126776,-0.08509896386822535,-0.10998937300743894
2018-02-06 01:00:00,0.6239157672051487,0.8694385090012784,-0.010649620112385794,0.615706974750222,0.24769013401096213,0.0,0.26516288480126776,0.020351851851851732,-0.007407407407407529
