timestamp,ema50_dist_etc_usd_15m,ema200_dist_etc_usd_15m,upper_bb_dist_etc_usd_15m,lower_bb_dist_etc_usd_15m,width_bb_etc_usd_15m,rsi_etc_usd_15m,stoch_rsi_fastk_etc_usd_15m,stoch_rsi_fastd_etc_usd_15m,kijun_dist_etc_usd_15m,tenkan_dist_etc_usd_15m
2019-01-26 05:00:00,-0.46441342349780035,-0.8435614630471044,-0.04537994008787516,-0.8496376515589543,0.8078730142690118,62.20266594977855,100.0,72.97288680557517,-5.446600839859272,-5.675859720803533
2019-01-26 05:15:00,-0.444030336760326,-0.8329394195153883,0.024977454266350563,-0.8657637619796432,0.8945016399012705,62.12054785125288,99.31946280616047,99.77315426871975,-5.444454533073062,-5.673718618059653
2019-01-26 05:30:00,-0.272210479862911,-0.6661628904201078,0.2141063169700752,-0.6895172712024222,0.9057766689249785,56.42489301781618,52.11787111058655,83.81244463891527,-5.2918172930450424,-5.521451469886085
2019-01-26 05:45:00,-0.2593570111367849,-0.65729836555255,0.24188280600514478,-0.6793344907853327,0.9232366539390625,56.34653166793437,0.0,50.47911130558194,-5.289663953435508,-5.519303351371018
2019-01-26 06:00:00,-0.1204625756067168,-0.5186428178340474,0.3831174369540724,-0.5420319009023178,0.925885020464907,51.77764724747953,0.0,17.372623703528447,-5.162443366800995,-5.3923912301072185
2019-01-26 06:15:00,-0.24882613629123584,-0.6500768878707097,0.26240413808840124,-0.6805107223008422,0.9448901844265649,55.77078861501805,38.60755817455812,12.869186058185639,-5.293970534739911,-5.5235994907238855
2019-01-26 06:30:00,-0.38918097770513915,-0.7976713921353129,0.15012653817889632,-0.8436093883820939,0.9971936098949471,59.82347162764735,100.0,46.20251939151897,-5.44230812884482,-5.671577418110008
2019-01-26 06:45:00,-0.37826375272057566,-0.7941931190387441,0.18717314809606478,-0.8520239028344423,1.042663127767668,59.93805748849671,100.0,79.5358527248523,-5.446600839859272,-5.675859720803533
2019-01-26 07:00:00,-0.3612572055859964,-0.7840611933286779,0.22708026418727378,-0.8499521940914967,1.0803972037355378,59.846150289307666,98.87374290661165,99.62458096887015,-5.444454533073062,-5.673718618059653
2019-01-26 07:15:00,-0.3861890977906679,-0.8163784149647135,0.22405644256873192,-0.8677758108751155,1.0953577684978721,61.00522252362131,100.0,99.62458096887015,-5.483073153022322,-5.7122436013795514
2019-01-26 07:30:00,-0.3102005703626509,-0.7458288513115918,0.3024528869777443,-0.7565442501600073,1.0614070159315254,58.191303420322214,0.0,66.29124763553682,-5.422986104804295,-5.652302243211327
2019-01-26 07:45:00,-0.5517960893235974,-0.9987547711845512,0.07291321980373855,-0.9551396186624372,1.0326078078047334,65.37772523053539,100.0,66.66666666666627,-5.673558116890476,-5.9022667059169915
2019-01-26 08:00:00,-0.16745843592324006,-0.6167503031966892,0.4323621391808308,-0.5053266343392537,0.9380309883076181,51.71399053593299,0.0,33.33333333333294,-5.315497567850169,-5.545074328317501
2019-01-26 08:15:00,-0.08670589799566475,-0.5345122946378233,0.44402752120829003,-0.30435509172692665,0.7478603355852941,49.44811283146617,0.0,33.33333333333294,-5.242265696087356,-5.472020018198354
2019-01-26 08:30:00,-1.3333544522740493,-1.8115456545274689,-0.5352143340170756,-1.7665369008280085,1.2456585473082422,71.99244491862741,100.0,33.33333333333294,-6.476201167489903,-6.702963628199365
2019-01-26 08:45:00,-1.2661651473747315,-1.7782399666140702,-0.2878109132230633,-1.8452140345684875,1.5741920762011807,71.57755622788987,98.15967628078981,66.05322542692954,-6.4615004603327915,-6.688298565109008
2019-01-26 09:00:00,-0.7520058673510466,-1.2843739743169547,0.2707584718903089,-1.346216545723744,1.6257169698188658,60.02845435469931,46.93127071730164,81.69698233269675,-6.003475042873918,-6.231383698889803
2019-01-26 09:15:00,-0.8750436596030808,-1.42792526789981,0.19989914965894418,-1.488564749947341,1.6994137800009943,62.178714144658464,56.469188193170005,67.18671173042009,-6.153828823754703,-6.381372924504913
2019-01-26 09:30:00,-0.7010582904525386,-1.270595541581343,0.38358308425721077,-1.2732090036652433,1.664194641361928,59.047031457049705,0.0,34.46681963682348,-6.016199629980601,-6.244077433328821
2019-01-26 09:45:00,-0.3279116603319032,-0.9038129608287204,0.756889000886396,-0.8941110469894098,1.6521335936365789,52.092010489704165,0.0,18.823062731056268,-5.675694035596224,-5.9043974457678505
2019-01-26 10:00:00,-0.6865799021311902,-1.275451969103747,0.41650689956456155,-1.266193370444746,1.6898796092161372,57.840910388057644,56.99483295050295,18.99827765016725,-6.041638471601929,-6.269454594667745
2019-01-26 10:15:00,-0.7327763322060199,-1.3376625294070243,0.39648520769719475,-1.3280124345273814,1.7325673103340389,58.89105306024882,67.40599112580415,41.46694135876863,-6.11364046159395,-6.341282005048676
2019-01-26 10:30:00,-0.6416602190425724,-1.2604642734860283,0.49840347637362115,-1.219439133470146,1.7240581468376475,57.573750998497516,78.81702347887409,67.73928251839332,-6.05223392498705,-6.280024357788861
2019-01-26 11:00:00,-0.5561749373763636,-1.186149925486768,0.5829435611371947,-1.1038074549785004,1.6911553248536562,56.265111713283,61.377777536764775,69.20026404714726,-5.992868587935285,-6.220802960890071
2019-01-26 11:15:00,-0.6915090029148918,-1.3352530763069748,0.4390885814776313,-1.184176901593037,1.6293354772388646,58.88875944098054,99.91265535039732,80.03581878867833,-6.147485580389334,-6.375045061283336
2019-01-26 11:30:00,-0.608465013134396,-1.2647110535091266,0.5129815982235941,-1.0569646452501247,1.574228010222297,57.564218802012526,49.472052764262884,70.25416188380792,-6.092474863609743,-6.320167726227521
2019-01-26 12:00:00,-0.21288095935725337,-0.8716106393078626,0.8980559311533298,-0.6355293390201244,1.5315748745114484,49.614034308393435,0.0,49.79490270488633,-5.726927080975875,-5.955506268953958
2019-01-26 12:15:00,-0.05458370964454007,-0.7094414991234865,1.0495377201410694,-0.4597424031431485,1.5048423783463847,46.820427419088624,0.0,16.49068425475389,-5.579481832400212,-5.80841852347167
2019-01-26 12:30:00,-0.1437743050629492,-0.7958788107008341,0.9445736577261998,-0.521783286567512,1.4632636753317323,48.713421938150105,15.68563506230683,5.22854502076854,-5.66928598926606,-5.898004936705991
2019-01-26 12:45:00,-0.18590972134080452,-0.8368669393740924,0.8867793842337823,-0.5391186250840119,1.4234236665552675,49.72298185745243,27.01610944323719,14.233914835180938,-5.716258120006346,-5.944863176478576
2019-01-26 13:00:00,0.01931424024417261,-0.6259076619001713,1.0873913044124217,-0.3157877661952191,1.3977863860020774,45.71445058021623,0.0,14.233914835180938,-5.5216602404173365,-5.75073712860058
2019-01-26 13:15:00,0.15606585342500257,-0.47889626004290475,1.2481517100024542,-0.21969190124885296,1.4603341364180114,43.12256099203447,0.0,9.005369814411994,-5.386467395007621,-5.615872078497286
2019-01-26 13:30:00,-0.10292553874222676,-0.7330527619858751,0.9584363334281809,-0.424489841345721,1.379243962396665,48.870791620115554,87.08885001861296,29.029616672870585,-5.635095032054915,-5.863896880592612
2019-01-26 13:45:00,0.07318736882795385,-0.5495591290998858,1.111196292841532,-0.1941211294429368,1.299359371245981,45.498356193765005,35.99460171060001,41.02781724307059,-5.4659132171387075,-5.695125272331147
2019-01-26 14:00:00,0.10087533452702857,-0.5127979760072399,1.0550226176609057,-0.18532908758154276,1.2349814284519847,44.90693980163603,31.042227166122437,51.37522629844474,-5.435868331441562,-5.665153234960274
2019-01-26 14:15:00,-0.09482986701696561,-0.7040741529766414,0.73655987425707,-0.3568417175667804,1.0913296034969413,49.36256517346885,100.0,55.67894295890708,-5.624405274366772,-5.853233041823369
2019-01-26 14:30:00,-0.025825395086109815,-0.6302044425388953,0.7832922076835169,-0.3144430193277703,1.0951678841433155,47.939169810363914,68.05397123144078,66.365399465854,-5.5602158338623475,-5.789199238233422
2019-01-26 14:45:00,-0.0073879417529121305,-0.6060868506390427,0.7474970410978443,-0.30736098667617506,1.0525417199752858,47.5454473591124,59.217446200846595,75.75713914409539,-5.543083900226764,-5.772108843537415
2019-01-26 15:00:00,0.16312494228205576,-0.42569823099791737,0.9021174278808664,-0.1749809960968518,1.0731966221654943,43.77082344189305,0.0,42.423805810762055,-5.375721230293939,-5.6051519694698015
2019-01-26 15:15:00,0.12613264024969872,-0.4528042656949838,0.8746844810686216,-0.23997651485925253,1.1111347654919177,44.620650810458656,15.19790092891356,24.805115709919647,-5.405804341902087,-5.635162140067218
2019-01-26 15:30:00,-0.07067228081121257,-0.6448581631982253,0.6265341639232869,-0.4395610880463141,1.0650995272959307,49.76053480549416,100.0,38.39930030963745,-5.594461064273415,-5.823361435953222
2019-01-26 15:45:00,-0.013471846192425474,-0.5826770585945273,0.6126595243944211,-0.37319831212221377,0.9846788745316695,48.38658009527278,77.06142037877197,64.08644043589477,-5.5409419714732895,-5.769972108211075
2019-01-26 16:00:00,0.19882757008518048,-0.3598999283145443,0.7766624395755262,-0.17237172551722857,0.9461753402328916,43.38152769483564,0.0,59.02047345959026,-5.33271214944776,-5.562247170583145
2019-01-26 16:15:00,0.5225322856703629,-0.01662425285420266,1.1121322118486932,0.07803448902454768,1.027980382720835,36.970484042335165,0.0,25.687140126256924,-5.006727326628823,-5.237052746801673
2019-01-26 16:30:00,0.2669502705736182,-0.2574109108072098,0.7540647996295169,-0.1505341567432983,0.9018774031282419,43.35829062122828,49.943559233500636,16.647853077833147,-5.237954411028722,-5.467719186496211
