timestamp,ema50_dist_xrp_btc_6h,ema200_dist_xrp_btc_6h,upper_bb_dist_xrp_btc_6h,lower_bb_dist_xrp_btc_6h,width_bb_xrp_btc_6h,rsi_xrp_btc_6h,stoch_rsi_fastk_xrp_btc_6h,stoch_rsi_fastd_xrp_btc_6h,kijun_dist_xrp_btc_6h,tenkan_dist_xrp_btc_6h
2019-01-28 07:00:00,5.17,6.57,6.76,1.25,5.3,16.08,0.0,-0.0,6.29,1.31
2019-01-28 13:00:00,6.11,7.7,8.39,1.33,6.74,13.58,0.0,-0.0,7.49,2.46
2019-01-28 19:00:00,3.71,5.36,6.03,-1.14,7.0,34.58,100.0,33.33,5.21,0.29
2019-01-29 01:00:00,4.3,6.07,6.74,-0.83,7.35,31.72,86.38,62.13,5.99,1.02
2019-01-29 07:00:00,4.36,6.26,6.83,-0.97,7.58,30.84,82.17,89.52,6.24,1.26
2019-01-29 13:00:00,3.78,5.77,6.18,-1.63,7.63,34.29,98.63,89.06,5.8,0.85
2019-01-29 19:00:00,4.16,6.27,6.52,-1.39,7.71,32.07,33.04,71.28,6.36,1.38
2019-01-30 01:00:00,3.91,6.11,6.14,-1.7,7.66,32.91,59.84,63.84,6.26,1.29
2019-01-30 07:00:00,2.96,5.22,4.96,-2.53,7.4,39.58,100.0,64.29,5.42,0.49
2019-01-30 13:00:00,-4.96,-3.06,-2.08,-11.01,9.56,72.07,100.0,86.61,-2.9,-7.45
2019-01-30 19:00:00,-5.41,-3.7,-1.56,-12.32,11.56,73.45,100.0,100.0,-3.58,-8.1
2019-01-31 01:00:00,-5.63,-4.12,-0.9,-13.32,13.37,74.37,100.0,100.0,-4.04,-8.53
2019-01-31 07:00:00,-1.36,0.16,3.73,-9.47,13.59,55.62,46.11,82.04,0.24,-4.45
2019-01-31 13:00:00,-1.8,-0.35,3.44,-9.98,13.87,56.97,7.2,51.1,-0.27,-4.94
2019-01-31 19:00:00,-2.08,-0.72,3.37,-10.36,14.22,57.99,12.63,21.98,-0.65,-5.3
2019-02-01 01:00:00,0.34,1.73,5.98,-8.11,14.24,49.82,0.0,6.61,1.83,-2.94
2019-02-01 07:00:00,-0.82,0.52,4.92,-9.13,14.34,53.25,42.03,18.22,0.61,-4.1
2019-02-01 13:00:00,-0.54,0.77,5.36,-8.79,14.39,52.41,31.77,24.6,0.87,-3.85
2019-02-01 19:00:00,-0.19,1.1,5.84,-8.37,14.4,51.28,17.9,30.56,1.22,-3.52
2019-02-02 01:00:00,-0.09,1.19,6.06,-8.09,14.3,50.92,32.22,27.3,1.32,-3.42
2019-02-02 07:00:00,-0.65,0.59,5.53,-8.19,13.91,52.95,87.28,45.8,0.73,-3.99
2019-02-02 13:00:00,-0.1,1.13,6.01,-7.02,13.09,50.86,0.0,39.83,1.27,-3.47
2019-02-02 19:00:00,-0.36,0.85,5.75,-6.9,12.73,51.88,48.93,45.4,1.0,-3.73
2019-02-03 01:00:00,-0.59,0.58,5.45,-6.61,12.13,52.9,97.33,48.75,0.74,-3.98
2019-02-03 07:00:00,-0.18,0.98,5.73,-5.61,11.34,51.08,10.71,52.32,1.15,-3.59
2019-02-03 13:00:00,0.8,1.98,6.62,-4.13,10.62,46.81,0.0,36.01,2.17,-2.61
2019-02-03 19:00:00,1.06,2.26,6.63,-3.17,9.63,45.61,0.0,3.57,2.48,-2.32
2019-02-04 01:00:00,1.43,2.67,6.73,-2.08,8.61,43.89,0.0,-0.0,2.91,-1.9
2019-02-04 07:00:00,0.98,2.24,5.99,-1.89,7.72,45.97,28.91,9.64,2.5,-2.3
2019-02-04 13:00:00,1.31,2.6,5.88,-1.6,7.32,44.3,14.11,14.34,2.89,-1.93
2019-02-04 19:00:00,1.91,3.26,5.76,-0.86,6.46,41.46,0.0,14.34,3.58,-1.27
2019-02-05 01:00:00,2.32,3.72,4.98,0.08,4.79,39.48,0.0,4.7,4.09,-0.78
2019-02-05 07:00:00,2.46,3.93,5.22,-0.09,5.18,38.53,0.0,-0.0,4.33,-0.55
2019-02-05 13:00:00,2.21,3.73,4.87,-0.49,5.24,39.55,17.53,5.84,4.17,-0.7
2019-02-05 19:00:00,1.69,3.24,3.99,-0.95,4.87,42.52,100.0,39.18,3.71,-1.14
2019-02-06 01:00:00,2.76,4.4,5.3,-0.21,5.37,37.36,0.0,39.18,4.92,0.01
2019-02-06 07:00:00,2.72,4.42,5.26,-0.46,5.59,37.07,0.0,33.33,4.99,0.08
2019-02-06 13:00:00,1.7,3.42,4.08,-1.5,5.51,43.45,100.0,33.33,4.02,-0.85
2019-02-06 19:00:00,2.85,4.66,5.3,-0.59,5.76,37.96,13.94,37.98,5.31,0.38
2019-02-07 01:00:00,2.07,3.91,4.41,-1.42,5.75,42.26,81.33,65.09,4.6,-0.3
2019-02-07 07:00:00,1.76,3.63,3.83,-1.67,5.44,43.71,100.0,65.09,4.35,-0.53
2019-02-07 13:00:00,1.34,3.23,3.18,-2.02,5.17,45.97,100.0,93.78,3.98,-0.89
2019-02-07 19:00:00,1.65,3.58,3.19,-1.61,4.76,44.0,75.46,91.82,4.37,-0.52
2019-02-08 01:00:00,1.6,3.57,2.68,-1.41,4.06,43.88,43.62,73.03,4.39,-0.5
2019-02-08 07:00:00,0.33,2.26,0.96,-2.4,3.39,51.91,100.0,73.03,3.09,-1.73
2019-02-08 13:00:00,1.29,3.26,1.72,-1.33,3.05,46.18,28.63,57.41,4.14,-0.74
2019-02-08 19:00:00,1.96,3.98,2.25,-0.62,2.85,42.51,0.0,42.88,4.91,-0.01
2019-02-09 01:00:00,2.27,4.35,2.54,-0.34,2.85,40.64,0.0,9.54,5.32,0.39
2019-02-09 07:00:00,1.52,3.61,1.54,-0.91,2.44,45.09,39.45,13.15,4.61,-0.29
2019-02-09 13:00:00,2.32,4.48,2.24,-0.1,2.32,40.83,3.38,14.28,5.54,0.6
2019-02-09 19:00:00,1.78,3.96,1.67,-0.6,2.25,43.8,71.08,37.97,5.05,0.13
2019-02-10 01:00:00,2.44,4.69,2.46,-0.05,2.48,40.28,0.0,24.82,5.84,0.88
2019-02-10 07:00:00,3.93,6.31,4.45,0.91,3.44,34.02,0.0,23.69,7.54,2.51
2019-02-10 13:00:00,3.34,5.8,4.09,0.11,3.9,36.86,29.03,9.68,7.08,2.06
2019-02-10 19:00:00,2.49,4.98,3.22,-0.75,3.93,41.46,76.04,35.02,6.3,1.32
2019-02-11 01:00:00,3.47,6.06,4.47,-0.03,4.4,37.12,41.62,48.9,7.46,2.43
2019-02-11 07:00:00,3.28,5.94,4.48,-0.4,4.77,37.5,46.83,54.83,7.4,2.37
2019-02-11 13:00:00,2.3,4.98,3.45,-1.35,4.75,42.95,100.0,62.82,6.48,1.49
