timestamp,ema50_dist_xrp_usd_30m,ema200_dist_xrp_usd_30m,lower_bb_dist_xrp_usd_30m,width_bb_xrp_usd_30m,rsi_xrp_usd_30m,stoch_rsi_fastk_xrp_usd_30m,stoch_rsi_fastd_xrp_usd_30m,kijun_dist_xrp_usd_30m,tenkan_dist_xrp_usd_30m
2019-01-31 18:00:00,,0.03837099076232953,-0.02445462886059624,0.062391488357142935,0.42113607855326946,0.7289208902395895,0.6699634987948154,-0.045476228335188384,-0.04196215614565102
2019-01-31 18:30:00,,0.027455486641890348,-0.015284926713275526,0.04248189910569227,0.4092015661563989,0.3740063067158929,0.4937750423155638,-0.04346856177698455,-0.039947098377895895
2019-01-31 19:00:00,,0.03234673336415739,-0.00489146241551508,0.03673392583625172,0.3589144682485809,0.0,0.3676423989851609,-0.03414210323078892,-0.03058630454369915
2019-01-31 19:30:00,,0.0148452195388038,-0.01014417415379587,0.02493079329721244,0.4331861184150526,0.9999999999999999,0.458002102238631,-0.04337710351861279,-0.03985530341662391
2019-01-31 20:00:00,,0.007467796068005628,-0.015750976302405073,0.023315334931140647,0.4755031450162896,1.0,0.6666666666666667,-0.04925562242635395,-0.04575546404814679
2019-01-31 20:30:00,,0.008489138448306788,-0.012636486812866776,0.021169523956453266,0.46024381151979826,0.8691182204006478,0.9563727401335494,-0.04684026675134956,-0.04333121625912972
2019-01-31 21:00:00,,-0.0002606093277780497,-0.02196021443484719,0.021943405378907387,0.5205193306265415,1.0,0.9563727401335494,-0.055567792077027,-0.052090871904596825
2019-01-31 21:30:00,,0.0019673857491582236,-0.019918365523589165,0.022083965683408355,0.5122628962957713,0.9054605444859135,0.9248595882955205,-0.05440740974103697,-0.05092621762963878
2019-01-31 22:00:00,,0.0059911178357923145,-0.01580458606215973,0.021903176963546322,0.4883083516578818,0.46560428767744677,0.7903549440544535,-0.05105912108757504,-0.047565602276319896
2019-01-31 22:30:00,0.022008423852804215,0.0076670251893544705,-0.01300635444799203,0.02072871836357288,0.47694245936843865,0.2770386401661405,0.5493678241098336,-0.049466383760331745,-0.045967001298413246
2019-01-31 23:00:00,0.02021334315989809,0.00661770359318381,-0.013923047346149908,0.02061605462225641,0.484260085156621,0.1679245337472836,0.30352248719695707,-0.05036858923656151,-0.04687252823741561
2019-01-31 23:30:00,0.008291028798745215,-0.0024931079048204907,-0.026390220215292026,0.02424728343216783,0.5637831671241895,1.0,0.4816543913044748,-0.06115107913669049,-0.057694713794181895
2019-02-01 00:00:00,0.020862089645504067,0.010926449103984437,-0.013252915031084278,0.02420752312393241,0.4729218220337298,0.0,0.38930817791576133,-0.04865293185419961,-0.04515055467511875
2019-02-01 00:30:00,0.020230532320535177,0.010901842748893165,-0.013095603844505588,0.02402379782992276,0.4717521406453502,0.0,0.3333333333333334,-0.04847197565305594,-0.044968932285061936
2019-02-01 01:00:00,0.023901101978411443,0.015426953271472588,-0.008264760984602937,0.023607174693822102,0.44359220842146724,0.0,9.473903143468002e-17,-0.04413872169676114,-0.04061972548644932
2019-02-01 01:30:00,0.02793874873178237,0.020710307812570994,-0.0035896727903262926,0.024093730618773245,0.41417462800048954,0.0,9.473903143468002e-17,-0.03930480427615768,-0.035768012034695595
2019-02-01 02:00:00,0.045458753196130575,0.04358363418855804,0.00908553261398537,0.03361291934667741,0.3283807709248667,0.0,9.473903143468002e-17,-0.021196804174139716,-0.01759334746453589
2019-02-01 02:30:00,0.05243204377657906,0.0565577068315164,0.010238345800062332,0.04482238193988929,0.29791146010275404,0.0,9.473903143468002e-17,-0.01266447368421042,-0.009029605263157658
2019-02-01 03:00:00,0.05060877176284273,0.0591264780761791,0.004457241859332495,0.0529847523884857,0.2971271927039909,0.0,9.473903143468002e-17,-0.012437074326325015,-0.008801368736221948
2019-02-01 03:30:00,0.04133727591580927,0.052288917591410744,-0.005993105217987238,0.05696343847940433,0.3548706361666804,0.49333369258725507,0.1644445641957518,-0.01956621153720517,-0.01595675181289602
2019-02-01 04:00:00,0.04112347205857847,0.054159448767448826,-0.0078443135085432,0.06060040431470205,0.3488652013959808,0.8959979798471852,0.46311055747814683,-0.018187170848189327,-0.014572634195806233
2019-02-01 04:30:00,0.036477019453633464,0.050953623242010915,-0.013176425224792343,0.06294117779824279,0.3735571312837606,1.0,0.7964438908114801,-0.021164883902948017,-0.01756130967910241
2019-02-01 05:00:00,0.04273724620397901,0.059997880871120346,-0.008609402774567676,0.06688863116687428,0.33861423218879794,0.5428113675834912,0.8129364491435588,-0.013605442176870652,-0.009974037924348367
2019-02-01 05:30:00,0.03755074792613966,0.056119259623124806,-0.014669822892708573,0.06935178627711606,0.3676197612548327,0.8300836455271738,0.7909650043702218,-0.017061828661252276,-0.013443149069950144
2019-02-01 06:00:00,0.03751664357797324,0.05659380188561647,-0.015733904207536842,0.07087963870076697,0.3606161077792128,0.6296522658472448,0.6675157596526367,-0.015643447461629267,-0.012019546110455082
2019-02-01 06:30:00,0.032332451347485636,0.051448272442869314,-0.021078410324330332,0.0714418433019131,0.3928884971754706,1.0,0.8199119704581396,-0.01930993922760238,-0.015699536038685014
2019-02-01 07:00:00,0.030190294134363693,0.04751611942062084,-0.022683422655694008,0.06933860974140972,0.40060509863228694,1.0,0.8765507552824151,-0.020174321809812823,-0.016567100838964288
2019-02-01 07:30:00,0.02543276081969781,0.04053834065779571,-0.02626238437364281,0.06632728233987313,0.43253799387197256,1.0,1.0000000000000002,-0.02371194379391084,-0.020117746552172577
2019-02-01 08:00:00,0.029136426405800497,0.04263776567304256,-0.022123352966329835,0.06410359483911564,0.40218732985601774,0.5780051710989522,0.8593350570329842,-0.019053532910647597,-0.015442185763775207
2019-02-01 08:30:00,0.03052084289509227,0.04240996335826175,-0.02019502233598125,0.06191724175729282,0.38658065151985616,0.0,0.5260017236996509,-0.01654652686762781,-0.012925950196592373
2019-02-01 09:00:00,0.026058183915019573,0.035415886445086864,-0.023091011359361313,0.058148560929512774,0.4180700426914629,0.6851873837773523,0.4210641849587684,-0.019790339962770465,-0.016181705365598598
2019-02-01 09:30:00,0.017401455550956957,0.01996861527725846,-0.026825387798321,0.04695498289379604,0.4853903280834072,1.0,0.5617291279257843,-0.02738172391445226,-0.023801036941023757
2019-02-01 10:00:00,0.016719045529350884,0.01574584987906924,-0.02483852648308693,0.0407697293442364,0.4853903280834072,1.0,0.8950624612591177,-0.02738172391445226,-0.023801036941023757
2019-02-01 10:30:00,0.0155255720558245,0.010236043287643826,-0.02258504092342406,0.0330249970161048,0.49025494495966354,1.0,1.0000000000000002,-0.02791721993716989,-0.02433850438837948
2019-02-01 11:00:00,0.01853243062554588,0.009132838712440972,-0.016190017791204214,0.025412526880163794,0.4589254459800715,0.5659826640314849,0.8553275546771618,-0.02431492377206379,-0.02072294639664518
2019-02-01 11:30:00,0.015235775352342218,0.0028270049557141963,-0.016411494645766966,0.019370065831271367,0.4841497926890011,0.8051308680474171,0.7903711773596342,-0.026877188432109844,-0.02329464401504322
2019-02-01 12:00:00,-0.0005233928600349991,-0.0076100390315740896,-0.03472502847345227,0.027701358891198125,0.6037560894042971,1.0,0.7903711773596342,-0.04200312789250249,-0.03847626950943128
