timestamp,ema50_dist_dsh_usd_30m,ema200_dist_dsh_usd_30m,lower_bb_dist_dsh_usd_30m,width_bb_dsh_usd_30m,rsi_dsh_usd_30m,stoch_rsi_fastk_dsh_usd_30m,stoch_rsi_fastd_dsh_usd_30m,kijun_dist_dsh_usd_30m,tenkan_dist_dsh_usd_30m
2019-01-31 13:00:00,,0.02562412228030153,-0.009530363192301494,0.03487385972416829,0.3725793162544957,1.0,0.6666666666666667,-0.003228057930553252,0.0030026755074739064
2019-01-31 13:30:00,,0.019391971510786643,-0.014925348237481817,0.034240849261164656,0.46532417106693297,1.0,1.0,-0.008461705359080196,-0.0022636869892240785
2019-01-31 14:00:00,,0.021913537340727762,-0.011977253795248721,0.03372324925265192,0.4216820208501747,0.8332806450978206,0.9444268816992735,-0.005065385564376856,0.0011538629007676882
2019-01-31 14:30:00,,0.019412841524910185,-0.013276458120544454,0.03258930939678351,0.44152050710386553,0.8482660367613257,0.8938488939530487,-0.006262503261720509,-5.0737873648287746e-05
2019-01-31 15:00:00,,0.022490959741114036,-0.009663243022284829,0.03194928457743468,0.3915087822721167,0.20410260014858,0.6285497606692421,-0.0021107795327169887,0.0041269379139676765
2019-01-31 15:30:00,,0.024731897248799317,-0.007535430869301196,0.03199225128131879,0.3594273224431863,0.0,0.35078954563663517,0.0009491129444403335,0.0072059575089435945
2019-01-31 16:00:00,,0.0195413680952794,-0.011301264512057041,0.03071608076375444,0.42076576765891743,0.747180724797863,0.31709444164881423,-0.0027205144245456836,0.003513391623143347
2019-01-31 16:30:00,,0.01706461702084927,-0.012179726607501773,0.02917308995462741,0.4362229624966736,0.9354691302440191,0.5608832850139607,-0.0036916458345446213,0.002536189756409346
2019-01-31 17:00:00,,0.015162734511809495,-0.01194817891104294,0.027067408577931364,0.4381509135660497,1.0,0.8942166183472939,-0.0038074754403302213,0.0024196361099808605
2019-01-31 17:30:00,0.008368307853281687,0.012988056440801587,-0.011258706908743976,0.024225815897852252,0.4381509135660497,1.0,0.9784897100813396,-0.0038074754403302213,0.0024196361099808605
2019-01-31 18:00:00,0.010227356392547682,0.012477891496293525,-0.007987453522016352,0.02041949877195928,0.4068849826879442,0.0,0.6666666666666664,-0.001558471823703278,0.004682698049725431
2019-01-31 18:30:00,0.011057771444184628,0.00963061526646114,-0.004577384990831268,0.014172192580981298,0.3900601236693146,0.0,0.33333333333333315,-0.000291672743182092,0.00595741577949549
2019-01-31 19:00:00,0.012213396050608116,0.010184376471149559,-0.0029624301683079945,0.01309950467976213,0.36891134753320537,0.0,-1.8947806286936004e-16,0.0013438896841859727,0.007603201963247486
2019-01-31 19:30:00,0.013841492123506605,0.011863566405605042,-0.0013760828746447462,0.013170586127696182,0.3424857640053273,0.0,-1.8947806286936004e-16,0.003513394817742599,0.009786268481920546
2019-01-31 20:00:00,0.011306407717349032,0.009480975526120261,-0.0037191055480351176,0.013162161741861933,0.38720254461533155,0.6943683716161994,0.23145612387206627,0.0014609203798392478,0.007720964207450498
2019-01-31 20:30:00,0.010863019179413902,0.00941527161828426,-0.004004022531360563,0.013383084547625592,0.38720254461533155,0.9399344715479968,0.5447676143880651,0.0014609203798392478,0.007720964207450498
2019-01-31 21:00:00,0.0035199491348849588,0.0027540924203430794,-0.011045239923281547,0.013856776633114885,0.5199855521377976,1.0,0.8781009477213985,-0.005671516224017736,0.0005439433718685827
2019-01-31 21:30:00,0.002515597319041607,0.002269069946116975,-0.011329545577612121,0.013660500841221971,0.5337247934615321,1.0,0.9799781571826652,-0.006564931959480047,-0.0003550570265061781
2019-01-31 22:00:00,0.0016219497477287792,0.0017965359943905579,-0.011360683112839332,0.013220440224870563,0.5465741841783379,1.0,0.9999999999999996,-0.00738488271068638,-0.0011801332174921075
2019-01-31 23:00:00,0.0019765718881332717,0.002732196948088017,-0.010754795818145757,0.013541311019475883,0.5381681855513655,0.9472553670777217,0.9824184556925735,-0.006953498478922238,-0.0007460524409677038
2019-01-31 23:30:00,0.005257745258930635,0.006246777048793728,-0.007293440808062268,0.013547307594803545,0.475203824944673,0.0,0.6490851223592402,-0.0034888791975579148,0.0027402238697484815
2019-02-01 00:00:00,0.00972138598535155,0.01035932612271706,-0.0027284813835313226,0.013038061793624798,0.40485211950982747,0.0,0.31575178902590684,0.0013292627704173388,0.0075884836179318516
2019-02-01 00:30:00,0.009028495894635613,0.009783146429597211,-0.003407655417492439,0.013148886543102152,0.41109264342941915,0.044033537996982605,0.014677845998993775,0.0010075787444692175,0.00726478877352843
2019-02-01 01:00:00,0.00803780816002475,0.008589576906650631,-0.004197083546467084,0.012758639333838175,0.4243880157756933,0.14653819937785242,0.06352391245827792,0.0003502320287189775,0.006603333041473425
2019-02-01 02:00:00,0.012708972225952131,0.014152614195380053,-0.000203219255886955,0.014256399378593318,0.35673612989486175,0.0,0.06352391245827792,0.005500550055005604,0.011785845251191862
2019-02-01 02:30:00,0.02262527456117147,0.0275768518491184,0.006399398280600543,0.020823697982871862,0.26363821992135716,0.0,0.04884606645928371,0.016263175840955935,0.022615747261055752
2019-02-01 03:00:00,0.022714903137429632,0.030122385700499077,0.003871322191346893,0.025812335020800256,0.256937181935693,0.0,-4.263256414560601e-16,0.017273617665390484,0.023632505268156523
2019-02-01 03:30:00,0.02055714273454412,0.029324045969636003,7.438006744431291e-05,0.02882594716436156,0.2824418652136359,0.15231147372077414,0.05077049124025762,0.015961940331688185,0.022312628755205788
2019-02-01 04:00:00,0.019126491003052415,0.028718072479600343,-0.002531687030226659,0.030845888348910677,0.29531613537010165,0.38456270551179406,0.17895805974418896,0.015314888322767839,0.021661532081284296
2019-02-01 04:30:00,0.017159723912734348,0.027090183511097488,-0.005214443866127794,0.031955106581275594,0.3209470827534272,1.0,0.5122913930775224,0.014053254437869755,0.02039201183431949
2019-02-01 05:00:00,0.016067729816725107,0.02635820320712212,-0.0068695223157896335,0.032907067850705816,0.33000740675360435,1.0000000000000002,0.7948542351705977,0.013618418134232257,0.019954457407325155
2019-02-01 05:30:00,0.01566863678582231,0.026322629875976444,-0.007771463680127377,0.03378075733433831,0.32741178690011663,0.9454306674652989,0.9818102224884326,0.013858281691390584,0.020195820330409786
2019-02-01 06:00:00,0.015863081897433462,0.026986071646168286,-0.008095357138420245,0.034753172653173646,0.3179847244254523,0.6534378289211565,0.8662894987954849,0.014698698876504102,0.021041490889174952
2019-02-01 06:30:00,0.015053219744085578,0.026672911077441963,-0.009265777734243197,0.03562859297729204,0.3228589009974788,0.40541506786827936,0.6680945214182447,0.014503477874796555,0.020845049578215313
2019-02-01 07:00:00,0.015691259451202866,0.02763900445280809,-0.009120815225573287,0.03642257956808838,0.30739007841382127,0.0,0.35295096559647837,0.015781284729939893,0.022130843891235097
2019-02-01 07:30:00,0.012998051815906742,0.02494117326481171,-0.01193491855159845,0.036637831333180534,0.36306597194584156,1.0,0.4684716892894262,0.013618418134232257,0.019954457407325155
2019-02-01 08:00:00,0.017231692524057207,0.028350027348238438,-0.00796994384279437,0.03595360248059475,0.30326631456677844,0.0,0.3333333333333331,0.018558416665428457,0.024925335433351625
2019-02-01 08:30:00,0.01736984506159578,0.027107005529630745,-0.0076587194117052615,0.034430913809798715,0.29435217828326754,0.0,0.3333333333333331,0.01940664733437414,0.025778868317346992
2019-02-01 09:00:00,0.013183577934453128,0.02052058503541665,-0.010644608921499543,0.031012056790861227,0.37926501357281317,1.0,0.3333333333333331,0.01575118170906986,0.022100552699038323
2019-02-01 09:30:00,0.006674343504422753,0.011111697771975626,-0.015264558386069882,0.026431138575233007,0.4927958280517657,1.0,0.6666666666666664,0.009498564170532298,0.015808850600103064
2019-02-01 10:00:00,0.009828796773924786,0.01187989901228903,-0.010644418859776184,0.02251041228826174,0.44291494156509587,0.7486395430397483,0.9162131810132492,0.013064168119882869,0.01939674282505255
2019-02-01 10:30:00,0.010376251181664076,0.011008654940293683,-0.009118150361960287,0.02010779835982433,0.430162315055847,0.6843763301623098,0.8110052910673524,0.014038253871984097,0.020376917501220282
2019-02-01 11:00:00,0.011594741854020763,0.010345714811189177,-0.006574674033570149,0.016888545148544397,0.40816042582826634,0.2545160306306979,0.5625106346109184,0.015736130867709752,0.022085407776197163
2019-02-01 11:30:00,0.005612704213159514,0.0017685994310616682,-0.010353624624803714,0.012174483178268459,0.5018845099099466,1.0,0.646297453597669,0.009959631081120968,0.016272799599257537
2019-02-01 12:00:00,4.1621304909256196e-05,-0.00338748514934617,-0.016113774886990506,0.012851600943586382,0.5731686186454151,1.0,0.7515053435435658,0.004366172419855818,0.010644376721561377
2019-02-01 12:30:00,-0.0005368459581940321,-0.002012088828198255,-0.017448177963421574,0.015587760120538056,0.5801863378130798,1.0,0.9999999999999999,0.003763196813729053,0.010037631968137228
2019-02-01 13:00:00,-0.003613252717241666,-0.002753646046290026,-0.021448706757517644,0.018924064149744672,0.616762700441188,1.0,0.9999999999999999,0.000525440056047044,0.006779636278716694
2019-02-01 13:30:00,-0.0031360987110714555,-0.00047907357264409534,-0.02154603958256185,0.021301550540434862,0.6105416617510794,0.9458466514719628,0.9819488838239875,0.0008760402978538195,0.007132428091692233
2019-02-01 14:00:00,-0.0018650434862976795,0.0020841477165829403,-0.020434340676471874,0.02272701091086269,0.588693187937866,0.3561164417954594,0.7673210310891406,0.0020757806104547694,0.008339667875102208
2019-02-01 14:30:00,0.0003577671259529236,0.005131528610881064,-0.0180800305521317,0.02336281589650732,0.5492020021188084,0.0,0.43398769775580726,0.004322027690279118,0.010599956047176118
2019-02-01 15:00:00,0.0011611546261203198,0.00658164664572114,-0.017007325194631884,0.02371258171762947,0.5345623493052942,0.0,0.11870548059848636,0.005176180770414929,0.011459448362831193
2019-02-01 15:30:00,0.0002137631024172748,0.006298264035428769,-0.017640025802763803,0.02407481524775887,0.5488530446274933,0.1880866628320204,0.06269555427734001,0.004233749871815462,0.010511126411860472
2019-02-01 16:00:00,0.0018129759495031372,0.008336615251909318,-0.015485866136028648,0.02390794333043421,0.5183246961246425,0.0,0.06269555427734001,0.005913686589284817,0.012201564265484688
2019-02-01 16:30:00,-0.00010484968617097135,0.006927869206312165,-0.01686371969988365,0.0239103738561359,0.5493447665669329,1.0,0.39602888761067334,0.00398371364128991,0.010259527226925025
2019-02-01 17:00:00,0.005034035503795442,0.012230784123757665,-0.010896763656998765,0.023112131752362482,0.46079008289110523,0.0,0.3333333333333332,0.009349922697489355,0.015659279982330743
2019-02-01 17:30:00,0.0044386801568596645,0.011828306583735237,-0.010856904084582397,0.022674197782121753,0.467915062069032,0.0804585244074631,0.3601528414691543,0.00893395934827712,0.015240716482934236
2019-02-01 18:00:00,-0.00048437795188704946,0.006753822785638075,-0.014196814042101158,0.021028895771419042,0.5455226066721885,0.9568384219096068,0.3457656487723565,0.0039690095051188035,0.01024473117649638
2019-02-01 18:30:00,-0.0013365987536742008,0.005406578244466997,-0.013053525172373237,0.018530956035503685,0.5583241900033263,1.0,0.6790989821056899,0.003058193470976578,0.009328221711710327
2019-02-01 19:00:00,0.0004458370553059865,0.006879701532519933,-0.009862785176133704,0.016767496130379003,0.5266316901616179,0.6750623881218952,0.8773002700105006,0.0048667507109558805,0.01114808408337975
2019-02-01 19:30:00,0.000823043888243058,0.007390310816875578,-0.009135434735339065,0.0165401778822336,0.5194037797444779,0.5695079562416065,0.7481901147878339,0.005279366476022895,0.01156327907317789
2019-02-01 20:00:00,-0.003393167838698141,0.003285368410968603,-0.012524943226995267,0.01588369091323765,0.5847289231929962,0.9999999999999999,0.7481901147878339,0.0009052680761592047,0.007161838570260537
2019-02-01 20:30:00,-0.0016355659488808127,0.004648552650483806,-0.009382946846938856,0.014064793636105195,0.5532069045474234,0.5174596337409532,0.6956558633275199,0.0026034049025915884,0.008870590300122716
2019-02-01 21:00:00,0.002415374215297028,0.007415571846128177,-0.002974325829884994,0.010366876750977506,0.48457395786564317,0.0,0.505819877913651,0.0067705503091541885,0.013063784164843106
2019-02-01 21:30:00,0.0038649084599051697,0.008822490413168182,-0.0010113694952519348,0.009795602590272005,0.46085819424547336,0.0,0.17248654458031776,0.00838481906443067,0.014688143571638612
2019-02-01 22:00:00,0.0035714846699237413,0.008746266436037153,-0.0016158060742195168,0.01032526057961241,0.46345263224487576,0.020944722142561056,0.006981574047520375,0.008236505368436564,0.014538902779820617
2019-02-01 22:30:00,0.004126832333098962,0.009519362545488796,-0.0014594281906816775,0.010934724156724947,0.45197543404328433,0.0,0.006981574047520375,0.008963659645869093,0.015270602434465097
2019-02-01 23:00:00,0.0010063368468087308,0.005781774330041234,-0.004414202796659383,0.01018901002666772,0.507948139155152,1.0,0.34031490738085374,0.005869405722670473,0.012157006603081388
2019-02-01 23:30:00,-0.00016078519040529926,0.004024521237833811,-0.005384626763263123,0.009415551072616298,0.5278276285473551,1.0,0.6666666666666667,0.00469001905320221,0.01097024769163113
2019-02-02 00:00:00,-0.002093499855317482,0.0018931735206058065,-0.0073460169561313515,0.009264449272436687,0.5607915461776292,1.0,1.0,0.002662064123566621,0.008929616194710999
2019-02-02 00:30:00,0.005878220429253123,0.010351361475372745,-4.7571473898333494e-05,0.010345633332625174,0.43005383680564163,0.0,0.6666666666666667,0.010912844713169001,0.017231971685591985
2019-02-02 01:00:00,0.0033585558079916034,0.007921773574389501,-0.0027121989028390248,0.01060634520356348,0.4685517141487917,0.29446651259287565,0.4314888375309585,0.008518338703270345,0.014822497829956705
2019-02-02 01:30:00,0.0035815452768506173,0.008154101027859406,-0.0026703345073876283,0.010794837351416302,0.4633183462799258,0.2544369916994395,0.18296783476410508,0.008889412180260736,0.015195890854502014
2019-02-02 02:00:00,0.007388105740098849,0.012690070919124441,0.00029667338033290136,0.012313441778877362,0.40883140532507345,0.0,0.18296783476410508,0.013019255493653015,0.019351549453959782
2019-02-02 02:30:00,0.007212815167370046,0.012869449939865163,-0.0005565961540801023,0.013343895377586634,0.4073414732843016,0.0,0.08481233056647985,0.013139031347452645,0.019472074016050556
2019-02-02 03:00:00,0.00439081344698522,0.0102530943538639,-0.0033322965826706463,0.01353854218026143,0.4549387612171026,0.7776033431754321,0.2592011143918107,0.010480696944235701,0.016797122599094827
2019-02-02 03:30:00,0.00695755714514279,0.0133988573660615,-0.00121945547092972,0.014529830514340107,0.41611832412082495,0.1567942324539889,0.31146585854314035,0.013348707259745352,0.019683060593965518
2019-02-02 04:00:00,0.005541924960467348,0.011931961075915876,-0.002944408105903795,0.014809817173657425,0.4376504673721007,0.6367798545704975,0.5237258100666395,0.012151726785476935,0.018478597900394078
2019-02-02 04:30:00,0.005567156251163885,0.011683258283968545,-0.0031232228386867122,0.014743379198394493,0.43398791646381213,0.5598311235112938,0.4511350701785934,0.012405848471422232,0.01873430807857046
2019-02-02 05:00:00,0.0038813933642050102,0.00978621916771627,-0.004874181652785414,0.014624482816386293,0.4632945072375906,1.0,0.7322036593605971,0.010868122631353838,0.017186970049990258
2019-02-02 05:30:00,0.002791367650491816,0.008458744762083192,-0.00595428830279543,0.0143950072304587,0.4818093720526543,0.9999999999999999,0.8532770411704312,0.009885236965777144,0.01619794045286449
2019-02-02 06:00:00,0.005886145883187588,0.010520271213169563,-0.0025887372314391532,0.013057226526657124,0.427647495350546,0.0,0.6666666666666665,0.013243858456262858,0.019577556389866135
2019-02-02 06:30:00,0.008089889822969765,0.012240232418147867,-0.0005663541655254178,0.012732269103973558,0.3918094394869961,0.0,0.3333333333333332,0.015796336909489783,0.02214599016063068
2019-02-02 07:00:00,0.007385279585767179,0.011653997035365071,-0.00164081399852678,0.013228580932792906,0.40040386516052573,0.09549369014537533,0.03183123004845839,0.015390084578809304,0.02173719838248589
2019-02-02 07:30:00,0.007640759396168484,0.012206176121493995,-0.0018123889770068624,0.01394608875946873,0.3920077884800877,0.0022038793523202656,0.03256585649923181,0.015961940331688185,0.022312628755205788
2019-02-02 08:00:00,0.008576653662513811,0.013491102287803036,-0.0014264607397305173,0.014828115080891328,0.37294767102540244,0.0,0.03256585649923181,0.01725852167331965,0.023617314912371734
2019-02-02 08:30:00,0.007421347400322409,0.01252144922642695,-0.002894202918379496,0.015341802489120471,0.3939796047687161,0.7660178114929853,0.25607389694843513,0.016398790107348127,0.02275220924025856
2019-02-02 09:00:00,0.007029864918440598,0.011698984081909947,-0.0033166027977191703,0.014952916356523687,0.39665598796389895,0.8634961139121496,0.5431713084683784,0.016293309217061402,0.022646068998235735
2019-02-02 09:30:00,0.004107743849160572,0.007708841325340776,-0.005698077826612691,0.013393453618124747,0.4640255209229098,1.0,0.8765046418017117,0.013513513513513598,0.019848897037080926
2019-02-02 10:00:00,-0.0023309895205053666,-0.00013344294762518416,-0.011307676927814314,0.011238524633969295,0.5838541903193029,1.0,0.9544987046373832,0.006918432996959378,0.013212591254278205
2019-02-02 10:30:00,-0.004753268981976033,-0.0013763666001241903,-0.014623223191549184,0.01335368331908162,0.6207499348232057,1.0,1.0,0.0042778868411028625,0.010555539277447457
2019-02-02 11:00:00,-0.004412743869633418,-0.00034855290125257454,-0.01492684381948306,0.01469049246846987,0.6171289143133815,0.983841506829733,0.9946138356099111,0.004439755593652395,0.010718419857283168
2019-02-02 11:30:00,-0.0002990695925020326,0.0038136490171227777,-0.010881785024302815,0.01474755289624745,0.5320508715050865,0.43404437693703984,0.805961961255591,0.008577692115291136,0.014882222254917865
2019-02-02 12:00:00,-0.003723169337211063,0.0012300849344273335,-0.014632615318090014,0.01596971756495876,0.5856573975190397,0.6043640598739287,0.6740833145469005,0.004969872894401206,0.01125185087449232
2019-02-02 12:30:00,-0.001425282034344777,0.003976304166344757,-0.012329473521895173,0.016374165778140232,0.5436051806372475,0.1302641617614548,0.38955753285747446,0.0072291280966232385,0.013525228481588991
2019-02-02 13:00:00,0.0011464607698770113,0.006657630923290192,-0.009727754671081001,0.01641057684521499,0.49873779182230005,0.0,0.24487607387846122,0.00987035945786685,0.01618296994696533
2019-02-02 13:30:00,0.0033314097234911078,0.00900994478974293,-0.007338429942497893,0.016334722866342397,0.46247975636390487,0.0,0.0434213872538183,0.012211508645511904,0.018538753451559975
2019-02-02 14:00:00,0.0009569919141934058,0.006791630492512635,-0.009552344094257315,0.016366566287852304,0.5017380846458196,0.3187131033989459,0.10623770113298199,0.009855482388297032,0.016167999882146677
2019-02-02 14:30:00,0.002523059306793085,0.008497836035028739,-0.007842659550552855,0.01633514438434604,0.4750171114322642,0.15454285978358925,0.15775198772751176,0.011539369613976946,0.017862412938259853
2019-02-02 15:00:00,0.00463223120511258,0.010738659856097899,-0.005792865408285275,0.016490745345996902,0.4403726746703525,0.0,0.15775198772751176,0.013858281691390584,0.020195820330409786
2019-02-02 15:30:00,0.006209708155774152,0.012468010041296607,-0.0044445991656115735,0.016845031900830993,0.41453555293771416,0.0,0.051514286594529786,0.015706030523040537,0.022055119276930046
2019-02-02 16:00:00,0.004921642333016729,0.011377215221016534,-0.005658108609409851,0.01698674931526695,0.4356966805149039,0.24266643597026225,0.08088881199008745,0.014608587540517748,0.02095081627518014
2019-02-02 16:30:00,0.008775465009448258,0.01584359302138094,-0.002019482202576417,0.017740452235120285,0.3787461884528962,0.0,0.08088881199008745,0.018861194096401634,0.025230005499323527
2019-02-02 17:00:00,0.007625292683169027,0.015138746076251985,-0.003247809444088645,0.018277884934577077,0.3956401853868978,0.2741353267228179,0.17226725423102673,0.0180138705318027,0.024377385389904305
2019-02-02 17:30:00,0.008276080954652265,0.016327705851393093,-0.002763168383539294,0.01896226704403521,0.38244037560620847,0.06486664152594245,0.11300065608292015,0.01901265032480559,0.025382408467244266
2019-02-02 18:00:00,0.007002027511349818,0.015378245575780047,-0.0038615459901141236,0.01912963642793249,0.40385944638598514,0.4409664784940869,0.25998948224761576,0.0180138705318027,0.024377385389904305
2019-02-02 18:30:00,0.006698702642688792,0.015428000203305148,-0.004126971081993558,0.019445096484479677,0.40453343080899307,1.0,0.5019443733400099,0.017983635040615287,0.024346960899330305
2019-02-02 19:00:00,0.006105761881675553,0.015139172975778381,-0.004657002018859102,0.019692962494877765,0.41275590231063475,1.0,0.8136554928313623,0.017636055936581574,0.023997209108993278
2019-02-02 19:30:00,0.0060385519780479235,0.015377771059153611,-0.004962032380608439,0.020234425197179842,0.4095781512856545,0.89517744303231,0.9650591476774366,0.017817371937639326,0.024179658500371293
2019-02-02 20:00:00,0.004125510688407719,0.012928761040322811,-0.006906557592711082,0.019775771772559923,0.45373699224333436,1.0,0.9650591476774366,0.016052292231757637,0.022403545437028383
2019-02-02 20:30:00,0.0013966550264028488,0.008942776328372481,-0.0091615591273142,0.018106316130947504,0.5139644594495456,1.0,0.9650591476774366,0.013348707259745352,0.019683060593965518
2019-02-02 21:00:00,0.0030659204634564396,0.009240383446979417,-0.006943490398375829,0.016165308852589228,0.4759740776877158,0.636059724401947,0.8786865748006489,0.015164529218375078,0.021510233095400233
2019-02-02 21:30:00,0.0029028742380694528,0.008493497475308143,-0.00693416740970676,0.015415645844991476,0.47700626288163706,0.6459478525681491,0.7606691923233655,0.015119430170741577,0.021464852137600188
2019-02-02 22:00:00,0.0027176961631256713,0.006624641821074251,-0.006215958787343379,0.012837977276667476,0.47884873989884386,0.41694842603176396,0.5663186676672868,0.015044273995320712,0.021389226167559894
2019-02-02 22:30:00,0.0017701994728385184,0.004406701112821709,-0.006432058768200188,0.010849747190287211,0.5011801432078746,0.6634854495061748,0.5754605760353627,0.014158270826860608,0.02049768467148949
2019-02-02 23:00:00,0.0038700498287131957,0.005794963064157388,-0.003968181136250082,0.009754234770507799,0.4479280435781055,0.0,0.360144625179313,0.016444002906243815,0.02279770466036979
2019-02-02 23:30:00,0.00483508619947437,0.006529266590104887,-0.0029189760745398363,0.009431217946293756,0.4230849240813812,0.0,0.22116181650205832,0.017620949185754853,0.0239820079272004
2019-02-03 00:00:00,-0.0028487288632695895,-0.0012440816349572614,-0.01068551035208054,0.00949808284361504,0.5889604145033472,0.9999999999999999,0.33333333333333337,0.009721608484312805,0.016033289144203877
2019-02-03 00:30:00,-0.01550503722798413,-0.00897816317295863,-0.027936685606961942,0.01931502810483833,0.7328800521537864,1.0,0.6666666666666667,-0.00373508509308651,0.002492478962896172
2019-02-03 01:00:00,-0.011945968227692894,-0.003038918861276163,-0.026322677803106598,0.023630676132586223,0.6736051396998657,0.8086641554928943,0.936221385164298,-0.0006268861254065117,0.005620107008003528
