timestamp,ema50_dist_dash_btc_1h,ema200_dist_dash_btc_1h,upper_bb_dist_dash_btc_1h,lower_bb_dist_dash_btc_1h,width_bb_dash_btc_1h,rsi_dash_btc_1h,stoch_rsi_fastk_dash_btc_1h,stoch_rsi_fastd_dash_btc_1h,kijun_dist_dash_btc_1h,tenkan_dist_dash_btc_1h
2018-02-17 21:00:00,,,2.7038514858255036,-0.7017721749685624,3.3718699059064883,40.28752858431923,0.0,-2.3684757858670007e-14,-68.84004158621715,-68.59126689440072
2018-02-17 22:00:00,,,2.1300332852836723,-1.1159950314116762,3.229653356444446,43.67010928220502,48.20126609324547,16.067088697748467,-68.96495613970208,-68.71717873995946
2018-02-17 23:00:00,,,2.5505827123415648,-0.369672198966986,2.8887543377794462,39.28385061138637,0.0,16.067088697748467,-68.73556366887715,-68.48595484688175
2018-02-18 00:00:00,,,3.205937372774459,0.014711736350236926,3.140650962797202,35.9230449380257,0.0,16.067088697748467,-68.53440518327434,-68.28319035335053
2018-02-18 01:00:00,,,3.6763480802757487,0.11863030599992275,3.4914675547426786,33.864823962095,0.0,-2.3684757858670007e-14,-68.40028316238158,-68.14799752986008
2018-02-18 02:00:00,,,4.513797566968036,0.3448661071698167,4.070056286640247,30.83296536012414,0.0,-2.3684757858670007e-14,-68.18416183919203,-67.9301507385278
2018-02-18 03:00:00,,,4.888896409881238,0.12417349893336649,4.648213807116885,29.924550475274657,0.0,-2.3684757858670007e-14,-68.11550151975683,-67.86094224924013
2018-02-18 04:00:00,,,3.9571653871619983,-0.9547553856557367,4.839273359150049,38.086645263092436,99.99999999999999,33.33333333333331,-68.39885524928452,-68.14655821659889
2018-02-18 05:00:00,,,5.353099781627568,-0.15341074775659935,5.366977460160999,32.621533975588484,33.042785834087255,44.347595278029054,-68.01926770525289,-67.7639401237767
2018-02-18 06:00:00,,,5.303709665596901,-0.15188888593948846,5.31859627743296,31.611090920514656,20.66308330255146,51.235289712212875,-67.9396078790935,-67.68364430996806
2018-02-18 07:00:00,,,3.8406772094231156,-1.400260353963212,5.177758122409219,40.9311272291204,100.0,51.235289712212875,-68.31294366409908,-68.0599607310074
2018-02-18 08:00:00,,,4.865783265403922,-0.6814932351923875,5.433597756003186,36.289099806149764,50.19303284597319,56.952038716174854,-67.98803747444231,-67.73246055723396
2018-02-18 09:00:00,,,4.470468769758962,-1.2371242871365928,5.616788004375517,38.90942748900891,78.3080272096716,76.16702001854823,-68.10289780156293,-67.84823790555538
2018-02-18 10:00:00,,,4.960606696837644,-1.0236385182830876,5.8687203880380245,36.737550170039334,55.00471328412223,61.168591113255644,-67.94940344337677,-67.69351808001956
2018-02-18 11:00:00,,,2.841231417673784,-2.7282294367625637,5.566315830860033,48.34077981787548,100.0,77.77091349793125,-68.51551713788344,-68.26415150969446
2018-02-18 12:00:00,,,1.8008449295246587,-3.4853436721028364,5.3310896708632,52.81477564380525,100.0,85.00157109470739,-68.78022648472492,-68.53097424145473
2018-02-18 13:00:00,,,2.200410165460931,-2.7860112677688176,5.001064577877347,49.29911585619942,78.13267100506539,92.71089033502176,-68.57823241324567,-68.32736749090147
2018-02-18 14:00:00,,,2.593246016324291,-1.9734231516803868,4.5525602632854145,45.57800385187716,54.98743359831135,77.70670153445887,-68.34497638698191,-68.09224919655385
2018-02-18 15:00:00,,,2.768554993976813,-1.466856995189647,4.208024106375871,43.30971786806474,0.0,44.373368201125544,-68.19284414796847,-67.93890236506974
2018-02-18 16:00:00,,,2.718946502612085,-1.1878860232151678,3.8771517566907776,42.106609070769494,0.0,18.329144532770414,-68.11113982155615,-67.85654572813911
2018-02-18 17:00:00,3.240786955523234,,3.2753638331927792,-0.5840984270839233,3.8082176383318207,38.83439975899066,0.0,-3.552713678800501e-14,-67.87874148357957,-67.62229196968536
2018-02-18 18:00:00,3.165359046607241,,2.97096903373546,-0.5295235901914386,3.458276655017376,38.60363174118714,0.0,-3.552713678800501e-14,-67.8620119177096,-67.60542883840628
2018-02-18 19:00:00,3.223765325811967,,2.956413392059032,-0.44049129141597865,3.35470381611463,37.7509750424973,0.0,-3.552713678800501e-14,-67.80282684427802,-67.54577124353524
2018-02-18 20:00:00,2.825649497760252,,2.549548907458421,-0.7928914235282081,3.313338328132099,39.883984117272064,48.97126482458149,16.323754941527127,-67.89103152739516,-67.63468013468012
2018-02-18 21:00:00,2.6106226225386386,,2.362923446456766,-0.9695372152041304,3.3094042699439448,40.727118755755896,100.0,49.65708827486046,-67.92490330076902,-67.66882233331803
2018-02-18 22:00:00,2.84854353190358,,2.7173998530396704,-0.7451367209827309,3.4287248361013565,38.81537937173225,35.76454740720585,61.57860407726241,-67.81418753068237,-67.55722263132058
2018-02-18 23:00:00,2.4662251557430626,,2.4302249612522475,-1.0779308499048623,3.4845948258400443,41.180857230247376,99.99999999999999,78.58818246906857,-67.90233006440954,-67.64606887688754
2018-02-19 00:00:00,1.7156844471919896,,1.656772802389006,-1.7313928631792375,3.389430263029608,46.60793928864212,100.0,78.58818246906857,-68.11550151975683,-67.86094224924013
2018-02-19 01:00:00,1.7480132176533436,,1.7663718452715083,-1.6172838681518975,3.3811352803268515,45.908549451399715,91.02490266741832,97.00830088913939,-68.08300244930248,-67.82818371289916
2018-02-19 02:00:00,0.8639051007619303,,0.9948398140949388,-2.387743292959188,3.4063063871377315,52.27426273539816,100.00000000000001,97.00830088913939,-68.34927435657605,-68.09658148025224
2018-02-19 03:00:00,1.3252295852933749,,1.4725598711583743,-1.8901552857968795,3.369751120036246,48.52638160630928,66.21523365977471,85.74671210906429,-68.1875388557825,-67.93355471652337
2018-02-19 04:00:00,0.6776033043020657,,0.9385500009571945,-2.454185597370395,3.4186426810214625,52.90699670413316,100.0,88.73841121992486,-68.3821867229297,-68.12975661216186
2018-02-19 05:00:00,1.2745710678262911,,1.6008836491537837,-1.8133817532035024,3.4178968853972056,48.27546693280731,33.820608999848226,66.67861421987426,-68.17837099954498,-67.92431366600941
2018-02-19 06:00:00,1.4034945022382228,,1.791958216748335,-1.58393195894162,3.372382455179733,47.01359314517157,0.0,44.606869666616035,-68.11986202495099,-67.86533756780987
2018-02-19 07:00:00,1.5665687544209161,,1.8647114320614167,-1.356807317048092,3.2133583594406447,45.45896811040422,0.0,11.273536333282701,-68.04849075568822,-67.7933964850294
2018-02-19 08:00:00,1.746486406252501,,1.6806862369630249,-0.9365640995584346,2.607548663098596,43.74230056739524,0.0,-4.026408835973901e-14,-67.96946564885496,-67.71374045801527
2018-02-19 09:00:00,1.2796461360514488,,0.9776412656675948,-1.203739063988929,2.1838491470766193,47.2886017913102,78.23011418625919,26.076704728753025,-68.09998783602968,-67.8453047074565
2018-02-19 10:00:00,1.6276092161998879,,1.2581635478632336,-0.7854917921380045,2.0388368370641636,44.282456015576095,15.23151627781204,31.153876821357034,-67.96946564885496,-67.71374045801527
2018-02-19 11:00:00,1.8523407782289114,,1.5088998009164412,-0.5437658949032698,2.042807780557301,42.20183903458533,0.0,31.153876821357034,-67.87480668228521,-67.61832575374768
2018-02-19 12:00:00,1.9402953629814812,,1.659990751065954,-0.45569627253828626,2.1030237243072705,41.050276111607914,0.0,5.077172092603973,-67.82208588957054,-67.56518404907975
2018-02-19 13:00:00,1.753169482745487,,1.5469971093057477,-0.577085659111154,2.1138316209521766,42.22445156980768,18.821964714349416,6.273988238116433,-67.85856543187181,-67.60195483653521
2018-02-19 14:00:00,1.7398651901858075,,1.6076291594071312,-0.5304796890145069,2.1266552206982188,41.77639089422492,22.4651722425953,13.7623789856482,-67.84033600564096,-67.583579870319
2018-02-19 15:00:00,1.9315448334416674,,1.8903943578278959,-0.29350514105666026,2.1666003948466415,39.65741379461119,0.0,13.7623789856482,-67.75482601745973,-67.49738718799951
2018-02-19 16:00:00,1.9522255261264831,,2.022655439019405,-0.279578515942458,2.2823424625764868,38.87190735404849,0.0,7.488390747531728,-67.72307692307693,-67.46538461538462
2018-02-19 17:00:00,1.6681441635264083,,1.8171114110995035,-0.5430471168319073,2.345218730696259,41.55985284895017,80.17628767628332,26.725429225427735,-67.7914581350364,-67.53431176885995
2018-02-19 18:00:00,0.3415607093366413,,0.5680246943105871,-1.770479611722242,2.3526490782985583,54.78044927275296,100.0,60.05876255876107,-68.20730413699046,-67.9534777996666
2018-02-19 19:00:00,1.0138000532800229,,1.2857048426778706,-1.0497607611199666,2.3327136538948063,48.33919862906378,59.510741609098204,79.89567642846048,-67.98119772907637,-67.72556620474941
2018-02-19 20:00:00,1.5296842839198854,,1.8439673747478569,-0.5612549067888106,2.389894543893858,43.89059533292961,31.547127351629847,63.685956320242646,-67.79788491350863,-67.54078985740817
2018-02-19 21:00:00,1.696308470075869,,2.0760312507955403,-0.43849278925709445,2.4941030913569384,42.19756618635967,4.823635159616107,31.960501373448015,-67.72307692307693,-67.46538461538462
2018-02-19 22:00:00,1.250950666888917,,1.4946395462209106,-0.7972003480231526,2.28387557250372,45.95892852373478,29.89269082093369,22.08781777739318,-67.84822153770709,-67.5915283588494
2018-02-19 23:00:00,1.2824646081901037,,1.4861273818464582,-0.7374962678723285,2.215331319949399,45.28163170357758,50.21572922165985,28.31068506740318,-67.82159235571098,-67.56468657494746
2018-02-20 00:00:00,1.5000678794096167,,1.492449368877713,-0.396478898253283,1.878633632200931,43.01850727478699,21.8256316406948,33.97801722776274,-67.73300522916026,-67.47539218701938
2018-02-20 01:00:00,2.874862150981894,,3.1090489641640184,0.6541771040653455,2.4095337588310977,33.52310860255139,0.0,24.013786954118178,-67.25865351602734,-66.99725334748275
2018-02-20 02:00:00,3.300285553347626,,3.844293345581695,0.7023166244485735,3.0721376625048658,30.8240585207917,0.0,7.275210546898229,-67.08038474211921,-66.81756131239113
2018-02-20 03:00:00,3.4284866898938615,,4.257019148385388,0.4908020138711944,3.6788837245106105,29.603526274899306,0.0,-3.789561257387201e-14,-66.9949343988925,-66.7314287512192
2018-02-20 04:00:00,3.3973210009448307,,4.466447298683862,0.17922199265472116,4.189900837750685,29.10704572410381,0.0,-3.789561257387201e-14,-66.96062992125984,-66.69685039370079
2018-02-20 05:00:00,3.312614339265174,,4.490001765446738,-0.10660199548029325,4.498020647567769,28.86220103780643,0.0,-3.789561257387201e-14,-66.9444925869322,-66.68058422221873
2018-02-20 06:00:00,3.389577029268631,,4.711809823698054,-0.24396322534323556,4.8474839750976955,27.790233410128934,0.0,-3.789561257387201e-14,-66.87560193883513,-66.61114356537253
2018-02-20 07:00:00,3.383852101400775,,4.851300028498073,-0.44586813270951486,5.183001363592163,27.124485961843764,0.0,-3.789561257387201e-14,-66.8331857847477,-66.5683887694448
2018-02-20 08:00:00,3.615216021586276,,5.254892520809484,-0.44537248907599025,5.56640629693608,25.265576760164265,0.0,-3.789561257387201e-14,-66.71162237207457,-66.44585481951606
2018-02-20 09:00:00,1.7154037300876945,,3.269513799861956,-2.250778801888198,5.492316526423069,45.128598799201676,100.0,33.33333333333329,-67.29947941020606,-67.03840518719412
2018-02-20 10:00:00,2.9055276557582443,,4.498080936819293,-1.1919539772499266,5.5975046095888334,37.423452776978365,61.20859148683343,53.73619716227777,-66.87873956080388,-66.61430623746902
2018-02-20 11:00:00,3.329877708258966,,5.0125565481030865,-0.9271597227062278,5.820814583701922,34.73548771174446,47.67608339238957,69.62822495974096,-66.6984126984127,-66.43253968253968
2018-02-20 12:00:00,2.7881348978804565,,4.47312202790604,-1.507676736894037,5.893415754809701,38.376467045996634,66.00652337829123,58.29706608583803,-66.8363314469982,-66.571559546015
2018-02-20 13:00:00,3.0564559729937546,,4.728583196496072,-1.3228930297262353,5.950154315998506,36.36670120724212,15.695141539151537,43.125916103277405,-66.70950952856984,-66.44372510750385
2018-02-20 14:00:00,2.9523088815889498,,4.260175619162498,-1.2949790661796579,5.473997295779736,36.28179550056469,42.46955686546978,41.39040726097081,-66.70422624621098,-66.4383996445065
2018-02-20 15:00:00,2.526684370757648,,3.5420740292895214,-1.578904227520761,5.0712001221179515,39.303463571825695,100.00000000000001,52.72156613487374,-66.80852410258034,-66.54353019348511
2018-02-20 16:00:00,2.672879536457873,,3.4962771202926346,-1.3631171888074722,4.8081119503076435,37.77380973576032,49.37717181400992,63.94890955982654,-66.7258770538603,-66.46022330774599
2018-02-20 17:00:00,2.6494832325254736,,3.2841049793738586,-1.3015652968341729,4.5406600822184116,37.256614989238166,32.26097194278069,60.54604791893018,-66.6984126984127,-66.43253968253968
2018-02-20 18:00:00,3.3345740357038745,,3.6854058544163237,-0.5274858544162875,4.147405829743295,32.6302950730453,0.0,27.21271458559684,-66.432,-66.164
2018-02-20 19:00:00,3.270568954680475,,3.241747481805257,-0.38606846550630625,3.5767457582689453,32.26783013795637,0.0,10.753657314260197,-66.40942713503475,-66.14124691792884
2018-02-20 20:00:00,4.069098505900159,,3.784612766606399,0.45843829997407326,3.257074793255063,27.70651451620018,0.0,-3.315866100213801e-14,-66.0956690368455,-65.82498383968972
2018-02-20 21:00:00,5.237372114830574,,5.375104812409726,1.0875849319777586,4.15331204465093,22.830051334756792,0.0,-3.315866100213801e-14,-65.64541747858979,-65.37113756570436
2018-02-20 22:00:00,5.43258355167604,,6.009118634932076,0.7943271466158919,5.0432346217525845,21.612707920202766,0.0,-3.315866100213801e-14,-65.50930492536332,-65.23393831787992
2018-02-20 23:00:00,5.768726761233567,,6.792946742510564,0.6249044971588402,5.947455542989504,20.046042177903537,0.0,-3.315866100213801e-14,-65.32231404958677,-65.04545454545453
2018-02-21 00:00:00,5.542502182361653,,6.882124771026499,0.03985870004787895,6.613377618173767,20.04604217790354,4.6377214379322085e-14,-1.769958954236398e-14,-65.32231404958677,-65.04545454545453
2018-02-21 01:00:00,2.1368065557482163,,3.378657388900952,-3.1236304934091685,6.494007149896419,46.81753677304125,99.99999999999999,33.33333333333331,-66.41265368852459,-66.14449923155738
2018-02-21 02:00:00,2.2418940421062183,,3.447146626081077,-2.965945548190674,6.397699275335213,45.80828134269262,96.23011174530414,65.41003724843469,-66.34800461953034,-66.0793340177082
2018-02-21 03:00:00,4.098250088328115,,5.405402587007324,-1.3032662962362385,6.573835046671089,37.11910131603028,63.77327600240737,86.6677959159038,-65.68194458075702,-65.407956292734
2018-02-21 04:00:00,2.2139528259655483,,3.4911045844085553,-3.0379328646387593,6.5142770184497625,46.755291247215204,99.76749327309747,86.59029367360294,-66.27334983763625,-66.00408320740765
2018-02-21 05:00:00,2.079792518140522,,3.001142668633938,-2.9534210926971616,5.953143294432162,47.00006963119368,100.0,87.84692309183488,-66.28960730124045,-66.02047046725367
2018-02-21 06:00:00,2.3588545155434293,,3.1638219256182376,-2.5958306986797575,5.743341785560461,45.295745114737265,82.75144234759918,94.17297854023214,-66.16565604438136,-65.89552960908269
2018-02-21 07:00:00,3.574528545087108,,4.402372627107121,-1.4615614364674734,5.778959913652955,39.75330205824287,26.65933801417144,69.80359345392345,-65.7155930319966,-65.44187338627971
2018-02-21 08:00:00,2.7079095812689857,,3.389620711611041,-2.1927483477150567,5.549160872868346,43.84413500638126,56.45045058996752,55.287076983912634,-65.9658685354617,-65.69414703783012
2018-02-21 09:00:00,2.126971573394565,,2.7028944170215174,-2.6481657999280817,5.349596336901973,46.43786526049373,92.24199803511804,58.450595546418924,-66.12960511446191,-65.85919085596204
2018-02-21 10:00:00,0.7893559345917067,,1.3209097562818295,-3.865854292811155,5.253614841026474,52.76152306593044,100.0,82.89748287502844,-66.56253984444727,-66.29558204768583
2018-02-21 11:00:00,-0.3688682166134827,,0.2359138028808383,-5.036254051451284,5.401820741947789,57.71542297093141,100.0,97.41399934503927,-66.95178236693289,-66.68793220232187
2018-02-21 12:00:00,-1.0890840423433024,,-0.20978720629961645,-5.944588008631424,5.916874119485967,60.66684845681779,100.0,99.99999999999993,-67.20542720480196,-66.9436020883484
2018-02-21 13:00:00,-2.069141391656182,,-0.6894302510969341,-7.292941791581242,6.878026367404157,64.45431772723684,100.0,99.99999999999993,-67.55837327972785,-67.29936601206123
2018-02-21 14:00:00,-1.8408206318037634,,0.020916641851820295,-7.382498825252459,7.686333339959915,63.49876974186537,91.82789048255883,97.2759634941862,-67.50762749926436,-67.2482150877356
2018-02-21 15:00:00,0.4407149767883034,,2.461470647234565,-5.20988167257882,7.778241341111883,51.472891672578,0.0,63.942630160852865,-66.74644561030891,-66.480956079314
2018-02-21 16:00:00,0.5122285094446344,,2.677879117880355,-5.061868456797969,7.833117922770167,51.064190223804204,0.0,30.60929682751953,-66.71584725461267,-66.45011343264639
2018-02-21 17:00:00,-1.1153596763159968,,1.2921853791014293,-6.492809404062328,7.992833389939921,57.715800990664476,49.67548490598834,16.5584949686627,-67.26989079563184,-67.00858034321374
2018-02-21 18:00:00,-0.12707553304265318,,2.388496766943371,-5.236343747358896,7.7349807217624855,53.11759839195731,16.51369204057556,22.063058982187886,-66.9444925869322,-66.68058422221873
2018-02-21 19:00:00,-1.0370316801692425,,1.5191997531096124,-5.688207243746213,7.360844067122028,56.71376437649889,84.93542918719857,50.374868711254074,-67.25967540574283,-66.99828339575531
2018-02-21 20:00:00,-1.4129627435738867,,1.1547249611510324,-5.58171604284512,6.888927098125366,58.303489968641784,100.0,67.14970707592464,-67.40312606817687,-67.14287933874026
2018-02-21 21:00:00,-1.0904254227682708,,1.657192991879275,-5.265114339318455,7.049477126258287,56.860066183647085,72.1663331434798,85.70058744355937,-67.31119801810506,-67.0502173540456
2018-02-21 22:00:00,-1.44430098081072,,1.4895015850772797,-5.59035495978627,7.228062670845278,58.504289851890576,100.0,90.72211104782652,-67.44763382467028,-67.1877424359969
2018-02-21 23:00:00,0.8609714338597474,,3.7454905205869693,-2.905048935327559,6.622709453754395,47.63744478000512,0.0,57.38877771449319,-66.67460884758955,-66.40854578667302
2018-02-22 00:00:00,0.42864000518412215,,3.316098028212,-3.1420886949840354,6.452572683844432,49.397806613503306,16.199382818593502,38.733127606197755,-66.81167444435656,-66.5467056869414
2018-02-22 01:00:00,0.5647106723823292,,3.4641841020275566,-2.833747597234626,6.278141850238892,48.7193933657125,9.956418615984337,8.718600478192533,-66.75909054899788,-66.49370197258972
2018-02-22 02:00:00,0.41261603074058684,,3.2756505004365666,-2.726441639677002,5.985655265567054,49.3560681926137,15.815293226687999,13.990364887088532,-66.80379746835443,-66.53876582278482
2018-02-22 03:00:00,0.9444917115255969,,3.5786840925711383,-1.6277905960797923,5.156178909147905,46.73178403005569,0.0,8.590570614224031,-66.61521569625893,-66.34867845265184
2018-02-22 04:00:00,1.6429718720798903,,4.204574865735133,-0.6057292668894432,4.7252764311860584,43.43643030576344,0.0,5.271764408895919,-66.3620330286997,-66.09347442680776
2018-02-22 05:00:00,1.9068874681904546,,4.503632526970436,-0.18500830921325262,4.5895383782407135,42.02623271750714,0.0,-8.052817671947803e-14,-66.24893421920497,-65.97947265970625
2018-02-22 06:00:00,2.0673631680393267,,4.868675614952944,-0.1771642945632479,4.93018970544244,41.00416773755388,0.0,-8.052817671947803e-14,-66.16783848287429,-65.89772947171515
2018-02-22 07:00:00,1.7417868801984815,,4.6610340177903,-0.6915646851860524,5.248431268160132,42.56888336584024,27.318792816739112,9.10626427224629,-66.25219167725642,-65.98275612463205
2018-02-22 08:00:00,1.9763192255206175,,4.966169866367021,-0.6873477606791356,5.53509910500775,41.11422693669363,4.524971957315118,10.614588258017996,-66.14764017749093,-65.87736990722067
2018-02-22 09:00:00,1.1707228030496175,,3.878313615647211,-1.4748478330433024,5.289594649965329,45.9234872507728,100.0,43.94792159135133,-66.3992056246897,-66.13094380114993
2018-02-22 10:00:00,1.3416861152176773,,3.7930093825164546,-1.3021586602049662,5.032492109689199,44.74455301089499,76.0346072925362,60.18652641661703,-66.32423756019261,-66.0553772070626
2018-02-22 11:00:00,1.753892286495451,,4.309280748654021,-1.0270731491442309,5.250192784517082,42.25676937266599,23.757134389826067,66.597247227454,-66.16347332430166,-65.89332946261531
2018-02-22 12:00:00,2.1429208996005533,,4.845200088407831,-0.8246216228807168,5.558088065363044,39.922855399761126,0.0,33.26391389412067,-66.00502309001052,-65.73361419428016
2018-02-22 13:00:00,2.25646279572409,,4.874600063887025,-0.8506355236131857,5.612316769160774,38.92934107887571,0.0,7.919044796608607,-65.93658164342193,-65.6646263252748
2018-02-22 14:00:00,3.4248714888814424,,6.291598512221053,-0.09423939492696487,6.193908529658206,33.325654700238225,0.0,-8.171241461241152e-14,-65.5007975268446,-65.22536299804318
2018-02-22 15:00:00,3.3281592311732,,6.160104877157102,-0.42593807340638445,6.402478550726971,33.17362702718081,0.0,-8.171241461241152e-14,-65.48774469485113,-65.21220595492679
2018-02-22 16:00:00,3.865139312156418,,6.584046013089151,-0.12538146618924495,6.499535869810162,30.526336944903715,0.0,-8.171241461241152e-14,-65.25569687334394,-64.97830551139374
2018-02-22 17:00:00,3.38741528708697,,5.857032484849989,-0.6672071241817457,6.35922331681299,33.32095083523377,33.25731899895044,11.085772999650066,-65.36925159288238,-65.09276682843088
2018-02-22 18:00:00,3.2890199682617194,,5.266734425002162,-0.6479203367274478,5.781144601080482,33.16855714593756,94.38800564883032,42.54844154926017,-65.35724311025247,-65.08066247254834
2018-02-22 19:00:00,3.1076295866043546,,5.070818623205975,-0.9498805610535399,5.899149045088435,33.666407115810834,100.0,75.8817748825935,-65.37553842853134,-65.09910385688116
2018-02-22 20:00:00,2.9416388099167357,,4.743117146199838,-1.1411705939068373,5.780188097165731,34.112391713085586,100.00000000000001,98.12933521627669,-65.3909600791818,-65.11464863081491
2018-02-22 21:00:00,0.1252146782901864,,1.6685528003088645,-3.7541726456283175,5.479870074826326,54.76064171372249,100.0,99.99999999999993,-66.33612528481115,-66.06735984082668
2018-02-22 22:00:00,-0.7848940913928404,,0.6131825368547617,-4.606570336072712,5.326098761995391,59.51332086997936,100.0,99.99999999999993,-66.65289124837079,-66.38665479861399
2018-02-22 23:00:00,-1.517646352823887,,0.010513897058239685,-5.482589832853391,5.647624891219849,63.09610736179,100.0,99.99999999999993,-66.91999621582416,-66.65589227712782
2018-02-23 00:00:00,-1.5981633722832345,,0.19621615622213984,-5.775755170013919,6.1433568215432866,63.73560368133661,100.0,99.99999999999993,-66.96895270483027,-66.7052396246615
2018-02-23 01:00:00,-1.0973414964531414,,0.9035528679122606,-5.414094917482803,6.463415318279771,60.23197993790564,60.962244117872686,86.98741470595748,-66.81587396991601,-66.55093874064819
2018-02-23 02:00:00,0.15116803458232742,,2.244870155544909,-4.208317801746297,6.5171685535732635,51.923170393967375,0.0,53.65408137262415,-66.3948999695664,-66.1266037705627
2018-02-23 03:00:00,0.5196811512228949,,2.645772812750802,-3.835050659315309,6.51959150076869,49.668576901190654,0.0,20.320748039290816,-66.26413031243467,-65.99479007541527
2018-02-23 04:00:00,0.5692358117505236,,2.74006402346445,-3.7581832304674823,6.531496463933942,49.240412495567504,0.0,-8.052817671947803e-14,-66.23970133882595,-65.97016606591143
2018-02-23 05:00:00,-0.7659648540349284,,1.4651416917742077,-5.0978401044725725,6.684393728687057,56.858858742927445,69.31173635904415,23.1039121196813,-66.6984126984127,-66.43253968253968
2018-02-23 06:00:00,0.12532566543252965,,2.403299474097964,-4.240380645217156,6.705270752548952,51.386353954587605,28.167704927546676,32.4931470955302,-66.39759113332052,-66.12931642001409
2018-02-23 07:00:00,-0.296857758055602,,2.066377277981224,-4.650736530389166,6.80504724239011,53.70074377078351,58.546469062004185,52.008636782864926,-66.54334375199336,-66.27623269758244
2018-02-23 08:00:00,-0.17816424732319813,,2.2897128723734506,-4.506099091601367,6.871966624603651,53.001417855972846,49.36709190156277,45.36042196370446,-66.50595485168748,-66.23854529199528
2018-02-23 09:00:00,-0.31946790001131653,,2.2552271622841014,-4.595069355637027,6.9313882918399194,53.89736714046217,45.884166081037236,51.26590901486799,-66.55774288674583,-66.29074679206185
2018-02-23 10:00:00,-0.4745722409642439,,2.170175945460362,-4.532655060743962,6.7829539413360145,54.946269498660385,99.99999999999999,65.0837526608666,-66.61627814464157,-66.3497493834036
2018-02-23 11:00:00,-0.17364179283355652,,2.4985430767697547,-3.9790729203700304,6.52592513171279,52.771695897619374,0.0,48.62805536034566,-66.51771465049472,-66.25039897861474
2018-02-23 12:00:00,-0.09023783778467909,,2.481929714739306,-3.4483887468427454,5.9591146625267495,52.170735548341284,0.0,33.33333333333325,-66.4909758824469,-66.2234467337486
