timestamp,ema50_dist_omg_btc_12h,ema200_dist_omg_btc_12h,lower_bb_dist_omg_btc_12h,width_bb_omg_btc_12h,rsi_omg_btc_12h,stoch_rsi_fastk_omg_btc_12h,stoch_rsi_fastd_omg_btc_12h,kijun_dist_omg_btc_12h,tenkan_dist_omg_btc_12h
2018-11-19 13:00:00,0.07839089823553391,0.13319222080838689,-0.01164049667045608,0.13653470319013228,0.37414608782754044,0.5042026487313975,0.5014008829104661,-0.2629310344827587,-0.32543103448275856
2018-11-20 01:00:00,0.18659251543278121,0.26788081808538644,0.057417511270221766,0.18102047737976812,0.2692720721931673,0.0,0.1680675495771328,-0.18377088305489264,-0.25298329355608584
2018-11-20 13:00:00,0.15791573377188906,0.24526129466620805,0.015394443038709626,0.20336298693658297,0.3064891365975292,0.19018674307842068,0.23146313060327306,-0.1990632318501172,-0.2669789227166276
2018-11-21 01:00:00,0.16224312324244372,0.2571150977119634,0.0038778100894547585,0.22400537989193062,0.29830814022267627,0.27686617942368785,0.15568430750070317,-0.19148936170212771,-0.260047281323877
2018-11-21 13:00:00,0.12258559162826632,0.21691966433293763,-0.0380205817641307,0.2340083101017301,0.3582619706429174,0.8485409651900759,0.43853129589739515,-0.2155963302752295,-0.2821100917431193
2018-11-22 01:00:00,0.14051148365460264,0.23984305162593156,-0.03211471438939817,0.2463688683325465,0.33680665066237336,0.7589016241808706,0.6281029229315451,-0.1990632318501172,-0.2669789227166276
2018-11-22 13:00:00,0.16127906016388094,0.26165306235025265,-0.023763374100852497,0.25507641234485834,0.314285005061281,0.26648613986156144,0.6246429097441696,-0.17985611510791377,-0.24940047961630696
2018-11-23 01:00:00,0.18801331572638968,0.2945183825050577,-0.014765296085304747,0.27133085633942766,0.28928652543475203,0.0,0.34179592134747755,-0.15555555555555556,-0.22716049382716041
2018-11-23 13:00:00,0.22150966604434075,0.33981263085756597,-0.005541531113321119,0.2958989313698189,0.2630030828749689,0.0,0.0888287132871874,-0.12531969309462931,-0.19948849104859334
2018-11-24 01:00:00,0.2249533207551062,0.3515953053125298,-0.02007075750891274,0.3188180567702501,0.25585059527990045,0.0,2.6053233644537007e-16,-0.11627906976744184,-0.19121447028423766
2018-11-24 13:00:00,0.2100806402277875,0.34059214803212856,-0.04547646679819628,0.3364262795004401,0.2665904284515635,0.1837929605491657,0.06126432018305549,-0.12082262210796935,-0.19537275064267356
2018-11-25 01:00:00,0.24847158872716046,0.39245750379863154,-0.033633974386867216,0.3612745700325925,0.23875856394774414,0.0,0.06126432018305549,-0.08556149732620322,-0.16310160427807474
2018-11-25 13:00:00,0.21054064071130618,0.34806623662635694,-0.0720871243548169,0.3692066932563716,0.2868652335584207,1.0,0.39459765351638887,-0.10704960835509147,-0.18276762402088764
2018-11-26 01:00:00,0.22709627211655325,0.361319866989821,-0.06771986698982169,0.37411905648730637,0.27050141787930015,0.6598430984403705,0.5532810328134571,-0.08800000000000008,-0.16533333333333333
2018-11-26 13:00:00,0.22451211691855466,0.3522953766657533,-0.07642406299283155,0.3767519165806389,0.2664099254247278,0.5747926784531944,0.7448785922978551,-0.08310991957104574,-0.16085790884718498
2018-11-27 01:00:00,0.24479680892697808,0.365320899054973,-0.06696925070332505,0.37617407246478723,0.24821550162043915,0.19658267240757415,0.47707281643371324,-0.06043956043956056,-0.14010989010989006
2018-11-27 13:00:00,0.23519693406709652,0.3427132583166652,-0.07677919238259967,0.37026006802747924,0.24821550162043915,0.0,0.2571251169535898,-0.06043956043956056,-0.14010989010989006
