timestamp,ema50_dist_zec_usd_6h,ema200_dist_zec_usd_6h,upper_bb_dist_zec_usd_6h,lower_bb_dist_zec_usd_6h,width_bb_zec_usd_6h,rsi_zec_usd_6h,stoch_rsi_fastk_zec_usd_6h,stoch_rsi_fastd_zec_usd_6h,kijun_dist_zec_usd_6h,tenkan_dist_zec_usd_6h
2018-09-29 14:00:00,-2.24,4.1,7.78,-4.03,11.59,49.77,11.37,18.36,-62.34,-62.19
2018-09-29 20:00:00,-2.64,3.52,7.01,-4.66,11.53,50.57,43.4,32.83,-62.53,-62.38
2018-09-30 02:00:00,-1.04,5.13,8.75,-3.19,11.62,48.09,0.0,18.25,-61.93,-61.78
2018-09-30 08:00:00,-2.58,3.35,6.81,-4.37,11.05,50.82,72.05,38.48,-62.56,-62.42
2018-09-30 14:00:00,-0.55,5.43,8.63,-1.7,9.99,47.54,0.0,24.02,-61.79,-61.64
2018-09-30 20:00:00,0.17,6.13,9.5,-1.53,10.6,46.42,0.0,24.02,-61.51,-61.36
2018-10-01 02:00:00,-0.36,5.51,8.98,-2.3,10.92,47.42,22.63,7.54,-61.72,-61.57
2018-10-01 08:00:00,-0.4,5.39,8.93,-2.71,11.28,47.54,25.35,15.99,-61.74,-61.59
2018-10-01 14:00:00,0.85,6.69,10.32,-2.01,11.83,45.22,0.0,15.99,-61.25,-61.1
2018-10-01 20:00:00,2.73,8.7,12.79,-0.87,12.89,41.93,0.0,8.45,-60.49,-60.33
2018-10-02 02:00:00,1.8,7.72,11.73,-2.32,13.42,43.81,33.4,11.13,-60.82,-60.66
2018-10-02 08:00:00,2.89,8.9,13.17,-1.94,14.3,41.77,0.0,11.13,-60.35,-60.2
2018-10-02 14:00:00,2.98,9.04,12.75,-2.23,14.23,41.39,0.0,11.13,-60.27,-60.11
2018-10-02 20:00:00,2.67,8.74,11.03,-2.29,12.76,41.91,21.59,7.2,-60.35,-60.19
2018-10-03 02:00:00,5.77,12.15,13.26,0.58,11.86,36.38,0.0,7.2,-59.06,-58.89
2018-10-03 08:00:00,5.93,12.45,13.64,-0.1,12.86,35.79,0.0,7.2,-58.9,-58.74
2018-10-03 14:00:00,4.84,11.39,11.83,-1.32,12.49,38.21,39.44,13.15,-59.25,-59.09
2018-10-03 20:00:00,5.06,11.72,11.76,-1.48,12.59,37.48,27.64,22.36,-59.08,-58.92
2018-10-04 02:00:00,3.72,10.35,10.24,-3.02,12.8,40.92,100.0,55.7,-59.55,-59.39
2018-10-04 08:00:00,3.83,10.53,9.8,-2.95,12.33,40.37,89.35,72.33,-59.44,-59.28
2018-10-04 14:00:00,2.28,8.9,7.7,-4.37,11.86,44.72,100.0,96.45,-60.01,-59.85
2018-10-04 20:00:00,3.36,10.09,8.22,-3.27,11.21,41.95,61.77,83.71,-59.53,-59.37
2018-10-05 02:00:00,1.16,7.72,5.49,-5.22,10.7,48.13,100.0,87.26,-60.38,-60.22
2018-10-05 08:00:00,0.06,6.49,3.47,-5.84,9.42,51.08,100.0,87.26,-60.81,-60.65
2018-10-05 14:00:00,0.01,6.37,3.0,-5.73,8.85,51.23,100.0,100.0,-60.83,-60.67
2018-10-05 20:00:00,-0.11,6.17,2.61,-5.75,8.49,51.6,100.0,100.0,-60.88,-60.72
2018-10-06 02:00:00,0.22,6.46,2.5,-5.23,7.83,50.49,68.14,89.38,-60.74,-60.59
2018-10-06 08:00:00,0.75,6.99,2.48,-4.42,6.97,48.64,0.0,56.05,-60.52,-60.37
2018-10-06 14:00:00,1.67,7.96,3.08,-3.37,6.47,45.53,0.0,22.71,-60.14,-59.98
2018-10-06 20:00:00,2.03,8.35,3.44,-2.98,6.41,44.17,0.0,0.0,-59.96,-59.8
2018-10-07 02:00:00,1.79,8.09,3.04,-3.12,6.16,44.85,10.72,3.57,-60.03,-59.87
2018-10-07 08:00:00,2.24,8.57,3.5,-2.65,6.12,43.08,0.0,3.57,-59.82,-59.66
2018-10-07 14:00:00,2.13,8.46,3.4,-2.72,6.1,43.19,4.47,5.06,-59.83,-59.67
2018-10-07 20:00:00,1.52,7.81,2.79,-3.24,6.04,45.67,100.0,34.82,-60.04,-59.88
2018-10-08 02:00:00,1.71,8.0,2.98,-2.72,5.7,44.68,61.9,55.46,-59.94,-59.78
2018-10-08 08:00:00,0.6,6.78,1.82,-3.33,5.19,49.74,100.0,87.3,-60.36,-60.21
2018-10-08 14:00:00,0.33,6.45,1.58,-3.29,4.91,50.9,100.0,87.3,-60.46,-60.31
2018-10-08 20:00:00,0.04,6.08,1.22,-3.14,4.41,52.26,100.0,100.0,-60.58,-60.42
2018-10-09 02:00:00,-0.9,4.99,0.43,-3.94,4.46,56.65,100.0,100.0,-60.96,-60.81
2018-10-09 08:00:00,-0.8,5.02,0.6,-3.6,4.27,56.25,94.2,98.07,-60.94,-60.78
2018-10-09 14:00:00,0.54,6.39,2.0,-2.2,4.2,49.06,0.0,64.73,-60.4,-60.25
2018-10-09 20:00:00,0.79,6.63,2.16,-1.61,3.76,47.7,0.0,31.4,-60.29,-60.13
2018-10-10 02:00:00,2.07,7.98,3.59,-0.49,4.02,41.87,0.0,0.0,-59.76,-59.6
2018-10-10 08:00:00,1.15,7.0,2.57,-1.38,3.93,46.35,31.14,10.38,-60.1,-59.94
2018-10-10 14:00:00,1.36,7.2,2.67,-1.17,3.82,45.22,46.53,25.89,-59.99,-59.84
2018-10-10 20:00:00,1.3,7.12,2.44,-1.19,3.61,45.26,58.21,45.3,-60.0,-59.84
2018-10-11 02:00:00,9.16,15.67,12.54,4.06,7.83,24.71,0.0,34.91,-56.74,-56.57
2018-10-11 08:00:00,12.16,19.19,17.81,4.43,12.05,20.83,0.0,19.4,-55.36,-55.18
2018-10-11 14:00:00,10.69,17.9,17.47,1.6,14.49,24.56,15.3,5.1,-55.77,-55.6
2018-10-11 20:00:00,14.05,21.87,22.78,2.65,17.86,20.68,0.0,5.1,-54.2,-54.02
2018-10-12 02:00:00,12.67,20.74,22.37,-0.02,20.14,23.47,69.1,28.13,-54.55,-54.37
2018-10-12 08:00:00,12.87,21.31,23.56,-1.15,22.22,22.73,52.83,40.64,-54.25,-54.07
2018-10-12 14:00:00,11.46,20.1,22.6,-3.34,23.66,25.97,100.0,73.98,-54.63,-54.45
2018-10-12 20:00:00,10.82,19.68,22.2,-4.67,24.71,26.69,100.0,84.28,-54.71,-54.54
2018-10-13 02:00:00,8.92,17.85,20.15,-6.78,25.24,32.2,100.0,100.0,-55.34,-55.16
2018-10-13 08:00:00,8.21,17.26,19.09,-7.69,25.34,33.55,100.0,100.0,-55.5,-55.32
2018-10-13 14:00:00,8.05,17.27,18.48,-8.03,25.19,33.24,95.89,98.63,-55.43,-55.25
2018-10-13 20:00:00,8.07,17.48,17.9,-8.09,24.78,32.53,85.15,93.68,-55.28,-55.1
2018-10-14 02:00:00,7.53,17.06,16.28,-8.36,23.71,33.52,97.77,92.94,-55.38,-55.2
2018-10-14 08:00:00,8.21,17.97,15.82,-7.48,22.37,31.37,0.0,60.97,-54.96,-54.78
2018-10-14 14:00:00,7.24,17.07,13.68,-7.93,21.01,34.37,100.0,65.92,-55.24,-55.06
2018-10-14 20:00:00,8.55,18.7,13.85,-6.37,19.5,30.8,0.0,33.33,-54.55,-54.37
2018-10-15 02:00:00,3.37,13.05,7.32,-10.25,17.84,48.85,100.0,66.67,-56.66,-56.49
2018-10-15 08:00:00,1.45,10.91,3.95,-11.09,15.59,53.94,100.0,66.67,-57.44,-57.27
2018-10-15 14:00:00,2.64,12.2,3.45,-8.9,12.69,50.17,83.7,94.57,-56.89,-56.72
2018-10-15 20:00:00,3.68,13.37,1.98,-6.07,8.22,46.99,69.95,84.55,-56.39,-56.22
2018-10-16 02:00:00,2.41,11.97,0.89,-7.17,8.32,50.33,48.04,67.23,-56.89,-56.72
2018-10-16 08:00:00,2.73,12.31,1.63,-6.8,8.65,49.11,30.48,49.49,-56.71,-56.54
2018-10-16 14:00:00,3.43,13.1,2.6,-6.03,8.78,46.72,0.0,26.18,-56.35,-56.18
2018-10-16 20:00:00,0.73,10.08,0.48,-8.26,9.1,54.42,100.0,43.49,-57.48,-57.31
2018-10-17 02:00:00,0.38,9.62,0.68,-8.43,9.48,55.31,100.0,66.67,-57.62,-57.45
2018-10-17 08:00:00,1.68,11.0,2.19,-6.71,9.1,50.95,49.22,83.07,-57.04,-56.87
2018-10-17 14:00:00,-0.75,8.23,0.31,-8.81,9.52,57.55,100.0,83.07,-58.08,-57.92
2018-10-17 20:00:00,-2.85,5.76,-0.89,-10.93,10.67,62.64,100.0,83.07,-59.02,-58.85
2018-10-18 02:00:00,-2.67,5.78,0.07,-10.94,11.64,62.38,97.72,99.24,-58.99,-58.82
2018-10-18 08:00:00,-4.66,3.38,-0.87,-13.24,13.31,67.06,100.0,99.24,-59.9,-59.75
2018-10-18 14:00:00,-2.15,5.94,2.19,-10.8,13.57,58.39,8.86,68.86,-58.88,-58.72
2018-10-18 20:00:00,-1.02,7.05,3.58,-9.36,13.32,55.07,0.0,36.29,-58.43,-58.26
2018-10-19 02:00:00,0.49,8.61,5.2,-7.45,12.8,50.83,0.0,2.95,-57.79,-57.62
2018-10-19 08:00:00,-0.7,7.23,3.91,-7.81,11.96,53.87,18.75,6.25,-58.3,-58.13
2018-10-19 14:00:00,-1.09,6.69,3.45,-7.49,11.17,54.97,54.77,24.51,-58.48,-58.32
2018-10-19 20:00:00,-2.15,5.4,1.99,-7.32,9.57,57.84,100.0,57.84,-58.96,-58.8
2018-10-20 02:00:00,-2.53,4.83,1.81,-7.52,9.6,59.04,100.0,84.92,-59.16,-59.0
2018-10-20 08:00:00,-4.05,2.99,0.7,-9.2,10.34,63.1,100.0,100.0,-59.87,-59.71
2018-10-20 14:00:00,-5.56,1.11,-0.2,-10.91,11.34,66.87,100.0,100.0,-60.6,-60.44
2018-10-20 20:00:00,-5.5,0.92,0.32,-10.78,11.72,67.22,100.0,100.0,-60.67,-60.51
2018-10-21 02:00:00,-5.83,0.32,0.49,-11.15,12.29,68.44,100.0,100.0,-60.9,-60.75
2018-10-21 08:00:00,-4.45,1.58,2.09,-9.49,12.02,63.1,0.02,66.67,-60.41,-60.25
2018-10-21 14:00:00,-4.87,0.91,1.62,-9.28,11.33,64.63,28.53,42.85,-60.66,-60.51
2018-10-21 20:00:00,-4.2,1.42,2.41,-8.36,11.1,62.39,0.0,9.52,-60.46,-60.3
2018-10-22 02:00:00,-4.04,1.4,2.6,-7.9,10.78,62.42,0.35,9.63,-60.46,-60.3
2018-10-22 08:00:00,-2.16,3.26,4.22,-5.26,9.53,54.72,0.0,0.12,-59.72,-59.56
2018-10-22 14:00:00,-2.73,2.52,3.49,-5.45,9.03,56.87,21.68,7.34,-60.0,-59.84
2018-10-22 20:00:00,-1.85,3.34,4.38,-4.54,8.93,53.63,0.0,7.23,-59.67,-59.51
2018-10-23 02:00:00,-2.26,2.78,3.9,-4.87,8.81,55.33,19.39,13.69,-59.87,-59.72
2018-10-23 08:00:00,-0.26,4.83,5.95,-3.08,8.9,47.95,0.0,6.46,-59.06,-58.89
2018-10-23 14:00:00,0.29,5.36,6.55,-2.55,8.93,46.14,0.0,6.46,-58.83,-58.66
2018-10-23 20:00:00,-0.19,4.79,5.95,-2.81,8.63,48.0,20.29,6.76,-59.03,-58.87
2018-10-24 02:00:00,-1.58,3.24,4.12,-3.5,7.6,53.24,77.22,32.5,-59.63,-59.47
2018-10-24 08:00:00,-1.84,2.86,3.59,-3.3,6.88,54.39,100.0,65.84,-59.76,-59.6
2018-10-24 14:00:00,-3.34,1.13,1.83,-4.4,6.31,59.76,100.0,92.41,-60.43,-60.28
2018-10-24 20:00:00,-3.09,1.25,1.98,-3.96,6.0,59.19,95.16,98.39,-60.38,-60.23
2018-10-25 02:00:00,-3.46,0.71,1.54,-4.21,5.83,60.87,100.0,98.39,-60.59,-60.44
2018-10-25 08:00:00,-3.65,0.35,1.38,-4.52,5.99,61.98,100.0,98.39,-60.73,-60.57
2018-10-25 14:00:00,-3.14,0.74,1.77,-4.14,5.98,59.9,25.58,75.19,-60.57,-60.42
2018-10-25 20:00:00,-2.41,1.38,2.32,-3.5,5.86,56.56,0.0,41.86,-60.32,-60.16
2018-10-26 02:00:00,-1.51,2.23,2.92,-2.63,5.54,52.45,0.0,8.53,-59.98,-59.82
2018-10-26 08:00:00,-1.66,1.99,2.62,-2.85,5.48,53.37,9.67,3.22,-60.06,-59.91
2018-10-26 14:00:00,1.07,4.81,5.42,-0.46,5.73,42.18,0.0,3.22,-58.94,-58.78
2018-10-26 20:00:00,0.9,4.63,5.19,-0.87,5.94,42.78,4.19,4.62,-58.99,-58.83
2018-10-27 02:00:00,0.15,3.82,4.24,-1.73,5.89,46.22,36.07,13.42,-59.3,-59.14
2018-10-27 08:00:00,0.99,4.69,5.21,-1.1,6.18,42.93,6.65,15.64,-58.94,-58.77
2018-10-27 14:00:00,1.57,5.3,5.91,-0.83,6.57,40.7,0.0,14.24,-58.67,-58.51
2018-10-27 20:00:00,2.45,6.25,7.09,-0.38,7.22,37.57,0.0,2.22,-58.28,-58.11
2018-10-28 02:00:00,1.42,5.19,6.05,-1.6,7.48,42.35,55.25,18.42,-58.67,-58.51
2018-10-28 07:00:00,0.65,4.38,5.28,-2.35,7.51,45.8,100.0,51.75,-58.98,-58.81
2018-10-28 13:00:00,-0.15,3.51,4.42,-2.99,7.35,49.4,100.0,85.08,-59.3,-59.14
2018-10-28 19:00:00,-0.89,2.67,3.62,-3.62,7.24,52.75,100.0,100.0,-59.62,-59.46
2018-10-29 01:00:00,-0.53,3.0,3.96,-3.31,7.25,51.13,84.49,94.83,-59.48,-59.32
2018-10-29 07:00:00,2.09,5.74,6.83,-1.08,7.69,40.92,0.0,61.5,-58.38,-58.22
2018-10-29 13:00:00,5.46,9.37,10.89,1.23,9.1,32.22,0.0,28.16,-56.92,-56.74
2018-10-29 19:00:00,4.48,8.45,9.99,-0.28,9.8,35.43,15.67,5.22,-57.24,-57.07
2018-10-30 01:00:00,4.59,8.67,10.04,-0.62,10.18,34.77,13.52,9.73,-57.12,-56.95
2018-10-30 07:00:00,5.16,9.39,10.46,-0.46,10.4,33.03,9.35,12.85,-56.8,-56.63
2018-10-30 13:00:00,4.66,8.98,9.62,-1.16,10.34,34.42,68.33,30.4,-56.93,-56.76
2018-10-30 19:00:00,4.78,9.22,9.47,-1.27,10.31,33.64,25.52,34.4,-56.8,-56.63
2018-10-31 01:00:00,5.58,10.18,10.22,-0.88,10.6,31.23,0.0,31.29,-56.37,-56.2
2018-10-31 07:00:00,5.05,9.75,9.33,-1.52,10.44,32.85,50.89,25.47,-56.51,-56.33
2018-10-31 13:00:00,4.72,9.51,9.05,-2.09,10.77,33.57,73.58,41.49,-56.56,-56.39
2018-10-31 19:00:00,3.39,8.18,7.54,-3.42,10.74,39.76,100.0,74.83,-57.06,-56.89
2018-11-01 01:00:00,4.47,9.41,8.46,-2.51,10.65,35.94,55.19,76.26,-56.53,-56.36
2018-11-01 07:00:00,3.79,8.76,7.57,-3.21,10.55,38.6,83.18,79.46,-56.75,-56.58
2018-11-01 13:00:00,3.92,8.98,7.61,-3.15,10.53,37.66,66.0,68.12,-56.63,-56.46
2018-11-01 19:00:00,2.12,7.12,5.67,-4.81,10.43,45.96,100.0,83.06,-57.35,-57.18
2018-11-02 01:00:00,1.91,6.9,5.22,-4.93,10.14,46.59,100.0,88.67,-57.4,-57.24
2018-11-02 07:00:00,1.74,6.74,4.64,-4.92,9.57,47.05,100.0,100.0,-57.44,-57.28
2018-11-02 13:00:00,2.11,7.14,4.34,-4.23,8.56,45.07,78.94,92.98,-57.25,-57.09
2018-11-02 19:00:00,0.27,5.17,1.47,-5.34,6.95,53.67,100.0,92.98,-58.02,-57.85
2018-11-03 01:00:00,0.99,5.91,0.97,-3.78,4.82,50.1,58.49,79.14,-57.7,-57.53
2018-11-03 07:00:00,1.88,6.86,1.36,-2.55,3.94,46.0,10.81,56.43,-57.29,-57.13
2018-11-03 13:00:00,2.58,7.62,2.16,-1.78,3.93,42.93,0.0,23.1,-56.96,-56.79
2018-11-03 19:00:00,1.35,6.33,1.05,-2.91,4.0,48.4,50.9,20.57,-57.45,-57.28
2018-11-04 01:00:00,2.06,7.08,1.84,-2.15,4.0,45.23,32.04,27.65,-57.12,-56.95
2018-11-04 07:00:00,0.59,5.52,0.6,-3.52,4.19,51.5,100.0,60.98,-57.72,-57.56
2018-11-04 13:00:00,-1.83,2.87,-1.07,-6.32,5.45,60.32,100.0,77.35,-58.77,-58.61
2018-11-04 19:00:00,-3.08,1.42,-1.39,-8.1,7.05,64.32,100.0,100.0,-59.35,-59.19
2018-11-05 01:00:00,-0.72,3.81,1.22,-5.68,7.06,54.44,48.23,82.74,-58.37,-58.21
2018-11-05 07:00:00,-0.5,3.98,1.6,-5.26,6.99,53.7,17.11,55.12,-58.29,-58.13
2018-11-05 13:00:00,-0.52,3.9,1.71,-5.03,6.85,53.81,1.06,22.14,-58.31,-58.14
2018-11-05 19:00:00,-2.97,1.21,-0.23,-7.64,7.71,61.78,76.08,31.42,-59.38,-59.22
2018-11-06 01:00:00,-2.49,1.58,0.57,-7.07,7.9,60.13,79.57,52.24,-59.23,-59.07
2018-11-06 07:00:00,-4.62,-0.82,-0.88,-9.43,9.01,66.28,100.0,85.22,-60.19,-60.04
2018-11-06 13:00:00,-7.19,-3.76,-2.25,-12.65,11.23,72.29,100.0,93.19,-61.39,-61.24
2018-11-06 19:00:00,-8.63,-5.57,-2.28,-15.09,14.03,75.4,100.0,100.0,-62.14,-61.99
2018-11-07 01:00:00,-7.27,-4.43,0.05,-14.28,15.43,70.35,66.96,88.99,-61.7,-61.55
2018-11-07 07:00:00,-6.77,-4.15,1.25,-14.05,16.34,69.3,33.13,66.7,-61.6,-61.45
2018-11-07 13:00:00,-5.11,-2.64,3.33,-12.35,16.42,63.0,0.0,33.36,-61.01,-60.85
2018-11-07 19:00:00,-6.28,-4.06,2.53,-13.55,17.02,66.24,26.14,19.76,-61.59,-61.44
2018-11-08 01:00:00,-5.39,-3.34,3.76,-12.58,17.1,63.42,5.7,10.61,-61.32,-61.17
2018-11-08 07:00:00,-6.02,-4.19,3.29,-12.86,16.96,65.5,39.67,23.83,-61.68,-61.53
2018-11-08 13:00:00,-5.49,-3.84,3.86,-11.73,16.23,64.1,34.09,26.49,-61.55,-61.4
2018-11-08 19:00:00,-10.18,-8.95,-0.46,-16.35,17.35,74.3,100.0,57.92,-63.63,-63.48
2018-11-09 01:00:00,-8.88,-7.92,1.28,-14.74,17.17,70.19,62.29,65.46,-63.25,-63.1
2018-11-09 07:00:00,-6.39,-5.61,3.95,-11.75,16.34,61.78,0.0,54.1,-62.35,-62.2
2018-11-09 13:00:00,-7.45,-6.92,2.94,-12.56,16.28,64.56,22.15,28.15,-62.9,-62.75
2018-11-09 19:00:00,-7.26,-6.95,3.33,-12.27,16.34,64.77,23.83,15.33,-62.94,-62.79
2018-11-10 01:00:00,-7.21,-7.13,3.28,-11.6,15.53,65.3,41.76,29.25,-63.04,-62.89
2018-11-10 07:00:00,-7.57,-7.71,2.65,-11.14,14.4,66.75,100.0,55.2,-63.3,-63.16
2018-11-10 13:00:00,-5.45,-5.76,4.32,-7.86,12.39,59.21,0.0,47.25,-62.55,-62.4
2018-11-10 19:00:00,-3.09,-3.5,6.38,-4.74,11.04,52.11,0.0,33.33,-61.67,-61.52
2018-11-11 01:00:00,-4.02,-4.54,4.59,-4.51,9.1,54.92,19.18,6.39,-62.1,-61.95
2018-11-11 07:00:00,-3.27,-3.89,4.92,-3.13,7.98,53.02,6.2,8.46,-61.86,-61.7
2018-11-11 13:00:00,-2.98,-3.68,5.07,-2.83,7.81,52.48,5.25,10.21,-61.79,-61.64
2018-11-11 19:00:00,-2.62,-3.4,5.33,-2.68,7.9,51.65,0.0,3.82,-61.69,-61.54
2018-11-12 01:00:00,-0.02,-0.82,8.33,-0.55,8.55,44.15,0.0,1.75,-60.67,-60.51
2018-11-12 07:00:00,1.27,0.52,10.13,0.08,9.56,40.96,0.0,0.0,-60.14,-59.98
2018-11-12 13:00:00,-0.74,-1.5,7.92,-1.97,9.6,47.23,54.45,18.15,-60.94,-60.79
2018-11-12 19:00:00,-6.16,-7.05,2.09,-7.5,9.85,60.74,100.0,51.48,-63.17,-63.03
2018-11-13 01:00:00,-6.8,-7.89,1.52,-8.28,10.14,62.54,100.0,84.82,-63.54,-63.39
2018-11-13 07:00:00,-3.14,-4.35,5.39,-4.69,10.05,52.87,55.18,85.06,-62.15,-62.0
2018-11-13 13:00:00,-4.35,-5.66,3.98,-5.84,9.91,55.68,55.2,70.13,-62.69,-62.54
2018-11-13 19:00:00,-0.66,-2.03,7.49,-2.42,9.67,47.74,0.0,36.79,-61.26,-61.11
2018-11-14 01:00:00,-1.36,-2.75,6.32,-3.27,9.44,49.3,10.54,21.91,-61.56,-61.41
2018-11-14 07:00:00,1.96,0.6,10.15,-0.67,10.33,43.22,0.0,3.51,-60.24,-60.08
2018-11-14 13:00:00,9.68,8.52,20.32,4.26,14.3,33.66,0.0,3.51,-57.07,-56.9
2018-11-14 19:00:00,11.86,11.04,24.41,3.76,18.1,31.43,0.0,0.0,-56.03,-55.85
2018-11-15 01:00:00,15.13,14.75,29.89,3.9,22.23,28.6,0.0,0.0,-54.5,-54.32
2018-11-15 07:00:00,15.87,15.98,31.97,2.09,25.53,27.68,0.0,0.0,-53.95,-53.77
2018-11-15 13:00:00,13.76,14.28,30.33,-1.53,27.84,30.39,45.24,15.08,-54.57,-54.39
2018-11-15 19:00:00,10.6,11.43,27.1,-5.34,29.26,35.18,100.0,48.41,-55.65,-55.48
2018-11-16 01:00:00,10.81,11.97,27.44,-6.15,30.36,34.55,91.65,78.96,-55.39,-55.22
2018-11-16 07:00:00,12.53,14.08,29.65,-5.83,31.71,32.47,63.84,85.16,-54.5,-54.32
2018-11-16 13:00:00,11.55,13.43,28.48,-7.53,32.6,33.45,63.85,73.11,-54.7,-54.52
2018-11-16 19:00:00,11.67,13.9,28.46,-8.22,33.31,32.84,13.78,47.16,-54.46,-54.28
2018-11-17 01:00:00,14.16,16.85,31.67,-7.28,34.72,29.95,0.0,25.88,-53.21,-53.02
2018-11-17 07:00:00,13.08,16.13,30.69,-9.05,35.86,31.09,32.54,15.44,-53.43,-53.25
2018-11-17 13:00:00,13.32,16.77,30.8,-9.63,36.57,30.32,10.53,14.36,-53.11,-52.92
2018-11-17 19:00:00,7.16,10.62,21.65,-14.0,34.33,42.4,100.0,47.69,-55.54,-55.36
2018-11-18 01:00:00,6.51,10.12,18.12,-13.37,30.76,43.15,100.0,70.18,-55.7,-55.52
2018-11-18 07:00:00,7.83,11.69,17.52,-11.51,28.18,40.77,81.47,93.82,-55.02,-54.84
2018-11-18 13:00:00,3.83,7.63,10.18,-13.14,23.67,48.16,100.0,93.82,-56.62,-56.45
2018-11-18 19:00:00,4.36,8.28,8.53,-11.42,20.25,46.97,83.79,88.42,-56.32,-56.15
2018-11-19 01:00:00,10.37,14.81,11.41,-4.22,15.09,38.23,0.0,61.26,-53.63,-53.45
2018-11-19 07:00:00,17.1,22.32,16.23,2.47,12.59,31.73,0.0,27.93,-50.51,-50.31
2018-11-19 13:00:00,18.44,24.26,18.46,2.42,14.53,30.29,0.0,0.0,-49.63,-49.43
2018-11-19 19:00:00,16.93,23.16,17.75,0.21,16.09,31.6,7.89,2.63,-49.98,-49.78
2018-11-20 01:00:00,23.78,31.09,27.13,3.69,20.31,26.71,0.0,2.63,-46.63,-46.42
2018-11-20 07:00:00,32.32,41.12,39.91,6.77,26.87,22.56,0.0,2.63,-42.38,-42.15
2018-11-20 13:00:00,28.13,37.5,37.71,0.92,30.83,26.2,40.28,13.43,-43.7,-43.48
2018-11-20 19:00:00,29.59,39.96,40.97,-0.34,34.33,25.07,27.8,22.69,-42.53,-42.3
2018-11-21 01:00:00,32.28,43.84,45.69,-0.9,38.07,23.51,22.79,30.29,-40.75,-40.52
2018-11-21 07:00:00,28.32,40.39,42.49,-5.64,40.64,26.96,100.0,50.19,-42.01,-41.78
2018-11-21 13:00:00,28.93,41.93,44.06,-6.87,42.94,26.13,76.01,66.27,-41.2,-40.96
2018-11-21 19:00:00,25.79,39.24,40.9,-10.26,44.36,28.89,100.0,92.0,-42.15,-41.92
2018-11-22 01:00:00,25.71,39.91,41.38,-11.42,45.92,28.35,89.98,88.66,-41.7,-41.47
2018-11-22 07:00:00,28.72,44.12,45.34,-10.66,47.72,26.16,1.13,63.7,-39.77,-39.53
2018-11-22 13:00:00,27.04,43.04,43.72,-12.89,49.05,26.98,30.81,40.64,-40.04,-39.8
2018-11-22 19:00:00,34.13,52.07,51.15,-9.29,49.98,23.1,0.0,10.65,-36.03,-35.78
2018-11-23 01:00:00,33.47,52.34,49.05,-10.43,49.85,22.83,0.0,10.27,-35.7,-35.44
2018-11-23 07:00:00,31.9,51.52,45.65,-11.77,49.1,23.2,9.04,3.01,-35.82,-35.57
2018-11-23 13:00:00,33.01,53.8,43.09,-9.94,45.49,22.14,0.0,3.01,-34.63,-34.37
2018-11-23 19:00:00,28.0,48.84,32.62,-10.77,39.11,27.88,100.0,36.35,-36.53,-36.28
2018-11-24 01:00:00,27.02,48.5,27.82,-9.45,34.13,27.8,98.67,66.22,-36.47,-36.22
2018-11-24 07:00:00,28.85,51.49,27.64,-7.25,31.67,26.04,67.98,88.89,-34.96,-34.71
2018-11-24 13:00:00,28.49,51.92,25.22,-6.44,28.94,25.58,59.95,75.54,-34.56,-34.3
2018-11-24 19:00:00,42.53,69.86,37.27,3.67,27.89,19.21,0.0,42.65,-26.52,-26.23
2018-11-25 01:00:00,48.78,78.89,44.63,5.68,31.12,17.16,0.0,19.98,-22.28,-21.97
2018-11-25 07:00:00,41.33,71.25,39.0,-1.34,33.95,23.3,69.14,23.05,-25.29,-24.99
2018-11-25 13:00:00,44.14,76.07,42.81,-1.1,36.33,21.87,56.01,41.72,-22.85,-22.54
2018-11-25 19:00:00,29.55,59.13,28.06,-10.98,35.96,35.25,100.0,75.05,-30.01,-29.74
2018-11-26 01:00:00,28.9,59.18,27.5,-11.39,36.0,34.97,98.44,84.81,-29.73,-29.45
2018-11-26 07:00:00,24.72,54.72,22.64,-13.66,34.75,38.26,100.0,99.48,-31.45,-31.18
2018-11-26 13:00:00,31.26,63.78,28.76,-9.07,34.44,33.84,73.02,90.49,-27.16,-26.87
2018-11-26 19:00:00,32.33,66.09,28.8,-7.94,33.27,32.68,0.0,57.67,-25.83,-25.54
2018-11-27 01:00:00,32.97,67.91,28.25,-6.98,31.85,31.72,0.0,24.34,-24.72,-24.42
2018-11-27 07:00:00,32.62,68.46,27.26,-6.95,31.06,31.25,0.0,0.0,-24.16,-23.86
2018-11-27 13:00:00,23.93,58.08,17.34,-11.75,28.3,39.47,100.0,33.33,-28.57,-28.29
2018-11-27 19:00:00,16.64,49.14,10.31,-16.27,27.4,46.19,100.0,66.67,-32.39,-32.12
2018-11-28 01:00:00,12.05,43.48,6.2,-19.12,27.07,50.24,100.0,100.0,-34.76,-34.5
2018-11-28 07:00:00,10.82,42.04,5.29,-19.62,26.83,51.04,100.0,100.0,-35.22,-34.96
2018-11-28 13:00:00,6.92,37.03,2.6,-22.58,27.97,54.81,100.0,100.0,-37.33,-37.09
2018-11-28 19:00:00,5.76,35.49,2.14,-23.46,28.66,55.78,100.0,100.0,-37.87,-37.63
2018-11-29 01:00:00,2.65,31.33,0.32,-26.2,30.46,59.01,100.0,100.0,-39.64,-39.4
2018-11-29 07:00:00,1.45,29.58,0.76,-27.77,32.98,60.24,100.0,100.0,-40.31,-40.07
