timestamp,ema50_dist_dash_btc_30m,ema200_dist_dash_btc_30m,lower_bb_dist_dash_btc_30m,width_bb_dash_btc_30m,rsi_dash_btc_30m,stoch_rsi_fastk_dash_btc_30m,stoch_rsi_fastd_dash_btc_30m,kijun_dist_dash_btc_30m,tenkan_dist_dash_btc_30m
2019-01-30 12:30:00,,0.006154088176969941,-0.006118098459746091,0.012271965804426514,0.451332416480964,0.057856380413933234,0.2917545393733542,0.011850899742930743,0.01889460154241651
2019-01-30 13:00:00,,0.0006333728607208489,-0.012306087124532183,0.01301542264000286,0.5549756383429681,1.0,0.5114411104664826,0.005800582613584071,0.012802166913681301
2019-01-30 13:30:00,,0.0027007338126294744,-0.010778129390024982,0.013533521004006656,0.5265921047338565,0.7261419213028435,0.5946661005722589,0.007396601146601123,0.014409295659295607
2019-01-30 14:00:00,,-0.006644592059642296,-0.026917639700014262,0.020619058449546743,0.6796826273697266,1.0,0.9087139737676143,-0.006286291340570571,0.0006311537490533148
2019-01-30 14:30:00,,-0.005081613404113394,-0.031182178222668444,0.026582556972025332,0.6969457090917337,1.0,0.9087139737676143,-0.008489092649503704,-0.0015869817119248397
2019-01-30 15:00:00,,-0.0027121372237266517,-0.0335769272420775,0.03143516640849649,0.7054922284403341,1.0,1.0,-0.009586835086306644,-0.0026923657591464423
2019-01-30 15:30:00,,-0.0002071000896946007,-0.03502931842137147,0.03544672617077721,0.709106389782352,1.0,1.0,-0.010035211267605537,-0.0031438631790742244
2019-01-30 16:00:00,,0.0031066502145180586,-0.03463391744851785,0.03834502458157466,0.6878938025091199,0.2790661175224133,0.7596887058408045,-0.008988367994360313,-0.00208973261493528
2019-01-30 16:30:00,-0.014775263951734563,0.003930647939225151,-0.03655508232836535,0.041157093719439174,0.7020626422345997,0.6679449113385276,0.6490036762869802,-0.010532931121166489,-0.0036450477626948086
2019-01-30 17:00:00,-0.007678881616431155,0.011757344926744517,-0.029034858341748904,0.041147667961090414,0.5780750988624644,0.0,0.31567034295364693,-0.003720765414599647,0.003214538827579272
2019-01-30 17:30:00,-0.010744297608264564,0.009233311852467452,-0.031060390141410155,0.04073830103692331,0.6156953464460276,0.2871088830725493,0.31835126480369225,-0.007238700564971778,-0.0003278853914446822
2019-01-30 18:00:00,-0.009843260789583641,0.010517745365895559,-0.029055143165430897,0.03994310918346858,0.6073638677627363,0.23622347942135463,0.17444412083130129,-0.0067376602402340335,0.00017664277783402405
2019-01-30 18:30:00,-0.005164824269942914,0.01470282057986716,-0.02215529206275646,0.03699596834214944,0.5376341719006832,0.0,0.17444412083130129,-0.002256020278833981,0.004689480354879816
2019-01-30 19:00:00,-0.006027157043965503,0.013711037454116726,-0.02174770125114922,0.03560179854801605,0.5513460723180745,0.17565583015185504,0.13729310319106985,-0.003367600141793714,0.003570162556337797
2019-01-30 19:30:00,-0.007335860510813363,0.012380566962105766,-0.022062552906794486,0.03461066987855056,0.5712626722092584,0.4307967501698426,0.20215086010723252,-0.004980029324030633,0.0019465089236059274
2019-01-30 20:00:00,-0.009501056299254906,0.01013606531397726,-0.023025626584778802,0.03337679804043882,0.6016162715798027,0.9175731930008106,0.5080085911075027,-0.007539082198688818,-0.0006303580433685285
2019-01-30 20:30:00,-0.0015825518443739472,0.01789673262477698,-0.014104926179722144,0.0319411015671069,0.48784345932602496,0.0,0.4494566477235511,0.00033038528006512635,0.007293890413744064
2019-01-30 21:00:00,-0.003466851589817188,0.015292504514467842,-0.014222199147722825,0.029498917237474383,0.5132610897717421,0.22340689258011373,0.38032669519364143,-0.0016992999898548522,0.0052500760880593855
2019-01-30 21:30:00,-0.0029422014394355767,0.014993553251195335,-0.011857452571199079,0.02680896801098975,0.5078327413628182,0.17569471687318228,0.13303386981776533,-0.001294022125241101,0.005658175175073499
2019-01-30 22:00:00,-0.0016586988576308137,0.015283133740551458,-0.008596821373921926,0.023800386704497037,0.4910538063320128,0.028217171944619857,0.14243959379930524,-7.621176709693422e-05,0.006884462961081139
2019-01-30 22:30:00,-0.001544914957173349,0.013865957379052274,-0.0059039635779241095,0.019691529040897184,0.49032685921209934,0.09770383165252083,0.10053857349010763,-2.540521314975397e-05,0.006935623189878726
2019-01-30 23:00:00,0.0001268720736589124,0.015099772770267972,-0.0033530300992578033,0.0183450555461329,0.46581984791355924,0.0,0.041973667865713535,0.001654112377850181,0.008626832247557115
2019-01-30 23:30:00,-0.006917531408252686,0.0066534842153505025,-0.00834600177206235,0.015012190185139338,0.5679925062952669,1.0,0.3659012772175069,-0.0056838276158238665,0.0012378113474460495
2019-01-31 00:00:00,-0.006163953660960231,0.007079259252648518,-0.007872869928481019,0.014958064621016164,0.5600367737973799,0.9221344278998294,0.6407114759666098,-0.005181216195723537,0.00174392154880465
2019-01-31 00:30:00,-0.0036967825617300054,0.00898250287420943,-0.00568412926119799,0.014642483944072386,0.5236987254749599,0.5664810770134852,0.8295385016377714,-0.0028626437655165926,0.004078634037594453
2019-01-31 01:00:00,-0.0029694639266605316,0.00889023675480205,-0.005113303928439339,0.01397714531376419,0.5143233346840098,0.47472080631636343,0.6544454370765593,-0.002256020278833981,0.004689480354879816
2019-01-31 01:30:00,-0.0033869241852408916,0.0074206547587460925,-0.005490172391498072,0.012898377105459923,0.5227575188471543,0.15715137591904552,0.39945108641629806,-0.0028121199837859434,0.004129509525739872
2019-01-31 02:00:00,-0.00296291349917599,0.006946137245387174,-0.005060683621464057,0.01199551237571133,0.5174787624442467,0.06902626057976934,0.23363281427172614,-0.0025088697415104333,0.004434870755195108
2019-01-31 02:30:00,-0.004155842390533571,0.004266273413483068,-0.005789784067934511,0.010063723576463726,0.5399898236902743,1.0,0.4087258788329383,-0.003872045351014819,0.0030622058004758923
2019-01-31 03:00:00,-0.0023920712970151303,0.005877182808615711,-0.004209164151142142,0.010077941862230237,0.5087493057677093,0.0,0.35634208685992314,-0.0022054350030419334,0.0047404177651593216
2019-01-31 03:30:00,-0.003123666678440773,0.004412799298846304,-0.004888965653133903,0.009303980073116025,0.5240262098981556,0.48900931054705216,0.4963364368490175,-0.003064687705790048,0.003875183627982448
2019-01-31 04:00:00,-0.0044061123419875114,0.0025441181450012174,-0.006175883445961761,0.00873586489646539,0.5497491427687514,1.0,0.4963364368490175,-0.004527061203844163,0.002402630247850368
2019-01-31 04:30:00,-0.0040881496979552345,0.0028556762199256625,-0.005971981172624319,0.00884143369435539,0.5464590886677148,0.9197544590005812,0.802921256515878,-0.004375980168968452,0.0025547629888198475
2019-01-31 05:00:00,-0.004121417979884079,0.002774824990087854,-0.0061737425966833515,0.008963801197627574,0.5503233124741159,0.9999999999999999,0.9732514863335272,-0.004577411360072836,0.0023519295938496665
2019-01-31 05:30:00,-0.0024086318506847393,0.004194389547168775,-0.004559149666728546,0.008755135976119939,0.5126897679976138,0.0,0.639918153000194,-0.0029636759714271044,0.00397689852576133
2019-01-31 06:00:00,-0.0004654438969781127,0.005265744619539436,-0.002428325199205217,0.0076831696313837865,0.47145917274859256,0.0,0.3333333333333335,-0.0010405563169382237,0.0059134054108929135
2019-01-31 06:30:00,-0.0010804661567312968,0.004506730664517233,-0.002787140525529197,0.007287605342904274,0.4866684083121887,0.19285362924809607,0.06428454308269888,-0.0016992999898548522,0.0052500760880593855
2019-01-31 07:00:00,-0.0013301069690135892,0.004204359073162411,-0.003063385442330757,0.007263600727045999,0.49390696185013033,0.2846387366890003,0.15916412197903232,-0.0020030425963489806,0.0049442190669370945
2019-01-31 07:30:00,-0.0002063071616890122,0.0053383932678936485,-0.0020030292715488285,0.007329199764933578,0.46785609360574343,0.0,0.15916412197903232,-0.0008884150675195768,0.006066605746776421
2019-01-31 08:00:00,0.0005338257607825359,0.006100276361150403,-0.001233132125007197,0.007315605432749661,0.45041231474854015,0.0,0.09487957889633362,-0.00012701315856322726,0.006833307930701693
2019-01-31 08:30:00,-0.001485343495110425,0.003935286943275829,-0.003017623183388718,0.0069497213729419385,0.5047645363042133,1.0,0.3333333333333335,-0.0022054350030419334,0.0047404177651593216
2019-01-31 09:00:00,0.0018428311824452148,0.00727045630872758,0.0005130304898686155,0.0067312296004921205,0.42993710099860105,0.0,0.3333333333333335,0.001195502874294041,0.008165030269115414
2019-01-31 09:30:00,0.0005967755256268692,0.005647854670941754,-0.0008818366840505076,0.006514168033982444,0.4607735482591611,0.4121008174958427,0.47070027249861446,-2.540521314975397e-05,0.006935623189878726
2019-01-31 10:00:00,0.003906484411473121,0.009332342830138618,0.001517603633941933,0.007772573194671586,0.3954957194681494,0.0,0.13736693916528112,0.0034415948605517332,0.010426757762708627
2019-01-31 10:30:00,0.00493501861223522,0.011120035472738321,0.0014380328309020474,0.009621588359929444,0.37528744598986713,0.0,0.13736693916528112,0.004670988820256294,0.011664709786104677
2019-01-31 11:00:00,0.007856725873956583,0.015388581826042858,0.002643785274234034,0.012630913913558148,0.3279210148575223,0.0,2.1316282072803005e-16,0.0079125268872271,0.014928812864898111
2019-01-31 11:30:00,0.00898892543682317,0.017697722345580535,0.002110453271181534,0.015434405368360628,0.30861193928431535,0.0,2.1316282072803005e-16,0.00941170436477412,0.016438426424578267
2019-01-31 12:00:00,0.004182042393910068,0.012921262078533502,-0.003123947533171356,0.015966992786369146,0.4223019548204258,1.0,0.3333333333333335,0.004773574309490991,0.011768009393985812
2019-01-31 12:30:00,0.004708135911621447,0.013333912616856125,-0.0030391187681866327,0.016289184486914857,0.41098076287337143,0.9004205259919371,0.6334735086639792,0.0054922597455677735,0.01249169774689629
2019-01-31 13:00:00,-0.004514959573873267,0.0040731950472072675,-0.01242930396511377,0.01657173663044248,0.57363868798505,1.0,0.9668068419973126,-0.003922461787630338,0.0030114384046968645
2019-01-31 13:30:00,-0.001375865929387876,0.006947756961116713,-0.009359291712601303,0.0163267349180346,0.5224114193279787,0.8067090627334504,0.9023765295751294,-0.0008376910189368258,0.006117682895872667
2019-01-31 14:00:00,-0.0021979095536357462,0.005639741695401046,-0.010154070886372435,0.015829542464587353,0.5355906799761044,0.7660857410862557,0.8575982679399022,-0.0017499365965001346,0.00519908698960192
2019-01-31 14:30:00,8.148413963082746e-05,0.007367663093918786,-0.007809961009525912,0.015180981361651132,0.4985506688583663,0.5383685173954519,0.7037211070717195,0.000533807829181443,0.0074987290289783015
2019-01-31 15:00:00,0.0014970054221314921,0.008127084222829817,-0.006278909486308271,0.014392693602784466,0.47571794125481837,0.0,0.43481808616056944,0.002011099231200131,0.008986304159666059
2019-01-31 15:30:00,0.002419108269659187,0.00864871999668404,-0.005361425771108985,0.013987155819514204,0.4600688890395383,0.0,0.17945617246515083,0.0030324652158402188,0.010014780082564734
2019-01-31 16:00:00,0.002422422486195508,0.008488836593374405,-0.0054152854439781795,0.013882787308907622,0.45844479848019487,0.0,2.1316282072803005e-16,0.003134716346398836,0.01011774300423074
2019-01-31 16:30:00,0.0010527548606158454,0.006811281528199098,-0.0067400165752842245,0.01355081525437777,0.48394879317228734,0.6359167486357219,0.21197224954524085,0.0018070755917536374,0.00878086026978897
2019-01-31 17:00:00,0.00106043165662828,0.006443266125333746,-0.006657071867544495,0.013101738606351724,0.48300662181327775,0.963057890719302,0.5329915464516748,0.0018580737120750257,0.008832213398493272
2019-01-31 17:30:00,0.0017047984314499942,0.0068584250839685,-0.0059924036881455756,0.01284526663424393,0.46923350531452324,0.4230202744542357,0.6739983046030867,0.002572592969943832,0.009551706571574226
2019-01-31 18:00:00,0.002472144293309775,0.0074887033310118145,-0.005245293347836966,0.012719728895455196,0.4523651086414646,0.0,0.4620260550578461,0.0034415948605517332,0.010426757762708627
2019-01-31 18:30:00,0.0021297189407980532,0.006618019100413486,-0.005425236961561164,0.01203607785263242,0.4585305548231695,0.19520984563051955,0.20607670669491857,0.00318584972984004,0.010169232337649214
2019-01-31 19:00:00,0.002782947870972441,0.00724283805826853,-0.004794233252881308,0.012022352316322905,0.44243775823302994,0.0,0.06506994854350669,0.003953476508697706,0.010942202724073091
2019-01-31 19:30:00,0.0029687939716853684,0.00723356629193983,-0.004600510211927311,0.011818517094720694,0.4358483962173095,0.0,0.06506994854350669,0.0042608562535082495,0.011251722202378023
2019-01-31 20:00:00,0.0037382923457334183,0.008149962885304562,-0.003849436811449669,0.011973653192876587,0.41583951180785694,0.0,1.6579330501069005e-16,0.005184125849124088,0.012181418867153626
2019-01-31 20:30:00,-0.0008698333622232379,0.0037363514172681356,-0.008296595443704202,0.012060446149727512,0.5326503016170846,1.0,0.3333333333333335,0.000533807829181443,0.0074987290289783015
2019-01-31 21:00:00,-0.0005428168620188467,0.003980864253537053,-0.007230457418711644,0.01122956743504116,0.5251932955460952,0.9361616672298169,0.6453872224099392,0.000839096826688257,0.0078061432058584845
2019-01-31 21:30:00,-0.0024709062636452117,0.0017176747221565591,-0.007970212277982225,0.009718268920841253,0.5685581608983418,1.0,0.9787205557432724,-0.0011926512383272359,0.005760251725538179
2019-01-31 22:00:00,-0.002471278891792106,0.0019321617551328885,-0.007783171599850092,0.009743839003951605,0.5706695464361187,0.9999999999999999,0.9787205557432724,-0.001294022125241101,0.005658175175073499
2019-01-31 22:30:00,-0.0018390773713256037,0.0025708139259317253,-0.006688610320955579,0.009278527791031924,0.5545939252033221,0.646505133598794,0.882168377866265,-0.0007362274689007853,0.0062198527545063165
2019-01-31 23:00:00,-0.0013772508508994585,0.0022079842921216564,-0.005875379019606108,0.008098212983526523,0.5426220416466387,0.3832494051167928,0.6765848462385291,-0.0003301671153552732,0.006628739777518211
2019-01-31 23:30:00,0.002444148206116159,0.005867794506976054,-0.002140104552870392,0.007993001344439064,0.44340740632884895,0.0,0.3432515129051959,0.0035951045385007596,0.01058133605303424
2019-02-01 00:00:00,0.0024465379974709656,0.005444566130152317,-0.002058193221135096,0.007490077253937837,0.4411511435835224,0.0,0.1277498017055979,0.0036974704202366038,0.010684414524683827
2019-02-01 00:30:00,0.0035309077194529692,0.00659838315935346,-0.001196013878307256,0.00777339964992174,0.4139315763300278,0.0,3.0790185216271004e-16,0.004927491830065245,0.011922998366013182
2019-02-01 01:00:00,0.0032939850414468452,0.0065140244575674355,-0.0015972471676660716,0.00809137986884183,0.4171589361405388,0.025078468731703198,0.008359489577234707,0.004824874910650534,0.011819667109159715
2019-02-01 01:30:00,0.0036572228900404458,0.007108377018252732,-0.0013973022328011009,0.008481460124523462,0.4051455664484322,0.0,0.008359489577234707,0.005338169186759334,0.012336534532080279
2019-02-01 02:00:00,0.005884055844876501,0.009938640887313,0.00023649225484212444,0.009653038158227678,0.35264889804832406,0.0,0.008359489577234707,0.007809299467431474,0.014824866857845231
2019-02-01 02:30:00,0.011428435498154199,0.017336228616565696,0.003650789722605907,0.013543321921193091,0.26371659384414897,0.0,3.0790185216271004e-16,0.013831650525448325,0.020889140737688106
2019-02-01 03:00:00,0.011531233688801379,0.01876933686854909,0.0021110301228430828,0.016486187918690193,0.2570954832818507,0.0,3.0790185216271004e-16,0.014406473893098237,0.021467965568785052
2019-02-01 03:30:00,0.01117922570804164,0.01942715312557808,0.00047077975756049106,0.01876963490027424,0.25583777464038726,0.0,3.0790185216271004e-16,0.014511057270993444,0.0215732769730399
2019-02-01 04:00:00,0.009590321240724453,0.018446794025956503,-0.0019242937685162165,0.02020417604254065,0.29834767530505507,0.43910140868360936,0.1463671362278701,0.013309648851817624,0.020363505303264473
2019-02-01 04:30:00,0.008365936819684228,0.017546332381810137,-0.0037081719826127513,0.021108453283266514,0.3288644399606747,1.0,0.47970046956120344,0.012423478574000724,0.019471166212253754
2019-02-01 05:00:00,0.00853650833861086,0.01807352437034182,-0.004094420968210666,0.022014076810533995,0.3200465350406925,0.8792508889553186,0.7727840992129762,0.012944567399248541,0.01999588244376982
2019-02-01 05:30:00,0.00890047134066796,0.018801590402331314,-0.0043076424239639755,0.02294296575026824,0.3076110385069024,0.7089638235491507,0.8627382375014899,0.013674993561679116,0.02073139325263962
2019-02-01 06:00:00,0.008751183029305443,0.019006822979135363,-0.004963239444026546,0.02380292325262304,0.30397685248270023,0.184461794727265,0.5908921690772448,0.01388388027407128,0.02094173406831179
2019-02-01 06:30:00,0.008258232360425666,0.018177563895731108,-0.005763841839483197,0.02379372141306159,0.31055570824708745,0.26434284842632966,0.3859228222342485,0.013727207170083355,0.02078397033068935
2019-02-01 07:00:00,0.007784709405867396,0.017250176185541477,-0.006419460833015478,0.02354214786738756,0.3175029457543939,0.8417150259739534,0.43017322304251615,0.013570582479270676,0.020626255343255906
2019-02-01 07:30:00,0.007379703347088373,0.015802261985034205,-0.006646280729562415,0.02234624182893853,0.32240498285937214,1.0,0.7020192914667611,0.013466192903857088,0.02052113909058151
2019-02-01 08:00:00,0.00748920059028424,0.014621161948642936,-0.0061568891136525306,0.020690486102565082,0.31272913931587043,0.47494166007473376,0.7722188953495625,0.01388388027407128,0.02094173406831179
2019-02-01 08:30:00,0.00744490864988423,0.013135904724308034,-0.005643376640210418,0.018709191792051983,0.3065370841811,0.0,0.4916472200249114,0.014145109759868157,0.021204782026177593
2019-02-01 09:00:00,0.00670425531676333,0.010658370697330222,-0.005497412675182667,0.01611420101501351,0.3321695206520838,1.0,0.4916472200249114,0.013674993561679116,0.02073139325263962
2019-02-01 09:30:00,0.005794136552230045,0.008782302803086006,-0.005899865084329936,0.014661038122775397,0.3684805772666475,1.0,0.6666666666666667,0.012996705785464302,0.020048383775993495
2019-02-01 10:00:00,0.0065129031123623005,0.008378251837630302,-0.004560435360738135,0.01291403548963083,0.3394322773139149,0.5310516326127225,0.8436838775375743,0.01398835591735792,0.021046936987995313
2019-02-01 10:30:00,0.0066562547199244815,0.0075040794074576755,-0.0038032392445797036,0.011286434007901332,0.3277176879131848,0.341934280374424,0.6243286376623822,0.014406473893098237,0.021467965568785052
2019-02-01 11:00:00,0.005896961489636032,0.005319059184149433,-0.0035520198765407462,0.008863248206703122,0.35756451376644094,0.7322058452345881,0.5350639194072451,0.01388388027407128,0.02094173406831179
2019-02-01 11:30:00,0.006662510760794715,0.004251527020373569,-0.0013739033805405532,0.005617348094079712,0.3263573340193077,0.0,0.3580467085363375,0.01492960651848807,0.02199473982775535
2019-02-01 12:00:00,0.006351360336550593,0.002250224569400938,-0.0001772047674205579,0.00242491588749499,0.3295083324305154,0.1009703035243726,0.2777253829196537,0.014877268976897673,0.021942037953795568
2019-02-01 12:30:00,0.0068507674883129255,0.003169907463330013,0.00027231785534698183,0.0028926110984029045,0.30635965850595165,0.0,0.03365676784145767,0.015662899313619416,0.02273313722454473
2019-02-01 13:00:00,0.004291070682757248,0.0008595570491376492,-0.002048868689975447,0.0029101562804836707,0.4369858542096864,1.0,0.366990101174791,0.013257478247438614,0.020310971528600286
2019-02-01 13:30:00,0.004470668851733972,0.0012367910276736005,-0.0016179199934748256,0.002855255131366118,0.4239034437221791,0.8998484919733962,0.6332828306577989,0.013622785331685261,0.020678821590440988
2019-02-01 14:00:00,0.003947536238962712,0.0008822976571654095,-0.0019789356636522593,0.002862803050132457,0.44189709742205496,0.9999999999999999,0.9666161639911321,0.013257478247438614,0.020310971528600286
2019-02-01 14:30:00,0.005434352478131288,0.0023965914271244504,-0.000343986991848122,0.0027377686409448855,0.3814155304266304,0.553764867632904,0.8178711198687669,0.014981949458483745,0.022047447137699905
2019-02-01 15:00:00,0.004623773001972031,0.0016396465657704251,-0.0009644584408344814,0.002603226172905749,0.41288414916835076,0.5203009826795814,0.6913552834374953,0.014354190289660895,0.021415318008452866
2019-02-01 15:30:00,0.004193768516341567,0.0013522967570462896,-0.0012337828187760636,0.002585926341664853,0.42598723720453285,0.7369469574304239,0.6036709359143034,0.01409285309424435,0.021152161591178498
2019-02-01 16:00:00,0.004775604670447908,0.002125221986051029,-0.0005575652203737569,0.0026806860086458226,0.3973378258853249,0.26325864638889135,0.5068355288329659,0.014877268976897673,0.021942037953795568
2019-02-01 16:30:00,0.004488772313548273,0.0019915557020404595,-0.0007334346336684838,0.0027232772294802595,0.4031020731938721,0.48655401228640727,0.4955865387019079,0.014772610085593385,0.021836650510467237
2019-02-01 17:00:00,0.0057081111045624855,0.0035540988638309567,0.0003341589075214202,0.0032136921246204452,0.3522987120605379,0.0,0.24993755289176658,0.01623980171434458,0.023314055561292957
2019-02-01 17:30:00,0.005983472422693925,0.0041898023419244534,0.00040825510796227427,0.0037728732898932305,0.33601109020196085,0.0,0.16218467076213613,0.01676482744368668,0.023842736102500428
2019-02-01 18:00:00,0.0016714667635757685,0.000192469754856317,-0.003911988223834095,0.004112105504876259,0.5285066543202457,1.0,0.3333333333333337,0.012475563329560568,0.019523613540487705
2019-02-01 18:30:00,0.0022995693386884675,0.0010178817908417237,-0.003205896617859527,0.004228404314368403,0.5017608572175343,0.8610575925465135,0.6203525308488381,0.01320531301482708,0.020258443163097217
2019-02-01 19:00:00,0.0057922522137852095,0.0048435295865558725,7.585859037684273e-05,0.004755972758101135,0.39191451925245113,0.2904141158086047,0.717157236118373,0.016974989665150764,0.02405436130632488
2019-02-01 19:30:00,0.00626470646762467,0.005612122770328298,0.0002933483228566569,0.005303115749091642,0.37473567027716387,0.20117128544015428,0.45088099793175784,0.01771124211397246,0.024795738959561442
2019-02-01 20:00:00,0.00691978016266348,0.006786017166451774,0.0005276474298216982,0.006235567312683944,0.3532935573413102,0.0,0.16386180041625337,0.018659420289855122,0.02575051759834368
2019-02-01 20:30:00,0.008806408006686972,0.009613280283934156,0.0015347199235675735,0.008033780069426184,0.3079602102175732,0.0,0.06705709514671847,0.020931680240701356,0.028038595217098283
2019-02-01 21:00:00,0.008964118502021057,0.010499916309694157,0.0009445223678377079,0.009501026981524722,0.2983715975540338,0.0,3.671137468093851e-16,0.021461566408885746,0.02857217003166057
2019-02-01 21:30:00,0.009619907036944486,0.011994209538500611,0.0007921987329186919,0.011130849015621188,0.27961976511437997,0.0,3.671137468093851e-16,0.022522990595936987,0.02964098301033946
2019-02-01 22:00:00,0.011060414923908413,0.014444961576442594,0.0011710917263527687,0.013171030096073398,0.24925391706171005,0.0,3.671137468093851e-16,0.024439123418874775,0.03157045442715134
2019-02-01 22:30:00,0.011791070321787167,0.016224409380325433,0.0008227033984946619,0.015271538165127304,0.23192486230470238,0.0,3.671137468093851e-16,0.025667083593912787,0.0328069626850116
