timestamp,ema50_dist_ltc_btc_12h,ema200_dist_ltc_btc_12h,lower_bb_dist_ltc_btc_12h,width_bb_ltc_btc_12h,rsi_ltc_btc_12h,stoch_rsi_fastk_ltc_btc_12h,stoch_rsi_fastd_ltc_btc_12h,kijun_dist_ltc_btc_12h,tenkan_dist_ltc_btc_12h
2018-09-01 14:00:00,-0.012768598636610173,-0.016507154577691918,-0.09488059168773333,0.08299579435118505,0.62501927238856,1.0,1.0000000000000002,0.10889802987659669,0.14023598181424557
2018-09-02 02:00:00,0.02287025675082721,0.022029603927784303,-0.05980463760537702,0.08340964256156068,0.5170667873935898,0.3033265719586184,0.7677755239862063,0.1499775482712169,0.18247642568477773
2018-09-02 14:00:00,0.004207481995197382,0.008261952708823017,-0.07820242889929907,0.08959763213671237,0.5579310648206978,0.3785394790033033,0.5606220169873074,0.1291887125220459,0.16110008818342147
2018-09-03 02:00:00,0.02059349737256455,0.027414537123044536,-0.06167846805700561,0.09064594843841876,0.5142156776039757,0.0,0.22728868365397403,0.1485592555219195,0.1810180513510482
2018-09-03 14:00:00,0.010960777233615104,0.021071852489336074,-0.06908296360044652,0.09237226359531231,0.5349885111448728,0.1874743647196831,0.1886712812409956,0.13822222222222225,0.17038888888888892
2018-09-04 02:00:00,-0.028421119504065007,-0.008905581540540553,-0.10883119320348644,0.10617602290918347,0.6168855638214155,1.0,0.3958247882398945,0.09257679180887357,0.12345349829351515
2018-09-04 14:00:00,-0.007895106913521688,0.01629479903310349,-0.0884559313139961,0.10867166556407674,0.5626740332821071,0.47198216987894265,0.553152178199542,0.11529667936853549,0.1468154599891125
2018-09-05 02:00:00,0.021723951465507207,0.04699313235988889,-0.05551069492301286,0.10294223574959431,0.49541398119032315,0.0,0.49066072329298094,0.1495903938951857,0.18207833015374253
2018-09-05 14:00:00,0.05566231594908144,0.0830555588772699,-0.019855465918868442,0.09975864691686326,0.43332081105141307,0.0,0.1573273899596476,0.19033232628398777,0.22397164768765965
2018-09-06 02:00:00,0.056197418658936016,0.08569659319379097,-0.016676437071222794,0.09895798256201158,0.42895465116124293,0.0,7.105427357601002e-17,0.19352207852732128,0.2272515437492717
2018-09-06 14:00:00,0.02482605394238746,0.05460091993252614,-0.044405152138025095,0.09850391057103502,0.4900625762833669,0.45698629587512407,0.1523287652917081,0.15921692882199845,0.19197691524272953
2018-09-07 02:00:00,0.03855361833222992,0.07029700591540622,-0.02993867353915658,0.09825301552578357,0.46276751205354344,0.5087752295652878,0.32192050848013737,0.17652463535086715,0.20977374526243264
2018-09-07 14:00:00,0.03968450290847603,0.07264531443101085,-0.02966972714404581,0.10016276475523549,0.45790814043171274,0.47380907161561064,0.47985686568534086,0.1796407185628741,0.2129778903730999
2018-09-08 02:00:00,0.025521164965840892,0.05901110650051011,-0.04221747375463181,0.10038566029913391,0.48596198061116375,0.9328958451132463,0.6384933820980482,0.1647527003979532,0.19766913018760635
2018-09-08 14:00:00,0.04921036987031857,0.08629959948026689,-0.020728503909170914,0.10363052002317677,0.43861393840600654,0.0,0.468901638909619,0.19393939393939386,0.22768065268065252
2018-09-09 02:00:00,0.041440082932041156,0.07982670169113959,-0.025910131586851626,0.10296117653174439,0.45198627789460255,0.28242645029870855,0.405107431803985,0.1870220162224796,0.22056778679026645
