timestamp,ema50_dist_xmr_btc_5m,ema200_dist_xmr_btc_5m,upper_bb_dist_xmr_btc_5m,lower_bb_dist_xmr_btc_5m,width_bb_xmr_btc_5m,rsi_xmr_btc_5m,stoch_rsi_fastk_xmr_btc_5m,stoch_rsi_fastd_xmr_btc_5m,kijun_dist_xmr_btc_5m,tenkan_dist_xmr_btc_5m
2019-02-11 16:00:00,-0.28658777836327864,-0.6499437402079034,1.8100778819146068,-1.4307335947939537,3.234676197028425,48.7893736079887,11.648795545454623,3.8829318484849336,-0.2612251078973227,-0.10221852048155622
