timestamp,ema50_dist_trx_usd_12h,ema200_dist_trx_usd_12h,lower_bb_dist_trx_usd_12h,width_bb_trx_usd_12h,rsi_trx_usd_12h,stoch_rsi_fastk_trx_usd_12h,stoch_rsi_fastd_trx_usd_12h,kijun_dist_trx_usd_12h,tenkan_dist_trx_usd_12h
2018-07-15 00:00:00,,,,,,,,-0.14375375375375377,-0.18620120120120132
2018-07-15 12:00:00,,,,,,,,-0.17365599188523395,-0.2146210694102305
2018-07-16 00:00:00,,,,,,,,-0.17825234883854968,-0.21898956712202433
2018-07-16 12:00:00,,,,,,,,-0.2141282178490711,-0.25308693015820527
2018-07-17 00:00:00,,,,,,,,-0.23060525108610586,-0.2687471329501606
2018-07-17 12:00:00,,,,,,,,-0.22384037456445982,-0.26231761759581884
2018-07-18 00:00:00,,,,,,,,-0.28717499999999996,-0.3225125000000001
2018-07-18 12:00:00,,,,,,,,-0.27809707066359457,-0.31388459883029085
2018-07-19 00:00:00,,,,,,,,-0.2849583709499448,-0.320405757849333
2018-07-19 12:00:00,,,,,,,,-0.26101492846775853,-0.29764928467758656
2018-07-20 00:00:00,,,,,,,,-0.2520199370409233,-0.28910020986358875
2018-07-20 12:00:00,,,,,,,,-0.2248110488826056,-0.2632401718231745
2018-07-21 00:00:00,,,,,,,,-0.1856685897069743,-0.22603815616610512
2018-07-21 12:00:00,,,,,,,,-0.18506345032582583,-0.2254630158911627
2018-07-22 00:00:00,,,,,0.591390160183066,,,-0.2047913877733154,-0.24421296296296302
2018-07-22 12:00:00,,,,,0.5863776684519976,,,-0.20232200307735337,-0.24186599524409014
2018-07-23 00:00:00,,,,,0.5621989649260702,,,-0.19047754244506276,-0.23060871046505038
2018-07-23 12:00:00,,,,,0.5527192657808689,,,-0.18580810965162764,-0.22617075956596244
2018-07-24 00:00:00,,,,,0.5139985199681886,,,-0.1658475220876483,-0.20719969574629915
2018-07-24 12:00:00,,0.112212908859469,-0.09801419889628737,0.2087451518222839,0.5862920140422684,,,-0.21066910278769757,-0.2497992968468843
2018-07-25 00:00:00,,0.03901266412623272,-0.1496080249509747,0.19966150729844934,0.661155434733331,1.0,0.6662721957381216,-0.26512886597938135,-0.30155927835051555
2018-07-25 12:00:00,,0.0915400219213176,-0.09938400892023425,0.19167578201260901,0.5815638217359623,0.4591377977419935,0.819318128318786,-0.22770855904658716,-0.2659940411700976
2018-07-26 00:00:00,,0.06666161897427236,-0.11404979704342766,0.18509712374782533,0.6062202302684677,0.626689615282176,0.6952758043413898,-0.24624616686052647,-0.28361266786507355
2018-07-26 12:00:00,,0.05421569049497288,-0.12607857084063545,0.1870139415893099,0.6218395809845568,0.5060301925270192,0.5306192018503963,-0.2578411723366042,-0.2946328639475261
2018-07-27 00:00:00,,0.13135566647473396,-0.06463589900037625,0.18966438368625327,0.5222603775243154,0.0,0.3775732692697318,-0.20312456331572615,-0.2426287694586513
2018-07-27 12:00:00,,0.11851942981591268,-0.07618229153891642,0.19066560334802293,0.5344345899566824,0.12225657576411203,0.20942892276371045,-0.21193444072855905,-0.2510019070783007
2018-07-28 00:00:00,,0.08552568017799844,-0.08979213709302192,0.17569260974590495,0.5554197787890328,0.3329952451161834,0.1517506069600985,-0.2266402668908838,-0.2649787084000109
2018-07-28 12:00:00,,0.08736801301430663,-0.07647583704899452,0.1629563753060497,0.5390652435311892,0.16875879122274184,0.20800353736767913,-0.21751420181673475,-0.25630505776777635
2018-07-29 00:00:00,,0.05920200820108912,-0.08149740115501891,0.14228556565508416,0.5542201902552261,0.9638235767820353,0.4885258710403202,-0.22728997289972896,-0.2655962059620597
2018-07-29 12:00:00,,0.04181756137418291,-0.08926060613430109,0.13426309246111637,0.5678295483524138,1.0,0.7108607893349257,-0.23578129187885277,-0.273666577325114
2018-07-30 00:00:00,,-0.01818104172922197,-0.1597461221520453,0.15538904660296302,0.646609801139371,1.0,0.9879411922606784,-0.2887752556747317,-0.32403342479421304
2018-07-30 12:00:00,,0.06428545183570655,-0.08940504966267471,0.15564537612431617,0.5307591054697826,0.0,0.6666666666666667,-0.22935755020405946,-0.267561285440147
2018-07-31 00:00:00,,0.08075659429153648,-0.07067175312847118,0.150668612905303,0.5122760432315252,0.0,0.3333333333333334,-0.21712748139809446,-0.2559375085802148
2018-07-31 12:00:00,,0.15305164215839384,-0.0147329287081015,0.15693130290738183,0.44775228090153457,0.0,9.473903143468002e-17,-0.16628654970760226,-0.20761695906432753
2018-08-01 00:00:00,,0.17375097843138754,-0.0110834022064501,0.17093184608656012,0.43489694353874037,0.0,9.473903143468002e-17,-0.15431842448689048,-0.19624214023015785
2018-08-01 12:00:00,,0.2051531457758522,-0.004071425932201667,0.19011068041845866,0.41595098093013133,0.0,9.473903143468002e-17,-0.13604823803896593,-0.1788776777868678
2018-08-02 00:00:00,,0.23430057060225606,-0.0018855647405914278,0.211596978807876,0.400431781709133,0.0,9.473903143468002e-17,-0.12034923181341384,-0.16395693218979457
2018-08-02 12:00:00,,0.2795702962142854,0.005682472660075488,0.23970024435337892,0.3771962980966081,0.0,9.473903143468002e-17,-0.09514137920091381,-0.13999873060201196
2018-08-03 00:00:00,,0.2884310556278158,-0.009441888246387697,0.26140795062791916,0.37636285329845437,0.0,9.473903143468002e-17,-0.09422154452174458,-0.13912449569554308
2018-08-03 12:00:00,,0.36611633882805594,0.008912045597242235,0.3008000203898606,0.3378496412725369,0.0,9.473903143468002e-17,-0.04785280170974415,-0.09505443130969082
2018-08-04 00:00:00,,0.33973756682558465,-0.027446071513856474,0.31759286325614394,0.3585535462700169,0.330827690664491,0.11027589688816378,-0.06191807863135368,-0.1084224379009705
2018-08-04 12:00:00,,0.3379032644685349,-0.04859171791409056,0.33765171277306,0.3595621725050144,0.5518265841380035,0.2942180916008316,-0.06256575486585991,-0.10903800631246707
2018-08-05 00:00:00,,0.4062282146943501,-0.026141649597397953,0.36332280567630154,0.3199353958805805,0.0,0.2942180916008316,-0.012707756232686829,-0.0616516620498615
2018-08-05 12:00:00,,0.3663148320954652,-0.06200097339981381,0.37175127327292623,0.34814190302345144,0.7118042279895864,0.42121027070919675,-0.03148777173913031,-0.07950067934782612
2018-08-06 00:00:00,,0.31809110557091835,-0.10438477046138628,0.3816909852330535,0.39459521828663774,0.9999999999999999,0.5706014093298623,-0.062134070126965146,-0.10862772186040393
2018-08-06 12:00:00,,0.35852394077478267,-0.08918888150240234,0.3945762177760879,0.3642039000932119,0.5929361038640752,0.768246777284554,-0.028716446382340832,-0.07686673933778454
2018-08-07 00:00:00,,0.37471918734547316,-0.08708404986155105,0.40373854172824347,0.3479526718903713,0.37526577356977137,0.6560672924779489,-0.008829561650502193,-0.05796572461501037
2018-08-07 12:00:00,,0.3287767184527768,-0.11893080479543217,0.40519343043899647,0.3830362141580202,0.752178964878667,0.5734602807708379,-0.0322766766223187,-0.08025047515612282
2018-08-08 00:00:00,,0.3986512186581921,-0.07888613011464363,0.4117118161069101,0.3333237869792491,0.0,0.3758149128161461,0.030466208890495228,-0.020617997831586576
2018-08-08 12:00:00,0.377021666401147,0.525466743200695,-0.017592758813249176,0.43308356432158435,0.2778618083213186,0.0,0.2507263216262224,0.13561414688545503,0.07931734905209487
2018-08-09 00:00:00,0.4288745997060135,0.5495908929987279,0.01688752065589072,0.41512398429587977,0.25628055086378815,0.0,4.736951571734001e-17,0.1928129183400269,0.13368055555555536
2018-08-09 12:00:00,0.3756593666377237,0.47650004416254976,-0.02874195008802327,0.41282020104327366,0.2884605520315827,0.2538742674802358,0.08462475582674531,0.16118916717572818,0.1036245163917735
2018-08-10 00:00:00,0.2732322907937643,0.33905431345578063,-0.09218739330368964,0.3838604795786298,0.3674664653372837,1.0,0.41795808916007865,0.08414448669201535,0.030399239543726253
2018-08-10 12:00:00,0.3510539090931013,0.41543434651218636,-0.0453996880004639,0.38888379362522374,0.3276176417524384,0.6416018722016765,0.6318253798939708,0.16260958205912335,0.10497451580020378
