timestamp,ema50_dist_eos_usd_15m,ema200_dist_eos_usd_15m,upper_bb_dist_eos_usd_15m,lower_bb_dist_eos_usd_15m,width_bb_eos_usd_15m,rsi_eos_usd_15m,stoch_rsi_fastk_eos_usd_15m,stoch_rsi_fastd_eos_usd_15m,kijun_dist_eos_usd_15m,tenkan_dist_eos_usd_15m
2018-12-21 14:15:00,,,0.6629622151496983,-4.324359521907861,5.080327219043852,58.049734160577685,62.33490223654646,73.92814979681647,-0.08036862408915546,0.18038291184454547
2018-12-21 14:30:00,,,1.7046790200269335,-3.3016094949467334,5.046583731751002,52.85097103714156,0.0,52.15445846690411,0.8744726118784074,1.1377159135984805
2018-12-21 14:45:00,,,1.1758702917808783,-3.943212280177155,5.190907655523124,55.91546147208004,38.15471171482766,33.49653798379138,0.18444237518802087,0.445884965260368
2018-12-21 15:00:00,,,1.764276951508248,-3.3189925742584503,5.123094299487872,53.14963176011626,3.7185019916272877,13.957737902151655,0.6965442764578667,0.9593232541396546
2018-12-21 15:15:00,,,3.0285389516561345,-1.9951497266069373,4.997864979174413,47.04350726708355,0.0,13.957737902151655,1.9665378727126814,2.232631041772981
2018-12-21 15:30:00,,,2.1780628697432913,-2.570368615124219,4.757763975581431,50.95442493468602,44.08180629922464,15.933436096950645,1.1443757457424875,1.4083233901001524
2018-12-21 15:45:00,,,2.7481487906228397,-1.6171379064176983,4.340739578496646,47.78456645366349,8.352829257871852,17.4782118523655,1.8292017036147135,2.09493647846819
2018-12-21 16:00:00,0.5368366859118234,,3.797163532276704,-0.6084752669143323,4.336500064843489,43.435288035537376,0.0,17.4782118523655,2.8702239546942065,3.1386753944029566
2018-12-21 16:15:00,0.7008511108654858,,3.888986457140242,-0.24063156970058897,4.055636029196843,42.65325522887412,0.0,2.7842764192906224,3.0673151320879777,3.336280903430211
2018-12-21 16:30:00,1.5596918272417826,,5.024810869780838,0.3521580451287365,4.550318226371382,39.06448868108996,0.0,5.329070518200751e-15,4.011495472362703,4.282925188682873
2018-12-21 16:45:00,1.3848219822320207,,5.049315774733576,-0.11407719492229074,5.039048438363136,39.759627880639556,7.97170871269007,2.657236237563362,3.8902919111639234,4.1614053331352485
2018-12-21 17:00:00,0.44507712600050375,,4.1072177337383,-1.1820260360972945,5.212998667722423,45.07180339548588,100.0,35.990569570896696,2.945938983549845,3.2145880101571267
2018-12-21 17:15:00,0.7375997414884372,,4.424072337613283,-1.0785715623050751,5.412112762700014,43.61296441379024,75.71562251933159,61.22911041067389,3.276600457801071,3.546112382780753
2018-12-21 17:30:00,2.3549236081875646,,6.325428435294889,0.0556114025002552,6.075962247038178,36.913353794143525,0.0,58.57187417311054,5.033229452183363,5.307325498441773
2018-12-21 17:45:00,0.5893174687298552,,4.429628337341618,-1.7948666188800533,6.143560861358938,46.00378850025229,100.0,58.57187417311054,3.2461061489628573,3.5155384956078617
2018-12-21 18:00:00,0.8344755269462212,,4.736014649624698,-1.6472166186095483,6.286148059490125,44.870976721660185,87.53842016123984,62.51280672041329,3.5326992116658573,3.8028794551981715
2018-12-21 18:15:00,0.39115097538104937,,4.258945079352072,-2.1657692114373406,6.3581704460802895,47.02502855453384,100.0,95.84614005374662,3.093904326675001,3.362939485516314
2018-12-21 18:30:00,1.435985413188945,,5.09334401831516,-1.2423721490205653,6.216027433411566,42.44363803766052,54.692070053324414,80.74349673818809,4.227057640001486,4.499049890085316
2018-12-21 18:45:00,1.0683854663275705,,4.533887589188534,-1.681659771175581,6.128152919217966,44.151836244577666,37.28558394281889,63.992551332047775,3.8941504178273023,4.165273909006495
2018-12-21 19:00:00,1.7495247011888315,,4.848639359247575,-1.0116927903634165,5.7500195604927455,41.111330897619844,0.0,30.65921799871444,4.667739280101757,4.940881538576658
2018-12-21 19:15:00,1.5020098943883342,,4.214412105657073,-1.2065228806337869,5.340615093319891,42.167412105438366,17.85822118558607,18.381268376134994,4.476190476190456,4.748832866479913
2018-12-21 19:30:00,1.4540355530874738,,3.9486623105946306,-1.276234624952921,5.156001726738781,42.11761097941652,33.09581687805641,16.9846793545475,4.487897803675467,4.760570745555048
2018-12-21 19:45:00,1.1935470926889735,,3.1877131451022223,-1.3461210025646042,4.49246768175025,43.459973075800576,77.24512573315046,42.733054598930984,4.269792753839274,4.541896526017597
2018-12-21 20:00:00,0.5452742437636049,,2.060147620469688,-1.7580089281192812,3.8123971850878617,47.37914454236079,100.00000000000001,70.11364753706897,3.6247453232080007,3.8951657714391352
2018-12-21 20:15:00,1.179603566831089,,2.5419524320420273,-1.1118165278164671,3.6278275278489187,43.81465571872091,32.25380431394129,69.83297668236393,4.328124417260293,4.600380412486471
2018-12-21 20:30:00,1.7830046794057974,,2.752238382567662,-0.3596634248053676,3.075114596493941,40.59770214756286,0.0,44.08460143798044,5.025342594330762,5.299418058944982
2018-12-21 20:45:00,1.8343941058262425,,2.541686838176349,-0.22470939287152492,2.7347148677087727,40.01117873020982,0.0,10.751268104647101,5.155627396436335,5.430042853920747
2018-12-21 21:00:00,2.0205930006505834,,2.729225239391342,-0.12760327346345024,2.820143772921274,38.73287965901151,0.0,4.736951571734001e-15,5.433061962912711,5.708201417156622
2018-12-21 21:15:00,1.911807778986807,,2.6106248147161892,-0.2965240611367048,2.873896446193665,38.97284630023689,4.72210184797285,1.5740339493242879,5.401281085154475,5.676337603617165
2018-12-21 21:30:00,2.865795231720436,,3.8547484755046435,0.34529721441307615,3.437267850978596,34.02192457184688,0.0,1.5740339493242879,6.508909533962837,6.786856533658225
2018-12-21 21:45:00,4.2237252343518605,,5.781118327649426,1.052221445912127,4.572664046245581,28.569782115530984,0.0,1.5740339493242879,8.093434831330427,8.375516828316387
2018-12-21 22:00:00,2.7482412475453133,,4.265279434241709,-0.5001204074703391,4.677345101068984,38.088865928141985,91.50269231834126,30.50089743944709,6.679505758523385,6.957897948287695
2018-12-21 22:15:00,2.6254104351343566,,4.125132080545435,-0.7189702564014855,4.762984851102907,38.19231015117413,92.49705533673176,61.33324921835768,6.663234957675579,6.941584686951874
2018-12-21 22:30:00,1.809549769659502,,3.3677514258605434,-1.5140208735647254,4.836940378627803,43.082662159037675,100.0,94.66658255169102,5.892039217170741,6.168376424272237
2018-12-21 22:45:00,1.5353558454583638,,2.9337541907138664,-1.7343737132282877,4.640300474945569,44.445765501009404,100.0,97.49901844557728,5.672030825022656,5.9477938954366705
2018-12-21 23:00:00,1.8190740384751214,,3.108215886234178,-1.4421178537083912,4.5127404004303004,42.58846927219312,70.78298614715244,90.26099538238417,6.04458091663822,6.321316198491211
2018-12-21 23:15:00,2.325950744854177,,3.421764577393671,-0.9107060050935534,4.278749627828811,39.617034616029976,22.782995722410934,64.52199395652114,6.6713697376449055,6.949740695546058
2018-12-21 23:30:00,2.025241654221288,,3.0798291778104225,-1.2130103041423146,4.253140269317144,41.21290339106088,33.049445352092754,42.20514240721872,6.444063926940635,6.72184170471839
2018-12-21 23:45:00,1.2642733176359888,,2.1613223734724185,-1.872250426676847,4.027751250673065,46.24041547520935,100.0,51.94414702483457,5.703975211608214,5.979821644498173
2018-12-22 00:00:00,1.6987026081625611,,2.5740864713086564,-1.4378695571706235,3.989292520294269,43.394979887546306,57.039529385969956,63.36299157935425,6.229825693996105,6.5070443929669874
2018-12-22 00:15:00,1.0859912532600324,,1.8800200110581589,-1.9789588728837182,3.8608888436810145,47.33775075208768,100.0,85.67984312865667,5.636116460858731,5.911785808693026
2018-12-22 00:30:00,0.7326544355688025,,1.4516201441444831,-2.267700848804699,3.734559502701982,49.512803236442316,100.0,85.67984312865667,5.29812542347361,5.572912745614689
2018-12-22 00:45:00,0.13891850075116174,,0.787392833810352,-2.8059543187292424,3.6299838808029268,53.32313160223414,100.0,100.00000000000001,4.68340693061895,4.956590075593126
2018-12-22 01:00:00,0.7020861362448505,,1.0573221580918668,-2.0676741249656683,3.140863169462266,49.291224727295045,59.38914925147405,86.46304975049138,5.302089215132688,5.5768868812346994
2018-12-22 01:15:00,1.0107930849692082,,1.2011958478900686,-1.6484439875041001,2.8560265983080906,47.046342459727036,0.0,53.12971641715804,5.6680391342122105,5.943791787859309
2018-12-22 01:30:00,0.7626420268442624,,0.9275551952661498,-1.8431224775881327,2.7834197129650717,48.60801880606483,24.880178557567707,28.089775936347277,5.441010177157923,5.7161703731624325
2018-12-22 01:45:00,1.2094561464919273,,1.3450830194898122,-1.356825443732368,2.7020671073137246,45.324910533307545,0.0,8.293392852522592,5.96022727272727,6.236742424242414
2018-12-22 02:00:00,1.1252069337238435,,1.2638839797420198,-1.3975454716012803,2.663209293980128,45.62912853571908,7.670042955061389,10.850073837543055,5.9201060204467915,6.196516471033675
2018-12-22 02:15:00,1.3651841020047684,,1.498433171173641,-1.1262765615964287,2.61983478860716,43.61668603063797,0.0,2.556680985020486,6.229825693996105,6.5070443929669874
2018-12-22 02:30:00,1.6344752103749194,,1.8364634547282543,-0.8069732466966406,2.629899422904939,41.39519555001807,0.0,2.556680985020486,6.581955345576462,6.86009296654726
2018-12-22 02:45:00,1.9776062198682443,,2.0733113457992447,-0.10675053162781944,2.158834480954421,38.733430702468375,0.0,2.3092638912203256e-14,7.026437617171055,7.305735164709004
2018-12-22 03:00:00,2.564288359134581,,2.907116331597326,0.32812113999460824,2.5379409827621133,34.8380941311384,0.0,2.3092638912203256e-14,7.752012634336114,8.033203651631293
2018-12-22 03:15:00,2.783608287534567,,3.410490298026203,0.34960553997660515,3.004400587329046,33.12580625281277,0.0,2.3092638912203256e-14,8.10178923368241,8.383893032422595
2018-12-22 03:30:00,1.6024003333581227,,2.2722409471889415,-0.8219905744968004,3.0719559950521456,43.276766184227284,100.0,33.33333333333336,6.92825197813538,7.207293299185813
2018-12-22 03:45:00,1.3942518791558944,,2.072142671715249,-1.025577786219134,3.08159501227854,44.52213852666646,100.0,66.66666666666669,6.769083969465628,7.047709923664103
2018-12-22 04:00:00,1.7615569639602313,,2.5108325753165905,-0.7053355844782949,3.187394008341505,41.66760411111541,74.95216577617576,91.65072192539195,7.231571280714522,7.511404147659739
2018-12-22 04:15:00,1.3935626817962454,,2.199524765190408,-1.0327880357220431,3.213565874222355,44.38616066259892,98.80682783899245,91.25299787172276,6.903733710398585,7.182711048266888
2018-12-22 04:30:00,1.1828015821788274,,2.0315779854236604,-1.2143014773539518,3.232669538417114,45.813936876102346,100.0,91.25299787172276,6.732420161013386,7.0109504368728315
2018-12-22 04:45:00,1.823738326043145,,2.7160089952656508,-0.647613221970833,3.329191786141774,40.86428774259947,0.0,66.26894261299749,7.487031700288171,7.767531219980772
2018-12-22 05:00:00,1.6808483281899766,,2.6347778479867134,-0.8247640252253108,3.4285135882804694,41.566325482629466,14.183585969318202,38.061195323106084,7.408616187989536,7.688911073567795
2018-12-22 05:15:00,1.4501631575103202,,2.376543311465662,-1.0575460713553198,3.41158999388933,43.24662265857453,48.13138975548103,20.77165857493309,7.22746090156392,7.507283042011648
2018-12-22 05:30:00,1.987221226230007,,2.873497943188119,-0.5730737241368411,3.407379574837679,38.91878225399777,0.0,20.77165857493309,7.880833011955257,8.162360200539908
2018-12-22 05:45:00,2.5559490876652102,,3.3030342859908135,-0.04100012450019008,3.290367947251955,34.87481633280276,0.0,16.043796585160358,8.592779503105575,8.876164596273274
2018-12-22 06:00:00,2.2267441080896067,,2.876682620740323,-0.3755207307325925,3.2120342630324346,37.3491717023331,29.555812368870583,9.851937456290209,8.340433772269563,8.623160340821068
2018-12-22 06:15:00,2.8482291831960938,,3.5582604289684294,0.0773939498105225,3.4187200564427673,33.165096008338764,0.0,9.851937456290209,9.122293739028663,9.407060659254917
2018-12-22 06:30:00,3.1429409464070357,,3.867312101553777,0.21416067557111784,3.5800912020781386,31.039707024050102,0.0,9.851937456290209,9.571092831962403,9.857030943987443
2018-12-22 06:45:00,2.2188332470390204,,2.860788948895787,-0.6857947768545314,3.5084296554818715,39.33369547913955,100.0,33.33333333333335,8.685601056803161,8.969228378273364
2018-12-22 07:00:00,1.7630803139852214,,2.2431861372165907,-1.049843772207948,3.2734978908499435,42.78937983434718,100.0,66.66666666666669,8.277530481904382,8.56009289723243
2018-12-22 07:15:00,1.8151938676218782,,2.1758001541988925,-0.9383471448589198,3.0949977277969842,41.940620995341924,92.77631936898338,97.59210645632781,8.411812579932576,8.69472541952485
2018-12-22 07:30:00,0.8946543944922114,,1.170240245176224,-1.7634247701292405,2.9423919220780874,49.55157464824247,100.0,97.59210645632781,7.47051365784317,7.750970071842933
2018-12-22 07:45:00,1.3311055669058103,,1.5817260258363053,-1.29527271926958,2.872884009486391,45.936082401995954,64.61602073765822,85.79744670221389,7.993282631355436,8.275103269891492
2018-12-22 08:00:00,0.9492741058017229,,1.2457391550014574,-1.6258707390113702,2.8770782355478244,48.74870602249257,89.45114288741034,84.68905454168954,7.627640337039732,7.908506790812186
2018-12-22 08:15:00,1.1214738058651363,,1.471087765382606,-1.3978276921225996,2.867864957520768,47.07050865010794,67.40137818091964,73.82284726866276,7.860034702139962,8.141507615191813
2018-12-22 08:30:00,0.7080377052937514,,1.0192688964671293,-1.7556136763704266,2.78513667710506,50.326171535834405,100.0,85.61750702277669,7.449873242682625,7.730275793193497
2018-12-22 08:45:00,0.16640380586883108,,0.4633178467305932,-2.26823130716699,2.756424694062544,54.552969672727215,100.0,89.13379272697324,6.879226683987305,7.158140068008989
2018-12-22 09:00:00,-0.8335824137834291,,-0.2809977107532502,-3.434119887371301,3.212801860269937,61.48480862746189,100.0,100.00000000000004,5.775920744157892,6.051954927021086
2018-12-22 09:15:00,-0.3629600619934892,,0.2880202276977828,-3.040916713927677,3.375397541787547,57.31229144743656,71.05293225074615,90.35097741691543,6.262108262108268,6.539411206077861
2018-12-22 09:30:00,0.21458322902916382,,0.8556931247239774,-2.462433409772402,3.344999259817399,52.43507288732305,18.899273577693396,63.31740194281323,6.887394444232142,7.166329142944461
2018-12-22 09:45:00,0.2834904410146333,,0.9875874638378468,-2.387205054660091,3.3985760526330053,51.787876909580575,0.0,29.98406860947989,6.973231357552567,7.252390057361358
2018-12-22 10:00:00,-0.5387097451886591,,0.3261170254430068,-3.27318209445564,3.65312916669747,57.72787585584725,61.25647905010214,26.71858420926522,6.072728651600179,6.349537388138926
2018-12-22 10:15:00,-0.8029911146141822,,0.24872527529573585,-3.6470845055706302,3.963150831919482,59.63380489221232,100.0,53.75215968336742,5.755926051945104,6.031908056406188
2018-12-22 10:30:00,-2.407580548696364,,-0.7933181096889674,-5.614737476830623,4.981012388453415,68.56109477555383,100.0,87.08549301670075,3.940474863448884,4.2117192434882655
2018-12-22 10:45:00,-2.732844442833926,,-0.5816743516723122,-6.221610400861588,5.838542380976887,70.40703798995978,100.0,100.00000000000004,3.4752533846267752,3.745283716801051
2018-12-22 11:00:00,-1.9080928885471082,,0.5458727366244309,-5.489961002615241,6.1888242048982685,63.564288427912516,46.03153197609759,82.01051065869923,4.269792753839274,4.541896526017597
2018-12-22 11:15:00,-1.7348006180005537,,0.8934811869539594,-5.199078201879392,6.226605662603476,62.67269180671118,28.20775237040264,58.079761448833445,4.378731343283571,4.65111940298506
2018-12-22 11:30:00,-1.8741592233357474,,0.8434288579224347,-5.084093067312256,6.055927704592277,63.824161454824036,14.887743848429801,29.709009398310048,4.149447112699645,4.421236829368169
2018-12-22 11:45:00,-1.4851818463109123,,1.3133130564271678,-4.513610917176269,5.92167966746255,60.75954705508625,0.0,14.36516540627752,4.497961567843656,4.770660772249702
2018-12-22 12:00:00,-1.422914087804128,,1.4352834207863596,-4.278559141796134,5.796244164106736,60.719644868294466,0.0,4.962581282809972,4.502405651093788,4.775116452835793
2018-12-22 12:15:00,-0.5884356067214491,,2.2354671907703016,-3.1764445919002737,5.437494580264557,53.46873677228265,0.0,3.848773152033876e-14,5.361581920903946,5.636534839924656
2018-12-22 12:30:00,-0.6156978651368772,,2.201486918651341,-3.045973818214731,5.269711749550935,53.84939288177857,3.675910174284657,1.2253033914282574,5.306053305225111,5.580861316066832
2018-12-22 12:45:00,-0.8174766629959862,,1.930520419634596,-2.9743086796714557,4.930561409881181,55.609250905708876,29.35907053396975,11.011660236084841,5.056897134487537,5.3310549442295185
2018-12-22 13:00:00,-0.5126505365361411,,2.173674686186544,-2.4370527133795172,4.616807227463547,52.984392393503754,0.0,11.011660236084841,5.357613649203419,5.632556212572015
2018-12-22 13:15:00,0.6477225552349752,,3.279053915462793,-1.044239905248645,4.275518873316328,43.81226656998363,0.0,9.786356844656622,6.614452321061037,6.892674746550775
2018-12-22 13:30:00,0.050778233770087944,,2.5737566627671127,-1.3978435764596453,3.9483854486326004,48.58912112176382,40.49216660663237,13.497388868877493,5.984314616958386,6.260892627112202
2018-12-22 13:45:00,0.2934226134835516,,2.7952162551692306,-1.0488323147278877,3.810773204274086,46.75078752917882,24.909085877959185,21.80041749486389,6.254035780757405,6.531317658677405
2018-12-22 14:00:00,0.3625970599242301,,2.891808156683262,-1.0301161525030134,3.885753924132423,46.13288812281666,25.300803733876513,30.234018739489397,6.343000847991664,6.62051489027824
2018-12-22 14:15:00,-0.02780967533896339,,2.483387752550681,-1.3777833145016238,3.8399437726677075,49.49547582813245,100.0,50.06996320394527,5.928127840048458,6.204559224477424
2018-12-22 14:30:00,-1.0273327553782519,,1.4044786142109134,-2.200896136507291,3.6197890679217637,57.250281028053294,100.0,75.10026791129222,4.824627145319638,5.098178820355215
2018-12-22 14:45:00,0.48202264184262766,,2.9184999459477723,-0.587951924638852,3.4660627422581163,46.114017693217455,0.0,66.66666666666671,6.444063926940635,6.72184170471839
2018-12-22 15:00:00,1.1848220157731681,,3.793024017752944,-0.059966628448759884,3.782391228576322,41.89847628516274,0.0,33.33333333333338,7.239792984473836,7.51964730688135
2018-12-22 15:15:00,0.5088838591272626,,3.1461967002322178,-0.8069545749227802,3.9074489294635084,46.49094953664125,29.914875341319707,9.971625113773284,6.545419920015227,6.823462197676622
2018-12-22 15:30:00,1.3423567386923851,,3.9782924326742464,-0.19205604458590875,4.092865692183638,41.689727725879735,0.0,9.971625113773284,7.487031700288171,7.767531219980772
2018-12-22 15:45:00,0.28259905297405297,,2.583156160414357,-1.1850194147780213,3.7420163225755587,48.46754612692713,100.0,43.30495844710662,6.375251929877912,6.652850134996369
2018-12-22 16:00:00,0.9504272588342522,,3.1607294524526486,-0.6172912415998488,3.7305782181099136,44.68374721622542,44.1737932943587,48.05793109811962,7.124803737601959,7.404357982614007
2018-12-22 16:15:00,0.23450586959294917,,2.251054039355993,-1.316087997602211,3.5505438473231696,48.973729748001745,100.0,81.39126443145295,6.375251929877912,6.652850134996369
2018-12-22 16:30:00,0.013371903074244074,,1.759372456523911,-1.457843259028202,3.212372594899123,50.2826277113715,100.0,81.39126443145295,6.141149686966418,6.418136975905897
2018-12-22 16:45:00,0.16256790821151945,,1.6964372595233757,-1.2558890722466853,2.945837415103889,49.31952762473316,82.79834535719614,94.26611511906543,6.306528843961368,6.583947708444149
2018-12-22 17:00:00,1.5324038332129586,,2.9846210076076574,0.0042296264747054835,2.936507470063528,41.561980429944676,0.0,60.9327817857321,7.82677408164052,8.10816019735572
2018-12-22 17:15:00,1.6267215943708946,,3.1329975925858733,-0.07301179998301377,3.1576968550006455,40.79824725787122,0.0,27.599448452398764,7.997451934213573,8.279283453015207
2018-12-22 17:30:00,-0.060720447442674796,,1.308844305001866,-1.7105241835136398,3.0254447899939536,51.12977794914412,100.0,33.333333333333385,6.20159453302962,6.478739559605162
2018-12-22 17:45:00,0.11695986500301903,,1.3094295201068862,-1.4741278313803008,2.7858514766555067,50.09796260984189,90.01294803127472,63.337649343758294,6.395481515289814,6.673132511790647
2018-12-22 18:00:00,0.9985160371280832,,2.1005178985667117,-0.6158045560210268,2.696306245297813,45.187717558796834,42.486156525029,77.49970151876796,7.375633348687227,7.655842161830173
2018-12-22 18:15:00,1.1534341253120584,,2.319906803091265,-0.5237624953989717,2.8183584064463574,44.17739513469422,32.707136800913624,55.0687471190725,7.590384615384593,7.871153846153822
2018-12-22 18:30:00,0.5913896788943163,,1.7060827907520837,-1.080590155226624,2.7779849004944013,47.55303486163004,48.55370909553275,41.24900080715851,7.018248594054843,7.297524771414343
2018-12-22 18:45:00,0.7756974951112605,,1.8826190959770894,-0.9199325951911086,2.789126419403459,46.33731157835065,36.48157803661473,39.24747464435375,7.248015949085618,7.52789173024575
2018-12-22 19:00:00,0.31289729867112204,,1.3973671691322354,-1.372176329437591,2.7691947068701164,49.256228638759815,100.0,61.67842904404921,6.769083969465628,7.047709923664103
2018-12-22 19:15:00,0.41111102522268794,,1.4213975866157469,-1.2578515415259783,2.6770600152519197,48.527348746431045,85.64867519785196,74.04341774482228,6.891478792510508,7.170424149789811
2018-12-22 19:30:00,0.0899841145876934,,0.7110957734648871,-1.3453090062383044,2.0629465196094046,50.700926073376685,100.0,95.2162250659507,6.5535367386584165,6.831600198072585
2018-12-22 19:45:00,0.22217781616173937,,0.826482417383434,-1.2037329514084316,2.0340521050061073,49.693515298824146,76.91338738330667,87.52068752705291,6.703921269453761,6.982377174244725
2018-12-22 20:00:00,-0.29439212874269316,,0.38127042858062676,-1.7089122422782044,2.1041504615340467,53.436627831279836,100.0,92.30446246110226,6.141149686966418,6.418136975905897
2018-12-22 20:15:00,-0.242847664905399,,0.46844864975310596,-1.6793505629021932,2.160882295181928,53.09991065434705,93.14120930765625,90.01819889698767,6.185469177042213,6.4625721226844846
2018-12-22 20:30:00,-0.3604927607515629,,0.41041974392921343,-1.7508799584938228,2.175883126234329,54.09115927641338,100.0,97.71373643588545,6.04458091663822,6.321316198491211
2018-12-22 20:45:00,-1.7093573142951235,,-0.6019713827948192,-3.3939180043501826,2.8488653761654827,63.20731984927289,100.0,97.71373643588545,4.534753363228683,4.807548579970078
2018-12-22 21:00:00,-1.9904071916568955,,-0.5069967676748499,-3.93360042507247,3.5044120693853382,65.14412753667871,100.0,100.00000000000004,4.149447112699645,4.421236829368169
2018-12-22 21:15:00,-0.8916967497920147,,0.6951756101441164,-2.913007080544139,3.6486430677882438,55.9216605244568,23.428255217233193,74.4760850724111,5.2783109404990425,5.553046554514318
