timestamp,ema50_dist_ltc_usd_12h,ema200_dist_ltc_usd_12h,lower_bb_dist_ltc_usd_12h,width_bb_ltc_usd_12h,rsi_ltc_usd_12h,stoch_rsi_fastk_ltc_usd_12h,stoch_rsi_fastd_ltc_usd_12h,kijun_dist_ltc_usd_12h,tenkan_dist_ltc_usd_12h
2018-07-15 14:00:00,,,,,,,,-0.4920188035954127,-0.4835403967352
2018-07-16 02:00:00,,,,,,,,-0.49991100261906574,-0.4915643196785924
2018-07-16 14:00:00,,,,,,,,-0.5218215857424201,-0.513840599090666
2018-07-17 02:00:00,,,,,,,,-0.5256963704328952,-0.5177800554684675
2018-07-17 14:00:00,,,,,,,,-0.5249975847744179,-0.5170696068012753
2018-07-18 02:00:00,,,,,,,,-0.55931253921305,-0.5519572913865735
2018-07-18 14:00:00,,,,,,,,-0.5669969176574197,-0.5597699251431087
2018-07-19 02:00:00,,,,,,,,-0.5462578442229604,-0.5386847083794759
2018-07-19 14:00:00,,,,,,,,-0.5471146317874085,-0.5395557960668724
2018-07-20 02:00:00,,,,,,,,-0.5479785791445448,-0.540434163046726
2018-07-20 14:00:00,,,,,,,,-0.5339628677385339,-0.5261845238800489
2018-07-21 02:00:00,,,,,,,,-0.5197137868297984,-0.5116976201814475
2018-07-21 14:00:00,,,,,,,,-0.5184790725574449,-0.5104422980400798
2018-07-22 02:00:00,,,,,,,,-0.5325727866904337,-0.5247712418300654
2018-07-22 14:00:00,,,,,0.6122196384367262,,,-0.528459767910233,-0.5205895751414598
2018-07-23 02:00:00,,,,,0.5929168180167089,,,-0.5238590969616268,-0.5159121171770973
2018-07-23 14:00:00,,,,,0.6109455914645543,,,-0.5301158762393978,-0.5222733245729303
2018-07-24 02:00:00,,,,,0.5660330243736689,,,-0.5196140693698095,-0.5115962383976551
2018-07-24 14:00:00,,,,,0.6588033326632403,,,-0.5538592411954857,-0.5464129756706176
2018-07-25 02:00:00,,0.024385365472389564,-0.12918410619647314,0.16206138626937766,0.6682218217811308,,,-0.5577467955925343,-0.5503654148864403
2018-07-25 14:00:00,,0.056717764094496026,-0.08502316446693547,0.14377574355400213,0.5988498084877845,0.32113876419607706,0.7737129213986924,-0.5422020484171322,-0.5345612197392924
2018-07-26 02:00:00,,0.041144266387711514,-0.08501548616894128,0.12898920953715862,0.6147108938333642,0.4763523076370093,0.5991636906110288,-0.5480512914789961,-0.5405080889787665
2018-07-26 14:00:00,,0.03509604568573521,-0.0888615572688567,0.12738198165979725,0.6251181959505933,0.3786597248047332,0.39205026554593986,-0.5517850427886095,-0.5443041580728604
2018-07-27 02:00:00,,0.08766809805325915,-0.04150467094634758,0.12625850632297256,0.5339031915969893,0.0,0.2850040108139142,-0.5289284901615587,-0.5210661205523419
2018-07-27 14:00:00,,0.09383242841810713,-0.03560790420707338,0.12577863211964022,0.5246291067640242,0.0,0.1262199082682444,-0.5262105516742953,-0.5183028185979281
2018-07-28 02:00:00,,0.0657120533797686,-0.054300106774790136,0.1193312591755507,0.5543386650649458,0.2956495928205954,0.09854986427353181,-0.535756016382027,-0.5280076008828355
2018-07-28 14:00:00,,0.06364045772579296,-0.04122374736880319,0.10370187761758146,0.5373261587273148,0.12635254300809862,0.14066737860956466,-0.5313140460416568,-0.5234914923025595
2018-07-29 02:00:00,,0.060500908888013294,-0.042703047441512876,0.10229365220512446,0.5384280270307403,0.46446063340794,0.2954875897455447,-0.5316377318949298,-0.5238205806006049
2018-07-29 14:00:00,,0.06110491936764717,-0.04025162362934709,0.10031063928365434,0.5317733885078095,0.2404708165440402,0.2770946643200263,-0.5300541225104243,-0.5222105401498226
2018-07-30 02:00:00,,0.05914472010269756,-0.039183013646645226,0.09735603742890273,0.528442976316991,0.0,0.2349771499839934,-0.5293005444863279,-0.521444384610782
2018-07-30 14:00:00,,0.06493690733746216,-0.034912595178975825,0.09837271595064766,0.5160024557275437,0.0,0.08015693884801339,-0.5265869099487277,-0.518685458440652
2018-07-31 02:00:00,,0.07495624213989438,-0.02481770768856395,0.09733386125065963,0.4951416019235457,0.0,-1.1842378929335002e-17,-0.5220075343298092,-0.5140296512334428
