timestamp,ema50_dist_iot_usd_30m,ema200_dist_iot_usd_30m,lower_bb_dist_iot_usd_30m,width_bb_iot_usd_30m,rsi_iot_usd_30m,stoch_rsi_fastk_iot_usd_30m,stoch_rsi_fastd_iot_usd_30m,kijun_dist_iot_usd_30m,tenkan_dist_iot_usd_30m
2019-02-04 03:30:00,0.013767320782897219,0.015573485794968756,-0.005262490363254435,0.020729107292922783,0.3709029094252234,0.0,0.6415301123962895,0.024100778426230596,0.041749528699490446
2019-02-04 04:00:00,0.01077143724002294,0.010493412001418845,-0.006785677933755174,0.017247116075253588,0.4139419350798267,0.5104476728776984,0.5034825576258993,0.02151848937844214,0.03912273800157351
2019-02-04 04:30:00,0.010731213431046882,0.009967758200847276,-0.006345145056415258,0.016283409011501788,0.40923793180359236,0.4546576662722378,0.3217017797166452,0.02192050373868537,0.039531680440771266
2019-02-04 05:00:00,0.0076805477874219985,0.006328884397286627,-0.008724951746868825,0.015071892779247857,0.45523900546198165,1.0,0.6550351130499785,0.019153027983829674,0.036716511637034266
2019-02-04 05:30:00,0.004613384453011404,0.0031285527249269585,-0.011407724609710845,0.01459670163553358,0.49963095829221643,1.0,0.8182192220907457,0.016241390106449316,0.033754696305572596
2019-02-04 06:00:00,0.002622685950998793,0.001178701221603795,-0.01322359965910358,0.014489563541336783,0.5269287706035432,1.0,0.9999999999999999,0.01433593749999984,0.03181640624999993
2019-02-04 06:30:00,0.0016551438214078562,0.0012046919829784564,-0.014397893403576556,0.015706192869594782,0.5398819959492634,1.0,0.9999999999999999,0.013425438082972141,0.030890215821722578
2019-02-04 07:00:00,0.0015526786749100463,0.00204850447094973,-0.014445062385404439,0.016596436197602683,0.5404711393593048,1.0,0.9999999999999999,0.01338588822978437,0.030849984389634377
2019-02-04 07:30:00,0.0010413558139206192,0.0024466091242580923,-0.014930982661470527,0.01748674732852871,0.5479511649009547,1.0,0.9999999999999999,0.012911530660009385,0.030367452020596097
2019-02-04 08:00:00,0.0009254902608089033,0.0024793009948964606,-0.013574136785518776,0.01614298969030709,0.549268032409683,0.9999999999999999,0.9999999999999999,0.01283251423667986,0.030287073874717185
2019-02-04 08:30:00,0.0009267076812422559,0.002025830827122377,-0.011428233604357185,0.013517613454623087,0.5484078015069659,0.9083499295634843,0.9694499765211613,0.012872020907282344,0.030327261380036497
2019-02-04 09:00:00,0.0009653944602212583,0.0024325062905989903,-0.010693270870274274,0.013180216493654948,0.5465641174012232,0.6926284094878744,0.8669927796837862,0.012951043495221137,0.030407645796761917
2019-02-04 09:30:00,-0.0005333491711300153,0.0016548327293206544,-0.012329628242290114,0.014059502126719164,0.5764654810101343,1.0,0.8669927796837862,0.011412323751655018,0.028842408662459906
2019-02-04 10:00:00,-0.0007367961061937045,0.002137797592195234,-0.012615394944218372,0.014830888575848758,0.5810428512444931,1.0000000000000002,0.8975428031626249,0.011176012461059148,0.028602024922118385
2019-02-04 10:30:00,0.004932969842211143,0.008043459332808478,-0.0067533966614400365,0.014787317710954252,0.4500815149654345,0.0,0.6666666666666667,0.017117117117116942,0.03464551508029734
2019-02-04 11:00:00,0.005648034590485462,0.008949100240612573,-0.005577724877951384,0.014502378637544737,0.4332554099214909,0.0,0.3333333333333334,0.018074178624637227,0.035619070022739674
2019-02-04 11:30:00,0.006412472483594112,0.009950209142627564,-0.004456084338858357,0.01436682691144307,0.4151485662831737,0.0,4.736951571734001e-17,0.01911302982731522,0.036675824175823823
2019-02-04 12:00:00,0.006978397845537332,0.01084490882199951,-0.0038067742971505947,0.014600303668488772,0.40023810850545316,0.0,4.736951571734001e-17,0.01997452400828803,0.037552164840640945
2019-02-04 12:30:00,0.007239119086053236,0.011466050956397744,-0.0035102531735811127,0.014916965947672443,0.39037770634936536,0.0,4.736951571734001e-17,0.020537897790969817,0.038125247475625734
2019-02-04 13:00:00,0.008647823768647811,0.013384066121116645,-0.002428133050249137,0.01572605238267896,0.3601714024045284,0.0,4.736951571734001e-17,0.0223228346456692,0.039940944881889706
2019-02-04 13:30:00,0.005076482100165869,0.009616252711804663,-0.0048608907341692875,0.014442803067694687,0.4481557248870834,1.0,0.33333333333333337,0.01891308612909537,0.03647243476554807
2019-02-04 14:00:00,0.0038295955870903953,0.008373647519654304,-0.0054302996953570215,0.01378366215899796,0.4735467574352053,1.0,0.6666666666666667,0.017807495981508215,0.03534779152784484
2019-02-04 14:30:00,0.0036674318692970775,0.008130778086827384,-0.004808601157417658,0.012917921433963229,0.473845301242293,1.0,1.0,0.017794849684474423,0.03533492729196852
2019-02-04 15:00:00,-0.010114346423069076,-0.0034966732122628796,-0.019967962206414835,0.016666829533445768,0.6914241581586461,1.0,1.0,0.00340044051161148,0.020692453340546146
2019-02-04 15:30:00,-0.006768547331631902,0.0008769020425172247,-0.017255106624088024,0.01828171953795302,0.6300903859753337,0.747876157385184,0.9159587191283947,0.006511880305438034,0.0238575138571262
2019-02-04 16:00:00,0.000164190141104692,0.007923310566062103,-0.010364422978238252,0.018310082028554303,0.5191276798711689,0.2092044529841856,0.6523602034564565,0.013544106167056924,0.03101092896174862
2019-02-04 16:30:00,-0.0009661575359555252,0.006839310028978973,-0.011511485467573856,0.0183937649449525,0.5339415151912723,0.276204291173765,0.41109496718104493,0.012358674463937458,0.029805068226120612
2019-02-04 17:00:00,-0.0008534205924136673,0.0070005778250368245,-0.011423585466956765,0.01846499870718858,0.5327631894426089,0.079139804289494,0.18818284948248162,0.012437616968184573,0.029885371179039222
2019-02-04 17:30:00,-0.0004455228347911566,0.0074002701595208276,-0.01103711000662122,0.01847096814261995,0.5265067063761383,0.06650005902021153,0.14061471816115692,0.01283251423667986,0.030287073874717185
2019-02-04 18:00:00,-0.013981242979276498,-0.0037733110005327974,-0.026626277540130805,0.023205688226542884,0.6766060284518189,1.0,0.3818799544365686,-0.0014612574504904163,0.01574697173620443
2019-02-04 18:30:00,-0.01962172275765861,-0.005838599617756013,-0.035368662759993064,0.03015128918446282,0.7209876402380507,1.0,0.6888333530067372,-0.007984413202934082,0.009111399755501015
2019-02-04 19:00:00,-0.01429625722051786,0.001298682142690577,-0.03143846333270828,0.03323803908804846,0.6501823886682985,0.6359270280961001,0.8786423426987001,-0.003186180422265039,0.0139923224568137
2019-02-04 19:30:00,-0.010927982927316005,0.005677857710143952,-0.02882656213396706,0.03490846268642008,0.6107113542384189,0.43297122340058586,0.6896327504988955,-0.00023100912486062608,0.016998421437646627
