timestamp,ema50_dist_ltc_usd_15m,ema200_dist_ltc_usd_15m,upper_bb_dist_ltc_usd_15m,lower_bb_dist_ltc_usd_15m,width_bb_ltc_usd_15m,rsi_ltc_usd_15m,stoch_rsi_fastk_ltc_usd_15m,stoch_rsi_fastd_ltc_usd_15m,kijun_dist_ltc_usd_15m,tenkan_dist_ltc_usd_15m
2018-12-21 15:00:00,,,2.1939392997033735,-2.665913899776562,4.871348964376332,50.98750636969779,0.0,7.499227828396113,38.20674074978629,37.15655147148613
2018-12-21 15:15:00,,,2.9951133495288884,-1.7031722056514154,4.6681308039273315,46.32370751986871,0.0,7.499227828396113,39.35541464015269,38.29649695253341
2018-12-21 15:30:00,,,2.0316003172206942,-2.26535069866709,4.301978962004503,51.36313154627473,69.58770551079023,23.195901836930076,38.14769606347268,37.097955447055206
2018-12-21 15:45:00,,,1.8243102429019942,-1.950560547854363,3.7772551888537365,51.74110801395442,74.80705498110282,48.13158683063102,38.0550134179068,37.00597706757745
2018-12-21 16:00:00,,,3.1302379699795546,-0.6463012345291119,3.7302111618293927,44.613033869035085,0.0,48.13158683063102,39.84616335104412,38.78351661930064
2018-12-21 16:15:00,,,3.435089335347463,-0.16262700509378503,3.5397970774773198,42.827861036627866,0.0,24.935684993700946,40.35778508092021,39.2912506975879
2018-12-21 16:30:00,,,4.585138125117538,0.5215911393582795,3.9623731511212337,38.54829311801307,0.0,4.736951571734001e-15,41.693270735524266,40.61658841940532
2018-12-21 16:45:00,0.8300071386448948,,3.77418931646174,-0.47334199034970714,4.178567244235872,43.89109096865246,40.497785292834344,13.499261764278119,40.51025792234395,39.44256494614977
2018-12-21 17:00:00,0.9993328259395362,,4.062972500524253,-0.48372393122828594,4.466758241525673,42.89084547027645,71.60326435275219,37.36701654852885,40.80306046280169,39.733142572779286
2018-12-21 17:15:00,0.25305723371329414,,3.2830816844749977,-1.315068840211564,4.553345314371312,47.434958494465384,100.00000000000001,70.70034988186218,39.77707793009757,38.71495615660121
2018-12-21 17:30:00,2.0951797462277266,,5.359195294725949,0.10891056800508281,5.110559329561819,38.82227859147822,3.0831078009434956,58.22879071789857,42.46467570884602,41.382131730496894
2018-12-21 17:45:00,1.4727193144576045,,4.635995975127827,-0.6811247580275848,5.2140169062160755,42.08433857876746,37.87508677941054,46.98606486011803,41.67996745219542,40.603386223515784
2018-12-21 18:00:00,1.0623124601354617,,4.226928559501797,-1.2246522178633978,5.3709553169645945,44.19632654445803,62.39693119345947,34.45170859127118,41.167482615610076,40.09479559699396
2018-12-21 18:15:00,0.25465059405878065,,3.2948303035810866,-2.0644751495159097,5.326537786999206,48.63101652780144,100.0,66.75733932429002,40.05382997153819,38.9896052468754
2018-12-21 18:30:00,2.7361214345328344,,5.820692197887678,0.06461041406453649,5.5915421944149735,38.18604485932584,0.0,54.13231039781984,43.67640991462758,42.58465835158209
2018-12-21 18:45:00,1.9042686462014569,,4.938174615976942,-0.9239348075212317,5.7467649601341355,42.020067057620494,36.70687025285357,45.56895675095121,42.621762963896415,41.5380253292168
2018-12-21 19:00:00,2.2415553481718753,,5.044779717339853,-0.680200009028864,5.602712304196712,40.47675351945671,21.931209895423166,19.546026716092268,43.22186718972445,42.1335695529754
2018-12-21 19:15:00,2.119478133111241,,4.6026090415014265,-0.8031150503565287,5.3049435854760585,40.6708382480708,23.789374137264712,27.475818095180504,43.17204301075268,42.08412397216952
2018-12-21 19:30:00,2.316422597762413,,4.736580449478889,-0.750852571267624,5.380212701961941,39.53498851814551,35.18351196348502,26.968031998724324,43.58071677767206,42.489692356485875
2018-12-21 19:45:00,2.088590774529697,,4.273716262528726,-0.9906352465028467,5.179330697586746,40.41117674855455,35.257969375654106,31.410285158801305,43.380629631975665,42.29112560967885
2018-12-21 20:00:00,1.2575673817456057,,3.170306452045457,-1.734910280187607,4.870262948273597,45.139341210654756,100.0,56.81382711304641,42.28557060690825,41.2043875915391
2018-12-21 20:15:00,2.0440048630291585,,3.9120792097272927,-1.0442037263062032,4.886217617474434,41.211995687768436,29.923298222547736,55.06042253273398,43.50789323527549,42.41742217713815
2018-12-21 20:30:00,2.4228501676066605,,4.041874672169299,-0.6608752772840343,4.624571580870691,39.218708346638905,0.0,43.30776607418261,44.17975094748241,43.08417465524379
2018-12-21 20:45:00,3.3698596768974465,,4.799066451234824,0.18130046218656215,4.505569053838893,35.124080181506315,0.0,9.974432740849275,45.70646926295463,44.59929192146765
2018-12-21 21:00:00,2.8017064220125176,,4.178288625504978,-0.4711075443372015,4.564783769689122,38.025710575618405,28.972089550808285,9.657363183602792,45.06681193322011,43.96449514531995
2018-12-21 21:15:00,2.4802346391072705,,3.7957857762011438,-0.8383770660904455,4.566635799839839,39.45196670353816,71.08979284584547,33.353960798884614,44.756027370979076,43.65607213659908
2018-12-21 21:30:00,3.6392461946742616,,5.213551778899195,-0.013098411023448886,5.094189709759073,34.43347789516385,0.0,33.353960798884614,46.602979274611414,45.4889896373057
2018-12-21 21:45:00,3.781104464417484,,5.440591228424441,-0.11713058929734288,5.413625701049283,33.41120333522415,0.0,23.69659761528185,47.02195375422187,45.904780462457765
2018-12-21 22:00:00,2.48370251214598,,4.015566409652371,-1.3796959721061763,5.325081260399447,41.09436489748949,100.0,33.333333333333364,45.32759782992522,44.22329941253893
2018-12-21 22:15:00,2.376820671274471,,3.570562787333542,-1.3503021466453435,4.8668367040852045,41.15546703576901,99.99999999999999,66.66666666666669,45.3136033896129,44.209411311549076
2018-12-21 22:30:00,2.044242331375279,,3.223011413879351,-1.6700174977730242,4.855327441763558,42.774900623220084,100.0,100.00000000000001,44.959974383605505,43.85846942042908
2018-12-21 22:45:00,2.2095599013777,,3.2846298388266026,-1.484103387876401,4.726185120098885,41.51220544257786,86.51499357779352,95.50499785926452,45.32293271700052,44.218669748330754
2018-12-21 23:00:00,2.4962996260510018,,3.376707880715979,-1.1423842356814373,4.469164318841755,39.60736939806386,0.0,62.17166452593119,45.875491396532844,44.76702970935105
2018-12-21 23:15:00,2.506412376437983,,2.854113537812508,-0.825081279747919,3.6422436680890056,39.05133801386323,0.0,28.83833119259786,46.03548387096774,44.92580645161291
2018-12-21 23:30:00,2.9415519276261293,,3.3964859810258874,-0.49245458609182835,3.8332807292017246,36.35190405305707,0.0,1.8947806286936004e-14,46.82645217786139,45.710764440696664
2018-12-21 23:45:00,2.653281162542731,,3.0256722954242976,-0.7531952015012222,3.736412932908162,37.84798123866549,28.992050515626058,9.664016838542038,46.56975426554861,45.45601709457052
2018-12-22 00:00:00,2.4949767706353043,,2.826439219376553,-0.8933561233371301,3.6841861528400814,38.33936008524012,61.0498291812997,30.013959898975273,46.48912762101993,45.376003106394
2018-12-22 00:15:00,1.638268123193698,,1.852975547307678,-1.6288553315357057,3.4779335028079403,44.9557376021323,100.0,63.34729323230861,45.36026200873364,44.25571538659132
2018-12-22 00:30:00,0.9447300396763891,,1.1091911596508242,-2.2340555761632075,3.3621565873533146,49.834833137741825,100.0,87.01660972709992,44.42353091303515,43.326102213998595
2018-12-22 00:45:00,1.0347040242028038,,1.1053541390081856,-2.055681562742351,3.1761275071069477,48.88762937549871,92.09797726527262,97.36599242175755,44.61268168024277,43.513815684395475
2018-12-22 01:00:00,0.697354501889702,,0.45861906390540774,-2.149966473223519,2.630833806846706,51.22526791245432,100.0,97.36599242175755,44.17056781631159,43.07506130378014
2018-12-22 01:15:00,0.6422856508655705,,0.332862790935895,-2.12433047638636,2.479402111128873,51.44945027688952,100.0,97.36599242175755,44.12925819802611,43.03406558420886
2018-12-22 01:30:00,0.5309768884606436,,0.26813899220141657,-2.223734131841304,2.5164791964708457,52.18576581010497,100.00000000000001,100.00000000000001,44.00089064189834,42.906673452509715
2018-12-22 01:45:00,0.4825110157656187,,0.36990992173209225,-2.262300292832653,2.6573539698908726,52.435467913650335,99.99999999999999,100.00000000000001,43.95967818869846,42.86577415969728
2018-12-22 02:00:00,0.4912268478176829,,0.49349476146589577,-2.2556933746092023,2.773626540288458,52.142217135092835,75.76840371280066,91.92280123760024,44.00089064189834,42.906673452509715
2018-12-22 02:15:00,1.408442338005389,,1.4362913362551355,-1.3200272047032335,2.7547171669629313,43.375992958040094,0.0,58.589467904266904,45.397610483042136,44.29278006166495
2018-12-22 02:30:00,1.1938796589897827,,1.2594626878212223,-1.3720095823606004,2.632953924119944,45.05592555532639,18.543377022594093,31.437260245131608,45.159842241959794,44.056818546189106
2018-12-22 02:45:00,1.02873999360793,,1.0838290158032393,-1.300962722768828,2.38738364587696,46.33351844204952,32.645661017892905,17.063012680162355,44.983186549239385,43.88150520416332
2018-12-22 03:00:00,1.4820580116976734,,1.5959636365820096,-0.824083506540485,2.410743119559384,41.96424512923203,0.0,17.063012680162355,45.72053947919015,44.61325522258343
2018-12-22 03:15:00,1.4867476168144655,,1.6594338368494554,-0.7926834261817173,2.4415362502931566,41.43164205414529,0.0,10.881887005964323,45.81441041002352,44.70641285792507
2018-12-22 03:30:00,0.3783458500549397,,0.6205815270106108,-1.8676740871508057,2.503868392379957,52.42179416086661,100.0,33.33333333333335,44.244065636450536,43.14800063724709
2018-12-22 03:45:00,0.2744778715464191,,0.6060824038074841,-1.9532524553768527,2.576691064354565,53.23266055200675,100.0,66.66666666666669,44.110905965493096,43.01585280448208
2018-12-22 04:00:00,0.6393289426735782,,1.0205985607160128,-1.5108197035001103,2.5376382839137026,49.41704567384329,67.66707145781602,89.22235715260535,44.67275981081427,43.57343730026844
2018-12-22 04:15:00,0.38306036782314035,,0.8131089230539512,-1.6633655621970056,2.487047629043255,51.70866103219911,87.08586449479922,84.91764531753843,44.32684030987981,43.23014633213249
2018-12-22 04:30:00,0.6270130261301521,,1.0085694761559516,-1.180228204538769,2.1906779256297684,49.02950651739081,0.0,51.5843119842051,44.71438161301664,43.614742831569856
2018-12-22 04:45:00,1.1150645905245282,,1.4623443701224037,-0.5002002734580291,1.953148591643649,44.186516482823606,0.0,29.02862149826643,45.48171476315959,44.37624525997814
2018-12-22 05:00:00,0.9435038228775783,,1.2297251528101683,-0.45017510306524233,1.6733778469562217,45.62382275809258,19.10766624909249,6.369222083030849,45.290285310825126,44.18627041946148
2018-12-22 05:15:00,1.1874475126111284,,1.5420615244814861,-0.20503748122289167,1.7354969996268634,43.005759416831204,0.0,6.369222083030849,45.71115903311984,44.60394605555378
2018-12-22 05:30:00,1.3227106205176087,,1.746764425320091,-0.14120510765859295,1.8729339998049388,41.35864069935782,0.0,6.369222083030849,45.983683209183845,44.87439940666216
2018-12-22 05:45:00,1.6078954013128088,,2.155336985143119,0.01849164545491,2.113869390674249,38.43411379812513,0.0,1.8947806286936004e-14,46.48912762101993,45.376003106394
2018-12-22 06:00:00,1.7379159186508675,,2.3753402122785428,0.017423137590188986,2.330040892432797,36.8349950309877,0.0,1.8947806286936004e-14,46.77884771260903,45.663521706708174
2018-12-22 06:15:00,1.663424328008456,,2.3460041487974648,-0.14953794681975552,2.468432947907583,36.927654045568666,1.5015808218757816,0.5005269406252795,46.76933052358567,45.654076835791855
2018-12-22 06:30:00,1.7440774092319256,,2.44716802526761,-0.15618455177816015,2.5738691189733056,35.632935802635565,0.0,0.5005269406252795,46.98853858891523,45.87161920841585
2018-12-22 06:45:00,0.7451397622212586,,1.3409162627119775,-1.088785695096517,2.426642803671038,48.2148647073091,100.00000000000001,33.833860273958614,45.58932304228978,44.48303585785496
2018-12-22 07:00:00,0.6879109706633857,,1.172369510175364,-1.085563954619706,2.256953884116187,48.544211354190026,100.0,66.66666666666669,45.54719650205763,44.44122942386832
2018-12-22 07:15:00,0.6422765258911722,,1.1483855012213384,-1.1085269348438676,2.2564627392158485,48.77809362041559,100.00000000000001,100.00000000000001,45.51912568306011,44.413371906139496
2018-12-22 07:30:00,0.21162481511740605,,0.7423496597043,-1.5240147792586312,2.2752568836829226,53.723770608270506,100.0,100.00000000000001,44.908933772926616,43.80781665119555
2018-12-22 07:45:00,0.4691011555788771,,0.9999188161845751,-1.2541316231175936,2.256919128034973,50.290797719027914,37.683217848330415,79.22773928277682,45.30893917509229,44.20478253891831
2018-12-22 08:00:00,0.5189169292031393,,1.079828966772478,-1.171692905358468,2.2525565156980347,49.42079122415164,16.92383129454583,51.53568304762543,45.41162110943373,44.30668422574118
2018-12-22 08:15:00,0.7037393546567516,,1.2954986148019598,-0.9562318687369231,2.247917265658158,46.80483411706365,0.0,18.202349714292097,45.72053947919015,44.61325522258343
2018-12-22 08:30:00,0.24825738461027314,,0.7577295704573439,-1.3621198925210076,2.1262749630268427,52.46995270357663,81.87845912030949,32.934096804951785,45.07610959782087,43.97372215991027
2018-12-22 08:45:00,0.010654716439728595,,0.4333960819745908,-1.5526773889216416,1.9972508988782212,55.223689692012215,100.00000000000001,60.62615304010318,44.73288788004732,43.63310847533488
2018-12-22 09:00:00,-0.26850295655248546,,0.18989060073559827,-1.8612326472768004,2.0684083371286888,58.414428413394795,100.0,93.95948637343652,44.313037934332165,43.21644883646796
2018-12-22 09:15:00,-0.12644855600070226,,0.30178609133229006,-1.7136672162404443,2.0297823646140882,56.370314276114975,82.39288914750622,94.13096304916877,44.511124589012674,43.41303029335717
2018-12-22 09:30:00,-0.1918888212014025,,0.26679291336269007,-1.802997060093059,2.0858111320071737,57.23238735330318,80.11530170542541,87.50273028431057,44.40510366826156,43.30781499202552
2018-12-22 09:45:00,-0.00662326315848949,,0.511327860521682,-1.624072331952009,2.147347437419845,54.317723987867836,0.0,54.16939695097724,44.67275981081427,43.57343730026844
2018-12-22 10:00:00,-0.40079071782703757,,0.22001760191014963,-2.0659168412722417,2.3072290045046397,59.28427716252339,100.0,60.038433901808496,44.07880080201141,42.98399159797588
2018-12-22 10:15:00,-1.3527997248016344,,-0.41583481899392094,-3.2219321774145326,2.8580825502929437,68.47029474814357,100.0,66.66666666666669,42.621762963896415,41.5380253292168
2018-12-22 10:30:00,-2.5403614275860797,,-1.0091112749502695,-4.840778349773645,3.947118100955052,76.08957789393641,100.0,100.00000000000001,40.75490470416319,39.68535273450862
2018-12-22 10:45:00,-2.9445882032644755,,-0.8555498679568618,-5.595883474653696,4.898340182583678,78.4116006964011,100.0,100.00000000000001,39.99752605374647,38.933729164733876
2018-12-22 11:00:00,-2.219584582340306,,0.15277379752514086,-4.939401867372839,5.217035712819895,69.62359353626655,54.05521768600033,84.68507256200013,40.912628007594854,39.84187754847945
2018-12-22 11:15:00,-2.1442374079918447,,0.43434904708117283,-4.845042769654273,5.398446282382199,69.69326814985625,12.301939082028124,55.45238558934284,40.895085742740655,39.82446858174349
2018-12-22 11:30:00,-2.05722348281987,,0.6532087156786437,-4.6435604119125955,5.404600409651836,69.65025655108363,0.3034022882688068,22.22018635209911,40.89947089947088,39.82882041705569
2018-12-22 11:45:00,-1.6208253528248617,,1.2033132363634458,-4.167167152449447,5.4512641416826195,64.4659000330918,0.0,4.201780456765666,41.432097222656125,40.35739948139585
2018-12-22 12:00:00,-1.5306794958394376,,1.3684844364622029,-3.9969219364621056,5.436858587897439,64.08381299413936,0.0,0.1011340960896246,41.471875000000004,40.396875
2018-12-22 12:15:00,-0.8516789582508344,,2.06522653474166,-3.1878359962413283,5.282714658271889,55.8457039844945,0.0,2.235249022911982e-14,42.397458480120775,41.31542526421741
2018-12-22 12:30:00,-1.131861496959763,,1.8018771674318979,-3.373498323026347,5.21636624821335,58.72990363826393,20.89310493662791,6.964368312209326,41.928708028968245,40.85023669937613
2018-12-22 12:45:00,-1.5527390189947643,,1.3993932472412096,-3.6624493400844504,5.1197742690939405,62.657695845698235,79.02363035365305,33.305578430093675,41.23354339552006,40.1603544019467
2018-12-22 13:00:00,-0.862101804884674,,2.061178048977008,-2.7850647395114114,4.86384715960657,55.040173954470326,0.0,33.305578430093675,42.173858425978274,41.09352427611333
2018-12-22 13:15:00,-0.05934511274231502,,2.784439157061991,-1.7349567750693073,4.495804593562163,47.55168483760625,0.0,26.341210117884373,43.321619653655,42.23256402950582
2018-12-22 13:30:00,-0.5319221478527925,,2.217619256457204,-1.9926948612958406,4.205584425087492,51.89158381131098,28.729616120231423,9.57653870674383,42.61277721774195,41.529107862903224
2018-12-22 13:45:00,-0.178748787548344,,2.5145267859236764,-1.4811449815359201,3.9751326188677667,48.84214103705833,8.54266688115618,12.424094333795892,43.108680533603085,42.02124296642853
2018-12-22 14:00:00,-0.010786094468506757,,2.649549972367571,-1.211976747960386,3.8339686668346715,47.39689650516957,0.0,12.424094333795892,43.348848991482235,42.25958646021341
2018-12-22 14:15:00,-0.31359870351012065,,2.2631131940849203,-1.3496319277106594,3.5963192703885807,50.3802844181916,66.37587244268617,24.972846441280808,42.89637322054227,41.81054890944098
2018-12-22 14:30:00,-0.6266940936958121,,1.8508058192199917,-1.4818102547164647,3.3264787943338385,53.45085115853124,100.0,55.458624147562084,42.410896851112014,41.32876152128093
2018-12-22 14:45:00,-0.11306853642691905,,2.258569483938322,-0.7573205510644443,2.9934206869431845,48.59330789722796,19.76247693553564,62.046116459407294,43.14035476017328,42.052676510576404
2018-12-22 15:00:00,0.42841312974422063,,2.818313615846302,-0.1799237395307185,2.959199742168356,43.9230887380999,0.0,39.92082564517857,43.941369113859665,42.847604209723066
2018-12-22 15:15:00,0.12713461298732298,,2.540740302909028,-0.5625511068653277,3.0728975461427046,46.83095622238837,30.519941156937744,16.760806030824483,43.51699213796603,42.42645194014709
2018-12-22 15:30:00,0.2198393001679566,,2.5434521483746364,-0.5667448622613258,3.079758109166685,45.94806047726501,21.253381956950967,17.25777437129626,43.662731657781165,42.57108403148007
2018-12-22 15:45:00,-0.1571012492428414,,1.8676311795589706,-0.8860613000027162,2.740243775796871,49.80181863451673,100.0,50.59110770462959,43.11320456485317,42.02573262099707
2018-12-22 16:00:00,0.2877384464493149,,2.198545551834341,-0.5004922633843112,2.6763151862043375,45.63211156805778,29.071293630951736,50.108225195967584,43.767664898853575,42.67521991806662
2018-12-22 16:15:00,-0.15610821037944644,,1.5544783454953581,-0.9199742197957717,2.4666271398072874,50.07146481304486,100.0,76.35709787698393,43.122253485504736,42.03471278176472
2018-12-22 16:30:00,-0.5004981673877973,,0.9813158146741774,-1.200549128058015,2.1842592547006743,53.417671478185945,99.99999999999999,76.35709787698393,42.59930072132801,41.51573377012001
2018-12-22 16:45:00,0.10080348306693576,,1.4541788975507286,-0.6016991003710781,2.047152218382186,47.71724651745033,26.782080845335397,75.59402694844515,43.46696244652195,42.376802408493106
2018-12-22 17:00:00,0.8494196814277766,,2.161047216001122,0.042721547972135454,2.095238561553851,41.61460822652636,0.0,42.26069361511182,44.589587991057186,43.49089747684447
2018-12-22 17:15:00,1.3325647221569703,,2.7977823651673672,0.2756828287705737,2.4839282020308993,38.06264915066745,0.0,8.92736028177849,45.36026200873364,44.25571538659132
2018-12-22 17:30:00,-0.10335598687724046,,1.223284433394367,-1.1321249993424987,2.3543363328984954,50.3955608709103,80.31842257982544,26.772807526608503,43.29440065837369,42.20555186275441
2018-12-22 17:45:00,-0.053711357110874935,,1.0012392946138426,-0.9657715639151965,1.966662093321522,50.03710575790908,97.0935078338973,59.137310137907605,43.36246754069288,42.27310152637913
2018-12-22 18:00:00,0.4466401622133187,,1.4074289175094012,-0.4699786548959639,1.8686487461164736,46.19214709734233,65.91710158219472,81.10967733197252,44.10631863759351,43.01130033423524
2018-12-22 18:15:00,0.38306653072848196,,1.350786598914544,-0.559186217113683,1.902442943227166,46.5988139126586,69.21451280625125,77.40837407411446,44.03754374801145,42.94304804327076
2018-12-22 18:30:00,0.0408168382230345,,0.9333067417287122,-0.8885973527569813,1.8214969044176437,49.529108290343494,79.38693102222626,71.50618180355744,43.54884738561056,42.45806512984749
2018-12-22 18:45:00,0.12768297296732456,,0.9977923531759858,-0.808951423888149,1.8050394504280407,48.748345455427696,66.48181641850422,71.69442008232728,43.6809699124032,42.58918369937794
2018-12-22 19:00:00,-0.3996281933919765,,0.48467935589959765,-1.351472285192501,1.8441440964089169,53.436671171528246,100.0,81.9562491469102,42.90088383838384,41.81502525252525
2018-12-22 19:15:00,-0.278116505204018,,0.5805986291383514,-1.2385224717675003,1.8251250673939363,52.386515507482066,84.64203588508693,83.70795076786375,43.0589350608311,41.971875493758894
2018-12-22 19:30:00,-0.5449499122085366,,0.255039812833191,-1.507206054128829,1.7733485026071039,54.89572244971011,100.0,94.88067862836233,42.64423228408483,41.56032391215301
2018-12-22 19:45:00,-0.41506619932466515,,0.4010020265739378,-1.4041249564499592,1.8142264437524658,53.70309396225503,80.59939241461323,88.41380943323342,42.80622062395507,41.721081353900516
2018-12-22 20:00:00,-0.8792744129707764,,0.05007017403249048,-1.9238343371158817,1.992572566485494,58.06381002999574,100.0,93.53313080487112,42.08907441699883,41.00938451398262
2018-12-22 20:15:00,-0.5449484794901482,,0.43533491542981917,-1.6169727731799033,2.0645051759770143,54.602180939113644,39.02678331809657,73.20872524423665,42.5364440666226,41.45335474323857
2018-12-22 20:30:00,-0.7157385359254809,,0.33394763141678663,-1.8170583933963758,2.167076094199843,56.39396733587246,61.70714469404955,66.9113093373821,42.2498036135114,41.16889238020425
2018-12-22 20:45:00,-1.1500083179349918,,0.026992616207999198,-2.363765599322465,2.4190217387539024,60.463851191881076,100.00000000000001,66.9113093373821,41.560350218886796,40.484677923702314
2018-12-22 21:00:00,-1.2620477989735424,,0.0657578033327777,-2.5597483755552153,2.6586595380006117,61.77751201301101,100.00000000000001,87.23571489801658,41.32613242593575,40.25223987762618
2018-12-22 21:15:00,-1.2510396697403392,,0.20473422448574752,-2.649345096357436,2.889396572211066,62.11006808050599,100.0,100.00000000000007,41.268801098421015,40.19534419272297
2018-12-22 21:30:00,-0.7169288972415977,,0.7674035715658167,-2.1593679412926114,2.9472840850275395,55.580327062801125,0.0,66.66666666666674,41.99102970234922,40.91208481008688
2018-12-22 21:45:00,-0.88884860382763,,0.6604906062664728,-2.345310637565301,3.0313375348333413,57.55559616747779,30.250343762805908,43.416781254268706,41.693270735524266,40.61658841940532
2018-12-22 22:00:00,-1.059197652694166,,0.5225223319928585,-2.4132746977756026,2.9638162426309664,59.55050472252962,60.801456734098274,30.350600165634802,41.387925918985616,40.31356382148099
2018-12-22 22:15:00,-1.478561197153494,,0.07805418980451062,-2.6089011206513413,2.7213924490929355,63.70406686155533,100.0,63.68393349896814,40.70240870240871,39.63325563325564
