timestamp,ema50_dist_eth_btc_6h,ema200_dist_eth_btc_6h,upper_bb_dist_eth_btc_6h,lower_bb_dist_eth_btc_6h,width_bb_eth_btc_6h,rsi_eth_btc_6h,stoch_rsi_fastk_eth_btc_6h,stoch_rsi_fastd_eth_btc_6h,kijun_dist_eth_btc_6h,tenkan_dist_eth_btc_6h
2019-01-31 13:00:00,3.53,5.98,4.65,-3.78,8.39,41.98,0.0,58.08,3.3,4.41
2019-01-31 19:00:00,3.34,5.87,3.97,-3.63,7.59,42.31,5.01,26.41,3.25,4.35
2019-02-01 01:00:00,4.26,6.92,4.4,-2.46,6.79,37.71,0.0,1.67,4.34,5.46
2019-02-01 07:00:00,3.39,6.11,2.93,-2.82,5.75,42.22,69.58,24.86,3.61,4.72
2019-02-01 13:00:00,3.7,6.52,2.71,-2.1,4.79,40.22,54.49,41.36,4.07,5.19
2019-02-01 19:00:00,3.31,6.19,2.08,-2.21,4.29,41.87,90.53,71.53,3.81,4.93
2019-02-02 01:00:00,2.79,5.72,1.64,-2.59,4.25,44.48,100.0,81.67,3.41,4.52
2019-02-02 07:00:00,2.42,5.38,1.39,-2.63,4.05,46.23,100.0,96.84,3.13,4.24
2019-02-02 13:00:00,2.3,5.3,1.23,-2.24,3.48,46.43,100.0,100.0,3.1,4.21
2019-02-02 19:00:00,0.71,3.66,0.01,-3.8,3.88,55.88,100.0,100.0,1.53,2.62
2019-02-03 01:00:00,0.67,3.61,0.18,-3.64,3.89,55.97,100.0,100.0,1.52,2.61
2019-02-03 07:00:00,1.56,4.55,1.2,-2.6,3.82,49.67,35.33,78.44,2.49,3.59
2019-02-03 13:00:00,1.98,5.01,1.71,-2.03,3.75,46.76,3.47,46.27,2.99,4.1
2019-02-03 19:00:00,2.02,5.09,1.8,-1.75,3.55,46.04,0.0,12.93,3.12,4.22
2019-02-04 01:00:00,2.11,5.22,1.92,-1.4,3.31,45.02,0.0,1.16,3.29,4.4
2019-02-04 07:00:00,1.78,4.91,1.58,-1.4,2.97,46.9,40.44,13.48,3.03,4.14
2019-02-04 13:00:00,1.47,4.6,1.25,-1.63,2.89,48.76,100.0,46.81,2.78,3.88
2019-02-04 19:00:00,1.6,4.75,1.36,-1.44,2.8,47.4,63.49,67.98,2.97,4.08
2019-02-05 01:00:00,1.9,5.09,1.58,-1.05,2.63,44.7,0.0,54.5,3.36,4.47
2019-02-05 07:00:00,1.61,4.81,1.33,-1.29,2.61,46.67,48.53,37.34,3.13,4.23
2019-02-05 13:00:00,2.02,5.26,1.82,-0.84,2.65,43.12,0.0,16.18,3.63,4.74
2019-02-05 19:00:00,1.84,5.11,1.72,-0.96,2.67,44.04,21.44,23.33,3.53,4.64
2019-02-06 01:00:00,4.06,7.5,4.4,0.9,3.41,31.24,0.0,7.15,5.95,7.09
2019-02-06 07:00:00,3.95,7.47,4.69,0.48,4.11,31.05,0.0,7.15,6.0,7.14
2019-02-06 13:00:00,2.51,6.02,3.36,-0.9,4.21,41.91,83.58,27.86,4.63,5.76
2019-02-06 19:00:00,2.05,5.58,2.99,-1.31,4.26,44.57,100.0,61.19,4.25,5.37
2019-02-07 01:00:00,1.68,5.22,2.67,-1.64,4.29,46.71,100.0,94.53,3.94,5.06
2019-02-07 07:00:00,1.45,5.0,2.48,-1.83,4.29,47.9,100.0,100.0,3.78,4.89
2019-02-07 13:00:00,1.88,5.46,2.95,-1.43,4.34,44.66,45.9,81.97,4.29,5.4
2019-02-07 19:00:00,1.64,5.23,2.47,-1.54,3.99,45.99,42.55,62.82,4.11,5.23
2019-02-08 01:00:00,1.24,4.82,1.76,-1.74,3.5,48.74,100.0,62.82,3.76,4.87
2019-02-08 07:00:00,-1.06,2.37,-0.33,-4.17,3.93,62.85,100.0,80.85,1.35,2.44
2019-02-08 13:00:00,-4.05,-0.88,-2.14,-8.11,6.29,73.84,100.0,100.0,-1.87,-0.82
2019-02-08 19:00:00,-3.79,-0.77,-1.08,-8.49,7.79,73.06,97.18,99.06,-1.77,-0.72
2019-02-09 01:00:00,-3.27,-0.36,0.01,-8.36,8.74,70.05,84.91,94.03,-1.37,-0.32
2019-02-09 07:00:00,-3.62,-0.88,0.2,-9.07,9.7,71.68,80.35,87.48,-1.89,-0.84
2019-02-09 13:00:00,-3.0,-0.35,1.23,-8.7,10.31,67.72,0.0,55.09,-1.37,-0.32
2019-02-09 19:00:00,-3.11,-0.59,1.49,-8.99,10.88,68.6,16.48,32.28,-1.62,-0.56
2019-02-10 01:00:00,-3.43,-1.05,1.55,-9.44,11.44,70.29,64.84,27.11,-2.08,-1.03
2019-02-10 07:00:00,-2.0,0.32,3.24,-8.08,11.6,60.21,0.0,27.11,-0.72,0.34
2019-02-10 13:00:00,-2.72,-0.52,2.73,-8.71,11.79,63.63,33.96,32.93,-1.56,-0.5
2019-02-10 19:00:00,-6.71,-4.83,-0.55,-13.03,13.38,75.85,100.0,44.65,-5.87,-4.86
2019-02-11 01:00:00,-3.72,-1.92,2.76,-9.83,13.06,61.0,5.07,46.34,-3.01,-1.97
2019-02-11 07:00:00,-4.22,-2.58,2.33,-9.83,12.63,62.81,16.62,40.56,-3.69,-2.65
2019-02-11 13:00:00,-5.11,-3.66,1.64,-10.45,12.65,65.67,31.43,17.71,-4.79,-3.77
