timestamp,ema50_dist_ltc_btc_15m,ema200_dist_ltc_btc_15m,upper_bb_dist_ltc_btc_15m,lower_bb_dist_ltc_btc_15m,width_bb_ltc_btc_15m,rsi_ltc_btc_15m,stoch_rsi_fastk_ltc_btc_15m,stoch_rsi_fastd_ltc_btc_15m,kijun_dist_ltc_btc_15m,tenkan_dist_ltc_btc_15m
2019-02-08 10:15:00,-7.687180855384024,,-0.7185987185291398,-12.807101782491381,12.965328837745163,85.83309245116024,0.0,66.66666666666667,13.411579142698105,12.831694191872334
2019-02-08 10:30:00,-7.105049654174744,,0.5502571675102708,-12.606288440779013,14.000497805192971,82.97027400784292,0.0,33.33333333333333,13.770476545048393,13.188756515264322
2019-02-08 10:45:00,-7.387753659220719,,0.8563812378181934,-13.15660321340083,14.931274398626195,84.11165929427862,7.580818985751481,2.526939661917156,13.054938956714768,12.476877543470222
2019-02-08 11:00:00,-6.924876096113541,,1.808760849477431,-12.831835634020061,15.494586407102743,82.27764991050694,0.0,2.526939661917156,13.274951348345843,12.695764989342972
2019-02-08 11:15:00,-6.6864480827269475,,2.426470565972494,-12.631194975421279,15.867271189487289,82.3565638822888,2.2195260049782246,3.266781663576564,13.23297823066234,12.654006484483538
2019-02-08 11:30:00,-7.6367740602351635,,1.8555485091772184,-13.654872277796393,16.482853406865047,85.01525744575474,100.0,34.07317533499273,11.70154436626154,11.130402997349908
2019-02-08 11:45:00,-7.700721122715892,,2.204834051927218,-13.780188984580954,16.96701939472391,85.71987368111964,100.0,67.40650866832607,11.244084455769944,10.675282125955587
2019-02-08 12:00:00,-7.77643444854379,,2.4908080567482838,-13.849213131510362,17.32387938591645,86.43720938018706,100.0,100.0,10.770276393294065,10.20389669234254
2019-02-08 12:15:00,-7.423272251665147,,3.128306579995277,-13.369488917469175,17.38817273493422,85.84436560148941,85.47181373625848,95.1572712454195,10.830537673406472,10.263849850394413
2019-02-08 12:30:00,-6.3921644160439435,,4.333232672959464,-12.073221702032367,17.066944178498733,77.1964456782012,0.0,61.82393791208616,11.752605595172794,11.181203144999085
2019-02-08 12:45:00,-6.330210362142685,,4.374177378505495,-11.567864085922652,16.536845907360057,77.80503653796148,6.585936827163935,30.685916854474133,11.51810966152722,10.947906212936775
2019-02-08 13:00:00,-7.200942591883108,,3.3895766055632937,-11.914668956225471,15.9856408859761,81.06955826256142,41.913338651088715,16.166425159417546,10.1315433822867,9.568429588251192
2019-02-08 13:15:00,-6.02606140817864,,4.4678535225100235,-10.121689176345662,15.013975447304611,71.98125472508345,0.0,16.166425159417546,11.233961233961232,10.665210665210667
2019-02-08 13:30:00,-5.6663326363370015,,4.493292739879284,-8.950190862715013,13.749892963280494,70.81542231744302,0.0,13.971112883696234,11.386003280481138,10.816475305266993
2019-02-08 13:45:00,-5.328349762428342,,4.312015300238459,-7.607635738194595,12.11935500874132,69.68105710002578,0.0,-4.736951571734001e-15,11.528284671532862,10.958029197080288
2019-02-08 14:00:00,-4.786211585891175,,4.177754261522337,-5.919512503280499,10.18597428813632,66.40793887644391,0.0,-4.736951571734001e-15,11.93681318681319,11.364468864468869
2019-02-08 14:15:00,-4.531449628002015,,3.4531498461273014,-4.256852192168282,7.741109778746279,65.74280378295987,0.0,-4.736951571734001e-15,12.018878299120228,11.446114369501469
2019-02-08 14:30:00,-4.362150805384369,,1.843639170047262,-1.88945608565243,3.7339506462078607,65.78893035819894,0.9093247388012273,0.30310824626707106,12.008613580133787,11.435902135068265
2019-02-08 14:45:00,-4.258396640433382,,1.679067341670959,-1.6863926781785055,3.3655832900001794,66.18124246785655,11.132820811621324,4.014048516807512,11.926563501510845,11.354271586851027
2019-02-08 15:00:00,-4.108243508119191,,1.6658274156203579,-1.6978698947926807,3.3642363027713444,66.2853323784262,81.56667732332711,31.20294095791655,11.90606976105466,11.333882632976277
2019-02-08 15:15:00,-3.97243281562617,,1.5943809451668844,-1.5458727994593358,3.1394922898789877,66.4521307749091,100.0,64.23316604498281,11.875343218012091,11.30331319787663
2019-02-08 15:30:00,-3.9262958155350747,,1.358182457835655,-1.3691523819602924,2.7274844412828165,67.2091935074873,100.0,93.8555591077757,11.742389615138492,11.17103940031081
2019-02-08 15:45:00,-4.242459132726584,,0.8340111313744902,-1.6971307311925088,2.542112598611017,70.31667682043484,100.0,100.0,11.173260572987731,10.604820372896784
2019-02-08 16:00:00,-4.401273194888011,,0.45003267455392404,-1.7967790947097328,2.262043765984024,72.28642421688436,100.0,100.0,10.780315388798245,10.213884357440639
2019-02-08 16:15:00,-6.311361387289316,,-1.1899924360292968,-4.222762214103504,3.1171311075618537,81.13557546021984,100.00000000000001,100.0,8.268379096545608,7.714791851195746
2019-02-08 16:30:00,-6.642143028823044,,-1.0666110270385554,-5.22662139397696,4.295162651188378,82.82017036907429,100.0,100.0,7.572824078148388,7.022793276423478
2019-02-08 16:45:00,-6.649253915442643,,-0.7011683499767773,-5.811071713197668,5.281887975641767,83.55668607217855,100.0,100.0,7.2519083969465825,6.703518469772751
2019-02-08 17:00:00,-5.434096811383737,,0.6395709179224163,-4.878286888481897,5.637333075088012,71.8490039499008,0.0,66.66666666666667,8.393189678105873,7.838964263545267
2019-02-08 17:15:00,-5.518124650973366,,0.6339434491196894,-5.260954232220194,6.034506310179317,73.10052643674379,10.689754588242112,36.89658486274737,8.03871309881563,7.486300159094927
2019-02-08 17:30:00,-6.411273487392921,,-0.036497827590908916,-6.528021117755656,6.711822727424684,77.22617206392141,45.928545529851384,18.872766706031165,6.71817705605029,6.172516151562757
2019-02-08 17:45:00,-8.722416138145196,,-1.6195362996635931,-9.754509501863085,8.62550780646,83.69115380708219,100.0,52.20610003936449,3.6768447837150164,3.1467345207803143
2019-02-08 18:00:00,-7.6150283635434075,-14.769806639288163,0.003846455161560236,-9.22783687268377,9.678033782181847,76.58371281460057,39.981835408276986,61.97012697937612,4.581622176591371,4.0468856947296405
2019-02-08 18:15:00,-6.743149790112957,-14.077879996384224,1.1826482537073302,-8.637225021123108,10.20005888477399,71.75812144357504,0.0,46.660611802758986,5.257039524670626,4.718849565142502
2019-02-08 18:30:00,-6.770944052797789,-14.215250098833776,1.3730268311457072,-8.874528848139896,10.646894169730373,72.69683718660755,7.866531443451363,15.949455617242776,4.913741309758812,4.377306668955461
2019-02-08 18:45:00,-7.471266117284481,-14.989601956848874,0.9311541272330137,-9.81381671850482,11.244370596015962,75.61415135891853,32.31391483639788,13.393482093283074,3.7824758023433436,3.2518254372559063
2019-02-08 19:00:00,-7.110291483840825,-14.77608932045753,1.5227355380639906,-9.537860017628862,11.522361358632697,75.0025481809081,67.23376448353416,35.80473692112779,3.8618404282436902,3.3307842637437357
2019-02-08 19:15:00,-6.6871422664878,-14.492625911836775,2.071258604326909,-9.062747966028951,11.537321886516427,73.64821765591928,49.01663767761189,49.5214389991813,4.029787234042548,3.497872340425534
2019-02-08 19:30:00,-5.62428597874276,-13.5924287793184,3.14515235751196,-7.783654847637244,11.188291802069953,66.56310673160799,0.0,38.750134053715335,4.95878413189077,4.4221191825519535
2019-02-08 19:45:00,-5.4659702650499025,-13.515905835173047,3.1736284724351638,-7.317270140531884,10.712849664230875,66.82747194878584,2.920825474444803,17.31248771735222,4.88673416852583,4.350437617985237
2019-02-08 20:00:00,-6.093250948013617,-14.174836501001842,2.358592861601516,-7.603003301115163,10.229843657065215,70.27580846041228,43.99226834036736,15.63769793827071,3.9148176485590547,3.3834906061378955
2019-02-08 20:15:00,-5.376230009120608,-13.583557195007645,2.855229487029476,-6.405353408061776,9.427934575401565,66.06876376337031,0.0,15.63769793827071,4.465430305102136,3.9312879241090615
2019-02-08 20:30:00,-5.10319748785395,-13.389862176766087,2.754862025592031,-5.525750591400547,8.396947648121941,65.52369332923837,0.0,14.664089446789108,4.536902420251421,4.0023945950568685
2019-02-08 20:45:00,-4.926458388737453,-13.278623991938499,2.4905770873532074,-4.7127043103353365,7.28421364488007,65.63817832586072,2.4091376884227698,0.8030458961409114,4.510088919288657,3.9757181942544406
2019-02-08 21:00:00,-3.8819282429067847,-12.34629856230275,3.0122514655977817,-2.9130108718800507,5.922323662895359,58.15170200961305,0.0,0.8030458961409114,5.484121505005191,4.944770452191927
2019-02-08 21:15:00,-3.777487069818719,-12.268360045663062,2.8357128290280587,-2.577820815917742,5.406562099027187,58.43533542458989,3.582559083137556,1.9972322571867636,5.429532516819036,4.890460583060197
2019-02-08 21:30:00,-3.1484291443310664,-11.694446920725877,3.284427966466752,-1.8365347811016952,5.084156172193201,54.460271817535066,0.0,1.1941863610458403,5.9779781515519215,5.4361019594243
2019-02-08 21:45:00,-1.6661580249082486,-10.301442473569333,4.820035454136362,-0.4560312317576698,5.1634011634973405,45.282443734476495,0.0,1.1941863610458403,7.525510204081631,6.975721323011963
2019-02-08 22:00:00,-1.5758793974115393,-10.17549857832164,4.728177860788052,-0.23279730645450192,4.8519190544007795,45.13440828829739,0.0,-1.1842378929335004e-14,7.553893532776068,7.0039595248570174
2019-02-08 22:15:00,-1.3473735483844784,-9.917474648433656,4.8692531960137675,0.013955265863807575,4.739576236237422,44.099357763578745,0.0,-1.1842378929335004e-14,7.743499338915827,7.192595857205819
2019-02-08 22:30:00,-1.7518260963444776,-10.249077519162741,4.405338039089357,-0.5579696180366578,4.869631328155453,47.6544505230806,34.31253981056178,11.437513270187248,7.223684210526304,6.675438596491223
