timestamp,ema50_dist_neo_btc_12h,ema200_dist_neo_btc_12h,lower_bb_dist_neo_btc_12h,width_bb_neo_btc_12h,rsi_neo_btc_12h,stoch_rsi_fastk_neo_btc_12h,stoch_rsi_fastd_neo_btc_12h,kijun_dist_neo_btc_12h,tenkan_dist_neo_btc_12h
2018-10-04 02:00:00,0.02804448389066505,0.059975925445289846,-0.019975925445291476,0.07838416753978562,0.43909119385263007,0.0,3.7895612573872007e-16,-0.21772151898734182,-0.25804701627486437
2018-10-04 14:00:00,0.039974471004438517,0.07509942287962179,-0.010900082461887894,0.08332480653162683,0.40659766124170266,0.0,3.7895612573872007e-16,-0.20740197874679378,-0.24825943569072928
2018-10-05 02:00:00,0.03585043456301262,0.07046869858245075,-0.010088581623387771,0.07819652261518988,0.41565276473245805,0.19823466618926092,0.06607822206308735,-0.20942982456140358,-0.2501827485380118
2018-10-05 14:00:00,0.031181489762175163,0.06718803789858607,-0.016404795639935355,0.08152283655922173,0.42774380916326604,0.6003037395382084,0.2661794685758235,-0.21202185792349726,-0.2526411657559199
2018-10-06 02:00:00,0.024217328763103563,0.061187238796480914,-0.023157539412201333,0.08277090194923473,0.4495496642216629,1.0,0.5995128019091569,-0.21658819268381024,-0.25697211155378485
2018-10-06 14:00:00,0.037366830841160104,0.07726923826177945,-0.011178128783456254,0.08561807041274973,0.4086719366508467,0.0482928679743247,0.5495322025041781,-0.20536370315944164,-0.2463262307127113
2018-10-07 02:00:00,0.025394780963301944,0.06605404782957236,-0.02207004201350682,0.08622776850731304,0.4488075928605811,0.9818465603354224,0.6767131427699161,-0.2137404580152672,-0.2542711741185024
2018-10-07 14:00:00,0.02511566472708182,0.06589494901064397,-0.023806916999004835,0.08785308429753098,0.44655649193654184,0.9267774295932731,0.6523056193010071,-0.21316842488177523,-0.25372862859221545
2018-10-08 02:00:00,0.0170168685120462,0.055806429526968904,-0.03189888167576038,0.08666928614980106,0.47491906972304676,1.0000000000000002,0.9695413299762322,-0.21885157096424712,-0.2591188154568437
2018-10-08 14:00:00,0.011783494288091001,0.04572320161253418,-0.03551471850685617,0.08082536791794002,0.4931030972474712,1.0,0.9755924765310914,-0.22250179726815245,-0.2625808770668584
2018-10-09 02:00:00,0.02227569564268239,0.05178474711986958,-0.024231130253276945,0.07498285297196979,0.45283110539951965,0.134802815824347,0.7116009386081161,-0.2137404580152672,-0.2542711741185024
2018-10-09 14:00:00,0.020332219067722868,0.0429169668364664,-0.023054947954840865,0.06532318957889531,0.4574490651177048,0.23401434129086382,0.45627238570507067,-0.21459694989106748,-0.2550835148874364
2018-10-10 02:00:00,0.020603927515220333,0.0363859864527305,-0.01937399081478164,0.05528968334159667,0.4533287852189656,0.012357963850533797,0.12705837365524858,-0.2137404580152672,-0.2542711741185024
2018-10-10 14:00:00,0.017661914592617567,0.02865729335894729,-0.019698279938563767,0.04813993015734304,0.463732304825553,0.2706893532157848,0.17235388611906116,-0.21545157780195867,-0.25589408777656875
2018-10-11 02:00:00,0.1000841187124144,0.12905171468387322,0.03903171703592134,0.08304108258098267,0.26684953307140846,0.0,0.09434910568877322,-0.14876033057851235,-0.1926406926406926
2018-10-11 14:00:00,0.11824083643926597,0.16314753113465108,0.03649087786494598,0.1151613399288739,0.24038951366066297,0.0,0.09022978440526197,-0.1309762957010847,-0.17577340297308153
2018-10-12 02:00:00,0.09452443360856533,0.14387132166069017,0.0052999490575409425,0.1289533081808227,0.30464688688699026,0.28770739763383374,0.09590246587794495,-0.14640883977900543,-0.19041041831097072
2018-10-12 14:00:00,0.10640000018407259,0.16181988030595496,0.006021529385673796,0.14373593033490675,0.28341772186132985,0.19265546013929735,0.16012095259104409,-0.13376051261513822,-0.1784140969162996
2018-10-13 02:00:00,0.08423158269663289,0.14126998798751256,-0.019577074601686895,0.1516214354814595,0.3409005993653827,1.0,0.4934542859243774,-0.1484251968503938,-0.19232283464566935
2018-10-13 14:00:00,0.088363287636819,0.14858212700772389,-0.021500445802332457,0.1599210545724531,0.32900295539449004,0.8816285399021021,0.6914280000138002,-0.14234734337827115,-0.186558287073751
2018-10-14 02:00:00,0.07912536617479127,0.13989016213258898,-0.033581013867606035,0.16471577891886122,0.34806108701505845,1.0,0.9605428466340346,-0.14708201892744477,-0.19104889589905372
2018-10-14 14:00:00,0.09475235949295313,0.16034806016135983,-0.025542761084685672,0.17415248250174883,0.31690401633870907,0.5180159541160234,0.7998814980060424,-0.1316740264953834,-0.17643516659975922
2018-10-15 02:00:00,0.1121419139515214,0.18390748806552049,-0.018305522463556656,0.18674993257393788,0.28679848793673357,0.0,0.5060053180386749,-0.11425061425061434,-0.15990990990990994
2018-10-15 14:00:00,0.09777414898469661,0.1701016034796743,-0.03606509232348909,0.1932175899759707,0.319478111752245,0.5334351514164493,0.350483701844158,-0.1225152129817445,-0.16774847870182563
2018-10-16 02:00:00,0.09265778899415733,0.16352292895581377,-0.04395242652469711,0.19577112933260743,0.3238302096804426,0.6044751985850884,0.37930345000051297,-0.12358184764991897,-0.1687601296596435
2018-10-16 14:00:00,0.07641636241260819,0.14506238565004947,-0.059914267155255274,0.19660632353856114,0.3673985885468107,1.0,0.7126367833338463,-0.13410728582866283,-0.17874299439551633
2018-10-17 02:00:00,0.06806534067380432,0.13188743717031026,-0.06709253474100108,0.19273582250440846,0.3858651551641889,1.0,0.8681583995283632,-0.1385902031063322,-0.18299482277976908
2018-10-17 14:00:00,0.047724119958284295,0.10459584462527283,-0.08295200900883604,0.18553995548570212,0.4449261521926872,1.0,1.0000000000000004,-0.1534246575342466,-0.19706457925636012
2018-10-18 02:00:00,0.011968060856822671,0.05989229077231051,-0.11102693525037544,0.17540383232571877,0.541067071042758,1.0,1.0000000000000004,-0.1819213313161876,-0.22409228441754925
2018-10-18 14:00:00,0.045760852583156986,0.08472301090621581,-0.07610907198687478,0.16014235466236001,0.4552049413546016,0.5055975128350647,0.8351991709450219,-0.15309318715740006,-0.196750195771339
